[00:00.000 --> 00:02.000]  You
[26:24.520 --> 26:25.520]  They're doing well
[26:25.520 --> 26:28.520]  They want to keep you like Africa or like North Korea starving to death
[26:28.520 --> 26:30.520]  Just like China keeps its people
[26:30.520 --> 26:31.520]  Here's another clip
[26:31.520 --> 26:34.520]  Here's Chris Hayes saying similar garbage
[26:34.520 --> 26:38.520]  Here's Chris Hayes, and we've got Max Boot and more
[26:38.520 --> 26:39.520]  Here's Chris Hayes
[26:39.520 --> 26:42.520]  I mean, you know, he does have him
[26:42.520 --> 26:48.520]  What he is able to do is not care enough to get through every successive interaction
[26:48.520 --> 26:50.520]  And other people are burdened by caring
[26:50.520 --> 26:54.520]  Other people are burdened by a set of
[26:54.520 --> 26:59.520]  Conceptions of their fidelity or duties to the state they represent
[26:59.520 --> 27:05.520]  Trump is not burdened by caring or actually doing what he says he'll do
[27:05.520 --> 27:07.520]  He's completely doing what he said he would do
[27:07.520 --> 27:10.520]  95% when you guys 95% why
[27:10.520 --> 27:13.520]  Total 180, he totally cares, he's totally committed
[27:13.520 --> 27:17.520]  He's getting nothing but results from the VA, the economy, you name it
[27:17.520 --> 27:21.520]  Unlocking the secret technologies for medicine, all of it like I told you he'd do
[27:21.520 --> 27:26.520]  And then Chris Hayes is inverting reality about how he's unburdened from the truth
[27:26.520 --> 27:29.520]  He's unburdened from caring, he lies
[27:29.520 --> 27:32.520]  These are the ultimate liars telling us this, continue
[27:32.520 --> 27:34.520]  He is kind of unburdened by that
[27:34.520 --> 27:37.520]  And so you've got a situation now where
[27:37.520 --> 27:41.520]  I don't think anyone thinks that Donald Trump cares in some deep way
[27:41.520 --> 27:45.520]  Just as a person about the substance of the matter
[27:45.520 --> 27:47.520]  Like is there verified denuclearization?
[27:47.520 --> 27:49.520]  Is there a move towards liberalization?
[27:49.520 --> 27:51.520]  Are any of the human rights issues?
[27:51.520 --> 27:53.520]  They're talking about, I imagine him making that case
[27:53.520 --> 27:55.520]  He cares about the headlines and everyone knows that
[27:55.520 --> 27:57.520]  Who's on the other side of the table
[27:57.520 --> 27:59.520]  That's good, they're not budging on the human rights
[27:59.520 --> 28:02.520]  It's getting worse, putting the pressure on him killed a lot of people
[28:02.520 --> 28:04.520]  But he had to get them to the table to save the rest
[28:04.520 --> 28:07.520]  Okay, so this is pure crap, they're the ones that helped prop this up
[28:07.520 --> 28:11.520]  The literal foundations that put Mao in and then allowed that war
[28:11.520 --> 28:13.520]  These are the grandchildren of those folks
[28:13.520 --> 28:15.520]  Let's play CNN, this is from when he was going
[28:15.520 --> 28:19.520]  Said he'll be jet lagged, it'll fail, nothing's gonna happen, blah blah blah
[28:19.520 --> 28:23.520]  Now before the agreement's even dry, they're saying it isn't a real agreement
[28:23.520 --> 28:26.520]  Unbelievable, no, North Korea's been begging for a hand
[28:26.520 --> 28:29.520]  But the Chinese communists have kept him down the ground
[28:29.520 --> 28:31.520]  You watch what happens, this is gonna succeed
[28:31.520 --> 28:34.520]  Unless the neocons and leftists kill Trump
[28:34.520 --> 28:37.520]  When we come back, I'm gonna play this clip
[28:37.520 --> 28:39.520]  And then Katie Hopkins from St. Petersburg
[28:39.520 --> 28:41.520]  Totally different area, not Moscow
[28:41.520 --> 28:44.520]  It's a beautiful St. Petersburg, I'm told
[28:44.520 --> 28:46.520]  I'm getting my orders from Putin
[28:46.520 --> 28:49.520]  We're gonna talk to Katie Hopkins, the great analyst from Fox News
[28:49.520 --> 28:52.520]  Straight ahead, infowars.com, newswars.com
[28:52.520 --> 28:55.520]  Stay with us, we'll be right back on the other side
[28:55.520 --> 28:57.520]  Please spread the live links for this broadcast
[28:57.520 --> 29:02.520]  I tried other brands, but I came back to my sunshine
[29:02.520 --> 29:05.520]  For the best hot or cold pain relief, get the best
[29:05.520 --> 29:07.520]  Get a Sunny Bay heating pad
[29:07.520 --> 29:12.520]  Sometimes life can be a pain in the neck, or back, or shoulder
[29:12.520 --> 29:15.520]  And the best relief for that pain is a Sunny Bay heating pad
[29:15.520 --> 29:18.520]  Did you know that the American College of Physicians
[29:18.520 --> 29:21.520]  Said that one of the best ways to treat muscle pain is heat therapy?
[29:21.520 --> 29:24.520]  Sunny Bay heating pads are handmade with high quality
[29:24.520 --> 29:27.520]  Can be used at home or at work and have a lifetime
[29:27.520 --> 29:31.520]  100% positive rating on both Amazon and Etsy
[29:31.520 --> 29:32.520]  Why take another pill?
[29:32.520 --> 29:35.520]  Many people use our Sunny Bay heating pads alone
[29:35.520 --> 29:36.520]  And got rid of the neck pain
[29:36.520 --> 29:39.520]  Long distance travel or long hours in front of a computer
[29:39.520 --> 29:41.520]  Can take its toll on your body
[29:41.520 --> 29:44.520]  Our homegrown small business tries to help people just like us
[29:44.520 --> 29:48.520]  That's why we design and test our handmade products with great care
[29:48.520 --> 29:50.520]  Before we introduce them to the public
[29:50.520 --> 29:53.520]  You can easily find Sunny Bay heating pads on Amazon
[29:53.520 --> 29:57.520]  Just go to Amazon.com and search for Sunny Bay heating pads
[30:23.520 --> 30:26.520]  A purifying formula is dentists recommended for daily use
[30:26.520 --> 30:28.520]  Whenever you feel like you need to stay clean
[30:28.520 --> 30:32.520]  As a powerful hand purifier or oral cleansing formula
[30:32.520 --> 30:36.520]  Just a small spray will help you stay clean when you feel surrounded by toxins
[30:36.520 --> 30:39.520]  With powerful yet simple ingredients
[30:39.520 --> 30:42.520]  Immune Gargle features Silver Soul Nano Silver
[30:42.520 --> 30:44.520]  For a powerful cleansing alternative
[30:44.520 --> 30:46.520]  With Super Blue Silver Immune Gargle
[30:46.520 --> 30:49.520]  Staying toxin free is easy and affordable
[30:49.520 --> 30:52.520]  Help stop the spread of toxins and stay healthy
[30:52.520 --> 30:54.520]  With Super Blue Silver Immune Gargle
[30:54.520 --> 30:57.520]  Only available at InfowarsLife.com
[30:57.520 --> 31:26.520]  That's InfowarsLife.com
[31:27.520 --> 31:29.520]  I personally have been taking for over a year
[31:29.520 --> 31:32.520]  And now we believe we have come as close to perfection
[31:32.520 --> 31:35.520]  When it comes to a detoxifier as you can possibly get
[31:35.520 --> 31:37.520]  You owe it to yourself, you owe it to your family
[31:37.520 --> 31:40.520]  And you owe it to the future of this country and the world
[31:40.520 --> 31:45.520]  That patriots stay as healthy and as clean and as focused as you can be
[31:45.520 --> 31:48.520]  Because we need you, the remnant of America
[31:48.520 --> 31:50.520]  To reignite those brush fires the next level
[31:50.520 --> 31:52.520]  And to be healthy and as focused as you can be
[31:52.520 --> 31:54.520]  Thanks to your support and your prayers together
[31:54.520 --> 31:56.520]  We're changing the world. Now it's time to change our bodies
[31:56.520 --> 31:59.520]  With ZShield and InfowarsLife.com
[32:27.520 --> 32:29.520]  What we learned was that there was in fact
[32:29.520 --> 32:32.520]  Unhealthy levels of heavy metals and acidity in the rainwater
[32:32.520 --> 32:36.520]  Next, we tested the water from our Alexa pure gravity filter
[32:36.520 --> 32:40.520]  And not only were the heavy metal levels within safe measure
[32:40.520 --> 32:43.520]  But the pH was also restored to optimal levels
[32:43.520 --> 32:46.520]  As it turns out, the filter on the Alexa pure
[32:46.520 --> 32:49.520]  Raises the pH of the water
[32:49.520 --> 32:52.520]  So what we've learned is that volcanic ash and acid rain
[32:52.520 --> 32:54.520]  Can contaminate a rainwater supply
[32:54.520 --> 32:59.520]  But more importantly, a good water filtration system will purify it
[33:25.520 --> 33:30.520]  So global peace is breaking out
[33:30.520 --> 33:33.520]  Prosperity also as the return of the West begins to happen
[33:33.520 --> 33:36.520]  As globalism is put on its heels worldwide
[33:36.520 --> 33:39.520]  But I just played clips of you joined us of MSNBC
[33:39.520 --> 33:42.520]  I was Chris Hayes, Chris Matthews, you name it
[33:42.520 --> 33:45.520]  Saying that Trump is a despot
[33:45.520 --> 33:46.520]  Trump doesn't care
[33:46.520 --> 33:49.520]  Trump's helping the human rights abuses
[33:49.520 --> 33:53.520]  Trump's going in to get a peace deal to denuclearize
[33:53.520 --> 33:56.520]  And then bring in the West's economic investment
[33:56.520 --> 33:58.520]  To try to save those people
[33:58.520 --> 34:00.520]  Just like we did in East Germany
[34:00.520 --> 34:04.520]  But the media is completely freaking out and demonizing it
[34:04.520 --> 34:08.520]  And I wanted to go to old Neocon Max Boot on CNN
[34:08.520 --> 34:12.520]  Saying that, oh, any president, any president could have done this
[34:12.520 --> 34:16.520]  No, not any president could have gone and got these deals
[34:16.520 --> 34:17.520]  Because they didn't
[34:17.520 --> 34:21.520]  And the West helped prop this up and let China continue to use North Korea
[34:21.520 --> 34:24.520]  For raw materials as a slave state
[34:24.520 --> 34:27.520]  Communist China hates North Korea and has been controlling it all along
[34:27.520 --> 34:31.520]  This is a major move by Trump to go in there and try to free these people
[34:31.520 --> 34:33.520]  And it should only be saluted
[34:33.520 --> 34:36.520]  You know, if Trump hadn't been taken action the last few years as a maverick
[34:36.520 --> 34:39.520]  And winning every time, I'd say maybe it is a gamble
[34:39.520 --> 34:42.520]  Maybe it's a possibly negative gamble
[34:42.520 --> 34:46.520]  But with him coming up like a slot machine
[34:46.520 --> 34:48.520]  You know, triple cherries every time
[34:48.520 --> 34:52.520]  Ten pulls in a row, I'm betting on Trump
[34:52.520 --> 34:55.520]  The guy has got right on his side
[34:55.520 --> 34:57.520]  He's charmed right now
[34:57.520 --> 34:59.520]  And this is amazing, he's shaking things up
[34:59.520 --> 35:01.520]  So here's Max Boot
[35:01.520 --> 35:03.520]  He wants a place on the international stage
[35:03.520 --> 35:06.520]  He wants to be recognized as an equal by the president of the United States
[35:06.520 --> 35:08.520]  He wants to be seen as a nuclear power
[35:08.520 --> 35:09.520]  And he's achieving all that
[35:09.520 --> 35:12.520]  This is a tremendous propaganda victory for him
[35:12.520 --> 35:15.520]  Now Scott just suggested it was a huge victory for Donald Trump
