[00:00.000 --> 00:02.060]  you
[29:28.180 --> 29:30.740]  They said we were hacked and it was the russians
[29:30.820 --> 29:35.540]  And yet the guy who got all this stuff julien assange said it was not a state actor
[29:35.700 --> 29:39.300]  It was turned over to us julien assange has never lied to us
[29:39.300 --> 29:44.820]  These people have given us nothing but lies and crowd strike a dnc contractor
[29:45.220 --> 29:50.020]  Refused to turn over or allow access to those servers. How do they do that?
[29:50.340 --> 29:52.340]  Well, of course, this is because it's all political
[29:52.420 --> 29:55.620]  They've invented this not only to cover up for hillary clinton losing
[29:55.860 --> 29:59.700]  But to cover up for their illegal surveillance of political opponents
[30:00.020 --> 30:03.940]  This is the big story when meghan kelly was here. She asked me what you think about putin
[30:04.020 --> 30:08.180]  I guess you wanted me to comment on her interview. I said i'm not concerned about putin
[30:08.180 --> 30:14.180]  I'm concerned about people like clapper and hayden and these others who are using
[30:14.660 --> 30:21.780]  Our intelligence community as a politicized weapon against their opponents and that's what we're seeing here this russian
[30:22.420 --> 30:24.900]  Wait, so let me get this right covering that up. So let me get this rate
[30:24.900 --> 30:29.300]  The dnc won't cooperate with the fbi. The dnc won't cooperate with dhs
[30:29.380 --> 30:34.900]  Debbie washerman solz is threatening those people for doing investigations. Seth rich has died
[30:34.900 --> 30:39.300]  Sean lucas has died whiz and hunt jr in florida the prosecutor has died
[30:40.180 --> 30:44.100]  It's clearly the russians. Yeah, it must be the russians. It's the russians now
[30:44.180 --> 30:45.540]  We've got this story on the other side
[30:45.700 --> 30:52.180]  It must be the russians that are classifying the documents in the obama library that would show that it was susan rice
[30:52.340 --> 30:57.460]  That was unmasking names. That must be the russians too. That's real obstruction of justice
[30:57.620 --> 31:02.340]  That is what should be investigated and it must be the russians that were meeting on the tarmac with loretta lynch
[31:02.340 --> 31:06.180]  It must have been the russians. That was the dnc chair
[31:06.260 --> 31:11.780]  John podesta making stock deals with other russians. That must have been the russians too. It's all the russians are on the march
[31:12.180 --> 31:14.180]  The empire's on the run
[31:14.740 --> 31:17.540]  alex jones and the gcn radio network
[31:21.940 --> 31:29.620]  Left us in europe carried out 27 terror attacks in 2016 which debunks the claim that conservatives and libertarians represent a bigger extremist threat
[31:29.620 --> 31:35.540]  Over 140 terrorist attacks occurred in europe last year and 27 of them were blamed on leftist in comparison
[31:35.620 --> 31:41.700]  Just one right-wing terror attack was recorded for the entire year 13 attacks were blamed on jihadis while the majority of the attacks
[31:41.780 --> 31:48.340]  Nearly 100 were by separatist movements terrorist attacks, which led to deaths and injuries are almost exclusively islamic
[31:48.500 --> 31:55.860]  And guess who advocates open borders and radical islam is select the statistics disprove the narrative that conservatives and libertarians
[31:55.860 --> 32:01.460]  Represent a major terrorist threat a claim the major media was pushing after the recent attack on muslim snare mosque in london
[32:01.540 --> 32:07.060]  The study came from europe hole a law enforcement agency of the european union tasked with combating organized crime and terrorism
[32:07.140 --> 32:12.980]  Additionally terror experts in the u.s. Are also warning that left-wing terror represents a far bigger concern than ever before
[32:13.140 --> 32:19.940]  Which isn't surprising given how the establishment keeps promoting violence against president trump. You can find out more at info wars dot com
[32:20.100 --> 32:25.460]  This is kid daniels reporting. It's not just our water. We need to filter. It's not just our food that needs to be cleaned
[32:25.460 --> 32:32.340]  It's the air. We're breathing especially for our children the artificial particulates of the chemicals is absolutely
[32:32.740 --> 32:38.660]  Weighing down our immune systems the same team based right here in america that brought you the elects of pure
[32:39.220 --> 32:44.980]  groundbreaking water filtration systems have now developed elects of pure breeze whether it's your home or office
[32:45.060 --> 32:50.980]  He owe it to yourself your co-workers your family your children through the best job you can to purify your air
[32:50.980 --> 32:57.060]  The elite are masters at poisoning our environment while themselves doing things that mitigate or avoid
[32:57.220 --> 33:00.340]  Most the toxic effects for themselves the general public doesn't
[33:01.380 --> 33:05.140]  The elects of pure breeze would be a steel at 300 400 500 dollars
[33:05.300 --> 33:09.780]  One of these systems can keep 800 square feet incredibly clean. This is a system
[33:09.780 --> 33:15.460]  I'm personally putting in throughout my house replacing older more expensive filters that didn't do as good a job
[33:15.460 --> 33:21.220]  Find out why this system is so revolutionary today an info war store dot com
[33:21.860 --> 33:28.260]  More than two years ago info wars first told you about our research into what has been called the iodine conspiracy
[33:28.340 --> 33:34.660]  I've told you about how scientists have known for decades that iodine deficiencies can devastate iq and how the government
[33:34.900 --> 33:41.220]  Knowingly started taking iodine out of the food and adding fluoride the bad member of the halogen family into the water
[33:41.220 --> 33:48.580]  They took the good halogen out and put the deadly halogen in and when the fukushima crisis worsened as it still is worsening today
[33:48.740 --> 33:52.500]  I was there telling you how to prepare yourself and your family now in
[33:53.300 --> 34:01.140]  2016 even more information has been revealed concerning the connection between iodine and the gut which many experts are now saying
[34:01.300 --> 34:06.500]  Could be the biggest revelation ever concerning iodine. You can pull these studies up for yourself
[34:06.500 --> 34:12.900]  This is the real deal folks and the truth is that iodine is essential in my view to any optimum health regimen
[34:13.140 --> 34:21.060]  Stock up on survival shield x2 today at info wars life.com or by calling 888-253-3139
[34:27.700 --> 34:32.580]  The answer to 1984 is 1776
[34:32.580 --> 34:40.180]  You're listening to the alex jones show. Yes, you are with oven shroy or david night coming to you from deep heart of texas gentlemen
[34:40.500 --> 34:44.900]  I see that those wild horses that drug you away couldn't keep you away for long, huh?
[34:45.780 --> 34:48.180]  Absolutely. This is a working vacation
[34:48.740 --> 34:50.980]  Um, you know me for a vacation. There's a few hours
[34:51.860 --> 34:56.740]  My vacation day was spending an extra hour this morning with my daughters and with my son
[34:57.300 --> 35:02.260]  You know the children that the media says have been taken away from me that are with me about 85 90% of the time
[35:02.260 --> 35:06.020]  But I'm getting away from that. They're trying to brand me as a loser
[35:06.340 --> 35:11.460]  They're trying to brand trump as a loser. They're trying to brand america as a loser
[35:11.620 --> 35:16.340]  That's like loy blank fine started his new twitter account a month ago to troll
[35:17.220 --> 35:19.220]  trump and say look at china's
[35:19.700 --> 35:23.380]  Infrastructure it's so much better than ours now if they transferred our jobs there
[35:24.260 --> 35:26.260]  And boy, how's your infrastructure week going?
[35:26.260 --> 35:33.620]  Totally sick totally evil working against trump at every level even though they've made 30% more of the biggest profits
[35:33.620 --> 35:37.780]  They've ever made since trump got in the globalists don't want the general public to have money
[35:38.020 --> 35:39.300]  That's the essence of it
[35:39.300 --> 35:45.220]  But there are a lot of billionaire investors and a lot of people that have been inside globalism that know it's evil like peter teal
[35:45.460 --> 35:47.460]  And they are fighting against this system
