[00:00.000 --> 00:15.240]  The
[31:54.760 --> 32:00.360]  now. Get your free bottle today at m4store.com.
[32:00.360 --> 32:05.600]  Living in volcano may sound more dramatic than it really is. The real drama can be found
[32:05.600 --> 32:10.680]  here in Leilani estates, but a lot of us on the big island rely on rainwater and we need
[32:10.680 --> 32:17.240]  to be concerned about ash and acid rain. Volcanic ash may contain heavy metal particles
[32:17.240 --> 32:22.520]  and acid rain could lower the pH of the water to unhealthy levels. To find out, we employed
[32:22.520 --> 32:28.800]  a series of tests for heavy metals, alkalinity and pH. What we learned was that there was
[32:28.800 --> 32:34.320]  in fact unhealthy levels of heavy metals and acidity in the rainwater. Next, we tested
[32:34.320 --> 32:39.400]  the water from our Alexa pure gravity filter and not only were the heavy metal levels within
[32:39.400 --> 32:46.200]  safe measure, but the pH was also restored to optimal levels. As it turns out, the filter
[32:46.200 --> 32:51.840]  on the Alexa pure raises the pH of the water. So what we've learned is that volcanic ash
[32:51.840 --> 32:57.280]  and acid rain can contaminate a rainwater supply. But more importantly, a good water
[32:57.280 --> 33:20.760]  filtration system will purify it.
[33:20.760 --> 33:38.720]  Let's take a look at what we've learned in Leilani estates in Leilani estates in Leilani
[33:38.720 --> 33:39.720]  estates.
[33:39.720 --> 33:57.680]  Let's take a look at what we've learned in Leilani estates in Leilani estates in Leilani
[33:57.680 --> 33:58.680]  estates.
[33:58.680 --> 34:16.640]  Let's take a look at what we've learned in Leilani estates in Leilani estates in Leilani
[34:16.640 --> 34:18.640]  estates in Leilani estates.
[34:18.640 --> 34:46.680]  In all the studies, all of them show that people's IQs are dropping, their brainwaves
[34:46.680 --> 34:50.560]  are dropping, they're not vigorous, they're not alive. The more you spend time on social
[34:50.560 --> 34:54.120]  media, the more depressed you are.
[34:54.120 --> 34:58.000]  Sean Parker, the former deputy head of Facebook, came out last year and said, we designed it
[34:58.000 --> 35:02.440]  to make you depressed and to run your life. And now we're going to replace real people
[35:02.440 --> 35:07.360]  with bots that control your life. And he said, I think it's immoral and people better watch
[35:07.360 --> 35:08.360]  out.
[35:08.360 --> 35:14.600]  So even forerunners in this who are pretty sociopathic have come out and said, you're
[35:14.600 --> 35:21.080]  in a lot of danger, you better watch out. Think about that.
[35:21.080 --> 35:26.480]  So I need everybody to go to infowars.com forward slash show. I need everybody to go
[35:26.480 --> 35:32.440]  to drudgereport.com and right from the left hand side is the links and send out that link.
[35:32.440 --> 35:36.840]  This could backfire on them. We need to fight back against it and say, oh, Alex Jones, you
[35:36.840 --> 35:40.480]  can't say the name Alex Jones, you can't say the name infowars.com. Well, then we're
[35:40.480 --> 35:44.280]  going to say it and play along with their sick game. I'm going to read the press release
[35:44.280 --> 35:49.760]  in a moment where it says, you can only say his name or his website if it is to condemn
[35:49.760 --> 35:55.280]  him and say he's bad. If you study authoritarian regimes, that's what they do. They make the
[35:55.280 --> 35:59.640]  public start decrying one person first, then it's another person, then it's a group, then
[35:59.640 --> 36:04.640]  it's everybody, then it's their own family, their own parents, their own children. This
[36:04.640 --> 36:09.000]  is 1984.
[36:09.000 --> 36:14.640]  If you just joined us, leaked emails reveal Facebook's intense internal discussions over
[36:14.640 --> 36:23.240]  Alex Jones anti-Semitic post. That's from back in March. Remember that? And then they
[36:23.240 --> 36:30.080]  said, well, he didn't say anything anti-Semitic. Well, the comments are anti-Semitic. We have
[36:30.080 --> 36:35.000]  these outside leftist publications wanting banned. They're reporting we're not doing
[36:35.000 --> 36:40.560]  enough. What do we do? And of course, they're playing a game with the media, Facebook directing
[36:40.560 --> 36:44.440]  this thing from the top. And we've got the internal documents. It's all coordinated.
[36:44.440 --> 36:47.600]  They go, well, if we could designate him a hate figure, we could ban him, but there's
[36:47.600 --> 36:53.000]  no evidence. They go, well, the comments, there's a few anti-Semitic comments in here.
[36:53.000 --> 37:01.600]  So they reviewed 560 comments in one post and said, well, only 4% are and the threshold
[37:01.600 --> 37:10.320]  is 30%. So they told everybody the threshold to then go make comments. So the SJW is then
[37:10.320 --> 37:14.160]  all from their college dormitories, their little jobs they've got interface, the Southern
[37:14.160 --> 37:18.320]  Private Law Center, their little computer interfaces, they all then go make their anti-Semitic
[37:18.320 --> 37:22.000]  comments. And we've run our own comments before. We can see the IP addresses. One guy'll say
[37:22.000 --> 37:25.640]  he's black and hates white people. Another guy says he's white and hates black people.
[37:25.640 --> 37:30.360]  It's the same IP address. It's the same person. It's the SJWs. Remember they tried to trick
[37:30.360 --> 37:35.720]  Candace Owens into joining him by having white supremacist threatener. It turned out it was
[37:35.720 --> 37:43.960]  feminist. It was CIA people. And CIA is not like James Bond or something. The CIA are
[37:43.960 --> 37:48.360]  just horrible, evil leftists who want to run the country and terrorize people and run
[37:48.360 --> 37:54.680]  false flags all day. That's who they are. Not all the CIA, but the bureaucratic ones
[37:54.680 --> 38:02.360]  that interface with the colleges and the infrastructures.
[38:02.360 --> 38:07.480]  People like Balazi Ford's family and the CIA program she runs, that's what they do.
[38:07.480 --> 38:11.760]  They all play damsel in distress. They all play little victims, but really they're managing
[38:11.760 --> 38:19.000]  the herd. They're very horrible people. So they say if he could be designated a hate
[38:19.000 --> 38:27.440]  figure, we could ban him. And then a month later, they get it all packaged already and
[38:27.440 --> 38:31.520]  roll out with the anti-Semitic angle in their press release but never show proof because
[38:31.520 --> 38:37.360]  it wasn't there. So see, this got countermanded by mid-level managers a month ago, but then
[38:37.360 --> 38:42.200]  it went up the flagpole and folks said, just go ahead and go with the plan. They go, well,
[38:42.200 --> 38:48.920]  he never said anything that we could lie about. Put Lewis Farrakhan in there. Put Lewis Farrakhan
[38:48.920 --> 38:52.480]  in there. He said stuff, which I believe, by the way, has a right to say. I'm not saying
[38:52.480 --> 38:56.760]  banning. And then they'll just kind of buy it. But people aren't buying it. They're like,
[38:56.760 --> 39:02.600]  right wing figure Lewis Farrakhan? So there's all these corrections. Oh, he's not a right
[39:02.600 --> 39:08.680]  wing figure. But it's all pre-packaged. One hour before all the stuff was taken down on
[39:08.680 --> 39:13.480]  Instagram and Facebook, it was already published early. They jumped the gun. And Oliver Darcy
[39:13.480 --> 39:25.480]  was coordinating the whole thing again. Organized, slander, libel and defamation. And then going
[39:25.480 --> 39:31.400]  all over CNN, all over Fox News, all over MSNBC, all over the place saying Jones was
[39:31.400 --> 39:37.960]  banned for anti-Semitism. I have a stack of news articles where they've got the media
[39:37.960 --> 39:48.200]  matters in the Washington Post and care that the Muslim group saying, yeah, Jones is anti-Semitic.
[39:48.200 --> 39:53.720]  Jones is anti-Semitic. And so we had to ban him. So they don't just ban you. They defame
[39:53.720 --> 39:58.760]  you and lie about you and then don't even care to show their stupid readers and viewers
[39:58.760 --> 40:04.520]  that they were lied to. So when we come back, I just went through how they premeditated
[40:04.520 --> 40:10.040]  this, how it's the smoking gun that it's political, that it wasn't done because I'm an anti-Semite.
[40:10.040 --> 40:14.040]  And again, once you say ban the anti-Semites, then it's everybody. That's what Mastercard's
[40:14.040 --> 40:18.840]  saying. Well, if you're going to right wing or anti-Semitic or anti-Muslim sites or if
[40:18.840 --> 40:22.600]  you're buying things we think are connected to white supremacists or anybody else we don't like,
[40:22.600 --> 40:28.520]  we're going to pull your bank account. That's right. They're saying they're going to
[40:28.520 --> 40:32.360]  surveil your purchases. They're already surveilling them, but now it's not for fraud.
[40:32.360 --> 40:39.080]  You bought the wrong magazine. These people are some crooks, man. They tried three years ago
[40:39.080 --> 40:43.400]  demonetizing people that criticized Hillary on YouTube. That didn't work, did it? So now they
[40:43.400 --> 40:47.240]  moved to banning people. And now they're saying we're in your phones. And now Oliver Darcy,
[40:47.240 --> 40:52.200]  when we come back, says we're going to control who you can text message on your phone. We're
