[00:00.000 --> 00:13.000]  Big Brother, mainstream media. Government cover-ups. You want answers? Well, so does he.
[33:56.000 --> 34:00.000]  They're talking about $600 billion to a trillion. That's also in the Wall Street Journal today.
[34:00.000 --> 34:11.000]  I have the Federal Reserve's press release. And you notice the $870 billion for the bailout that turned into trillions according to Bloomberg.
[34:11.000 --> 34:18.000]  Here's another headline from InfoWars.com. The Fed no longer cares about hiding the fact that it's killing the dollar.
[34:18.000 --> 34:23.000]  There's another great report from the Economic Collapse up on InfoWars.com.
[34:23.000 --> 34:27.000]  Nine reasons why quantitative easing is bad for the U.S. economy.
[34:27.000 --> 34:32.000]  Buckle up and hold on. A new round of quantitative easing is here and things start getting very ugly.
[34:32.000 --> 34:35.000]  Yeah, look at gold and silver and oil and other commodities shooting up.
[34:35.000 --> 34:39.000]  And it goes through these nine issues.
[34:39.000 --> 34:43.000]  Quantitative easing will damage the value of the U.S. dollar. That's number one.
[34:43.000 --> 34:47.000]  Inflation is going to hit already struggling U.S. consumers really hard with higher prices.
[34:47.000 --> 34:51.000]  Number three, once an inflation spiral gets going, it's really hard to stop.
[34:51.000 --> 34:54.000]  Number four, inflation is a hidden tax on every American.
[34:54.000 --> 34:57.000]  Number five, the solution to the housing bubble is on another housing bubble.
[34:57.000 --> 35:02.000]  Number six, more quantitative easing threatens to destabilize the global financial system.
[35:02.000 --> 35:07.000]  They even had a Federal Reserve board governor from Kansas City come out and vote against it saying that.
[35:07.000 --> 35:13.000]  Number seven, quantitative easing is an aggressive move in a world already on the verge of a currency war.
[35:13.000 --> 35:17.000]  Number eight, quantitative easing threatens the status of the dollars of the World Reserve currency.
[35:17.000 --> 35:21.000]  Number nine, it's going to become more expensive for the U.S. government to borrow money.
[35:21.000 --> 35:25.000]  And of course, then you have them already announcing that going out for the next two years,
[35:25.000 --> 35:30.000]  no COLA increase, cost of living increase for people on social security.
[35:30.000 --> 35:33.000]  So this will really hurt people on fixed incomes.
[35:33.000 --> 35:38.000]  And it's just incredible to see this thing accelerating.
[35:38.000 --> 35:40.000]  So I want to get Dr. Paul Craig Roberts take on that.
[35:40.000 --> 35:46.000]  He's also written a new article that's extremely powerful that dovetails with the New York Times
[35:46.000 --> 35:49.000]  opt out of a body scan, then brace yourself.
[35:49.000 --> 35:55.000]  ABC News reporting they will palms up, grab your genitals in an act of submission.
[35:55.000 --> 36:00.000]  And Roberts gets it right on the head, nails it right on the head when he says, might is right.
[36:00.000 --> 36:04.000]  And he gets into the naked body scanners. That's up on infowars.com.
[36:04.000 --> 36:07.000]  Dr. Paul Craig Roberts, thank you so much for joining us.
[36:07.000 --> 36:09.000]  Hello, Alex.
[36:09.000 --> 36:13.000]  Good to have you here joining us via video Skype from your home.
[36:13.000 --> 36:22.000]  Dr. Roberts, break down what's happening with this QE2 and what this means to our dollar.
[36:22.000 --> 36:29.000]  Well, Alex, I don't think we really know why the Fed is doing this.
[36:29.000 --> 36:36.000]  They actually have not announced that they're going to print the money and destroy the currency.
[36:36.000 --> 36:44.000]  They are explaining this policy as a way of stimulating the economy.
[36:44.000 --> 36:51.000]  They hope that it will further lower interest rates and that caused some business investment
[36:51.000 --> 36:56.000]  and hiring that would help the economy get back on its feet.
[36:56.000 --> 36:58.000]  That's what they say.
[36:58.000 --> 37:09.000]  Now, I certainly agree with you and the report you read that the one consequence of what they've announced will be to hurt the dollar.
[37:09.000 --> 37:12.000]  And we already see evidence of that.
[37:12.000 --> 37:22.000]  But of course, the dollar has been hurt for many years now by excess creation of dollars.
[37:22.000 --> 37:32.000]  And so in a way, this is a continuation, perhaps an acceleration of the reduction of the dollar's exchange value.
[37:32.000 --> 37:45.000]  If we think about why the Fed is doing quantitative easing, one possible explanation is it's got nothing to do with an economic rebound.
[37:45.000 --> 37:57.000]  They're not really focused on bringing your economy back. They're trying to find a way to finance the massive budget deficits.
[37:57.000 --> 38:07.000]  How do you finance a $1.4 trillion budget deficits when there's no American savings to buy the bonds?
[38:07.000 --> 38:23.000]  And when that deficit is a multiple of the combined trade surpluses of all of our trading partners so that even if every country such as China, Japan, the OPEC nations
[38:23.000 --> 38:37.000]  that have sizable trade surpluses with the United States, even if every one of those dollars is recycled into purchasing treasury debt,
[38:37.000 --> 38:49.000]  it can only take about the most a third of the debt that has to be issued to finance the deficit.
[38:49.000 --> 39:04.000]  This may simply be the Federal Reserve stepping in to purchase new treasury debt under the cover of an economic stimulus plan.
[39:04.000 --> 39:11.000]  That's just my speculation because the Fed is not going to tell us one way or the other.
[39:11.000 --> 39:20.000]  Now, the consequence is that there's tremendous buildup of excess reserves in the banking system.
[39:20.000 --> 39:27.000]  And under normal conditions, this would cause a massive inflation, but we don't have normal conditions.
[39:27.000 --> 39:34.000]  The banks aren't lending these excess reserves, so they're not finding their way.
[39:34.000 --> 39:39.000]  The money is not being expanded and finding its way into the economy.
[39:39.000 --> 39:46.000]  In other words, the money multiplier is not in effect.
[39:46.000 --> 39:59.000]  The banks sit on the reserves and are basically, I think, trading their trouble assets to the Federal Reserve for new bank reserves,
[39:59.000 --> 40:09.000]  which they themselves can then use to purchase new treasury debt, so it might simply be a scheme of financing the budget deficits.
[40:09.000 --> 40:20.000]  And as long as these excess reserves that the Fed is creating, that's in effect what it's doing when it buys bonds, it's creating excess reserves,
[40:20.000 --> 40:29.000]  so that money is not being expanded through the money multiplier by bank lending.
[40:29.000 --> 40:34.000]  And so it doesn't really result in the kind of inflation that you would expect.
[40:34.000 --> 40:44.000]  Sure. Doctor, I mean, looking at the Economist, you know, even the Wall Street Journal, the London Guardian, the Telegraph,
[40:44.000 --> 40:52.000]  they're saying clearly that, and we've seen, and you've talked about this on the show for years, that China and other countries are starting to not buy,
[40:52.000 --> 40:58.000]  you know, all of the treasuries that are offered, and so they can't just let them sit there.
[40:58.000 --> 41:02.000]  I mean, they've got to finance this debt they've created, so you're saying that might be it.
[41:02.000 --> 41:08.000]  And, you know, I appreciate the fact that you're, you know, being reserved and not definitive, but I mean, either way you cut it,
[41:08.000 --> 41:16.000]  it is definitive, though, that people are starting to back away from the dollar, and that all we have left is the World Reserve currency status.
[41:16.000 --> 41:25.000]  As you've said, we don't have an economy, we don't have trade, we just buy Chinese slave goods with more dollars,
[41:25.000 --> 41:34.000]  and so what happens as the dollar, I mean, we saw Christian Science Monitor last week, you know, quoting the IMF and World Bank,
[41:34.000 --> 41:43.000]  saying, you know, we're going to go to these SDRs and basically have accelerated coordinated global devaluation.
[41:43.000 --> 41:50.000]  You know, they call this a currency war, but this goes back a year and a half ago to the G20, but I mean, correct me if I'm wrong,
[41:50.000 --> 41:58.000]  but they just openly stated that they were having this coordinated global devaluation of currencies,
[41:58.000 --> 42:08.000]  and I guess there's some way to try to hide the fact that all major governments are doing this, being led by the United States.
[42:08.000 --> 42:18.000]  Well, Alex, they're not strictly speaking devaluations, because devaluation is what happens in a fixed exchange rate system,
[42:18.000 --> 42:25.000]  where the exchange rates are fixed, and then one day a government announces that it's devaluing its currency.
[42:25.000 --> 42:39.000]  What's happening is that the countries own pegs to the dollar, like the Chinese, their currency goes down with the dollar,
[42:39.000 --> 42:46.000]  as long as they're on that peg, and there are a number of countries that are on pegs with the dollar.
[42:46.000 --> 42:52.000]  I think, for example, the Saudi Arabian currency, for example, is pegged at the dollar, and there are others,
[42:52.000 --> 43:01.000]  and then you have the phenomenon that as people move away from the dollar into other currencies, those currencies rise,
[43:01.000 --> 43:04.000]  and so they're subject to revaluation.
[43:04.000 --> 43:10.000]  And that's what we're seeing with Mexico, with the peso now rising against the dollar, causing all these problems.
[43:10.000 --> 43:16.000]  So, sir, boiling it down, and I understand, you know, it's hard to tell exactly what's going to happen,
[43:16.000 --> 43:25.000]  but generally, historically, dealing with these types of economic systems, A, have we ever seen this type of bizarre configuration before,
[43:25.000 --> 43:31.000]  and B, where do you expect this to lead? Because, you know, the media can say unemployment's 9.6,
[43:31.000 --> 43:37.000]  but you and others have said it's over 22, even 60 minutes says that, you know, with their own analysis now,
[43:37.000 --> 43:40.000]  so that cat's more and more out of the bag.
[43:40.000 --> 43:47.000]  What I'm trying to say here is, I mean, just as a layman sitting here on a log watching this happen, I see everything I'm buying,
