[00:00.000 --> 00:05.000]  You're listening to the Alex Jones show.
[36:35.000 --> 36:44.000]  They don't care about the million-dead Iraqis from sanctions. They don't care about all the other lies, the Arab Spring, the hundreds of thousands of dead Christians funded and supported by Obama and Hillary.
[36:44.000 --> 36:49.000]  They don't care about Libya, the failed state. They don't care about the Civil War started by our government in Ukraine.
[36:49.000 --> 36:57.000]  They don't care about the tens of millions of aborted babies. They don't care about babies kept alive and their body parts sold according to the Associated Press.
[36:57.000 --> 37:06.000]  They keep them alive till they harvest their organs. They get them out of mama, get a partial birth, keep the baby alive, harvest it.
[37:06.000 --> 37:13.000]  They don't care about that. They morally get upset when CNN tells them to.
[37:13.000 --> 37:25.000]  Of course, we're questioning and we're going to go on questioning until we get to the bottom of all of these events.
[37:25.000 --> 37:33.000]  But she's the Democrat rep over funding of D.C.
[37:33.000 --> 37:44.000]  And she's in there telling the police that you're going to pay the full clip. She threatens them. It goes on and on. We play the clip many times.
[37:44.000 --> 37:55.000]  If they don't hand over these laptops that are already the subject of criminal investigation, these brothers that are under criminal investigation,
[37:55.000 --> 38:04.000]  you've got a murder in the middle of this and she's telling the police, you better watch it.
[38:04.000 --> 38:16.000]  They're telling all of us, you better watch what you say. You better watch what you do. You better keep your mouth shut.
[38:16.000 --> 38:28.000]  Or we're going to come after you. You drop, Seth Rich, and you drop these brothers and you drop Pakistan and you keep your mouth shut.
[38:28.000 --> 38:38.000]  And we know our government has been completely penetrated by any foreign government, any intelligence group, any private corporation that wants to get in there.
[38:38.000 --> 38:47.000]  It's called a free-for-all. We got us a rock and roll band. It's a free-for-all.
[38:47.000 --> 38:52.000]  We got to go out playing a minute or so of Ted Nugent's free-for-all.
[38:52.000 --> 38:59.000]  But this isn't a fun free-for-all. We're having fun with a rock concert as the girls are dancing around.
[38:59.000 --> 39:10.000]  This is a free-for-all with the communist Chinese, the Russians to a very lesser extent. I'm not defending the Russians. It's a fact.
[39:10.000 --> 39:17.000]  I mean, the Democrats had this country's legs up behind its ears for anybody that wanted to come in to have their way with it.
[39:17.000 --> 39:22.000]  And then they just pointed the Russians because they've stumbled through the gang rape occasionally.
[39:22.000 --> 39:27.000]  The Chinese basically run this country, the Chinese communists.
[39:27.000 --> 39:34.000]  And you got the EU bureaucrats, the big megabanks that have allied with China, Goldman Sachs, JP Morgan openly admitting they have.
[39:34.000 --> 39:39.000]  You've got the Vatican and all its megabanking power that dwarfs Russia.
[39:39.000 --> 39:52.000]  Of course, it doesn't only want any part of the gang rape, it likes little kids if you like that allegory. All of this is going on.
[39:52.000 --> 40:02.000]  And Hollywood is here in its America-hating garbage, attacking our families, attacking our values, attacking Christians.
[40:02.000 --> 40:14.000]  I mean, it is just a free-for-all of mercenaries, criminals, pedophiles, radical Islamists infiltrating every facet of our government.
[40:14.000 --> 40:30.000]  Saudi princes buying up News Corps, the Communist Chinese buying up controlling interest in all six major production companies, major studios in California.
[40:30.000 --> 40:37.000]  I remember like six, seven years ago, I said, the Arabs are buying control of Hollywood.
[40:37.000 --> 40:41.000]  I didn't say they own the whole thing. I said they're trying to buy it up.
[40:41.000 --> 40:45.000]  And it was a big joke on the Internet. Oh yeah, everybody knows, you know, who owns Hollywood.
[40:45.000 --> 40:58.000]  I was out in Hollywood and folks were pointing out to me that the studios were being bought up by China and by Islamic groups.
[40:58.000 --> 41:02.000]  And now that's all over the news seven, eight years ago.
[41:02.000 --> 41:12.000]  I was just telling you what was being reported to me by people at the highest levels.
[41:12.000 --> 41:17.000]  But it's Hollywood and the globalist allied with Communist China.
[41:17.000 --> 41:24.000]  It's like Lloyd Blank fine a month and a half ago during infrastructure week.
[41:24.000 --> 41:31.000]  When Trump was trying to focus on our infrastructure, how it's going from first world to third world very, very quickly.
[41:31.000 --> 41:34.000]  And it's got back from China. Incredible best infrastructure ever.
[41:34.000 --> 41:37.000]  Boy, they know how to do it.
[41:37.000 --> 41:41.000]  We're moving our investments there. They're the place.
[41:41.000 --> 41:44.000]  Trump, haha, you're pathetic.
[41:44.000 --> 41:47.000]  How's your infrastructure week going?
[41:47.000 --> 41:55.000]  Taunting the president, betting against America, celebrating Communist China's ascension.
[41:55.000 --> 42:00.000]  The dragon century built on slave labor, built on Foxcom slavery,
[42:00.000 --> 42:06.000]  built on Walmart slave goods and Amazon slave goods and Apple iPhone slave goods.
[42:06.000 --> 42:19.000]  But it's okay that Apple has the worst slave factories with their contractor with suicide nets and stairwells and roofs and forced abortions and 18 hour work days.
[42:19.000 --> 42:22.000]  It's okay because it's liberal.
[42:22.000 --> 42:36.000]  And as long as you're liberal CNN, MSNBC, Trevor Noah, John Oliver, the anointed screenwriters, teleprompter readers.
[42:36.000 --> 42:44.000]  You realize that Stephen Colbert and John Oliver and all these people aren't real.
[42:44.000 --> 42:50.000]  They're little facsimiles that make certain hand gestures and certain facial gestures.
[42:50.000 --> 42:53.000]  They play a laugh track. They're so cheap.
[42:53.000 --> 42:56.000]  There aren't even real studio audiences most of the time.
[42:56.000 --> 43:03.000]  And when they are, they tell them when to applause with big signs that say applause with a person out there telling them raise their hands up.
[43:03.000 --> 43:06.000]  I've been on these shows.
[43:06.000 --> 43:15.000]  They bring in the studio audience of the types of folks that want to go to New York and LA and go see a live mainstream show.
[43:15.000 --> 43:20.000]  I mean, that might have been cool 30 years ago. It's super uncool.
[43:20.000 --> 43:23.000]  And you're sitting there looking at the people they bring in.
[43:23.000 --> 43:27.000]  A lot of them are homeless if they can't fill the bleachers.
[43:27.000 --> 43:32.000]  You got some homeless guys drunk a fifth of scotch up there sitting in his own feces.
[43:32.000 --> 43:39.000]  Seriously, I've seen them remove homeless people that are crapping too much or you're adding too much on the steps on the bleachers.
[43:39.000 --> 43:45.000]  And they're in there like 50, 100 people and they have big signs that say applause, but people won't applause when those are going.
[43:45.000 --> 43:48.000]  So they'll have some trendy out there with their hands.
[43:48.000 --> 43:53.000]  Come on, come on, wave and come on, applause, applause.
[43:53.000 --> 43:55.000]  But more and more, they don't trust even those audiences.
[43:55.000 --> 43:58.000]  So they just have a laugh track going.
[43:58.000 --> 44:04.000]  And then they call us fake guys that read off teleprompters that 10, 20, 30, 40 writers.
[44:04.000 --> 44:14.000]  Some of these shows, like the late show, have over 100 writers.
[44:14.000 --> 44:25.000]  And they sit there pouring over every single thing I do and I say to then twist it and to lie and to attack.
[44:25.000 --> 44:28.000]  Why? Because they know we've got their number.
[44:28.000 --> 44:35.000]  And they're so scared that we're going to break the news as it comes out that's going to put them to the bottom of the ocean politically.
[44:35.000 --> 44:40.000]  Because we've already torpedoed Hillary and we've already torpedoed Obama.
[44:40.000 --> 44:42.000]  We've already torpedoed their carbon tax.
[44:42.000 --> 44:44.000]  We've already torpedoed their open borders.
[44:44.000 --> 44:47.000]  We've already torpedoed much of their operation thanks to you.
[44:47.000 --> 44:54.000]  And so they're in full panic mode and want to brand Info Wars as the scourge of the earth.
[44:54.000 --> 45:02.000]  So as soon as somebody sees something from Info Wars, they just don't even look at it out of hand.
