[00:00.000 --> 00:07.000]  music
[25:48.000 --> 25:50.000]  Gennrich too close to him
[25:50.000 --> 25:52.000]  he's crazy
[25:52.000 --> 25:54.000]  if you keep your enemies closer I get that
[25:54.000 --> 25:56.000]  I'm going to give Trump the benefit of the doubt
[25:56.000 --> 25:58.000]  so I see what he starts delivering on
[25:58.000 --> 26:00.000]  like getting our jobs back
[26:00.000 --> 26:02.000]  like defending our sovereignty
[26:02.000 --> 26:04.000]  so
[26:04.000 --> 26:06.000]  there's different strategies out there
[26:06.000 --> 26:08.000]  it's just that
[26:08.000 --> 26:10.000]  time will have to tell
[26:10.000 --> 26:12.000]  Donald Trump is planning to announce
[26:12.000 --> 26:14.000]  that Indiana Governor Mike Pence is his choice
[26:14.000 --> 26:16.000]  for his vice presidential running mate
[26:16.000 --> 26:18.000]  of course he had a meeting in private
[26:18.000 --> 26:20.000]  with four of the guys yesterday
[26:20.000 --> 26:22.000]  in Indiana according to a Republican
[26:22.000 --> 26:24.000]  with direct knowledge of the decision
[26:24.000 --> 26:26.000]  as Trump narrowed
[26:26.000 --> 26:28.000]  in on his choice of Pence the two men
[26:28.000 --> 26:30.000]  spent time at both Trump's golf resort
[26:30.000 --> 26:32.000]  in New Jersey in early July
[26:32.000 --> 26:34.000]  and at the Indiana Governor's mansion this week
[26:34.000 --> 26:36.000]  that's right
[26:36.000 --> 26:38.000]  in addition to testing the men's chemistry
[26:38.000 --> 26:40.000]  Trump also reportedly
[26:40.000 --> 26:42.000]  impressed with Pence's calm demeanor
[26:42.000 --> 26:44.000]  his experience on Capitol Hill
[26:44.000 --> 26:46.000]  and as a Governor
[26:46.000 --> 26:48.000]  and Pence's potential to assist Trump
[26:48.000 --> 26:50.000]  in governing should the ticket win in November
[26:50.000 --> 26:52.000]  the announcement will be made publicly
[26:52.000 --> 26:54.000]  at an event at Trump Tower
[26:54.000 --> 26:56.000]  at 11 a.m. Friday morning
[26:56.000 --> 26:58.000]  in addition to Pence
[26:58.000 --> 27:00.000]  Trump is considered former Speaker of the House
[27:00.000 --> 27:02.000]  Newt Gennrich, New Jersey Governor Chris Christie
[27:02.000 --> 27:04.000]  Army General Michael Flynn
[27:04.000 --> 27:06.000]  the number two spots on his ticket
[27:06.000 --> 27:08.000]  some contenders include Senator Bob Corker
[27:08.000 --> 27:10.000]  that was never the case
[27:10.000 --> 27:12.000]  Corker went to him of Tennessee
[27:12.000 --> 27:14.000]  and he goes on from there
[27:14.000 --> 27:16.000]  so we'll see
[27:16.000 --> 27:18.000]  all I know is
[27:18.000 --> 27:20.000]  Hillary Clinton
[27:20.000 --> 27:22.000]  is seven points behind
[27:22.000 --> 27:24.000]  a new scientific Rasmussen poll
[27:24.000 --> 27:26.000]  and a whole other index of polls
[27:26.000 --> 27:28.000]  that are up on infowars.com
[27:28.000 --> 27:30.000]  showing that he's pulled ahead
[27:30.000 --> 27:32.000]  three to four points in almost every poll
[27:32.000 --> 27:34.000]  except for the polls being put out
[27:34.000 --> 27:36.000]  by Democratic Party pollsters
[27:36.000 --> 27:38.000]  or affiliated media groups
[27:42.000 --> 27:44.000]  and you can write a poll
[27:44.000 --> 27:46.000]  and ask the questions however you want
[27:46.000 --> 27:48.000]  you can use the demographics who you called
[27:48.000 --> 27:50.000]  I already talked about that but
[27:50.000 --> 27:52.000]  I tell you, you can really see
[27:52.000 --> 27:54.000]  how the establishment is going to strike back
[27:54.000 --> 27:56.000]  and I'm going to tie all this together
[27:56.000 --> 27:58.000]  when we come back from break here in a few minutes
[27:58.000 --> 28:00.000]  to the original
[28:00.000 --> 28:02.000]  Rand Corporation Slash
[28:02.000 --> 28:04.000]  U.S. Government Carnegie Endowment for Peace
[28:04.000 --> 28:06.000]  program
[28:06.000 --> 28:08.000]  you want to know where the U.N. comes from
[28:08.000 --> 28:10.000]  want to understand why this is happening
[28:10.000 --> 28:12.000]  want to understand Obama's
[28:12.000 --> 28:14.000]  brigades and what Black Lives Matter is
[28:14.000 --> 28:16.000]  this is a
[28:16.000 --> 28:18.000]  shaping of things to come
[28:18.000 --> 28:20.000]  and
[28:20.000 --> 28:22.000]  where this country is going to go
[28:22.000 --> 28:24.000]  and so I'm going to break it down
[28:24.000 --> 28:26.000]  as calmly as I can without getting upset
[28:26.000 --> 28:28.000]  why it's such a travesty
[28:28.000 --> 28:30.000]  and a tragedy what's happening
[28:30.000 --> 28:32.000]  but you want to see the political takeover of America
[28:32.000 --> 28:34.000]  this is what it is
[28:34.000 --> 28:36.000]  by the offshore
[28:36.000 --> 28:38.000]  ignorance
[28:38.000 --> 28:40.000]  now before I go any further
[28:40.000 --> 28:42.000]  because I want to plunge right into this when we come back from break
[28:42.000 --> 28:44.000]  we are ending the special
[28:44.000 --> 28:46.000]  today and it will end
[28:46.000 --> 28:48.000]  we already extended it expanded it
[28:48.000 --> 28:50.000]  and then contracted it to just horrible food
[28:50.000 --> 28:52.000]  that's excellent high quality
[28:52.000 --> 28:54.000]  best price out there and to
[28:54.000 --> 28:56.000]  the nutraceuticals but upwards of 40
[28:56.000 --> 28:58.000]  up to 40% off
[28:58.000 --> 29:00.000]  it's not like a few of the things are 40% off
[29:00.000 --> 29:02.000]  a lot of the food is 40% off
[29:02.000 --> 29:04.000]  20 to 40% off bare minimum 20%
[29:04.000 --> 29:06.000]  10% off all the nutraceuticals
[29:06.000 --> 29:08.000]  25% off
[29:08.000 --> 29:10.000]  the DNA force our flagship product
[29:10.000 --> 29:12.000]  we only do that every once in a while
[29:12.000 --> 29:14.000]  and it sells out quickly
[29:14.000 --> 29:16.000]  that's going to end today
[29:16.000 --> 29:18.000]  the DNA force is going to extend out
[29:18.000 --> 29:20.000]  that's our new sale
[29:20.000 --> 29:22.000]  but the other sale ends today
[29:22.000 --> 29:24.000]  on the storeable food and the 10% off
[29:24.000 --> 29:26.000]  across the board on nutraceuticals
[29:26.000 --> 29:28.000]  you get an additional 10% off on anything you sign up
[29:28.000 --> 29:30.000]  for auto ship on
[29:30.000 --> 29:32.000]  and free shipping on orders of $50 or more
[29:32.000 --> 29:34.000]  at infowarstore.com
[29:34.000 --> 29:36.000]  I want to thank you all for your support
[29:36.000 --> 29:38.000]  for providing high quality items here
[29:38.000 --> 29:40.000]  whether it's books, videos, t-shirts
[29:40.000 --> 29:42.000]  whether it's short way radios
[29:42.000 --> 29:44.000]  or non-GMO seeds
[29:44.000 --> 29:46.000]  we try to find the very best stuff out there
[29:46.000 --> 29:48.000]  at the lowest price
[29:48.000 --> 29:50.000]  infowarstore.com, infowarslife.com
[29:50.000 --> 30:06.000]  I have an exciting announcement from articles by viewszone.com and transpersonal.de
[30:06.000 --> 30:08.000]  our physical bodies run on light
[30:08.000 --> 30:10.000]  that's right, Russian scientist Alexander G. Gerfisch
[30:10.000 --> 30:12.000]  discovered bio photons in 1923
[30:12.000 --> 30:14.000]  with further research supported in the 1970s
[30:14.000 --> 30:16.000]  by Fritz Albert Papp
[30:16.000 --> 30:18.000]  a theoretical biophysicist
[30:18.000 --> 30:20.000]  this system of light could possibly cure disease
[30:20.000 --> 30:22.000]  and cancer
[30:22.000 --> 30:24.000]  the process is called photorepair
[30:24.000 --> 30:26.000]  Fritz Papp found that cancer cells actually distort light they absorb
[30:26.000 --> 30:28.000]  while normal cells let light pass through them
[30:28.000 --> 30:30.000]  untampered
[30:30.000 --> 30:32.000]  if you blast a cell with harsh amounts of UV light
[30:32.000 --> 30:34.000]  until the cell is almost destroyed
[30:34.000 --> 30:36.000]  you can repair the cell by illuminating it
[30:36.000 --> 30:38.000]  with the same UV at a lower intensity
[30:38.000 --> 30:40.000]  but this is old news to the scientific community
[30:40.000 --> 30:42.000]  Fritz Papp concluded that cancer is a result
[30:42.000 --> 30:44.000]  of light already in the body that is blocked
[30:44.000 --> 30:46.000]  and scrambled by cancer causing compounds
[30:46.000 --> 30:48.000]  the body's photorepair process could itself be repaired
[30:48.000 --> 30:50.000]  could that mean the end of cancer
[30:50.000 --> 30:52.000]  and eventually the end of deception
[30:52.000 --> 30:54.000]  by big pharma and the medical industry
[30:54.000 --> 31:18.000]  this is Gabe Golddiamond for Infowars.com
[31:24.000 --> 31:26.000]  1.9999% of impurities
[31:26.000 --> 31:28.000]  including bacteria
[31:28.000 --> 31:30.000]  viruses, fluoride
[31:30.000 --> 31:32.000]  disinfectants, volatile organic contaminants
[31:32.000 --> 31:34.000]  and hormones
[31:34.000 --> 31:36.000]  filter capacity up to 5000 gallons
[31:36.000 --> 31:38.000]  stainless fuel construction
[31:38.000 --> 31:40.000]  easy assembly
[31:40.000 --> 31:42.000]  low maintenance
[31:42.000 --> 31:44.000]  replacement filters are simple to install
[31:44.000 --> 31:46.000]  and now, as part of an exclusive limited time
[31:46.000 --> 31:48.000]  introductory offer, you can save $20 off
[31:48.000 --> 31:50.000]  the retail price and get free shipping
[31:50.000 --> 31:52.000]  this is a limited time offer
[31:52.000 --> 31:54.320]  and receive free shipping and $20 off.
[31:54.320 --> 31:57.000]  Go to infowarstore.com or call
[31:57.000 --> 32:00.320]  888-253-3139.
[32:00.320 --> 32:02.280]  Dr. Grip, you developed Living Defense for us.
[32:02.280 --> 32:03.560]  It took you over a year to do it.
[32:03.560 --> 32:04.760]  Why is this so good?
[32:04.760 --> 32:07.640]  Because people are actually waking up to the problem
[32:07.640 --> 32:10.080]  that pretty much scares me the most.
[32:10.080 --> 32:12.640]  I mean, I try to make sure that I don't put
[32:12.640 --> 32:15.320]  toxins from food and water and beverages in my system,
[32:15.320 --> 32:19.240]  but right now we're dealing with massive parasites,
[32:19.240 --> 32:21.840]  which is anything that's harmful to your body
[32:21.840 --> 32:23.560]  that lives off a host mechanism.
[32:23.560 --> 32:27.360]  Right now, with all the refugees spreading disease around,
[32:27.360 --> 32:29.920]  we have biological warfare going on everywhere.
[32:29.920 --> 32:31.240]  These are all parasites.
[32:31.240 --> 32:32.400]  Tell us about all the stuff that's in it.
[32:32.400 --> 32:33.680]  There's so many things that are in it.
[32:33.680 --> 32:34.920]  You have the neem in there.
[32:34.920 --> 32:38.120]  You have the organic clove bud, the organic wormwood.
[32:38.120 --> 32:41.400]  I recommend doing a parasite cleanse at least twice a year.
[32:41.400 --> 32:43.120]  All right, well, I'm glad we've got some back in,
[32:43.120 --> 32:44.520]  because I'm going back on it today.
[32:44.520 --> 32:45.520]  It just came back in yesterday.
[32:45.520 --> 32:47.480]  Living Defense, infowarstore.com.
[32:47.480 --> 32:49.240]  And folks, you can't lose full of stuff
[32:49.240 --> 32:51.080]  that's great for your body, period.
[32:51.080 --> 32:54.480]  And you can support the broadcast, infowarstore.com.
[32:54.480 --> 32:56.720]  Thank you, Dr. Group, from the Global Healing Center.
[32:56.720 --> 32:58.080]  Thank you so much for all your work, sir,
[32:58.080 --> 33:00.760]  on this great product.
[33:00.760 --> 33:26.760]  From the front lines of the Information War, it's Alex Jones.
[33:26.760 --> 33:51.520]  All right, I want to just succinctly give you the facts.
[33:51.520 --> 34:00.240]  Not rhetoric, not hype, but reality.
[34:00.240 --> 34:07.120]  For so long, the Liberty Movement has warned about a world government U.N. takeover, that
[34:07.120 --> 34:12.200]  even though it's now here and now happening, I'll have somebody on like Dr. Paul Craig
[34:12.200 --> 34:15.560]  Roberts, former head of the Treasury Department, father of ergonomics.
[34:15.560 --> 34:20.340]  And I'll say, you know, this is six months ago, hey, did you see the Associated Press
[34:20.340 --> 34:26.200]  and Breitbart and everybody, the attorney general just met and says, the new attorney general
[34:26.200 --> 34:35.920]  at the time, Loretta Lynch, she just met with government leaders from around the country,
[34:35.920 --> 34:42.800]  and they're going to set up U.N. offices to oversee human rights in every U.S. city with
[34:42.800 --> 34:44.800]  federal funding.
[34:44.800 --> 34:49.360]  And he goes, oh, Alex, the U.N. doesn't run anything.
[34:49.360 --> 34:52.440]  Look it back to the war with China or whatever they're talking about.
[34:52.440 --> 34:53.880]  And see, I respect him.
[34:53.880 --> 34:56.040]  I'm not arguing or debating.
[34:56.040 --> 34:58.040]  It's all perspective.
[34:58.040 --> 35:06.360]  He's absolutely right that it's Washington and the European globalist and the U.K. globalist
[35:06.360 --> 35:10.080]  that run the Anglo-American establishment, and they're the big families and the power
[35:10.080 --> 35:11.360]  brokers.
[35:11.360 --> 35:17.840]  And the U.N. is a U.S. puppet, and it gets 50% of its funding from the U.S. and the Rockefeller
[35:17.840 --> 35:23.840]  and Rothschild families gave basically 100% of the money to found it.
