whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[00:17:59.580 --> 00:18:04.020]   Call 800-34-NO-TAX or go to my website, danpilla.com.
[00:18:04.020 --> 00:18:07.260]   That's danpilla.com, danpilla.com.
[00:18:08.980 --> 00:18:11.260]   - We sold Secret 12 for four years
[00:18:11.260 --> 00:18:13.260]   and it was our number third bestseller.
[00:18:13.260 --> 00:18:16.460]   We had to discontinue it because when you upgrade a formula
[00:18:16.460 --> 00:18:18.020]   you are supposed to rename it.
[00:18:18.020 --> 00:18:20.180]   That new formula is Ultra 12.
[00:18:20.180 --> 00:18:22.260]   It's twice as strong as Secret 12,
[00:18:22.260 --> 00:18:24.580]   the very best vitamin B12 out there.
[00:18:24.580 --> 00:18:27.860]   It's got the complex system that lets your body absorb it
[00:18:27.860 --> 00:18:29.700]   and it does amazing things.
[00:18:29.700 --> 00:18:31.580]   Supports healthy nerve and brain cells,
[00:18:31.580 --> 00:18:34.180]   helps make DNA, helps the body produce energy,
[00:18:34.180 --> 00:18:35.660]   helps produce healthy blood cells,
[00:18:35.660 --> 00:18:37.740]   essential for proper nervous system function.
[00:18:37.740 --> 00:18:39.020]   It goes on and on.
[00:18:39.020 --> 00:18:41.580]   B12 deficiency is a serious problem that can cause anemia,
[00:18:41.580 --> 00:18:43.540]   fatigue, weakness, constipation, weight loss,
[00:18:43.540 --> 00:18:45.740]   depression, poor memory loss, asthma, vision problems,
[00:18:45.740 --> 00:18:46.780]   and low sperm count.
[00:18:46.780 --> 00:18:49.340]   Bottom line folks, you need Ultra 12.
[00:18:49.340 --> 00:18:52.020]   It helps fund the InfoWar, so it's a 360 win
[00:18:52.020 --> 00:18:56.140]   and it's 50% off for a limited time at infowarestore.com.
[00:18:56.140 --> 00:18:59.580]   Again, we can only run the special for the next two weeks
[00:18:59.580 --> 00:19:01.460]   or so while supplies last.
[00:19:01.460 --> 00:19:04.580]   Ultra 12, twice as powerful, half the price,
[00:19:04.580 --> 00:19:07.300]   50% off right now on infowareslive.com.
[00:19:09.220 --> 00:19:13.180]   - As the world awakens to the fact that InfoWars was right,
[00:19:13.180 --> 00:19:15.140]   that Alex Jones was right,
[00:19:15.140 --> 00:19:16.820]   I could sit here and do a victory lap,
[00:19:16.820 --> 00:19:18.300]   but folks, we don't have time.
[00:19:18.300 --> 00:19:19.780]   I don't wanna do a victory lap.
[00:19:19.780 --> 00:19:22.020]   I'm not happy that I was right about all this.
[00:19:22.020 --> 00:19:24.660]   No, I don't wanna be a slave of the globalist
[00:19:24.660 --> 00:19:26.260]   and live like a Chai Com slave.
[00:19:26.260 --> 00:19:28.580]   I wanna see the poor Chinese people freed.
[00:19:28.580 --> 00:19:30.260]   I don't wanna be brought down to their level.
[00:19:30.260 --> 00:19:32.380]   I wanna see them brought up to our level.
[00:19:32.380 --> 00:19:34.820]   Ladies and gentlemen, now is the time to be involved.
[00:19:34.820 --> 00:19:36.120]   Now is the time to be spreading the word.
[00:19:36.120 --> 00:19:39.500]   And now is the time to financially support InfoWars.
[00:19:39.500 --> 00:19:40.700]   And we make it so easy.
[00:19:40.700 --> 00:19:42.180]   It's such a 360 win.
[00:19:42.180 --> 00:19:43.900]   We're running a gigantic special.
[00:19:43.900 --> 00:19:45.460]   In some ways, it's the biggest ever,
[00:19:45.460 --> 00:19:46.860]   certainly on a whole bunch of the items.
[00:19:46.860 --> 00:19:49.260]   40 to 70% off, store-wide free shipping,
[00:19:49.260 --> 00:19:50.380]   double Patriot points.
[00:19:50.380 --> 00:19:52.340]   It is the everything must go special.
[00:19:52.340 --> 00:19:55.020]   And I'm just gonna sell out of all the products we've got.
[00:19:55.020 --> 00:19:56.300]   Some of these are to cost.
[00:19:56.300 --> 00:19:57.940]   We're bringing in some money on some of the others,
[00:19:57.940 --> 00:19:59.660]   and it's all vitally needed.
[00:19:59.660 --> 00:20:02.340]   And now is the time to fill up our war chest,
[00:20:02.340 --> 00:20:04.980]   to go in to this key year of 2020.
[00:20:04.980 --> 00:20:07.160]   So please support us at infowarsstore.com
[00:20:07.160 --> 00:20:09.120]   and take advantage of these great products.
[00:20:09.120 --> 00:20:15.240]   - You're listening to the Alex Jones Show.
[00:20:15.240 --> 00:20:22.840]   (upbeat music)
[00:20:30.840 --> 00:20:35.600]   Live from Austin, Texas, broadcasting worldwide,
[00:20:35.600 --> 00:20:37.540]   it's Alex Jones.
[00:20:37.540 --> 00:20:41.760]   - Welcome back to the Alex Jones Show.
[00:20:41.760 --> 00:20:44.080]   I'm of course, Tom Pafford, filling in for Alex,
[00:20:44.080 --> 00:20:46.880]   who will be back tonight at 7 p.m.,
[00:20:46.880 --> 00:20:50.920]   guest hosting on Firepower with Will Johnson.
[00:20:50.920 --> 00:20:51.760]   So in the last segment,
[00:20:51.760 --> 00:20:53.920]   we saw Fentanyl the Qycom Dragon
[00:20:53.920 --> 00:20:56.080]   tell us exactly how things are going to be
[00:20:56.080 --> 00:20:57.320]   if we want to survive
[00:20:57.320 --> 00:21:00.880]   in the new glorious Chinese world order.
[00:21:00.880 --> 00:21:04.520]   You may think that Fentanyl was exaggerating, but no.
[00:21:04.520 --> 00:21:08.040]   In fact, the NBA analysts on popular TV shows
[00:21:08.040 --> 00:21:12.040]   are admitting exactly what Fentanyl the Qycom Dragon,
[00:21:12.040 --> 00:21:15.040]   and of course, Alex Jones, have been saying for years.
[00:21:15.040 --> 00:21:17.460]   Let's go ahead and go to clip eight.
[00:21:17.460 --> 00:21:23.400]   - The NBA is strangling on its own hypocrisy.
[00:21:23.400 --> 00:21:27.320]   They've branded themselves as the social justice league,
[00:21:27.320 --> 00:21:28.600]   the most progressive league,
[00:21:28.600 --> 00:21:31.160]   we care about everything.
[00:21:31.160 --> 00:21:35.920]   And Daryl Morey has tweeted out supportive democracy.
[00:21:35.920 --> 00:21:38.720]   That's something that I think most Americans
[00:21:38.720 --> 00:21:39.900]   have a consensus on.
[00:21:39.900 --> 00:21:41.920]   We believe in democracy.
[00:21:41.920 --> 00:21:44.160]   And we don't believe in communism
[00:21:44.160 --> 00:21:46.040]   and repressive government.
[00:21:46.040 --> 00:21:51.040]   And so I don't think the NBA needs to be more honest
[00:21:51.040 --> 00:21:52.960]   about what it is.
[00:21:52.960 --> 00:21:56.080]   It's a business, a cold hearted business.
[00:21:56.080 --> 00:21:58.640]   And there's a ton of money to be made in China.
[00:21:58.640 --> 00:22:01.880]   That's why every NBA player runs his ass over to China
[00:22:01.880 --> 00:22:05.040]   two or three times every summer to get the bag.
[00:22:05.040 --> 00:22:07.440]   The NBA has been over there getting the bag.
[00:22:07.440 --> 00:22:09.720]   That's one of the reasons why NBA salaries
[00:22:09.720 --> 00:22:12.400]   have escalated to such a high level.
[00:22:12.400 --> 00:22:15.320]   And so the problem that people are having is like,
[00:22:15.320 --> 00:22:19.520]   the NBA, Steve Kerr, Greg Popovich, LeBron James,
[00:22:19.520 --> 00:22:21.000]   nobody wants to visit the White House.
[00:22:21.000 --> 00:22:24.200]   Everybody's very critical of the American government.
[00:22:24.200 --> 00:22:28.200]   But here we have a communist repressive government
[00:22:28.200 --> 00:22:31.240]   that human rights violations out the yin yang.
[00:22:31.240 --> 00:22:32.400]   - Okay.
[00:22:32.400 --> 00:22:35.160]   - But Daryl Morey, innocent little tweet here
[00:22:35.160 --> 00:22:38.440]   and no one can stand by him for business purposes.
[00:22:38.440 --> 00:22:40.040]   So quit faking the funk.
[00:22:40.040 --> 00:22:40.880]   - There's no faking the funk.
[00:22:40.880 --> 00:22:42.920]   - Pause that for just a second.
[00:22:42.920 --> 00:22:44.240]   Pause that for just one second.
[00:22:44.240 --> 00:22:45.780]   So now he lays it out.
[00:22:45.780 --> 00:22:47.840]   The NBA is being hypocritical.
[00:22:47.840 --> 00:22:51.480]   They're the social justice association of basketball
[00:22:51.480 --> 00:22:52.560]   is what they are.
[00:22:52.560 --> 00:22:55.060]   And now that their bottom line is being affected
[00:22:55.060 --> 00:22:58.080]   because you can criticize President Donald Trump.
[00:22:58.080 --> 00:23:00.640]   You can criticize the United States government.
[00:23:00.640 --> 00:23:02.720]   You can refuse to go to the White House.
[00:23:02.720 --> 00:23:04.760]   There are no negative repercussions.
[00:23:04.760 --> 00:23:07.320]   Most Americans are adult enough, unfortunately,
[00:23:07.320 --> 00:23:10.200]   in my opinion, to continue to watch basketball
[00:23:10.200 --> 00:23:12.400]   and other sports ball teams,
[00:23:12.400 --> 00:23:14.440]   regardless of whether or not they support
[00:23:14.440 --> 00:23:16.160]   the same president that they support.
[00:23:16.160 --> 00:23:19.960]   However, when it comes to the Chinese empire,
[00:23:19.960 --> 00:23:22.640]   the communist party will shut you down.
[00:23:22.640 --> 00:23:26.660]   You've seen the viral videos of them tearing down banners,
[00:23:26.660 --> 00:23:29.040]   tearing down posters, painting over signs,
[00:23:29.040 --> 00:23:31.800]   anything they can do to spite the NBA
[00:23:31.800 --> 00:23:34.400]   because they are refusing in their minds
[00:23:34.400 --> 00:23:36.080]   to go along with the collectivist narrative.
[00:23:36.080 --> 00:23:39.180]   Let's go back to that clip and see the pushback
[00:23:39.180 --> 00:23:42.840]   from a man who also admits it's all about the almighty yin.
[00:23:42.840 --> 00:23:44.560]   Let's go back to the clip.
[00:23:44.560 --> 00:23:45.400]   - In the funk.
[00:23:45.400 --> 00:23:46.240]   There's no fake in the funk one.
[00:23:46.240 --> 00:23:47.080]   - It can just be a business.
[00:23:47.080 --> 00:23:48.440]   - There's no fake in the funk one.
[00:23:48.440 --> 00:23:51.120]   And two, I understand what you're speaking of.
[00:23:51.120 --> 00:23:55.020]   Well, when we take a stand, as far as in America,
[00:23:55.020 --> 00:23:57.560]   Steve Kerr, Greg Popovich, LeBron, whoever it is,
[00:23:57.560 --> 00:24:00.440]   myself, you, whoever it is, that's in our backyard.
[00:24:00.440 --> 00:24:02.040]   This is not our backyard, that's one.
[00:24:02.040 --> 00:24:02.880]   - No, that's where you get your money from.
[00:24:02.880 --> 00:24:06.640]   - Two is that 600 million people watching Chinese,
[00:24:06.640 --> 00:24:08.580]   that's over in China, that's watching NBA basketball.
[00:24:08.580 --> 00:24:09.420]   600 million.
[00:24:09.420 --> 00:24:11.480]   Wait, 200 million more than America.
[00:24:11.480 --> 00:24:13.760]   So now what you're doing is you're biting them hands
[00:24:13.760 --> 00:24:14.800]   and feeding you.
[00:24:14.800 --> 00:24:17.440]   So first of all, stay away from that.
[00:24:17.440 --> 00:24:18.400]   Stay away from it.
[00:24:18.400 --> 00:24:21.560]   Because if you're so gung ho,
[00:24:21.560 --> 00:24:24.800]   your name will be with Steve Kerr and Greg Popovich
[00:24:24.800 --> 00:24:26.800]   when it comes to what's in America.
[00:24:26.800 --> 00:24:27.640]   Do you tweet a lot of those things?
[00:24:27.640 --> 00:24:29.120]   - All right, let's end that clip right there.
[00:24:29.120 --> 00:24:32.760]   That is brutal honesty from NBA analysts.
[00:24:32.760 --> 00:24:34.360]   These people are very popular
[00:24:34.360 --> 00:24:36.160]   when it comes to sports entertainment
[00:24:36.160 --> 00:24:37.840]   and sports analysis programming.
[00:24:37.840 --> 00:24:40.040]   And both of them, one criticizing
[00:24:40.040 --> 00:24:44.640]   and the other endorsing, admit this whole scandal over China
[00:24:44.640 --> 00:24:48.360]   is about courting the communist Chinese
[00:24:48.360 --> 00:24:50.680]   so you can get their money.
[00:24:50.680 --> 00:24:53.320]   It's a disgusting state of affairs in the United States
[00:24:53.320 --> 00:24:56.360]   where you have virtually every single corporation,
[00:24:56.360 --> 00:24:58.780]   I guess South Park excluded,
[00:24:58.780 --> 00:25:01.440]   saying whatever the Chinese Communist Party wants
[00:25:01.440 --> 00:25:04.200]   is our bottom line.
[00:25:04.200 --> 00:25:05.920]   You can't talk about homosexuality.
[00:25:05.920 --> 00:25:08.600]   You can't talk about organ transplants.
[00:25:08.600 --> 00:25:10.240]   You can't talk about disappearances.
[00:25:10.240 --> 00:25:11.520]   You can't talk about surveillance.
[00:25:11.520 --> 00:25:13.840]   You can't talk about human freedom, democracy, liberty,
[00:25:13.840 --> 00:25:16.120]   anything, because that goes against
[00:25:16.120 --> 00:25:19.280]   our new communist Chinese paymasters
[00:25:19.280 --> 00:25:21.440]   brought to you of course by the deep state
[00:25:21.440 --> 00:25:23.400]   who for decades have been betting
[00:25:23.400 --> 00:25:28.040]   that the Chinese would be the new force for the 21st century
[00:25:28.040 --> 00:25:31.280]   and only now under President Trump with tariffs,
[00:25:31.280 --> 00:25:32.760]   with everything else he's trying to do
[00:25:32.760 --> 00:25:34.160]   to bring China in line,
[00:25:34.160 --> 00:25:36.600]   only now are they starting to struggle.
[00:25:36.600 --> 00:25:37.680]   There've been numerous reports
[00:25:37.680 --> 00:25:40.080]   that they may finally have an inflation.
[00:25:40.080 --> 00:25:42.100]   They may finally have a recession.
[00:25:43.040 --> 00:25:45.720]   Only in the age of President Trump.
[00:25:45.720 --> 00:25:48.360]   And meanwhile, these people hate President Trump.
[00:25:48.360 --> 00:25:49.640]   I'm beginning to wonder,
[00:25:49.640 --> 00:25:51.900]   and I think it's not too far-fetched,
[00:25:51.900 --> 00:25:55.160]   whether or not these professional sporting events,
[00:25:55.160 --> 00:25:58.040]   whether or not they loathe President Trump
[00:25:58.040 --> 00:26:01.280]   because of their love of the communist Chinese dollar.
[00:26:01.280 --> 00:26:04.640]   In communist China, they don't like President Trump.
[00:26:04.640 --> 00:26:06.400]   They don't like the NBA now either.
[00:26:06.400 --> 00:26:12.600]   It's really an unprecedented series of events
[00:26:12.600 --> 00:26:15.000]   where you have virtually every single major American company
[00:26:15.000 --> 00:26:18.080]   coming out in support of the Chinese communist empire
[00:26:18.080 --> 00:26:19.960]   over human liberty.
[00:26:19.960 --> 00:26:20.780]   That's what this is.
[00:26:20.780 --> 00:26:23.540]   It's not them over us or us over them.
[00:26:23.540 --> 00:26:27.280]   It's do you want to live as a free human being
[00:26:27.280 --> 00:26:31.160]   or do you want to be an ant in the giant collective
[00:26:31.160 --> 00:26:33.760]   with Xi Jinping, your queen ant,
[00:26:33.760 --> 00:26:36.580]   telling you what to think and what to say?
[00:26:36.580 --> 00:26:40.580]   So real quick, we need to do a quick plug
[00:26:40.580 --> 00:26:43.200]   because this deal, I thought the last deal
[00:26:43.200 --> 00:26:44.320]   was going to be the best ever.
[00:26:44.320 --> 00:26:46.820]   The last sale was, of course, Black Friday comes early,
[00:26:46.820 --> 00:26:49.200]   and I'd never seen 50% off site-wide
[00:26:49.200 --> 00:26:50.660]   on Infowarsstore.com before,
[00:26:50.660 --> 00:26:54.240]   but this, Alex somehow has topped it
[00:26:54.240 --> 00:26:57.880]   with the everything must go emergency sale.
[00:26:57.880 --> 00:27:02.160]   You can get anywhere from 40 to 70% off
[00:27:02.160 --> 00:27:07.160]   virtually every product on the website, Infowarsstore.com.
[00:27:07.240 --> 00:27:10.860]   And this is absolutely vital to fund the Infowar
