[00:00:01.000 --> 00:00:16.000]  Intro
[00:18:43.000 --> 00:18:45.000]  is to literally bring on hundreds of providers
[00:18:45.000 --> 00:18:47.000]  and I guess the long-term even thousands
[00:18:47.000 --> 00:18:49.000]  and then use the great folks at Rumble
[00:18:49.000 --> 00:18:51.000]  that really are free and open
[00:18:51.000 --> 00:18:52.000]  to energize this.
[00:18:52.000 --> 00:18:53.000]  So people always say,
[00:18:53.000 --> 00:18:55.000]  hey, if you want your own internet,
[00:18:55.000 --> 00:18:56.000]  why don't you build it?
[00:18:56.000 --> 00:18:57.000]  Or you want your own platform, build it.
[00:18:57.000 --> 00:18:58.000]  Well, it's very hard to do,
[00:18:58.000 --> 00:19:00.000]  but he's been able to do it
[00:19:00.000 --> 00:19:02.000]  because of you, the Mug Club members.
[00:19:02.000 --> 00:19:03.000]  And that gives him that independence.
[00:19:03.000 --> 00:19:06.000]  So you literally aren't just the tail of the dog,
[00:19:06.000 --> 00:19:07.000]  you're the whole shoot match.
[00:19:07.000 --> 00:19:08.000]  You're the whole dog, the teeth, the brain,
[00:19:08.000 --> 00:19:11.000]  the feet, the guts, the heart,
[00:19:11.000 --> 00:19:13.000]  the brain, the eyes and ears
[00:19:13.000 --> 00:19:15.000]  with the investigative unit and everything.
[00:19:15.000 --> 00:19:16.000]  You are this operation.
[00:19:16.000 --> 00:19:18.000]  And if you get excited about this,
[00:19:18.000 --> 00:19:19.000]  it's game over for the new world order.
[00:19:19.000 --> 00:19:21.000]  Listen, we came and founded a new country
[00:19:21.000 --> 00:19:22.000]  to get away from tyranny.
[00:19:22.000 --> 00:19:23.000]  We weren't perfect,
[00:19:23.000 --> 00:19:25.000]  but it became the freest, greatest thing ever.
[00:19:25.000 --> 00:19:28.000]  So it's that the Israelites left Egypt
[00:19:28.000 --> 00:19:31.000]  under Rameses II
[00:19:31.000 --> 00:19:33.000]  and they've now dug up all the tablets
[00:19:33.000 --> 00:19:34.000]  and the history and that's a true story.
[00:19:34.000 --> 00:19:35.000]  It really happened.
[00:19:35.000 --> 00:19:37.000]  It's on the Egyptian hieroglyphs as well.
[00:19:37.000 --> 00:19:39.000]  So Stephen Crowder and the Mug Club
[00:19:39.000 --> 00:19:40.000]  and this whole operation
[00:19:40.000 --> 00:19:42.000]  is literally leading everybody out of Egypt
[00:19:42.000 --> 00:19:45.000]  and we don't have to wait 50 years or 40 years
[00:19:45.000 --> 00:19:47.000]  to cross the river Jordan, folks.
[00:19:47.000 --> 00:19:48.000]  We're doing it right now.
[00:19:48.000 --> 00:19:50.000]  It's already launched, out of the gate, successful.
[00:19:50.000 --> 00:19:53.000]  That is a true American success story
[00:19:53.000 --> 00:19:56.000]  of dedication, work, not backing down
[00:19:56.000 --> 00:19:58.000]  and it challenges the entire system.
[00:19:58.000 --> 00:20:00.000]  So when this is successful, and it already is,
[00:20:00.000 --> 00:20:02.000]  but I mean super successful,
[00:20:02.000 --> 00:20:03.000]  it will then be the example
[00:20:03.000 --> 00:20:06.000]  to all the other big so-called conservative
[00:20:06.000 --> 00:20:07.000]  populist talk show hosts
[00:20:07.000 --> 00:20:09.000]  who don't like serving the globalists
[00:20:09.000 --> 00:20:11.000]  but are too scared to buck them
[00:20:11.000 --> 00:20:14.000]  to let them then have the courage to follow us.
[00:20:14.000 --> 00:20:17.000]  So this is true leadership and history
[00:20:17.000 --> 00:20:19.000]  that you're watching right now today.
[00:20:19.000 --> 00:20:21.000]  Now here's another key point.
[00:20:21.000 --> 00:20:23.000]  If you look at the 40 plus billion
[00:20:23.000 --> 00:20:25.000]  that Anheuser-Busch has lost
[00:20:25.000 --> 00:20:28.000]  with the entire debacle with Bud Light,
[00:20:28.000 --> 00:20:30.000]  that's a great example of us saying
[00:20:30.000 --> 00:20:32.000]  we're gonna withdraw support of people
[00:20:32.000 --> 00:20:34.000]  targeting children and sexualization
[00:20:34.000 --> 00:20:36.000]  and this whole transhumanist movement.
[00:20:36.000 --> 00:20:37.000]  That's what it is.
[00:20:37.000 --> 00:20:39.000]  You all know Harari at the WF says,
[00:20:39.000 --> 00:20:40.000]  oh this is just the beginning.
[00:20:40.000 --> 00:20:41.000]  If you'll accept two men having a baby,
[00:20:41.000 --> 00:20:43.000]  you'll accept cyborgs, all the rest of it.
[00:20:43.000 --> 00:20:45.000]  Clones, animal-human hybrids,
[00:20:45.000 --> 00:20:47.000]  which is all out in the open now.
[00:20:47.000 --> 00:20:49.000]  But instead of just boycotts,
[00:20:49.000 --> 00:20:50.000]  what about buycotts?
[00:20:50.000 --> 00:20:52.000]  And that's what this is, folks.
[00:20:52.000 --> 00:20:53.000]  You get all these great shows,
[00:20:53.000 --> 00:20:55.000]  all these great memberships,
[00:20:55.000 --> 00:20:56.000]  all these great things
[00:20:56.000 --> 00:20:57.000]  and know that you're part of history
[00:20:57.000 --> 00:20:58.000]  bucking the system,
[00:20:58.000 --> 00:21:02.000]  American Revolution, 1776, Worldwide 2.0.
[00:21:02.000 --> 00:21:04.000]  So the boycotts are great.
[00:21:04.000 --> 00:21:06.000]  Pull your money out of the globalist system,
[00:21:06.000 --> 00:21:08.000]  but then spend it with the institutions
[00:21:08.000 --> 00:21:10.000]  and organizations that are standing for freedom.
[00:21:10.000 --> 00:21:12.000]  If Anheuser-Busch just lost,
[00:21:12.000 --> 00:21:13.000]  I think the number I saw last week
[00:21:13.000 --> 00:21:14.000]  was 41 billion.
[00:21:14.000 --> 00:21:15.000]  It just keeps going up and up.
[00:21:15.000 --> 00:21:19.000]  25% market share in all of their products.
[00:21:19.000 --> 00:21:20.000]  Think about what would happen
[00:21:20.000 --> 00:21:22.000]  if people spent a billion on Mug Club
[00:21:22.000 --> 00:21:24.000]  instead of 10 million or whatever.
[00:21:24.000 --> 00:21:25.000]  Because this guy's putting
[00:21:25.000 --> 00:21:28.000]  almost everything back into the operation.
[00:21:28.000 --> 00:21:30.000]  Because it is about the excitement
[00:21:30.000 --> 00:21:31.000]  of standing up for liberty
[00:21:31.000 --> 00:21:34.000]  and connecting to our forefathers
[00:21:34.000 --> 00:21:36.000]  and foremothers that created this country.
[00:21:36.000 --> 00:21:37.000]  And that's what this is about.
[00:21:37.000 --> 00:21:38.000]  Stephen kept saying,
[00:21:38.000 --> 00:21:40.000]  it doesn't make business sense
[00:21:40.000 --> 00:21:41.000]  to not roll over
[00:21:41.000 --> 00:21:42.000]  and make the hundreds of millions
[00:21:42.000 --> 00:21:43.000]  and solve the system.
[00:21:43.000 --> 00:21:44.000]  But wait, if the whole country
[00:21:44.000 --> 00:21:45.000]  and the world's gone,
[00:21:45.000 --> 00:21:46.000]  that money doesn't matter.
[00:21:46.000 --> 00:21:48.000]  It makes perfect business sense.
[00:21:48.000 --> 00:21:49.000]  Because our business is prosperity
[00:21:49.000 --> 00:21:51.000]  and freedom and justice
[00:21:51.000 --> 00:21:54.000]  and Americana, 1776, Worldwide.
[00:21:54.000 --> 00:21:59.000]  So that's what this is all about.
[00:21:59.000 --> 00:22:01.000]  So we've been talking for six months
[00:22:01.000 --> 00:22:02.000]  about doing this.
[00:22:02.000 --> 00:22:03.000]  And I said, well,
[00:22:03.000 --> 00:22:04.000]  I'm going to keep InfoWars going,
[00:22:04.000 --> 00:22:05.000]  the great group we do.
[00:22:05.000 --> 00:22:06.000]  And they thought,
[00:22:06.000 --> 00:22:07.000]  and I said, what's your idea?
[00:22:07.000 --> 00:22:08.000]  And I had my idea already written down.
[00:22:08.000 --> 00:22:10.000]  They said, a once a week show,
[00:22:10.000 --> 00:22:11.000]  build off that,
[00:22:11.000 --> 00:22:13.000]  then start building some other shows.
[00:22:13.000 --> 00:22:14.000]  And with the funding we get from this,
[00:22:14.000 --> 00:22:16.000]  we'll be able to hire back more reporters,
[00:22:16.000 --> 00:22:17.000]  do more investigative stuff on the ground
[00:22:17.000 --> 00:22:19.000]  at the border and at Bilderberg
[00:22:19.000 --> 00:22:21.000]  and at Davos and at the RNC and DNC.
[00:22:21.000 --> 00:22:23.000]  So this is a match made in heaven.
[00:22:23.000 --> 00:22:25.000]  Everybody needs to tell your friends,
[00:22:25.000 --> 00:22:26.000]  your family, your neighbors,
[00:22:26.000 --> 00:22:28.000]  hey, you want a second American Revolution?
[00:22:28.000 --> 00:22:29.000]  You don't like what's happening?
[00:22:29.000 --> 00:22:30.000]  Well, this is the group,
[00:22:30.000 --> 00:22:31.000]  this is the organization
[00:22:31.000 --> 00:22:33.000]  that is the best there is.
[00:22:33.000 --> 00:22:34.000]  We're not up here saying,
[00:22:34.000 --> 00:22:35.000]  you know, we're Superman.
[00:22:35.000 --> 00:22:36.000]  We're not up here saying
[00:22:36.000 --> 00:22:37.000]  we have all the answers.
[00:22:37.000 --> 00:22:38.000]  You know what?
[00:22:38.000 --> 00:22:39.000]  It's not bragging when it's fact.
[00:22:39.000 --> 00:22:40.000]  People need to recognize
[00:22:40.000 --> 00:22:41.000]  that this operation,
[00:22:41.000 --> 00:22:43.000]  what Steven Crowder and his crew are doing,
[00:22:43.000 --> 00:22:45.000]  is the best, open, freest,
[00:22:45.000 --> 00:22:48.000]  biggest thing there is in the world
[00:22:48.000 --> 00:22:50.000]  in opposition to the New World Order.
[00:22:50.000 --> 00:22:52.000]  And hey, you tune into my show,
[00:22:52.000 --> 00:22:56.000]  you're going to get hardcore analysis
[00:22:56.000 --> 00:22:58.000]  and over-the-horizon information
[00:22:58.000 --> 00:22:59.000]  on what the globalists are planning next.
[00:22:59.000 --> 00:23:00.000]  That's all it is.
[00:23:00.000 --> 00:23:01.000]  Study it.
[00:23:01.000 --> 00:23:02.000]  It's hardcore.
[00:23:02.000 --> 00:23:03.000]  Don't slit your wrist after you watch it.
[00:23:03.000 --> 00:23:04.000]  But the good thing is,
[00:23:04.000 --> 00:23:05.000]  you can then tune in
[00:23:05.000 --> 00:23:06.000]  to the incredible, amazing,
[00:23:06.000 --> 00:23:08.000]  better than the nighttime comedy shows,
[00:23:08.000 --> 00:23:11.000]  live delivery of these guys,
[00:23:11.000 --> 00:23:12.000]  and they make it fun.
[00:23:12.000 --> 00:23:14.000]  And that's why I like the energy here.
[00:23:14.000 --> 00:23:15.000]  It's quite frankly,
[00:23:15.000 --> 00:23:16.000]  InfoWars, great crew, great people,
[00:23:16.000 --> 00:23:18.000]  but it's like you are in a bunker.
[00:23:18.000 --> 00:23:20.000]  We've been doing it 20-something years,
[00:23:20.000 --> 00:23:21.000]  and it's crazy.
[00:23:21.000 --> 00:23:22.000]  So it's a breath of fresh air
[00:23:22.000 --> 00:23:23.000]  to just add this family
[00:23:23.000 --> 00:23:24.000]  to what's happening,
[00:23:24.000 --> 00:23:25.000]  to be part of this organization,
[00:23:25.000 --> 00:23:27.000]  and to have the InfoWars crew.
[00:23:27.000 --> 00:23:29.000]  Now you're becoming part of this organization.
[00:23:29.000 --> 00:23:30.000]  I'm just blessed and honored.
[00:23:30.000 --> 00:23:31.000]  It's incredible.
[00:23:31.000 --> 00:23:32.000]  And at 11 a.m.,
[00:23:32.000 --> 00:23:34.000]  just coming up in about an hour from now,
[00:23:34.000 --> 00:23:35.000]  I'll do my live show
[00:23:35.000 --> 00:23:37.000]  out of the classic Steven Crowder studios.
[00:23:37.000 --> 00:23:39.000]  We're going to have these guys in here with us.
[00:23:39.000 --> 00:23:40.000]  It's so exciting.
[00:23:40.000 --> 00:23:41.000]  So 11 a.m. Central,
[00:23:41.000 --> 00:23:43.000]  InfoWars.com, forward slash show,
[00:23:43.000 --> 00:23:44.000]  and band out video.
[00:23:44.000 --> 00:23:46.000]  But I want everybody watching,
[00:23:46.000 --> 00:23:47.000]  that means on InfoWars everywhere,
[00:23:47.000 --> 00:23:49.000]  to be part of this revolutionary act.
[00:23:49.000 --> 00:23:50.000]  You want resistance?
[00:23:50.000 --> 00:23:51.000]  You want somebody to stand up?
[00:23:51.000 --> 00:23:52.000]  You want somebody to fight?
[00:23:52.000 --> 00:23:55.000]  Go now to the Mug Club.
[00:23:55.000 --> 00:23:57.000]  Go now, ladies and gentlemen,
[00:23:57.000 --> 00:23:59.000]  and use the promo codes that are there
[00:23:59.000 --> 00:24:01.000]  to get a month off.
[00:24:01.000 --> 00:24:02.000]  Do it now.
[00:24:02.000 --> 00:24:03.000]  Go to Mug Club.
[00:24:03.000 --> 00:24:04.000]  Take action.
[00:24:04.000 --> 00:24:06.000]  Because the globalists want war.
[00:24:06.000 --> 00:24:07.000]  They want to destroy us.
[00:24:07.000 --> 00:24:08.000]  Well, guess what?
[00:24:08.000 --> 00:24:09.000]  We didn't start this fight.
[00:24:09.000 --> 00:24:10.000]  We don't want it.
[00:24:10.000 --> 00:24:11.000]  But if you want to fight,
[00:24:11.000 --> 00:24:14.000]  you better believe you've got one.
[00:24:22.000 --> 00:24:24.000]  Well, the system's definitely scared of this.
[00:24:24.000 --> 00:24:27.000]  And I've known Steven Crowder for 10 years.
[00:24:27.000 --> 00:24:29.000]  I'm going to talk about it later in the next segment.
[00:24:29.000 --> 00:24:31.000]  It's a short segment left here.
[00:24:31.000 --> 00:24:32.000]  Only about four or five minutes left.
[00:24:32.000 --> 00:24:34.000]  But this is really next level.
[00:24:34.000 --> 00:24:36.000]  You want somebody to fight, folks?
[00:24:36.000 --> 00:24:37.000]  This is it.
[00:24:37.000 --> 00:24:39.000]  And, of course, the great Ryan Callen
[00:24:39.000 --> 00:24:41.000]  had to leave and catch an airplane.
[00:24:41.000 --> 00:24:43.000]  He'll be back soon.
[00:24:43.000 --> 00:24:45.000]  But Nick DiPaolo, again, who Joe Rogan says
[00:24:45.000 --> 00:24:46.000]  is one of the top comics in the world,
[00:24:46.000 --> 00:24:47.000]  which he is,
[00:24:47.000 --> 00:24:50.000]  the original OG is here with us.
[00:24:50.000 --> 00:24:53.000]  And, of course, we have the CEO of
[00:24:53.000 --> 00:24:54.000]  Liner with Crowder,
[00:24:54.000 --> 00:24:56.000]  who is just a really good talk show.
[00:24:56.000 --> 00:24:58.000]  He's a smart guy and a wonderful person
[00:24:58.000 --> 00:24:59.000]  and a family man.
[00:24:59.000 --> 00:25:01.000]  Of course, we have Mr. Morgan,
[00:25:01.000 --> 00:25:02.000]  Joe Morgan here.
[00:25:02.000 --> 00:25:03.000]  And without introduction,
[00:25:03.000 --> 00:25:04.000]  we have Steven Crowder.
[00:25:04.000 --> 00:25:06.000]  So, Steven, only four minutes to break.
[00:25:06.000 --> 00:25:08.000]  I'm getting butterflies,
[00:25:08.000 --> 00:25:09.000]  which I don't ever get anymore.
[00:25:09.000 --> 00:25:10.000]  This is big, what you're doing.
[00:25:10.000 --> 00:25:12.000]  Well, I do, just watching you speak there.
[00:25:12.000 --> 00:25:13.000]  I mean, I saw Nick when you were speaking.
[00:25:13.000 --> 00:25:14.000]  It looked like he was ready to hit somebody
