[00:00:01.000 --> 00:00:16.000]  Intro
[00:27:23.130 --> 00:27:25.050]  So I'm going to hit that next segment.
[00:27:25.050 --> 00:27:26.970]  Please remember, we are embattled.
[00:27:26.970 --> 00:27:28.010]  We are barely in the black.
[00:27:28.010 --> 00:27:32.410]  We need extra funds to actually get more reporters and be able to get back on the offense, plus
[00:27:32.410 --> 00:27:34.370]  we have great products you need.
[00:27:34.370 --> 00:27:39.450]  Everybody needs to understand this is a critical focal point of the resistance, and plus the
[00:27:39.450 --> 00:27:41.330]  products are fantastic.
[00:27:41.330 --> 00:27:46.370]  Everybody needs to commit now to go to Infoworkstore.com and get a book, get a film, get a T-shirt,
[00:27:46.370 --> 00:27:50.370]  get highest-rated water filtration systems at the lowest price you're going to find anywhere
[00:27:50.370 --> 00:27:54.330]  for the highest-rated out there, leading competitors twice as much.
[00:27:54.330 --> 00:27:59.010]  Some of the units that have the same specs, they sell on the fancy side for three times
[00:27:59.010 --> 00:28:00.010]  what we sell it.
[00:28:00.010 --> 00:28:06.490]  The Alexa Pure Breeze, you need to get 70-76 testosterone boost that naturally boosts your
[00:28:06.490 --> 00:28:10.810]  vitality, your libido, your energy, your stamina.
[00:28:10.810 --> 00:28:11.810]  It's a great product.
[00:28:11.810 --> 00:28:12.810]  Infoworkstore.com.
[00:28:12.810 --> 00:28:14.889]  That sale is going to end soon, 40% off.
[00:28:14.889 --> 00:28:22.170]  We have the Pain MD, also excellent, natural pain mitigation, just a private label of what
[00:28:22.170 --> 00:28:24.210]  is already a bestseller in the country.
[00:28:24.210 --> 00:28:33.570]  Infoworkstore.com or 888-253-3139, 888-253-3139 is the toll-free number to call and order
[00:28:33.570 --> 00:28:37.330]  products via the phone.
[00:28:37.330 --> 00:28:41.970]  Also we have the ultimate cryo-oil, highest-rated out there, so good for you, TurboForce, sold
[00:28:41.970 --> 00:28:47.010]  out for eight months, back in stock, 10 hours clean energy, TurboForce, Infoworkstore.com
[00:28:47.010 --> 00:28:48.010]  or 888-253-3139.
[00:28:48.010 --> 00:28:52.810]  Also, Real Red Bill is selling out soon, does incredible things for your body, but it's
[00:28:52.810 --> 00:28:53.810]  40% off as well.
[00:28:53.810 --> 00:28:54.810]  That sale will end soon on Real Red Bill.
[00:28:54.810 --> 00:28:55.810]  We'll be right back.
[00:28:55.810 --> 00:29:04.810]  TurboForce is back, sold out for eight months, and it's TurboForce Plus.
[00:29:04.810 --> 00:29:07.010]  We made it even stronger.
[00:29:07.010 --> 00:29:12.570]  The strongest long-term energy you're going to find anywhere, TurboForce is back in stock
[00:29:12.570 --> 00:29:17.650]  at Infoworkstore.com or 888-253-3139.
[00:29:17.650 --> 00:29:24.210]  It's not just wide-spectrum natural herbs that time-release over 10 hours, should be
[00:29:24.210 --> 00:29:25.810]  called 10-hour energy.
[00:29:25.810 --> 00:29:31.290]  It has a bunch of vitamins and minerals and a bunch of other key things and amino acids
[00:29:31.290 --> 00:29:36.409]  that turbocharge everything and are good for your heart, your brain, your liver, you name
[00:29:36.409 --> 00:29:37.409]  it.
[00:29:37.409 --> 00:29:41.210]  It is the super fuel.
[00:29:41.210 --> 00:29:44.170]  RainForce Plus is great, RainForce Ultra is great, they're two different nootropics, they
[00:29:44.170 --> 00:29:49.530]  go good with this, but this is the king Kong, this is the boss.
[00:29:49.530 --> 00:30:00.770]  TurboForce, back in stock, discounted, Infowarstore.com, more power, more strength, more energy.
[00:30:00.770 --> 00:30:06.330]  I talk a lot about the great successes InfoWars has had, I don't think anybody can deny it,
[00:30:06.330 --> 00:30:09.730]  and it is because of listeners and viewers supporting us.
[00:30:09.730 --> 00:30:14.130]  When we talk about the crew at InfoWars, people behind the scenes, the researchers, the writers,
[00:30:15.090 --> 00:30:20.730]  they really have been the MVPs in this fight, and when you look at Harrison Smith and Owen
[00:30:20.730 --> 00:30:26.330]  Schroer and the hard work they engage in every day, 5, 6, 7 days a week, it's really
[00:30:26.330 --> 00:30:27.330]  just incredible.
[00:30:27.330 --> 00:30:31.530]  So for myself and the whole InfoWars crew, I thank you for your past support, and I
[00:30:31.530 --> 00:30:36.090]  want to encourage you now to realize that InfoWars cannot stay on air if you do not
[00:30:36.090 --> 00:30:37.090]  support us.
[00:30:37.090 --> 00:30:40.250]  I know you spread the word, I know you pray for us, and that's wonderful, keep doing
[00:30:40.250 --> 00:30:41.250]  it.
[00:30:41.250 --> 00:30:45.409]  But most viewers and listeners never go to InfoWarsStore.com, and you never buy great
[00:30:45.409 --> 00:30:49.290]  products that enrich and empower your life, all at the same time keeping us on air.
[00:30:49.290 --> 00:30:53.690]  I know that less than 1% of our listeners actually go buy products at InfoWarsStore.com.
[00:30:53.690 --> 00:30:57.810]  If just 1% more of you took action and went to InfoWarsStore.com, our funding problems
[00:30:57.810 --> 00:30:58.810]  will be over.
[00:30:58.810 --> 00:30:59.810]  Please take action now.
[00:30:59.810 --> 00:31:14.530]  You need to get coordinated with not only your food, but also your health supplements,
[00:31:14.530 --> 00:31:16.810]  because it's going to be a matter of life and death.
[00:31:16.810 --> 00:31:22.889]  So support InfoWarsStore, listen, you need to put it as a priority, because you don't
[00:31:22.889 --> 00:31:27.490]  know, I don't know, Alex and I are telling you how late it is before midnight strikes,
[00:31:27.490 --> 00:31:33.090]  and again, magnesium is critical for your muscles and everything, krill oil.
[00:31:33.090 --> 00:31:39.230]  What I'm watching right before my eyes is a composite overview of nutritional supplements
[00:31:39.230 --> 00:31:43.850]  that will keep you alive, and I would urge everyone, maybe you don't take vitamins, maybe
[00:31:43.850 --> 00:31:48.330]  you don't take nutritional supplements, but the day will come, vitamin C and zinc, absolutely
[00:31:48.330 --> 00:31:53.610]  imperative for the cold, DNA force, absolutely imperative, mineral fusion, absolutely as
[00:31:53.610 --> 00:31:57.010]  you're drinking filtered water, a lot of it will become demineralized.
[00:31:57.010 --> 00:31:59.650]  You have to have these products.
[00:31:59.650 --> 00:32:05.930]  Hydrofluorosilicic acid is the third most deadly acid on earth, and they've got our
[00:32:05.930 --> 00:32:08.110]  children drinking that.
[00:32:08.110 --> 00:32:13.850]  This is a psychotic death cult, period, case closed, out to get you and your family.
[00:32:13.850 --> 00:32:19.010]  We sell the Alexa Pure Breeze, made by the MyPatriotSupply Ready Hour group, it's been
[00:32:19.010 --> 00:32:22.130]  around about 15 years, became the biggest company in the last six.
[00:32:22.130 --> 00:32:26.490]  They went out, hired engineers, reverse engineered the fancy best water filter system out there
[00:32:26.490 --> 00:32:31.690]  that sells for twice the price, and they made it as good in all the studies.
[00:32:31.690 --> 00:32:35.370]  It reduces things to non-detectable levels, thousands of chemicals, but you can go pay
[00:32:35.370 --> 00:32:39.250]  two or three times, there's four or five other filters out there that are just as good.
[00:32:39.250 --> 00:32:43.490]  We sell the very best, highest grade water filtration system for half the price of the
[00:32:43.490 --> 00:32:49.130]  leading competitor, and the media says we're bad and a cult for telling you you should
[00:32:49.130 --> 00:32:50.130]  filter your water.
[00:32:50.130 --> 00:32:51.650]  You should also filter your shower water.
[00:32:51.650 --> 00:32:54.690]  That's another way you absorb this crap, but I'm done talking about that.
[00:32:54.690 --> 00:32:57.970]  The point is, you can get the filters at m4workstore.com, they're discounted right
[00:32:57.970 --> 00:33:00.889]  now, finally back in stock.
[00:33:00.889 --> 00:33:06.770]  Leading a frontal assault on the lies of the New World Order, it's Alex Jones.
[00:33:09.260 --> 00:33:19.260]  Crashing through the lies and disinformation, it's Alex Jones, coming to you live from the front lines of the InfoWar.
[00:33:19.260 --> 00:33:29.260]  A little more than 500 years ago, the Portuguese and the Spanish navies had developed what they called rudders, or maps.
[00:33:29.260 --> 00:33:38.260]  Enabling them to go to Japan and China and start trade with those countries, but also to go to what they called the Gold Coast of Africa,
[00:33:38.260 --> 00:33:50.260]  where most of the slaves were captured and sold by Africans to them, and then taken to the Caribbean and then later to the Americas to set up the modern slave trade.
[00:33:50.260 --> 00:33:53.260]  That they had basically adopted from the Arabs.
[00:33:53.260 --> 00:33:57.260]  Slavery was an institution all over the world, no one's defending it, and it was terrible.
[00:33:57.260 --> 00:34:08.260]  But what we're seeing today is a modern human trafficking slave network that has bigger per year numbers than the Spanish and the Portuguese could ever be engaged in,
[00:34:08.260 --> 00:34:11.260]  and what they built their empire on.
[00:34:12.260 --> 00:34:21.260]  Or empires on, their allied empires of the Portuguese and the Spanish that dominated the world for 250 years, until the British unseated them.
[00:34:21.260 --> 00:34:32.260]  And so when we talk about numbers of 30 plus thousand children, that's what they estimate in the Texas sector alone, in the last two and a half years under Biden,
[00:34:33.260 --> 00:34:41.260]  knowingly trafficked, some as old as just a few months, as young, shipped into the United States, handed over to God knows who,
[00:34:41.260 --> 00:34:48.260]  and now they know in many cases convicted pedophiles, including convicted pedophiles smuggling them across.
[00:34:48.260 --> 00:34:55.260]  So last week they had more hearings in Congress, examples of this were given, and Biden,
[00:34:55.260 --> 00:35:06.260]  and the Justice Department are doing everything they can to block federal judges and others, including FBI agents, FBI task forces, and federal marshals, as well as ICE agents,
[00:35:06.260 --> 00:35:11.260]  from being able to even pursue them, or when they catch them, prosecute them.
[00:35:11.260 --> 00:35:18.260]  The max they're being given is a few months in jail for the misdemeanor violation of crossing the border illegally.
[00:35:18.260 --> 00:35:21.260]  That's when they're caught with children, they are released.
[00:35:21.260 --> 00:35:23.260]  And then the children are given to God knows who.
[00:35:23.260 --> 00:35:26.260]  Here's Senator Josh Hawley talking about it, just a small part of his testimony.
[00:35:26.260 --> 00:35:36.260]  The truth is, Mark, that they have allowed, the Biden administration has allowed 345,000 kids to be smuggled across the border.
[00:35:36.260 --> 00:35:40.260]  They've completely lost track of almost 100,000 of them.
[00:35:41.260 --> 00:35:43.260]  I mean, completely lost track.
[00:35:43.260 --> 00:35:47.260]  And now we know about where they are, because the New York Times and others have tracked them down.
[00:35:47.260 --> 00:35:49.260]  They are being used for child labor.
[00:35:49.260 --> 00:35:51.260]  They are being sold into sex trafficking.
[00:35:51.260 --> 00:35:57.260]  The Biden administration is facilitating the biggest child trafficking operation in American history.
[00:35:57.260 --> 00:35:59.260]  People need to go to jail for this.
[00:35:59.260 --> 00:36:03.260]  Well, I hope people are paying attention, but you know how short their memory is.
[00:36:03.260 --> 00:36:05.260]  It tends to be political.
[00:36:05.260 --> 00:36:10.260]  And now Joe Biden wants to tell you that everything is rainbows and unicorns, and he's running for re-election.
[00:36:10.260 --> 00:36:16.260]  I mean, here is a guy who is literally turning over kids into modern-day slavery.
[00:36:16.260 --> 00:36:21.260]  A guy who has made life completely unaffordable and unlivable for the working class in this country.
[00:36:21.260 --> 00:36:25.260]  You go out on our streets now, you get shot out, courtesy of his policies.
[00:36:25.260 --> 00:36:27.260]  And, yeah, he thinks he deserves another four years.
[00:36:27.260 --> 00:36:29.260]  I mean, give him another four years.
[00:36:29.260 --> 00:36:32.260]  You go out on our streets now, you get shot out, courtesy of his policies.
[00:36:32.260 --> 00:36:34.260]  And, yeah, he thinks he deserves another four years.
[00:36:34.260 --> 00:36:36.260]  I mean, give me a break.
[00:36:36.260 --> 00:36:43.260]  I bet the Democrats, Mark, are secretly just pulling their hair out that they're going to be stuck with this guy for a whole other campaign.
[00:36:43.260 --> 00:36:45.260]  Yeah, I can't believe it.
[00:36:45.260 --> 00:36:47.260]  Now, that's just a part of him on an interview.
