[00:00.000 --> 00:08.000]  From his Central Texas Command Center deep behind enemy lines, the Information War continues.
[01:43:06.000 --> 01:43:10.000]  by tracking 300 separately defined domestic and international trends.
[01:43:10.000 --> 01:43:14.000]  The Trends Journal establishes the connections that others fail to see
[01:43:14.000 --> 01:43:16.000]  or misinterpret.
[01:43:16.000 --> 01:43:19.000]  Gerald Solente's Trends Journal allows you to anticipate change,
[01:43:19.000 --> 01:43:23.000]  recognize the implications, and take protective strategies.
[01:43:23.000 --> 01:43:27.000]  Individual readers from every walk of life can put the Trends Journal
[01:43:27.000 --> 01:43:31.000]  Trends forecast and Trends analysis to practical use.
[01:43:31.000 --> 01:43:34.000]  Extra information to keep you well informed throughout the year.
[01:43:34.000 --> 01:43:38.000]  When any current event of major social economic or political significance occurs,
[01:43:38.000 --> 01:43:41.000]  Trends Journal notifies its subscribers of their implications.
[01:43:41.000 --> 01:43:45.000]  When you subscribe to the Trends Journal, you'll also receive Trends Alerts.
[01:43:45.000 --> 01:43:47.000]  Visit TrendsResearch.com today.
[01:43:47.000 --> 01:43:50.000]  That's TrendsResearch.com.
[01:43:50.000 --> 01:43:52.000]  Subscribe to the Trends Journal.
[01:43:52.000 --> 01:44:20.000]  This information is too important to wait.
[01:44:22.000 --> 01:44:30.000]  Let's talk to the owner of 5-star soap, Marty Schachter, and see what he has to say.
[01:44:53.000 --> 01:45:00.000]  Hi, folks. This is Alex Jones, and I want to tell you about the Silver Lungs Generator.
[01:45:00.000 --> 01:45:06.000]  Now you can produce pure and endless colloidal silver and deliver the solution directly into the bloodstream
[01:45:06.000 --> 01:45:09.000]  by breathing the solution through the lungs.
[01:45:09.000 --> 01:45:13.000]  The respiratory system is the first line of defense for airborne pathogens and viruses.
[01:45:13.000 --> 01:45:20.000]  The Silver Lungs Generator infuses the respiratory system with your self-produced nano-silver solutions
[01:45:20.000 --> 01:45:25.000]  and also delivers the silver nanoparticles instantly into the bloodstream
[01:45:25.000 --> 01:45:29.000]  with continued legislation threatening the sale of nano-silver products.
[01:45:29.000 --> 01:45:34.000]  You can now produce pure and endless colloidal silver with the Silver Lungs Generator.
[01:45:34.000 --> 01:45:40.000]  Very easy to follow step-by-step instructions are provided, making production fast and simple.
[01:45:40.000 --> 01:45:47.000]  Go to www.silverlungs.com today and learn more about the breakthrough technology of the Silver Lungs Generator.
[01:45:47.000 --> 01:45:54.000]  That's www.silverlungs.com.
[01:45:54.000 --> 01:45:58.000]  This is Alex Jones with five good reasons you should consider buying a solar power generator.
[01:45:58.000 --> 01:46:03.000]  Number one, new climate legislation could easily double or triple your electric bill.
[01:46:03.000 --> 01:46:08.000]  Number two, our new energies are wants to control how much power your electric company allows you to have.
[01:46:08.000 --> 01:46:14.000]  It's true. Total government control of electricity in the name of smart grid technology is coming.
[01:46:14.000 --> 01:46:19.000]  Number three, in some areas of the country, the power grid is dangerously overloaded.
[01:46:19.000 --> 01:46:23.000]  And now, new socialist legislation is only compounding the problem.
[01:46:23.000 --> 01:46:26.000]  Number four, dangerous weather is always a threat to local grids.
[01:46:26.000 --> 01:46:30.000]  Every year, thousands of families lose their power from weather-related onages.
[01:46:30.000 --> 01:46:35.000]  Number five, a solar power generator provides powerful backup insurance and peace of mind.
[01:46:35.000 --> 01:46:40.000]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my old sponsors.
[01:46:40.000 --> 01:46:44.000]  You can get more information at www.mysolarbackup.com.
[01:46:44.000 --> 01:46:46.000]  That's mysolarbackup.com.
[01:46:46.000 --> 01:46:56.000]  Remember, the government doesn't own the sun, so go to mysolarbackup.com or call 1-877-327-0365.
[01:46:56.000 --> 01:46:59.000]  Coast to coast, direct from Austin.
[01:46:59.000 --> 01:47:03.000]  You're listening to the Alex Jones Broadcasting Network.
[01:47:03.000 --> 01:47:05.000]  Network.
[01:47:05.000 --> 01:47:09.000]  Alright, it's final segment.
[01:47:09.000 --> 01:47:14.000]  We'll try to get to a few more calls, but I promise to hit some more of this news.
[01:47:14.000 --> 01:47:17.000]  I'll cover it more in detail tomorrow, 11 a.m. Central.
[01:47:17.000 --> 01:47:20.000]  But yes, we've had a chance to see the trailer for the video game.
[01:47:20.000 --> 01:47:25.000]  We're North Korea, attacks South Korea, World War III in the Middle East with Iran,
[01:47:25.000 --> 01:47:27.000]  foreign troops invade the U.S.
[01:47:27.000 --> 01:47:29.000]  The foreign troops don't need to invade the U.S.
[01:47:29.000 --> 01:47:33.000]  I've been in urban warfare drills and we just got footage a few weeks ago.
[01:47:33.000 --> 01:47:38.000]  It's up on PrismPlanet.tv in a report where they let my camera guys tape
[01:47:38.000 --> 01:47:43.000]  foreign troops training to put Americans in the sports stadium,
[01:47:43.000 --> 01:47:47.000]  gun confiscation, NLE09 had these drills.
[01:47:47.000 --> 01:47:50.000]  They've signed deals with Mexico and Canada, quote,
[01:47:50.000 --> 01:47:52.000]  police the United States during emergencies.
[01:47:52.000 --> 01:47:56.000]  U.S. troops were used at the Olympics in Canada.
[01:47:56.000 --> 01:47:58.000]  This is part of just everybody being acclimated.
[01:47:58.000 --> 01:48:03.000]  We saw incredible Fox News reports this week that we posted up on the websites
[01:48:03.000 --> 01:48:09.000]  where they said, oh, National Guards helped in 2000 arrest in New York State.
[01:48:09.000 --> 01:48:10.000]  It's so good.
[01:48:10.000 --> 01:48:12.000]  They're also helping sweep for guns.
[01:48:12.000 --> 01:48:14.000]  Just that's martial law.
[01:48:14.000 --> 01:48:16.000]  So yes, Kevin, that's very interesting.
[01:48:16.000 --> 01:48:19.000]  Real fast, what's your take on it?
[01:48:19.000 --> 01:48:24.000]  Well, it seems like it's just another form of desensitizing, are you?
[01:48:24.000 --> 01:48:29.000]  Just like the false wars in the Middle East and everything,
[01:48:29.000 --> 01:48:31.000]  desensitizing our soldiers and whatnot.
[01:48:31.000 --> 01:48:34.000]  But if I could move on to my second question,
[01:48:34.000 --> 01:48:41.000]  do you know of Kennedy's executive order 1110 is still valid?
[01:48:41.000 --> 01:48:47.000]  And if I could end with a statement about going back to the NWO and everything,
[01:48:47.000 --> 01:48:52.000]  one would only have to look back to an SPP meeting in Waco, Texas, March 23rd,
[01:48:52.000 --> 01:48:57.000]  2005 between then President George W. Bush.
[01:48:57.000 --> 01:49:00.000]  Secret treaty was signed.
[01:49:00.000 --> 01:49:02.000]  That's mainstream news.
[01:49:02.000 --> 01:49:05.000]  Yeah, yeah.
[01:49:05.000 --> 01:49:06.000]  No, it's high treason.
[01:49:06.000 --> 01:49:07.000]  I appreciate your call.
[01:49:07.000 --> 01:49:11.000]  But yes, they rescinded that executive order to start issuing greenbacks,
[01:49:11.000 --> 01:49:14.000]  Lincoln greenbacks to be specific because that was never rescinded.
[01:49:14.000 --> 01:49:16.000]  So Kennedy with an executive order could say,
[01:49:16.000 --> 01:49:20.000]  we're going to start issuing our own money that's not debt based to these private banks.
[01:49:20.000 --> 01:49:23.000]  Okay, let me, before I try to hit a few more calls,
[01:49:23.000 --> 01:49:24.000]  we're in limited time here.
[01:49:24.000 --> 01:49:26.000]  Let me just set a few headlines here.
[01:49:26.000 --> 01:49:28.000]  This is Steve Watson, prisonplanet.com,
[01:49:28.000 --> 01:49:31.000]  but we have links to all the mainstream news where they report this.
[01:49:31.000 --> 01:49:36.000]  Academics, politicians pending global treaty threatens free internet fundamental rights.
[01:49:36.000 --> 01:49:39.000]  Over 90 academics, practitioners, public interest organizations,
[01:49:39.000 --> 01:49:43.000]  and six continents have collectively warned that a secretive global treaty,
[01:49:43.000 --> 01:49:45.000]  and the text came out a few months ago,
[01:49:45.000 --> 01:49:48.000]  currently being negotiated by governments of the world's largest economies,
[01:49:48.000 --> 01:49:50.000]  would see tight controls placed on internet,
[01:49:50.000 --> 01:49:52.000]  and would threaten other fundamental rights and freedoms.
[01:49:52.000 --> 01:49:54.000]  And what have you heard the Senate bills announced?
[01:49:54.000 --> 01:49:56.000]  What have you heard the FCC announced?
[01:49:56.000 --> 01:50:00.000]  I mean, open restrictions where you're not allowed to have free speech.
[01:50:00.000 --> 01:50:01.000]  You've got to be licensed.
[01:50:01.000 --> 01:50:03.000]  You've got to quote show other sides.
[01:50:03.000 --> 01:50:06.000]  Government browsers pop up on your website giving their propaganda.
[01:50:06.000 --> 01:50:07.000]  Very important.
[01:50:07.000 --> 01:50:08.000]  Here's another one.
[01:50:08.000 --> 01:50:13.000]  Google accused of U.S. snooping BBC spying on congressmen.
[01:50:13.000 --> 01:50:15.000]  Well, Google is NSA.
[01:50:15.000 --> 01:50:18.000]  Google resumed street view photography,
[01:50:18.000 --> 01:50:21.000]  and it turns out they're using digital recording systems
[01:50:21.000 --> 01:50:23.000]  to grab all your wireless traffic and analyze it.
[01:50:23.000 --> 01:50:24.000]  And that's wiretapping.
[01:50:24.000 --> 01:50:25.000]  That's totally illegal.
[01:50:25.000 --> 01:50:26.000]  They're doing that.
[01:50:28.000 --> 01:50:31.000]  Australia's saying they broke the law, but nothing's being done.
[01:50:31.000 --> 01:50:34.000]  Facebook's Mark Zuckerman, who called his...
[01:50:34.000 --> 01:50:35.000]  I can't quote it.
[01:50:35.000 --> 01:50:36.000]  It was a cussword.
[01:50:36.000 --> 01:50:37.000]  He called him a bunch of bleepin'.
[01:50:37.000 --> 01:50:40.000]  You know, idiots thinking that they can trust him,
[01:50:40.000 --> 01:50:43.000]  says people don't want complete privacy online.
[01:50:43.000 --> 01:50:45.000]  Really.
[01:50:45.000 --> 01:50:47.000]  So that's just some of the news we have on that front
[01:50:47.000 --> 01:50:51.000]  with the attack on free speech.
[01:50:51.000 --> 01:50:54.000]  Here is the most important thing I've got today,
[01:50:54.000 --> 01:50:56.000]  and I probably should have started the show with this,
[01:50:56.000 --> 01:50:58.000]  but again, I'm going to cover it more tomorrow.
[01:50:58.000 --> 01:51:00.000]  This is the Associated Press.
[01:51:00.000 --> 01:51:03.000]  Obama spokesman says Democrats could lose house.
[01:51:03.000 --> 01:51:07.000]  President Obama's chief spokesman said it's possible Democrats
[01:51:07.000 --> 01:51:09.000]  could lose their majority in the house this fall.
[01:51:09.000 --> 01:51:12.000]  Press Secretary Gibbs said and may even lose the Senate.
[01:51:12.000 --> 01:51:17.000]  Now, here's Politico quoting the nation Thursday in an article
[01:51:17.000 --> 01:51:21.000]  saying that they have completely failed,
[01:51:21.000 --> 01:51:23.000]  but they say, face it.
[01:51:23.000 --> 01:51:28.000]  We will be able to take over using the process of incrementalism.
[01:51:28.000 --> 01:51:30.000]  Incredible article titled,
[01:51:30.000 --> 01:51:34.000]  Liberals Analyze Their Obama Despair.
[01:51:34.000 --> 01:51:36.000]  And let me just read this.
[01:51:36.000 --> 01:51:39.000]  Two recent essays frame the debate raging within the progressive community.
[01:51:39.000 --> 01:51:41.000]  That means the communist.
[01:51:41.000 --> 01:51:45.000]  Over why the promise of Obama's candidacy has not lived up to their expectations.
[01:51:45.000 --> 01:51:47.000]  Well, you got your health care.
[01:51:47.000 --> 01:51:49.000]  Now you learn it raises taxes, guts benefits.
[01:51:49.000 --> 01:51:51.000]  I mean, you're a bunch of idiots.
[01:51:51.000 --> 01:51:55.000]  And how liberals should proceed in what they fear will be difficult months ahead.
[01:51:55.000 --> 01:52:00.000]  The 17,000 plus word peace published in the nation on Thursday
[01:52:00.000 --> 01:52:03.000]  journalist Eric Alterman calls the Obama presidency a big disappointment
[01:52:03.000 --> 01:52:06.000]  for progressives and blames a broken system on Washington
[01:52:06.000 --> 01:52:10.000]  that he believes allows the majority minority party to rule with impunity.
[01:52:10.000 --> 01:52:11.000]  Oh, give me a break.
[01:52:11.000 --> 01:52:14.000]  The Republicans are pushing the same thing.
[01:52:14.000 --> 01:52:15.000]  Face it.
[01:52:15.000 --> 01:52:16.000]  He concludes the system is rigged.
[01:52:16.000 --> 01:52:17.000]  But writing for democracy.
[01:52:17.000 --> 01:52:22.000]  A Journal of Ideas editor Michael Tomsky concludes patients arguing that American
[01:52:22.000 --> 01:52:26.000]  history has shown that change always takes time and continue the effort against
[01:52:26.000 --> 01:52:28.000]  entrenched conservative opposition.
[01:52:28.000 --> 01:52:31.000]  It's not liberal to bankrupt everything.
[01:52:31.000 --> 01:52:35.000]  So banks that create fiat currency take over your society.
[01:52:35.000 --> 01:52:39.000]  And he says the change we want, we won't see in 18 months or two years or four
[01:52:39.000 --> 01:52:40.000]  or probably even eight.
[01:52:40.000 --> 01:52:42.000]  He includes in his article.
[01:52:42.000 --> 01:52:43.000]  Here's another one.
[01:52:43.000 --> 01:52:47.000]  Wall Street Journal Pelosi, the Obama Pelosi lame duck strategy.
[01:52:47.000 --> 01:52:48.000]  The house is gone.
[01:52:48.000 --> 01:52:53.000]  They said he thinks Democrats will hold the Senate, but where they significantly
[01:52:53.000 --> 01:52:56.000]  reduce number.
[01:52:56.000 --> 01:53:03.000]  And it goes on to say that because of this, they are going to race to get all of
[01:53:03.000 --> 01:53:06.000]  their agenda through in the next three months.
[01:53:06.000 --> 01:53:09.000]  So this is a key time that we're in right now.
[01:53:09.000 --> 01:53:12.000]  But look, here's the deal.
[01:53:12.000 --> 01:53:16.000]  This is how the WWF scam works.
[01:53:16.000 --> 01:53:19.000]  It's just like Jesse Ventura and Andre the Giant.
[01:53:19.000 --> 01:53:20.000]  They're both buddies.
[01:53:20.000 --> 01:53:22.000]  They're going to go drink beer after the event.
[01:53:22.000 --> 01:53:26.000]  And Jesse's used this analogy here on the show, but they all work for the same
[01:53:26.000 --> 01:53:27.000]  company.
[01:53:27.000 --> 01:53:28.000]  They're not really fighting.
[01:53:28.000 --> 01:53:29.000]  It's staged.
[01:53:29.000 --> 01:53:31.000]  If you body slam somebody like that, it'd break their back.
[01:53:31.000 --> 01:53:33.000]  If you pile drive somebody's head, it'd break their neck.
[01:53:33.000 --> 01:53:34.000]  It's not real.
[01:53:34.000 --> 01:53:35.000]  Okay.
[01:53:35.000 --> 01:53:37.000]  It's not a conspiracy theory that wrestling isn't real, but it's true.
[01:53:37.000 --> 01:53:38.000]  It's admitted.
[01:53:38.000 --> 01:53:41.000]  Just like it's not a conspiracy theory, the Federal Reserve is private.
[01:53:41.000 --> 01:53:42.000]  Okay.
[01:53:42.000 --> 01:53:43.000]  Wrestling's not real.
[01:53:43.000 --> 01:53:44.000]  The Federal Reserve is private.
[01:53:44.000 --> 01:53:45.000]  Aspartame causes brain damage.
[01:53:45.000 --> 01:53:46.000]  So does sodium fluoride.
[01:53:46.000 --> 01:53:47.000]  It's just a fact.
[01:53:47.000 --> 01:53:48.000]  Check it out for yourself.
[01:53:48.000 --> 01:53:53.000]  But I digress.
[01:53:53.000 --> 01:53:56.000]  They tag team as Republicans and Democrats.
[01:53:56.000 --> 01:53:57.000]  Republicans get into office.
[01:53:57.000 --> 01:53:58.000]  Things don't change.
[01:53:58.000 --> 01:53:59.000]  Things get worse.
[01:53:59.000 --> 01:54:00.000]  More tyranny.
[01:54:00.000 --> 01:54:02.000]  More big government.
[01:54:02.000 --> 01:54:03.000]  Democrats get in.
[01:54:03.000 --> 01:54:04.000]  People are mad at Bush.
[01:54:04.000 --> 01:54:05.000]  Obama comes in.
[01:54:05.000 --> 01:54:06.000]  They get mad at Obama.
[01:54:06.000 --> 01:54:07.000]  Republicans come in.
[01:54:07.000 --> 01:54:08.000]  But here's the difference.
[01:54:08.000 --> 01:54:13.000]  This is not where one party or the other is in favor, and they keep fooling us with
[01:54:13.000 --> 01:54:14.000]  this double-teaming.
[01:54:14.000 --> 01:54:19.000]  For the first time in modern U.S. history, in over 100 years, I've been pointing this
[01:54:19.000 --> 01:54:23.000]  out for a year and a half, but now the analysts are even admitting it in mainstream news,
[01:54:23.000 --> 01:54:29.000]  every incumbent, every pro-establishment candidate, whether they be Democrat or Republican, is
[01:54:29.000 --> 01:54:31.000]  losing in primaries and losing in special elections.
[01:54:31.000 --> 01:54:32.000]  Every one of them.
[01:54:32.000 --> 01:54:36.000]  Whether it's specter, it doesn't matter.
[01:54:36.000 --> 01:54:39.000]  They're all losing, and the system knows that.
[01:54:39.000 --> 01:54:41.000]  So they're really pulling on all the stops.
[01:54:41.000 --> 01:54:43.000]  They're going to start a war with Iran as a diversion.
[01:54:43.000 --> 01:54:45.000]  They're bankrupting the economy.
[01:54:45.000 --> 01:54:47.000]  They admit we're going into a depression now.
[01:54:47.000 --> 01:54:51.000]  I've got a stack of news here with Greenspan and others saying that, but they're offering
[01:54:51.000 --> 01:54:56.000]  giving the same banks that engineered this more power to fix it when they're the ones
[01:54:56.000 --> 01:54:57.000]  that engineered it.
[01:54:57.000 --> 01:55:01.000]  They create the crisis, offer the solution that makes the crisis worse, then they offer
[01:55:01.000 --> 01:55:05.000]  a solution that gives them more power, then it only makes it worse.
[01:55:05.000 --> 01:55:11.000]  Big government period is the tool they use to implement this, and so everyone has to
[01:55:11.000 --> 01:55:13.000]  ask themselves now.
[01:55:13.000 --> 01:55:16.000]  We're at a historic crossroads.
[01:55:16.000 --> 01:55:20.000]  The whole history of the world is building towards this point with the technological
[01:55:20.000 --> 01:55:25.000]  developments, with the police state developments, with the population developments, with everything
[01:55:25.000 --> 01:55:30.000]  coming to this key juncture, and that's why people have to be focused on real issues,
[01:55:30.000 --> 01:55:35.000]  not the World Cup, not LeBron James, not Lindsay Lohan, not what's happening with Mel Gibson.
[01:55:35.000 --> 01:55:40.000]  You've got to be focused on what's happening with taxes, what's happening with the dollar,
[01:55:40.000 --> 01:55:46.000]  what's happening with wars, because right now, world government is openly being announced.
[01:55:46.000 --> 01:55:51.000]  The end of the dollar is openly being trumpeted, but at the same time, the globalists are
[01:55:51.000 --> 01:55:55.000]  about to complete their world government, but people are waking up to it and their system
[01:55:55.000 --> 01:55:56.000]  is in trouble.
[01:55:56.000 --> 01:56:01.000]  Everything you do now in the next few months and the next few years is going to determine
[01:56:01.000 --> 01:56:05.000]  to a great extent the future course of human society.
[01:56:05.000 --> 01:56:11.000]  Stalin talked about it, Bernays talked about it, other tyrants talked about it, how there
[01:56:11.000 --> 01:56:15.000]  are times in history when more happens in a year than happened in the previous 50.
[01:56:15.000 --> 01:56:20.000]  We are entering a quickening where more is going to happen every month than happened
[01:56:20.000 --> 01:56:27.000]  in the previous decade, and it's only going to get more and more intense as the days and
[01:56:27.000 --> 01:56:30.000]  weeks and months and years lead on.
[01:56:30.000 --> 01:56:33.000]  And so you've got to have a crash course in geopolitics.
[01:56:33.000 --> 01:56:37.000]  You've got to get a crash course in the ruling elite, the ruling class, the ruling parasites.
[01:56:37.000 --> 01:56:43.000]  You've got to get involved now, and you've got to stop seeing yourself as a passive spectator
[01:56:43.000 --> 01:56:49.000]  who just sits back and goes along with whatever the mainstream media tells you.
[01:56:49.000 --> 01:56:51.000]  And the mainstream media knows you're waking up.
[01:56:51.000 --> 01:56:55.000]  That's why they're rushing in all over the world simultaneously with global treaties
[01:56:55.000 --> 01:57:00.000]  to shut down free speech on a planetary scale because these crooks have passed the point
[01:57:00.000 --> 01:57:01.000]  of a return.
[01:57:01.000 --> 01:57:02.000]  They've gone for broke.
[01:57:02.000 --> 01:57:04.000]  They've put everything in.
[01:57:04.000 --> 01:57:09.000]  It's like a poker game at the end where every side puts in their full pot on the table.
[01:57:09.000 --> 01:57:13.000]  All the chips are out there right now on this next hand of cards.
[01:57:13.000 --> 01:57:19.000]  And if we lose this hand, it's going to be really hard to stop the scientific dictatorship
[01:57:19.000 --> 01:57:25.000]  that tracks and traces and controls and poisons your food, your water, your air to control you.
[01:57:25.000 --> 01:57:30.000]  I mean, ladies and gentlemen, forget about whining about, oh my gosh, the illegal aliens don't,
[01:57:30.000 --> 01:57:32.000]  you know, don't control the borders.
[01:57:32.000 --> 01:57:35.000]  Or, oh my God, you know, we're talking about World War III.
[01:57:35.000 --> 01:57:37.000]  We're talking about your water and food being poisoned.
[01:57:37.000 --> 01:57:38.000]  You're being sterilized.
[01:57:38.000 --> 01:57:39.000]  This is now admitted.
[01:57:39.000 --> 01:57:43.000]  We're talking about incredible issues and we've got to make that the main focus.
[01:57:43.000 --> 01:58:12.000]  God bless you all.
