whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[00:27:24.000 --> 00:27:36.000]   The Senate report in 2015 found Obama's DHS knowingly placed hundreds of thousands of
[00:27:36.000 --> 00:27:39.000]   people with no identification in the U.S.
[00:27:39.000 --> 00:27:45.000]   Tens of thousands of them were young children, many of which they confirmed were put into
[00:27:45.000 --> 00:27:49.000]   sex trafficking.
[00:27:49.000 --> 00:27:55.000]   And Biden's plan is to get rid of any controls at the border at all.
[00:27:55.000 --> 00:27:57.000]   On and on and on.
[00:27:57.000 --> 00:28:02.000]   Does anybody feel safe in a country or a world where the government doesn't just allow this
[00:28:02.000 --> 00:28:06.000]   but helps it happen?
[00:28:06.000 --> 00:28:10.000]   Children as young as six up to age 13 about please help me.
[00:28:10.000 --> 00:28:12.000]   They put me with this man, this woman.
[00:28:12.000 --> 00:28:13.000]   They're not my parents.
[00:28:13.000 --> 00:28:14.000]   I don't know them.
[00:28:14.000 --> 00:28:17.000]   They sell me for sex.
[00:28:17.000 --> 00:28:18.000]   Help me.
[00:28:18.000 --> 00:28:19.000]   Help me.
[00:28:19.000 --> 00:28:20.000]   Help me.
[00:28:20.000 --> 00:28:21.000]   Help me.
[00:28:21.000 --> 00:28:22.000]   Help me.
[00:28:22.000 --> 00:28:23.000]   No, no, we don't help you.
[00:28:23.000 --> 00:28:24.000]   We're liberals.
[00:28:24.000 --> 00:28:28.000]   If we couldn't abort you in the womb or cut your genitals off with a transgender surgery,
[00:28:28.000 --> 00:28:33.000]   we're going to pimp your ass out as a sex slave in Austin, Texas, and that money is going
[00:28:33.000 --> 00:28:38.000]   to get laundered right through the Democratic Party and everything they do.
[00:28:38.000 --> 00:28:41.000]   And Biden's in a new tape saying, I don't care about the border.
[00:28:41.000 --> 00:28:42.000]   It's not important.
[00:28:42.000 --> 00:28:46.000]   As you want to go to the border, because it's not important.
[00:28:46.000 --> 00:28:48.000]   The arrogance.
[00:28:48.000 --> 00:28:53.000]   This is them normalizing the dystopia, normalizing the evil.
[00:28:53.000 --> 00:28:57.000]   And it's only to get worse until the people serving the system realize they're destroying
[00:28:57.000 --> 00:29:00.000]   themselves along with us at the same time.
[00:29:00.000 --> 00:29:06.000]   Christmas 2022 is almost here, and we have great products at InfoWarsTore.com that empower
[00:29:06.000 --> 00:29:10.000]   your body, your libido, your immune system, that just enrich your life.
[00:29:10.000 --> 00:29:14.000]   So whether it's vitamin mineral fusion or DNA Force Plus or Body's Open Tumor Formula,
[00:29:14.000 --> 00:29:19.000]   they're all still in stock, discounted up to 60% with promo code 1776.
[00:29:19.000 --> 00:29:24.000]   And now finally, we have brought back free shipping at InfoWarsTore.com on orders of
[00:29:24.000 --> 00:29:28.000]   $50 or more and big discounts on the regular shipping as well.
[00:29:28.000 --> 00:29:32.000]   Plus the book, The Great Reset and the War for the World, signed or unsigned.
[00:29:32.000 --> 00:29:36.000]   It's also available with free shipping at InfoWarsTore.com.
[00:29:36.000 --> 00:29:43.000]   So again, that's free shipping on all orders, $50 or more at InfoWarsTore.com and up to
[00:29:43.000 --> 00:29:48.000]   60% off at checkout with promo code 1776.
[00:29:48.000 --> 00:29:53.000]   And we've got signed and unsigned copies of The Great Reset, War for the World book as
[00:29:53.000 --> 00:29:56.000]   well, which make perfect stocking stuffers.
[00:29:56.000 --> 00:30:00.000]   Don't wait, take action at InfoWarsTore.com today.
[00:30:00.000 --> 00:30:07.000]   It's hard to believe sometimes that we are still live on air, broadcasting free worldwide.
[00:30:07.000 --> 00:30:12.000]   And it seems quite real that things can change in an instant.
[00:30:12.000 --> 00:30:19.000]   Things are getting very weird and it's definitely more difficult than ever to even know what's
[00:30:19.000 --> 00:30:20.000]   going on.
[00:30:20.000 --> 00:30:24.000]   But we'll keep doing our best so long as you keep us on the air.
[00:30:24.000 --> 00:30:28.000]   And you can do that now at InfoWarsTore.com.
[00:30:28.000 --> 00:30:34.000]   Help us clear out our stock of bodies turmeric, vitamin C with zinc and alpha power.
[00:30:34.000 --> 00:30:40.000]   Turn those shady Federal Reserve notes into the highest quality supplements available
[00:30:40.000 --> 00:30:42.000]   while they still last.
[00:30:42.000 --> 00:30:45.000]   Now with free shipping.
[00:30:45.000 --> 00:30:52.000]   We thank you for your support and we wish you a very peaceful, happy and merry Christmas.
[00:30:53.000 --> 00:30:56.000]   InfoWarsTore.com
[00:30:56.000 --> 00:31:07.000]   Until about 150 years ago, cultures all over the world believed that people got sick and
[00:31:07.000 --> 00:31:11.000]   died in many cases in the winter because of something called vapors.
[00:31:11.000 --> 00:31:16.000]   They associated these poisonous vapors with cold weather.
[00:31:16.000 --> 00:31:20.000]   Of course it wasn't the cold weather or catching a chill that killed people.
[00:31:20.000 --> 00:31:24.000]   What was killing people was a lack of vitamin D3.
[00:31:24.000 --> 00:31:30.000]   You see the sun via your skin helps your body produce vitamin D3.
[00:31:30.000 --> 00:31:34.000]   But if you're not getting enough sun, you will not produce vitamin D3 and then it's
[00:31:34.000 --> 00:31:39.000]   very easy for viruses and other things to start replicating and taking your body over.
[00:31:39.000 --> 00:31:43.000]   So now it's more important than ever because the winter's here to take high quality vitamin
[00:31:43.000 --> 00:31:48.000]   D3 and we have the best with our vitamin D3 gummies with calcium for better upload into
[00:31:48.000 --> 00:31:54.000]   your body for 50% off at InfoWarsTore.com with promo code 1776.
[00:31:54.000 --> 00:31:55.000]   Don't wait.
[00:31:55.000 --> 00:32:00.000]   Support the InfoWar and your immune system with vitamin D3 gummies at InfoWarsTore.com.
[00:32:00.000 --> 00:32:05.000]   The tip of the spear throughout this entire process, the only thing that made any Republican
[00:32:05.000 --> 00:32:10.000]   victories tonight possible, the only thing that made any resistance to the war machine
[00:32:10.000 --> 00:32:16.000]   possible, the only thing that made any opposition to the lockdowns and the mask mandates and
[00:32:16.000 --> 00:32:22.000]   the school shutdowns and the forced vaccines and the dangerous drugs possible, made any
[00:32:22.000 --> 00:32:28.000]   resistance to it possible was people continuing to support InfoWars despite the massive lawfare
[00:32:28.000 --> 00:32:33.000]   being waged against InfoWars, despite the media defamatory libelous campaign against
[00:32:33.000 --> 00:32:39.000]   InfoWars, the ordinary people, the everyday people that buy products that make their own
[00:32:39.000 --> 00:32:44.000]   lives healthier, wealthier and wiser is what keeps InfoWars on the air and what that does
[00:32:44.000 --> 00:32:50.000]   is keep the populist message alive in an era and an age of totalitarian oppression.
[00:32:50.000 --> 00:32:51.000]   So continue to do it.
[00:32:51.000 --> 00:32:53.000]   Go to places like InfoWarsTore.com.
[00:32:53.000 --> 00:32:55.000]   Go to the places like Save InfoWars.
[00:32:55.000 --> 00:33:00.000]   Continue to keep InfoWars alive because in the process you're keeping American liberty
[00:33:00.000 --> 00:33:01.000]   alive.
[00:33:01.000 --> 00:33:06.000]   Leading a frontal assault on the lies of the New World Order.
[00:33:06.000 --> 00:33:08.000]   It's Alex Jones.
[00:33:09.000 --> 00:33:27.000]   [Music]
[00:33:27.000 --> 00:33:32.000]   If you are receiving this transmission, you are the resistance.
[00:33:32.000 --> 00:33:38.000]   Live from the InfoWars.com studios, it's Alex Jones.
[00:33:38.000 --> 00:33:41.000]   [Music]
[00:33:41.000 --> 00:33:42.000]   Alright, here's what I'm going to do.
[00:33:42.000 --> 00:33:47.000]   I'm going to plow through news and clips and then I'm going to open the phones up and take
[00:33:47.000 --> 00:33:50.000]   your calls, first time callers, any subject you want to raise.
[00:33:50.000 --> 00:33:53.000]   You agree, you disagree, you want to talk about the Ye interview, you want to talk about
[00:33:53.000 --> 00:33:56.000]   the aftermath of that, you want to talk about World War III with Russia, you want to talk
[00:33:56.000 --> 00:34:00.000]   about all the euthanasia, forced government killing of the population, all the incredible
[00:34:00.000 --> 00:34:06.000]   poison shot news coming out, what happened with Herschel Walker and Georgia, the economy.
[00:34:06.000 --> 00:34:09.000]   There is so much to cover here today.
[00:34:09.000 --> 00:34:11.000]   We're going to be getting into all of it.
[00:34:11.000 --> 00:34:13.000]   I'll give the number out at the end of the segment.
[00:34:13.000 --> 00:34:16.000]   We can start our engines.
[00:34:16.000 --> 00:34:24.000]   But getting back to the Russian situation, even Henry Kissinger and the Pope have come
[00:34:24.000 --> 00:34:32.000]   out and said that this war needs to stop and it's a Slavic civil war and the West overthrew
[00:34:32.000 --> 00:34:37.000]   the Ukrainian elected government nine years ago and they've all bragged about it.
[00:34:37.000 --> 00:34:42.000]   They've all been on TV, George Soros bragging about it and they started attacking Russian
[00:34:42.000 --> 00:34:45.000]   ethnic areas, half the country is basically ethnic Russian.
[00:34:45.000 --> 00:34:48.000]   They're all intermarried, it's all basically the same people.
[00:34:48.000 --> 00:34:52.000]   And Russia now fully invaded part of the country.
[00:34:52.000 --> 00:34:54.000]   You know the rest of the story since February.
[00:34:54.000 --> 00:34:58.000]   We told you it was coming last October, months and months and months before it happened.
[00:34:58.000 --> 00:35:01.000]   And I've been saying day one, this is going to continue to escalate.
[00:35:01.000 --> 00:35:06.000]   And it's either going to stop or it's going to just go and go and go and go through these
[00:35:06.000 --> 00:35:14.000]   different stages, this ladder, this continuum of violence and conflict until it leads to
[00:35:14.000 --> 00:35:15.000]   total war.
[00:35:15.000 --> 00:35:17.000]   And so here's the headline.
[00:35:17.000 --> 00:35:24.000]   Putin says the risk of nuclear war rising will defend Russia by all available means.
[00:35:24.000 --> 00:35:28.000]   On Wednesday, Russia's President Vladimir Putin gave a wide ranging public war update
[00:35:28.000 --> 00:35:34.000]   during a televised session of his Human Rights Council, which at least one independent regional
[00:35:34.000 --> 00:35:39.000]   outlet said was tightly controlled in terms of the kind of questions criminal officials
[00:35:39.000 --> 00:35:40.000]   could ask.
[00:35:40.000 --> 00:35:45.000]   Among the more important topics he addressed related to the now over nine month long special
[00:35:45.000 --> 00:35:51.000]   military operation in Ukraine was future plans for broader mobilization and the prospect
[00:35:51.000 --> 00:35:53.000]   of deployment of nuclear assets.
