whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[01:24:50.240 --> 01:24:57.880]   American justice system and Trump supporters, conservatives, right-wingers around the country
[01:24:57.880 --> 01:25:00.680]   that this Jussie Smollett thing is.
[01:25:00.680 --> 01:25:06.200]   >> Well, what are people your age saying about it?
[01:25:06.200 --> 01:25:10.960]   >> I haven't heard that much chatter about it, probably too controversial of a subject
[01:25:10.960 --> 01:25:11.960]   to talk about.
[01:25:11.960 --> 01:25:13.240]   But I'm a young Trump supporter.
[01:25:13.240 --> 01:25:18.720]   I've worn my MAGA hat around a few times, and sometimes I've been harassed about it
[01:25:18.720 --> 01:25:19.720]   and stuff.
[01:25:19.720 --> 01:25:25.680]   And what Jussie Smollett did was he increased the tension in this country, and that's a
[01:25:25.680 --> 01:25:27.800]   very evil thing to do, in my opinion.
[01:25:27.800 --> 01:25:31.840]   >> Well, that was his plan, and man, is he arrogant.
[01:25:31.840 --> 01:25:38.320]   What I can't believe is how he and his supporters and the people on the cast, a bunch of them,
[01:25:38.320 --> 01:25:41.360]   and the writers, I've covered it in the first hour.
[01:25:41.360 --> 01:25:47.140]   They taunted people and made fun of people and said, you made it up, he didn't do anything.
[01:25:47.140 --> 01:25:49.160]   They're now saying he still got attacked.
[01:25:49.160 --> 01:25:53.760]   So what they're saying is, well, he's a hero for staging this.
[01:25:53.760 --> 01:25:54.960]   He's gonna get away with it.
[01:25:54.960 --> 01:25:56.800]   That's really what they're saying.
[01:25:56.800 --> 01:26:03.760]   >> Yeah, and it's such a dangerous example for celebrities or just people in general,
[01:26:03.760 --> 01:26:08.480]   that if they align with the right party, they can get away with whatever they want, and
[01:26:08.480 --> 01:26:10.320]   they can wrong whoever they want.
[01:26:10.320 --> 01:26:13.280]   And it's a very dangerous message.
[01:26:13.280 --> 01:26:15.920]   >> You just said it a lot better than I could.
[01:26:15.920 --> 01:26:19.840]   It's a very dangerous message, and it says if you align with the right party, you are
[01:26:19.840 --> 01:26:21.480]   above the law.
[01:26:21.480 --> 01:26:27.040]   Which again, I've learned one thing about this universe.
[01:26:27.040 --> 01:26:28.640]   Leftist think one dimensionally.
[01:26:28.640 --> 01:26:32.560]   Yeah, you got the power in Chicago at one level, you got away with it.
[01:26:32.560 --> 01:26:37.680]   The mayor's smarter than that, the police, all of, you're not gonna get away with something
[01:26:37.680 --> 01:26:39.600]   this obvious.
[01:26:39.600 --> 01:26:44.320]   And it brings incredible attention to the city and to everybody else that's corrupt.
[01:26:44.320 --> 01:26:46.120]   So they're gonna burn Smollett.
[01:26:46.120 --> 01:26:48.560]   Let me predict right now.
[01:26:48.560 --> 01:26:51.760]   Smollett, and I don't want any harm against Smollett, but I'm telling you, he's gonna
[01:26:51.760 --> 01:26:56.680]   get charged by the feds, or he's gonna end up getting killed on the street.
[01:26:56.680 --> 01:27:02.760]   They're gonna get rid of him, because he's arrogant, he's cocky, he has no common sense,
[01:27:02.760 --> 01:27:04.840]   and he's a liability to everybody.
[01:27:04.840 --> 01:27:06.960]   Not just good people, bad people.
[01:27:06.960 --> 01:27:09.720]   Jussie Smollett is a idiot.
[01:27:09.720 --> 01:27:17.320]   And the prosecutor that tried to cover up for him, she's an even bigger moron, as if
[01:27:17.320 --> 01:27:23.920]   she thinks, I haven't even gotten to this yet, State Attorney Kim Fox, not recusing
[01:27:23.920 --> 01:27:28.880]   herself saying she did, that's a crime right there.
[01:27:28.880 --> 01:27:29.880]   It's fraud.
[01:27:29.880 --> 01:27:32.880]   I appreciate your call, God bless you, Reagan.
[01:27:32.880 --> 01:27:35.600]   Let's jam in one more before we go to break here.
[01:27:35.600 --> 01:27:37.600]   Let's go to Nathan in Alabama.
[01:27:37.600 --> 01:27:39.600]   Nathan, you're on the air, go ahead.
[01:27:39.600 --> 01:27:42.360]   >> Hey there, Mr. Jones, good afternoon, sir.
[01:27:42.360 --> 01:27:43.360]   >> Good to talk to you, sir.
[01:27:43.360 --> 01:27:46.240]   >> And yeah, absolutely, and it's great to be back with you.
[01:27:46.240 --> 01:27:49.360]   I've only spoken to you once before, but I was one of your info warriors who was actually
[01:27:49.360 --> 01:27:50.720]   banned from YouTube.
[01:27:50.720 --> 01:27:54.160]   It was actually you were talking about the content within the manifesto.
[01:27:54.160 --> 01:27:56.400]   And I haven't been able to get back on YouTube quite as yet.
[01:27:56.400 --> 01:27:59.240]   You told me to get a burner phone, I'm still gonna do that, Jones.
[01:27:59.240 --> 01:28:05.880]   But actually, for some context, look me up on Facebook, Nathan Waller, and it's on my
[01:28:05.880 --> 01:28:08.520]   new- >> Say that again, Nathan, Nathan what?
[01:28:08.520 --> 01:28:09.520]   >> Waller, W-A-L-L-E.
[01:28:09.520 --> 01:28:10.520]   >> Waller, got it.
[01:28:10.520 --> 01:28:14.280]   Well, I'm gonna hold you over, we got a guest coming up, and we'll get to all the calls.
[01:28:14.280 --> 01:28:18.360]   But yeah, we never said that Christchurch didn't happen.
[01:28:18.360 --> 01:28:21.760]   But the media can cover the manifesto, but we can't.
[01:28:21.760 --> 01:28:24.960]   And so yeah, anyone showing the manifesto gets banned.
[01:28:24.960 --> 01:28:27.160]   Well, since when are books banned?
[01:28:27.160 --> 01:28:28.920]   I mean, this is incredibly dangerous.
[01:28:28.920 --> 01:28:32.160]   And I had former Congressman, constitutional lawyer Bob Barr on your stage.
[01:28:32.160 --> 01:28:35.200]   He was saying, this is so un-American, it's so dangerous.
[01:28:35.200 --> 01:28:41.600]   But yeah, any video we show of the manifesto saying I'm a leftist, I hate Christians, they
[01:28:41.600 --> 01:28:46.080]   ban because they wanna blame conservatives, it's that simple.
[01:28:46.080 --> 01:28:48.520]   Is this America, are we still free or not?
[01:28:48.520 --> 01:28:53.480]   We'll come back to you, Nathan, Darren, Aaron, Jefferson, Johnny, Chris, Victor, Kellan,
[01:28:53.480 --> 01:28:56.280]   Lee, everybody stay with us.
[01:28:56.280 --> 01:28:58.560]   >> Hi, I'm Dan Pilla.
[01:28:58.560 --> 01:29:02.480]   I started fighting the IRS over 40 years ago when they tried to seize my mother's house.
[01:29:02.480 --> 01:29:04.040]   I sued the IRS and won.
[01:29:04.040 --> 01:29:07.000]   I beat the IRS then, and I've been beating them ever since.
[01:29:07.000 --> 01:29:10.280]   I wrote the book on tax debt settlement, and I've helped thousands of people deal with
[01:29:10.280 --> 01:29:12.520]   tax problems they thought might never be solved.
[01:29:12.520 --> 01:29:13.840]   I can help you too.
[01:29:13.840 --> 01:29:16.840]   If you owe taxes you can't pay, don't wait another day.
[01:29:16.840 --> 01:29:19.080]   There's no such thing as a hopeless tax case.
[01:29:19.080 --> 01:29:23.560]   Call 800-34-NO-TAX or go to my website, danpilla.com.
[01:29:23.560 --> 01:29:27.280]   That's danpilla.com, danpilla.com.
[01:29:27.280 --> 01:29:31.040]   >> Most of you know that heart disease is the number one silent killer in the US.
[01:29:31.040 --> 01:29:35.800]   What if I told you for just $54.95 a month, you could fight against heart disease naturally
[01:29:35.800 --> 01:29:37.720]   at Heart and Body Extract?
[01:29:37.720 --> 01:29:40.920]   We've been helping thousands of people get back to a healthier heart.
[01:29:40.920 --> 01:29:45.920]   Don't just take my word for it, check out all of the success stories at hbextract.com.
[01:29:45.920 --> 01:29:49.880]   Or to order, call 866-295-5305.
[01:29:49.880 --> 01:29:52.880]   That's 866-295-5305.
[01:29:52.880 --> 01:29:54.720]   Hbextract.com.
[01:29:54.720 --> 01:29:59.280]   Don't risk it when you can take charge of it.
[01:29:59.280 --> 01:30:03.800]   >> Getting your protein has never been easier with InfoWars Life Protein Bars.
[01:30:03.800 --> 01:30:07.280]   Available in delicious chocolate, peanut butter, and vanilla coconut flavors.
[01:30:07.280 --> 01:30:10.720]   These protein bars are the perfect answer for a snack on the go.
[01:30:10.720 --> 01:30:15.800]   InfoWars Life Protein Bars are nutrient-packed, portable protein bars for an easy to eat and
[01:30:15.800 --> 01:30:17.320]   great tasting meal.
[01:30:17.320 --> 01:30:20.080]   Pre or post-workout fuel alternative.
[01:30:20.080 --> 01:30:26.080]   At just 240 calories per bar and 15 grams of protein each, these bars will be your favorite
[01:30:26.080 --> 01:30:30.440]   at-hand snack for at home, in the car, at work, or on the go.
[01:30:30.440 --> 01:30:32.040]   For getting nutrients easily.
[01:30:32.040 --> 01:30:36.320]   High in fiber and nutrients with wholesome ingredients for high-level performance with
[01:30:36.320 --> 01:30:40.120]   great taste, such as whey protein and chocolate compounds.
[01:30:40.120 --> 01:30:44.680]   These protein bars can help you with the boost you need to reach your goals.
[01:30:44.680 --> 01:30:47.480]   Protein packed and full of fiber and healthy ingredients.
[01:30:47.480 --> 01:30:52.560]   InfoWars Life Protein Bars are a can't-miss snack for any InfoWarrior serious about their
[01:30:52.560 --> 01:30:53.560]   energy.
[01:30:53.560 --> 01:30:56.120]   Try both flavors today at InfoWarsStore.com.
[01:30:56.120 --> 01:31:01.880]   >> Our grandparents, our great-grandparents, knew that they canned food.
[01:31:01.880 --> 01:31:04.880]   During the fall, so they'd have it during the winter.
[01:31:04.880 --> 01:31:07.680]   That's what I'm talking about at InfoWarsStore.com.
[01:31:07.680 --> 01:31:11.520]   With InfoWars Select, it's the full spectrum of my patron supply.
[01:31:11.520 --> 01:31:14.680]   I'm one of the top, most respected companies out there.
[01:31:14.680 --> 01:31:20.360]   But because I private label it, I'm able to go below cost on contracts that all their
[01:31:20.360 --> 01:31:22.440]   other distributors aren't able to do.
[01:31:22.440 --> 01:31:26.680]   But I want to be a market leader and I want you to have storable food, so it's a total
[01:31:26.680 --> 01:31:27.680]   win-win.
[01:31:27.680 --> 01:31:30.040]   We have those incredible sale prices back.
[01:31:30.040 --> 01:31:33.560]   InfoWarsStore.com on InfoWars Select storable foods.
[01:31:33.560 --> 01:31:35.040]   They've got special diet foods.
[01:31:35.040 --> 01:31:39.080]   They've got three-month supplies, year supplies, week emergency supplies.
[01:31:39.080 --> 01:31:41.040]   They've got so many great products there.
[01:31:41.040 --> 01:31:42.760]   Maybe you've got a three-year supply.
[01:31:42.760 --> 01:31:44.800]   If stuff happens, you can feed your whole block.
[01:31:44.800 --> 01:31:47.360]   It's up to us to be self-sufficient.
[01:31:47.360 --> 01:31:51.140]   You're buying War Bonds, bringing you great products, and together, with God's help, we
[01:31:51.140 --> 01:31:52.140]   are unstoppable.
[01:31:52.140 --> 01:31:58.320]   InfoWarsStore.com and InfoWars Select, high-quality, storable foods powered by my patron supply.
[01:31:58.320 --> 01:32:02.320]   >> It's time to show them what a real alpha male looks like with one of our most powerful
[01:32:02.320 --> 01:32:05.960]   products ever made, Alpha Power at 50% off.
[01:32:05.960 --> 01:32:09.640]   As you age, your body can lose testosterone over time.
[01:32:09.640 --> 01:32:14.280]   With the incredible ingredients in this formula, we can help you beat the test of time and
[01:32:14.280 --> 01:32:19.200]   assist in restoring that lost energy and mood that comes with time and age.
[01:32:19.200 --> 01:32:23.480]   Alpha Power's incredible ingredients can help you boost your sport performance or enhance
[01:32:23.480 --> 01:32:27.800]   your day-to-day life with ease while encouraging hormonal balance.
[01:32:27.800 --> 01:32:33.360]   Perfect by itself or with super male vitality in the true alpha male pack.
[01:32:33.360 --> 01:32:38.240]   Alpha Power can help boost performance, help maintain normal testosterone levels, support
[01:32:38.240 --> 01:32:40.480]   healthy cholesterol, and more.
[01:32:40.480 --> 01:32:44.080]   Let Alpha Power help bring you to the peak of your optimal health.
[01:32:44.080 --> 01:32:46.680]   Don't fall short on energy in the fight against tyranny.
[01:32:46.680 --> 01:32:53.040]   Show the world what a true alpha male looks like today with Alpha Power at 50% off only
[01:32:53.040 --> 01:32:54.400]   at the InfoWars Store.
[01:32:54.400 --> 01:33:01.400]   You're listening to The Alex Jones Show.
[01:33:01.400 --> 01:33:10.400]   I've got a tiger by the tail that's playing the scene.
[01:33:10.400 --> 01:33:20.920]   I won't be much when you get through with me.
[01:33:20.920 --> 01:33:23.360]   He never gives up.
[01:33:23.360 --> 01:33:50.280]   He's Alex Jones, broadcasting from deep in the heart of Texas worldwide.
[01:33:50.280 --> 01:33:57.520]   We have reached a global crisis point where corporate media lied to us about babies being
[01:33:57.520 --> 01:34:02.560]   thrown into incubators to get us into the Iraq War in 1990 and the babies didn't get
[01:34:02.560 --> 01:34:03.560]   killed.
[01:34:03.560 --> 01:34:04.560]   There were no incubators.
[01:34:04.560 --> 01:34:05.560]   It was a lie.
[01:34:05.560 --> 01:34:12.560]   Then we got lied to about WMDs in 2003 and millions more died all over the world.
[01:34:12.560 --> 01:34:16.720]   And then we got lied to about so many other things down the line.
[01:34:16.720 --> 01:34:22.560]   But just recently, Jesse Smollett, the police have opened a shut case, all the video from
[01:34:22.560 --> 01:34:24.040]   every angle at the stores.
[01:34:24.040 --> 01:34:28.080]   They bought the ski mask, the bleach, the rope.
[01:34:28.080 --> 01:34:29.880]   They have the magazines.
[01:34:29.880 --> 01:34:34.440]   They clipped out the letters to send the racist note to him.
[01:34:34.440 --> 01:34:39.160]   You've got a whole bunch of the women that said that Kavanaugh raped him saying, oh,
[01:34:39.160 --> 01:34:40.840]   it didn't really happen.
[01:34:40.840 --> 01:34:46.080]   We just said that because he's a Republican.
[01:34:46.080 --> 01:34:52.000]   It's this decision by the left to lie about people and to just do it however you want,
[01:34:52.000 --> 01:34:53.000]   whenever you want.
[01:34:53.000 --> 01:34:57.800]   And then you've got them saying Trump would never win the election, all the fake polls
[01:34:57.800 --> 01:35:05.400]   and algorithms of 95 to 98% New York Times that Trump's going to lose.
[01:35:05.400 --> 01:35:08.880]   And then for two and a half years, we hear that any of us that voted for Trump, we were
[01:35:08.880 --> 01:35:11.120]   duped by the Russians or were Russian agents.
[01:35:11.120 --> 01:35:14.680]   Then we learned that's all fake.
[01:35:14.680 --> 01:35:17.200]   And so we've reached this point like with the Covington kids.
[01:35:17.200 --> 01:35:20.520]   It's a few months ago, seems like 100 years ago now.
[01:35:20.520 --> 01:35:22.640]   They're waiting for their bus.
[01:35:22.640 --> 01:35:28.480]   There's black Israelite group that's basically like black Nazis screaming at the Native American
[01:35:28.480 --> 01:35:30.580]   that he's subhuman, the whites are subhuman.
[01:35:30.580 --> 01:35:33.520]   They're going to harvest their organs that you're devils.
[01:35:33.520 --> 01:35:36.720]   The kids move away to try to get on the bus.
[01:35:36.720 --> 01:35:37.720]   They come over.
[01:35:37.720 --> 01:35:39.320]   The Native American comes over.
[01:35:39.320 --> 01:35:42.400]   He's a Democratic operative, beats a drum, gets in their face.
[01:35:42.400 --> 01:35:45.560]   They say he's assaulted and attacked by him.
[01:35:45.560 --> 01:35:46.560]   Turns out it's all a fraud.
[01:35:46.560 --> 01:35:53.440]   And the entire corporate media went with it, saying that he was a devil.
[01:35:53.440 --> 01:35:58.320]   Saying that that young man that just stood there nicely, while the person beat a drum
[01:35:58.320 --> 01:36:01.880]   in his face and people, if you listen to the audio said, F you white person, you're going
[01:36:01.880 --> 01:36:02.880]   to die.
[01:36:02.880 --> 01:36:04.680]   We'll get your organs, F you white.
[01:36:04.680 --> 01:36:08.720]   He just sits there stoically, and he's bad for existing.
[01:36:08.720 --> 01:36:13.360]   And the whole fraud got pushed by the media from NPR to CNN.
[01:36:13.360 --> 01:36:15.600]   Hell, they still push it.
[01:36:15.600 --> 01:36:17.480]   And they edit videos of me all the time.
[01:36:17.480 --> 01:36:19.360]   I'll go into a restaurant.
[01:36:19.360 --> 01:36:20.680]   People come over and say, F you and your family.
[01:36:20.680 --> 01:36:21.680]   I'm trying to leave.
[01:36:21.680 --> 01:36:22.720]   They're waiting at the door.
[01:36:22.720 --> 01:36:23.840]   They shoot video.
[01:36:23.840 --> 01:36:28.600]   They edit me saying, F you back, go, Joe's just attacked us on our table.
[01:36:28.600 --> 01:36:33.560]   I walk over to a table and go, F you, screw you, you want some?
[01:36:33.560 --> 01:36:35.560]   They're like, we're going to kill you.
[01:36:35.560 --> 01:36:36.640]   We eat crap.
[01:36:36.640 --> 01:36:38.360]   We're going to get you, buddy.
[01:36:38.360 --> 01:36:41.040]   And I'm finally like, you know, it's the fourth time you did it tonight.
[01:36:41.040 --> 01:36:42.040]   Okay, let's go.
[01:36:42.040 --> 01:36:43.040]   We're just at our table.
[01:36:43.040 --> 01:36:49.040]   Imagine, let me just randomly walk over to that table.
[01:36:49.040 --> 01:36:51.880]   Screw you, F you.
[01:36:51.880 --> 01:36:55.760]   It's all over the top of Reddit, all over leftist media saying I just attacked some
[01:36:55.760 --> 01:36:57.400]   table.
[01:36:57.400 --> 01:37:02.000]   But it doesn't matter because the truth's coming out and people know it's okay to ask
[01:37:02.000 --> 01:37:04.360]   questions and that's all we're doing.
[01:37:04.360 --> 01:37:05.880]   Doesn't mean we're always right.
[01:37:05.880 --> 01:37:11.200]   But so much stuff gets staged like the Air Force Academy and the N-word and the Jewish
[01:37:11.200 --> 01:37:15.000]   centers getting tombstones tumped over and Trump says it's probably staged.
[01:37:15.000 --> 01:37:16.600]   Turned out it was.
[01:37:16.600 --> 01:37:19.640]   You got to look at motive here and you got to ask questions.
[01:37:19.640 --> 01:37:23.400]   And you got to understand when you go out to a public event, conservatives don't attack
[01:37:23.400 --> 01:37:26.320]   liberals.
[01:37:26.320 --> 01:37:28.880]   The leftists attack conservatives.
[01:37:28.880 --> 01:37:34.080]   And that's what we're facing is a bunch of bullying scum staging events.
[01:37:34.080 --> 01:37:36.040]   And they can't believe you won't believe them anymore.
[01:37:36.040 --> 01:37:37.800]   So they just stage bigger events.
[01:37:37.800 --> 01:37:39.900]   But it isn't working.
[01:37:39.900 --> 01:37:40.900]   So what are they going to do next?
[01:37:40.900 --> 01:37:44.080]   That's really the big question.
[01:37:44.080 --> 01:37:49.960]   Now shifting gears, very intelligent, very lovely lady, Faith Goldie.
[01:37:49.960 --> 01:37:52.600]   And I have the article right over here.
[01:37:52.600 --> 01:37:54.560]   We'll put it up on screen.
[01:37:54.560 --> 01:38:02.480]   Watch Faith Goldie violently attack for holding anti-racism sign at anti-racist protests.
[01:38:02.480 --> 01:38:05.240]   BigLeaguePolitics.com.
[01:38:05.240 --> 01:38:08.960]   And so she was going to win the mayoral race.
[01:38:08.960 --> 01:38:11.040]   She was in the top three out of 35 candidates.
[01:38:11.040 --> 01:38:14.480]   They just banned her from the race basically.
[01:38:14.480 --> 01:38:18.920]   But she continues to fight on Faith Goldie, FaithGoldie.com, Twitter, Faith Goldie.
[01:38:18.920 --> 01:38:20.280]   Faith, thank you for joining us.
[01:38:20.280 --> 01:38:22.720]   We're going to roll this footage in a moment.
[01:38:22.720 --> 01:38:24.640]   But I'm glad that they didn't beat you up too bad.
[01:38:24.640 --> 01:38:26.440]   But we're going to play this shocking footage.
[01:38:26.440 --> 01:38:29.680]   My Lord, this is getting crazy.
[01:38:29.680 --> 01:38:30.680]   Absolutely.
[01:38:30.680 --> 01:38:32.600]   Thank you, Alex, thanks so much for having me on.
[01:38:32.600 --> 01:38:38.200]   Yeah, basically the purpose of our video was to attend a left wing rally that claimed to
[01:38:38.200 --> 01:38:44.160]   be united against racism in the wake of the terror attack in New Zealand against innocent
[01:38:44.160 --> 01:38:45.400]   faithful.
[01:38:45.400 --> 01:38:48.960]   And so we thought we'd go out there and say, well, you're against racism, so are we.
[01:38:48.960 --> 01:38:52.400]   And we want to just make sure because a lot of the noise after the New Zealand terror
[01:38:52.400 --> 01:38:59.440]   attack seemed to put Trump and basically every other normal white guy into this giant group
[01:38:59.440 --> 01:39:02.520]   of Nazis, neo-Nazis and white supremacists.
[01:39:02.520 --> 01:39:06.920]   And we wanted to stand there in solidarity with people, but also say that we acknowledge
[01:39:06.920 --> 01:39:11.280]   that not all white men, not all white men want to shoot up mosques.
[01:39:11.280 --> 01:39:14.800]   Not all white men are neo-Nazis and white supremacists.
[01:39:14.800 --> 01:39:20.560]   And that it's okay to be white, that people should never feel that in order to love themselves,
[01:39:20.560 --> 01:39:22.460]   they have to resort to violence.
[01:39:22.460 --> 01:39:27.480]   We want to create basically the same thing the left has been telling us for years, Alex,
[01:39:27.480 --> 01:39:33.800]   a safe space for us to identify as we wish, to love ourselves as God created us.
[01:39:33.800 --> 01:39:38.600]   And what happened within about 30 seconds of flashing our innocuous, not hateful signs.
[01:39:38.600 --> 01:39:42.920]   In fact, when you think about it, after a Muslim terrorist attack, an Islamist terror
[01:39:42.920 --> 01:39:46.160]   attack, we see the hashtag not all Muslims all the time.
[01:39:46.160 --> 01:39:50.680]   So all we did was basically give them a taste of their own medicine within 30 seconds.
[01:39:50.680 --> 01:39:55.220]   Myself, my cameraman and some of the guys that I was traveling with, one of which had
[01:39:55.220 --> 01:39:58.760]   a MAGA hat on, were completely rushed.
[01:39:58.760 --> 01:40:03.360]   We had these weird antifa freaks, guys who work, you can see some of the footage right
[01:40:03.360 --> 01:40:08.320]   there, higher up, that is a union representative who was coming after my friend in the MAGA
[01:40:08.320 --> 01:40:09.320]   hat.
[01:40:09.320 --> 01:40:10.320]   Okay.
[01:40:10.320 --> 01:40:13.160]   So this is how high the far left have now climbed.
[01:40:13.160 --> 01:40:15.000]   And he knows that the camera is rolling on him.
[01:40:15.000 --> 01:40:19.520]   They're trying to shut us down, but he keeps on swinging punches, swinging punches.
[01:40:19.520 --> 01:40:24.640]   And eventually you'll see the cops kind of get involved, but my buddy gets arrested too.
[01:40:24.640 --> 01:40:29.440]   My buddy out of the people who were arrested was the only one who was actually dragged.
[01:40:29.440 --> 01:40:33.440]   And I don't want to make this comparison, but I couldn't help but feel Christ's present.
[01:40:33.440 --> 01:40:38.800]   He was, he was dragged like Christ before the screaming, chattering classes over there
[01:40:38.800 --> 01:40:39.800]   saying, yes, victory.
[01:40:39.800 --> 01:40:44.680]   But for me, it wasn't a victory for them, but a victory for us to show that it took,
[01:40:44.680 --> 01:40:49.520]   frankly, a big old brass pair for this guy to get up there and do what he felt was right
[01:40:49.520 --> 01:40:54.620]   at that time, which was to wear his MAGA hat and hold up a sign as a young white man that
[01:40:54.620 --> 01:40:57.760]   not all white men, he is a good man.
[01:40:57.760 --> 01:41:01.560]   He's not physically attacked anywhere.
[01:41:01.560 --> 01:41:03.880]   You go near and left us wearing a hat.
[01:41:03.880 --> 01:41:07.600]   These people are dangerous authoritarians and we've got to do it.
[01:41:07.600 --> 01:41:08.920]   In fact, I'm going to do it soon.
[01:41:08.920 --> 01:41:13.140]   I'm not a daredevil, but I intend to go to left the cities and wear the hat and then
[01:41:13.140 --> 01:41:15.200]   do it because it's got to be done.
[01:41:15.200 --> 01:41:18.040]   You know, I just had this thing last weekend where I'm sitting in my wife.
[01:41:18.040 --> 01:41:20.120]   We went to dinner with Joe Rogan, not name dropping.
[01:41:20.120 --> 01:41:21.800]   We went, we had great steak.
[01:41:21.800 --> 01:41:23.480]   She didn't like her lobster tacos.
[01:41:23.480 --> 01:41:25.720]   She goes, I want, I want some oysters.
[01:41:25.720 --> 01:41:28.440]   So we pull in to Lucy's fried chicken and get some oysters.
[01:41:28.440 --> 01:41:29.440]   We go there all the time.
[01:41:29.440 --> 01:41:30.440]   Shouldn't say that.
[01:41:30.440 --> 01:41:32.100]   They'll be there waiting for us.
[01:41:32.100 --> 01:41:34.360]   But these leftists come in and said they're going to attack us.
[01:41:34.360 --> 01:41:35.840]   They're going to get us.
[01:41:35.840 --> 01:41:36.840]   And we go outside.
[01:41:36.840 --> 01:41:39.600]   They're waiting for us at the door screaming, we're going to kill you.
[01:41:39.600 --> 01:41:41.720]   Basically, the video is raw.
[01:41:41.720 --> 01:41:42.720]   They edit it.
[01:41:42.720 --> 01:41:45.480]   The media puts out that I attack them.
[01:41:45.480 --> 01:41:47.000]   I mean, it's just unbelievable.
[01:41:47.000 --> 01:41:51.680]   Alex, when I first saw that clip of you at the restaurant, I literally showed my husband.
[01:41:51.680 --> 01:41:54.480]   I said, see, babe, this is why I don't go out downtown.
[01:41:54.480 --> 01:41:57.920]   The last time I went out for a drink downtown was a couple of weeks ago.
[01:41:57.920 --> 01:42:02.160]   And a stout, darker man ran up to me and told me that I was an Islamophobe.
[01:42:02.160 --> 01:42:07.840]   And the only reason why I was upset was because our meaning, I guess, I don't know, Canadian
[01:42:07.840 --> 01:42:13.840]   wombs were barren and that we, meaning him, his people, whatever, we're going to quote
[01:42:13.840 --> 01:42:15.400]   repopulate our country.
[01:42:15.400 --> 01:42:18.900]   And I'm thinking, I just want to have a glass of wine in peace.
[01:42:18.900 --> 01:42:20.200]   But this is the thing with the left.
[01:42:20.200 --> 01:42:22.120]   They do not give us a safe space.
[01:42:22.120 --> 01:42:25.080]   They have colonized our spaces, whether it be in our private life.
[01:42:25.080 --> 01:42:27.880]   Oh, one of the top moms came out and said, we're weak.
[01:42:27.880 --> 01:42:30.960]   He's going to they're going to take us over just this week.
[01:42:30.960 --> 01:42:31.960]   Yep.
[01:42:31.960 --> 01:42:33.840]   And this is people got to wake up.
[01:42:33.840 --> 01:42:34.840]   It's out there.
[01:42:34.840 --> 01:42:35.840]   Put yourself out there.
[01:42:35.840 --> 01:42:36.840]   And Alex, I can't wait to see you do some MAGA.
[01:42:36.840 --> 01:42:37.840]   I'm going to do it.
[01:42:37.840 --> 01:42:41.840]   I mean, I have these guys like, I'm going to kill you.
[01:42:41.840 --> 01:42:43.160]   So I go, OK, let's go.
[01:42:43.160 --> 01:42:44.840]   And he goes, I'm a victim.
[01:42:44.840 --> 01:42:45.840]   Security helped me.
[01:42:45.840 --> 01:42:47.640]   It's like, do this isn't simulation.
[01:42:47.640 --> 01:42:49.480]   You just said you're going to get me eat.
[01:42:49.480 --> 01:42:50.480]   You know what?
[01:42:50.480 --> 01:42:51.480]   Let's go.
[01:42:51.480 --> 01:42:52.480]   And I'm like, let's go.
[01:42:52.480 --> 01:42:57.640]   And it's like it's all simulation for them.
[01:42:57.640 --> 01:43:02.520]   There are thousands of ideologies out there, hundreds of different political systems, and
[01:43:02.520 --> 01:43:05.400]   most of them are funded by the globalist.
[01:43:05.400 --> 01:43:08.000]   Info Wars is truly the tip of the spear of the zeitgeist.
[01:43:08.000 --> 01:43:11.640]   That's what a globalist are obsessed with it, trying to shut it down.
[01:43:11.640 --> 01:43:13.240]   I didn't invent all this.
[01:43:13.240 --> 01:43:18.040]   I went and researched the Renaissance, Americana, and what really works for humanity.
[01:43:18.040 --> 01:43:19.520]   And I'm simply trying to bring it back.
[01:43:19.520 --> 01:43:23.920]   And lo and behold, it's super popular like it's always been.
[01:43:23.920 --> 01:43:27.920]   That's why the globalists are trying to shut it down so desperately, because we have the
[01:43:27.920 --> 01:43:30.120]   light in the dark of the night.
[01:43:30.120 --> 01:43:31.800]   That sends chills up my spine.
[01:43:31.800 --> 01:43:36.320]   So whatever you do, continue to support yourself and Info Wars by buying the great products
[01:43:36.320 --> 01:43:40.720]   at InfoWarsStore.com, by spreading the articles, by spreading the videos, and by praying for
[01:43:40.720 --> 01:43:45.320]   this operation and for praying for this nation and the world for peace and discernment.
[01:43:45.320 --> 01:43:49.280]   For myself and the whole Info Wars family, I want to thank all of you for what you've
[01:43:49.280 --> 01:43:53.200]   done, because without you, Info Wars is nothing.
[01:43:53.200 --> 01:43:57.840]   You are the Info War, and I salute you.
[01:43:57.840 --> 01:44:00.080]   Fueling your body is hard work.
[01:44:00.080 --> 01:44:04.560]   That's why we've introduced the Info Wars Life Daily Digestive Pack to help you fuel
[01:44:04.560 --> 01:44:05.760]   it right.
[01:44:05.760 --> 01:44:10.960]   Combine FloraLife Everyday Maintenance and Carnivore to help you fuel your gut and body
[01:44:10.960 --> 01:44:14.200]   and take advantage of the powerful nutrients you receive.
[01:44:14.200 --> 01:44:16.880]   There's no better way to power your body.
[01:44:16.880 --> 01:44:22.160]   FloraLife is a powerful probiotic supplement with 20 of the most potent clinically studied
[01:44:22.160 --> 01:44:23.840]   probiotic strains.
