whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[00:25:04.880 --> 00:25:08.880]   I believe it is obvious to everyone that these statements are cynical.
[00:25:08.880 --> 00:25:12.880]   Those who try to defend him understand that it is a losing game.
[00:25:13.880 --> 00:25:17.880]   Who is the contact person in Georgia then? That Georgia remains a party in the talks?
[00:25:17.880 --> 00:25:20.880]   If you do not see Saakashvili as a negotiator?
[00:25:20.880 --> 00:25:25.880]   Sometimes this question has no answer at all.
[00:25:25.880 --> 00:25:30.880]   For example, yesterday a need emerged to have another conversation with the Georgian Foreign Ministry.
[00:25:30.880 --> 00:25:34.880]   ...Saakashvili. We've been in contact over the last days on the phone.
[00:25:34.880 --> 00:25:39.880]   Yesterday it took several hours to get her at least on one of the phone numbers of the Georgian Foreign Ministry.
[00:25:39.880 --> 00:25:43.880]   We talked with her. So we have communications channels.
[00:25:43.880 --> 00:25:47.880]   And my deputy is in constant contact with his counterpart in the Georgian Foreign Ministry.
[00:25:47.880 --> 00:25:49.880]   So we keep talking.
[00:25:49.880 --> 00:25:57.880]   Mr. Lavrov, concerning Georgia's territorial integrity and the future status of South Ossetia and of Karzaia,
[00:25:57.880 --> 00:26:03.880]   Russian Deputy Prime Minister Sergei Ivanov, when speaking with the BBC, said that it could be discussed.
[00:26:03.880 --> 00:26:07.880]   So the issue is not out of the scope of discussions?
[00:26:07.880 --> 00:26:16.880]   Of course. You know, Mikhail Saakashvili, when he became president for the first time,
[00:26:16.880 --> 00:26:19.880]   his means of coming to power in Georgia was quite original.
[00:26:19.880 --> 00:26:22.880]   Not through elections. It was in 2003.
[00:26:22.880 --> 00:26:28.880]   From his first days as president, he has been saying his goal is to reinstate Georgia's territorial integrity.
[00:26:28.880 --> 00:26:34.880]   In other words, to settle conflicts in South Ossetia and Abkhazia that go back to the past and deep into history.
[00:26:34.880 --> 00:26:37.880]   You can see how it has all been developing.
[00:26:37.880 --> 00:26:43.880]   But what caused the situation in recent years originates from decisions by the first president of an independent Georgia
[00:26:43.880 --> 00:26:45.880]   after the collapse of the Soviet Union.
[00:26:45.880 --> 00:26:49.880]   It was Mr. Gamsakhurdia who issued a motto, "Georgia for Georgians".
[00:26:49.880 --> 00:26:52.880]   He sent Georgian troops to Sukhumi and Tskhinvali,
[00:26:52.880 --> 00:26:58.880]   when he was annoyed by the Abkhazian South Ossetian protest against his decision to abolish their autonomies.
[00:26:58.880 --> 00:27:01.880]   The war started. You know what happened next?
[00:27:01.880 --> 00:27:07.880]   The Georgian troops were dislodged, and peacekeeping mechanisms were agreed then with the help of Russia,
[00:27:07.880 --> 00:27:09.880]   who paid with the blood of their soldiers for that.
[00:27:09.880 --> 00:27:13.880]   Peacekeeping and negotiating structures and mechanisms were agreed.
[00:27:13.880 --> 00:27:18.880]   With hope that would allow decision making that would help preserve Georgia as a single state.
[00:27:18.880 --> 00:27:22.880]   At the same time, they provided for the rights and freedoms of South Ossetians and Abkhazians,
[00:27:22.880 --> 00:27:24.880]   based on the principles of autonomies.
[00:27:24.880 --> 00:27:29.880]   The fact that Mr. Saakashvili has tried many times to get rid of these negotiating mechanisms,
[00:27:29.880 --> 00:27:32.880]   violated agreements reached in this framework,
[00:27:32.880 --> 00:27:36.880]   and made attempts to settle the conflicts by force speaks for itself.
[00:27:36.880 --> 00:27:42.880]   As for methods today's leader of Georgia uses to fulfill his mission of "Gatherer of Georgian Lands",
[00:27:42.880 --> 00:27:44.880]   I have brought a quotation with me.
[00:27:44.880 --> 00:27:49.880]   One of the journalists told me that Saakashvili was speaking live on February 25, 2006.
[00:27:49.880 --> 00:27:53.880]   He said, "I will not give orders to launch a military operation.
[00:27:53.880 --> 00:27:58.880]   I do not want any people to die because the repercussions of blood spilled in the Caucasus
[00:27:58.880 --> 00:28:01.880]   will last not only for decades, but for centuries.
[00:28:01.880 --> 00:28:04.880]   We will reach the goal through talks and consultations."
[00:28:04.880 --> 00:28:06.880]   So it's clear he told a lie.
[00:28:06.880 --> 00:28:08.880]   But one thing he got right.
[00:28:08.880 --> 00:28:12.880]   The consequences will last for centuries, not decades.
[00:28:12.880 --> 00:28:17.880]   So we can now start counting centuries from August 8, 2008.
[00:28:17.880 --> 00:28:22.880]   The wounds Saakashvili has inflicted are deep, and the healing process will be long.
[00:28:22.880 --> 00:28:25.880]   What we've kept telling Mr. Saakashvili all these years
[00:28:25.880 --> 00:28:28.880]   is that he should learn to speak patiently and respectfully to the people
[00:28:28.880 --> 00:28:33.880]   whom he considers to be his citizens, whom he considers to be his compatriots.
[00:28:33.880 --> 00:28:35.880]   He has definitely failed to do that.
[00:28:35.880 --> 00:28:37.880]   You know what he has done instead?
[00:28:37.880 --> 00:28:41.880]   Mr. Saakashvili is causing great damage not only to South Ossetians and Abkhazians,
[00:28:41.880 --> 00:28:46.880]   but also to Georgians, his own people, if ethnic terms are to be used.
[00:28:46.880 --> 00:28:49.880]   What did he do for the Georgian state as a result of this adventure?
[00:28:49.880 --> 00:28:53.880]   Before that, Georgian enclaves in South Ossetian territory,
[00:28:53.880 --> 00:28:58.880]   despite of all the problems and difficulties, Georgian people used to live there.
[00:28:58.880 --> 00:29:03.880]   The peacekeeping forces included a Georgian battalion alongside a Russian and South Ossetian one.
[00:29:03.880 --> 00:29:06.880]   He was really present in South Ossetia.
[00:29:06.880 --> 00:29:09.880]   He could have used it to increase trust and dialogue and communication
[00:29:09.880 --> 00:29:12.880]   on how to settle those problems together.
[00:29:12.880 --> 00:29:16.880]   Such an agreement was reached at the Joint Control Commission a year and a half ago
[00:29:16.880 --> 00:29:20.880]   on forming a joint South Ossetian working group to develop the settlement plan.
[00:29:20.880 --> 00:29:22.880]   Then he just cancelled that agreement.
[00:29:22.880 --> 00:29:25.880]   It could have worked honestly within the existing format,
[00:29:25.880 --> 00:29:29.880]   which would have definitely taken a long time, but it was the only way towards...
[00:29:29.880 --> 00:29:32.880]   All right, we'll be right back with Michel Chossudovsky,
[00:29:32.880 --> 00:29:34.880]   and I'm going to finish up some of these clips as well.
[00:29:34.880 --> 00:29:43.880]   [Music]
[00:29:43.880 --> 00:29:47.880]   We're on the march, the empire's on the run.
[00:29:47.880 --> 00:29:50.880]   Alex Jones and the GCN Radio Network.
[00:29:50.880 --> 00:29:53.880]   [Music]
[00:29:53.880 --> 00:29:56.880]   You ever have one of those days where everything goes right?
[00:29:56.880 --> 00:29:58.880]   First, I get the best parking space at work.
[00:29:58.880 --> 00:30:01.880]   Tonight I have a date with a very lovely Rachel.
[00:30:01.880 --> 00:30:04.880]   And today I gave a killer presentation in Sydney,
[00:30:04.880 --> 00:30:08.880]   finalized a contract in London, and demoed our new product in Boston.
[00:30:08.880 --> 00:30:11.880]   Online, from my desk, with Webex.
[00:30:11.880 --> 00:30:14.880]   Webex lets me take meetings and give presentations from my desk.
[00:30:14.880 --> 00:30:16.880]   I just talk to clients on the phone,
[00:30:16.880 --> 00:30:19.880]   and they watch what's happening on my desktop from their desktop.
[00:30:19.880 --> 00:30:23.880]   So I can travel the world and still be here for my date tonight with Rachel.
[00:30:23.880 --> 00:30:25.880]   Travel less, meet online.
[00:30:25.880 --> 00:30:27.880]   Go to Webex.com and try Webex free.
[00:30:27.880 --> 00:30:31.880]   Just click the radiographic and enter promo code 500
[00:30:31.880 --> 00:30:33.880]   to get a free trial and a free webcam too.
[00:30:33.880 --> 00:30:37.880]   Remember that code, 500, to qualify for the free webcam.
[00:30:37.880 --> 00:30:40.880]   [Music]
[00:30:40.880 --> 00:30:43.880]   [Music]
[00:30:43.880 --> 00:30:46.880]   [Music]
[00:30:46.880 --> 00:30:49.880]   [Music]
[00:30:49.880 --> 00:30:52.880]   [Music]
[00:30:52.880 --> 00:30:55.880]   [Music]
[00:30:55.880 --> 00:30:58.880]   [Music]
[00:30:58.880 --> 00:31:01.880]   [Music]
[00:31:01.880 --> 00:31:04.880]   [Music]
[00:31:04.880 --> 00:31:07.880]   [Music]
[00:31:07.880 --> 00:31:10.880]   [Music]
[00:31:10.880 --> 00:31:13.880]   [Music]
[00:31:13.880 --> 00:31:16.880]   [Music]
[00:31:16.880 --> 00:31:19.880]   [Music]
[00:31:19.880 --> 00:31:22.880]   [Music]
[00:31:22.880 --> 00:31:25.880]   [Music]
[00:31:25.880 --> 00:31:28.880]   [Music]
[00:31:28.880 --> 00:31:31.880]   [Music]
[00:31:31.880 --> 00:31:34.880]   [Music]
[00:31:34.880 --> 00:31:37.880]   [Music]
[00:31:37.880 --> 00:31:40.880]   [Music]
[00:31:40.880 --> 00:31:43.880]   [Music]
[00:31:43.880 --> 00:31:46.880]   [Music]
[00:31:46.880 --> 00:31:49.880]   [Music]
[00:31:49.880 --> 00:31:52.880]   [Music]
[00:31:52.880 --> 00:31:55.880]   [Music]
[00:31:55.880 --> 00:31:58.880]   [Music]
[00:31:58.880 --> 00:32:01.880]   [Music]
[00:32:01.880 --> 00:32:04.880]   [Music]
[00:32:04.880 --> 00:32:07.880]   [Music]
[00:32:07.880 --> 00:32:10.880]   [Music]
[00:32:10.880 --> 00:32:13.880]   [Music]
[00:32:13.880 --> 00:32:16.880]   [Music]
[00:32:16.880 --> 00:32:19.880]   [Music]
[00:32:19.880 --> 00:32:22.880]   [Music]
[00:32:22.880 --> 00:32:25.880]   [Music]
[00:32:25.880 --> 00:32:28.880]   [Music]
[00:32:28.880 --> 00:32:31.880]   [Music]
[00:32:31.880 --> 00:32:34.880]   [Music]
[00:32:34.880 --> 00:32:37.880]   [Music]
[00:32:37.880 --> 00:32:40.880]   [Music]
[00:32:40.880 --> 00:32:43.880]   [Music]
[00:32:43.880 --> 00:32:46.880]   [Music]
[00:32:46.880 --> 00:32:49.880]   [Music]
[00:32:49.880 --> 00:32:52.880]   [Music]
[00:32:52.880 --> 00:32:55.880]   [Music]
[00:32:55.880 --> 00:32:58.880]   [Music]
[00:32:58.880 --> 00:33:01.880]   [Music]
[00:33:01.880 --> 00:33:04.880]   [Music]
[00:33:04.880 --> 00:33:07.880]   [Music]
[00:33:07.880 --> 00:33:10.880]   [Music]
[00:33:10.880 --> 00:33:13.880]   [Music]
[00:33:13.880 --> 00:33:16.880]   [Music]
[00:33:16.880 --> 00:33:19.880]   [Music]
[00:33:19.880 --> 00:33:22.880]   [Music]
[00:33:22.880 --> 00:33:25.880]   [Music]
[00:33:25.880 --> 00:33:28.880]   [Music]
[00:33:28.880 --> 00:33:31.880]   [Music]
[00:33:31.880 --> 00:33:34.880]   [Music]
[00:33:34.880 --> 00:33:37.880]   [Music]
[00:33:37.880 --> 00:33:40.880]   [Music]
[00:33:40.880 --> 00:33:43.880]   [Music]
[00:33:43.880 --> 00:33:46.880]   [Music]
[00:33:46.880 --> 00:33:49.880]   [Music]
[00:33:49.880 --> 00:33:52.880]   [Music]
[00:33:52.880 --> 00:33:55.880]   [Music]
[00:33:55.880 --> 00:33:58.880]   [Music]
[00:33:58.880 --> 00:34:01.880]   [Music]
[00:34:01.880 --> 00:34:04.880]   [Music]
[00:34:04.880 --> 00:34:07.880]   [Music]
[00:34:07.880 --> 00:34:10.880]   [Music]
[00:34:10.880 --> 00:34:13.880]   [Music]
[00:34:13.880 --> 00:34:16.880]   [Music]
[00:34:16.880 --> 00:34:19.880]   [Music]
[00:34:19.880 --> 00:34:22.880]   [Music]
[00:34:22.880 --> 00:34:25.880]   [Music]
[00:34:25.880 --> 00:34:28.880]   [Music]
[00:34:28.880 --> 00:34:31.880]   [Music]
[00:34:31.880 --> 00:34:34.880]   [Music]
[00:34:34.880 --> 00:34:37.880]   [Music]
[00:34:37.880 --> 00:34:40.880]   [Music]
[00:34:40.880 --> 00:34:43.880]   [Music]
[00:34:43.880 --> 00:34:46.880]   [Music]
[00:34:46.880 --> 00:34:49.880]   [Music]
[00:34:49.880 --> 00:34:52.880]   [Music]
[00:34:52.880 --> 00:34:55.880]   [Music]
[00:34:55.880 --> 00:34:58.880]   [Music]
[00:34:58.880 --> 00:35:01.880]   [Music]
[00:35:01.880 --> 00:35:04.880]   [Music]
[00:35:04.880 --> 00:35:07.880]   [Music]
[00:35:07.880 --> 00:35:10.880]   [Music]
[00:35:10.880 --> 00:35:13.880]   [Music]
[00:35:13.880 --> 00:35:16.880]   [Music]
[00:35:16.880 --> 00:35:19.880]   [Music]
[00:35:19.880 --> 00:35:22.880]   [Music]
[00:35:22.880 --> 00:35:25.880]   [Music]
[00:35:25.880 --> 00:35:28.880]   [Music]
[00:35:28.880 --> 00:35:31.880]   [Music]
[00:35:31.880 --> 00:35:34.880]   [Music]
