[00:00.000 --> 00:05.000]  The
[1:48:37.680 --> 1:48:44.000]  former DEA himself. It goes on and on. Now they're going to stage the riots. They're going to have
[1:48:44.000 --> 1:48:48.800]  the local stand down. The FEMA is going to jam police communications. This is one of their plans
[1:48:48.800 --> 1:48:53.840]  to let the riots get bad. The military will come in, fix everything. That'll set the president.
[1:48:53.840 --> 1:49:00.080]  Well, hey, this is a good thing. So see, there's lots of Psyops built into this. And I want to go
[1:49:00.080 --> 1:49:06.960]  back to Doug Williams, who's writing for The Daily Newscaster in his story, FEMA DHS preparing for
[1:49:06.960 --> 1:49:12.880]  mass graves in Marshall Law near Chicago. Anything you want to add to the points I was just making
[1:49:12.880 --> 1:49:18.400]  and then finish up with the question I gave you about if this does go, people resisting?
[1:49:18.400 --> 1:49:22.480]  Well, you know, I think a lot of people in the military will resist. You know, it all depends
[1:49:22.480 --> 1:49:28.080]  on how it plays out. Now here's my hope. My hope is that we can cut this off by exposing the
[1:49:28.080 --> 1:49:34.960]  information, by forcing these people, FEMA, the DHS, force these people out into the open,
[1:49:34.960 --> 1:49:39.600]  make them answer questions, find out why, what they're doing, why they're doing it,
[1:49:39.600 --> 1:49:43.520]  and why they're not doing it in public. And then maybe we can change things because,
[1:49:43.520 --> 1:49:47.200]  you know, a lot of people that want to question your information or my information,
[1:49:47.200 --> 1:49:50.960]  they say, well, you're not telling us when it's going to happen. Well, let me tell you from being
[1:49:50.960 --> 1:49:56.320]  in that position, no one knows when it's going to happen at this point. It's not about knowing
[1:49:56.320 --> 1:50:00.880]  when. It's about being prepared. A phone call is made that says launch the operation. There's
[1:50:00.880 --> 1:50:05.440]  probably only 10 guys in the National Security Council aware of it. And then they go with the
[1:50:05.440 --> 1:50:10.400]  go date, then it happens. That's correct. There's a chain of command and everybody below that
[1:50:10.400 --> 1:50:14.880]  chain of command, they don't know. They're given generalities enough to do their mission.
[1:50:14.880 --> 1:50:18.080]  But do you agree? I've seen them do this in third world countries that they're first going to have
[1:50:18.080 --> 1:50:22.880]  a rollout to set the precedent where the troops come out, they fix everything, now the president
[1:50:22.880 --> 1:50:27.680]  said. Well, that's part of what happened in New Orleans when the 82nd went there. It really hurt
[1:50:27.680 --> 1:50:32.720]  me to see that happen. I was really disappointed. The gun confiscation? Yeah, I was disappointed
[1:50:32.720 --> 1:50:37.040]  to see those guys on the street. And that was their first blood. That was training them to
[1:50:37.040 --> 1:50:42.640]  confiscate the guns. Now, finally here, I want to encourage you to come back on the weekday
[1:50:42.640 --> 1:50:46.560]  shows. We can spend more time and let you have a chance to flesh this out. Because I really respect
[1:50:46.560 --> 1:50:51.600]  your knowledgeable opinion on this, Mr. Williams. But I also want to challenge FEMA workers,
[1:50:52.160 --> 1:50:56.640]  county, city people around the country listening right now on AMFM, shortwave internet satellite
[1:50:56.640 --> 1:51:04.640]  to email my producer joeyv at infowars.com to CC it to Aaron with two A's at infowars.com.
[1:51:04.640 --> 1:51:09.120]  And we're good at keeping your anonymity. That's what you want. But this is the time the country
[1:51:09.120 --> 1:51:14.320]  needs. I just go public. You're allowed as an American to expose this. So more of you
[1:51:14.320 --> 1:51:19.760]  can come out because you're right, Mr. Williams. If we expose this, then they lose the element of
[1:51:19.760 --> 1:51:24.080]  surprise and they won't be able to get away with it. Well, they just won't be able to have the same
[1:51:24.080 --> 1:51:28.560]  results. It just, you know, they won't be able to control opinion. They won't be able to, it's a
[1:51:28.560 --> 1:51:33.920]  production. It's a performance. And if you, if you ruin the performance, if you tell the magician's
[1:51:33.920 --> 1:51:38.560]  trick before he does it, it simply doesn't have the same effect on the audience. We're in a life
[1:51:38.560 --> 1:51:43.440]  and death info war. And you know, Mr. Williams, 90% of war is info war. Absolutely. And you know,
[1:51:43.440 --> 1:51:49.200]  people should not discount open source intelligence. 90% of all Intel is open source. It's just
[1:51:49.200 --> 1:51:53.920]  about digging and getting the information. It doesn't have to be super secret or something
[1:51:53.920 --> 1:51:59.040]  only a few people know. Usually those secrets are usually there's nothing there or nothing to
[1:51:59.040 --> 1:52:03.680]  those at all. Well, yeah, because they'll have 20 battle plans. What you can't miss is the overall
[1:52:03.680 --> 1:52:08.640]  architecture and the system. I mean, when I went and videotaped Marines in Haber and Maryland or
[1:52:08.640 --> 1:52:12.880]  Oakland, California training to confiscate guns with roleplayers screaming, I'm an American,
[1:52:12.880 --> 1:52:18.320]  please don't take my guns. You know, I mean, right there, we know what this is. One other
[1:52:18.320 --> 1:52:23.680]  key point. Who's watched C-span the last year? Every time FEMA is up speaking, it's generals in
[1:52:23.680 --> 1:52:32.000]  uniform in the FEMA positions now. You know, that's what really concerns me is the senior
[1:52:32.000 --> 1:52:38.960]  officers that seem to have a different program. They seem to be involved in something that I
[1:52:38.960 --> 1:52:44.960]  don't recognize for my years of service. Well, I told everybody they were going to build up the
[1:52:44.960 --> 1:52:49.600]  anti-terror apparatus in the name of fighting al-Qaeda that they would then announce white al-Qaeda,
[1:52:49.600 --> 1:52:55.280]  which CNN and Fox have done and claim that all Americans could be al-Qaeda. And it's now happened.
[1:52:55.280 --> 1:53:00.880]  They're swinging the whole apparatus around against the people and training police that the American
[1:53:00.880 --> 1:53:05.600]  people are the enemy, and the Army admits they're preparing to, quote, engage the American people
[1:53:05.600 --> 1:53:10.720]  during insurrection. And PDD 51 says, and the John Warren Defense Authorization Act, really the big
[1:53:10.720 --> 1:53:16.480]  one, says that the governors are just puppets and serve as dual-headed officers of the federal
[1:53:16.480 --> 1:53:22.320]  government. And that Congress doesn't, Congress wants to see the full text of PDD 51 for now a year,
[1:53:22.320 --> 1:53:28.400]  Mr. Williams, and they won't show it to Congress. Well, the times are urgent. 20 years ago, 25 years
[1:53:28.400 --> 1:53:33.680]  ago, these types of things were just not even something that could be considered. The idea of
[1:53:33.680 --> 1:53:39.120]  Northcom existing would have been abhorrent. You know, that's not something we talked about. We
[1:53:39.120 --> 1:53:45.840]  used to sit around and, in a formal way, discuss the Geneva Conventions and discuss Posse Commentatus.
[1:53:45.840 --> 1:53:50.560]  We weren't even allowed to wear our battle dress uniforms off the, off the Fort.
[1:53:50.560 --> 1:53:56.000]  Well, that's it. And now Northcom is an operational command over the United States as a war zone,
[1:53:56.000 --> 1:54:01.360]  and the entire infrastructure of face scanning cameras, FEMA bunkers, is all under Colorado
[1:54:01.360 --> 1:54:06.960]  Springs, Colorado, and Northcom. And now it's not just Alex Jones warning you or General Stubblebine
[1:54:06.960 --> 1:54:12.400]  when I've had him on, former head of Special Forces. Now they admit the battle program. They admit
[1:54:12.400 --> 1:54:17.280]  the profile because that means they're about to go with it or considering it. When they finally
[1:54:17.280 --> 1:54:24.640]  start the PSIOP to unveil it with PR and package it with Siki Sweetness, that means they are,
[1:54:24.640 --> 1:54:28.320]  they have the safety off, the gun is to the Republic's head, and they're beginning to pull
[1:54:28.320 --> 1:54:34.000]  the trigger. Well, what we need to be concerned about is how, what kind of circumstances do
[1:54:34.000 --> 1:54:40.880]  they set? What stage do they set to roll it out? You know, because they're going to create an
[1:54:40.880 --> 1:54:45.360]  emergency, I believe. I don't know what, but I think they'll use the guys that were here to help you.
[1:54:45.360 --> 1:54:50.160]  Well, here's exactly, but here's the problem. People are going to see through the PSIOP of
[1:54:50.160 --> 1:54:54.640]  we're here to help you. And I believe it's going to turn into a shooting war, and I don't want that.
[1:54:54.640 --> 1:54:58.560]  And I believe in the end, the globalists are going to lose on this. That's the absolute
[1:54:58.560 --> 1:55:06.720]  last thing we want. I would, believe me, that is, you do not, we do not want to go up against these
[1:55:06.720 --> 1:55:11.680]  guys with the training that they have. That would not be a good scenario. And I don't want to see
[1:55:12.400 --> 1:55:17.600]  that happen. Well, let me just say this, this is not Panama City. And if they try gun confiscation
[1:55:17.600 --> 1:55:22.480]  nationwide with the PSIOP, I wouldn't want to be the guys coming to get the guns though.
[1:55:22.480 --> 1:55:27.600]  No, no, I just, I just don't want to see any bloodshed. You know, I really think the information
[1:55:27.600 --> 1:55:33.040]  wars, where it's at, I really think exposing people. I think, you know, your program, what you do,
[1:55:33.040 --> 1:55:37.440]  is just so important. We've got to get this information out. It's open source or what I
[1:55:37.440 --> 1:55:42.080]  call open secrets. And it just needs to be made public. So these people realize that they don't
[1:55:42.080 --> 1:55:46.400]  have the right, they don't have the authority to do what they're doing. FEMA doesn't have the
[1:55:46.400 --> 1:55:50.880]  authority. They're using, if you go into the history of all this, we're running out of time, but
[1:55:50.880 --> 1:55:56.640]  you know, they've used memorandums of understanding. They've used color of law. They've used
[1:55:56.640 --> 1:56:04.240]  programs to erode our legal system and turn it into a, the rule of man instead of the rule.
[1:56:04.240 --> 1:56:08.160]  Well, that's what I was going to say is that to claim that Congress has no involvement in
[1:56:08.160 --> 1:56:12.800]  emergencies now, I mean, in the founding documents, Congress is above the executive,
[1:56:12.800 --> 1:56:16.560]  then they made the executive co-equal. Now they're claiming Congress isn't involved.
[1:56:16.560 --> 1:56:21.840]  Google it folks. Congress not even allowed to see martial law plans, mainstream news.
[1:56:21.840 --> 1:56:27.280]  I mean, here's a headline out of McClatchy newspapers dealing with the bailout, dirty secret
[1:56:27.280 --> 1:56:33.360]  of the bailout, 32 words that none dare utter. And it says here, decisions by the secretary of
[1:56:33.360 --> 1:56:37.920]  pursuant to the authority of the sector, non-renewable, reviewable, and committed agency
[1:56:37.920 --> 1:56:42.720]  discretion and may not be reviewed by any court of law or any administrative agency. Folks,
[1:56:42.720 --> 1:56:50.480]  we're being robbed by the IMF, by the World Bank, and all of us are together in this against the
[1:56:50.480 --> 1:56:56.080]  globalist. We must say no, but we also need to let them know, Mr. Williams, that we're not going
[1:56:56.080 --> 1:57:00.160]  to FEMA camps. We're not taking force inoculations and we're not turning our guns in.
[1:57:00.160 --> 1:57:04.960]  Well, that's absolutely the case. You know, anybody that would even allow that to happen to
[1:57:04.960 --> 1:57:09.440]  themselves or their family, it would be a huge mistake. You don't want to cooperate with that.
[1:57:09.440 --> 1:57:15.680]  It's not your responsibility. I support my best friends, the most greatest people I've ever met,
[1:57:15.680 --> 1:57:19.920]  still friends with today, where people I've met in the military, some people still serving in the
[1:57:19.920 --> 1:57:23.920]  military. I have nothing but... When you talk to them, are they aware of what's going on?
[1:57:23.920 --> 1:57:28.720]  Yes, they are. That's the word I get from thousands of sources is the majority of the
[1:57:28.720 --> 1:57:33.600]  military sees them hiring gangbangers, illegal aliens, felons. They know they're creating a
[1:57:33.600 --> 1:57:37.840]  criminal cadre. They're getting rid of all the spree decor. They're getting rid of all the great
[1:57:37.840 --> 1:57:44.880]  history, everything, and that the real troops are very upset. They are. There's real concerns in
[1:57:44.880 --> 1:57:51.200]  the community without a doubt. Again, I really think we can stop this and we can do it the way
[1:57:51.200 --> 1:57:55.760]  you're doing it, the way these state legislators are doing it. Saying they're not going to go along
[1:57:55.760 --> 1:58:00.480]  with martial law, 21 states saying they're saying no to the globalist. I want to get you back on
[1:58:00.480 --> 1:58:05.600]  the show later this week, Mr. Williams, okay? Sure, I'd be glad to. We'll be contacting you
[1:58:05.600 --> 1:58:10.000]  tomorrow. I'm sorry I didn't get to your other calls. This was too important, folks. I'm risking
[1:58:10.000 --> 1:58:16.080]  my life, my family. This stuff is real. I told you 12, 14 years before all this came out.
[1:58:16.080 --> 1:58:20.160]  What was going to happen? I'm risking my life. This is real. They're going to steal everything
[1:58:20.160 --> 1:58:24.000]  you've got unless you say no. God bless you all. Get out there and take on tyranny.
[1:58:24.000 --> 1:58:29.040]  It's no secret that Genesis Communications Network depends on listeners like you. Now you can do
[1:58:29.040 --> 1:58:33.600]  even more to hear Genesis shows in your area. Simply call your local radio stations and tell
[1:58:33.600 --> 1:58:43.200]  them about your favorite GCN programs. It's easy. Log on to GCNLive.com or call us toll free 877-807-4048.
[1:58:43.200 --> 1:58:47.360]  Make a difference. Call your local stations and contact us through affiliate relations
[1:58:47.360 --> 1:58:55.600]  at GCNLive.com or call 877-807-4048. Call today. We the people grow cotton, we fabric,
[1:58:55.600 --> 1:59:00.000]  engrave ink, embed strips and fibers to protect from counterfeit and carting to a private bank,
[1:59:00.000 --> 1:59:04.640]  having it led back at interest, forcing taxes to serve as debt. This capitalism or was Jefferson
[1:59:04.640 --> 1:59:08.240]  correct when stating a central bank issuing the public currency is a greater menace to the
[1:59:08.240 --> 1:59:11.920]  liberties of the people than a standing army. Hi, Ted Anderson. I'm placing a free silver
[1:59:11.920 --> 1:59:17.440]  dollar in a book that explains our monetary system. Call for your copy 800-686-2237.
[1:59:17.440 --> 1:59:23.600]  It's time to understand the system. Call 800-686-2237. That's 800-686-2237.
[1:59:24.160 --> 1:59:29.440]  Heart disease is on the rise. Clogged arteries, high blood pressure and high cholesterol levels
[1:59:29.440 --> 1:59:35.120]  may not be fully detected by you, but the symptoms are there. Loss of energy, blood sugar, spikes
[1:59:35.120 --> 1:59:40.400]  and drops, poor circulation and irregular heartbeat are just a few of these that can alert you that
[1:59:40.400 --> 1:59:45.520]  something is wrong. Hear how heart and body extract is making a difference in thousands of
[1:59:45.520 --> 1:59:51.520]  people's lives across America. My blood pressure has normalized. My diabetes has totally improved.
[1:59:51.520 --> 1:59:54.960]  Everyone has told me now how much healthier I look and I'm telling everyone how much
[1:59:54.960 --> 1:59:59.760]  healthier I feel. I recommend heart and body extract to everyone. Anybody over 40 in the North
