[00:00.000 --> 00:05.000] ...
[00:05.000 --> 00:10.000] ...
[00:10.000 --> 00:15.000] ...
[00:15.000 --> 00:19.000]  Infowars, tomorrow's news today.
[31:00.920 --> 31:05.800]  it's always critical it's always vital it's always essential to have enough high quality
[31:05.800 --> 31:10.120]  vitamins and minerals in your body that's why essential vitamins and minerals are called essential
[31:10.120 --> 31:17.160]  you must have them but in today's crazy times it is more important than ever to stay on top of it
[31:17.160 --> 31:20.520]  and the vitamin mineral fusion has been sold out for months and months and months it's got all
[31:20.520 --> 31:26.920]  the essential vitamins and minerals and amino acids it is 33 off all supplies last x2's been
[31:26.920 --> 31:31.320]  sold out for a while it's now back in stock it's discounted well supplies last we have this great
[31:31.320 --> 31:37.560]  concentrated turmeric formula it's amazing it's back in stock they're all discounted 33 to 50
[31:37.560 --> 31:43.320]  percent off all supplies last at info war store dot com so i would not procrastinate we are ready
[31:43.320 --> 31:47.400]  to ship these products to you right now and there's a lot of other great products as well
[31:47.400 --> 31:52.840]  at info war store dot com so be sure and visit info war store dot com today and boost your
[31:52.840 --> 31:57.080]  body's natural defenses and give the gift of health to friends and family that are not informed
[31:57.080 --> 32:02.200]  it's up to us to take care of our friends and family please take action now record numbers of
[32:02.200 --> 32:07.880]  three humans across the planet from australia to germany the united states to canada of mexico
[32:08.440 --> 32:14.760]  from brazil to south africa understand we're under a great reset the un globalist attack
[32:15.720 --> 32:22.360]  but none of our leaders other than balsamaro had trumped a little bit seem to understand that
[32:23.000 --> 32:29.000]  and so no one is addressing the fact that this is a 21st century corporate economic war on the
[32:29.000 --> 32:34.680]  general population and the conversion of the planet into a high-tech technocracy with a global
[32:34.680 --> 32:42.760]  ip global medical system global medical control i d and of course a carbon taxes that tied to that
[32:42.760 --> 32:47.480]  the fracture every movement this is their takeover they admitted it they've said it
[32:48.040 --> 32:52.280]  to know the prime minister canada's on tv yesterday saying this is an environmental
[32:52.280 --> 32:57.640]  takeover plan and the whole lockdowns of just talking to prepare for climate lockdowns so they're
[32:57.640 --> 33:00.600]  announcing their takeover we've got a resistance they know
[33:00.600 --> 33:26.440]  oh you're listening to the alex jones show
[33:26.440 --> 33:30.840]  such beautiful poetry
[33:35.720 --> 33:39.640]  see the stars and beyond beyond the stars
[33:39.640 --> 33:42.040]  on the gates
[33:55.800 --> 34:00.280]  hard to turn that off huh good stuff
[34:02.040 --> 34:07.880]  care how real that language is all right let's get into it right now as the globalist
[34:07.880 --> 34:13.080]  declare war on humanity and as we begin to rediscover who we are they now have fear in their
[34:13.080 --> 34:17.480]  eyes that's why they're trying to dominate us and control us but they will fall like all
[34:17.480 --> 34:23.640]  tyrants in history do question is how great will the cost be before we come to the realization
[34:23.640 --> 34:28.200]  this is the un world government takeover to respond to the bio weapon they released and
[34:28.200 --> 34:33.720]  now the vaccine that turns us into bio weapon factories and all of the evidence that absolutely
[34:33.720 --> 34:41.160]  proves it so let me calm down and be a good boy and then i've got a rule because we got 20 phone
[34:41.160 --> 34:47.800]  lines if we leave five six seven eight people on hold at the end of the shows we have time to get
[34:47.800 --> 34:51.800]  to them we'll take your number if you wanted to call you back put you on the next day so we're
[34:51.800 --> 34:55.560]  about to call back six or seven people who are still on the line i'm going to try to race through
[34:55.560 --> 34:59.960]  them and then we're going to open the phones up for everybody to respond to this FDA knows
[34:59.960 --> 35:06.840]  i think i'd love to hear from nurses and doctors and others out there to give us your take on this
[35:07.560 --> 35:11.720]  situation and i'll give that number out next segment but i want to give our call
[35:12.600 --> 35:16.600]  operators and their chance to call back to folks that were left on hold yesterday
[35:16.600 --> 35:21.640]  because most places have like five six seven phone lines we have 20 we actually have a thousand
[35:21.640 --> 35:27.960]  phone lines it's digital but we leave 20 on the board we've gotten what's our record 27
[35:27.960 --> 35:32.840]  thousand phone calls in one show before the 27 thousand phone calls we got a computer in there
[35:32.840 --> 35:38.120]  it tells us that's uh you know even national talk shows like beg for callers like please call in
[35:38.120 --> 35:44.440]  you know we're only on 100 stations it's about popularity uh our records 27 000 different people
[35:44.440 --> 35:49.320]  called us uh on a uh four hour show one day thousands always call in so that's why it's so
[35:49.320 --> 35:54.840]  hard for folks to get in but we do want to hear from you and it shows the popularity of liberty
[35:54.840 --> 36:01.400]  so i'll give the number out next segment we have a special guest joining us in the third hour i'll
[36:01.400 --> 36:07.480]  tell you about that when that comes up he had a viral video over six million views they removed
[36:07.480 --> 36:11.400]  it so i thought you might want to see the viral video and hear from the man himself that took action
[36:12.200 --> 36:17.000]  but let me just do this let me just be calm and read these headlines how about we do that
[36:18.280 --> 36:23.720]  this is out of zero hedge two senior fda officials stepping down over reported disagreements
[36:23.720 --> 36:28.760]  with the white house of their booster shots and inoculation of children and the fact that the
[36:28.760 --> 36:33.560]  white house is under the control of the united nations that's out of bloomberg that's out of
[36:33.560 --> 36:38.520]  endpoint news you can go read it all for yourself it's up on info wars dot com uh two senior fda
[36:38.520 --> 36:44.040]  vaccine leaders stepped down as agency faces decision on boosters they go into what a giant
[36:44.040 --> 36:51.560]  below it is that the two top virologists that they call mountains in their time well let's read it
[36:51.560 --> 36:58.840]  it in a major bloat of vaccine efforts senior fda leaders stepping down two of the fda's most
[36:58.840 --> 37:03.400]  senior vaccine leaders are exiting from their positions raising fresh questions about the
[37:03.400 --> 37:10.760]  bide administration and the way it's sidelined the fda that's statutorily in charge maryon gruber
[37:10.760 --> 37:15.880]  director of the fda's office of vaccine research and review you know that's who does it a 32 year
[37:15.880 --> 37:20.520]  veteran of the agency will leave at the end of october all the crimes before i guess we're okay
[37:20.520 --> 37:24.280]  but this is just too big yeah exactly did they figure out they're not going to get away with it
[37:24.280 --> 37:31.800]  or finally found their soul and ovar deputy director phil cross who's been at the fda for
[37:31.800 --> 37:37.640]  more than a decade will leave in november the news first reported by bio century is a massive blow
[37:37.640 --> 37:45.480]  to confidence in the agency's ability to regulate vaccines uh it's a massive blow that the white
[37:45.480 --> 37:50.680]  house is under un control targeting children with dangerous dangerous experimental vaccines that did
[37:50.680 --> 37:57.880]  not get fda approval that's why the fda heads are quitting if they did not get fda approval they
[37:57.880 --> 38:03.480]  are not fda approved the fda said we've extended the emergency authorization but then they call
