[00:00.000 --> 00:29.000]  Music
[1:24:35.000 --> 1:24:36.000]  what's on his mind
[1:24:36.000 --> 1:24:37.000]  who would ever think of
[1:24:37.000 --> 1:24:38.000]  something like that to
[1:24:38.000 --> 1:24:39.000]  you here Michael Regan
[1:24:39.000 --> 1:24:40.000]  alright I'm going to shut up
[1:24:40.000 --> 1:24:41.000]  the point is
[1:24:41.000 --> 1:24:42.000]  evil's taken over
[1:24:42.000 --> 1:24:43.000]  they're in positions of power
[1:24:43.000 --> 1:24:44.000]  you better look out
[1:24:44.000 --> 1:24:45.000]  they're trying to
[1:24:45.000 --> 1:24:46.000]  acclimate you all
[1:24:46.000 --> 1:24:47.000]  so they can engage
[1:24:47.000 --> 1:24:48.000]  in their mass murder
[1:24:48.000 --> 1:24:49.000]  against you and your families
[1:24:49.000 --> 1:24:50.000]  and they're going to have
[1:24:50.000 --> 1:24:51.000]  a bunch of psychopathic
[1:24:51.000 --> 1:24:52.000]  they already do
[1:24:52.000 --> 1:24:53.000]  cops running around
[1:24:53.000 --> 1:24:54.000]  foaming at the mouth
[1:24:54.000 --> 1:24:55.000]  basically it's all over
[1:24:55.000 --> 1:24:56.000]  and for all the cops
[1:24:56.000 --> 1:24:57.000]  you're being hit
[1:24:57.000 --> 1:24:58.000]  with fluoride
[1:24:58.000 --> 1:24:59.000]  you're being hit
[1:24:59.000 --> 1:25:00.000]  with cancer viruses
[1:25:00.000 --> 1:25:01.000]  you're under the same
[1:25:01.000 --> 1:25:02.000]  deal
[1:25:02.000 --> 1:25:03.000]  I'm going to cover that
[1:25:03.000 --> 1:25:04.000]  for you
[1:25:04.000 --> 1:25:05.000]  for mainstream sources
[1:25:05.000 --> 1:25:06.000]  Kevin in Missouri
[1:25:06.000 --> 1:25:07.000]  you're on the air
[1:25:07.000 --> 1:25:08.000]  thanks for holding
[1:25:08.000 --> 1:25:09.000]  hello
[1:25:09.000 --> 1:25:10.000]  hi
[1:25:10.000 --> 1:25:11.000]  I had a couple questions
[1:25:11.000 --> 1:25:12.000]  for you today
[1:25:12.000 --> 1:25:13.000]  my first one is
[1:25:13.000 --> 1:25:15.000]  I've been drinking
[1:25:15.000 --> 1:25:16.000]  sodium fluoride in the water
[1:25:16.000 --> 1:25:17.000]  for a while
[1:25:17.000 --> 1:25:18.000]  and I was wondering
[1:25:18.000 --> 1:25:19.000]  how an average person
[1:25:19.000 --> 1:25:20.000]  with not a whole lot of money
[1:25:20.000 --> 1:25:21.000]  would be able to
[1:25:21.000 --> 1:25:23.000]  find pure water
[1:25:23.000 --> 1:25:24.000]  without pharmaceuticals
[1:25:24.000 --> 1:25:25.000]  or sodium fluoride
[1:25:25.000 --> 1:25:27.000]  it is irreversible
[1:25:27.000 --> 1:25:28.000]  the damage
[1:25:28.000 --> 1:25:29.000]  but you can stop
[1:25:29.000 --> 1:25:30.000]  more damage
[1:25:30.000 --> 1:25:31.000]  you want to
[1:25:31.000 --> 1:25:32.000]  you can go to the store
[1:25:32.000 --> 1:25:33.000]  and get a
[1:25:33.000 --> 1:25:35.000]  reverse osmosis system
[1:25:35.000 --> 1:25:36.000]  you can get murky systems
[1:25:36.000 --> 1:25:38.000]  you can also
[1:25:38.000 --> 1:25:39.000]  a good system
[1:25:39.000 --> 1:25:40.000]  but you have to boil it
[1:25:40.000 --> 1:25:41.000]  each time
[1:25:41.000 --> 1:25:42.000]  is a distilled water
[1:25:42.000 --> 1:25:43.000]  system
[1:25:43.000 --> 1:25:44.000]  you can buy
[1:25:44.000 --> 1:25:45.000]  big bottles
[1:25:45.000 --> 1:25:46.000]  of distilled water
[1:25:46.000 --> 1:25:47.000]  the media says
[1:25:47.000 --> 1:25:48.000]  tap water is completely clean
[1:25:48.000 --> 1:25:49.000]  and good
[1:25:49.000 --> 1:25:50.000]  don't trust
[1:25:50.000 --> 1:25:51.000]  bottle water
[1:25:51.000 --> 1:25:52.000]  well in a way
[1:25:52.000 --> 1:25:53.000]  a lot of bottle water
[1:25:53.000 --> 1:25:54.000]  is just tap water
[1:25:54.000 --> 1:25:55.000]  and is bad
[1:25:55.000 --> 1:25:56.000]  so you've got to
[1:25:56.000 --> 1:25:57.000]  take that in your own hands
[1:25:57.000 --> 1:25:58.000]  hundreds of government
[1:25:58.000 --> 1:25:59.000]  university studies
[1:25:59.000 --> 1:26:00.000]  just a child
[1:26:00.000 --> 1:26:01.000]  who drinks water
[1:26:01.000 --> 1:26:02.000]  in their first six years
[1:26:02.000 --> 1:26:03.000]  will get a twenty point
[1:26:03.000 --> 1:26:05.000]  on average IQ reduction
[1:26:05.000 --> 1:26:06.000]  so
[1:26:06.000 --> 1:26:07.000]  you know
[1:26:07.000 --> 1:26:09.000]  it's pretty hardcore brother
[1:26:09.000 --> 1:26:10.000]  yep
[1:26:10.000 --> 1:26:11.000]  I appreciate that
[1:26:11.000 --> 1:26:12.000]  and my second comment
[1:26:12.000 --> 1:26:13.000]  that I want to
[1:26:13.000 --> 1:26:14.000]  give it to you real quick
[1:26:14.000 --> 1:26:15.000]  is that
[1:26:15.000 --> 1:26:16.000]  do you think it's possible
[1:26:16.000 --> 1:26:17.000]  for the heart system
[1:26:17.000 --> 1:26:18.000]  to create
[1:26:18.000 --> 1:26:19.000]  weather disaster
[1:26:19.000 --> 1:26:20.000]  on the west coast
[1:26:20.000 --> 1:26:21.000]  or east coast
[1:26:21.000 --> 1:26:22.000]  yeah that's been
[1:26:22.000 --> 1:26:23.000]  declassified
[1:26:23.000 --> 1:26:24.000]  I've interviewed
[1:26:24.000 --> 1:26:25.000]  right when it got declassified
[1:26:25.000 --> 1:26:26.000]  Ben Livingston
[1:26:26.000 --> 1:26:27.000]  even before it was on Fox
[1:26:27.000 --> 1:26:28.000]  and seeing in an AP
[1:26:28.000 --> 1:26:29.000]  picked up on my story
[1:26:29.000 --> 1:26:30.000]  two years ago
[1:26:30.000 --> 1:26:31.000]  we flew him to Austin
[1:26:31.000 --> 1:26:32.000]  in fact
[1:26:32.000 --> 1:26:33.000]  I just put that up
[1:26:33.000 --> 1:26:34.000]  at prisonplanet.tv
[1:26:34.000 --> 1:26:35.000]  members
[1:26:35.000 --> 1:26:36.000]  but it's on the web
[1:26:36.000 --> 1:26:37.000]  for free everywhere
[1:26:37.000 --> 1:26:38.000]  but not in this high res
[1:26:38.000 --> 1:26:39.000]  but the point is
[1:26:39.000 --> 1:26:40.000]  he was the father
[1:26:40.000 --> 1:26:41.000]  of weather weapons
[1:26:41.000 --> 1:26:42.000]  he was the first guy
[1:26:42.000 --> 1:26:43.000]  to fly into hurricanes
[1:26:43.000 --> 1:26:44.000]  and
[1:26:44.000 --> 1:26:45.000]  and
[1:26:45.000 --> 1:26:46.000]  the
[1:26:46.000 --> 1:26:47.000]  you know
[1:26:47.000 --> 1:26:48.000]  hurricanes
[1:26:48.000 --> 1:26:49.000]  170 miles an hour
[1:26:49.000 --> 1:26:50.000]  top speed
[1:26:50.000 --> 1:26:51.000]  he also flew into the
[1:26:51.000 --> 1:26:52.000]  typhoons
[1:26:52.000 --> 1:26:53.000]  that got 220
[1:26:53.000 --> 1:26:54.000]  and
[1:26:54.000 --> 1:26:55.000]  with just
[1:26:55.000 --> 1:26:56.000]  cloud seeding
[1:26:56.000 --> 1:26:57.000]  they could create
[1:26:57.000 --> 1:26:58.000]  hurricanes
[1:26:58.000 --> 1:26:59.000]  kill hurricanes
[1:26:59.000 --> 1:27:00.000]  steer hurricanes
[1:27:00.000 --> 1:27:01.000]  certified
[1:27:01.000 --> 1:27:02.000]  naval weapons
[1:27:02.000 --> 1:27:03.000]  laboratory
[1:27:03.000 --> 1:27:04.000]  Stanford research institute
[1:27:04.000 --> 1:27:06.000]  1967 certified
[1:27:06.000 --> 1:27:07.000]  they were already
[1:27:07.000 --> 1:27:08.000]  controlling him by 62
[1:27:08.000 --> 1:27:09.000]  but certified
[1:27:09.000 --> 1:27:11.000]  by 67
[1:27:11.000 --> 1:27:12.000]  and
[1:27:12.000 --> 1:27:13.000]  he's the guy that also
[1:27:13.000 --> 1:27:14.000]  led squadrons of aircraft
[1:27:14.000 --> 1:27:15.000]  in
[1:27:15.000 --> 1:27:16.000]  with people like Chuck Yeager
[1:27:16.000 --> 1:27:17.000]  who
[1:27:17.000 --> 1:27:18.000]  when people don't know Chuck
[1:27:18.000 --> 1:27:19.000]  Yeager
[1:27:19.000 --> 1:27:20.000]  wasn't just a fighter
[1:27:20.000 --> 1:27:21.000]  race at world war two
[1:27:21.000 --> 1:27:22.000]  or broke the sound barrier
[1:27:22.000 --> 1:27:23.000]  he went back to Vietnam
[1:27:23.000 --> 1:27:24.000]  for three years
[1:27:24.000 --> 1:27:25.000]  and flew fighter aircraft
[1:27:25.000 --> 1:27:26.000]  but with him
[1:27:26.000 --> 1:27:27.000]  the squadrons in weather
[1:27:27.000 --> 1:27:28.000]  control
[1:27:28.000 --> 1:27:30.000]  was Ben Livingston
[1:27:30.000 --> 1:27:31.000]  and
[1:27:31.000 --> 1:27:33.000]  just amazing
[1:27:33.000 --> 1:27:34.000]  so yes
[1:27:34.000 --> 1:27:35.000]  it's all certified
[1:27:35.000 --> 1:27:36.000]  I don't know
[1:27:36.000 --> 1:27:37.000]  when they're controlling
[1:27:37.000 --> 1:27:38.000]  the weather
[1:27:38.000 --> 1:27:39.000]  I just know that
[1:27:39.000 --> 1:27:40.000]  they do control it
[1:27:40.000 --> 1:27:41.000]  and I remember
[1:27:41.000 --> 1:27:42.000]  they had huge floods
[1:27:42.000 --> 1:27:43.000]  a few years ago
[1:27:43.000 --> 1:27:44.000]  and they admitted
[1:27:44.000 --> 1:27:45.000]  in the San Antonio paper
[1:27:45.000 --> 1:27:46.000]  that they've been
[1:27:46.000 --> 1:27:47.000]  doing weather experiments
[1:27:47.000 --> 1:27:48.000]  when it happened
[1:27:48.000 --> 1:27:49.000]  35 people died
[1:27:49.000 --> 1:27:50.000]  in one night
[1:27:50.000 --> 1:27:51.000]  so yes sir
[1:27:51.000 --> 1:27:52.000]  they do have
[1:27:52.000 --> 1:27:53.000]  total control
[1:27:53.000 --> 1:27:54.000]  of the weather
[1:27:54.000 --> 1:27:55.000]  and that's what
[1:27:55.000 --> 1:27:56.000]  it's about
[1:27:56.000 --> 1:27:57.000]  the HAARP system
[1:27:57.000 --> 1:27:58.000]  being active
[1:27:58.000 --> 1:27:59.000]  right before the
[1:27:59.000 --> 1:28:00.000]  I've interviewed
[1:28:00.000 --> 1:28:01.000]  yes I've interviewed
[1:28:01.000 --> 1:28:02.000]  the former head of HAARP
[1:28:02.000 --> 1:28:03.000]  Brigadier General Benton
[1:28:03.000 --> 1:28:04.000]  Parten
[1:28:04.000 --> 1:28:05.000]  former head of Air force
[1:28:05.000 --> 1:28:06.000]  weapons development
[1:28:06.000 --> 1:28:07.000]  and he said
[1:28:07.000 --> 1:28:08.000]  that's classified
[1:28:08.000 --> 1:28:09.000]  and he won't discuss it
[1:28:09.000 --> 1:28:10.000]  I appreciate your call
[1:28:10.000 --> 1:28:11.000]  great questions
[1:28:11.000 --> 1:28:12.000]  I have time for another call
[1:28:12.000 --> 1:28:13.000]  okay we're going to
[1:28:13.000 --> 1:28:14.000]  try to hurry here
[1:28:14.000 --> 1:28:15.000]  fast because
[1:28:15.000 --> 1:28:16.000]  you guys have been
[1:28:16.000 --> 1:28:17.000]  holding forever
[1:28:17.000 --> 1:28:18.000]  and in Pennsylvania
[1:28:18.000 --> 1:28:19.000]  Yes sir
[1:28:19.000 --> 1:28:20.000]  I had a
[1:28:20.000 --> 1:28:21.000]  great
[1:28:21.000 --> 1:28:22.000]  Builderburg
[1:28:22.000 --> 1:28:23.000]  experience
[1:28:23.000 --> 1:28:24.000]  like to tell you
[1:28:24.000 --> 1:28:29.520]  And, uh, met you, met incredible people down our Alps. It was the best four days of my life.
[1:28:29.520 --> 1:28:33.440]  It was great confronting the world elite and shutting down their conference
[1:28:33.440 --> 1:28:37.040]  because it was one area where the conference hall was. Stay there. We'll talk about when we get back.
[1:28:37.600 --> 1:28:40.160]  I never even really spent enough time talking about the great victory we had there.
[1:28:41.440 --> 1:28:44.560]  Of course, the general public doesn't even know there's a global elite. They were taught
[1:28:44.560 --> 1:28:48.560]  this thing as elites. This thing is corrupt, powerful people. Meanwhile, we're all risking
[1:28:48.560 --> 1:28:52.800]  our lives to confront them with giant bullhorns. And to have the head of the CFR
[1:28:52.800 --> 1:28:58.800]  who's called for our extermination. Walk outside and look at me with a look that
[1:28:58.800 --> 1:29:00.800]  well, if it looks good to kill, I'd be lying on the floor.
[1:29:02.480 --> 1:29:06.160]  Doesn't matter, though. I'm happy, folks. Whatever comes of this, I'm fighting evil.
[1:29:06.160 --> 1:29:28.320]  New old orders going down. We don't have a choice. Stay with us.
[1:29:28.320 --> 1:29:33.040]  More than 700 chemicals have been found in our drinking water. And did you know that you have
[1:29:33.040 --> 1:29:37.280]  greater exposure to these chemicals while taking hot showers than when drinking the water?
[1:29:37.280 --> 1:29:41.760]  That's because many chemicals are inhaled when they evaporate and others are absorbed into the
[1:29:41.760 --> 1:29:47.200]  skin. The KDF dual media shower filter works with both hot and cold water and is designed to
[1:29:47.200 --> 1:29:53.040]  reduce chlorine, lead, mercury, and iron, and it inhibits the growth of bacteria, mold, algae,
[1:29:53.040 --> 1:29:58.480]  and fungus. The KDF dual media shower filter typically lasts 10,000 gallons or one year,
[1:29:58.480 --> 1:30:03.120]  whichever comes first. Hospitals, restaurants, and water treatment facilities use this media to
[1:30:03.120 --> 1:30:08.560]  reduce chlorine, iron, heavy metals, and bacteria. What about you? Order your KDF shower filter
[1:30:08.560 --> 1:30:14.720]  normally $49 for a special price of only $39.99 with free shipping. Call the Berkey guy and order
[1:30:14.720 --> 1:30:25.200]  now by calling 1-877-886-3653. That's 1-877-886-3653. Or simply click on the banner at GCNLive.com
[1:30:25.200 --> 1:30:32.320]  to order online now. Collectors, outdoor enthusiasts, survivalists. The Army Navy
[1:30:32.320 --> 1:30:36.560]  store from your memory as a child is just that, a memory. But there is still one place to find
[1:30:36.560 --> 1:30:41.920]  everything from gas masks to ammo cans and find it cheap, mainmilitary.com. Get hard to find objects
[1:30:41.920 --> 1:30:46.560]  like real wool blankets from your 20 bucks, canteens for just $2, or trioxane fuel for just a
[1:30:46.560 --> 1:30:53.440]  dollar a box. MAINEMILITARY.COM with free shipping on items over $150. Not including heavy items.
[1:30:53.440 --> 1:30:58.320]  Finder plus items for cheap now, like 30 caliber cleaning kits for just $2.99 a piece, or a dozen
[1:30:58.320 --> 1:31:03.440]  for $30. Flare pistols are only $25. Want to add a brand new Israeli gas mask to your collection?
[1:31:03.440 --> 1:31:09.520]  Kids in adult sizes are just $20. Get G3 mags for just $2, or a military fuel can for only $16.
[1:31:09.520 --> 1:31:15.200]  Add a siphon hose for another $7.99. Find it all online at mainmilitary.com. Their website is adding
[1:31:15.200 --> 1:31:20.640]  wholesale items all the time, like Uzi mag pouches, get a dozen for just $36, or Swiss rain ponchos,
[1:31:20.640 --> 1:31:25.520]  now for only $42 a dozen. And survival saws are just $60 a dozen. With shipping throughout the
[1:31:25.520 --> 1:31:55.360]  world, check out mainmilitary.com.
[1:31:55.920 --> 1:32:00.320]  It's fair trade coffee infused with rainforest polysaccharides to,
[1:32:00.320 --> 1:32:05.600]  like inner food, improve your immune system and not destroy it. If coffee's not your thing,
[1:32:05.600 --> 1:32:12.240]  try the all organic cocoa mojo. Inner food is spelled E-N-E-R inner food dot com,
[1:32:12.240 --> 1:32:22.560]  or give them a call at 866-762-9238. Mention W-T-P-R-M and save 10%. Try inner food because
[1:32:22.560 --> 1:32:31.360]  you can't be awake when you're always falling asleep. It's progressing, and it's only a short
[1:32:31.360 --> 1:32:36.640]  time until it's completely taken over every aspect of your life. We are entering martial law.
[1:32:36.640 --> 1:32:42.640]  There are 10 telling signs of martial law. America has them all. Use the short time left to protect
[1:32:42.640 --> 1:32:47.360]  you and your family with the vital information in this book. Find this info bomb online in
[1:32:47.360 --> 1:32:53.280]  book form at survivemartiallaw.com. This book will tell you everything you need to know and how to
[1:32:53.280 --> 1:32:58.160]  prepare. Know exactly what you'll need to have hidden to live and how to survive under severe
[1:32:58.160 --> 1:33:03.840]  martial law. The worst part of martial law is in the beginning stages. Survivemartiallaw.com
[1:33:03.840 --> 1:33:08.240]  will show you how to act around controlling troops, where to store life-saving supplies,
[1:33:08.240 --> 1:33:13.840]  and what to look for. Surviving can be difficult, but possible. Arm yourself with the knowledge,
[1:33:13.840 --> 1:33:23.360]  as this is the only weapon you will have to protect your family. Go to S-U-R-V-I-V-E-M-A-R-T-I-A-L-L-A-W.com
[1:33:23.360 --> 1:33:28.640]  or call 608-819-8011. Act today, as there will be no warning.
[1:33:28.640 --> 1:33:44.640]  Remember, remember, the 5th of November. I'm Ron Paul, and you're listening to We The People Radio Network.
[1:33:44.640 --> 1:33:57.920]  There are literally thousands of government and university studies.
[1:34:00.080 --> 1:34:04.480]  The newest ones put out by the Australian government funded it, and there's no doubt
[1:34:04.480 --> 1:34:11.440]  that cell phones heat the brain, they destroy the blood-brain barrier, and they now people
[1:34:11.440 --> 1:34:17.680]  normally didn't have this very rare tumor on the side of their lobe, and now millions of people
[1:34:17.680 --> 1:34:24.320]  are getting in a year, and it's caused by the cell phone. And they say 2 billion of us are going
[1:34:24.320 --> 1:34:30.480]  to be getting it very soon. That's what I mean. Everything's gone crazy. They admit the GMO food
[1:34:31.840 --> 1:34:37.280]  in just one variety of potatoes that was approved more than a decade ago, killed all the rats that
[1:34:37.280 --> 1:34:42.400]  ate it, and it's causing all these allergies and problems and illnesses in us. But we're
[1:34:42.400 --> 1:34:48.800]  not going to stop. We're just going to die. I guess that's the way it works. I guess that's
[1:34:48.800 --> 1:34:53.200]  who we are. I want to go over that and what's happening with the oil prices. Let's go quickly
[1:34:53.200 --> 1:34:57.440]  to all your calls here. Going back to Ed in Pennsylvania, he was there covering the global
[1:34:57.440 --> 1:35:03.840]  elite as they were setting our policy for the year in Chantilly, Virginia a few weeks ago. Go ahead.
[1:35:03.840 --> 1:35:09.280]  Yeah, I was standing right next to you when we found a conference hall, and you start a bullhorn
[1:35:09.280 --> 1:35:13.520]  in them, and they come running out of there with horror on their face, like, what the hell?
[1:35:14.640 --> 1:35:18.640]  It was incredible. Well, to explain, I mean, most of the hotel conference center, five-star hotel,
[1:35:18.640 --> 1:35:26.800]  Marriott Westfields in Chantilly in D.C., is about five yards back, excuse me, five acres back in
[1:35:26.800 --> 1:35:31.520]  the middle. But the one area where their big conference hall is was only 20 yards off the road.
[1:35:31.520 --> 1:35:37.840]  And so they didn't want to arrest us because it would have made a scene, like when they grabbed me
[1:35:37.840 --> 1:35:42.960]  up in Canada and made all the papers. And so, but yeah, boy, they were really upset.
[1:35:44.720 --> 1:35:51.600]  When you buy, when you want to drink good water, buy spring water, and you can actually google the
[1:35:51.600 --> 1:35:57.120]  source. Exactly. Don't buy filtered. Buy the better local companies where you can even check
[1:35:57.120 --> 1:36:02.000]  out online. They'll show you their spring, where they're getting it. My dad, I was talking to my
[1:36:02.000 --> 1:36:06.080]  dad. He's thinking about, we've got some deep water wells, good water on some property we've
[1:36:06.080 --> 1:36:09.840]  got. He thought about starting a little, everybody's doing it. Water's very profitable.
[1:36:11.520 --> 1:36:18.160]  Yeah, I run mine for a Berkley's, and then for like $8, you can buy a pH test kit from a pet store
[1:36:18.160 --> 1:36:23.360]  that'll last you for years. Make sure your pH is real good. Absolutely. Osmosis can
[1:36:23.360 --> 1:36:28.160]  that ruin your pH of your water. Absolutely. Good to hear from you, my friend. Let's hurry
[1:36:28.160 --> 1:36:32.000]  through your calls. I don't normally go an hour plus without taking calls. There's just so much
[1:36:32.000 --> 1:36:35.760]  happening, and I've got stacks of it here I want to get to, but I also want to take your calls.
[1:36:35.760 --> 1:36:41.360]  It is a classic catch 22. Lynn in Chicago. Go ahead. Hi, Alex. Thanks for having me on.
[1:36:42.640 --> 1:36:47.680]  You know, I learned about this about a month ago, and for the first two weeks, I was telling
[1:36:47.680 --> 1:36:53.280]  everybody I was, I could need, I couldn't sleep. Nobody believed me. Everybody thought I was crazy.
[1:36:53.280 --> 1:36:59.120]  And then, you know, about a week ago, I decided to be proactive, and I got a little bit of courage,
[1:36:59.120 --> 1:37:03.440]  and I said, well, gee, I'm going to email my representatives. I'm going to email my congressman.
[1:37:03.440 --> 1:37:10.320]  I'm going to, you know, do things that, to bring awareness to this. And then I emailed
[1:37:11.040 --> 1:37:17.280]  a bunch of stuff to Ireland newspapers and media outlets. And I went on one of the sites,
[1:37:17.280 --> 1:37:21.760]  and it said it wouldn't let me go through it, said I was blacklisted. I was put on a blacklist.
[1:37:21.760 --> 1:37:25.840]  Yeah, and my website's being blocked in much of Europe and China,
[1:37:25.840 --> 1:37:29.280]  and then we're blocked there. They're already, and they've announced it,
[1:37:29.280 --> 1:37:34.720]  shutting down the web incrementally. Well, what I noticed is that my email has been confiscated
[1:37:34.720 --> 1:37:39.520]  for two days. I belong to like groups and stuff, and I always get tons of email every day.
[1:37:40.080 --> 1:37:44.640]  I can, and then I did a test. Now, let me announce what happened. The Pentagon a year ago
[1:37:44.640 --> 1:37:48.640]  announced that they've had a five-year secret program many times bigger than the Manhattan
[1:37:48.640 --> 1:37:54.800]  project. Hundreds of billions are being spent to quote wage war on the web and shut us down
[1:37:54.800 --> 1:38:00.400]  that are exposing them. So this is only the beginning. That's why we better take info wars.com
[1:38:00.400 --> 1:38:05.200]  serious. We better spread the word while it's still accessible now, prisonplanet.com. We're
[1:38:05.200 --> 1:38:08.720]  the biggest there are out there in this fight, and we're not that big. That shows how much trouble
[1:38:08.720 --> 1:38:14.880]  we're in. People better appreciate alternative information and the online videos while they're
[1:38:14.880 --> 1:38:18.720]  still available, because under internet, too, they're shutting it all down. It's been announced.
[1:38:19.280 --> 1:38:23.120]  Well, what are they going to come after me? Because no, they're not going to know,
[1:38:23.120 --> 1:38:28.240]  man, man, man, it's all AI, and I appreciate your call. It's all artificially intelligent.
[1:38:28.960 --> 1:38:33.920]  Okay, let's say they've got a million tortures, which they don't, and a million thugs. They don't
[1:38:33.920 --> 1:38:38.240]  even have that in this country. They have brainwashed do-gooders who think they're on the good side,
[1:38:38.240 --> 1:38:43.840]  carrying out compartmentalized pieces that fit together into a larger evil. Okay,
[1:38:44.800 --> 1:38:48.080]  they're not going to fly a helicopter over your house. They're going to fly it over everybody's
[1:38:48.080 --> 1:38:52.160]  house and scan through your walls with infrared looking for quote marijuana plants. That's how
[1:38:52.160 --> 1:38:56.400]  they start all the surveillance. They're not going to scan your naked body into a scanner in
[1:38:56.400 --> 1:39:01.120]  an airport. They're going to do it to everybody. You see, it's all industrial. It's done to everyone.
[1:39:01.120 --> 1:39:05.680]  It isn't, they're singling you out. They're following you. Now, they do me, but that's a
[1:39:05.680 --> 1:39:10.640]  little different. So don't ever let it, you know, get yourself into fear over all this, or they win.
[1:39:10.640 --> 1:39:15.280]  We're the good guys. We're out in the open. They're the bad guys. Ireland voted down the
[1:39:15.280 --> 1:39:19.360]  European Union, taking them over, and the European Union said a day later, we're still doing it.
[1:39:19.360 --> 1:39:23.280]  And that, they, they had me back on a national British show, and they basically said, you were
[1:39:23.280 --> 1:39:28.880]  right. It's all happening. You're right. Last week, I was on a national British radio show,
[1:39:28.880 --> 1:39:32.400]  and they said, my God, everything you're saying is true. It's true. They're criminals. It's tyranny.
[1:39:32.400 --> 1:39:38.240]  We said no, and they're still forcing it. They're showing you who they are. 80 plus percent of us
[1:39:38.240 --> 1:39:42.400]  don't want the war. It continues. 91 percent in Gallup polls don't want open borders and
[1:39:42.400 --> 1:39:50.880]  amnesty for illegals. It still happens. 90 plus percent of us don't want these no record electronic
[1:39:50.880 --> 1:39:55.200]  fraudulent voting machines. Their own executives go public and say they've been hired to commit
[1:39:55.200 --> 1:40:00.800]  fraud. It's all a scam. They don't care. The government's gone rogue. It's gone criminal.
[1:40:00.800 --> 1:40:08.160]  It's militarizing against you. But we've got a fighting chance here. I'm on the radio. Other people aren't.
[1:40:13.360 --> 1:40:17.280]  They haven't totally taken over. They've got to replace the last good people in government.
[1:40:17.280 --> 1:40:22.400]  They've got to sell you on being apathetic. Be the opposite. George in Florida, you're on the air.
[1:40:24.400 --> 1:40:28.880]  How you doing, Alex? Good. Yeah, so I know you talked about your family being in the oil
[1:40:28.880 --> 1:40:34.560]  business. My wife from Texas has family in the oil business. And we're arguing about the offshore
[1:40:34.560 --> 1:40:39.360]  wells. And I got to say Texas has just as pretty as beaches. Well, by oil business, I've had family
[1:40:39.360 --> 1:40:44.320]  that have worked in the oil fields as rough necks or pipe layers. I've had family that worked, you
[1:40:44.320 --> 1:40:51.200]  know, in management positions over refineries. And I've had family who've been petroleum geologists.
[1:40:51.200 --> 1:40:55.440]  So, yeah, I mean, it's Texas. A lot of us are in the oil, you know, working for oil companies.
[1:40:55.440 --> 1:41:00.320]  Yes. Can I ask you a question? Isn't it true that there's more seepage of oil coming from the
[1:41:00.320 --> 1:41:06.160]  sea floor than what a tanker could spill in one day? Yes. And you know, I argued this with the
[1:41:06.160 --> 1:41:10.960]  people in Florida. I'm like, oil seeps from the ocean floor. I mean, what's the difference having
[1:41:10.960 --> 1:41:15.600]  an oil rig out there? I hear you now. Listen, let me comment on that since you bring it up.
[1:41:15.600 --> 1:41:20.240]  That's why I have to hurry through the calls fast. Because I want to get into energy and also want
[1:41:20.240 --> 1:41:27.360]  to get into the cell phone news. And I've got eugenics quotes by Margaret Sanger, by H.G. Wells,
[1:41:27.360 --> 1:41:31.840]  by Prince Philip, other quotes about how they want to kill us. I thought you might want to know
[1:41:31.840 --> 1:41:37.600]  what these people are saying. But I'm going to comment on the oil in a minute. Let's go ahead
[1:41:37.600 --> 1:41:45.280]  and talk to Zainab in Florida. You're on the air. Yes. Hello. Hello, Alex. How are you? Fine.
[1:41:45.280 --> 1:41:50.640]  I was calling to say that I hope that you and your listeners are not getting upset over everything
[1:41:50.640 --> 1:41:54.640]  that's happening because regardless, it's all in God's hand and that you just give them rope
[1:41:54.640 --> 1:41:59.440]  dang themselves. They would never be prosperous. And also, I have some contacts for you. Could
[1:41:59.440 --> 1:42:03.200]  you leave me on the phone after you take this? Because I have some people you need to get in
[1:42:03.200 --> 1:42:08.720]  touch with. Okay, sure. Let me just say this. It is in God's hands, but I've had enough of all
[1:42:08.720 --> 1:42:13.600]  these churches saying, don't worry about evil. Don't fight evil because it's not our job to
[1:42:13.600 --> 1:42:18.320]  fight evil. It's in God's hands. Trust in God, but tie up your camels. The better one's saying,
[1:42:18.320 --> 1:42:23.600]  well, there's another saying about, yeah, pray to God, but row away from the rocks. Okay, this cop
[1:42:23.600 --> 1:42:30.400]  out of, I mean, they've recruited 26,000 preachers. And I told you this a year before it was mainstream
[1:42:30.400 --> 1:42:38.240]  news when it was secret. 26,000 preachers were secretly recruited by FEMA to give, but then
[1:42:38.240 --> 1:42:43.040]  to give sermons saying, turn in your guns, submit to government. And when the emergencies happen,
[1:42:43.040 --> 1:42:48.080]  go to FEMA camps, let the government take your children. You understand how spooky that is?
[1:42:49.520 --> 1:42:58.560]  How great a tyranny that is? And so most of the preachers are warmongering or they're,
[1:42:58.560 --> 1:43:04.480]  they're a bunch of neocons bought and paid for because their denominations have been bought
[1:43:04.480 --> 1:43:09.520]  off by the big tax-free foundations. They work for the government like in China. They've always had
[1:43:09.520 --> 1:43:14.960]  freedom of religion there. If it's government approved, you understand, we're going into tyranny.
[1:43:15.680 --> 1:43:20.320]  So I'm not going to cop out. I know what God wants me to do. He wants me to fight evil,
[1:43:20.320 --> 1:43:26.960]  have courage and never stop till I suck my last breath into my fat little lungs. Massive news
