[00:00.000 --> 00:24.000]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[38:03.000 --> 38:16.000]  It was after the vehicle attack, the truck attack in New York by a member of the Religion of Peace, which of course the initial concern after that was, you know, Islamophobic tweets as it is after every single terrorist attack where people get mowed down and murdered.
[38:16.000 --> 38:23.000]  But they had a House Intelligence Committee hearing into Russian involvement in the 2016 presidential election.
[38:23.000 --> 38:35.000]  A few days later, this rep, Mike Quigley, Democrat gets up and basically starts complaining to this Google executive about why an info wars story about New York Mayor Mike DeBlasio,
[38:35.000 --> 38:44.000]  ignoring warnings from an imam about terrorist radicalization in New York appeared at the top of the hashtag NYC terrorist attack during the vehicle attack.
[38:44.000 --> 38:55.000]  He basically said, how dare you allow this to trend at the top? Well, it trended because it was an interesting story and because it was a true story. It was not fake news.
[38:55.000 --> 39:03.000]  Was there a letter from an imam that was sent to Mayor Mike DeBlasio before this attack, warning about radicalization of terrorists in New York City?
[39:03.000 --> 39:14.000]  Yes, there was. Imam Taweedy, who is a prominent Muslim on Twitter, anti radical Muslim, posted the letter that he sent to Mike DeBlasio.
[39:14.000 --> 39:23.000]  OK, so it's not fake news on the very face of it. It's not fake news. So then they basically said, yeah, that that was top and trending,
[39:23.000 --> 39:27.000]  but we took it down quickly and we'll we'll make sure it won't happen ever again.
[39:27.000 --> 39:38.000]  So we had that actual congressional conversations about them directly censoring info wars because we're peddling fake news, even though it's verifiably, provably not fake news.
[39:38.000 --> 39:50.000]  In fact, after that, Alex, the New York Times contacted me for comment about another issue, which was very similar, which happened after the Texas Church massacre back again at the beginning of November,
[39:50.000 --> 39:58.000]  where I was simply taking segments from the shooter's LinkedIn profile confirmed and pointing them out on Twitter.
[39:58.000 --> 40:05.000]  Again, completely verifiable, completely fair, legitimate news coverage content as a breaking news event was happening.
[40:05.000 --> 40:10.000]  And then, of course, Google freaked out the left freaked out. They got them to censor us again.
[40:10.000 --> 40:16.000]  They got Google to take that down from their top search results when people were searching for information about that attack.
[40:16.000 --> 40:24.000]  So the New York Times reaches out to me and they're like, what strategy do you use to get to the top of Twitter? How do you do it? What's your secret?
[40:24.000 --> 40:33.000]  And I respond, I just said, there's no secret. I'm covering breaking news with real information. I'm just doing it before anyone else does.
[40:33.000 --> 40:40.000]  And that's what that's what really hurts them because, you know, they're losing control of the narrative. And that's the whole point, Alex.
[40:40.000 --> 40:47.000]  You know, after Brexit, after Trump, they came out with this phrase, which was, oh, the post-truth world.
[40:47.000 --> 40:55.000]  Oh, it's so frightening that other people with independent media platforms are actually able to challenge our narrative.
[40:55.000 --> 41:00.000]  And it's because, you know, they're losing debates, they're losing national referendums, they're losing elections.
[41:00.000 --> 41:06.000]  So then they had to come out with this post-truth world nonsense, which in reality means, oh, damn, we're losing control of the narrative.
[41:06.000 --> 41:14.000]  What are we going to do? They had to come out with this fake news nonsense, which was completely debunked actually by a Stanford University study,
[41:14.000 --> 41:21.000]  which found that fake news had no impact on the election. It's all complete baloney because they're so paranoid about losing control,
[41:21.000 --> 41:26.000]  losing their monopoly over information and over the power to manipulate people.
[41:26.000 --> 41:35.000]  That's right. And now, Paul, what are they going to do when Trump coming up in eight days has his fake news awards and totally takes the narrative away.
[41:35.000 --> 41:44.000]  And hangs the crown on CNN and MSNBC with this latest thing, saying Trump got booed and showing a couple hundred people out the side.
[41:44.000 --> 41:49.000]  And then inside it, you know, 70 plus thousand standing ovation for like three or four minutes.
[41:49.000 --> 41:53.000]  And they just say, oh, he was booed or it was a mixed bag. I mean, it's next level.
[41:53.000 --> 41:56.000]  I want to talk about that briefly, but also then the big news coming up.
[41:56.000 --> 42:01.000]  What do you make about Google making them identify employees as golden dragons?
[42:01.000 --> 42:05.000]  And I thought only the lunatics at the KKK made you do that.
[42:05.000 --> 42:11.000]  Well, I mean, this whole lawsuit, James, the more lawsuit proves, you know, we've heard this line over and over again.
[42:11.000 --> 42:15.000]  Oh, it's impossible to be racist against white people because they have institutionalized power.
[42:15.000 --> 42:25.000]  Well, this is one of the biggest corporations in America and the world encouraging its employees to discriminate against mystery and literally boo white people.
[42:25.000 --> 42:33.000]  So how about that for institutionalized power and they're directing it against white people because of this wider social engineering message?
[42:33.000 --> 42:43.000]  Now, the big news when we come back and then we're going to dive back into what's the master plan by the social engineers to say that whites are inherently evil.
[42:43.000 --> 42:50.000]  This directed by white executives who are anti-human admitted eugenicist, post-human exterminist.
[42:50.000 --> 42:53.000]  Why are they challenging the white men?
[42:53.000 --> 42:58.000]  Well, they admit they believe the West is the only threat to them.
[42:58.000 --> 43:03.000]  Impeachment isn't going to work. The Russian collusion investigation was a total dud.
[43:03.000 --> 43:10.000]  But the left isn't giving up on their Alinsky's rules for radicals and they're going to hit them from the flank with something new.
[43:10.000 --> 43:13.000]  This time it's questioning Trump's mental stability.
[43:13.000 --> 43:27.000]  The new obsession is the 25th amendment for which the bar is set very high but for some reason the left thinks they will be able to involuntarily remove President Trump from office because they do not like his tweets.
[43:27.000 --> 43:40.000]  But these aren't just Alinsky tactics at play. Harvard Law School professor Alan Dershowitz warns that Democrats attempting to declare Trump mentally unfit to hold office is straight out of the communist playbook.
[43:40.000 --> 43:47.000]  These psychiatrists now who are trying to diagnose without ever having met the man, that's what they did in Russia.
[43:47.000 --> 43:55.000]  I represented dissidents who got locked up in mental hospitals. That's what they did in China. That's what they did in apartheid South Africa.
[43:55.000 --> 44:24.000]  Leigh-Anne McIntyre, infowars.com.
[44:24.000 --> 44:32.000]  Thank you. My favorite new one is the don't tread on me but said it says won't tread on me and it's a big Daeglo snake, Gadsden snake.
[44:32.000 --> 44:42.000]  And then it's got the American flag, infowars.com on the right arm. I mean that's a great way just to meet like-minded people and spread the word and also exercise free speech.
[44:42.000 --> 44:52.000]  And the newest one is trigger warning t-shirt. Trigger warning t-shirt which is the symbol of a trigger with a yield sign and then infowars.com on the back.
[44:52.000 --> 44:59.000]  And that is the new shirt of the mind available exclusively at infowars.com.
