[00:00.000 --> 00:08.000]  From his Central Texas Command Center deep behind enemy lines, the information war continues.
[01:45:32.000 --> 01:45:35.000]  You wipe out all these problems if you have a good food supply.
[01:45:35.000 --> 01:45:39.000]  Food is your ammunition to fight for your freedom and your life.
[01:45:39.000 --> 01:45:41.000]  How much will you need? We don't know.
[01:45:41.000 --> 01:45:43.000]  How much do you want? All you can get.
[01:45:43.000 --> 01:45:44.000]  I'm Alex Jones.
[01:45:44.000 --> 01:45:47.000]  I want all of you good guys to live to fight another day.
[01:45:47.000 --> 01:45:55.000]  Call 1-800-409-5633 or check it out on the web at eFoodsDirect.com.
[01:45:55.000 --> 01:45:59.000]  Again, that number, 1-800-409-5633.
[01:45:59.000 --> 01:46:10.000]  With the implementation of Codex Alimentarius, it is clear that we must act quickly to avoid losing our freedom of choice where personal health preferences are concerned.
[01:46:10.000 --> 01:46:16.000]  As of January 1, 2010, Codex Alimentarius was implemented within the European Union,
[01:46:16.000 --> 01:46:21.000]  resulting in the restricted sale of many natural supplements, including colloidal silver.
[01:46:21.000 --> 01:46:27.000]  We must take immediate steps to assure a continuing supply of colloidal silver for ourselves and our families.
[01:46:27.000 --> 01:46:32.000]  Act now to acquire the means of producing this beneficial supplement in the privacy of your own home.
[01:46:32.000 --> 01:46:41.000]  Colloidal silver is a powerful antipathogenic used for more than 200 years as a natural alternative to costly drugs and their dangerous, unpredictable side effects.
[01:46:41.000 --> 01:46:51.000]  Go to www.silverlungs.com for more information on how to secure your freedom of choice by producing your own colloidal silver right from home.
[01:46:51.000 --> 01:46:57.000]  That's www.silverlungs.com.
[01:47:22.000 --> 01:47:27.000]  Both major parties are controlled.
[01:47:27.000 --> 01:47:33.000]  Every president we get, things only get worse, but clearly the globalists are making their move right now.
[01:47:33.000 --> 01:47:37.000]  We have to stop trusting government. We have to get informed. We have to get involved.
[01:47:37.000 --> 01:47:40.000]  We have to stand up against the system. We have to cut government.
[01:47:40.000 --> 01:47:44.000]  It is taxes that fund this cancer.
[01:47:44.000 --> 01:47:49.000]  Our military spends almost $2 trillion a year. The foreign banks get tens of trillions a year.
[01:47:49.000 --> 01:47:54.000]  Many times what our taxes are, they're running us deep into debt.
[01:47:54.000 --> 01:48:00.000]  They're bankrupting us by design like a third world nation.
[01:48:00.000 --> 01:48:05.000]  And they're saying that anybody that criticizes anything the government does is a racist or a terrorist.
[01:48:05.000 --> 01:48:11.000]  How much more transparent does that have to be? Mark in Oregon, you're on the air worldwide.
[01:48:11.000 --> 01:48:13.000]  Good day, Alex.
[01:48:13.000 --> 01:48:14.000]  Hello, Mark.
[01:48:14.000 --> 01:48:17.000]  Yes, sir. Great to speak with you again. Always great.
[01:48:17.000 --> 01:48:25.000]  I wanted to just make a...actually, I'm going to leave my comment off for time's sake, and I want to ask you two questions.
[01:48:25.000 --> 01:48:33.000]  Earlier in the show, you mentioned that there are two opposing factions in the Illuminati relative to the implementation of the overall agenda.
[01:48:33.000 --> 01:48:38.000]  And that this conflict is manifested in the U.S. military.
[01:48:38.000 --> 01:48:46.000]  Would you please flesh this out as much as possible as to what this disagreement is about, number one, and who the big players are, number two?
[01:48:46.000 --> 01:48:56.000]  If you have time, would you please describe your estimation of what reality will be like in America if they pull off their nuclear false flag?
[01:48:56.000 --> 01:49:00.000]  All right, Mark. Very good question. Okay.
[01:49:00.000 --> 01:49:04.000]  There isn't one monolithic group. At the top, there's the central banks that dominate the planet.
[01:49:04.000 --> 01:49:09.000]  They're the biggest organization that control the issuance of currency and credit.
[01:49:09.000 --> 01:49:18.000]  Beneath them, there is a lot of old money that isn't part of the inter-elite, but is tied into it, different business dealings.
[01:49:18.000 --> 01:49:27.000]  And there's a lot of upper-middle-class people and organizations and groups that are now realizing that globalization isn't good.
[01:49:27.000 --> 01:49:36.000]  Globalization means to screw them. The Nouveau Reiche, just like it screwed the American people with NAFTA and GATT.
[01:49:36.000 --> 01:49:45.000]  And so you have a lot of people that thought they were members of the establishment that are now figuring out, in the endgame, they've been set up as well.
[01:49:45.000 --> 01:49:46.000]  Okay?
[01:49:46.000 --> 01:49:47.000]  Yes, sir.
[01:49:47.000 --> 01:49:55.000]  So that's – and again, I appreciate your call, Mark. Let me finish the answer here because you said you wanted to move on.
[01:49:55.000 --> 01:49:58.000]  So you have that going on.
[01:49:58.000 --> 01:50:08.000]  And in the military, you've got a lot of great men and women who are patriots who are finally being forced to see how they're being used to bring down the Republic.
[01:50:08.000 --> 01:50:16.000]  And so you've got the population waking up and you've got the elite with this long-term plan being carried out.
[01:50:16.000 --> 01:50:19.000]  And so that's the battle that's going on.
[01:50:19.000 --> 01:50:24.000]  Let's talk to Herman in New York. Herman, you're on the air.
[01:50:24.000 --> 01:50:26.000]  Yes, sir.
[01:50:26.000 --> 01:50:30.000]  Yes, I just want to say that everything you've been saying is correct.
[01:50:30.000 --> 01:50:34.000]  Hundreds of thousands of foreign troops have been deployed.
[01:50:34.000 --> 01:50:37.000]  Like you said, team of camp, body-skinned, and Boy Scouts training.
[01:50:37.000 --> 01:50:41.000]  I mean, the media is scaring us. This has pretty much been planned for years.
[01:50:41.000 --> 01:50:47.000]  Exactly. They've got their forces in place. They admit they'll use foreign troops in America and in LA09.
[01:50:47.000 --> 01:50:51.000]  It's all on record. They're merging our troops with the Mexican military.
[01:50:51.000 --> 01:50:55.000]  All this is going on. I mean, this has all been premeditated.
[01:50:55.000 --> 01:51:05.000]  Absolutely. And I just wanted to say, first thing I want to say, two things is that this is actually going to be the perfect time to spread your DVD to police day four and Invisible Empire.
[01:51:05.000 --> 01:51:14.000]  But my question is this. Do you think this time, as skeptical as the people are, that this false flag will work? Thank you.
[01:51:14.000 --> 01:51:16.000]  God bless you. I don't think it's going to work.
[01:51:16.000 --> 01:51:24.000]  Reading Cass Sunstein at the White House, the regulations are, reading Rand Corporation, reading Pentagon documents, listening to what the elites are saying,
[01:51:24.000 --> 01:51:27.000]  because they think the public's dumb and doesn't read their own documents.
[01:51:27.000 --> 01:51:30.000]  They come within one inch of admitting they're staging the terror.
[01:51:30.000 --> 01:51:33.000]  I remember four years ago, it's in Truth Rising.
[01:51:33.000 --> 01:51:40.000]  Luke Radowski and others ask one of the head CFR guys, former Senator Gary Hart,
[01:51:40.000 --> 01:51:44.000]  well, you wrote a letter to Iran saying the U.S. government stages terror attacks,
[01:51:44.000 --> 01:51:47.000]  and they better watch it because we'll stage another one and attack them.
[01:51:47.000 --> 01:51:53.000]  And then he first denied it, but then once they had the letter, he said, okay, I did write that.
[01:51:53.000 --> 01:52:01.000]  So, see, they operate with each other kind of out in the open thinking we're all dumb and don't see what's happening.
[01:52:01.000 --> 01:52:05.000]  And what was his question? I started answering it and forgot what the question was.
[01:52:05.000 --> 01:52:11.000]  He was asking about nuclear terrorism.
[01:52:11.000 --> 01:52:14.000]  I mean, oh, will they be successful if they stage it?
[01:52:14.000 --> 01:52:21.000]  And that kind of goes into the comment or the question from the caller in Oregon.
[01:52:21.000 --> 01:52:25.000]  I don't know, but the globalists are scared now.
[01:52:25.000 --> 01:52:29.000]  They realize when you read their own documents, when you watch Bill Clinton,
[01:52:29.000 --> 01:52:33.000]  when you hear them that they understand there's never been an awakening this big.
[01:52:33.000 --> 01:52:38.000]  People have never been this upset and focused on real issues.
[01:52:38.000 --> 01:52:42.000]  And so whether they're successful if they stage these terror attacks,
[01:52:42.000 --> 01:52:46.000]  blowing up federal buildings, blaming it on tea parties and conservatives and libertarians,
[01:52:46.000 --> 01:52:52.000]  nuking cities, because in the FEMA drills, it's two cities, blaming it on Iran.
[01:52:52.000 --> 01:52:57.000]  You see all the preparation for that. I don't know, but there's clearly gauging it,
[01:52:57.000 --> 01:53:01.000]  sending up trial balloons, deciding right now on whether they're going to do it or not.
[01:53:01.000 --> 01:53:04.000]  And what will life be like?
[01:53:04.000 --> 01:53:07.000]  They'll stage a big attack, get people all scared to circle around the government.
[01:53:07.000 --> 01:53:11.000]  They'll start taking the pension funds in the middle of it saying they have to do it.
[01:53:11.000 --> 01:53:14.000]  They'll start assassinating political leaders, radio talk show host.
[01:53:14.000 --> 01:53:17.000]  I'm talking national host, big host.
[01:53:17.000 --> 01:53:20.000]  They'll try to scare people into shutting up.
[01:53:20.000 --> 01:53:24.000]  And then if we give in to the fear, they're going to win and roll out a Soviet-style takeover,
[01:53:24.000 --> 01:53:26.000]  run by the banks to consolidate our wealth.
[01:53:26.000 --> 01:53:33.000]  The communism is run by the big banks to take the middle-class wealth and destroy their hereditary enemies.
[01:53:33.000 --> 01:53:35.000]  So it's all up in the air right now.
[01:53:35.000 --> 01:53:40.000]  But we're going into the greatest challenge of humanity, not just the United States we've seen in history.
[01:53:40.000 --> 01:53:45.000]  And the time for menacing words, the time for playing games, the time for holding back is over.
[01:53:45.000 --> 01:53:48.000]  Let's talk to Annie in New York.
[01:53:48.000 --> 01:53:50.000]  Annie, go ahead, you're on the air.
[01:53:50.000 --> 01:53:53.000]  Yeah, this will take me 45 seconds.
[01:53:53.000 --> 01:53:59.000]  In regard to the course from Las Vegas, DOD was always a signatory to the federal response plan,
[01:53:59.000 --> 01:54:03.000]  since renamed during Bush the Dumber regime.
[01:54:03.000 --> 01:54:07.000]  And DOD became the lead agency along with DHS.
[01:54:07.000 --> 01:54:11.000]  And of course, these changes came during the James Lee-Way Clinton years,
[01:54:11.000 --> 01:54:17.000]  which female employees were told were necessary because of the screw-up with Hurricane Andrew
[01:54:17.000 --> 01:54:23.000]  during Bush the First, where FEMA was told to stand down the military responded in the late 90s
[01:54:23.000 --> 01:54:25.000]  during bioterrorism modules.
[01:54:25.000 --> 01:54:31.000]  Yeah, the military that's taken over so many other countries is now crawling all over the United States
[01:54:31.000 --> 01:54:33.000]  and covert operations.
[01:54:33.000 --> 01:54:40.000]  Truly, and unbeknownst to FEMA reservists, you know, we would hear during bioterrorism modules
[01:54:40.000 --> 01:54:44.000]  that the time was soon approaching where the agency would go from saving lives.
[01:54:44.000 --> 01:54:48.000]  And in the case of like a fair and gas attack in the New York City subways,
[01:54:48.000 --> 01:54:50.000]  hundreds of thousands would die.
[01:54:50.000 --> 01:54:52.000]  That's right, that's right.
[01:54:52.000 --> 01:54:54.000]  In fact, pull it up in the last three minutes.
[01:54:54.000 --> 01:54:55.000]  I appreciate your call.
[01:54:55.000 --> 01:54:56.000]  I covered it Friday.
[01:54:56.000 --> 01:54:58.000]  I believe it was an AP article.
[01:54:58.000 --> 01:55:02.000]  Obama says cities may have to wait after nuclear attack as much as 70-plus hours.
[01:55:02.000 --> 01:55:04.000]  Pull that up and put it up on screen.
[01:55:04.000 --> 01:55:10.000]  Obama says cities may have to wait in nuclear aftermath.
[01:55:10.000 --> 01:55:11.000]  That should pull it up.
[01:55:11.000 --> 01:55:12.000]  Absolutely.
[01:55:12.000 --> 01:55:14.000]  This is all about martial law.
[01:55:14.000 --> 01:55:15.000]  Great points.
[01:55:15.000 --> 01:55:18.000]  This is their pretext to take over society.
[01:55:18.000 --> 01:55:20.000]  What elite wouldn't do this?
[01:55:20.000 --> 01:55:21.000]  They're ruthless.
[01:55:21.000 --> 01:55:22.000]  That's why they're in control.
[01:55:22.000 --> 01:55:25.000]  Marlene and Mass, you're on the air.
[01:55:25.000 --> 01:55:26.000]  Hi, Alex.
[01:55:26.000 --> 01:55:27.000]  How are you?
[01:55:27.000 --> 01:55:33.000]  I got a piece of information for you from what I know about the border.
[01:55:33.000 --> 01:55:37.000]  You know how you were saying they were laying off homeland security people?
[01:55:37.000 --> 01:55:41.000]  What they're doing is they're putting in their place, these towers,
[01:55:41.000 --> 01:55:43.000]  and then they put sensors in the ground.
[01:55:43.000 --> 01:55:47.000]  And what's going to happen is when people go toward the border or try to leave,
[01:55:47.000 --> 01:55:50.000]  these sensors sense these people.
[01:55:50.000 --> 01:55:51.000]  Exactly.
[01:55:51.000 --> 01:55:56.000]  They're locking the American people in, keeping us from being able to get our money out of the country.
[01:55:56.000 --> 01:55:59.000]  Roaches get in, they don't get out.
[01:55:59.000 --> 01:56:00.000]  Exactly.
[01:56:00.000 --> 01:56:05.000]  And also, it'll also tip them off if a drug dealer that they don't like is coming over the border.
[01:56:05.000 --> 01:56:07.000]  They can send some coming over the border.
[01:56:07.000 --> 01:56:09.000]  Well, I've talked to high-level Pentagon people.
[01:56:09.000 --> 01:56:14.000]  They'll be told, and this has been in the news, to let one drug playing in but shoot down another.
[01:56:14.000 --> 01:56:15.000]  Exactly.
[01:56:15.000 --> 01:56:20.000]  And also, I mean, everything you're saying is true.
[01:56:20.000 --> 01:56:21.000]  I've heard it before.
[01:56:21.000 --> 01:56:23.000]  I heard it from your show.
[01:56:23.000 --> 01:56:27.000]  There's a guy called Michael Levine, and he was a former DEH,
[01:56:27.000 --> 01:56:32.000]  and he writes books about how basically there is huge wars going on in Mexico
[01:56:32.000 --> 01:56:37.000]  and in South America about all these things that you're talking about.
[01:56:37.000 --> 01:56:38.000]  It's brutal.
[01:56:38.000 --> 01:56:39.000]  I mean, it's like all sorts of...
[01:56:39.000 --> 01:56:42.000]  And now it's spilling across our border.
[01:56:42.000 --> 01:56:43.000]  Thank you for the call.
[01:56:43.000 --> 01:56:45.000]  Robin Cannon, last caller, quickly.
[01:56:45.000 --> 01:56:47.000]  Hey, hey, Alex, great to be on with you.
[01:56:47.000 --> 01:56:49.000]  You're in our prayers, my friend.
[01:56:49.000 --> 01:56:54.000]  The theory, not only matters so much what brought down the Twin Towers,
[01:56:54.000 --> 01:56:57.000]  but the theory that it was a demolition nuke.
[01:56:57.000 --> 01:56:58.000]  Is that whole anything?
[01:56:58.000 --> 01:57:03.000]  Well, you know, I know that some major peer-reviewed studies in England did find
[01:57:03.000 --> 01:57:08.000]  high levels of radioactive isotopes that would be involved in nukes.
[01:57:08.000 --> 01:57:10.000]  But building seven looks like a conventional demolition.
[01:57:10.000 --> 01:57:11.000]  I'm out of time.
[01:57:11.000 --> 01:57:14.000]  Folks, we only cover the facts.
[01:57:14.000 --> 01:57:17.000]  We have criminal groups running our country.
[01:57:17.000 --> 01:57:21.000]  We have got to have an awakening and grow up and say no to it,
[01:57:21.000 --> 01:57:23.000]  or things are only going to get worse.
[01:57:23.000 --> 01:57:24.000]  I mean, my gosh.
[01:57:24.000 --> 01:57:26.000]  The Gulf of Tonkin was staged.
[01:57:26.000 --> 01:57:28.000]  Operation Northwoods has declassified.
[01:57:28.000 --> 01:57:33.000]  They're sending fake Nazis to tea party rallies to demonize us.
[01:57:33.000 --> 01:57:36.000]  Bill Clinton's out saying he hopes there's going to have to be a terror attack
[01:57:36.000 --> 01:57:38.000]  in America to shut down the tea parties.
[01:57:38.000 --> 01:57:40.000]  It's a veiled threat to everyone.
[01:57:40.000 --> 01:57:42.000]  We are going into slavery.
[01:57:42.000 --> 01:57:44.000]  We have to stand up and say no.
[01:57:44.000 --> 01:57:47.000]  See you back tomorrow at live 11 a.m. in infowars.com.
[01:57:47.000 --> 01:58:16.000]  Great job, crew.
