[00:00.000 --> 00:27.000]  Infowars, tomorrow's news, today.
[31:19.560 --> 31:24.840]  toothpaste designed by dad the last summer big hits this one is really special it's turmeric
[31:24.840 --> 31:29.640]  concentrate with a bunch of other essential oils so much more you take your mouth some health to
[31:29.640 --> 31:35.160]  the next level we also have high quality ashigandha root for your labido your stamina your testosterone
[31:35.160 --> 31:41.240]  with black pepper extract to accelerate it as a pill and we have ashigandha root gummies as well
[31:41.240 --> 31:47.800]  very strong very powerful now in stock at m4store.com go there experience these great products and
[31:47.800 --> 31:54.040]  others and fund the info work the only way we fail is not taking action god bless you now please
[31:54.040 --> 31:58.440]  visit m4store.com and experience these powerful products for yourself
[31:58.440 --> 32:08.520]  it's hard to believe that we're already going into march 2023 and the world is an insane place
[32:08.520 --> 32:13.080]  world war three has already started biden is a puppet and is dissolving our borders there's mass
[32:13.080 --> 32:17.480]  censorship james oak he's been removed from project veritas the list goes on and on of the bad
[32:17.480 --> 32:22.040]  things that are happening but the good things that are happening is humanity is really accelerating
[32:22.040 --> 32:26.520]  its awakening but those of us on the forefront are under more attack by the establishment than
[32:26.520 --> 32:31.400]  ever that's why i'm counting on you to spread the word about the broadcast to pray for the broadcast
[32:31.400 --> 32:36.120]  and hit the broadcast on the air by getting great products at m4store.com and whether it's a final
[32:36.120 --> 32:40.280]  signed copy they're almost all sold out by the great reset in the world or ultimate bone broth
[32:40.280 --> 32:44.680]  finally back at stock after over two years it's all available at m4store.com these are truly
[32:44.680 --> 32:50.360]  amazing products so get your info wars products at m4store.com and enrich your life while keeping
[32:50.360 --> 32:55.720]  the broadcast on the air it is your decision whether or not we stay on air so please take action now
[32:55.720 --> 33:06.920]  and m4store. leading a frontal assault on the lies of the new world order it's alex jones
[33:16.280 --> 33:21.400]  from the front lines of the information war it's alex jones
[33:21.400 --> 33:29.720]  and we are back in thank you for joining us on this live tuesday edition of the worldwide
[33:29.720 --> 33:35.480]  broadcast of shroyers riding shotgun with us we have dr judy mikovitz coming up next hour and then
[33:35.480 --> 33:44.920]  we also have the survivor from obviously the great duo diamond and silk silk is going to be on with
[33:44.920 --> 33:51.720]  us coming up today in the third hour okay let me just recap what i was just talking about
[33:51.720 --> 33:57.400]  and get to the really big news here that oan was actually mentioning earlier and i'm glad he was
[33:57.400 --> 34:04.600]  because almost nobody else is and it's this i know it's scary to admit there's a global government
[34:04.600 --> 34:09.880]  that wants to control your body and that wants to bare minimum sterilize you and kill you then get
[34:09.880 --> 34:14.440]  away with it but that's what you just witnessed the last three years and it comes from a group of
[34:14.440 --> 34:18.200]  people who were admitted eugenicists who on records say they want to depopulate
[34:19.320 --> 34:22.600]  everybody knows bill gates gives all these speeches about wanting to reduce world population
[34:22.600 --> 34:25.800]  out of 500 million but he wants you to take a shock because he doesn't want you to die
[34:26.360 --> 34:29.160]  and that shot doesn't work and actually raises your immune system makes you sick
[34:30.600 --> 34:35.160]  so that's why it's so important we have this free speech that's why it's so vital this is the war
[34:35.160 --> 34:39.880]  if we don't have an independent populist media system these people will get away with their
[34:39.880 --> 34:44.680]  entire takeover i'm about to hit a horrifying example of where they're getting away with it
[34:45.800 --> 34:50.200]  and they've already set the precedent to do it over and over again this is the fifth round of this
[34:51.000 --> 34:57.640]  that i have studied going back in the literature into the 1950s this is at least the fifth
[34:58.200 --> 35:05.880]  round of this going back into the 1950s and this hit my grandmother her doctor told her
[35:05.880 --> 35:13.160]  when she took the second live polio shot that she was given it on accident but it turned out
[35:13.160 --> 35:17.640]  that the higher ups not her doctor knew that this was part of a larger plan and socked it
[35:17.640 --> 35:21.800]  invented it later admitted it said hey there's too many people they put cancer viruses in it
[35:22.360 --> 35:26.680]  so much the cancer we've seen from the polio both the shot and the live drips
[35:27.800 --> 35:30.600]  the first one she had was a shot the next one was the liquid drip
[35:30.600 --> 35:38.840]  that you see on this screen right here in front of you now remember this is deja vu
[35:38.840 --> 35:44.120]  they did it the 1950s they did it again in the 70s they did it again in the 80s they did it again
[35:44.120 --> 35:51.160]  in the 90s they this is the sixth time see 50s yeah that's the sixth rounds beginning excuse me
[35:51.160 --> 35:59.960]  they did it again in the mid 2000s like around 2010 and this has been a big national story before
[35:59.960 --> 36:04.920]  remember i was on show rogan a couple years ago and he was doing this fact check thing he didn't
[36:04.920 --> 36:08.520]  tell me was to do that when i got there but i was fine with it see fact check everything i said i said
[36:08.520 --> 36:14.200]  you know bill gates' vaccine program in africa and in asia was the number one cause of polio
[36:14.760 --> 36:19.080]  he goes okay excuse me that can't be true they look it up ap it's all their exact headline
[36:21.800 --> 36:24.360]  now why would they even admit that because they're just setting the precedent because they've
[36:24.360 --> 36:30.600]  been doing it since the 50s well that happened in the mid 2000s about 12 13 years ago was when
[36:30.600 --> 36:37.560]  there was a big global pandemic in pakistan into india into afghanistan there was a pandemic all
[36:37.560 --> 36:43.960]  over africa uh or major outbreaks as they call it pandemics there was an outbreak in latin america
[36:43.960 --> 36:50.680]  and it was all directly confirmed that it was from the polio live vaccine and it was just an
[36:50.680 --> 36:56.760]  accident millions of children paralyzed millions millions died over the years from it that's just
[36:56.760 --> 37:03.640]  the last round so it's like deja vu or i'm bill murray in groundhog day we are waking up and
[37:03.640 --> 37:11.320]  seeing the exact same headlines well 13 years later that we saw him from beforehand so it's not
[37:11.320 --> 37:18.040]  just anecdotal that my grandmother bitty grace hamon was told by her medical doctor that she
[37:18.040 --> 37:23.320]  and a bunch of others got polio in the mid 1950s from the second round the first was an injection
[37:23.320 --> 37:30.120]  the next was a trip taken the mouth live virus her doctor told her that but she forgave the system
[37:30.120 --> 37:33.800]  and thought it was for the good and everything she was a very christian living lady well now
[37:33.800 --> 37:37.320]  you fast forward to all these other events i guess the sixth event is happening right now
[37:38.280 --> 37:42.200]  all over the world this is happening the third world populations they can target away with it
[37:42.200 --> 37:46.840]  and they're giving it to them and then even the local news and the national news and the regional
[37:46.840 --> 37:53.400]  news and the world news admits it associated press more polio cases now caused by vaccine
[37:53.960 --> 38:03.160]  than by wild virus okay now that's the article from a few years ago now the exact same headlines
[38:03.160 --> 38:10.840]  are out and we'll put those up on screen that the new polio outbreaks around the world in
[38:10.840 --> 38:21.080]  africa and other countries are caused by the shot and again that's an article i forgot when i left
[38:21.080 --> 38:25.720]  austin to get the latest one so what i was showing you was the last round of articles you guys please
[38:26.760 --> 38:33.320]  simply go to google they have it there they're not hiding it and for the crew and just simply type in
[38:33.320 --> 38:42.840]  polio cases caused by vaccine you'll get abc news you'll get ap reporting on it i covered it yesterday
[38:43.640 --> 38:48.920]  this is where i can pull it up on my phone here i'll do it but it's it's it's it's it's critical
[38:49.720 --> 38:55.400]  to understand that this is currently happening because when i ran off yesterday and grabbed my stack
[38:55.400 --> 39:03.720]  i grabbed the old stack there it is polio cases in africa linked to new oral vaccine and again
[39:04.440 --> 39:11.240]  that is mainstream news ladies and gentlemen and what's happening is they're spinning it
[39:11.800 --> 39:17.800]  like it's just a normal thing oh you know it's it's it's it's the outdated vaccine or it's a
