[00:00.000 --> 00:07.000]  From his Central Texas Command Center deep behind enemy lines, the Information War continues.
[1:52:56.280 --> 1:52:59.280]  He said, they've got Identech scanners.
[1:52:59.280 --> 1:53:03.280]  They're so detailed, they even identify you by your DNA.
[1:53:03.280 --> 1:53:12.280]  So, I put two and two together with these cameras they have, if they get your DNA.
[1:53:12.280 --> 1:53:18.280]  Why one might not be able to identify you, you know, from these cameras, you know, red-light
[1:53:18.280 --> 1:53:19.280]  cameras, and so on and so forth.
[1:53:19.280 --> 1:53:20.880]  Exactly, and I appreciate your call.
[1:53:20.880 --> 1:53:23.080]  They do off-the-face scanning.
[1:53:23.080 --> 1:53:27.680]  And the point is, is that if the government's been secretly taking your baby's blood, if
[1:53:27.680 --> 1:53:33.200]  you're 37 years older, younger, and you're born in a hospital, a huge global secret
[1:53:33.200 --> 1:53:37.280]  program now exposed, that's how bad it is, folks.
[1:53:37.280 --> 1:53:42.120]  That's how out of control, the criminals in government and corporations went and hired
[1:53:42.120 --> 1:53:45.840]  scientists to set up a scientific dictatorship.
[1:53:45.840 --> 1:53:47.400]  They've all written books about it.
[1:53:47.400 --> 1:53:48.400]  Tom in Florida.
[1:53:48.400 --> 1:53:49.400]  I just talked to Tom.
[1:53:49.400 --> 1:53:50.880]  Who's up next here?
[1:53:50.880 --> 1:53:53.240]  Is it Tom in Florida's up next?
[1:53:53.240 --> 1:53:54.240]  Dave in Oklahoma.
[1:53:54.240 --> 1:53:55.240]  Dave, go ahead.
[1:53:55.240 --> 1:53:56.240]  Hey, Alex.
[1:53:56.240 --> 1:54:02.760]  I'm going to stay on the point here with the body scanners and the gangster banksters.
[1:54:02.760 --> 1:54:05.320]  First thing I want to say, you kind of stole my thunder.
[1:54:05.320 --> 1:54:09.200]  It is a revolving door up there at the, just a second, sweetheart.
[1:54:09.200 --> 1:54:13.000]  It is a revolving door up there at the Federal Reserve.
[1:54:13.000 --> 1:54:20.000]  You know, you got the same, same, you know, people, Paulson, Volcker, Summer, Geithner,
[1:54:20.000 --> 1:54:23.240]  Mackie, common denominator is Goldman Sachs.
[1:54:23.240 --> 1:54:25.160]  I mean, it's illegal.
[1:54:25.160 --> 1:54:29.400]  You've got them heading up the government while they get money from the bailout.
[1:54:29.400 --> 1:54:37.600]  And then Congress, Congressman Stern says, says to Geithner, and he also said to Paulson,
[1:54:37.600 --> 1:54:39.120]  he said, who gave you the waiver to do that?
[1:54:39.120 --> 1:54:42.080]  And he said, the Treasury Department, you mean you gave yourself a waiver.
[1:54:42.080 --> 1:54:43.080]  Sorry.
[1:54:43.080 --> 1:54:44.080]  Go ahead.
[1:54:44.080 --> 1:54:45.920]  You know, it's, it's completely ridiculous.
[1:54:45.920 --> 1:54:48.320]  Grace and ask Bernanke, where did the money go?
[1:54:48.320 --> 1:54:49.520]  I'm not going to tell you.
[1:54:49.520 --> 1:54:51.480]  I say no to the bonuses.
[1:54:51.480 --> 1:54:53.480]  I say no to the bailout.
[1:54:53.480 --> 1:54:58.320]  I say yes to the, you know, Ron Paul's legislation.
[1:54:58.320 --> 1:55:03.600]  On the Fed, which is, which has passed the House now in the Senate out of time, Dave.
[1:55:03.600 --> 1:55:04.600]  Thank you.
[1:55:04.600 --> 1:55:05.600]  Taylor in Iowa.
[1:55:05.600 --> 1:55:06.600]  Taylor, you're on the air.
[1:55:06.600 --> 1:55:07.600]  Go ahead.
[1:55:07.600 --> 1:55:08.600]  Hey, Alex.
[1:55:08.600 --> 1:55:09.600]  How's it going?
[1:55:09.600 --> 1:55:10.600]  Welcome.
[1:55:10.600 --> 1:55:11.600]  Yeah.
[1:55:11.600 --> 1:55:16.640]  I'm a first time caller and, and it's a great time to talk to you right now.
[1:55:16.640 --> 1:55:23.680]  We're having at our school in Iowa, a vaccine clinic, and I'm probably going to do the same
[1:55:23.680 --> 1:55:27.800]  thing that Robert Wannick did is just make some flyers pass them out.
[1:55:27.800 --> 1:55:33.000]  All you got to do is print out the actual vaccine inserts, highlight it where it says
[1:55:33.000 --> 1:55:37.560]  mercury, brain damage, sterilization, and, and hand those to people.
[1:55:37.560 --> 1:55:38.560]  Yeah, exactly.
[1:55:38.560 --> 1:55:40.240]  You're in a free country.
[1:55:40.240 --> 1:55:42.240]  You're allowed to warn your fellow students.
[1:55:42.240 --> 1:55:43.240]  Yeah, exactly.
[1:55:43.240 --> 1:55:50.480]  And I bought your, your little holiday special and I got the citizens rulebook.
[1:55:50.480 --> 1:55:54.720]  And if they say, well, you can't do this, and I'll just pull it out of my pocket and
[1:55:54.720 --> 1:55:55.720]  say, Oh, really?
[1:55:55.720 --> 1:55:58.280]  Well, it says right here in the constitution that I can do this.
[1:55:58.280 --> 1:56:01.760]  Well, the best way to do it is go to the clinic and hand them out, but first just hand them
[1:56:01.760 --> 1:56:06.760]  out in class and everybody will start talking saying, Hey, read the insert from the actual
[1:56:06.760 --> 1:56:11.280]  vaccine saying you can brain damage you saying you can give you Guillain beret or sterilize
[1:56:11.280 --> 1:56:15.800]  you and then that way it's not as confrontational, but I salute you, Taylor.
[1:56:15.800 --> 1:56:17.440]  Call us back and let us know what happened.
[1:56:17.440 --> 1:56:18.440]  Okay.
[1:56:18.440 --> 1:56:19.440]  You're right.
[1:56:19.440 --> 1:56:22.640]  And how old are you, Taylor?
[1:56:22.640 --> 1:56:23.840]  I'm 13 years old.
[1:56:23.840 --> 1:56:25.080]  Well, good job, my friend.
[1:56:25.080 --> 1:56:27.080]  What else you want to say?
[1:56:27.080 --> 1:56:30.280]  Um, I absolutely agree on what you're doing.
[1:56:30.280 --> 1:56:34.880]  I actually agree on almost 100% of what you're doing.
[1:56:34.880 --> 1:56:38.600]  And believe it or not, I've, I've been knowing this stuff since I was 11 years old.
[1:56:38.600 --> 1:56:42.560]  Well, you got good parents, Taylor and I appreciate your call and that's the good news.
[1:56:42.560 --> 1:56:46.360]  We get the ratings in from stations and we have the most diverse audience and the key
[1:56:46.360 --> 1:56:53.240]  demographics, you know, men 18 to 35 or so huge listenership, but old people, black people,
[1:56:53.240 --> 1:56:59.200]  Asians, Hispanic, young people, uh, everybody is really tuning in and just keep spreading
[1:56:59.200 --> 1:57:00.200]  the word about the show.
[1:57:00.200 --> 1:57:04.000]  Taylor, we have the free podcast of the show, six days a week, money through Friday and
[1:57:04.000 --> 1:57:05.840]  then Sundays served out for free.
[1:57:05.840 --> 1:57:10.560]  It's on the listen link at info wars.com listen, how you want, where you want, when you want.
[1:57:10.560 --> 1:57:14.520]  We have the re streams of the show 24 hours a day, except when Bermas is on right after
[1:57:14.520 --> 1:57:15.800]  I go off Sunday nights.
[1:57:15.800 --> 1:57:16.800]  So callers can hold over.
[1:57:16.800 --> 1:57:20.400]  You want to talk to him, uh, we've got, uh, so much going on here.
[1:57:20.400 --> 1:57:26.840]  Uh, and if you can't afford fall, the republic or the Obama deception on DVD at info wars.com,
[1:57:26.840 --> 1:57:30.640]  you can watch them for free on YouTube and Google just Google the Obama deception or
[1:57:30.640 --> 1:57:31.840]  follow the republic.
[1:57:31.840 --> 1:57:32.840]  Watch it.
[1:57:32.840 --> 1:57:38.640]  Go to the Obama deception.net, follow the republic.com, read the viewer guide, bibliography where
[1:57:38.640 --> 1:57:43.120]  everything's documented, download high quality copies of the films at prison planet.tv,
[1:57:43.120 --> 1:57:47.560]  give it to everybody you know, tell everybody who the real criminals are and the new order
[1:57:47.560 --> 1:57:48.560]  will fall.
[1:57:48.560 --> 1:57:50.280]  Great job crew.
[1:57:50.280 --> 1:57:54.920]  This is Alex Jones with five good reasons you should consider buying a solar power generator.
[1:57:54.920 --> 1:57:59.240]  Number one, new climate legislation could easily double or triple your electric bill.
[1:57:59.240 --> 1:58:03.600]  Number two, our new energies are wants to control how much power your electric company
[1:58:03.600 --> 1:58:04.920]  allows you to have.
[1:58:04.920 --> 1:58:05.920]  It's true.
[1:58:05.920 --> 1:58:10.640]  Total government control of electricity in the name of smart grid technology is coming.
[1:58:10.640 --> 1:58:14.960]  Number three, in some areas of the country, the power grid is dangerously overloaded.
[1:58:14.960 --> 1:58:18.960]  And now new socialist legislation is only compounding the problem.
[1:58:18.960 --> 1:58:22.440]  Number four, dangerous weather is always a threat to local grids.
[1:58:22.440 --> 1:58:26.160]  Every year, thousands of families lose their power from weather related onages.
[1:58:26.160 --> 1:58:30.840]  Number five, a solar power generator provides powerful backup insurance and peace of mind.
[1:58:30.840 --> 1:58:34.680]  Folks, I really believe in the solar power generators offered by solution from science.
[1:58:34.680 --> 1:58:36.080]  One of my oldest sponsors.
[1:58:36.080 --> 1:58:40.320]  You can get more information at www.mysolarbackup.com.
[1:58:40.320 --> 1:58:41.880]  That's mysolarbackup.com.
[1:58:41.880 --> 1:58:44.200]  Remember, the government doesn't own the sun.
[1:58:44.200 --> 1:58:56.320]  So go to mysolarbackup.com or call 1-877-327-0365.
