[00:00:07.705 --> 00:00:10.966]  From the front lines of the information war, it's Alex Jones.
[01:32:28.022 --> 01:32:29.343]  People really love it.
[01:32:29.343 --> 01:32:29.943]  Read about it.
[01:32:29.943 --> 01:32:33.784]  Find out why third-party nutraceutical sites give it such high praise.
[01:32:33.784 --> 01:32:39.046]  Because it really does have the best organic-based systems that will blow your socks off.
[01:32:39.206 --> 01:32:43.287]  I haven't pulled an all-nighter like that in a while, but I probably could not have done it without BrainForce.
[01:32:43.287 --> 01:32:49.430]  I went home about 6.45 this morning, took three hours of sleep, got up, took two more BrainForce and came in.
[01:32:49.430 --> 01:32:54.832]  You will find BrainForce and other game-changing products at InfoWarsLife.com or call 888-253-3139.
[01:32:54.832 --> 01:32:56.652]  You're listening to The Alex Jones Show.
[01:33:16.812 --> 01:33:20.802]  If you're receiving this transmission, it comes from FEMA Region 6, formerly Texas.
[01:33:21.749 --> 01:33:22.629]  We're in the former capital.
[01:33:22.629 --> 01:33:26.811]  You are listening to an InfoWars.com Frontline Report.
[01:33:26.811 --> 01:33:28.631]  It's Alex Jones.
[01:33:28.631 --> 01:33:29.712]  There is a resistance.
[01:33:29.712 --> 01:33:30.792]  We're fighting back.
[01:33:30.792 --> 01:33:31.492]  Organize.
[01:33:31.492 --> 01:33:32.993]  Resist the globalists.
[01:33:32.993 --> 01:33:37.755]  Identify the foreign mega banks that run the narcotics and the child kidnapping rings.
[01:33:37.755 --> 01:33:42.796]  Warn your friends and family about the soft kill weapons in the food, the water, the vaccines.
[01:33:42.796 --> 01:33:43.717]  Face the truth.
[01:33:43.717 --> 01:33:45.577]  Read the globalists' own admissions.
[01:33:45.577 --> 01:33:46.878]  The enemy plan is public.
[01:33:46.878 --> 01:33:49.759]  They think we're so dumb, they admit it to their own minions.
[01:33:51.616 --> 01:33:55.138]  I'm gonna go right back to your calls here in just a moment.
[01:33:55.138 --> 01:33:57.000]  I'm gonna be going to Raymond.
[01:33:57.000 --> 01:34:00.362]  I'm gonna be going to Katie.
[01:34:00.362 --> 01:34:04.665]  I'm gonna be going to Jason, Christina, Chris, Jeff, so many others.
[01:34:04.665 --> 01:34:06.126]  And I'm gonna just race through calls now.
[01:34:06.126 --> 01:34:08.387]  I'll give each person about a minute.
[01:34:08.387 --> 01:34:13.371]  But if you just join me, let me go through some of the headlines that I didn't get to themselves.
[01:34:13.371 --> 01:34:15.012]  Just let the headlines speak for themselves.
[01:34:15.012 --> 01:34:16.853]  First off, though,
[01:34:18.979 --> 01:34:21.101]  We are funded by you, the patriots.
[01:34:21.101 --> 01:34:29.490]  We don't have, again, stimulus money like MSNBC, billions of dollars, or 400 plus million a year, taxpayer money like NPR, and then billions in Rockefeller Foundation money.
[01:34:30.672 --> 01:34:38.738]  We are funded by you buying high quality water filters at the lowest prices at InfoWareStore.com, promo code water, you get 10% off at checkout.
[01:34:38.738 --> 01:34:45.242]  An additional 10% off when you sign up for AutoShip on products like our super high quality organic coffee.
[01:34:45.242 --> 01:34:49.105]  Most stuff's made in America, but Mexico does have the best coffee in the world from Chiapas, in my opinion.
[01:34:49.105 --> 01:34:52.267]  It's almost like Guatemalan coffee, but even better, it's right on the border.
[01:34:52.267 --> 01:34:55.490]  High mountain, organic, volcanic soil, delicious.
[01:34:55.490 --> 01:34:57.511]  You sign up for AutoShip for that.
[01:34:57.511 --> 01:34:59.873]  Any of the products, the great nutraceuticals, you name it.
[01:35:00.433 --> 01:35:05.316]  There isn't a lot of real iodine out there that isn't bound to other compounds and other elements.
[01:35:05.316 --> 01:35:14.421]  We have deep earth crystal source that no one else has in a palm oil patented system the Russians invented.
[01:35:14.421 --> 01:35:21.965]  And this is pure iodine in a safe organic base and just pulls out the toxins, blocks the estrogen mimickers.
[01:35:21.965 --> 01:35:24.367]  This is the one product everybody should take.
[01:35:25.185 --> 01:35:25.305]  Yeah.
[01:35:45.737 --> 01:35:46.738]  I look pretty darn good now.
[01:35:46.738 --> 01:35:48.300]  I barely have any belly fat.
[01:35:48.300 --> 01:35:50.582]  I mean, it's like 95% gone.
[01:35:50.582 --> 01:35:53.024]  X2, Super Male Vitality is back in stock.
[01:35:53.024 --> 01:35:55.407]  Sign up for auto ship, get 10% off or whatever.
[01:35:55.407 --> 01:35:56.488]  Just buy it by itself.
[01:35:56.488 --> 01:35:57.168]  Try it.
[01:35:57.168 --> 01:35:59.050]  Try Super Female Vitality.
[01:35:59.050 --> 01:36:00.592]  Anthroplex.
[01:36:00.592 --> 01:36:01.773]  Try the other products.
[01:36:01.773 --> 01:36:09.120]  Knockout is 10 known ingredients to give you healthful, restful, deep sleep.
[01:36:09.120 --> 01:36:09.781]  It's got everything.
[01:36:10.994 --> 01:36:13.735]  One bottle of melatonin is $19.95.
[01:36:13.735 --> 01:36:23.078]  We have the same dose in this pill of organic melatonin for $19.95, and then nine other ingredients, like L-tryptophan.
[01:36:23.078 --> 01:36:25.839]  That's the stuff that's in turkey, makes you sleepy on Thanksgiving.
[01:36:25.839 --> 01:36:27.179]  It's super healthy.
[01:36:27.179 --> 01:36:30.460]  We've got the valerian root.
[01:36:30.460 --> 01:36:31.981]  That's only three ingredients, folks.
[01:36:31.981 --> 01:36:36.202]  I'm gonna stop right there.
[01:36:36.202 --> 01:36:37.682]  $19.95, 10 ingredients!
[01:36:37.682 --> 01:36:39.003]  That's why we call it knockout!
[01:36:40.728 --> 01:36:42.074]  Take one pill, really go to sleep.
[01:36:42.074 --> 01:36:44.123]  Take two, you better be ready to go to bed for 10, 12 hours.
[01:36:45.933 --> 01:36:49.894]  And let me just be honest with folks, I've never had trouble sleeping for the last three, four years with all the stress.
[01:36:49.894 --> 01:36:53.514]  I have tried, you know, a few times prescription sleeping pills.
[01:36:53.514 --> 01:36:57.655]  They make me feel horrible, make me sleep weird, feel groggy the next day.
[01:36:57.655 --> 01:36:59.696]  This stuff is totally smooth.
[01:36:59.696 --> 01:37:01.676]  One hundredth the price overall.
[01:37:01.676 --> 01:37:03.476]  It's just awesome and it's natural.
[01:37:03.476 --> 01:37:05.197]  God's Medicine Cabinet.
[01:37:05.197 --> 01:37:06.497]  Infowarsandlife.com.
[01:37:06.497 --> 01:37:07.537]  Check it out.
[01:37:07.537 --> 01:37:11.858]  We've got the great nootropic Brain Boost with the
[01:37:13.078 --> 01:37:15.698]  ...product there as well that blows away the competition.
[01:37:15.698 --> 01:37:18.519]  Brain Force is better than leading competitors that are $60.
[01:37:18.519 --> 01:37:25.740]  It has higher dosages of better known compounds and some of the same as leading competitors that are $60.
[01:37:25.740 --> 01:37:31.161]  And I talk to marketers, they go, listen, if you put a higher price on this, people will buy it, you'll make more money.
[01:37:31.161 --> 01:37:37.722]  I cannot morally sell you something with a huge price tag just because people will buy it thinking it's better.
[01:37:37.722 --> 01:37:41.203]  This is better than all the major leading competitors and half the price.
[01:37:42.116 --> 01:37:44.457]  And the industry is freaking out over it.
[01:37:44.457 --> 01:37:45.858]  A lot of people figured this out.
[01:37:45.858 --> 01:37:47.579]  A lot of people haven't.
[01:37:47.579 --> 01:37:52.721]  They're like, all the big foodies and the experts and the vitamin Nazis are obsessed with us now.
[01:37:52.721 --> 01:37:57.003]  We have five stars across the board on all these big third-party sites we have links to.
[01:37:57.003 --> 01:37:58.944]  They're like, we are game changers.
[01:37:58.944 --> 01:38:03.326]  Because listen, I don't do anything to people I don't want.
[01:38:03.326 --> 01:38:05.507]  I'm super superstitious.
[01:38:05.507 --> 01:38:07.508]  Understand that?
[01:38:07.508 --> 01:38:08.949]  God fear whatever you call.
[01:38:08.949 --> 01:38:10.469]  I do not screw people, folks.
[01:38:10.469 --> 01:38:11.310]  I will not do it.
[01:38:13.254 --> 01:38:14.575]  And I can't believe the industry.
[01:38:14.575 --> 01:38:17.116]  I'm just going to say that right there.
[01:38:17.116 --> 01:38:24.200]  Because we got stuff for half the price that I know costs three times what the leading competitor puts on their bottles.
[01:38:24.200 --> 01:38:29.083]  And I'm really thinking about doing advertising where I break it all down and show it, but I don't like being like that.
[01:38:29.083 --> 01:38:31.004]  Just look into it for yourselves.
[01:38:31.004 --> 01:38:34.627]  Other nootropics are double the price or more, and they're not as good.
[01:38:35.549 --> 01:38:36.370]  I'm done!
[01:38:36.370 --> 01:38:37.611]  Get brainforced today!
[01:38:37.611 --> 01:38:39.812]  InfoWarsLive.com or call toll free 888-253-3139.
[01:38:39.812 --> 01:38:44.336]  Alright, who's been holding the longest here?
[01:38:44.336 --> 01:38:48.659]  Would that be Katie in Maryland and then I'll go to Raymond and others.
[01:38:48.659 --> 01:38:50.521]  Katie, thanks for holding, you're a sweetheart.
[01:38:50.521 --> 01:38:52.202]  Welcome!
[01:38:52.202 --> 01:38:58.067]  Hi Alex, thank you for all the great information that you give to all of us.
[01:38:58.067 --> 01:39:01.029]  I just started listening to your show a couple years ago, my husband.
[01:39:01.587 --> 01:39:03.109]  That told me about you.
[01:39:03.109 --> 01:39:06.253]  When I was watching the Chicago protest, it sickened me to see...
[01:39:06.769 --> 01:39:13.235]  The different posters that they had out there with messages that they were sending through that I was watching on Fox News.
[01:39:13.235 --> 01:39:13.855]  Oh, I was seeing it.
[01:39:13.855 --> 01:39:15.717]  It's like, we're going to kill you if you're for Trump.
[01:39:15.717 --> 01:39:17.438]  We're going to beat you up if you're for Trump.
[01:39:17.438 --> 01:39:18.919]  Knockout game for Trump.
[01:39:18.919 --> 01:39:20.100]  Punching cops in the head.
[01:39:20.100 --> 01:39:22.182]  And then the media's like, this is good.
[01:39:22.182 --> 01:39:23.083]  They deserve it.
[01:39:23.083 --> 01:39:24.204]  Trump, it's Trump's fault.
[01:39:24.204 --> 01:39:33.412]  What do you think about the Washington Post and others calling for Trump to be arrested or sued as if his speech, bad people do stuff because of his speech, then it's his fault?
[01:39:35.137 --> 01:39:42.743]  Yeah, I mean, it blows my mind because what I saw from the protesters is where I saw the violence being inflated, not by his supporters.
[01:39:42.743 --> 01:39:43.464]  Well, welcome!
[01:39:43.464 --> 01:39:44.004]  Hey, hey, hey!
[01:39:44.004 --> 01:39:51.950]  In Europe, they bring in radical Muslims, they attack, and then they ban the Germans, French, Swedes, and others from their free speech.
[01:39:51.950 --> 01:39:52.471]  Isn't that sick?
[01:39:55.862 --> 01:40:07.165]  It got to me that Donald Trump cannot do his rally considering how many supporters actually wait in line for hours to go see him speak and you don't know if they're coming from other states.
[01:40:07.165 --> 01:40:19.168]  But my point is, how can people get together and organize a peaceful protest and show these people what a peaceful protest is supposed to be about?
[01:40:19.168 --> 01:40:21.829]  Well, listen, I try to coordinate stuff like this.
[01:40:21.829 --> 01:40:22.729]  You know what?
[01:40:22.729 --> 01:40:23.109]  That's it.
[01:40:24.164 --> 01:40:24.524]  That's it.
[01:40:24.524 --> 01:40:25.485]  I've got to step up to the plate.
[01:40:25.485 --> 01:40:26.685]  I don't want to spend time on my shoulder.
[01:40:26.685 --> 01:40:27.585]  I've just got to do it.
[01:40:27.585 --> 01:40:29.066]  They have no future if we don't win this.
[01:40:29.066 --> 01:40:30.647]  This is the time to be all in.
[01:40:30.647 --> 01:40:34.568]  I will organize the next week a Trump rally here in Texas.
[01:40:34.568 --> 01:40:38.770]  Or maybe I should pick some really dangerous zone like Chicago.
[01:40:38.770 --> 01:40:43.191]  I'm a top general in this fight now and I want to put myself in the front lines.
[01:40:43.191 --> 01:40:47.273]  My gut wants to do it but my intellect says you need to hang back.
[01:40:47.273 --> 01:40:49.534]  My kids are counting on me though.
[01:40:51.129 --> 01:40:53.390]  They're counting on me to stay alive, too.
[01:40:53.390 --> 01:41:10.936]  We just need to organize a Trump rally, and we need to go into the lion's den and then try to, like Gandhi, I think the answer is let them hit us, and then say that we love you and we're sorry you're brainwashed, and then just get a corps of people to go out.
[01:41:10.936 --> 01:41:14.978]  And then the enemy will be smart, though, like when we, with Drudge, protested the naked body scanners.
[01:41:16.385 --> 01:41:17.886]  And we had an opt-out week.
[01:41:17.886 --> 01:41:20.827]  They just stopped doing the body scanners because they didn't want to let us have that big victory.
[01:41:20.827 --> 01:41:21.708]  Remember that?
[01:41:21.708 --> 01:41:29.992]  They would probably then not activate because they knew that we were going to let them attack us and not attack them like Martin Luther King did.
[01:41:29.992 --> 01:41:35.715]  But the way to beat this brainwashing is not to fight them because the minions are brainwashed.
[01:41:35.715 --> 01:41:36.796]  We have to reach out to them.
[01:41:36.796 --> 01:41:38.056]  What do you think, ma'am?
[01:41:38.056 --> 01:41:39.177]  What do you think we do, Katie?
[01:41:40.834 --> 01:42:01.720]  Well, I think that the majority of the people are intelligent enough to get their point across, and like you said, a Trump rally or any kind of protest, I mean, the way that the welfare works, I mean, everybody is, my husband makes $30,000, we rent, we are living paycheck to paycheck, and there's millions of people like that throughout America.
[01:42:01.720 --> 01:42:06.862]  And, you know, we need to get our points across that the system hasn't been working for decades.
[01:42:08.158 --> 01:42:10.744]  No, they're trying to totally break you and force you onto welfare.
[01:42:10.744 --> 01:42:15.916]  And once the economy collapses, they're going to put everybody in make-work brigades, and then it's going to be 18-hour days.
[01:42:17.842 --> 01:42:24.223]  Gosh, I mean, in the 60s and 70s, you could be blue collar and have a nice house and go on vacations and put your kids in college.
[01:42:24.223 --> 01:42:27.164]  And globalism and NAFTA and GATT has so screwed us.
[01:42:27.164 --> 01:42:29.144]  And now they're going to make it even worse.
[01:42:29.144 --> 01:42:31.525]  And now they've got dumbed down yuppies.
[01:42:31.525 --> 01:42:32.285]  It's so sad.
[01:42:32.285 --> 01:42:32.865]  I hear you.
[01:42:32.865 --> 01:42:38.646]  Listen, I can't even go to some of the blue collar restaurants I used to go to because I'm just a blue collar guy.
[01:42:38.646 --> 01:42:41.386]  You know, at my base level, I like people.
[01:42:41.386 --> 01:42:44.527]  And I go and I see people not able to order even cheap food.
[01:42:45.667 --> 01:42:47.449]  And it just makes me cry.
[01:42:47.449 --> 01:42:49.491]  It really does, because I love prosperity.
[01:42:49.491 --> 01:42:56.598]  I hate seeing people at a cafeteria that can't even, you know, get dinner for themselves.
[01:42:56.598 --> 01:42:57.119]  We'll be back.
[01:42:57.119 --> 01:42:57.539]  Stay with us.
[01:42:59.372 --> 01:43:02.874]  When cells become toxic, they die early and aging sets in.
[01:43:02.874 --> 01:43:11.118]  No one has put together a formula that focuses directly on brain health, nerve growth factors, and optimizing your cellular energy at the same time.
[01:43:11.118 --> 01:43:16.521]  Just one of the key compounds, BioPQQ, is backed by major clinical studies.
[01:43:16.521 --> 01:43:19.062]  You want the best that's out there at the lowest price anywhere?
[01:43:19.062 --> 01:43:21.163]  We now have the synergistic solution.
[01:43:21.163 --> 01:43:25.366]  Secure your DNA force today at InfoWarsLife.com or call toll-free 888-253-3139.
[01:43:29.364 --> 01:43:30.265]  Shower filters.
[01:43:30.265 --> 01:43:32.006]  We're introducing the best yet.
[01:43:32.006 --> 01:43:36.068]  The brand new ProPure ProMax High Performance Shower Filter.
[01:43:36.068 --> 01:43:40.891]  It removes and reduces over 200 contaminants while preserving a strong, powerful flow.
[01:43:40.891 --> 01:43:47.975]  This new four-stage filtration process helps protect the largest organ in your body, your skin, from the unhealthy contaminants in the water.
[01:43:47.975 --> 01:43:54.940]  You can find more details on this amazing new filter and free shipping at InfowarsStore.com or call 888-253-3139 to order your ProMax Shower Filter from ProPure today.
[01:43:59.062 --> 01:43:59.883]  Hey everyone!
[01:43:59.883 --> 01:44:06.006]  Pharmacist Ben Fuchs here, host of The Bright Side, and as many of you know, I'm on a mission to help Americans get and stay healthy.
[01:44:06.006 --> 01:44:08.088]  You've all heard the shocking statistics.
[01:44:08.088 --> 01:44:18.374]  Despite spending trillions of dollars in health care, nearly $10,000 per man, woman, and child in this country, obesity, diabetes, cancer, heart disease, and autoimmune illnesses are rampant.
[01:44:18.374 --> 01:44:24.358]  One out of three or four people is dealing with some kind of health challenge, and everyone knows at least one person with a degenerative disease.
[01:44:24.818 --> 01:44:39.735]  If you're dealing with a health challenge or if you're healthy and want to maintain your vigor and longevity, and you're looking for a convenient, easy way to incorporate nutritional raw materials into your day-to-day lives to guarantee that your body is getting the fundamental nutrients, the 90 essential vitamins, minerals, fats, and amino
[01:44:39.775 --> 01:44:40.175]  I think so.
[01:44:59.995 --> 01:45:03.196]  A clean, toxic-free body is the foundation of true health.
[01:45:03.196 --> 01:45:05.536]  Deep Cleanse by InfoWarsLife.com.
[01:45:05.536 --> 01:45:12.558]  A scientifically formulated blend of nanocolloidal zeolites and organic ingredients that aid the body in cleansing chemicals and toxic metals.
[01:45:12.558 --> 01:45:17.880]  Using our proprietary multi-step extraction technology, Deep Cleanse is our most affordable all-in-one cleanser.
[01:45:17.880 --> 01:45:26.862]  With concentrated organic compounds like cilantro, milk thistle, fulvic acid, orange peel, zeolites, and others, Deep Cleanse doesn't hold back.
[01:45:27.302 --> 01:45:36.167]  Instead of buying five, six, or even seven different cleansing products, we use decades-old scientific research to put together the Rolls-Royce of all-in-one cleansing.
[01:45:36.167 --> 01:45:43.271]  Look, there's a reason Deep Cleanse is the only product on the market that uses our proprietary Spike G-Rex herbal processing technique.
[01:45:43.271 --> 01:45:48.654]  We use only the highest quality organic herbs backed by serious research, and we still bring it to you at the best price.
[01:45:48.934 --> 01:45:54.544]  If you wish to find deep cleanse and experience the all-in-one cleansing, visit Infowarslife.com.
[01:45:54.544 --> 01:45:56.487]  That's Infowarslife.com or call 888-253-3139.
[01:46:01.201 --> 01:46:04.984]  Thousands of years ago, there was a basic form of chivalry.
[01:46:04.984 --> 01:46:12.709]  Our ancestors would hear the drums of war, giving the warriors of the tribe a chance to organize and prepare a defense.
[01:46:12.709 --> 01:46:21.314]  Sixty years ago, when foreign air forces were approaching filled with bombs, they had drums of their own, air raid sirens.
[01:46:21.314 --> 01:46:25.757]  But in the 21st century, there are silent weapons for quiet war.
[01:46:25.757 --> 01:46:31.101]  Pathogens added to the food and water, to the lining of plastics that destroy our vitality.
[01:46:31.321 --> 01:46:35.563]  Turn off our hormones and accelerate our journey towards death.
[01:46:35.563 --> 01:46:38.985]  I personally counter this onslaught with AnthroPlex.
[01:46:38.985 --> 01:46:50.130]  AnthroPlex is designed with known organic concentrated herbs to create the basic foundation to normal metabolic activity inside the human body.
[01:46:50.130 --> 01:46:53.031]  Discover why AnthroPlex is turning so many heads today.
[01:46:53.031 --> 01:46:58.994]  It's time for us to take our bodies back into our own hands and it starts at InfoWarsLife.com with AnthroPlex.
[01:47:03.948 --> 01:47:06.971]  You're listening to the Alex Jones Show.
[01:47:06.971 --> 01:47:13.056]  Hillary has two enemies.
[01:47:13.056 --> 01:47:14.577]  You have the power!
[01:47:14.577 --> 01:47:16.599]  Humanity has the power!
[01:47:16.599 --> 01:47:17.740]  We have the power!
[01:47:17.740 --> 01:47:19.021]  Do you want to fight?
[01:47:19.021 --> 01:47:23.444]  You better believe you got one!
[01:47:23.444 --> 01:47:28.469]  Rallying patriots worldwide in defense of human liberty.
[01:47:28.469 --> 01:47:29.930]  It's Alex Jones.
[01:47:32.824 --> 01:47:35.106]  I want to go back to your phone calls here in the final segment.
[01:47:35.106 --> 01:47:37.108]  Back live tomorrow, Lord willing, at 11 a.m.
[01:47:37.108 --> 01:47:39.631]  Central for the four-hour Global Transmission.
[01:47:39.631 --> 01:47:41.893]  This is the two-hour Sunday broadcast.
[01:47:41.893 --> 01:47:44.916]  Weeknight, seven o'clock Central on Fox Family News.
[01:47:44.916 --> 01:47:48.159]  Again, I don't like Bernie Sanders, but he is an outside candidate.
[01:47:48.159 --> 01:47:50.301]  He's like the extreme version of what they're doing.
[01:47:50.301 --> 01:47:54.905]  They want to make him push it as a socialist to make Hillary look reasonable.
[01:47:54.905 --> 01:47:57.368]  But MoveOn.org, George Soros, they're supporting Hillary.
[01:47:59.213 --> 01:48:05.797]  And they admittedly took credit for what happened in Chicago Friday, banning a free speech rally.
[01:48:05.797 --> 01:48:14.282]  I mean, I would be against banning the Ku Klux Klan, or the New Black Panther Party, or, you know, a radical Muslim group from meeting.
[01:48:14.282 --> 01:48:16.303]  As long as they're not calling for violence.
[01:48:16.303 --> 01:48:21.406]  But violence was used to shut this down, and we're told it's okay.
[01:48:21.406 --> 01:48:25.009]  That is so sick, and the Washington Post, the mouth of Sorin,
[01:48:25.828 --> 01:48:48.463]  The mouth of Hitler, the mouth of Stalin, the mouth of the globalists, the mouth of stink, wants to arrest Donald Trump or go after him or sue him because they're saying his speech caused this and everybody and his mommy who's in the establishment from Ted Cruz to Mr. Maddow, I mean Mrs. Maddow, Miss Maddow, whatever, that creature.
[01:48:48.463 --> 01:48:52.545]  What was she starred on Saturday Night Live before she got the job there?
[01:48:52.545 --> 01:48:55.207]  Pat, Pat, Pat says he's bad.
[01:48:57.930 --> 01:49:00.874]  And all of them, Ted Cruz.
[01:49:00.874 --> 01:49:07.344]  So here's a clip just on record where they admit even on CNN, moveon.org, not Bernie Sanders!
[01:49:07.344 --> 01:49:07.684]  Here it is.
[01:49:08.746 --> 01:49:11.469]  We're getting some information, I think, from MoveOn.org.
[01:49:11.469 --> 01:49:13.611]  Were they somehow involved with what happened tonight?
[01:49:13.611 --> 01:49:20.037]  You just asked me a moment ago, do you think we're going to see more of this, and let me just emphatically restate my yes.
[01:49:20.037 --> 01:49:25.382]  Based on this, this is an email that MoveOn.org, a liberal activist group, just sent out to its members.
[01:49:25.382 --> 01:49:31.188]  It was breaking news, and they had some pictures from this protest, and they take credit for being part of the effort, part of the successful
[01:49:31.588 --> 01:49:32.048]  Civil unrest.
[01:49:32.048 --> 01:49:32.529]  Look at the red flags.
[01:49:32.529 --> 01:49:33.029]  People are true morons.
[01:49:33.029 --> 01:49:35.531]  By the way, you see all the hajibs out there in the crowd?
[01:49:55.004 --> 01:49:59.129]  And you can be certain that they're taking credit for being part of this tonight, John.
[01:49:59.129 --> 01:50:03.033]  I saw articles on Infowars.com that showed, quote, Muslims against Trump.
[01:50:03.033 --> 01:50:08.418]  And they're urging their members... You know, they wouldn't have their women be allowed to go out and protest.
[01:50:08.418 --> 01:50:12.222]  They want to run around here in America and tell us we can't have our First Amendment.
[01:50:12.222 --> 01:50:13.624]  Just, you know what?
[01:50:13.624 --> 01:50:14.585]  You want to fight?
[01:50:14.585 --> 01:50:15.986]  You got one.
[01:50:15.986 --> 01:50:17.508]  I'm just... all of you.
[01:50:19.815 --> 01:50:21.736]  I'm a Renaissance man.
[01:50:21.736 --> 01:50:22.996]  I'm a true liberal.
[01:50:22.996 --> 01:50:24.477]  I love Thomas Jefferson.
[01:50:24.477 --> 01:50:26.438]  I love George Washington.
[01:50:26.438 --> 01:50:31.480]  My forebears helped found the country and helped found Texas.
[01:50:31.480 --> 01:50:39.263]  And I see a bunch of fascist control freak dumbasses from all over the world that can't build a civilization coming here to tell me I'm the problem.
[01:50:39.263 --> 01:50:41.084]  You're the problem, parasite.
[01:50:41.084 --> 01:50:43.465]  And you don't intimidate me.
[01:50:43.465 --> 01:50:45.366]  And you want to fight?
[01:50:45.366 --> 01:50:48.267]  You better believe you got one.
[01:50:49.492 --> 01:50:49.838]  Can that?
[01:50:52.912 --> 01:50:57.714]  We've only begun to awaken of every race, color, and creed that wants freedom.
[01:50:57.714 --> 01:50:59.335]  And we know who you are.
[01:50:59.335 --> 01:51:01.816]  And you're not going to pour acid on our wives' faces.
[01:51:01.816 --> 01:51:04.036]  You're not going to cut little girls' genitals off.
[01:51:04.036 --> 01:51:06.237]  You're not going to make us wear beekeeper suits.
[01:51:06.237 --> 01:51:14.181]  And your leftist, sick supporters, your fascist, trash supporters are too stupid to even tie their shoelaces.
[01:51:14.181 --> 01:51:16.581]  You think you can really take us on?
[01:51:16.581 --> 01:51:19.283]  You think our compliance is a sign of weakness?
[01:51:19.283 --> 01:51:21.844]  You think our kindness is a sign of weakness?
[01:51:21.844 --> 01:51:22.604]  You're about to find out.
[01:51:26.920 --> 01:51:27.820]  Let's go to phone calls.
[01:51:27.820 --> 01:51:33.683]  I've got dozens of them here, but I want to just get to everybody who's been holding the longest here.
[01:51:33.683 --> 01:51:34.543]  Let's go to Raymond.
[01:51:34.543 --> 01:51:36.264]  I'm going to go to Raymond in California.
[01:51:36.264 --> 01:51:39.845]  He wants to talk about moves to ban semi-auto rifles.
[01:51:39.845 --> 01:51:44.287]  Well, Obama said he's not coming after our guns, so it doesn't matter what Bill's introduced.
[01:51:44.287 --> 01:51:45.607]  He says what reality is.
[01:51:45.607 --> 01:51:46.267]  Go ahead.
[01:51:48.669 --> 01:51:56.974]  Yes, I was calling in about assembly bills starting with 1663 that would ban all semi-auto rifles with a detachable magazine.
[01:51:56.974 --> 01:51:57.875]  Yeah, what state is that?
[01:51:57.875 --> 01:51:58.915]  They got federal and state ones.
[01:51:58.915 --> 01:52:01.657]  They got a whole flotilla to ban the guns.
[01:52:01.657 --> 01:52:02.317]  What state are you in?
[01:52:02.317 --> 01:52:02.637]  California?
[01:52:02.637 --> 01:52:04.439]  California.
[01:52:04.439 --> 01:52:08.061]  Yes, and they also want to limit the purchases to one per month.
[01:52:08.061 --> 01:52:08.461]  Oh, I know.
[01:52:08.461 --> 01:52:14.104]  And they got tagging of the bullets and tagging of the caps and tagging of the firing pins.
[01:52:14.104 --> 01:52:16.786]  So all the gun manufacturers left your state.
[01:52:16.786 --> 01:52:17.086]  I know.
[01:52:17.086 --> 01:52:17.907]  Isn't it fun?
[01:52:19.306 --> 01:52:25.070]  And the only way we can keep our semi-auto after the law passes is if we register it as an assault weapon.
[01:52:25.070 --> 01:52:27.372]  And then of course they're going to confiscate.
[01:52:27.372 --> 01:52:30.153]  Registration leads to what?
[01:52:30.153 --> 01:52:31.654]  Confiscation, sir.
[01:52:31.654 --> 01:52:37.538]  Always does, but they laugh at us because we say, putting a pot of water on and turning the flame up makes it boil.
[01:52:37.538 --> 01:52:39.139]  They're like, he claims it makes it boil.
[01:52:39.139 --> 01:52:39.520]  What a cook.
[01:52:42.045 --> 01:52:49.391]  When listening, you know, to email the governor of California letting him know that we're already outgunned by the criminals and we don't... He knows that.
[01:52:49.391 --> 01:52:50.251]  He knows that.
[01:52:50.251 --> 01:52:51.312]  They're collapsing it.
[01:52:51.312 --> 01:52:55.895]  They want to collapse our wealth-threatened communism and collectivism.
[01:52:55.895 --> 01:53:04.822]  So they have to collapse the system, blame it on capitalism to make us accept living on communal farms where they waddle around in black uniforms and rape our wives.
[01:53:04.822 --> 01:53:06.604]  It's all about literally
[01:53:07.324 --> 01:53:09.445]  Torturing us in dungeons, okay?
[01:53:09.445 --> 01:53:11.126]  They don't want profit.
[01:53:11.126 --> 01:53:13.046]  They hate your swimming pool.
[01:53:13.046 --> 01:53:14.787]  They hate your jumbo jet.
[01:53:14.787 --> 01:53:17.108]  They hate you being able to travel the world.
[01:53:17.108 --> 01:53:23.651]  That I can go to Bergstrom and pay like $800 and fly to Germany express.
[01:53:23.651 --> 01:53:25.071]  They don't like choices.
[01:53:25.071 --> 01:53:27.092]  They want the future for themselves.
[01:53:27.092 --> 01:53:30.954]  They want to have you in a small cell and stomp your guts out.
[01:53:32.065 --> 01:53:32.786]  I appreciate your call.
[01:53:32.786 --> 01:53:33.387]  I mean, literally.
[01:53:33.387 --> 01:53:34.648]  I'm not kidding.
[01:53:34.648 --> 01:53:39.193]  They want to kill you and rape your wife.
[01:53:39.193 --> 01:53:39.734]  You understand?
[01:53:39.734 --> 01:53:41.656]  These are weak people.
[01:53:41.656 --> 01:53:50.085]  Strong people don't want to dominate because, you know, you're just embarrassed by how strong you are and how altruistic and how much you love things and you're just honorable and cool.
[01:53:50.759 --> 01:53:52.040]  You're confident.
[01:53:52.040 --> 01:53:53.120]  Filth isn't.
[01:53:53.120 --> 01:53:57.422]  They're coming for you because you are good.
[01:53:57.422 --> 01:53:59.082]  Because you're beautiful.
[01:53:59.082 --> 01:54:00.543]  Because you're strong.
