whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[00:22:52.040 --> 00:22:57.040]   That's 800-274-3070 to claim yours while supplies last.
[00:22:57.040 --> 00:22:58.040]   Don't wait.
[00:22:58.040 --> 00:22:59.040]   Call today.
[00:22:59.040 --> 00:23:00.040]   Hey, Berky Guy here.
[00:23:00.040 --> 00:23:02.040]   Are you still drinking unfiltered tap water?
[00:23:02.040 --> 00:23:04.040]   Does your water contain chlorine or fluoride?
[00:23:04.040 --> 00:23:06.040]   Will you have drinkable water in an emergency?
[00:23:06.040 --> 00:23:09.040]   The Berky Guy is here to help you remove these and other potential contaminants from your
[00:23:09.040 --> 00:23:12.040]   water, thus helping you drink clean, purified water.
[00:23:12.040 --> 00:23:15.040]   We offer Berky Water Purification Systems at the lowest available prices online.
[00:23:15.040 --> 00:23:17.040]   Don't go another moment without a Berky System.
[00:23:17.040 --> 00:23:20.040]   Over the last 10 years, we've helped thousands drink clean, purified water.
[00:23:20.040 --> 00:23:26.040]   Join them by visiting GoBerky.com or call me, the Berky Guy, at 877-886-3653.
[00:23:26.040 --> 00:23:28.040]   That's 877-886-3653.
[00:23:28.040 --> 00:23:34.040]   Healthy, organic, fresh fish, robust, mouth-watering vegetables, all from your home.
[00:23:34.040 --> 00:23:35.040]   It's called Aquaponics.
[00:23:35.040 --> 00:23:40.040]   This brilliant, self-sustaining protein and veggie system is perfect for year-round growing.
[00:23:40.040 --> 00:23:42.040]   Know exactly where your food is coming from.
[00:23:42.040 --> 00:23:46.040]   Aquaponicsource.com is the one-stop shop for all your needs.
[00:23:46.040 --> 00:23:50.040]   Fish, fish food, plumbing, full systems, classes, and more.
[00:23:50.040 --> 00:23:51.040]   Learn to build your own system.
[00:23:51.040 --> 00:23:56.040]   Go to Aquaponicsource.com for a free guide to aquaponics.
[00:23:56.040 --> 00:23:58.040]   That's Aquaponicsource.com.
[00:23:58.040 --> 00:24:01.040]   [music]
[00:24:01.040 --> 00:24:04.040]   [radio chatter]
[00:24:04.040 --> 00:24:06.040]   What's his name?
[00:24:06.040 --> 00:24:09.040]   [radio chatter]
[00:24:09.040 --> 00:24:12.040]   [radio chatter]
[00:24:12.040 --> 00:24:18.040]   This is an emergency transmission from FEMA Region 6 in occupied North America.
[00:24:18.040 --> 00:24:23.040]   [music]
[00:24:23.040 --> 00:24:25.040]   There is a war.
[00:24:25.040 --> 00:24:27.040]   It's happening now.
[00:24:27.040 --> 00:24:29.040]   It will decide the fate of humanity.
[00:24:29.040 --> 00:24:32.040]   The time to choose sides has come.
[00:24:32.040 --> 00:24:34.040]   We are the resistance.
[00:24:34.040 --> 00:24:36.040]   We are the InfoWar.
[00:24:36.040 --> 00:24:42.040]   [music]
[00:24:42.040 --> 00:24:47.040]   Ladies and gentlemen, while we've been distracted with Jenner,
[00:24:47.040 --> 00:24:54.040]   while we've been distracted by the word "boy" and "girl" being hurtful and hate-filled,
[00:24:54.040 --> 00:24:56.040]   our water's been poisoned.
[00:24:56.040 --> 00:24:57.040]   Our environment's been taken over.
[00:24:57.040 --> 00:25:05.040]   We're living in a science fiction movie where we're eating genetically engineered food that rats get cancer when they eat it.
[00:25:05.040 --> 00:25:08.040]   And while we've had our future basically stolen,
[00:25:08.040 --> 00:25:15.040]   while a breakaway civilization has created high-tech reservations with diplomatic immunity above the law,
[00:25:15.040 --> 00:25:17.040]   while we've been living in the dark,
[00:25:17.040 --> 00:25:19.040]   while we've been sleeping,
[00:25:19.040 --> 00:25:21.040]   while the establishment lives,
[00:25:21.040 --> 00:25:25.040]   while they've been planning our world,
[00:25:25.040 --> 00:25:33.040]   a huge mountain of debt, more than 2.2 quadrillion, has been created.
[00:25:33.040 --> 00:25:36.040]   We have been signed on to it.
[00:25:36.040 --> 00:25:43.040]   Since the 2008 crisis, they have accelerated the exact same policies that now brought us to this point.
[00:25:43.040 --> 00:25:45.040]   So wait for it.
[00:25:45.040 --> 00:25:47.040]   Wait for the stock market bailout talk.
[00:25:47.040 --> 00:25:50.040]   Wait for the banker bailout talk.
[00:25:50.040 --> 00:25:53.040]   Wait for the city bailout talk.
[00:25:53.040 --> 00:25:55.040]   Wait for it.
[00:25:55.040 --> 00:25:56.040]   And here's how it works.
[00:25:56.040 --> 00:26:01.040]   The person down at the local level is told, "Keep the system going at all costs."
[00:26:01.040 --> 00:26:03.040]   The establishment wants to stabilize things.
[00:26:03.040 --> 00:26:08.040]   Write more tickets, take more houses, consolidate more, raise taxes.
[00:26:08.040 --> 00:26:13.040]   All of that actually only shuts down the economy that the globalists don't control.
[00:26:13.040 --> 00:26:16.040]   And so that's the bottom line here.
[00:26:16.040 --> 00:26:23.040]   The people that are in control of our civilization, the people that are driving the policy,
[00:26:23.040 --> 00:26:28.040]   have a set plan to create giant bubbles that they ride up as the insiders,
[00:26:28.040 --> 00:26:33.040]   that they consolidate power with, that they make fortunes, that dwarf anything we've ever heard of,
[00:26:33.040 --> 00:26:40.040]   so they can have yachts bigger than battleships and 20 helicopters apiece and 100 mistresses,
[00:26:40.040 --> 00:26:45.040]   and they can be above the law, and then they tell us through their liberation theology colleges
[00:26:45.040 --> 00:26:49.040]   that someone driving a nice car is greedy and bad,
[00:26:49.040 --> 00:26:55.040]   and they sick the giant dumbed-down, unwashed masses on what's left of the middle class.
[00:26:55.040 --> 00:26:57.040]   This is global domination.
[00:26:57.040 --> 00:27:00.040]   This is the world being captured.
[00:27:00.040 --> 00:27:04.040]   This is economic warfare, and out of this global crisis,
[00:27:04.040 --> 00:27:08.040]   this is clearly the beginning of the implosion of the worldwide bubble.
[00:27:08.040 --> 00:27:11.040]   It may not be this year. It may not be next year.
[00:27:11.040 --> 00:27:14.040]   They may just get more power and milk more control out of this,
[00:27:14.040 --> 00:27:19.040]   but it's impossible to ever prop up these bubbles, and the establishment knows that
[00:27:19.040 --> 00:27:25.040]   and has been digging in to transfer us to a command-and-control economy,
[00:27:25.040 --> 00:27:29.040]   to a system where the insiders are, again, above the law, tax-exempt,
[00:27:29.040 --> 00:27:34.040]   and get to keep their wealth, and everyone else is impoverished
[00:27:34.040 --> 00:27:38.040]   and basically has our rights stolen.
[00:27:38.040 --> 00:27:42.040]   If we do not get the word out that this is engineered,
[00:27:42.040 --> 00:27:48.040]   this is one more step towards a world government run by private central banks.
[00:27:48.040 --> 00:27:56.040]   They needed a global crisis to then demand a global solution of a worldwide SDR tax
[00:27:56.040 --> 00:28:02.040]   based on carbon credits, wellhead taxes, and money transfers.
[00:28:02.040 --> 00:28:08.040]   And carbon taxes and money transfers will track everything you do,
[00:28:08.040 --> 00:28:13.040]   and when the global government has the power to automatically debit and tax
[00:28:13.040 --> 00:28:19.040]   off of your digital currencies, you have a true world government
[00:28:19.040 --> 00:28:23.040]   with a world religion, with a world army.
[00:28:23.040 --> 00:28:28.040]   Notice the Pope just came out and called for a one world government two months ago
[00:28:28.040 --> 00:28:31.040]   and carbon taxes and communism and socialism, basically,
[00:28:31.040 --> 00:28:34.040]   and said if you don't open up your borders and give people stuff free, you're bad,
[00:28:34.040 --> 00:28:37.040]   but the Vatican is sovereign and doesn't open up its borders.
[00:28:37.040 --> 00:28:41.040]   He said that because they're getting ready to make the move.
[00:28:41.040 --> 00:28:46.040]   And notice we had the Pope here announcing that he's going to be here
[00:28:46.040 --> 00:28:51.040]   on the 24th of September right in the middle of the global meltdown.
[00:28:51.040 --> 00:28:53.040]   So again, it's all being announced.
[00:28:53.040 --> 00:28:55.040]   The globalists are making their moves.
[00:28:55.040 --> 00:28:56.040]   This is it.
[00:28:56.040 --> 00:28:58.040]   This is an incredible time to be alive.
[00:28:58.040 --> 00:29:01.040]   I'm taping this before the stock market opens.
[00:29:01.040 --> 00:29:04.040]   As soon as I land in Chicago and clear customs, I'll call in in the second
[00:29:04.040 --> 00:29:07.040]   or third hour with my analysis with David Knight.
[00:29:07.040 --> 00:29:09.040]   We're clearing the decks here at InfoWars.
[00:29:09.040 --> 00:29:12.040]   This is absolutely key, and we have the answers.
[00:29:12.040 --> 00:29:15.040]   We successfully predicted this by the grace of God.
[00:29:15.040 --> 00:29:16.040]   Thank you all.
[00:29:16.040 --> 00:29:20.040]   We'll be back with David Knight live in the InfoWars News Center in Austin, Texas.
[00:29:21.040 --> 00:29:49.040]   [Music]
[00:29:49.040 --> 00:29:51.040]   We're on the march.
[00:29:51.040 --> 00:29:53.040]   The empire's on the run.
[00:29:53.040 --> 00:29:57.040]   Alex Jones and the GCN Radio Network.
[00:29:57.040 --> 00:30:02.040]   [Music]
[00:30:02.040 --> 00:30:07.040]   There's no doubt that our country is in serious trouble right now.
[00:30:07.040 --> 00:30:11.040]   And if you're wondering how on earth we ever got in this situation,
[00:30:11.040 --> 00:30:13.040]   well, I'll tell you how.
[00:30:13.040 --> 00:30:16.040]   When the Democrats showed their true colors, you got angry,
[00:30:16.040 --> 00:30:19.040]   and you elected Republicans.
[00:30:19.040 --> 00:30:22.040]   And then when the Republicans showed their true colors,
[00:30:22.040 --> 00:30:25.040]   you got angry and elected Democrats.
[00:30:25.040 --> 00:30:29.040]   And when anyone suggested to you that both parties were corrupt
[00:30:29.040 --> 00:30:32.040]   and that neither side were looking out for your best interest,
[00:30:32.040 --> 00:30:35.040]   you acted like they were crazy.
[00:30:35.040 --> 00:30:41.040]   But the real definition of crazy is doing the same thing over and over again
[00:30:41.040 --> 00:30:44.040]   and expecting different results.
[00:30:44.040 --> 00:30:48.040]   That's why it is vitally important that you wake up, America,
[00:30:48.040 --> 00:30:50.040]   and break the matrix.
[00:30:50.040 --> 00:30:55.040]   InfoWars.com, PrisonPlanet.tv, and The Alex Jones Show,
[00:30:55.040 --> 00:30:58.040]   because there's a war on for your mind.
[00:30:58.040 --> 00:31:01.040]   [Music]
[00:31:01.040 --> 00:31:05.040]   Alex Jones here with a very important news alert for InfoWars listeners.
[00:31:05.040 --> 00:31:09.040]   We've confirmed through our major suppliers attempting to resupply
[00:31:09.040 --> 00:31:11.040]   Survival Shield X2 Deep Earth Crystals
[00:31:11.040 --> 00:31:15.040]   that elite corporations are buying up supplies all over the world,
[00:31:15.040 --> 00:31:18.040]   so prices are going up, and it's very hard to secure it.
[00:31:18.040 --> 00:31:23.040]   We have been able to secure a limited supply of the pure Deep Earth Crystals
[00:31:23.040 --> 00:31:27.040]   and have now been able to produce more Survival Shield Nascent Iodine X2.
[00:31:27.040 --> 00:31:29.040]   This is the good halogen.
[00:31:29.040 --> 00:31:32.040]   This is the opposite of the bad halogens like fluoride.
[00:31:32.040 --> 00:31:36.040]   Now we at InfoWarsLife.com are bringing you the only source
[00:31:36.040 --> 00:31:41.040]   of clean, pure, 99.99 Ultra Pure Deep Earth Crystals
[00:31:41.040 --> 00:31:44.040]   from more than 7,000 feet below the Earth's surface.
[00:31:44.040 --> 00:31:47.040]   Watch the informational videos at InfoWarsLife.com
[00:31:47.040 --> 00:31:52.040]   to discover how transformational pure iodine can be for you and your family.
[00:31:52.040 --> 00:31:53.040]   Folks, this isn't hype.
[00:31:53.040 --> 00:31:59.040]   Read the reviews for yourself at InfoWarsLife.com or call 888-253-3139.
[00:31:59.040 --> 00:32:00.040]   [Music]
[00:32:00.040 --> 00:32:03.040]   Most of the InfoWars radio listening audience
[00:32:03.040 --> 00:32:07.040]   is aware of the high quality affordable firearms available
[00:32:07.040 --> 00:32:10.040]   that are made right here in America at HDFirearms.com.
[00:32:10.040 --> 00:32:13.040]   One of the most exciting things about HDFirearms.com
[00:32:13.040 --> 00:32:16.040]   is the ability to upgrade your AR-15 platform today.
[00:32:16.040 --> 00:32:19.040]   They call it their low profile platform.
[00:32:19.040 --> 00:32:22.040]   PVX Muzzle Bricks, proven to help control muzzle rise.
[00:32:22.040 --> 00:32:26.040]   6061 Billet Material with Type 3 Hard Coating.
[00:32:26.040 --> 00:32:30.040]   Bolt Carrier Group for .308 and .556 ARs.
[00:32:30.040 --> 00:32:33.040]   Custom Kydex Holsters, ideal for concealed carry
[00:32:33.040 --> 00:32:36.040]   with .080 thick Kydex to ensure durability.
[00:32:36.040 --> 00:32:39.040]   Most competitors' material use .060.
