[00:00.000 --> 00:08.000]  From his Central Texas Command Center deep behind enemy lines, the Information War continues.
[01:51:54.120 --> 01:51:58.840]  it for if the blood of bulls and of goats and the ashes of heifers sprinkling unclean,
[01:51:58.840 --> 01:52:03.640]  sanctify them to the purifying of the flesh, how much more shall the blood of Christ who
[01:52:03.640 --> 01:52:08.360]  through the eternal spirit offered himself without spot to God purge your conscience from
[01:52:08.360 --> 01:52:14.360]  dead works to serve the living God? And it says for this cause, he is a mediator of the new testament
[01:52:14.360 --> 01:52:19.720]  that by means of death for redemption of transgressions that were under the first testament,
[01:52:19.720 --> 01:52:23.880]  they which are called might receive the promise of eternal inheritance and inheritance. Then it says,
[01:52:23.880 --> 01:52:28.920]  for where a testament is, there must also of necessity be the death of the testator,
[01:52:28.920 --> 01:52:33.000]  for a testament is a force after men are dead. Otherwise, there's no strength at all.
[01:52:33.720 --> 01:52:38.440]  While the testators still live it, then, you know, I'm just wondering about my grandfather just
[01:52:38.440 --> 01:52:41.720]  passed him. You know, a mom wrote a will and she's a testator of her will. And I'm looking,
[01:52:41.720 --> 01:52:46.200]  well, wow, you know, we'd have something to go back. Do we need, do we need any, you know,
[01:52:46.200 --> 01:52:50.280]  do we need any creatures or lawyers to tell us what a will, you know, is it still effective in
[01:52:50.280 --> 01:52:57.000]  2010 to 2000, two years ago or two centuries ago this century? I mean, is that go out of date or
[01:52:57.000 --> 01:53:01.960]  what? No, it doesn't. I appreciate your call, Mark. Those are interesting points. Ronnie in Texas
[01:53:01.960 --> 01:53:08.600]  here on the air. Thank you, sir. Are you there? Yeah, I'm we're here, Ronnie. Go ahead. I'm sorry.
[01:53:08.600 --> 01:53:15.160]  Yeah. I wanted to say that there's a headline we ought to hear in Austin. There was a, there's
[01:53:15.160 --> 01:53:21.400]  medical tyranny going on. The mayor and the entire city council admits, admits poisoning us on purpose.
[01:53:22.040 --> 01:53:27.160]  This was the last city council meeting I was allowed to attend. And they did, they all, we asked them,
[01:53:27.800 --> 01:53:33.080]  you know, they get great information each and every meeting. And so the bags of floor either put
[01:53:33.080 --> 01:53:38.440]  in the water, say cause organ failure, deadly poison, and they dump it in the water. And we
[01:53:38.440 --> 01:53:43.800]  give them the facts, the facts each and every time. And we, so we asked them this time, who among you
[01:53:43.800 --> 01:53:49.320]  drinks this Florida data tap water, not a single one of them admitted to it. So they do, they're
[01:53:49.320 --> 01:53:53.880]  doing it on purpose. You know, they're getting whatever kickbacks they get and they paid, they
[01:53:53.880 --> 01:54:00.680]  take taxpayer tax dollars and wasted on them. We pay 1.3 million a year for toxic waste to
[01:54:00.680 --> 01:54:05.000]  be dumped in the water. I appreciate your call. We got the city contracts last year. It may be
[01:54:05.000 --> 01:54:10.520]  more this year. No, I know. The problem is, even if you don't drink Florida water, when you bathe,
[01:54:10.520 --> 01:54:15.800]  it goes through the skin, you breathe it. And in the city councils, like we're medicating you,
[01:54:15.800 --> 01:54:21.560]  we've got a 2.6 billion dollar carbon tax, shut up, take your medicine, take your brain damage,
[01:54:21.560 --> 01:54:30.520]  shut up. Speaking of medical tyranny, here's the Herald's son, parents pimp kids for swine flu.
[01:54:31.320 --> 01:54:35.960]  And it says parents are enrolling children as young as nine months in drug trials in exchange
[01:54:35.960 --> 01:54:40.760]  for hundreds of dollars. The cash payments, which could breach national ethical guidelines,
[01:54:40.760 --> 01:54:45.880]  will ignite debate over how much could be paid to cover reasonable expenses of trial participants.
[01:54:46.440 --> 01:54:51.400]  I mean, think of the whole swine flu hoax, how dangerous the vaccine is. I've had the head of
[01:54:51.400 --> 01:54:56.120]  the EU commission on admitting that the government was paid off to lie and say take it. It's full
[01:54:56.120 --> 01:55:02.120]  of all sorts of mercury and toxins. Read the inserts. Here's another one. New York midwives
[01:55:02.120 --> 01:55:07.640]  lose right to deliver babies at home. A lot of people are having their children at home. I've
[01:55:07.640 --> 01:55:11.560]  seen the statistics. I was at a medical doctor's home this weekend. They talked about having their
[01:55:11.560 --> 01:55:16.840]  kids at home and other people having their kids at home. And statistically, it's safer to have
[01:55:16.840 --> 01:55:21.800]  your child at home than at a hospital. They try to make you have a cesarean. They try to induce
[01:55:21.800 --> 01:55:26.760]  labor. They try to take control of your life and every facet of what you do. And I saw on the
[01:55:26.760 --> 01:55:31.320]  headlines again, where they're setting up checkpoints, looking for people that have bought eggs or
[01:55:31.320 --> 01:55:37.240]  milk from farmers that are selling it. It's illegal to sell unpasteurized milk. Do you know what
[01:55:37.240 --> 01:55:44.840]  pasteurized cooked milk is? It's total heart attack, gruel. I mean, real milk is so good for
[01:55:44.840 --> 01:55:49.720]  you. You can't have that. But when it's boiled, when it's pasteurized, heated to, you know,
[01:55:49.720 --> 01:55:56.040]  boiling point over and over again, it kills the pus, the blood, the feces from the dirty
[01:55:56.040 --> 01:56:01.960]  dairies. So the big agra lobbies that you can't get fresh milk, they give you basically liquid
[01:56:01.960 --> 01:56:07.480]  cheese. That's what milk is, but it's even more dead than cheese. But I mean, look at this.
[01:56:08.120 --> 01:56:11.960]  They're taking over every level of our lives so that we're fully dependent on government and
[01:56:11.960 --> 01:56:17.400]  where any normal human activity we're being domesticated is illegal. As residents of the
[01:56:17.400 --> 01:56:22.280]  world's consumer capital, New Yorkers can have anything delivered to their door at any time.
[01:56:22.280 --> 01:56:26.600]  They can have their hair cut in the living room, have champagne and caviar rush to them on a whim,
[01:56:26.600 --> 01:56:34.120]  enjoy a sushi, a sushi massage in their own bed, or invite a clairvoyant to predict their future
[01:56:34.120 --> 01:56:38.760]  from tarot cards laid out on the kitchen table. But there's one thing that is currently unavailable
[01:56:38.760 --> 01:56:45.880]  for delivery to those who live in this most can do of metropolises. Women cannot legally give birth
[01:56:45.880 --> 01:56:51.400]  at their home in the presence of a trained and experienced midwife. I mean, look, men took control
[01:56:51.400 --> 01:56:56.360]  in Western medicine 200 years ago of births and they tell you, lay on your back. How do they
[01:56:56.360 --> 01:57:03.000]  have babies in Sweden or in Germany or in Africa or in China? They have birthing chairs with gravity.
[01:57:03.000 --> 01:57:08.600]  A woman squats on a chair and has a baby in an average of an hour, but they make a woman get on
[01:57:08.600 --> 01:57:14.760]  her back and have a baby on her back so they can medicalize it and it takes on average more than
[01:57:14.760 --> 01:57:19.960]  12 hours. They know you're supposed to have it in a birthing chair. They know you're supposed to
[01:57:19.960 --> 01:57:25.800]  squat and have that baby. They want to make money off of it. They want to control every stinking
[01:57:25.800 --> 01:57:32.520]  aspect. Okay? How does a chicken lay an egg? It squats. How does a monkey have a monkey? It squats.
[01:57:32.520 --> 01:57:39.400]  How does a wolf have it? It squats or it lays on its side. Again, everything is controlled.
[01:57:39.400 --> 01:57:44.760]  Swat teams rating people that sell eggs. Swat teams rating people that sell pumpkins and squash.
[01:57:44.760 --> 01:57:50.040]  Swat teams. That's the new cocaine is an egg. God bless you all.
