[00:00:00.237 --> 00:00:00.486]  We're good.
[00:26:42.557 --> 00:27:03.147]  Machine learning at Twitter, Facebook, Google, they're all helping China, especially Apple and Google, round up their people with a phone, the government's now issuing phones to everybody, where it tracks you, listens to you, watches you, totally controls everything you're doing, and you say, well I'll just leave the system alone then.
[00:27:03.147 --> 00:27:06.709]  You know, it'll just be Alex Jones, it'll just be Paul Joseph Watson who's joining us next hour.
[00:27:07.597 --> 00:27:07.957]  This is
[00:27:25.071 --> 00:27:27.913]  Not Louis Farrakhan, not even Paul Watson.
[00:27:27.913 --> 00:27:31.856]  They said Alex Jones is the maximum ban.
[00:27:31.856 --> 00:27:34.097]  It's I who you may not say my name.
[00:27:34.097 --> 00:27:37.640]  It's I who you may not put out the website.
[00:27:38.919 --> 00:27:41.340]  Because I am Voldemort, according to them.
[00:27:41.340 --> 00:27:42.701]  Of course, it's the complete opposite.
[00:27:42.701 --> 00:27:44.642]  They're the ones stealing your data.
[00:27:44.642 --> 00:27:48.724]  They're the ones trying to suppress you and put you under their central control.
[00:27:48.724 --> 00:27:53.567]  Voldemort's the one that wants to make you a slave and tell you you can only speak and say what he wants.
[00:27:53.567 --> 00:27:57.128]  He turns you into a zombie.
[00:27:57.128 --> 00:28:01.491]  The bad guy in Game of Thrones, what's his name?
[00:28:01.491 --> 00:28:02.651]  The White King or whatever?
[00:28:02.651 --> 00:28:03.692]  I only watched a few episodes.
[00:28:05.683 --> 00:28:06.864]  The Night King.
[00:28:06.864 --> 00:28:08.165]  His people are all slaves.
[00:28:08.165 --> 00:28:08.906]  They can't think.
[00:28:08.906 --> 00:28:10.067]  They do what he wants.
[00:28:10.067 --> 00:28:10.967]  They say what he wants.
[00:28:10.967 --> 00:28:12.749]  They act in one unison.
[00:28:12.749 --> 00:28:15.271]  I am not Voldemort.
[00:28:15.271 --> 00:28:16.952]  I'm not the Night King.
[00:28:16.952 --> 00:28:20.915]  Mark Zuckerberg isn't even the Night King.
[00:28:20.915 --> 00:28:24.018]  He's just one of the generals of the Night King.
[00:28:24.018 --> 00:28:27.621]  He's just one of the ringwraiths of the Night King.
[00:28:27.621 --> 00:28:28.502]  I'm not cold-blooded.
[00:28:29.938 --> 00:28:41.215]  I'm so hot that I can be out in the heat and not sweat, but I come here and get on air in a 70 degree studio and I start sweating because I'm so fired up and red-blooded against this cold-blooded evil.
[00:28:41.215 --> 00:28:44.780]  You know, Dante said the ninth circle of hell isn't on fire, it's ice!
[00:28:46.274 --> 00:28:50.438]  Think about that, it's cold, and it's centralized.
[00:28:50.438 --> 00:28:53.721]  Now we're gonna get into the big meat and potatoes on this straight ahead, but this is it.
[00:28:53.721 --> 00:28:59.005]  And you better believe they're bringing in the internet kill switch, targeted at conservatives, populists, and nationalists.
[00:28:59.005 --> 00:28:59.686]  I had something bad.
[00:28:59.686 --> 00:29:01.628]  Heart disease is on the rise.
[00:29:01.628 --> 00:29:07.673]  Clogged arteries, high blood pressure, and high cholesterol levels may not be fully detected by you, but the symptoms
[00:29:07.833 --> 00:29:13.475]  Are there loss of energy, blood sugar spikes and drops, poor circulation and irregular heartbeat?
[00:29:13.475 --> 00:29:16.856]  Are just a few of these that can alert you that something is wrong?
[00:29:16.856 --> 00:29:22.617]  Hear how heart and body extract is making a difference in thousands of people's lives across America.
[00:29:22.617 --> 00:29:24.558]  My blood pressure has normalized.
[00:29:24.558 --> 00:29:26.838]  My diabetes has totally improved.
[00:29:26.838 --> 00:29:31.219]  Everyone is telling me now how much healthier I look and I'm telling everyone how much healthier I feel.
[00:29:31.219 --> 00:29:33.100]  I recommend heart and body extract to everyone.
[00:29:33.400 --> 00:29:41.302]  Anybody over 40 in the North American continent should be using this product as a preventative to keep their cardiovascular system healthy.
[00:29:41.302 --> 00:29:43.783]  Order your 2-month supply today by calling 866-295-5305.
[00:29:43.783 --> 00:29:44.223]  That's 866-295-5305.
[00:29:44.223 --> 00:29:46.024]  Or order online at hbextract.com.
[00:29:46.024 --> 00:29:48.764]  Heart and Body Extract 866-295-5305 or hbextract.com.
[00:30:00.365 --> 00:30:03.026]  Stress is a natural part of life.
[00:30:03.026 --> 00:30:09.407]  Work, family, friends, and everyday accidents can put a lot of strain on the body and your mood.
[00:30:09.407 --> 00:30:11.388]  Don't let life weigh you down.
[00:30:11.388 --> 00:30:18.010]  Happies is a powerful mood and stress support formula that has your back against life's daily inconveniences.
[00:30:18.010 --> 00:30:24.191]  Made with ancient ingredients used for thousands of years, Happies can help you take back the day.
[00:30:24.191 --> 00:30:29.953]  With our powerhouse formula, Happies can be an important part of your daily supplement routine.
[00:30:30.293 --> 00:30:38.559]  With poor diet and the constant on and off of your work life, it's more important than ever to support your body in the fight against stress.
[00:30:38.559 --> 00:30:49.426]  With powerful ingredients combined to help support the mind and body, Happies helps support during stress, promotes overall well-being, and helps support your mood.
[00:30:49.426 --> 00:30:51.547]  Don't live your life bogged down.
[00:30:51.547 --> 00:30:58.272]  Help your body overcome the effects of daily stress and pressure today with Happies from Infowarsstore.com.
[00:31:00.450 --> 00:31:05.055]  Stacey in the great state of Texas in FEMA Region 6.
[00:31:05.055 --> 00:31:07.077]  You're on the air worldwide, Stacey.
[00:31:07.077 --> 00:31:08.179]  Good to talk to you.
[00:31:08.179 --> 00:31:12.824]  Before I get into what I want to say, I just want to let you know that I don't normally take vitamins at all.
[00:31:12.824 --> 00:31:14.766]  I was turned on to the ultimate female force.
[00:31:14.766 --> 00:31:19.311]  I looked at all the ingredients and they're all organic, root, things like that, that I trust.
[00:31:19.591 --> 00:31:21.653]  You know, because I've seen a lot of other vitamins.
[00:31:21.653 --> 00:31:23.936]  They don't have things that they say that they have in them.
[00:31:23.936 --> 00:31:25.558]  And they're often not things that are natural.
[00:31:25.558 --> 00:31:26.318]  I appreciate that.
[00:31:26.318 --> 00:31:27.940]  Well, what happened with Ultimate Female Force?
[00:31:27.940 --> 00:31:28.541]  Tell us about it.
[00:31:28.541 --> 00:31:29.322]  Well, it's really great.
[00:31:29.322 --> 00:31:30.603]  You know, it's like a multivitamin.
[00:31:30.603 --> 00:31:31.123]  I take it.
[00:31:31.123 --> 00:31:31.864]  It tastes good.
[00:31:31.864 --> 00:31:33.726]  It doesn't have that nasty aftertaste.
[00:31:33.726 --> 00:31:35.688]  It actually has kind of a pleasant aftertaste.
[00:31:35.688 --> 00:31:38.311]  And, you know, it just gives me energy and fuels me throughout the day.
[00:31:38.311 --> 00:31:39.132]  So I really like it.
[00:31:39.172 --> 00:31:41.995]  Well, just so you know, we look at whatever the best herbs are.
[00:31:41.995 --> 00:31:43.777]  They're known to turbocharge women.
[00:31:43.777 --> 00:31:45.839]  And then we get the organic ones and put it in it.
[00:31:45.839 --> 00:31:46.760]  So, yeah.
[00:31:46.760 --> 00:31:49.203]  Stamina, libido, energy.
[00:31:49.203 --> 00:31:52.046]  These are amazing things and ultimate female force.
[00:31:52.046 --> 00:31:53.187]  So I'm glad you plugged it.
[00:31:53.187 --> 00:31:54.989]  Infowarsstore.com or 888-253-3139.
[00:31:59.980 --> 00:32:02.323]  Fueling your body is hard work.
[00:32:02.323 --> 00:32:08.089]  That's why we've introduced the InfoWars Life Daily Digestive Pack to help you fuel it right.
[00:32:08.089 --> 00:32:16.538]  Combine FloraLife Everyday Maintenance and Carnivore to help you fuel your gut and body and take advantage of the powerful nutrients you receive.
[00:32:16.538 --> 00:32:18.760]  There's no better way to power your body.
[00:32:19.281 --> 00:32:26.167]  Floralife is a powerful probiotic supplement with 20 of the most potent clinically studied probiotic strains.
[00:32:26.167 --> 00:32:37.317]  When paired with Carnivore, our incredible enzyme formula that helps you break down nutrients, these formulas fuel your gut and your body to help you fight toxins and stay fueled all day.
[00:32:37.317 --> 00:32:44.244]  These incredible formulas can help keep your body in tip-top shape in the fight against stress, age, and outside toxins.
[00:32:44.764 --> 00:32:50.925]  There's no better time to try Floralife and Carnivore to see how well they can support your body.
[00:32:50.925 --> 00:32:54.746]  Don't miss out on the chance to fuel your body and support recovery.
[00:32:54.746 --> 00:33:02.908]  Try the InfoWars Life Daily Digestive Pack today!
[00:33:02.908 --> 00:33:05.568]  You're listening to the Alex Jones Show.
[00:33:13.718 --> 00:33:26.533]  Defending the Republic from enemies, foreign and domestic.
[00:33:26.533 --> 00:33:28.995]  It's Alex Jones.
[00:33:28.995 --> 00:33:31.678]  Why are they doing this now?
[00:33:32.574 --> 00:33:37.698]  Well, it's a good question as to why they waited this long, but... Yes, exactly.
[00:33:37.698 --> 00:33:46.804]  I mean, so Alex Jones has been banned from Facebook for a long period of time, but now they banned him, they banned his, like, little underling, Paul Joseph Watson.
[00:33:46.804 --> 00:33:51.427]  Now that they kicked him off the platform, that's great for now, but it doesn't roll back the clock.
[00:33:51.707 --> 00:33:55.630]  Well, you have also excesses in the First Amendment and the Second Amendment right now.
[00:33:55.630 --> 00:34:04.455]  You know, I don't think that the forefathers said, well, you can say, you know, all sorts of hateful things and spread it around the world, literally spread it through the internet.
[00:34:04.455 --> 00:34:06.016]  I have no issue with it at all.
[00:34:06.016 --> 00:34:07.097]  I want them shut down.
[00:34:07.097 --> 00:34:08.058]  I want them silenced.
[00:34:08.058 --> 00:34:08.898]  I want them muted.
[00:34:08.898 --> 00:34:12.040]  I think they are horrible for our society.
[00:34:12.040 --> 00:34:13.441]  I want them shut down!
[00:34:13.441 --> 00:34:15.002]  I want them silenced!
[00:34:15.002 --> 00:34:16.243]  I want them muted!
[00:34:16.243 --> 00:34:17.504]  But don't worry.
[00:34:17.504 --> 00:34:19.205]  These people aren't terrifying or anything.
[00:34:30.527 --> 00:34:34.129]  By the way, folks, I'm pretty upset, even behind the scenes here.
[00:34:34.129 --> 00:34:35.029]  The crews did a great job.
[00:34:35.029 --> 00:34:35.769]  I'm very thankful for them.
[00:34:35.769 --> 00:34:38.250]  I'm thankful for the viewers and listeners.
[00:34:38.250 --> 00:34:41.832]  But I'm not worried about Alex Jones.
[00:34:41.832 --> 00:34:43.112]  I'm worried about the whole planet.
[00:34:43.112 --> 00:34:44.273]  I'm worried about humanity.
[00:34:44.273 --> 00:34:46.054]  I'm going to say this again.
[00:34:46.054 --> 00:34:55.177]  Big Tech is in league with the Chi-Coms, helping suppress and arrest people by the millions and even kill them and harvest their organs.
[00:34:55.177 --> 00:34:56.278]  That's even come out in our news.
[00:34:59.309 --> 00:35:07.111]  Google is so arrogant that last year they refused to work with the Pentagon anymore, but have given AI that DARPA created.
[00:35:07.111 --> 00:35:09.312]  Before Obama left, he did all this.
[00:35:09.312 --> 00:35:11.472]  He sabotaged against the country.
[00:35:11.472 --> 00:35:13.353]  God.
[00:35:13.353 --> 00:35:16.554]  It's so obvious there's a globalist coup against the country.
[00:35:16.554 --> 00:35:18.194]  They've sold everything out.
[00:35:18.194 --> 00:35:20.275]  They're trying to shut down loyal Americans.
[00:35:20.275 --> 00:35:21.815]  They're lying about all of this.
[00:35:21.815 --> 00:35:24.916]  I don't care about me, Mr. President.
[00:35:24.916 --> 00:35:28.097]  Very nice for you to show solidarity and send out three InfoWars links.
[00:35:29.002 --> 00:35:30.563]  Over the weekend.
[00:35:30.563 --> 00:35:32.244]  To put your neck out there and know you'll be attacked.
[00:35:32.244 --> 00:35:33.265]  That's great, Mr. President.
