[00:00.000 --> 00:20.000]  Waging war on corruption. It's Alex Jones coming to you live from the front lines of the Info War.
[1:58:44.000 --> 1:58:51.000]  All available exclusively at infowarslife.com or by calling toll-free 888-2533139.
[1:58:51.000 --> 1:58:57.000]  General, what do you think about the FBI saying that there is a terror alert on Monday about a potential for good situation?
[1:58:57.000 --> 1:59:00.000]  The police are shoving people, shoving Alex, shoving the crowd.
[1:59:00.000 --> 1:59:02.000]  Here we go folks, I'm being a sergeant.
[1:59:02.000 --> 1:59:08.000]  Whether it's the radio show, the news websites, documentary films or the nightly news, info wars is the tip of the spear.
[1:59:08.000 --> 1:59:14.000]  Is this another false flight stage attack to take our civil liberties and promote homeland security while sticking our hands down on the fence on the streets?
[1:59:14.000 --> 1:59:21.000]  It's up to us to set brush fires in the minds of men and women everywhere and that's what prisonplanet.tv is designed to do.
[1:59:21.000 --> 1:59:29.000]  You watch the Assad regime is going to be blamed or accused of using chemical weapons against the so-called rebels.
[1:59:29.000 --> 1:59:33.000]  What we see now is a war against reality, it's a war against the truth.
[1:59:33.000 --> 1:59:42.000]  It's more vital than ever that supporters of freedom become members of prisonplanet.tv and share their membership with up to 11 friends and family.
[1:59:42.000 --> 1:59:45.000]  Visit infowarslife.com today.
[1:59:45.000 --> 2:00:04.000]  Become a member, share your membership and help take the info war to the next level.
