[00:00.000 --> 00:12.000]  Crashing through the lies and disinformation, it's Alex Jones on the GCN Radio Network.
[1:41:36.520 --> 1:41:40.000]  Because nobody ever challenged Goldman Sachs and a few big banks that, that the Rockefeller
[1:41:40.000 --> 1:41:45.120]  set up with this big mega system at the end of World War II, and the end of, you know,
[1:41:45.120 --> 1:41:49.280]  the whole program that was set up where we were the World Reserve currency, they built
[1:41:49.280 --> 1:41:54.760]  their corporate anti-human power off us, then they want to get rid of what gave them the
[1:41:54.760 --> 1:41:55.760]  power.
[1:41:55.760 --> 1:41:56.760]  No.
[1:41:56.760 --> 1:41:58.760]  What Trump's doing is a master stroke.
[1:41:58.760 --> 1:41:59.760]  Exactly.
[1:41:59.760 --> 1:42:02.600]  And I think that's why they're so worried about Russia, because they're going to be a big
[1:42:02.600 --> 1:42:04.800]  part too, being anti-New World Order.
[1:42:04.800 --> 1:42:11.840]  Well, Russia is, to quote Tony Montana, a great, big, giant country, three times the
[1:42:11.840 --> 1:42:17.520]  size of the U.S. with just amazing resources, ready to do great deals, empower their people,
[1:42:17.520 --> 1:42:18.720]  empower us.
[1:42:18.720 --> 1:42:21.920]  It's much better than China who doesn't have any resources and is overburdened with too
[1:42:21.920 --> 1:42:22.920]  many people.
[1:42:22.920 --> 1:42:27.800]  Most of the demographic experts, the demographers and others agree, Russia is the big juicy.
[1:42:27.800 --> 1:42:29.640]  Africa is not the big juicy.
[1:42:29.640 --> 1:42:31.040]  China is not the big juicy.
[1:42:31.040 --> 1:42:36.200]  The big juicy Marilyn Monroe that you want to get in bed with is Russia.
[1:42:36.200 --> 1:42:39.680]  And the globalists just want to exploit it, keep it poor, and kind of rip it off and all
[1:42:39.680 --> 1:42:40.680]  this.
[1:42:40.680 --> 1:42:41.680]  No.
[1:42:41.680 --> 1:42:46.200]  Let's just end all this crap and absolutely have this new system that will be a lot better
[1:42:46.200 --> 1:42:47.200]  for everybody.
[1:42:47.200 --> 1:42:50.680]  But see, this is a pro-human system so the globalists don't want it.
[1:42:50.680 --> 1:42:52.440]  The globalists want us weak.
[1:42:52.440 --> 1:42:55.360]  Trump wants us strong because he believes in humanity.
[1:42:55.360 --> 1:42:56.360]  He's not anti-human.
[1:42:56.360 --> 1:42:58.720]  More calls straight ahead.
[1:42:58.720 --> 1:43:03.800]  And Trump's administration on Wednesday night withdrew Obama's guidance on transgender
[1:43:03.800 --> 1:43:06.200]  bathroom use in public schools.
[1:43:06.200 --> 1:43:10.800]  Now radical liberals are calling for violent protests in the streets.
[1:43:10.800 --> 1:43:16.680]  George Sakai from the original Star Trek tweeted out, the Trump administration's war on the
[1:43:16.680 --> 1:43:19.440]  LGBT community has begun.
[1:43:19.440 --> 1:43:22.200]  Be prepared to take our fight to the street.
[1:43:22.200 --> 1:43:24.880]  Are you with us, LGBT allies?
[1:43:24.880 --> 1:43:26.280]  But he wasn't done.
[1:43:26.280 --> 1:43:30.440]  Years later, he tweeted that an American spring is coming.
[1:43:30.440 --> 1:43:35.880]  The radical left is demanding tolerance and threatening violence if they don't get special
[1:43:35.880 --> 1:43:38.720]  privileges in the name of tolerance.
[1:43:38.720 --> 1:43:43.400]  Yet they themselves practice extreme intolerance toward conservatives.
[1:43:43.400 --> 1:43:48.840]  So the question is, should we be tolerant toward their intolerance?
[1:43:48.840 --> 1:43:52.280]  Because after all, tolerance is a two-way street.
[1:43:52.280 --> 1:43:58.200]  This is Millie Weaver reporting for infowars.com.
[1:43:58.200 --> 1:44:02.480]  Please listen carefully because I'm about to point out three things that will save you
[1:44:02.480 --> 1:44:07.840]  a lot of money while you get high quality products and fund the info war, a 360 win.
[1:44:07.840 --> 1:44:12.800]  Number one, when you choose auto ship before checkout, we give you 10% off on your order
[1:44:12.800 --> 1:44:14.400]  at infowarsore.com.
[1:44:14.400 --> 1:44:18.240]  Number two, you're also able to get items that are out of stock when you sign up for
[1:44:18.240 --> 1:44:22.360]  auto ship because we hold back a surplus for auto ship customers.
[1:44:22.360 --> 1:44:27.600]  Number three, we're giving you free shipping on all orders above $50.
[1:44:27.600 --> 1:44:31.680]  Listeners have been requesting this for years because it's so easy to forget to reorder
[1:44:31.680 --> 1:44:33.440]  the products that you need each month.
[1:44:33.440 --> 1:44:38.040]  Just go to infowarsore.com, select your favorite product or products, click on auto ship and
[1:44:38.040 --> 1:44:41.200]  choose how often you want us to send you another order.
[1:44:41.200 --> 1:44:46.480]  As you know, I coined the term 360 win and with the new auto ship feature at infowarslife.com,
[1:44:46.480 --> 1:44:47.880]  this is a sure win.
[1:44:47.880 --> 1:44:53.840]  10% off on auto ship, win, win, win at infowarslife.com, free shipping on orders above $50.
[1:44:53.840 --> 1:44:59.040]  And all out of stock items are never out of stock when you sign up for auto ship.
[1:44:59.040 --> 1:45:02.920]  It's not just our water we need to filter, it's not just our food that needs to be cleaned,
[1:45:02.920 --> 1:45:05.800]  it's the air we're breathing, especially for our children.
[1:45:05.800 --> 1:45:11.840]  The artificial particulates of the chemicals is absolutely weighing down our immune systems.
[1:45:11.840 --> 1:45:16.800]  The same team based right here in America that brought you the Alexa pure groundbreaking
[1:45:16.800 --> 1:45:21.760]  water filtration systems have now developed Alexa pure breeze, whether it's your home
[1:45:21.760 --> 1:45:26.880]  or office, you owe it to yourself, your coworkers, your family, your children, to the best job
[1:45:26.880 --> 1:45:28.600]  you can to purify your air.
[1:45:28.600 --> 1:45:33.640]  The elite are masters at poisoning our environment, while themselves doing things that mitigate
[1:45:33.640 --> 1:45:38.800]  or avoid most toxic effects for themselves, the general public doesn't.
[1:45:38.800 --> 1:45:42.760]  The Alexa pure breeze will be a steal at $300, $400, $500.
[1:45:42.760 --> 1:45:46.400]  One of these systems can keep 800 square feet incredibly clean.
[1:45:46.400 --> 1:45:49.960]  This is a system I'm personally putting in throughout my house, replacing older, more
[1:45:49.960 --> 1:45:53.160]  expensive filters that didn't do as good a job.
[1:45:53.160 --> 1:45:57.080]  Find out why this system is so revolutionary today, and then FullWarStore.com.
[1:45:57.080 --> 1:46:02.440]  Dr. Group, you developed Living Defense for us, it took you over a year to do it.
[1:46:02.440 --> 1:46:04.200]  Why is this so good?
[1:46:04.200 --> 1:46:08.880]  Because people are actually waking up to the problem that pretty much scares me the most.
[1:46:08.880 --> 1:46:13.480]  I mean, I try to make sure that I don't put toxins from food and water and beverages in
[1:46:13.480 --> 1:46:19.200]  my system, but right now we're dealing with massive parasites, which is anything that's
[1:46:19.200 --> 1:46:22.520]  harmful to your body that lives off a host mechanism.
[1:46:22.520 --> 1:46:27.600]  Right now with all the refugees spreading disease around, we have biological warfare
[1:46:27.600 --> 1:46:28.880]  going on everywhere.
[1:46:28.880 --> 1:46:29.880]  These are all parasites.
[1:46:29.880 --> 1:46:32.600]  Tell us about all the stuff that says there's so many things that are in it.
[1:46:32.600 --> 1:46:36.920]  You have the neem in there, you have the organic clove bud, the organic wormwood.
[1:46:36.920 --> 1:46:40.320]  I recommend doing the parasite cleanse at least twice a year.
[1:46:40.320 --> 1:46:43.440]  All right, well, I'm glad we've got some back in because I'm going back on it today.
[1:46:43.440 --> 1:46:44.440]  It just came back in yesterday.
[1:46:44.440 --> 1:46:45.440]  Living Defense, infowarslife.com.
[1:46:45.440 --> 1:46:50.200]  And folks, you can't lose, it's full of stuff that's great for your body, period.
[1:46:50.200 --> 1:46:53.480]  And you support the broadcast, infowarslife.com.
[1:46:53.480 --> 1:46:55.720]  Thank you, Dr. Group, from the Global Healing Center.
[1:46:55.720 --> 1:47:25.360]  Thank you so much for all your work, sir, on this great product.
[1:47:26.720 --> 1:47:35.880]  Rolling Stone says, pray to Satan, imagine what they're praying against infowars right
[1:47:35.880 --> 1:47:41.000]  now that matter for every action is an equal and opposite reaction.
[1:47:41.000 --> 1:47:47.520]  So just pray for all our own salvation and protection and pray for God's will to be done
[1:47:47.520 --> 1:47:48.960]  on earth as it is in heaven.
[1:47:48.960 --> 1:47:55.520]  Why do you think the answer to 19 Melania prayed that you don't think they just announced
[1:47:55.520 --> 1:47:57.920]  these psychic and satanic attacks this week?
[1:47:57.920 --> 1:47:58.920]  They're already going on.
[1:47:58.920 --> 1:48:00.200]  Trump said, I know she'd say that.
[1:48:00.200 --> 1:48:01.200]  I know she'd do that.
[1:48:01.200 --> 1:48:03.960]  She immediately went up there and prayed the Lord's Prayer.
[1:48:03.960 --> 1:48:05.960]  I'm Alex Jones, your host.
[1:48:05.960 --> 1:48:07.200]  I want to go back to these calls.
[1:48:07.200 --> 1:48:10.960]  Got a bunch of them on a move quick through them, but that's the theme here is the spiritual
[1:48:10.960 --> 1:48:11.960]  attack.
[1:48:11.960 --> 1:48:15.240]  We are dealing with a bunch of devil worshipers in their own admissions.
[1:48:15.240 --> 1:48:19.400]  Let's play Melania because I didn't get to this clip where she talks about the Lord's
[1:48:19.400 --> 1:48:23.480]  Prayer and recites it and Trump had no idea it was about to happen.
[1:48:23.480 --> 1:48:27.920]  And then a week later, all over the news, they're saying, kill Trump, pray for his death.
[1:48:27.920 --> 1:48:33.800]  Pray that he died and fall into ashes, engage in voodoo, Satanism, pray that demons come
[1:48:33.800 --> 1:48:36.320]  out of hell, the other dimension to hurt Trump.
[1:48:36.320 --> 1:48:41.320]  Don't you get that if you believe in that and no history, you get sevenfold what happens
[1:48:41.320 --> 1:48:42.320]  to Trump.
[1:48:42.320 --> 1:48:47.240]  They get a bunch of idiots that grew up watching Harry Potter to think this is a joke.
[1:48:47.240 --> 1:48:51.280]  You're like a psychic creature that has DNA that resonates with the universe.
[1:48:51.280 --> 1:48:54.120]  You start doing this, you destroy yourself.
[1:48:54.120 --> 1:48:58.640]  They're trying to get you, their followers, to open yourselves up to incredible evil.
[1:48:58.640 --> 1:49:04.200]  Whether you love Trump or not, these are people asking you to basically be demon food if you
[1:49:04.200 --> 1:49:06.880]  believe in all this stuff.
[1:49:06.880 --> 1:49:07.880]  What happens to witches?
[1:49:07.880 --> 1:49:09.600]  How's this fall on them?
[1:49:09.600 --> 1:49:10.600]  Everybody knows that.
[1:49:10.600 --> 1:49:11.600]  We've all seen what happens.
[1:49:11.600 --> 1:49:18.560]  I'll get you and your little dog too because these things must be done delicately.
[1:49:18.560 --> 1:49:19.560]  Here is Melania.
[1:49:19.560 --> 1:49:29.680]  Let us pray, our Father, who art in heaven, hallowed by thy name, thy kingdom come, thy
[1:49:29.680 --> 1:49:37.800]  will be done, on earth as it is in heaven, give us these days our daily bread and forgive
[1:49:37.800 --> 1:49:47.680]  us our trespasses as we forgive those who trespass against us and lead us not into temptation
[1:49:47.680 --> 1:49:55.960]  but deliver us from evil, for thine is the kingdom and the power and the glory, forever
[1:49:55.960 --> 1:49:56.960]  and ever.
[1:49:56.960 --> 1:49:57.960]  Amen.
[1:49:57.960 --> 1:50:04.360]  Yeah, that'll walk through this shadow of the valley of death or walk through the valley
[1:50:04.360 --> 1:50:06.680]  of the shadow of death off here in the evil.
[1:50:06.680 --> 1:50:09.160]  By the way, I love how Trump, it says later, I didn't know she was here.
[1:50:09.160 --> 1:50:10.160]  That's great.
[1:50:10.160 --> 1:50:13.400]  Trump, if he just believes in somebody, whether it's somebody in the crowd or his wife, he
[1:50:13.400 --> 1:50:14.880]  just says, come up.
[1:50:14.880 --> 1:50:22.560]  It's not scripted, he knows the magic is in what's real, so do I.
[1:50:22.560 --> 1:50:31.160]  Let's go ahead and talk to Connie in New York, go ahead, then we'll go to Connie.
[1:50:31.160 --> 1:50:36.960]  Great to talk to you, Alex, sorry for the cold.
[1:50:36.960 --> 1:50:42.160]  First of all, I love your brain force, knockout, bio defense, I get a subscription and I just
[1:50:42.160 --> 1:50:44.400]  love everything that you tell me.
[1:50:44.400 --> 1:50:49.880]  I want to say that I pray for Trump so hard, it's like a constant mantra, I've gone to
[1:50:49.880 --> 1:50:50.880]  it.
[1:50:50.880 --> 1:50:52.720]  And do you see how strong he's getting because of it?
[1:50:52.720 --> 1:50:56.680]  Oh, I'm so grateful and I know that other people are praying for him too and I think
[1:50:56.680 --> 1:50:59.360]  it's one of the most important ways that we can help.
[1:50:59.360 --> 1:51:03.720]  Let me just say, the times I've talked to Trump is that he talks about the spirit, he
[1:51:03.720 --> 1:51:07.960]  talks about God, he talks about helping Christians have free speech, he talks about
[1:51:07.960 --> 1:51:08.960]  do you feel it, Alex?
[1:51:08.960 --> 1:51:10.720]  Do you feel God, the spirit coming back?
[1:51:10.720 --> 1:51:12.240]  I mean, that's what he talks about.
[1:51:12.240 --> 1:51:16.680]  Those are private discussions, I shouldn't say that, but folks need to know that Trump
[1:51:16.680 --> 1:51:21.320]  really is a Christian, he's just not going to be a hypocrite, but the Holy Spirit is
[1:51:21.320 --> 1:51:22.320]  on Trump.
[1:51:22.320 --> 1:51:26.840]  And so Trump feels it when you're praying for him and that's why the enemy knows it.
[1:51:26.840 --> 1:51:30.920]  They know that he's really now just coming into the anointing.
[1:51:30.920 --> 1:51:36.360]  Yep, I've had a mass card sent to him, I'm going to up it, I'm going to up the level
[1:51:36.360 --> 1:51:37.360]  of the ante.
[1:51:37.360 --> 1:51:42.200]  And besides that, I just want to ask you, I get these things from you, but I'm not
[1:51:42.200 --> 1:51:47.240]  willing to go to the next level and just pay, you know, to support you monthly.
[1:51:47.240 --> 1:51:50.320]  So if you can make that bigger, I think there are many more of us that will do it, put it
[1:51:50.320 --> 1:51:51.320]  on each person.
[1:51:51.320 --> 1:51:54.040]  Absolutely, because the attacks are substantive and they're increasing exponentially.
[1:51:54.040 --> 1:51:56.800]  I don't want to give an attention, but it's just bad.
[1:51:56.800 --> 1:52:00.720]  We have donation page at infowars.com forward slash show.
[1:52:00.720 --> 1:52:04.560]  We should start up like a monthly deal, kind of like auto ship on the products.
[1:52:04.560 --> 1:52:08.000]  If you people want to donate a dollar, $10, whatever, for the mission, we're going to
[1:52:08.000 --> 1:52:12.680]  set that up and have these pledge drives to get the more reporters hired and also stand
[1:52:12.680 --> 1:52:13.840]  against the attacks.
[1:52:13.840 --> 1:52:14.840]  So God bless you.
[1:52:14.840 --> 1:52:17.840]  And I don't want to be selfish, but for my family, please thank you for the prayers.
[1:52:17.840 --> 1:52:25.200]  You know, my grandmother, who prayed for me hours a day of squad, she's not in this
[1:52:25.200 --> 1:52:28.640]  plane anymore and I can feel her loss, her strength.
[1:52:28.640 --> 1:52:33.360]  So I need those prayers because at all the prayers, my grandmother was connected to was
[1:52:33.360 --> 1:52:36.960]  so strong, she's connected to me, she's gone, she died a few weeks ago.
[1:52:36.960 --> 1:52:38.180]  I need that.
[1:52:38.180 --> 1:52:39.680]  I need that.
[1:52:39.680 --> 1:52:44.160]  And so thank you for the prayers, but the children and the innocents that are being
[1:52:44.160 --> 1:52:47.040]  attacked, they need the prayers more than anybody.
[1:52:47.040 --> 1:52:48.920]  And so just thank you for your prayers as well.
[1:52:48.920 --> 1:52:53.040]  We should all pray for each other and pray for people that just want justice and who don't
[1:52:53.040 --> 1:52:54.480]  want death upon the planet.
[1:52:54.480 --> 1:52:58.400]  Doesn't mean we're up on big high horses or anything, but we're so meek that we never
[1:52:58.400 --> 1:53:02.320]  just pray for each other and pray for everybody to stand for what's right because you look
[1:53:02.320 --> 1:53:03.320]  at the enemy.
[1:53:03.320 --> 1:53:04.320]  They're wicked.
[1:53:04.320 --> 1:53:05.320]  They want to fall in world.
[1:53:05.320 --> 1:53:08.160]  They want somebody that isn't like them because misery loves company.
[1:53:08.160 --> 1:53:09.520]  I apologize for breaking down.
[1:53:09.520 --> 1:53:14.200]  It's just, these are the energy level on the planet is just escalating and the enemy can
[1:53:14.200 --> 1:53:15.200]  feel it.
[1:53:15.200 --> 1:53:17.520]  It's why they're just absolutely in fear right now.
[1:53:17.520 --> 1:53:20.720]  Let's go ahead and talk to Don in Seattle.
[1:53:20.720 --> 1:53:21.720]  You're on the air.
[1:53:21.720 --> 1:53:22.720]  Go ahead.
[1:53:22.720 --> 1:53:23.720]  Thank you, Alex.
[1:53:23.720 --> 1:53:30.720]  First of all, I'd like to thank you for the making available of the survival shield X2.
[1:53:30.720 --> 1:53:33.120]  It has literally changed my life.
[1:53:33.120 --> 1:53:36.720]  Well, it's a good halogen, all the bad ones, they dump in the water, so it fills up your
[1:53:36.720 --> 1:53:37.720]  thyroid.
[1:53:37.720 --> 1:53:38.720]  It's amazing.
[1:53:38.720 --> 1:53:39.720]  Thank you.
[1:53:39.720 --> 1:53:44.160]  Well, it's more than just the water out here, brother.
[1:53:44.160 --> 1:53:46.840]  The radiation out here in the West Coast is unbelievable.
[1:53:46.840 --> 1:53:47.840]  It's expanding.
[1:53:47.840 --> 1:53:49.880]  They don't know why it's higher than Chernobyl in Europe right now.
[1:53:49.880 --> 1:53:52.040]  They don't know what's going on.
[1:53:52.040 --> 1:53:55.600]  Radiation in the Northern Hemisphere is just going up and up.
[1:53:55.600 --> 1:54:02.920]  Anyway, on the spiritual battle, I'd like to thank Trump for having the courage to bring
[1:54:02.920 --> 1:54:07.360]  out the evil that is going on.
[1:54:07.360 --> 1:54:14.200]  The pedophilia that has been going on for eons, and it needs to stop.
[1:54:14.200 --> 1:54:15.200]  It really does.
[1:54:15.200 --> 1:54:18.120]  Yeah, it's the sucking of the life force of the child.
[1:54:18.120 --> 1:54:22.320]  Every ancient culture would sacrifice children, and then it just became child rape.
[1:54:22.320 --> 1:54:24.480]  That's why the enemy's so upset with what we're doing.
[1:54:24.480 --> 1:54:25.520]  Trump is moving forward.
[1:54:25.520 --> 1:54:27.720]  God bless you, and thank you for the support, sir.
[1:54:27.720 --> 1:54:30.760]  I'm very humbled by it.
[1:54:30.760 --> 1:54:33.000]  Let's talk to Ryan and Pittsburgh and Carlos.
[1:54:33.000 --> 1:54:34.000]  Go ahead, Ryan.
[1:54:34.000 --> 1:54:35.000]  You're on the air.
[1:54:35.000 --> 1:54:36.000]  I'll tell you what, Alex.
[1:54:36.000 --> 1:54:37.000]  Do not change.
[1:54:37.000 --> 1:54:39.440]  It's your passion that's keeping me listening.
[1:54:39.440 --> 1:54:45.280]  I've been listening to you for a year, first-time caller, because your passion and your enthusiasm
[1:54:45.280 --> 1:54:52.480]  is what's really the big key to what's going on here.
[1:54:52.480 --> 1:54:56.040]  If everyone had the same passion as you, we'd already be winning.
[1:54:56.040 --> 1:54:57.040]  Trust me.
[1:54:57.040 --> 1:55:00.000]  Well, even Town Hall's reporting when I reported on a month ago.
[1:55:00.000 --> 1:55:05.360]  Why is MSM ignoring sex traffic bust all over the country by thousands of people with kids
[1:55:05.360 --> 1:55:09.440]  in dungeons, you name it, because they're all basically Democrats, and they're trying
[1:55:09.440 --> 1:55:13.240]  to cover it up and focus on Milo, who got raped when he was a teenager, like he's the
[1:55:13.240 --> 1:55:14.240]  big bad guy.
[1:55:14.240 --> 1:55:16.520]  What do you make of that?
[1:55:16.520 --> 1:55:20.800]  Well, they're not going to, even if we can't defeat him right now, or in two years, five
[1:55:20.800 --> 1:55:24.080]  years, they're going to get what's coming to them in the end.
[1:55:24.080 --> 1:55:25.080]  Absolutely.
[1:55:25.080 --> 1:55:28.720]  That's what we should all know, is don't fear those that can kill the body.
[1:55:28.720 --> 1:55:31.600]  Fear God, because you're not with God, you're soul.
[1:55:31.600 --> 1:55:32.600]  This is all real, folks.
[1:55:32.600 --> 1:55:34.720]  We're on a planet in deep space.
[1:55:34.720 --> 1:55:37.720]  The enemy wants to keep you focused on TV and stupid stuff.
[1:55:37.720 --> 1:55:38.720]  Look around you.
[1:55:38.720 --> 1:55:43.000]  I mean, God said, look at the heavens, you know I'm real, and just tune into that and
[1:55:43.000 --> 1:55:45.400]  know we're going to defeat them.
[1:55:45.400 --> 1:55:47.280]  Carlos and Montreal, Canada, go ahead.
[1:55:47.280 --> 1:55:48.280]  You're on the air.
[1:55:48.280 --> 1:55:49.280]  Thanks for holding.
[1:55:49.280 --> 1:55:50.280]  Thank you very much.
[1:55:50.280 --> 1:55:53.920]  We're with you and with President Trump.
[1:55:53.920 --> 1:56:01.080]  When facing a challenge, the natural reaction is for adrenaline to come out and give us focus.
[1:56:01.080 --> 1:56:07.240]  And I think it's important that looking from outside, the focus, in my opinion, should
[1:56:07.240 --> 1:56:11.440]  be to restore freedom to the American people.
[1:56:11.440 --> 1:56:16.480]  Freedom has been lost, because every conversation, you have to watch your words, because you
[1:56:16.480 --> 1:56:17.480]  don't know who's listening.
[1:56:17.480 --> 1:56:21.400]  And we should ignore that, but I agree, restore a beachhead here, spread it worldwide, not
[1:56:21.400 --> 1:56:23.200]  by force, but by culture.
[1:56:23.200 --> 1:56:24.680]  Exactly.
[1:56:24.680 --> 1:56:30.760]  And if you look at, for instance, Ed Snowden's contribution, his contribution was to alert
[1:56:30.760 --> 1:56:37.440]  us to the fact that leaders abroad, Americans were being listened to their conversations.
[1:56:37.440 --> 1:56:41.800]  Everything, apparently, over time we've found out, is being recorded, so that means that
[1:56:41.800 --> 1:56:46.200]  a young person wanting to be president one day could find himself in future with some
[1:56:46.200 --> 1:56:47.200]  TV station.
[1:56:47.200 --> 1:56:48.200]  Exactly.
[1:56:48.200 --> 1:56:52.040]  It's about blackmail in the future, releasing when somebody said when they were 20 at a
[1:56:52.040 --> 1:56:58.040]  frat party, exactly, absolutely, this is very important what you're saying.
[1:56:58.040 --> 1:57:03.560]  So I hope that if President Trump, and I mean that in the sense of what you started your
[1:57:03.560 --> 1:57:09.140]  discussion with, if President Trump wants to unite Americans, he does so, he brings
[1:57:09.140 --> 1:57:12.280]  up God to unite us, then they talk about the devil.
[1:57:12.280 --> 1:57:17.240]  He brings up priests and then the religious people, then they talk about the witches.
[1:57:17.240 --> 1:57:22.400]  President Trump wants to unite Americans, please restore to Americans their privacy.
[1:57:22.400 --> 1:57:23.400]  Take the NSA.
[1:57:23.400 --> 1:57:24.400]  I agree.
[1:57:24.400 --> 1:57:28.160]  If he does that and invites a bunch of the real leftists that have been against all this
[1:57:28.160 --> 1:57:30.640]  in and unifies the people, they'll fall.
[1:57:30.640 --> 1:57:31.640]  All right, great point.
[1:57:31.640 --> 1:57:33.160]  Well, I know the Trump folks are listening.
[1:57:33.160 --> 1:57:34.160]  Thank you so much.
[1:57:34.160 --> 1:57:35.160]  I appreciate you.
[1:57:35.160 --> 1:57:36.160]  Sorry to all of their callers.
[1:57:36.160 --> 1:57:37.160]  I'll call you back tomorrow.
[1:57:37.160 --> 1:57:38.160]  Lord willing, we'll be here.
[1:57:38.160 --> 1:57:39.160]  11 a.m. Central.
[1:57:39.160 --> 1:57:40.960]  Infowars.com forward slash show.
[1:57:40.960 --> 1:57:45.280]  They're trying to shut us down, spread those links, because we're an integral part.
[1:57:45.280 --> 1:57:48.280]  Thank you all and great job of the crew.
[1:57:48.280 --> 1:57:54.680]  We're selling a product DNA force that is the very best nutraceutical that we can produce
[1:57:54.680 --> 1:57:55.680]  about a group.
[1:57:55.680 --> 1:57:58.000]  You took years for you to develop DNA force for us.
[1:57:58.000 --> 1:58:01.440]  It's been something that I've been working on for a long time, Alex, because I think
[1:58:01.440 --> 1:58:03.640]  it's very, very important.
[1:58:03.640 --> 1:58:10.280]  What the aging process is, is when the cell replicates, we lose a little bit of our telomeres.
[1:58:10.280 --> 1:58:13.840]  Telomeres are the little cups on the end of our chromosomes, but when it runs out, you
[1:58:13.840 --> 1:58:14.840]  start dying.
[1:58:14.840 --> 1:58:18.960]  There's a PQQ because it has over 175 different clinical trials.
[1:58:18.960 --> 1:58:21.840]  It's one of the most effective substances in the world.
[1:58:21.840 --> 1:58:23.520]  It works like an antioxidant.
[1:58:23.520 --> 1:58:26.320]  It works to repair nerve growth factor.
[1:58:26.320 --> 1:58:29.600]  So this is a formula to deliver the maximum amount.
[1:58:29.600 --> 1:58:30.600]  It's in powder form.
[1:58:30.600 --> 1:58:33.320]  We have so many five star reviews.
[1:58:33.320 --> 1:58:34.320]  I take this.
[1:58:34.320 --> 1:58:36.320]  This is this is the product that I take.
[1:58:36.320 --> 1:58:38.840]  Infowarslife.com and the profit we make.
[1:58:38.840 --> 1:58:39.840]  We fight the global.
[1:58:39.840 --> 1:58:40.840]  We fight the new world order.
[1:58:40.840 --> 1:58:47.360]  We cure your DNA force today at infowarslife.com or call toll-free 888-253-3139.
