[00:00.000 --> 00:11.000]  Waging war on corruption. It's Alex Jones coming to you live from the front lines of the Info War.
[38:35.000 --> 38:43.000]  I guess I kind of look like a blob too, compared to what men looked like 50 years ago, whether they were white or black, Hispanic, it didn't matter.
[38:43.000 --> 38:52.000]  Even wimpy little men were muscular and look more manly than they do now, because we're bombarded with chemicals and additives and GMOs.
[38:52.000 --> 39:04.000]  We're bombarded with estrogen mimicers, we are bombarded with sedentary lifestyles, we are bombarded like the guys in the movie Wally, you know, up there on their galactic cruise ship being taken care of.
[39:04.000 --> 39:17.000]  Now I'm going to get to this big compilation here, but please support the broadcast and understand that because of the earthquake, I'd already had the 20% off because of the hurricane.
[39:17.000 --> 39:25.000]  I don't want to be like Amazon and double prices of water filtration and storeable food and other quality items for preparedness with all these earth changes.
[39:25.000 --> 39:31.000]  I suggest folks get prepared, old mother nature and God's telling you, you know, the time to get ready, we have the best storeable foods.
[39:31.000 --> 39:40.000]  So we're keeping the sale, I said it was going to end, we're just keeping it, even though it's very hard to do this with our supplier because this really is 50% off, it makes a lot of the other folks mad.
[39:40.000 --> 39:52.000]  You got to have promo code ready. All the storeable food is still 50% off, the water filters are 30% off, I am going to keep that as long as I can, but it's probably not going to be much longer.
[39:52.000 --> 40:01.000]  The 50% off on the fluoride free mouthwash and toothpaste, the super blue for adults and children, that's all 50% off, that's going to have to end today.
[40:01.000 --> 40:03.000]  I've just been so busy, I haven't come up with new specials yet.
[40:03.000 --> 40:08.000]  M-Rex essentials, that's going to end today, 50% off, I've never done that before.
[40:08.000 --> 40:16.000]  Chocolate caveman strawberry and again, chocolate, that's 50%, we will be able to extend that a little bit longer, but the other stuff's got to end today.
[40:16.000 --> 40:30.000]  50% off, again, the storeable food, 30% off the pro pure king and more, infowarslife.com, infowarsstore.com, or triple eight, two, five, three, three, one, three, nine.
[40:30.000 --> 40:49.000]  Okay, let's go to this powerful compilation of the 35 minute historic, brave, honorable, truthful speech by the president where he calls out the very foundation of what the ULN is meant to promote.
[40:49.000 --> 40:59.000]  A worldwide robber baron, ultra rich controlled system with 99.9% under it living under a quasi communist hell, here it is.
[40:59.000 --> 41:05.000]  What a difference the constitutional American president makes at the United Nations.
[41:05.000 --> 41:17.000]  His Excellency Donald Trump, president of the United States of America, and to invite him to address the assembly.
[41:17.000 --> 41:35.000]  Authority and authoritarian powers seek to collapse the values, the systems and alliances that prevented conflict and tilted the world toward freedom since World War Two.
[41:35.000 --> 41:53.000]  International criminal networks, traffic drugs, weapons, people, forced dislocation and mass migration threaten our borders and new forms of aggression exploit technology to menace our citizens.
[41:53.000 --> 42:01.000]  To put it simply, we meet at a time of both immense promise and great peril.
[42:01.000 --> 42:10.000]  It is entirely up to us whether we lift the world to new heights or let it fall into a valley of disrepair.
[42:10.000 --> 42:14.000]  We must begin with the wisdom of the past.
[42:14.000 --> 42:15.000]  You know, Trump wrote this.
[42:15.000 --> 42:30.000]  Our success depends on a coalition of strong and independent nations that embrace their sovereignty to promote security, prosperity and peace for themselves and for the world.
[42:30.000 --> 42:39.000]  We do not expect diverse countries to share the same cultures, traditions or even systems of government.
[42:39.000 --> 42:53.000]  But we do expect all nations to uphold these two core sovereign duties, to respect the interests of their own people and the rights of every other sovereign nation.
[42:53.000 --> 42:54.000]  Nationalism.
[42:54.000 --> 43:02.000]  The greatest in the United States Constitution is its first three beautiful words.
[43:02.000 --> 43:06.000]  They are, we the people.
[43:06.000 --> 43:18.000]  Generations of Americans have sacrificed to maintain the promise of those words, the promise of our country and of our great history.
[43:18.000 --> 43:25.000]  In America, the people govern, the people rule and the people are sovereign.
[43:25.000 --> 43:33.000]  I was elected not to take power, but to give power to the American people where it belongs.
[43:33.000 --> 43:38.000]  In foreign affairs, we are renewing this founding principle of sovereignty.
[43:38.000 --> 43:47.000]  Our government's first duty is to its people, to our citizens, to serve their needs, to ensure their safety, to preserve their rights.
[43:47.000 --> 43:48.000]  This is the American Revolution.
[43:48.000 --> 43:49.000]  And to defend their values.
[43:49.000 --> 43:50.000]  And it's back.
[43:50.000 --> 43:56.000]  As President of the United States, I will always put America first.
[43:56.000 --> 44:06.000]  Just like you, as the leaders of your countries, will always and should always put your countries first.
[44:06.000 --> 44:11.000]  Because when you don't, you put the globalists first, they control the UN.
[44:11.000 --> 44:27.000]  And just as the founders of this body intended, we must work together and confront together those who threaten us with chaos, turmoil and terror.
[44:27.000 --> 44:37.000]  The scourge of our planet today is a small group of rogue regimes that violate every principle on which the United Nations is based.
[44:37.000 --> 44:44.000]  They respect neither their own citizens nor the sovereign rights of their countries.
[44:44.000 --> 44:53.000]  If the righteous many do not confront the wicked few, then evil will triumph.
[44:53.000 --> 45:02.000]  When decent people and nations become bystanders to history, the forces of destruction only gather power and strength.
[45:02.000 --> 45:03.000]  That's Thomas Jefferson's stuff.
[45:03.000 --> 45:14.000]  No one has shown more contempt for other nations and for the well-being of their own people than the depraved regime in North Korea.
[45:14.000 --> 45:26.000]  It is responsible for the starvation deaths of millions of North Koreans and for the imprisonment, torture, killing and oppression of countless more.
[45:26.000 --> 45:42.000]  We were all witness to the regime's deadly abuse when an innocent American college student, Otto Warmbier, was returned to America only to die a few days later.
[45:42.000 --> 45:52.000]  We saw it in the assassination of the dictator's brother using banned nerve agents in an international airport.
[45:52.000 --> 46:06.000]  We know it kidnapped a sweet 13-year-old Japanese girl from a beach in her own country to enslave her as a language tutor for North Korea's spies.
[46:06.000 --> 46:20.000]  If this is not twisted enough, now North Korea's reckless pursuit of nuclear weapons and ballistic missiles threatens the entire world with unthinkable loss of human life.
[46:20.000 --> 46:33.000]  It is an outrage that some nations would not only trade with such a regime, but would arm, supply and financially support a country that imperils the world with nuclear conflict.
[46:33.000 --> 46:43.000]  No nation on earth has an interest in seeing this band of criminals arm itself with nuclear weapons and missiles.
[46:43.000 --> 46:56.000]  The United States has great strength and patience, but if it is forced to defend itself or its allies, we will have no choice but to totally destroy North Korea.
[46:56.000 --> 47:03.000]  Rocket Man is on a suicide mission for himself and for his regime.
[47:03.000 --> 47:15.000]  The United States is ready, willing and able, but hopefully this will not be necessary. That's what the United Nations is all about.
[47:15.000 --> 47:28.000]  It is far past time for the nations of the world to confront another reckless regime, one that speaks openly of mass murder, vowing death to America, destruction to Israel,
[47:28.000 --> 47:33.000]  and ruin for many leaders and nations in this room.
[47:33.000 --> 47:41.000]  The Iranian government masks a corrupt dictatorship behind the false guise of a democracy.
[47:41.000 --> 47:52.000]  We cannot let a murderous regime continue these destabilizing activities while building dangerous missiles,
[47:52.000 --> 48:03.000]  and we cannot abide by an agreement if it provides cover for the eventual construction of a nuclear program.
