[00:00:00.409 --> 00:00:02.792]  Find out right now!
[00:23:15.486 --> 00:23:20.892]  Order your KDF shower filter, normally $49, for our special price of only $35, a $14 savings.
[00:23:20.892 --> 00:23:22.073]  Call now to order at 1-888-803-4438.
[00:23:22.073 --> 00:23:23.955]  Order today and save $14 by calling 1-888-803-4438.
[00:23:35.558 --> 00:23:36.779]  How are you feeling today?
[00:23:36.779 --> 00:23:43.741]  Well, I ask because if you have health challenges, then reading our free e-booklet about the most amazing discovery of our time is crucial.
[00:23:43.741 --> 00:23:48.503]  The booklet is about an amazing fruit from Southeast Asia they call Mangosteen.
[00:23:48.503 --> 00:23:54.185]  It's a centuries-old medicinal fruit whose time has come, and it has amassed 40 years of published research.
[00:23:54.485 --> 00:23:59.789]  We have information and testimonials from all over the world about the health potential of this amazing fruit.
[00:23:59.789 --> 00:24:06.655]  The powerful botanical has contributed to the well-being of millions of people the world over with health concerns just like yours.
[00:24:06.655 --> 00:24:09.998]  You can have this 22-page e-booklet absolutely free.
[00:24:09.998 --> 00:24:14.141]  We'll also offer you a website with links to actual testimonials and product information.
[00:24:14.381 --> 00:24:16.842]  Could this fruit help you in your quest for total health?
[00:24:16.842 --> 00:24:24.986]  Find out why mangosteen is known as the queen of all fruits and why it's fast becoming the best-selling wellness product ever brought to the market.
[00:24:24.986 --> 00:24:26.767]  Your health is in your hands.
[00:24:26.767 --> 00:24:28.268]  Do something about it today.
[00:24:28.268 --> 00:24:28.508]  Call 800-658-0597.
[00:24:28.508 --> 00:24:28.848]  Again, that's 800-658-0597.
[00:24:53.818 --> 00:24:57.479]  Oh yeah!
[00:24:57.479 --> 00:25:01.140]  Welcome back!
[00:25:19.950 --> 00:25:21.731]  Glad that you have decided to join us.
[00:25:21.731 --> 00:25:26.015]  Okay, I'll get more into the First Amendment in the next segment, but we're going to do an article at PrisonPlanet.com.
[00:25:26.015 --> 00:25:28.036]  There's so many other examples.
[00:25:28.036 --> 00:25:36.042]  Remember the guy at the shopping mall with the Peace on Earth shirt, and they think it's an anti-war shirt, so they arrest the city attorney?
[00:25:36.042 --> 00:25:38.884]  I mean, that's the mindset, but they could argue that in a mall.
[00:25:38.884 --> 00:25:44.268]  You know, well, this is, you know, we can say what's in here and what's not, but to see the pleasure
[00:25:44.844 --> 00:25:45.445]  We're good to go.
[00:26:05.246 --> 00:26:06.787]  The truth is the borders are wide open.
[00:26:06.787 --> 00:26:10.990]  The truth is they're poisoning the food and water supply and genetically engineering the entire biosphere.
[00:26:10.990 --> 00:26:12.872]  The truth is they're setting up world government.
[00:26:12.872 --> 00:26:14.813]  They're launching criminal wars.
[00:26:14.813 --> 00:26:18.596]  And we're in deep, deep, deep, deep trouble.
[00:26:18.596 --> 00:26:21.358]  Alright, let me get into the financial news here.
[00:26:21.358 --> 00:26:23.100]  Yesterday I said I'd get into weather control news.
[00:26:23.100 --> 00:26:23.680]  I never did it.
[00:26:23.680 --> 00:26:24.641]  I will cover that too.
[00:26:24.641 --> 00:26:30.946]  They actually talk about chemtrails in the Wall Street Journal and say it's real.
[00:26:30.946 --> 00:26:32.287]  Yeah, I never got to that yesterday.
[00:26:33.632 --> 00:26:35.974]  It's up on Present Planet if you want it.
[00:26:35.974 --> 00:26:39.698]  But let me get into this first.
[00:26:39.698 --> 00:26:56.093]  I am so busy fighting the New World Order and dealing with harassers and, you know, just the regular daily stuff that goes on around here, that I haven't even had time to even try to position my children's college funds, which I knew would never even be there anyway, so what's the point, into something safer.
[00:26:56.093 --> 00:26:59.396]  So the last few years my savings has been devalued by about half.
[00:27:01.286 --> 00:27:04.508]  People wonder why the stock market is at a record level yesterday.
[00:27:04.508 --> 00:27:09.132]  Well, that's because the dollar has been devalued by half, so it takes double the dollars to chase it.
[00:27:09.132 --> 00:27:13.515]  People tell me, are my stock portfolios up 30% in the last two years?
[00:27:13.515 --> 00:27:16.097]  And I'm like, yes.
[00:27:16.097 --> 00:27:18.178]  And, did you know that's a net loss?
[00:27:18.178 --> 00:27:20.500]  But you can't explain it to them.
[00:27:20.500 --> 00:27:22.862]  They don't want to be given the bad news.
[00:27:22.862 --> 00:27:29.667]  Now, if we got the news, we could probably rectify this and turn this around and make the White House change policies to try to sure up the dollar.
[00:27:30.518 --> 00:27:35.162]  For four years, the White House has had a public policy to drive down the dollar.
[00:27:35.162 --> 00:27:36.123]  The agreements have been made.
[00:27:36.123 --> 00:27:48.052]  It's been announced at Davos four years ago that there has been a decision for a, quote, slow slide of the dollar to about 30 percent, or maybe even lower, of its original value in 2000.
[00:27:48.052 --> 00:27:54.417]  Ladies and gentlemen, this is so catastrophic, I... Thank God I don't care that much about money.
[00:27:54.417 --> 00:27:58.020]  I mean, this money-worshiping society, the general public, if they knew
[00:27:58.692 --> 00:27:59.772]  Because they don't.
[00:27:59.772 --> 00:28:02.293]  I've been on airplanes trying to talk to businessmen about this.
[00:28:02.293 --> 00:28:05.634]  They have, again, a built-in aversion to reality.
[00:28:05.634 --> 00:28:11.295]  And anything threatening, yuppies make the decision to just claim they know about it or put some spin on it.
[00:28:11.295 --> 00:28:12.055]  You know what I'm talking about.
[00:28:12.055 --> 00:28:13.115]  You know how people do that.
[00:28:13.115 --> 00:28:14.836]  I'm like, hey, you know, the dollar is plunging right now.
[00:28:14.836 --> 00:28:15.976]  It's all by design.
[00:28:15.976 --> 00:28:17.596]  Oh, it's by design, huh?
[00:28:17.596 --> 00:28:20.337]  Well, listen, you know what it means to have a currency being devaluated?
[00:28:21.017 --> 00:28:21.497]  Huh?
[00:28:21.497 --> 00:28:21.918]  What?
[00:28:21.918 --> 00:28:23.639]  All I know is my stocks are up.
[00:28:23.639 --> 00:28:24.579]  No, listen.
[00:28:24.579 --> 00:28:26.760]  It's being done by design to get rid of the middle class.
[00:28:26.760 --> 00:28:32.983]  And of course, I said it a little bit better than that when I'm talking to somebody, but they just don't know.
[00:28:32.983 --> 00:28:35.365]  They're just not aware.
[00:28:35.365 --> 00:28:38.907]  Here is AP just out in the last few hours.
[00:28:38.907 --> 00:28:42.789]  And by the way, since this came out, it's plunged even further.
[00:28:42.789 --> 00:28:45.230]  Yeah, it's not slowly dropping now, ladies and gentlemen.
[00:28:45.230 --> 00:28:46.971]  It is in absolute free fall.
[00:28:46.971 --> 00:28:48.952]  We're talking dropping a cent a day now.
[00:28:49.899 --> 00:28:56.627]  I mean, we are in absolute hair on fire plunge mode right now.
[00:28:56.627 --> 00:28:59.190]  You ever wanted to know what it felt like to plunge into a depression?
[00:28:59.190 --> 00:29:02.113]  You're now feeling it.
[00:29:02.113 --> 00:29:05.377]  But the mind control is so great, the people don't even know!
[00:29:06.152 --> 00:29:20.700]  In a way, that's almost good, because they just keep going on and operating as if it, you know, in the short term, I'm kind of going, well, at least, in a way, I'm going, well, at least they don't know, so it isn't a total plunge, but when they do find out, it'll be ten times worse, so then I actually want to warn people.
[00:29:20.700 --> 00:29:22.281]  You know what I mean?
[00:29:22.281 --> 00:29:25.683]  It's like, I've just never seen anything like it.
[00:29:25.683 --> 00:29:27.024]  I'm actually speechless right now.
[00:29:27.640 --> 00:29:30.502]  And I've talked to people in the airport, flying out to L.A., flying back.
[00:29:30.502 --> 00:29:33.023]  I've talked to businessmen, and I'd say, uh, hey, did you hear?
[00:29:33.023 --> 00:29:35.104]  Because I'd see them read the newspaper and say, dollar dropping.
[00:29:35.104 --> 00:29:38.726]  And I saw that, like, twice with the Wall Street Journal, another time with the USA Today.
[00:29:38.726 --> 00:29:40.627]  And I said, hey, you know, the dollar's really dropping.
[00:29:40.627 --> 00:29:42.188]  And I knew what they'd say.
[00:29:42.188 --> 00:29:45.930]  They'd say, yeah, but that's good for manufacturing.
[00:29:45.930 --> 00:29:48.791]  And they all have can't, because they've all been reading the same propaganda.
[00:29:48.791 --> 00:29:51.432]  They're telling people it's good in the newspaper.
[00:29:51.432 --> 00:29:52.493]  And I'm like, no, no, no, no, no.
[00:29:52.493 --> 00:29:54.154]  You notice that in the drop in the last
[00:29:54.784 --> 00:29:59.085]  You know, four years in the dollar, that it actually hasn't helped manufacturing.
[00:29:59.085 --> 00:30:02.427]  And they go, yeah, I guess, and they just turn back to their newspaper.
[00:30:02.427 --> 00:30:05.568]  So I'm going to briefly get to this, then to Ted Pike.
[00:30:05.568 --> 00:30:08.248]  Go ahead and get Ted on, but I'm going to cover this when we get back.
[00:30:08.248 --> 00:30:11.009]  Euro raises to record high versus the dollar.
[00:30:11.009 --> 00:30:13.670]  It's never been this high.
[00:30:13.670 --> 00:30:16.411]  It is now at 136.82.
[00:30:16.411 --> 00:30:19.972]  Ladies and gentlemen, it was trading at 80 cents against the dollar in 2000.
[00:30:19.972 --> 00:30:21.913]  This is unprecedented.
[00:30:25.729 --> 00:30:27.129]  We're on the march.
[00:30:27.129 --> 00:30:29.650]  The Empire's on the run.
[00:30:29.650 --> 00:30:35.391]  Alex Jones and the GCN Radio Network.
[00:30:35.391 --> 00:30:40.652]  The disciples asked Jesus in Matthew 24, What shall be the signs of thy coming and the end of the world?
[00:30:40.652 --> 00:30:42.732]  You shall hear of wars and rumors of wars.
[00:30:42.732 --> 00:30:45.953]  For nation shall rise against nation and kingdom against kingdom.
[00:30:45.953 --> 00:30:49.394]  And there shall be famines, disease, and earthquakes in many places.
[00:30:49.394 --> 00:30:51.254]  We are living in this time of Earth's history.
[00:30:51.514 --> 00:30:55.495]  Many people are trying to understand the climactic world events in light of human wisdom.
[00:30:55.495 --> 00:30:58.776]  But without the wisdom of God, this is impossible.
[00:30:58.776 --> 00:31:03.278]  2 Peter says, We have a more sure word of prophecy, and you do well if you take heed.
[00:31:03.278 --> 00:31:07.979]  But first know this, that no prophecy of the scripture is of any private interpretation.
[00:31:07.979 --> 00:31:12.620]  The Bible says, Would like you to receive this new offer, Packet B, the unholy alliance.
[00:31:12.620 --> 00:31:14.641]  These materials document the global leaders,
[00:31:14.701 --> 00:31:14.961]  We're good.
[00:31:35.763 --> 00:31:38.804]  David J. Smith for Newswatch Magazine.
[00:31:38.804 --> 00:31:44.426]  Are radical Islamic nations seeking to gain control of the Security Council of the United Nations?
[00:31:44.426 --> 00:31:46.827]  What would be their purpose for doing so?
[00:31:46.827 --> 00:31:51.329]  For a one-year free subscription to Newswatch Magazine, just call our toll-free number 1-800-516-8736.
[00:31:51.329 --> 00:31:51.709]  That's 1-800-516-8736.
[00:31:51.709 --> 00:31:51.869]  Call now.
[00:32:05.749 --> 00:32:08.672]  David J. Smith for Newswatch Magazine.
[00:32:08.672 --> 00:32:13.136]  Did you know that the prophecies of the Bible are far in advance of today's news?
[00:32:13.136 --> 00:32:17.120]  It discusses a coming economic system called the Mark of the Beast.
[00:32:17.120 --> 00:32:22.305]  You can receive a one-year free subscription to Newswatch Magazine by calling our toll-free number 1-800-516-8736.
[00:32:22.305 --> 00:32:23.266]  That's 1-800-516-8736.
[00:32:32.038 --> 00:32:33.499]  5-1-6-8-7-3-6.
[00:32:33.499 --> 00:32:35.360]  Call now.
[00:32:35.360 --> 00:32:37.581]  Summer is once again just around the corner.
[00:32:37.581 --> 00:32:40.302]  And as usual, so are higher gas prices.
[00:32:40.302 --> 00:32:43.924]  This year, stop taking it on the chin and start fighting back.
[00:32:43.924 --> 00:32:52.949]  Ethos FR, a product tested and found worthy by NBC and Fox News, can save you up to 19% on fuel and reduce emissions by up to 30%.
[00:32:52.949 --> 00:32:55.250]  Unlike other products and gadgets you've seen advertised,
[00:32:55.710 --> 00:32:59.953]  Ethos FR attacks the source of the problem, unburned fuel.
[00:32:59.953 --> 00:33:04.155]  You see, exhaust is essentially unburned fuel that's expelled from your tailpipe.
[00:33:04.155 --> 00:33:09.399]  That equates to toxins being released into the environment and dollars being released from your wallet.
[00:33:09.399 --> 00:33:15.963]  But with Ethos FR, fuel burns more completely, helping your engine to deliver better mileage and helping you to save money.
[00:33:16.623 --> 00:33:18.665]  And, it's so easy to use.
[00:33:18.665 --> 00:33:25.050]  Simply pour a couple of ounces into your tank at every fill up, and you're on your way to saving money and the environment.
[00:33:25.050 --> 00:33:31.716]  So, do yourself and the environment a favor, and visit ctsavegas.com to get your bottle today.
[00:33:31.716 --> 00:33:34.578]  That's ctsavegas.com.
[00:34:05.540 --> 00:34:11.844]  From liberals to conservatives, libertarians, 9-11 truthers.
