[00:00:00.000 --> 00:00:20.000]  InfoWars. Tomorrow's News. Today.
[00:28:21.600 --> 00:28:25.840]  groups that actually show what was happening in the U.S. over a year and a half ago. It's now
[00:28:25.840 --> 00:28:30.160]  been confirmed very similar things going on in Denmark. But it looks like in the E.U.,
[00:28:30.160 --> 00:28:33.920]  they weren't hitting them as hard as they hit us in the U.S. because the E.U.'s were controlled.
[00:28:34.880 --> 00:28:38.400]  But they still want to have some death. They also want to say COVID's doing it. So
[00:28:38.400 --> 00:28:42.240]  they're setting the precedent to kill us, to cover it up, and to make money while they do it.
[00:28:42.880 --> 00:28:47.040]  These are the very globals that say they want to depopulate us. So of course they're killing us.
[00:28:47.040 --> 00:28:50.320]  They want the power to do it. It really happened. It's really happening. And now they're getting
[00:28:50.320 --> 00:28:54.880]  ready to release a new virus, but with new shots. They're murderers. They must be stopped. We'll be
[00:28:54.880 --> 00:29:03.680]  right back. Stay with us. Infowarsstore.com is like a grocery store or like a vitamin shop.
[00:29:03.680 --> 00:29:07.680]  We want to have all the best brands for you. We want to have a bunch of different choices for you.
[00:29:07.680 --> 00:29:12.480]  So I get constant questions online and in person. Hey, what's better, knockout? What's better,
[00:29:13.200 --> 00:29:16.720]  down and out? What's better? Why do you sell two or three different sleep aids?
[00:29:16.720 --> 00:29:21.440]  And the answer is different herbal formulas, different compounds are better for different
[00:29:21.440 --> 00:29:27.120]  people. So one person might like this coffee. Another person likes that coffee. That's how our
[00:29:27.120 --> 00:29:32.080]  bodies work. They're all very diverse, but we've been able to private label a national bestseller
[00:29:32.080 --> 00:29:37.520]  that's been sold for many years that people love and sold for a lower price under the name Infowars
[00:29:37.520 --> 00:29:44.000]  MD Good Night's Sleep. This is a great formula full of amazing safe compounds, give you deeper,
[00:29:44.000 --> 00:29:50.080]  cleaner, restful sleep. And it's in stock available right now of 25% off out of the gates.
[00:29:50.080 --> 00:29:54.240]  So get your Infowars MD Good Night's Sleep today at Infowarsstore.com.
[00:29:59.120 --> 00:30:02.880]  You're going to want to pay attention to what I'm about to say in the next 60 seconds.
[00:30:03.520 --> 00:30:09.440]  Two new incredible products are now available exclusively at Infowarsstore.com. They are both
[00:30:09.440 --> 00:30:15.040]  clones of national bestselling products from a major pharmaceutical slash supplement maker
[00:30:15.040 --> 00:30:18.560]  that are listeners and patriots that are allowing us to private label it
[00:30:18.560 --> 00:30:24.400]  at a lower price you'll find in stores. It's Joint Relief Max and Nerve Renew.
[00:30:25.120 --> 00:30:31.520]  Both of these have known documented natural compounds to lower pain and also make your
[00:30:31.520 --> 00:30:36.640]  nerves healthier, which is one of the major reasons nerves get irritated and are more
[00:30:36.640 --> 00:30:42.560]  inductive to pain. There's major research behind this all. You need to get Joint Relief Max from
[00:30:42.560 --> 00:30:50.640]  Infowars MD and Nerve Renew from Infowars MD exclusively at Infowarsstore.com right now.
[00:30:50.640 --> 00:30:56.240]  Introducing them both 25% off. You'll find them exclusively at Infowarsstore.com and they fund
[00:30:56.240 --> 00:31:02.720]  their operation. You wanted to plug RainForce. Do you like RainForce? Yeah. So my name is Ken
[00:31:02.720 --> 00:31:07.760]  Heckin-Ladley. How do I write all the books that I do? Four books with Dr. Judy Majkowicz,
[00:31:07.760 --> 00:31:12.080]  four books with Project Veritas Whistleblowers, and now two books with Alex Jones.
[00:31:12.080 --> 00:31:18.960]  That's because I use RainForce every day. What I always need is I always need some sort of boost
[00:31:18.960 --> 00:31:24.640]  in the morning. And so I try to exercise, eat well, take good vitamins. But the one thing that
[00:31:24.640 --> 00:31:31.280]  I have really found that makes a difference is RainForce. I'll take RainForce in the morning
[00:31:31.280 --> 00:31:36.160]  right before I go to my computer and I'm good for the next four or five hours writing a whole
[00:31:36.160 --> 00:31:41.920]  lot of stuff. So it really is true that RainForce is something I use every day and it helps me with
[00:31:41.920 --> 00:31:45.520]  my writing. All right. We love you. We'll be right back. Get your RainForce Plus,
[00:31:45.520 --> 00:31:50.400]  RainForce Ultra, and TurboForce at Infowarsstore.com. We'll be right back with our number two.
[00:31:58.880 --> 00:32:05.440]  TurboForce is back. Sold out for eight months and it's TurboForce Plus. We made it even stronger.
[00:32:06.000 --> 00:32:11.680]  The strongest long-term energy you're going to find anywhere. TurboForce is back in stock
[00:32:11.680 --> 00:32:21.040]  at Infowarsstore.com or 888-253-3139. And it's not just wide spectrum natural herbs
[00:32:21.040 --> 00:32:26.320]  that time release over 10 hours, typically called 10-hour energy. It has a bunch of vitamins and
[00:32:26.320 --> 00:32:33.120]  minerals and a bunch of other key things and amino acids that turbocharge everything and are good
[00:32:33.120 --> 00:32:41.360]  for your heart, your brain, your liver, you name it. It is the super fuel. RainForce Plus is great.
[00:32:41.360 --> 00:32:44.400]  RainForce Ultra is great. They're two different nootropics. They go good with this,
[00:32:44.400 --> 00:32:50.400]  but this is the King Kong. This is the boss. TurboForce back in stock,
[00:32:50.400 --> 00:32:55.600]  discounted. Infowarsstore.com. More power, more strength, more energy.
[00:33:00.480 --> 00:33:08.000]  Leading a frontal assault on the lies of the New World Order, it's Alex Jones.
[00:33:08.160 --> 00:33:29.840]  Big Brother, mainstream media, government cover-ups, you want to stop tyranny, well
[00:33:29.840 --> 00:33:30.840]  so does he.
[00:33:30.840 --> 00:33:31.840]  Live from the InfoWars.com studios, it's Alex Jones.
[00:33:31.840 --> 00:33:44.960]  So, if you look out your back door, let's just say you live in Knoxville, Tennessee,
[00:33:44.960 --> 00:33:48.320]  you live in a middle class, nice neighborhood, you got your little backyard, maybe a little
[00:33:48.320 --> 00:33:56.400]  pool or something, and you look out your back window, and you're eight year olds out there
[00:33:56.400 --> 00:34:01.880]  swimming, you're watching them, and you see a man come through your back gate and walk
[00:34:01.880 --> 00:34:09.080]  over and pour gasoline on your child with a gas can, now you're going to imagine he's
[00:34:09.080 --> 00:34:12.640]  about to pull a lighter out and set him on fire, this is psychotic, and so you're going
[00:34:12.640 --> 00:34:16.480]  to either have a gun right there or you're going to grab a butcher knife out of the butcher
[00:34:16.480 --> 00:34:20.840]  block where you're sitting there in the kitchen, maybe slicing a steak or something for, you
[00:34:20.840 --> 00:34:25.360]  know, the grill, and you're going to go out there and you're going to stab him, you're
[00:34:25.360 --> 00:34:28.880]  not going to tell him to stop, really, you're going to get him taken care of, you're not
[00:34:28.880 --> 00:34:30.880]  going to, you know, you're going to be in a rage, you're going to kill him, at least
[00:34:30.880 --> 00:34:31.880]  I would.
[00:34:31.880 --> 00:34:35.480]  I see somebody pouring gasoline on my kid, my six year old, I'm going to go out and I'm
[00:34:35.480 --> 00:34:36.480]  going to kill him.
[00:34:36.480 --> 00:34:39.160]  There's no ifs, ands, or buts, I thought I'm a tough guy, I have an instinct to stop it
[00:34:39.160 --> 00:34:40.720]  and to protect others, I'm going to kill him.
[00:34:40.720 --> 00:34:43.800]  He's going to be dead in about 30 seconds, I'm going to slit his throat, I'm going to
[00:34:43.800 --> 00:34:44.800]  stab him in the chest.
[00:34:44.800 --> 00:34:52.600]  Now, ladies and gentlemen, the New World Order is pouring poison bioweapon all over our children
[00:34:52.600 --> 00:34:56.480]  and all over us, and we just sit here and take it, and it's so scary that our government's
[00:34:56.480 --> 00:35:01.160]  been seized by psychotic depopulationists and transhumanists that we don't want to admit
[00:35:01.160 --> 00:35:03.440]  it, and we want to say Alex Jones is the bad guy.
[00:35:03.440 --> 00:35:07.920]  I've been told by high level Justice Department whistleblowers off air, I mean high level
[00:35:07.920 --> 00:35:12.120]  that, you know, they get the orders, you will indict Jones, you will find a case, it's been
[00:35:12.120 --> 00:35:17.200]  going on for at least seven, eight years, because he destabilizes our country, and people listen
[00:35:17.200 --> 00:35:21.480]  to him, and we've tracked back almost the entire resistance to Jones, and I'm not bragging,
[00:35:21.480 --> 00:35:25.640]  what's going on, that you can now see that, this audience, our guests, what we do here,
[00:35:25.640 --> 00:35:26.640]  not me.
[00:35:26.640 --> 00:35:30.000]  That's an important thing for my safety, and it's the truth, it's not me, it's this whole
[00:35:30.000 --> 00:35:34.880]  focal point, but this is God working through us, all of us together.
[00:35:34.880 --> 00:35:38.920]  Do those idiots think that that intimidates me, when I know that it's all coming out,
[00:35:38.920 --> 00:35:43.640]  that they knew these shots wouldn't protect you, and would destroy your immune system,
[00:35:43.640 --> 00:35:44.960]  would kill a bunch of people?
[00:35:44.960 --> 00:35:50.680]  No, I have a responsibility to get these people off of our collective backs, not because I'm
[00:35:50.680 --> 00:35:56.440]  a hero, but because I can face reality, and it's the same thing over and over again.
[00:35:56.440 --> 00:36:00.440]  Look at the craziness in our government, now you see it in Congress, they admit that our
[00:36:00.440 --> 00:36:03.840]  border patrol and our military, in order to complete the smuggling process of children
[00:36:03.840 --> 00:36:09.300]  in mass, many of them end up dead, their organs harvested, or in sex slavery, I've got articles
[00:36:09.300 --> 00:36:12.120]  on that today, we're gonna hit.
[00:36:12.120 --> 00:36:16.960]  So think about the country we live in, and the world we live in, where we don't stand
[00:36:16.960 --> 00:36:23.720]  up for each other, and where criminals, psychotic globalists, think they can get away with injecting
[00:36:23.720 --> 00:36:30.480]  us with bioweapons, but spreading it out where one person gets sick, one person feels fine,
[00:36:30.480 --> 00:36:36.080]  one person dies, and then just say, hey, the whole medical system went along with it, everybody
[00:36:36.080 --> 00:36:38.360]  better get on board, or we're all gonna go down.
