[00:00.000 --> 00:02.000]  You
[27:58.820 --> 28:03.820]  You know the frickin pain they're under they have to sedate them and put them in comas. This is so bad. Okay, and
[28:04.420 --> 28:07.980]  When they come out of comas and don't die and have a damaged heart they tell them shut up
[28:07.980 --> 28:09.980]  You're not allowed to speak so
[28:10.780 --> 28:13.300]  Ladies and gentlemen, we're gonna go to break. I'm gonna come and get Owens take on this
[28:13.300 --> 28:15.740]  We're gonna play a lot of clips and more than he takes over next hour, but
[28:16.860 --> 28:20.580]  Do you understand the vindication of all of you that warn people about this?
[28:20.820 --> 28:24.820]  Understand the vindication of info wars, but now here's our next big fight
[28:26.460 --> 28:29.060]  We've got to get all these articles together in special reports
[28:29.220 --> 28:33.380]  We got to get them up on info wars calm and banned out video because you can't put this out anywhere else
[28:33.380 --> 28:39.100]  And we have to get it out to everybody you've got to get it out now because they're just trying to paper over it
[28:39.100 --> 28:42.420]  Like it's no big deal and just move on. We're not gonna let them do it
[28:42.420 --> 28:46.540]  You're not gonna let them do it and you're the reason we've had so much success even though things are bad
[28:46.540 --> 28:51.740]  We're gonna be a lot worse against this make we could bring down their whole house of cards if we play this right
[28:51.740 --> 28:57.300]  So we're in the fight warms turning praise God. We'll be right back in four wars calm tomorrow's news today
[28:57.300 --> 29:04.100]  Hey everybody confused about staying healthy in a crazy COVID culture me too
[29:04.100 --> 29:08.620]  But listen after all the research all the conflicting studies after all the squabbling
[29:08.620 --> 29:15.540]  There's one thing almost everyone agrees on it's that immune system health can literally be the difference between life and death
[29:15.580 --> 29:19.500]  You probably already believe that I certainly do so here's the thing
[29:19.500 --> 29:25.860]  I wanted to get past the craziness and find out which plant-based substances actually have studies that demonstrate
[29:25.860 --> 29:28.820]  Some efficacy in immune support now
[29:28.820 --> 29:33.700]  You'll have to sign a waiver, but you can check out what I've discovered at stronger defense calm
[29:33.740 --> 29:36.740]  No cures or treatments there instead little known
[29:36.740 --> 29:44.180]  But shocking immune system research and a breakthrough immune support product based on that research called immune 10x
[29:44.180 --> 29:48.580]  And the best part you can go to the stronger defense website right now and claim your own
[29:48.660 --> 29:52.860]  Supply of immune 10x without paying anything today crazy, right?
[29:52.860 --> 29:58.620]  Learn more about this unusual limited time offer at stronger defense calm. That's stronger defense calm
[30:00.660 --> 30:02.940]  When Bob Woodward's new book came out
[30:03.820 --> 30:09.980]  Alleging that General Milley had called the head of the Chinese military and said Trump might nuke you you tried to overthrow the US
[30:10.020 --> 30:13.860]  Government, but basically I'm protecting you and I'll warn you if we launch an attack
[30:13.860 --> 30:17.500]  Which was the greatest reason in US history that has ever been committed
[30:18.140 --> 30:22.140]  People said oh Alex it must not be true and I might wait Bob Woodbridge former naval intelligence
[30:22.140 --> 30:23.980]  He's a big insider globalist
[30:23.980 --> 30:26.780]  He wouldn't have put this out unless they wanted to put it out
[30:26.860 --> 30:32.840]  Say that Billy was a hero to set the precedent you can have a permanent bureaucracy stay behind network deep state
[30:33.260 --> 30:37.780]  Basically that has its own bureaucratic coup over America. That's why they put bite in he's so incredibly weak
[30:37.780 --> 30:39.780]  He's to undermine the idea of the presidency
[30:39.820 --> 30:44.540]  Well people said I was making it up with Bob Woodward's line. Well now Milley admits he did it
[30:44.540 --> 30:46.700]  You see I didn't need to trust Bob Woodward
[30:46.700 --> 30:52.220]  I remember Pelosi on January 8th ragging that she'd gotten a call from Milley that he'd taken control of the nukes
[30:52.380 --> 30:57.020]  So this treason was hiding in plain view back then and we covered it. See I have a memory folks
[30:57.020 --> 30:59.900]  I remember all this stuff. That's why I know it's true and what's false
[31:00.220 --> 31:02.220]  I'll tell you what's life and death
[31:02.300 --> 31:09.060]  If you don't have freedom of speech if you don't have the right to be able to communicate then you don't have a future
[31:09.540 --> 31:11.340]  Always when governments take away speech
[31:11.340 --> 31:17.420]  They then enslave the population and then they finally start exterminating the population and America the entire world is going down
[31:17.420 --> 31:20.700]  The tubes because the UN globals directed great reset
[31:20.780 --> 31:25.180]  That's why it's more important than ever that info or stay on the air and that all of us stay healthy
[31:25.180 --> 31:33.220]  That's why I'm offering a bunch of our best-selling products and 50% off for a limited time only until the end of the month of September
[31:33.220 --> 31:39.340]  That's only about 12 13 days as the time we're taping this and that means all these amazing products
[31:39.340 --> 31:46.580]  We have ultra 12 highest quality B12 taken out of the tongue. We have winter sun highest quality organic vitamin D3 taken out of the tongue
[31:46.860 --> 31:48.700]  Amazing. We've got knock out the sleep babe
[31:48.700 --> 31:51.300]  We've got hair and beard formula that's got all the vitamins minerals as well
[31:51.300 --> 31:58.340]  Not your hair and beard and we've got our great liquid turmeric formula all 50% off at info war store calm and it keeps us on the air
[31:58.340 --> 32:00.340]  Take action. I thank you
[32:00.340 --> 32:05.820]  It is through our five senses that we are kept fascinated and hypnotized by the lies
[32:05.820 --> 32:10.740]  We are told and the only way to see through this illusion is with our higher senses
[32:10.860 --> 32:13.880]  Which is why fluoridated water is a big problem
[32:14.460 --> 32:20.860]  Consuming too much fluoride forms phosphate crystals around the pineal gland and shuts down its natural functions
[32:21.220 --> 32:26.940]  Natural functions which have been known for millennia the Hindu chakras aligned with the endocrine system
[32:26.940 --> 32:30.100]  The chakra aligned with the pineal gland is the third eye
[32:30.100 --> 32:38.100]  Also described as the seat of the soul the pineal gland is what connects us to higher levels of consciousness and otherwise
[32:38.620 --> 32:40.620]  Unseen dimensions of reality
[32:40.860 --> 32:48.820]  Fluoride free water is essential to keeping our pineal gland healthy our water filtration systems with the proper filters
[32:48.940 --> 32:54.420]  We'll keep your drinking water fluoride free and the propure shower head will seal the deal
[32:54.420 --> 32:59.820]  Get them both today for yourself or a friend at infowarstore.com
[33:02.740 --> 33:05.580]  You're listening to the Alex Jones show
[33:13.620 --> 33:15.620]  Big brother
[33:15.780 --> 33:17.780]  mainstream media
[33:17.900 --> 33:22.940]  Government cover-ups you want to stop tyranny? Well, so does he
[33:22.940 --> 33:28.420]  Live from the info wars.com studios. It's Alex Jones
[33:28.420 --> 33:36.060]  I must be right. I must be right. I must be right. I must be right. I must
[33:41.100 --> 33:47.660]  Must be right, I must be right. I must be right. I must be right. I must be right
[33:47.660 --> 33:54.060]  I must come back ladies and gentlemen that is the puppet president of the United States, and I want to be 100%
[33:54.060 --> 33:59.780]  percent absolutely clear here because this is very important, this is the key to everything.
[33:59.780 --> 34:07.100]  It's not funny to me that Joe Biden is a complete absolute puppet, doesn't know who he is.
[34:07.100 --> 34:12.020]  It doesn't help our country, it doesn't help anybody but the globalist, so they can have
[34:12.020 --> 34:16.820]  him up there, they can commit all these crimes, they can destroy our country, they can sell
[34:16.820 --> 34:22.240]  us out, they can trigger a civil war, they can dissolve our borders, they can bring in
[34:22.240 --> 34:29.580]  all of our enemies, they can devalue our currency, they can push poison injections on us and
[34:29.580 --> 34:37.500]  national IDs and compulsory gene therapies and all the rest of it and the mask mandates
[34:37.500 --> 34:41.460]  and he gets all the hatred and he gets all the blame and he's a zombie that doesn't
[34:41.460 --> 34:46.380]  even know who he is because any other president, even if they're a globalist, doesn't like
[34:46.380 --> 34:50.740]  being hated and so they'll try to hide the programs and hide what they're doing because
