[00:00.000 --> 00:11.000]  Waging War on Corruption. It's Alex Jones coming to you live from the front lines of the Info War.
[01:44:42.000 --> 01:44:44.000]  if stuff happens you can feed your whole block
[01:44:44.000 --> 01:44:46.000]  it's up to us to be self-sufficient.
[01:44:46.000 --> 01:44:48.000]  You're buying war bonds
[01:44:48.000 --> 01:44:50.000]  bringing you great products and together
[01:44:50.000 --> 01:44:52.000]  with God's help we are unstoppable.
[01:44:52.000 --> 01:44:54.000]  InfowarsStore.com and Infowars Select
[01:44:54.000 --> 01:44:56.000]  high quality storeable foods powered
[01:44:56.000 --> 01:44:58.000]  by my patriots supply.
[01:44:58.000 --> 01:45:00.000]  You deserve a deep
[01:45:00.000 --> 01:45:02.000]  restful sleep with Knockout by Infowars Life.
[01:45:02.000 --> 01:45:04.000]  Our organic formula
[01:45:04.000 --> 01:45:06.000]  is made from high quality
[01:45:06.000 --> 01:45:08.000]  natural ingredients
[01:45:08.000 --> 01:45:10.000]  such as Valerian root extract,
[01:45:10.000 --> 01:45:12.000]  L-Tryptophan,
[01:45:12.000 --> 01:45:14.000]  Lemon Balm Leaf Extract and Melatonin.
[01:45:14.000 --> 01:45:16.000]  Knockout packs a powerful punch
[01:45:16.000 --> 01:45:18.000]  to get you through the night
[01:45:18.000 --> 01:45:20.000]  and achieve proper sleep.
[01:45:20.000 --> 01:45:22.000]  Millions of people around the world
[01:45:22.000 --> 01:45:24.000]  experience daytime drowsiness
[01:45:24.000 --> 01:45:26.000]  but with the rapid speed of life
[01:45:26.000 --> 01:45:28.000]  we need to be able to keep up the pace.
[01:45:28.000 --> 01:45:30.000]  Our natural mixture
[01:45:30.000 --> 01:45:32.000]  harnesses the power of ten known ingredients
[01:45:32.000 --> 01:45:34.000]  to let your body relax
[01:45:34.000 --> 01:45:36.000]  and get the sleep you need.
[01:45:36.000 --> 01:45:38.000]  Wake up refreshed and take on the day.
[01:45:38.000 --> 01:45:40.000]  Infowars Life wants to bring
[01:45:40.000 --> 01:45:42.000]  you a sleep support formula that goes
[01:45:42.000 --> 01:45:44.000]  above and beyond other leading brands
[01:45:44.000 --> 01:45:46.000]  at an affordable price.
[01:45:46.000 --> 01:45:48.000]  Get the sleep you deserve
[01:45:48.000 --> 01:45:50.000]  and experience the power of Knockout.
[01:45:50.000 --> 01:45:52.000]  Head on over to InfowarsLife.com
[01:45:52.000 --> 01:45:54.000]  and say goodbye to fatigue.
[01:45:54.000 --> 01:46:15.000]  That's InfowarsLife.com.
[01:46:25.000 --> 01:46:27.000]  We have developed
[01:46:27.000 --> 01:46:29.000]  hands down from our research
[01:46:29.000 --> 01:46:32.000]  the most powerful, healthy energy drink
[01:46:32.000 --> 01:46:35.000]  pre-workout and beyond system in the world.
[01:46:35.000 --> 01:46:37.000]  If there's nothing else like it
[01:46:37.000 --> 01:46:38.000]  you must experience it.
[01:46:38.000 --> 01:46:40.000]  It is a total game changer
[01:46:40.000 --> 01:46:42.000]  and it comes in easy to use,
[01:46:42.000 --> 01:46:44.000]  packaged, mixed in with fruit juice
[01:46:44.000 --> 01:46:45.000]  or water, whatever you'd like.
[01:46:45.000 --> 01:46:47.000]  Warning though, it's very, very strong.
[01:46:47.000 --> 01:46:48.000]  It lasts 10 hours.
[01:46:48.000 --> 01:46:50.000]  So take a half packet the first time you take it
[01:46:50.000 --> 01:46:52.000]  because Turbo Force is named Turbo Force
[01:46:52.000 --> 01:46:54.000]  because it will take you into overdrive.
[01:46:54.000 --> 01:47:23.000]  Turbo Force at InfowarsLife.com
[01:47:23.000 --> 01:47:25.000]  All right, before I get into this
[01:47:25.000 --> 01:47:27.000]  exercise in arrogance
[01:47:27.000 --> 01:47:29.000]  and pontification and people trying to
[01:47:29.000 --> 01:47:31.000]  control reality until you can't question
[01:47:31.000 --> 01:47:33.000]  things and then fall all over themselves
[01:47:33.000 --> 01:47:35.000]  that's like fools.
[01:47:35.000 --> 01:47:37.000]  Before I do that,
[01:47:37.000 --> 01:47:39.000]  really just insulting your intelligence.
[01:47:39.000 --> 01:47:41.000]  Don't forget Mike Adams hosts every week
[01:47:41.000 --> 01:47:43.000]  an hour of original hard hitting
[01:47:43.000 --> 01:47:45.000]  information counter think
[01:47:45.000 --> 01:47:47.000]  for the hour right after we end at 6 o'clock central
[01:47:47.000 --> 01:47:49.000]  then
[01:47:49.000 --> 01:47:51.000]  David Knight will be back tomorrow
[01:47:51.000 --> 01:47:53.000]  at 8 a.m. central for the David Knight show
[01:47:53.000 --> 01:47:55.000]  then I'm back at 11 a.m. then I'll
[01:47:55.000 --> 01:47:57.000]  enjoy your 3 p.m. central and the way we reach out
[01:47:57.000 --> 01:47:59.000]  on these local stations, TV stations
[01:47:59.000 --> 01:48:01.000]  and the internet as you spread the word
[01:48:01.000 --> 01:48:03.000]  so thank you for doing it.
[01:48:03.000 --> 01:48:05.000]  So imagine on PBS nationally
[01:48:05.000 --> 01:48:07.000]  and NPR nationally, taxpayer funded
[01:48:07.000 --> 01:48:09.000]  because nobody wants to actually fund this themselves
[01:48:09.000 --> 01:48:11.000]  these slugs
[01:48:11.000 --> 01:48:13.000]  get up there and they put out things like Republic of Lies
[01:48:13.000 --> 01:48:15.000]  which is saying America sucks
[01:48:15.000 --> 01:48:17.000]  and America's a bunch of idiot boobs
[01:48:17.000 --> 01:48:19.000]  that need to be led by the intellectual elite
[01:48:19.000 --> 01:48:21.000]  so smart and they say all that
[01:48:21.000 --> 01:48:23.000]  it's incredible 30 minute babble
[01:48:23.000 --> 01:48:25.000]  and then she gets into
[01:48:25.000 --> 01:48:27.000]  to false flags
[01:48:27.000 --> 01:48:29.000]  and so they start admitting that false flags are real
[01:48:29.000 --> 01:48:31.000]  historically
[01:48:31.000 --> 01:48:33.000]  and then a lot of times things are staged
[01:48:33.000 --> 01:48:35.000]  and then it's anti-semitic
[01:48:35.000 --> 01:48:37.000]  though to question if something's a false flag
[01:48:37.000 --> 01:48:39.000]  so they're engaged in double
[01:48:39.000 --> 01:48:41.000]  thing, two opposite ideas at the same time
[01:48:41.000 --> 01:48:43.000]  as George Arwell talked about being
[01:48:43.000 --> 01:48:45.000]  held by the person
[01:48:45.000 --> 01:48:47.000]  so it's like psychosis, they're saying
[01:48:47.000 --> 01:48:49.000]  there are no such things as false flags
[01:48:49.000 --> 01:48:51.000]  it's insane, it doesn't exist
[01:48:51.000 --> 01:48:53.000]  no one ever staged anything
[01:48:53.000 --> 01:48:55.000]  they then pimp
[01:48:55.000 --> 01:48:57.000]  the whole dead sandy look kids again
[01:48:57.000 --> 01:48:59.000]  and say that I'm doing it, they're obsessed with that
[01:48:59.000 --> 01:49:01.000]  that's not on our radar screen
[01:49:01.000 --> 01:49:03.000]  and then
[01:49:05.000 --> 01:49:07.000]  they go on and admit that false flags are real
[01:49:09.000 --> 01:49:11.000]  so it's just a fascinating
[01:49:11.000 --> 01:49:13.000]  to see serbents of evil
[01:49:13.000 --> 01:49:15.000]  and how they just get talking points
[01:49:15.000 --> 01:49:17.000]  and I think their audience is so dumb
[01:49:17.000 --> 01:49:19.000]  that even though
[01:49:19.000 --> 01:49:21.000]  logic is being murdered, run over like
[01:49:21.000 --> 01:49:23.000]  roadkill, they don't get how
[01:49:23.000 --> 01:49:25.000]  buffoonish they are
[01:49:25.000 --> 01:49:27.000]  it's just fascinating
[01:49:27.000 --> 01:49:29.000]  never worked for NPR, never been
[01:49:29.000 --> 01:49:31.000]  part of NPR, only ever been in NPR studios
[01:49:31.000 --> 01:49:33.000]  I've got my start on NPR according to her
[01:49:33.000 --> 01:49:35.000]  there won't be a correction
[01:49:35.000 --> 01:49:37.000]  she'll be given a Pulitzer Prize probably
[01:49:39.000 --> 01:49:41.000]  she says I was thumps advisor
[01:49:41.000 --> 01:49:43.000]  and best friends with him for years
[01:49:43.000 --> 01:49:45.000]  I'm gonna show the whole things a lie
[01:49:45.000 --> 01:49:47.000]  how do they
[01:49:47.000 --> 01:49:49.000]  they're murdering truth though folks
[01:49:49.000 --> 01:49:51.000]  they're gaslighting
[01:49:51.000 --> 01:49:53.000]  it's like saying Islam's never hurt anybody
[01:49:53.000 --> 01:49:55.000]  it's a religion of peace
[01:49:55.000 --> 01:49:57.000]  Obama said so, so it is
[01:49:57.000 --> 01:49:59.000]  what they are is followers
[01:49:59.000 --> 01:50:01.000]  so let's go ahead and get to this piece
[01:50:01.000 --> 01:50:03.000]  I'm gonna try to just roll it out
[01:50:03.000 --> 01:50:05.000]  without making too many comments
[01:50:05.000 --> 01:50:07.000]  you can hear it yourself, here it is
[01:50:07.000 --> 01:50:09.000]  but what is outlandish
[01:50:09.000 --> 01:50:11.000]  you and I think would agree was
[01:50:11.000 --> 01:50:13.000]  9-11, Sandy Hook
[01:50:13.000 --> 01:50:15.000]  the most recent massacres
[01:50:15.000 --> 01:50:17.000]  Las Vegas
[01:50:17.000 --> 01:50:19.000]  I can't help it
[01:50:19.000 --> 01:50:21.000]  the government never said what happened in Vegas now
[01:50:21.000 --> 01:50:23.000]  9-11, 28 pages admit there was a stand down
[01:50:23.000 --> 01:50:25.000]  in parts of our government
[01:50:25.000 --> 01:50:27.000]  I mean, when we say false flag
[01:50:27.000 --> 01:50:29.000]  we're simply saying that
[01:50:29.000 --> 01:50:31.000]  we're being given a goal that isn't what they're claiming
[01:50:31.000 --> 01:50:33.000]  let's continue
[01:50:33.000 --> 01:50:35.000]  you document
[01:50:35.000 --> 01:50:37.000]  the link between Oklahoma City
[01:50:37.000 --> 01:50:39.000]  and Alex Jones and
[01:50:39.000 --> 01:50:41.000]  again, you document
[01:50:41.000 --> 01:50:43.000]  the whole thing
[01:50:43.000 --> 01:50:45.000]  is wrong, is twisted garbage
[01:50:45.000 --> 01:50:47.000]  but she's the authority
[01:50:47.000 --> 01:50:49.000]  she's a gizmodo journalist
[01:50:49.000 --> 01:50:51.000]  she documents, let's continue
[01:50:51.000 --> 01:50:53.000]  public radio
[01:50:53.000 --> 01:50:55.000]  oh yeah, back in 10 seconds
[01:50:55.000 --> 01:50:57.000]  in fact, I'm not gonna interrupt
[01:50:57.000 --> 01:50:59.000]  as the show's almost over, back to the beginning
[01:50:59.000 --> 01:51:01.000]  I'm gonna shut up, just play it
[01:51:01.000 --> 01:51:03.000]  again, I got my start in public radio
[01:51:03.000 --> 01:51:05.000]  no I didn't, no I didn't
[01:51:05.000 --> 01:51:07.000]  no I didn't, no I didn't, no I didn't
[01:51:07.000 --> 01:51:09.000]  continue
[01:51:09.000 --> 01:51:11.000]  but what is outlandish
[01:51:11.000 --> 01:51:13.000]  you and I think would agree was
[01:51:13.000 --> 01:51:15.000]  the trutherism around 9-11
[01:51:15.000 --> 01:51:17.000]  Sandy Hook
[01:51:17.000 --> 01:51:19.000]  the most recent massacres
[01:51:19.000 --> 01:51:21.000]  Las Vegas
[01:51:21.000 --> 01:51:23.000]  you document
[01:51:23.000 --> 01:51:25.000]  the link between Oklahoma City
[01:51:25.000 --> 01:51:27.000]  and Alex Jones and being booted
[01:51:27.000 --> 01:51:29.000]  off public radio
[01:51:31.000 --> 01:51:33.000]  and going on to found
[01:51:33.000 --> 01:51:35.000]  and then monetize this
[01:51:35.000 --> 01:51:37.000]  information
[01:51:37.000 --> 01:51:39.000]  you describe the political
[01:51:39.000 --> 01:51:41.000]  ulterior motive in capturing
[01:51:41.000 --> 01:51:43.000]  hearts and minds
[01:51:43.000 --> 01:51:45.000]  but
[01:51:45.000 --> 01:51:47.000]  these major
[01:51:47.000 --> 01:51:49.000]  events that speak to
[01:51:49.000 --> 01:51:51.000]  false flags, the premise
[01:51:51.000 --> 01:51:53.000]  of the false flag
[01:51:53.000 --> 01:51:55.000]  can you tell our viewers
[01:51:55.000 --> 01:51:57.000]  what the initial idea
[01:51:57.000 --> 01:51:59.000]  of the false flag is
[01:51:59.000 --> 01:52:01.000]  and how it's attempted
[01:52:01.000 --> 01:52:03.000]  to be manipulated
[01:52:03.000 --> 01:52:05.000]  by other conspiracy theorists
[01:52:05.000 --> 01:52:07.000]  in America talking about a false flag
[01:52:07.000 --> 01:52:09.000]  what they mean is
[01:52:09.000 --> 01:52:11.000]  broadly an attack
[01:52:11.000 --> 01:52:13.000]  an act of violence that is not what it seems
[01:52:13.000 --> 01:52:15.000]  pause again, what they mean is you're not
[01:52:15.000 --> 01:52:17.000]  annoying and you're not allowed to ask questions
[01:52:17.000 --> 01:52:19.000]  it just means you sit down and shut up
[01:52:19.000 --> 01:52:21.000]  let's continue
[01:52:21.000 --> 01:52:23.000]  Jones made his earliest
[01:52:23.000 --> 01:52:25.000]  appearances on public radio
[01:52:25.000 --> 01:52:27.000]  in Austin talking about
[01:52:27.000 --> 01:52:29.000]  the Oklahoma City bombing
[01:52:29.000 --> 01:52:31.000]  as a false flag
[01:52:31.000 --> 01:52:33.000]  stupid, she doesn't know
[01:52:33.000 --> 01:52:35.000]  it means access television
[01:52:35.000 --> 01:52:37.000]  continue
[01:52:37.000 --> 01:52:39.000]  that what it really was
[01:52:39.000 --> 01:52:41.000]  was an attack perpetrated by
[01:52:41.000 --> 01:52:43.000]  someone within the government
[01:52:43.000 --> 01:52:45.000]  to justify a crackdown on
[01:52:45.000 --> 01:52:47.000]  no I know the names lady
[01:52:47.000 --> 01:52:49.000]  every false flag theory
[01:52:49.000 --> 01:52:51.000]  from then to today
[01:52:51.000 --> 01:52:53.000]  especially Sandy Hook
[01:52:53.000 --> 01:52:55.000]  the logic behind it is that
[01:52:55.000 --> 01:52:57.000]  the government is perpetrating an attack
[01:52:57.000 --> 01:52:59.000]  or elements within the government
[01:52:59.000 --> 01:53:01.000]  in order to advance a political agenda
[01:53:01.000 --> 01:53:03.000]  a lot of the time it's gun control
[01:53:03.000 --> 01:53:05.000]  which is what happened with Sandy Hook
[01:53:05.000 --> 01:53:07.000]  and it's why false flag
[01:53:07.000 --> 01:53:09.000]  and relatedly crisis
[01:53:09.000 --> 01:53:11.000]  actor conspiracy theories
[01:53:11.000 --> 01:53:13.000]  became so
[01:53:13.000 --> 01:53:15.000]  prominent around Sandy Hook
[01:53:15.000 --> 01:53:17.000]  even though they were of course not true
[01:53:17.000 --> 01:53:19.000]  they were complete lies
[01:53:19.000 --> 01:53:21.000]  often in the case of
[01:53:21.000 --> 01:53:23.000]  Oklahoma City 9-11
[01:53:23.000 --> 01:53:25.000]  they're identifying
[01:53:25.000 --> 01:53:27.000]  not just a threat to the Second Amendment
[01:53:27.000 --> 01:53:29.000]  but the threat of Jews
[01:53:29.000 --> 01:53:31.000]  and there's an anti-semitic
[01:53:31.000 --> 01:53:33.000]  explicit anti-semitic
[01:53:33.000 --> 01:53:35.000]  alignment between
[01:53:35.000 --> 01:53:37.000]  that
[01:53:37.000 --> 01:53:39.000]  and yet the original false flag
[01:53:39.000 --> 01:53:41.000]  was an act that justified
[01:53:41.000 --> 01:53:43.000]  heinous crime against the Jewish people
[01:53:43.000 --> 01:53:45.000]  I don't understand
[01:53:45.000 --> 01:53:47.000]  so false flags don't exist, don't say it
[01:53:47.000 --> 01:53:49.000]  but the only frame-ups in history were done to Jews
[01:53:49.000 --> 01:53:51.000]  what?
[01:53:51.000 --> 01:53:53.000]  so false flags don't exist
[01:53:53.000 --> 01:53:55.000]  but they're not going to tell you
[01:53:55.000 --> 01:53:57.000]  Putin's a false flagger
[01:53:57.000 --> 01:53:59.000]  but they're allowed to question that
[01:53:59.000 --> 01:54:01.000]  but let's continue
[01:54:01.000 --> 01:54:03.000]  how are they connecting?
[01:54:03.000 --> 01:54:05.000]  so yeah, when we talk about something like the Reichstag Fire
[01:54:05.000 --> 01:54:07.000]  or more recently the apartment
[01:54:07.000 --> 01:54:09.000]  bombings in Russia
[01:54:09.000 --> 01:54:11.000]  that precipitated Vladimir Putin's
[01:54:11.000 --> 01:54:13.000]  rise to power
[01:54:13.000 --> 01:54:15.000]  apartment bombings that we now believe were
[01:54:15.000 --> 01:54:17.000]  orchestrated by the FSB
[01:54:17.000 --> 01:54:19.000]  pause again
[01:54:19.000 --> 01:54:21.000]  so you believe, so you say it's done
[01:54:21.000 --> 01:54:23.000]  even though I have a whole stack of stuff here
[01:54:23.000 --> 01:54:25.000]  but I have proof of false flags
[01:54:25.000 --> 01:54:27.000]  I can't say it because I'm not an anointed person
[01:54:27.000 --> 01:54:29.000]  like you
[01:54:29.000 --> 01:54:31.000]  I don't have a low IQ
[01:54:31.000 --> 01:54:33.000]  let's go back to it
[01:54:33.000 --> 01:54:35.000]  young
[01:54:35.000 --> 01:54:37.000]  the FSB
[01:54:37.000 --> 01:54:39.000]  the FSB
[01:54:39.000 --> 01:54:41.000]  the FSB
[01:54:41.000 --> 01:54:43.000]  the FSB
[01:54:43.000 --> 01:54:45.000]  the FSB
[01:54:45.000 --> 01:54:47.000]  the FSB
[01:54:47.000 --> 01:54:49.000]  the FSB
[01:54:49.000 --> 01:54:51.000]  the FSB
[01:54:51.000 --> 01:54:53.000]  the FSB is what the modern day KGB is
[01:54:53.000 --> 01:54:55.000]  the FSB is what the modern day KGB is
[01:54:55.000 --> 01:54:57.000]  those things are
[01:54:57.000 --> 01:54:59.000]  pretty clearly
[01:54:59.000 --> 01:55:01.000]  attacks that were
[01:55:01.000 --> 01:55:03.000]  orchestrated for political ends
[01:55:03.000 --> 01:55:05.000]  where
[01:55:05.000 --> 01:55:07.000]  as when we
[01:55:07.000 --> 01:55:09.000]  hold on, back that up five seconds
[01:55:09.000 --> 01:55:11.000]  there were attacks staged to blame other people
[01:55:11.000 --> 01:55:13.000]  that didn't do it
[01:55:13.000 --> 01:55:15.000]  but I'm the crazy guy that introduced this to everybody
[01:55:15.000 --> 01:55:17.000]  20 years ago
[01:55:17.000 --> 01:55:19.000]  I talked to all the cops
[01:55:19.000 --> 01:55:21.000]  Clintons
[01:55:21.000 --> 01:55:23.000]  their people came in and threatened to kill their families
[01:55:23.000 --> 01:55:25.000]  they talked about the bombs they saw in the buildings
[01:55:25.000 --> 01:55:27.000]  and they killed some of the cops lady
[01:55:27.000 --> 01:55:29.000]  I mean I know all about it
[01:55:29.000 --> 01:55:31.000]  our military moved the whistle on
[01:55:31.000 --> 01:55:33.000]  okay see the Clintons did that lady
[01:55:33.000 --> 01:55:35.000]  but let's finish it with her
[01:55:35.000 --> 01:55:37.000]  so she's admitting false flags are real
[01:55:37.000 --> 01:55:39.000]  but I'm insane for introducing it
[01:55:39.000 --> 01:55:41.000]  to the public
[01:55:41.000 --> 01:55:43.000]  not in the nomenclature 20 years ago
[01:55:43.000 --> 01:55:45.000]  this audience, we introduced this
[01:55:45.000 --> 01:55:47.000]  and now this idiot can't stand the fact it's introduced
[01:55:47.000 --> 01:55:49.000]  but she needs to dismiss false flags
[01:55:49.000 --> 01:55:51.000]  they don't exist
[01:55:51.000 --> 01:55:53.000]  instead she brings a bunch of admitted ones in
[01:55:53.000 --> 01:55:55.000]  and then screws the pooch
[01:55:55.000 --> 01:55:57.000]  what a lightweight
[01:55:57.000 --> 01:55:59.000]  can you feel our victory?
[01:55:59.000 --> 01:56:01.000]  we're gonna beat this scum, let's continue
[01:56:01.000 --> 01:56:03.000]  we're orchestrated for political ends
[01:56:03.000 --> 01:56:05.000]  whereas
[01:56:05.000 --> 01:56:07.000]  when we talk about something like
[01:56:07.000 --> 01:56:09.000]  Oklahoma City or more recent false flags
[01:56:09.000 --> 01:56:11.000]  a lot of times as you say
[01:56:11.000 --> 01:56:13.000]  by the way
[01:56:13.000 --> 01:56:15.000]  she just called okay see a false flag
[01:56:15.000 --> 01:56:17.000]  hahahaha
[01:56:17.000 --> 01:56:19.000]  I'm sorry continue
[01:56:19.000 --> 01:56:21.000]  anti-submitic conspiracy theory
[01:56:21.000 --> 01:56:23.000]  of the one world government
[01:56:23.000 --> 01:56:25.000]  or the new world order comes up
[01:56:25.000 --> 01:56:27.000]  oh hit pause again
[01:56:27.000 --> 01:56:29.000]  hey lady that's a 10 year old propaganda
[01:56:29.000 --> 01:56:31.000]  the New York Times says how do we save world government
[01:56:31.000 --> 01:56:33.000]  the Financial Times says how do we save the new world order
[01:56:33.000 --> 01:56:35.000]  they now admit the whole technocracy
[01:56:35.000 --> 01:56:37.000]  the world government plan you dumbass
[01:56:37.000 --> 01:56:39.000]  continue
[01:56:39.000 --> 01:56:41.000]  don't know necessarily that it's an anti-submitic conspiracy theory
[01:56:41.000 --> 01:56:43.000]  but that's what it is, this idea
[01:56:43.000 --> 01:56:45.000]  don't necessarily it's anti-submitic
[01:56:45.000 --> 01:56:47.000]  but we're gonna tell you peppy the frogs
[01:56:47.000 --> 01:56:49.000]  anti-submitic and make it so
[01:56:49.000 --> 01:56:51.000]  and we're gonna tell you if you don't want the EU
[01:56:51.000 --> 01:56:53.000]  running your life or the chai comms or anti-submitic
[01:56:53.000 --> 01:56:55.000]  this is the intellectual
[01:56:55.000 --> 01:56:57.000]  fop it
[01:56:57.000 --> 01:56:59.000]  I'm sorry just finish up with it
[01:56:59.000 --> 01:57:01.000]  these globalists
[01:57:01.000 --> 01:57:03.000]  or Jews
[01:57:03.000 --> 01:57:05.000]  who are in power in a room somewhere
[01:57:05.000 --> 01:57:07.000]  are orchestrating these attacks as a way
[01:57:07.000 --> 01:57:09.000]  to create a one world
[01:57:09.000 --> 01:57:11.000]  so we talk about globalists
[01:57:11.000 --> 01:57:13.000]  and the TPP
[01:57:13.000 --> 01:57:15.000]  and groups that we didn't elect running our lives
[01:57:15.000 --> 01:57:17.000]  and she's gonna say it's Jews
[01:57:17.000 --> 01:57:19.000]  it's always her
[01:57:19.000 --> 01:57:21.000]  she's gonna say Sandy Hook didn't happen in my name
[01:57:21.000 --> 01:57:23.000]  she's gonna say that Jews did it in my name
[01:57:23.000 --> 01:57:25.000]  what a piece of filth
[01:57:25.000 --> 01:57:27.000]  what a liar
[01:57:27.000 --> 01:57:29.000]  you haven't shut us down witch
[01:57:29.000 --> 01:57:31.000]  you'll never will
[01:57:31.000 --> 01:57:33.000]  God thank God I'm not you
[01:57:33.000 --> 01:57:35.000]  counter things coming up infowarstore.com
[01:57:35.000 --> 01:57:37.000]  please get t-shirts, please get books
[01:57:37.000 --> 01:57:39.000]  please get films, please support us
[01:57:39.000 --> 01:57:41.000]  this is the central great job of the crew
[01:57:41.000 --> 01:58:09.000]  this is incredible
[01:58:09.000 --> 01:58:11.000]  we're trying to bring it back
[01:58:11.000 --> 01:58:13.000]  and lo and behold it's super popular
[01:58:13.000 --> 01:58:15.000]  like it's always been
[01:58:15.000 --> 01:58:17.000]  that's why the globalists are trying to shut it down
[01:58:17.000 --> 01:58:19.000]  so desperately
[01:58:19.000 --> 01:58:21.000]  because we have the light in the dark of the night
[01:58:21.000 --> 01:58:23.000]  that sends chills up my spine
[01:58:23.000 --> 01:58:25.000]  so whatever you do
[01:58:25.000 --> 01:58:27.000]  continue to support yourself and info wars
[01:58:27.000 --> 01:58:29.000]  by buying the great products at infowarstore.com
[01:58:29.000 --> 01:58:31.000]  by spreading the articles, by spreading the videos
[01:58:31.000 --> 01:58:33.000]  and by praying for this operation
[01:58:33.000 --> 01:58:35.000]  and for praying for this nation
[01:58:35.000 --> 01:58:37.000]  and the world for peace and discernment
[01:58:37.000 --> 01:58:39.000]  for the info wars family
[01:58:39.000 --> 01:58:41.000]  I want to thank all of you for what you've done
[01:58:41.000 --> 01:58:43.000]  because without you
[01:58:43.000 --> 01:58:45.000]  info wars is nothing
[01:58:45.000 --> 01:58:47.000]  you are the info wars
[01:58:47.000 --> 01:58:49.000]  and I salute you
[01:58:49.000 --> 01:58:51.000]  I want to say brain force is great
[01:58:51.000 --> 01:58:53.000]  I want to say turbo force is amazing
[01:58:53.000 --> 01:58:55.000]  it is
[01:58:55.000 --> 01:58:57.000]  but if you took it with fish oil
[01:58:57.000 --> 01:58:59.000]  it's like the fish oil is it
[01:58:59.000 --> 01:59:01.000]  the fish oil is better than it
[01:59:01.000 --> 01:59:03.000]  and that's an example of what I'm talking about
[01:59:03.000 --> 01:59:05.000]  fish oil is liquid energy
[01:59:05.000 --> 01:59:07.000]  the heart, the cleanest, the best out there
[01:59:07.000 --> 01:59:09.000]  you've got the children's
[01:59:09.000 --> 01:59:11.000]  you've got the adults, you've got the krill oil
[01:59:11.000 --> 01:59:13.000]  if you're going to get the full effect, the fish oil
[01:59:13.000 --> 01:59:15.000]  and the children's are really strong
[01:59:15.000 --> 01:59:17.000]  they don't give you the burpees but krill oil is the best
[01:59:17.000 --> 01:59:19.000]  and it'll give you the damn burps
[01:59:19.000 --> 01:59:21.000]  and I'm just sorry, you want something like this
[01:59:21.000 --> 01:59:23.000]  you don't get stuff for free
[01:59:23.000 --> 01:59:25.000]  the krill is hallucinogenic it's so good
[01:59:25.000 --> 01:59:27.000]  in my view, I'm not making a medical statement here
[01:59:27.000 --> 01:59:29.000]  but let me tell you something
[01:59:29.000 --> 01:59:31.000]  I eat 5 campelots of krill oil before I go to bed
[01:59:31.000 --> 01:59:33.000]  I'm seeing Santa Claus that night
[01:59:33.000 --> 01:59:35.000]  and my brain is made
[01:59:35.000 --> 01:59:37.000]  basically out of what fish oil is
[01:59:39.000 --> 01:59:41.000]  so we don't make a big profit off of it
[01:59:41.000 --> 01:59:43.000]  but you notice I just obsess
[01:59:43.000 --> 01:59:45.000]  because whatever the best is we've got
[01:59:45.000 --> 02:00:03.000]  I just can't do it
