[00:00.000 --> 00:27.480]  The
[33:08.640 --> 33:24.320]  Chinese influence over America, they had Chuck Todd and NBC News take a CBS news piece.
[33:24.960 --> 33:31.440]  We're in the same Senate, she says. We have the rule of law. And that's why we're doing
[33:31.440 --> 33:36.880]  what we're doing. And I believe in the rule of law. And the rule of law was violated going
[33:36.880 --> 33:40.720]  after General Flynn. So that's why we entered this investigation and admitted it was a travesty
[33:40.720 --> 33:44.880]  of justice. Prosecutors shouldn't continue something when it's been proven to be a fraud.
[33:46.800 --> 33:52.720]  That's what will produce belief in the system again. That's not perfect, but at least not
[33:52.720 --> 34:01.760]  known to be a fraud and predatory. Buddy went on to say, but history is written by the victors.
[34:01.760 --> 34:11.200]  And if the deep state wins, they'll say all this is legitimate. In the same sentence,
[34:11.840 --> 34:15.680]  he said, this is about rule of law. So Chuck Todd didn't just edit it down.
[34:17.280 --> 34:24.240]  He said, Bill Barr doesn't care about the rule of law. And when asked about the rule of law,
[34:24.240 --> 34:32.080]  he said, ethic. So he didn't just edit it deceptively. When someone specifically said,
[34:37.280 --> 34:41.760]  I believe that we shouldn't be racist. Chuck Todd turned it around and said,
[34:41.760 --> 34:48.160]  Bill Barr in that speech said, I love Hitler. So they didn't just lie.
[34:48.160 --> 34:57.120]  They then put words in his mouth that weren't true on top of it. And I don't feel guilty
[34:58.160 --> 35:03.200]  for being nasty to the globalist because I research what I say about him and I can prove
[35:03.200 --> 35:09.600]  what I say about him. But sometimes it does feel nasty to say stuff I know is true about Bill Gates,
[35:09.600 --> 35:14.160]  that he's a eugenicist and a depopulation person and someone that says kill old people and kill
[35:14.160 --> 35:23.200]  Africans. But I have the damn quotes and video clips. But with these people, they have the clip
[35:23.200 --> 35:28.640]  in the same 10 seconds saying rule of law, I believe will win. And Chuck Todd says, well,
[35:28.640 --> 35:34.560]  he doesn't believe in the rule of law, he said. And that's the thing about these liars. They're
[35:34.560 --> 35:45.920]  uncreative. They'll take the truth, you said, and they invert it. It's unbelievable. But that's
[35:45.920 --> 35:50.400]  who these people are. They've been caught with fake numbers on COVID the entire time on purpose.
[35:50.400 --> 35:54.000]  They've been caught putting the names of everybody that died of something else on COVID.
[35:54.000 --> 35:58.720]  And the same liars now don't give up. They triple, quadruple, quintuple down.
[35:58.720 --> 36:05.840]  And out of the side of their mouth go, by the way, we want to shut the economy down to stop
[36:05.840 --> 36:10.640]  Trump. These dumbasses don't get what's happening to them. Well, I get what's going on, buddy boy.
[36:11.200 --> 36:16.400]  And I don't like it, Chuck Todd. Tucker Carlson did a good job on this last night. He pointed
[36:16.400 --> 36:20.560]  out Chuck Todd's wife's a big media consultant and a government consultant. Chuck Todd worked for
[36:20.560 --> 36:27.040]  Obama. What do you mean? There are these political hacks up there acting like they're telling you
[36:27.040 --> 36:36.160]  the truth. Here it is. They repeated verbatim with solemn faces. Over the weekend, Chuck Todd of NBC
[36:36.160 --> 36:41.680]  accused the Attorney General Bill Barr of gutting the rule of law, of ignoring it completely.
[36:41.680 --> 36:46.320]  And to prove that, Chuck Todd used what seemed to be quite a damning quote. Watch this.
[36:47.280 --> 36:53.520]  I want you to listen to this Bill Barr answer to a question about what will history say about
[36:53.520 --> 36:59.440]  this. Wait till you hear this answer. Take a listen. When history looks back on this decision,
[37:00.400 --> 37:03.600]  how do you think it will be written? Well, history is written by the winner,
[37:03.600 --> 37:11.200]  so it largely depends on who's writing the history. I was struck peggy by the cynicism of
[37:11.200 --> 37:16.320]  the answer. It's a correct answer, but he's the Attorney General. He didn't make the case that
[37:16.320 --> 37:24.160]  he was upholding the rule of law. Struck by the cynicism. Chuck Todd, who was married to a political
[37:24.160 --> 37:29.920]  consultant, was just struck by the cynicism. He could barely believe it. He was stunned.
[37:30.880 --> 37:38.080]  Bill Barr didn't even mention upholding the rule of law. Kind of a major omission for an Attorney
[37:38.080 --> 37:47.040]  General. But wait, it turns out that Bill Barr did mention the rule of law. It was at the center
[37:47.040 --> 37:53.840]  of his answer. Now that was a CBS tape. NBC got ahold of it and edited out the words to
[37:53.840 --> 38:01.440]  distort Bill Barr's meaning. We have the real tape. Here it is. When history looks back on this
[38:01.440 --> 38:07.040]  decision, how do you think it will be written? Well, history is written by the winner, so it largely
[38:07.040 --> 38:14.320]  depends on who's writing the history. But I think a fair history would say it was a good decision
[38:14.320 --> 38:22.240]  because it appealed the rule of law. Yeah, to be clear, Catherine Harris did not edit that tape.
[38:22.240 --> 38:25.760]  She did a straightforward interview. NBC News edited it. Now, let's stop there.
[38:27.760 --> 38:32.960]  So the heart of what he said is, I believe in rule of law. They invert that and say,
[38:32.960 --> 38:38.320]  he said he doesn't believe in the rule of law. Think of the magnitude of these criminals because
[38:38.320 --> 38:47.520]  think this was on national CBS News. And CBS is the second most powerful network in the world
[38:48.560 --> 38:55.920]  after ABC. You can argue which one's bigger. So this is like in front of 50 million people,
[38:55.920 --> 39:01.360]  the real clip, they edit the clip and don't just play an edited clip. They then lie about what was
[39:01.360 --> 39:06.240]  said in the full clip because they believe they have censorship power and control. And that's
[39:06.240 --> 39:11.840]  why they want to censor everybody so that you can't challenge these ridiculously gigantic frauds.
[39:11.840 --> 39:17.520]  Now, I've got Fauci testimony and there's a bunch of it with horrible martial law announcements.
[39:17.520 --> 39:21.520]  I've got, I want to get into what's really going on with Trump and how he's surrounded when we
[39:21.520 --> 39:25.840]  come back. And then I've got a Bill Gates compilation. We haven't aired yet. And I've
[39:25.840 --> 39:30.240]  got a special guest I haven't told you about yet. That's coming up too. And I've also got to fund
[39:30.240 --> 39:33.600]  this operation. We've got great products. Everybody already needs. We've got a big sale that's
[39:33.600 --> 39:36.480]  going to have to end on Sunday. It's got to end there because a lot of these products are selling
[39:36.480 --> 39:43.040]  out 30 to 60% off all my quality supplements. Things like X2, things like Real Red Pill Plus,
[39:43.040 --> 39:47.040]  things like DNA Force Plus, things like Living Defense, things like Vaso Beach,
[39:47.040 --> 39:51.280]  things like Ultra 12, Vita Mineral Fusion, Bodies, Turbo Force. They're all massively
[39:51.280 --> 39:57.040]  discounted at infowarstore.com. It's Tuesday morning as I record this important announcement
[39:57.040 --> 40:01.360]  at my kitchen table to the listeners and viewers at InfoWars. We're running the biggest sale
[40:01.360 --> 40:05.520]  we've had yet of the year. We won't have a sale this big until our Christmas sale.
[40:06.160 --> 40:13.440]  It's all of our best selling high quality supplements for 30 to 60% off. 50% off X2.
[40:13.440 --> 40:18.880]  It's back in stock. 60% off the eight pack power stack. That's our best deal. That's an amazing
[40:18.880 --> 40:28.000]  product. 50% off DNA Force Plus, 40% off Vaso Beach, 50% off Vita Mineral Fusion, 50% off Real
[40:28.000 --> 40:33.840]  Red Pill, Real Red Pill Plus, despite the fact that it's close to selling out. This is all available
[40:33.840 --> 40:41.040]  at infowarstore.com. They're amazing products and they also fund the Info War, which makes them
[40:41.040 --> 40:46.320]  even more amazing. Ultimate Krill Oil, highest quality you're going to find, incredible benefits.
[40:46.320 --> 40:51.840]  It's back in stock. 50% off. Take action now. Make your life better and fund the Info War at
[40:51.840 --> 40:58.480]  infowarstore.com. I've hunted a lot of big game at long distances with high caliber rifles and
[40:59.200 --> 41:04.800]  when you shoot an elk at say 600 yards, even if you hit them right in the heart, they'll still run
[41:05.760 --> 41:12.560]  50, 60, 70, maybe 100 yards. They've got that adrenaline pumping through their arteries and
[41:12.560 --> 41:17.840]  through their veins. But all of a sudden they slow down. They realize what's happened. They fall over
[41:17.840 --> 41:23.920]  and they die. Then you go back and haul them back in. Well, that's what's going to happen to the
[41:23.920 --> 41:30.560]  entire world now. And that's what the economic numbers show is that we've been shot right in the
[41:30.560 --> 41:35.840]  heart. And for the first world, it's going to mean a long, horrible depression and a lot of death.
[41:36.640 --> 41:39.840]  Well, for the third world, it's going to mean probably over 100 million dead, according to
[41:39.840 --> 41:45.200]  UN and I believe their numbers, because it's the very UN that's orchestrated this to depopulate
[41:45.200 --> 41:48.720]  the third world. So that all the leftists had thought it was their revolution to get rid of
[41:48.720 --> 41:52.720]  Trump. You're a bunch of suckers and you've bought into something bigger than what Hitler did.
