[00:00:53.399 --> 00:00:55.080]  Okay.
[00:24:27.247 --> 00:24:36.533]  I'm going to say it again, because our government won't defend us and won't regulate to prohibit foreign regulation and won't protect what we built.
[00:24:36.533 --> 00:24:42.477]  You have given it over and you're going to let them steal 2020.
[00:24:42.477 --> 00:24:43.678]  Trump's going to lose.
[00:24:45.441 --> 00:24:46.942]  And they're just going to ban everybody.
[00:24:46.942 --> 00:24:48.702]  That's where we are right now.
[00:24:48.702 --> 00:24:50.723]  I told you Trump was going to win.
[00:24:50.723 --> 00:24:52.984]  He's going to lose.
[00:24:52.984 --> 00:24:54.284]  Mark my words.
[00:24:54.284 --> 00:25:00.087]  I think Trump's got six months to tear the hell out of Big Tech and bloody their nose politically.
[00:25:00.087 --> 00:25:01.487]  And scare the hell out of them.
[00:25:01.487 --> 00:25:04.148]  They've got all sorts of stuff to indict these heads.
[00:25:04.148 --> 00:25:08.310]  Big Tech's been acting like they're invincible above the law god.
[00:25:08.310 --> 00:25:09.550]  We don't have a lot of time.
[00:25:09.550 --> 00:25:11.551]  We need serious measures.
[00:25:11.551 --> 00:25:14.032]  Are the only measures that will do anything.
[00:25:17.199 --> 00:25:36.552]  I'm not an authoritarian, but if our taxpayers and our engineers built Google, built Apple, built YouTube, built Twitter, now they're these piss-on-America, we-hate-America leftists, the normal response, you know if Russian companies just handed their stuff over to foreign
[00:25:37.423 --> 00:25:38.904]  Countries.
[00:25:38.904 --> 00:25:42.766]  Those executives would all be found dead in their beds in a week.
[00:25:42.766 --> 00:25:44.347]  I mean, you know that, right?
[00:25:44.347 --> 00:25:47.528]  They'd get run over in the street, they'd get shot, they'd get poisoned.
[00:25:47.528 --> 00:25:49.369]  That's not authoritarianism.
[00:25:49.369 --> 00:25:52.831]  That's not slitting your children's throats, is what that is.
[00:25:52.831 --> 00:25:53.531]  So, fine!
[00:25:53.531 --> 00:25:55.812]  I mean, good, let's just give the chi-coms everything!
[00:25:55.812 --> 00:25:57.253]  Holy mackerel!
[00:25:57.253 --> 00:26:00.235]  They've only killed 120 million people!
[00:26:00.235 --> 00:26:01.856]  Here, just give Hitler all the codes!
[00:26:01.856 --> 00:26:03.116]  Hell, get the time machine!
[00:26:03.116 --> 00:26:06.338]  Go back and give Hitler the internet, hydrogen bombs, just give him everything!
[00:26:07.227 --> 00:26:09.729]  Let's just roll over!
[00:26:09.729 --> 00:26:11.750]  And I don't wish any harm against the big tech people.
[00:26:11.750 --> 00:26:13.131]  I don't want to have a hot war.
[00:26:13.131 --> 00:26:16.113]  These people are already crapping all over us.
[00:26:16.113 --> 00:26:17.994]  They've already sold us out so far.
[00:26:17.994 --> 00:26:19.335]  It's insane!
[00:26:21.021 --> 00:26:25.705]  And we can't even get the Pentagon to get more than a little upset about it.
[00:26:25.705 --> 00:26:27.146]  Protect our country.
[00:26:27.146 --> 00:26:29.688]  It isn't about aircraft carriers and missiles.
[00:26:29.688 --> 00:26:33.110]  It's about money and communications and telecommunications.
[00:26:33.110 --> 00:26:34.131]  That's more important.
[00:26:34.131 --> 00:26:35.792]  That's 90% of war.
[00:26:35.792 --> 00:26:40.516]  And we don't have control of our own Internet!
[00:26:40.516 --> 00:26:42.718]  Oh, that we built.
[00:26:42.718 --> 00:26:47.802]  Here is Senator, a month ago, bringing this up to the Chairman of the Joint Chiefs.
[00:26:47.802 --> 00:26:48.042]  Here it is.
[00:26:49.662 --> 00:26:53.065]  So, I just want to make sure that I understand exactly what you're saying.
[00:26:53.065 --> 00:27:07.495]  You're telling me that Google, an American company, supposedly, is refusing to work with the Department of Defense, but is doing work with China, in China, in a way that at least indirectly benefits the Chinese government.
[00:27:07.495 --> 00:27:09.616]  Is that correct?
[00:27:09.616 --> 00:27:16.541]  I haven't heard the word refuse, but there's a lack of willingness to support DoD programs.
[00:27:16.541 --> 00:27:17.522]  General, you're nodding your head.
[00:27:17.522 --> 00:27:18.343]  Do you want to weigh in on this?
[00:27:19.275 --> 00:27:29.886]  No, Senator, I'm nodding your head on exactly the point that you made, that the work that Google is doing in China is indirectly benefiting the Chinese military.
[00:27:29.886 --> 00:27:33.310]  And I've been very public on this issue as well.
[00:27:33.310 --> 00:27:37.954]  In fact, the way I described it to our industry partners is, look, we're the good guys in the
[00:27:38.715 --> 00:27:46.276]  The values that we represent and the system that we represent is the one that will allow and has allowed you to thrive.
[00:27:46.276 --> 00:27:48.137]  And that's the way I've characterized it.
[00:27:48.137 --> 00:27:53.358]  So I was just nodding that what the Secretary was articulating is a general sense of all of us as leaders.
[00:27:53.358 --> 00:28:00.059]  And we watch with great concern when industry partners work in China, knowing that there is that indirect benefit.
[00:28:00.059 --> 00:28:05.119]  And frankly, indirect may be not a full characterization of the way it really is.
[00:28:05.119 --> 00:28:07.520]  It's more of a direct benefit to the Chinese military.
[00:28:08.260 --> 00:28:29.218]  I just want to underscore this for the record so that we are absolutely, perfectly, 100% clear here that Google, an American company based in this country, again, supposedly an American company, is doing work in China that directly or indirectly benefits the Chinese government at a time of increased peer competition with this country.
[00:28:29.218 --> 00:28:31.179]  We are in a struggle.
[00:28:31.900 --> 00:28:40.246]  with the Chinese government over whether or not they're going to become a regional and maybe global hegemon with values very different from ours.
[00:28:40.246 --> 00:28:43.668]  Certainly values that do not favor freedom in the world.
[00:28:43.668 --> 00:28:50.052]  And we have an American company that does not want to do work with our Defense Department, which is one thing, but... That's because they're traitors!
[00:28:50.052 --> 00:28:52.073]  It's called globalism!
[00:28:52.073 --> 00:28:53.975]  The Democrats want to destroy the country.
[00:28:53.975 --> 00:28:55.476]  They sold out the foreign powers.
[00:28:55.476 --> 00:28:56.096]  Period!
[00:28:56.096 --> 00:28:57.217]  Wake up or the country's done!
[00:28:59.690 --> 00:29:01.651]  Heart disease is on the rise.
[00:29:01.651 --> 00:29:06.952]  Clogged arteries, high blood pressure, and high cholesterol levels may not be fully detected by you.
[00:29:06.952 --> 00:29:08.552]  But the symptoms are there.
[00:29:08.552 --> 00:29:16.894]  Loss of energy, blood sugar spikes and drops, poor circulation, and irregular heartbeat are just a few of these that can alert you that something is wrong.
[00:29:16.894 --> 00:29:22.596]  Hear how heart and body extract is making a difference in thousands of people's lives across America.
[00:29:22.756 --> 00:29:24.597]  My blood pressure has normalized.
[00:29:24.597 --> 00:29:26.758]  My diabetes has totally improved.
[00:29:26.758 --> 00:29:31.259]  Everyone is telling me now how much healthier I look and I'm telling everyone how much healthier I feel.
[00:29:31.259 --> 00:29:33.440]  I recommend Heart and Body Extract to everyone.
[00:29:33.440 --> 00:29:41.303]  Anybody over 40 in the North American continent should be using this product as a preventative to keep their cardiovascular system healthy.
[00:29:41.343 --> 00:29:43.926]  Order your two-month supply today by calling 866-295-5305.
[00:29:43.926 --> 00:29:44.607]  That's 866-295-5305.
[00:29:44.607 --> 00:29:46.069]  Or order online at HBextract.com.
[00:29:46.069 --> 00:29:47.931]  Heart and Body Extract, 866-295-5305.
[00:29:47.931 --> 00:29:48.832]  Or HBextract.com.
[00:30:02.259 --> 00:30:04.140]  Mike in New Jersey, you're on the air.
[00:30:04.140 --> 00:30:05.020]  Thanks for calling, Mike.
[00:30:05.020 --> 00:30:06.380]  You are the man, Alex.
[00:30:06.380 --> 00:30:07.900]  I'm so glad to be talking to you.
[00:30:07.900 --> 00:30:08.701]  I'm so excited.
[00:30:08.701 --> 00:30:09.601]  I'm such a big fan.
[00:30:09.601 --> 00:30:12.082]  Ever since I've been listening, I've been buying your products.
[00:30:12.082 --> 00:30:14.582]  I gotta do a shout-out for the Bone Broth.
[00:30:14.582 --> 00:30:16.003]  The Bone Broth.
[00:30:16.003 --> 00:30:17.443]  The Bone Broth.
[00:30:17.443 --> 00:30:18.843]  The Bone Broth.
[00:30:18.843 --> 00:30:20.084]  The Bone Broth.
[00:30:20.084 --> 00:30:24.845]  Tastes like, tastes like a great milkshake, you know, if you just add it to milk.
[00:30:24.845 --> 00:30:26.005]  It tastes like Ovaltine.
[00:30:26.005 --> 00:30:27.546]  It tastes like Ovaltine.
[00:30:27.546 --> 00:30:28.826]  It tastes like Ovaltine.
[00:30:29.906 --> 00:30:32.628]  I feel great since I've been taking it.
[00:30:32.628 --> 00:30:36.830]  My daughter uses the Bubble Gum Fluoride 3 Toothpaste.
[00:30:36.830 --> 00:30:40.631]  I've used the Super Male Vitality, a host of other products.
[00:30:40.631 --> 00:30:42.652]  So thank you so much for that as well.
[00:30:42.652 --> 00:30:45.213]  Brother, you're thanking me for buying the products.
[00:30:45.213 --> 00:30:45.974]  I'm thanking you.
[00:30:45.974 --> 00:30:52.417]  But yes, this is the ultimate bone broth formula with the turmeric, the chaga mushroom, the true bone broth.
[00:30:52.417 --> 00:30:53.237]  It is next level.
[00:30:53.237 --> 00:30:53.797]  It really is good.
[00:30:53.797 --> 00:30:54.358]  So thank you.
[00:30:54.358 --> 00:30:56.299]  I feel great since I've been taking it.
[00:30:56.299 --> 00:30:56.659]  Thank you.
[00:31:00.234 --> 00:31:06.857]  It's time to show them what a real alpha male looks like with one of our most powerful products ever made, Alpha Power.
[00:31:06.857 --> 00:31:10.299]  As you age, your body can lose testosterone over time.
[00:31:10.299 --> 00:31:19.223]  With the incredible ingredients in this formula, we can help you beat the test of time and assist in restoring that lost energy and mood that comes with time and age.
[00:31:19.223 --> 00:31:27.307]  Alpha Power's incredible ingredients can help you boost your sport performance or enhance your day-to-day life with ease while encouraging hormonal balance.
[00:31:27.967 --> 00:31:33.389]  Perfect by itself or with super male vitality in the True Alpha Male Pack.
[00:31:33.389 --> 00:31:40.632]  Alpha Power can help boost performance, help maintain normal testosterone levels, support healthy cholesterol and more.
[00:31:40.632 --> 00:31:44.314]  Let Alpha Power help bring you to the peak of your optimal health.
[00:31:44.314 --> 00:31:47.375]  Don't fall short on energy in the fight against tyranny.
[00:31:47.375 --> 00:31:51.417]  Show the world what a True Alpha Male looks like today with Alpha Power.
[00:31:51.417 --> 00:31:53.918]  Head to InfoWarsStore.com today!
[00:32:00.111 --> 00:32:13.557]  I've been doing a lot of research into Google and YouTube censorship, and I've noticed that there's one type of video that is the most censored, the most buried, the most suppressed.
[00:32:13.557 --> 00:32:24.603]  And that's the videos where you saw in 2016 election night, all the arrogant leftist authoritarians, like the Young Turks and others, get so butthurt when Trump won.
[00:32:25.917 --> 00:32:27.843]  They don't want us to have that victory.
[00:32:27.843 --> 00:32:30.513]  They don't want us to remember what political action did.
[00:32:31.903 --> 00:32:36.205]  And that's why the globalists, Hillary and others, are trying to shut InfoWars down.
[00:32:36.205 --> 00:32:40.468]  This is a fight about taking your speech away, not just my speech.
[00:32:40.468 --> 00:32:42.749]  About taking your very sovereignty away.
[00:32:42.749 --> 00:32:45.071]  This country is in a war!
[00:32:45.071 --> 00:32:55.757]  So again, I want to thank you for what you've done, but I want to remind you, if you don't spread the articles and videos, and if you don't financially get the great products we have and fund us, and the 360 win, we're dead in the water.
[00:32:55.757 --> 00:32:59.339]  I'm in your hands, you're in my hands, InfoWarsStore.com, thank you!
[00:33:03.331 --> 00:33:14.375]  You're listening to the Alex Jones Show.
[00:33:14.375 --> 00:33:17.336]  If you are receiving this transmission, you are the resistance.
[00:33:33.923 --> 00:33:45.270]  Live from the InfoWars.com studios, it's Alex Jones.
[00:33:45.270 --> 00:34:01.100]  So, imagine the arrogance of big tech globally, working together in concert to censor nationalists, populists, whether they be right-wing or left-wing, if they want their countries to be run by them.
[00:34:02.612 --> 00:34:12.099]  Right now you've got Facebook admittedly interfering and blocking populist parties in major elections in Spain, in Italy, everywhere and admitting they're doing it.
[00:34:12.099 --> 00:34:21.066]  Facebook has announced no live streaming is allowed in Paris on their platform because they don't want you to see what the police do to people.
[00:34:21.066 --> 00:34:22.367]  They don't want you to see the yellow vest.
[00:34:22.367 --> 00:34:25.529]  They don't want you to be able to know what goes on.
[00:34:25.529 --> 00:34:29.312]  That's what authoritarian regimes do.
[00:34:29.312 --> 00:34:31.133]  And they just announce it like they're very
[00:34:32.216 --> 00:34:34.597]  Proud of what they're doing.
[00:34:34.597 --> 00:34:47.001]  And that's what Obama tried three years ago, on the eve of leaving, was to hand full control of the Internet over to the UN, in an advisory body set up by the European Union.
[00:34:47.001 --> 00:34:52.362]  The very robber barons that set up the UN set up the European Union.
[00:34:52.362 --> 00:34:56.544]  And guess where they got the plan?
