[00:00.000 --> 00:25.000]  Live from Austin, Texas, broadcasting worldwide, it's Alex Jones.
[01:45:44.000 --> 01:45:49.000]  which is an enzyme that amplifies immune and inflammatory responses in the body.
[01:45:49.000 --> 01:45:52.000]  Go outside and enjoy the air you breathe.
[01:45:52.000 --> 01:45:57.000]  Head to infowarslife.com and grab a pack of our pollen block chewable tablets.
[01:45:57.000 --> 01:46:03.000]  We're bringing back one of the biggest fan favorite formulas we've ever offered with even better ingredients.
[01:46:03.000 --> 01:46:06.000]  Ultimate bone broth.
[01:46:06.000 --> 01:46:13.000]  Info Wars Life is proud to bring you a powerhouse bone broth formula to help push you to your limits.
[01:46:13.000 --> 01:46:19.000]  This incredible formula will help you get the most out of your workout with the power of ultra high quality bone broth.
[01:46:19.000 --> 01:46:22.000]  One of the most popular health trends on the planet.
[01:46:22.000 --> 01:46:26.000]  Built with more than seven different superfoods and crucial compounds.
[01:46:26.000 --> 01:46:31.000]  Ultimate bone broth will help support your healthy muscles, digestion, tendons and ligaments,
[01:46:31.000 --> 01:46:34.000]  while also supporting your body's fight against free radicals.
[01:46:34.000 --> 01:46:39.000]  This incredible chicken bone broth formula contains time tested ingredients,
[01:46:39.000 --> 01:46:46.000]  such as turmeric root, chaga mushroom, goji berry powder, bee pollen, and alfalfa herb powder to support your body.
[01:46:46.000 --> 01:46:50.000]  It's time to experience what ultimate bone broth can do for you.
[01:46:50.000 --> 01:47:19.000]  Get a bottle of the all new version of a fan favorite product today at infowarstore.com.
[01:47:19.000 --> 01:47:24.000]  Alex Jones
[01:47:49.000 --> 01:48:04.000]  The Globalists have offered you opportunities and at one I remember you talking on the air about 10 million a year.
[01:48:04.000 --> 01:48:07.000]  And you said no, which was a signal to them that you're not corruptible.
[01:48:07.000 --> 01:48:14.000]  Something similar happened to my dad when Aliasco Pipeline Corporation came into his office and tried to bribe him.
[01:48:14.000 --> 01:48:19.000]  My dad was in his inner office, so his staff's all in the other room. They tried to bribe him. My dad was not a violent man.
[01:48:19.000 --> 01:48:24.000]  He was a very calm guy, but he literally picked the guy up by the back of his collar in the seat of his pants,
[01:48:24.000 --> 01:48:30.000]  and he skidded him across the Longworth Building hallway floor, which is about 20 feet wide,
[01:48:30.000 --> 01:48:34.000]  and told him they just about lost it because if it wasn't so important for Alaska,
[01:48:34.000 --> 01:48:37.000]  that would have been the end of that piece of legislation, but he was incorruptible.
[01:48:37.000 --> 01:48:39.000]  And that was the same thing that they realized about you.
[01:48:39.000 --> 01:48:43.000]  So what is the solution? The solution is to try and silence your speech.
[01:48:43.000 --> 01:48:49.000]  And this is why it is so critically important right now for listeners of this program to support this program,
[01:48:49.000 --> 01:48:55.000]  to look at the info store and look what's held there and what's sold there, because these are the ways that this thing stays on.
[01:48:55.000 --> 01:48:59.000]  It doesn't happen by itself. It happens because this is your network. This is your information.
[01:48:59.000 --> 01:49:06.000]  But expanding on that, it's just them speaking out. They don't want info wars because it's populist and it's pro-human.
[01:49:06.000 --> 01:49:08.000]  These globalists want to shut it all down.
[01:49:08.000 --> 01:49:12.000]  That's right. And you're just the first. I mean, you're going to see this come against everyone.
[01:49:12.000 --> 01:49:20.000]  And this is why even some of the strong liberal scholars are starting to talk about the fact that this can't happen in America.
[01:49:20.000 --> 01:49:26.000]  Freedom of speech is about being able to say what we want. People do not have a right to not be offended.
[01:49:26.000 --> 01:49:29.000]  Well, don't you love how, though, when they come after us, they always misrepresent what we said.
[01:49:29.000 --> 01:49:32.000]  Absolutely. Every time they edit it, they take it like, it's never what we said.
[01:49:32.000 --> 01:49:38.000]  No, they never give you enough time. They never give you the full scoop. They only take that.
[01:49:38.000 --> 01:49:44.000]  The satire. I mean, it's actually satire when you're delivering it and they try to make it sound like it's something.
[01:49:44.000 --> 01:49:45.000]  Let me ask you this statement.
[01:49:45.000 --> 01:49:50.000]  You studied the technocrats. You said, don't worry about chemicals. It's the electromagnetic that they're really doing.
[01:49:50.000 --> 01:49:55.000]  The Chinese government with their 5G, the arrest of the head of this company with chips and all the phones.
[01:49:55.000 --> 01:50:03.000]  I mean, we're in a total war. I don't even know that behind the scenes, there's a huge war for this country to even survive.
[01:50:03.000 --> 01:50:10.000]  What would you quantify that as? And how do these mad scientists, how do they communicate? How do they interface?
[01:50:10.000 --> 01:50:12.000]  How do they run this system?
[01:50:12.000 --> 01:50:17.000]  A lot of them don't even see it. They're just in their little knot hole looking at their little pieces.
[01:50:17.000 --> 01:50:20.000]  Because they're only following mathematics. It's sociopathic.
[01:50:20.000 --> 01:50:25.000]  Yeah, they're just looking at it. And actually, sociopathic behaviors and leadership is not uncommon.
[01:50:25.000 --> 01:50:26.000]  In fact, there were some studies.
[01:50:26.000 --> 01:50:27.000]  It's rewarded.
[01:50:27.000 --> 01:50:32.000]  Yeah. In fact, it is rewarded because they're the ones who are unfortunately the head of many companies,
[01:50:32.000 --> 01:50:35.000]  the heads of many banks, and the heads of many governments.
[01:50:35.000 --> 01:50:43.000]  So because they're totally cold-blooded and go bottom line, which means cutting out other people's free market systems, then that's how they get ahead.
[01:50:43.000 --> 01:50:50.000]  That's exactly it. It's about stomping on the other guy on your way up and using people as stepping stones.
[01:50:50.000 --> 01:50:53.000]  And so many of these folks, and this is where the dehumanization of it has happened,
[01:50:53.000 --> 01:50:58.000]  we are divinely created as human beings to do something in this world.
[01:50:58.000 --> 01:51:02.000]  And it has to do with stewardship. It has to do with our fundamental obligation.
[01:51:02.000 --> 01:51:06.000]  Well, it's a test. You're a smart guy. What is human's ultimate mission?
[01:51:06.000 --> 01:51:12.000]  I think it is a test. You know, this is about a test of who we are at the same time as our opportunity to damage people.
[01:51:12.000 --> 01:51:17.000]  Pretty obvious. We're on a planet, way out in the middle of nowhere. We're given incredible power.
[01:51:17.000 --> 01:51:22.000]  And we're learning. We're here to learn. And we learn through our trauma, through our problems, through our errors.
[01:51:22.000 --> 01:51:25.000]  This was a message of forgiveness for goodness' sake.
[01:51:25.000 --> 01:51:29.000]  This is the idea of falling down, standing up, and straightening out.
[01:51:29.000 --> 01:51:32.000]  You know, it's about being responsible, being accountable.
[01:51:32.000 --> 01:51:35.000]  So the people taking over and trying to go, oh my God, humans have incredible potential.
[01:51:35.000 --> 01:51:39.000]  Let's wall it off, dumb them down so we get it. They're failing the test.
[01:51:39.000 --> 01:51:43.000]  That's exactly it. Because if they keep you in this constant state of fear and anxiety,
[01:51:43.000 --> 01:51:47.000]  you cannot reach your higher states of awareness, your higher states of consciousness.
[01:51:47.000 --> 01:51:51.000]  What divinely has been created in us cannot manifest in fear.
[01:51:51.000 --> 01:51:56.000]  That's why when the angel arrives, the first message out of the angel's mouth is fear not.
[01:51:56.000 --> 01:52:01.000]  Let me spend on that. People see what I do kind of frantic and think, oh, he's scared. It's the opposite.
[01:52:01.000 --> 01:52:05.000]  I intellectually and spiritually make a decision. I see it's right. Then I get frantic.
[01:52:05.000 --> 01:52:08.000]  Like your house is on fire. Warning, you get out of it's on fire.
[01:52:08.000 --> 01:52:12.000]  And people think, oh, he's trying to push fear. No, it's the opposite. It's the message of not fear.
[01:52:12.000 --> 01:52:17.000]  It's a warning. It's a warning. Okay. And so the balance between that is sometimes difficult.
[01:52:17.000 --> 01:52:21.000]  You know, you and I have very different styles, but we have the same message.
[01:52:21.000 --> 01:52:25.000]  And so some listeners can hear my message and others can't. They can hear yours.
[01:52:25.000 --> 01:52:30.000]  This is why it takes a cord of people and that's what this network is.
[01:52:30.000 --> 01:52:37.000]  I just can't believe that more people don't, it's such an easy choice, pro-human, pro-future, versus globalism.
[01:52:37.000 --> 01:52:39.000]  You can just, the stench is just...
[01:52:39.000 --> 01:52:45.000]  But you know, it overwhelms a lot of people. Think about how most of us work.
[01:52:45.000 --> 01:52:48.000]  You know, everybody's working all day. They come home. They're tired.
[01:52:48.000 --> 01:52:51.000]  And they don't want to hear about some big giant global cabal. They got to fight.
[01:52:51.000 --> 01:52:54.000]  Nope. They're watching entertainment TV, right?
[01:52:54.000 --> 01:52:58.000]  I mean, think about the junk on television, how hard it is to sort through anything worthwhile.
[01:52:58.000 --> 01:53:00.000]  But it's basically to divert, to distract.
[01:53:00.000 --> 01:53:01.000]  It's jamming.
[01:53:01.000 --> 01:53:04.000]  It's just jamming. Exactly what it is. You could call it jamming.
[01:53:04.000 --> 01:53:07.000]  It's the best word for it because even the advertising.
[01:53:07.000 --> 01:53:10.000]  Think about it. It's talking about how you smell. It's talking about your breath.
[01:53:10.000 --> 01:53:11.000]  It's talking about...
[01:53:11.000 --> 01:53:13.000]  Oh, your hair fell out. Women don't want you.
[01:53:13.000 --> 01:53:17.000]  Right. All this stuff, and it generates anxiety, fear, and questioning yourself,
[01:53:17.000 --> 01:53:20.000]  questioning your self-image, questioning who you are as a human being.
[01:53:20.000 --> 01:53:22.000]  Those are all important things.
[01:53:22.000 --> 01:53:28.000]  But stepping beyond that and knowing that we are created divinely, perfectly,
[01:53:28.000 --> 01:53:32.000]  and we need to start to recognize, fall more into that of who we are, and resist...
[01:53:32.000 --> 01:53:36.000]  Once we get the timelessness and the definitely art data, who we are, goes on forever.
[01:53:36.000 --> 01:53:40.000]  It's not even a debate about it. We know it narrowly. That takes the power away from them.
[01:53:40.000 --> 01:53:45.000]  It does because the fear is gone. When you know this is a snapshot between short interviews...
[01:53:45.000 --> 01:53:48.000]  So, how do you deal with the fear of not delivering?
[01:53:48.000 --> 01:53:50.000]  Because I'm not afraid of them killing me or taking...
[01:53:50.000 --> 01:53:53.000]  I am afraid of not doing enough to stop them.
[01:53:53.000 --> 01:53:57.000]  You and I have had this discussion. I had it with you at that restaurant a year and a half ago,
[01:53:57.000 --> 01:53:58.000]  and I remember it clearly.
[01:53:58.000 --> 01:54:02.000]  And what I would say, Alex, is you run 110% all the time.
[01:54:02.000 --> 01:54:08.000]  God doesn't require it of us. 90% is good enough because God wants that 10% reserved for you
[01:54:08.000 --> 01:54:10.000]  to lift you up.
[01:54:10.000 --> 01:54:14.000]  And so, I would say this, we do our best.
[01:54:14.000 --> 01:54:18.000]  That's all that's ever required. It's not always succeeding. It's doing our best.
[01:54:18.000 --> 01:54:22.000]  And I know that about Alex Jones. Every day he does his best.
[01:54:22.000 --> 01:54:24.000]  And given that 10%...
[01:54:24.000 --> 01:54:28.000]  I think that's what they hate, though, is that they know that we have feelings,
[01:54:28.000 --> 01:54:31.000]  and they claim we're weak because we have feelings. No, we're alive because we have feelings.
[01:54:31.000 --> 01:54:36.000]  We are human beings, and we feel all of those emotions.
[01:54:36.000 --> 01:54:40.000]  And that's what makes us human beings. That's what makes every one of us human beings.
[01:54:40.000 --> 01:54:43.000]  So then, who are these corporate guys? They don't even have feelings.
[01:54:43.000 --> 01:54:48.000]  They don't have it because they've lost their compassion. They've lost touch with who they are.
[01:54:48.000 --> 01:54:50.000]  You know, the intuition I was talking about earlier that we don't listen to,
[01:54:50.000 --> 01:54:53.000]  if you quit listening to it, that's also your conscience.
[01:54:53.000 --> 01:54:55.000]  That's the part that tells you right and wrong what you shouldn't and shouldn't do.
[01:54:55.000 --> 01:55:00.000]  When you turn it off enough, it no longer registers. That's the sociopath.
[01:55:00.000 --> 01:55:05.000]  So, feeling, knowing who you are, expressing your emotions freely, this is what makes us human.
[01:55:05.000 --> 01:55:10.000]  I agree, but what happens then when you always answer it and it turns up,
[01:55:10.000 --> 01:55:14.000]  and then it's like a big antenna drawing it all in, then that's what's crazy.
[01:55:14.000 --> 01:55:16.000]  Well, and it happens, but here's what also happens.
[01:55:16.000 --> 01:55:19.000]  You know, and it's moths to the light, right?
[01:55:19.000 --> 01:55:22.000]  Something else I've heard from man is moths to the light.
[01:55:22.000 --> 01:55:26.000]  You know, your bright spot in the world, they attract all of this nonsense,
[01:55:26.000 --> 01:55:28.000]  because it needs, it is attractive.
[01:55:28.000 --> 01:55:31.000]  Let me ask this in closing, and you're going to come back this whole week and I've counted,
[01:55:31.000 --> 01:55:36.000]  or you can do whole videos if you want to, just yourself talking, some people there, what you have to say.
[01:55:36.000 --> 01:55:39.000]  Certainly the energy of the Earth's going off the chart right now. I can't even handle it.
[01:55:39.000 --> 01:55:43.000]  I mean, you call what you want, it's like, it is wild right now.
[01:55:43.000 --> 01:55:45.000]  What would you call it? The quickening you predicted, but it's here.
[01:55:45.000 --> 01:55:50.000]  Oh yeah, it's here, and I would say it's a reflection both of our own consciousness and what's happening.
[01:55:50.000 --> 01:55:53.000]  When you see disruption and people, you'll see disruption in the planet.
[01:55:53.000 --> 01:55:57.000]  These things are all connected. There are no systems separated, and science shows that to us today.
[01:55:57.000 --> 01:56:03.000]  So as human beings express all of this negative emotion, you're going to see a lot of things within the Earth, traumatic things within the Earth.
[01:56:03.000 --> 01:56:08.000]  I just went through a 7.0 worth break in Alaska, and the biggest message for us in Alaska is,
[01:56:08.000 --> 01:56:12.000]  within three days we were all up and running before the afternoon was done,
[01:56:12.000 --> 01:56:16.000]  the grocery stores were opening and the gas stations were running, and within a week people were back in school,
[01:56:16.000 --> 01:56:23.000]  because we know what trauma is in this realm, and we can overcome it, just like people with hurricanes in the South and other places.
[01:56:23.000 --> 01:56:30.000]  And notice the globalists try to remove overt trauma, but covert trauma to control us.
[01:56:30.000 --> 01:56:32.000]  They don't want people to...
[01:56:32.000 --> 01:56:35.000]  No, they don't want to connect, and here's what happens in those traumas.
[01:56:35.000 --> 01:56:39.000]  We connect with one another. All of a sudden, all the political stuff goes away,
[01:56:39.000 --> 01:56:44.000]  and we recognize each other on our foundational, who we are as divine humans, and we begin to help each other.
[01:56:44.000 --> 01:56:47.000]  By the way, I've tried three times during the break to get you to plug.
[01:56:47.000 --> 01:56:53.000]  If you want, we sell them at infostore.com, people can go to earthpulse.com and get your DVDs, your books, all of it.
[01:56:53.000 --> 01:56:56.000]  It's amazing information. We want the real science, mind control.
[01:56:56.000 --> 01:57:03.000]  When you come back this week, they just declassified more mind control, MK Ultra, so we're proven right yet again.
[01:57:03.000 --> 01:57:06.000]  Hey, I appreciate being on with you, and I appreciate everything you guys do.
[01:57:06.000 --> 01:57:08.000]  Hey, let me hear your prediction.
[01:57:08.000 --> 01:57:11.000]  Are they going to take Trump out, or is it up to us?
[01:57:11.000 --> 01:57:19.000]  I think it's up to us to continue to support this man as much as we can, to try and get him the information he needs.
[01:57:19.000 --> 01:57:24.000]  I think that's the biggest thing, because he's got a lot of feed coming in, and he needs information.
[01:57:24.000 --> 01:57:29.000]  What you just said, the enemy, they most fear our information getting to him.
[01:57:29.000 --> 01:57:30.000]  That's right.
[01:57:30.000 --> 01:57:34.000]  Because they say, God, he sees M4s, or he just goes with it, because he already knows it.
[01:57:34.000 --> 01:57:37.000]  Yep, and because it hits him in his core.
[01:57:37.000 --> 01:57:42.000]  He's someone who acts on what he knows, and sometimes it's like, okay, it's all over the map.
[01:57:42.000 --> 01:57:44.000]  But once he knows, he acts.
[01:57:44.000 --> 01:57:45.000]  That's right.
[01:57:48.000 --> 01:57:53.000]  We need to build back, and we visit the foundations of our freedom.
[01:57:53.000 --> 01:57:57.000]  Our freedoms don't consist of the things that are enumerated on a piece of paper.
[01:57:57.000 --> 01:57:59.000]  It consists of the things that we're willing to fight for.
[01:57:59.000 --> 01:58:04.000]  The First Amendment, the Bill of Rights, the rest of the Bill of Rights are prohibitions.
[01:58:04.000 --> 01:58:08.000]  They're prohibitions against powerful organizations and individuals
[01:58:08.000 --> 01:58:11.000]  taking those God-given rights from us as individuals.
[01:58:11.000 --> 01:58:14.000]  You better understand that, because they're taking them right now.
[01:58:17.000 --> 01:58:19.000]  We have seen what they want to do.
[01:58:19.000 --> 01:58:21.000]  They called it UN Agenda 21.
[01:58:21.000 --> 01:58:23.000]  Now they call it the UN 2030 Agenda.
[01:58:23.000 --> 01:58:26.000]  They want everybody off of the rural lands.
[01:58:26.000 --> 01:58:28.000]  They want people out of the suburbs.
[01:58:28.000 --> 01:58:30.000]  They want to pack everybody into the cities,
[01:58:30.000 --> 01:58:34.000]  because that's where it is easiest for them to control everyone.
[01:58:34.000 --> 01:58:36.000]  It's The David Knight Show.
[01:58:36.000 --> 01:58:38.000]  I've never missed your show.
[01:58:38.000 --> 01:58:40.000]  And he did.
[01:58:40.000 --> 01:58:41.000]  And he's what?
[01:58:41.000 --> 01:58:43.000]  I mean, never.
[01:58:48.000 --> 01:58:52.000]  I don't have to tell our listeners and viewers how important M4 Wars is
[01:58:52.000 --> 01:58:54.000]  in the fight against the anti-human globalists.
[01:58:54.000 --> 01:58:56.000]  So let's say it's short and sweet.
[01:58:56.000 --> 01:58:58.000]  We are your support now, more than ever.
[01:58:58.000 --> 01:59:01.000]  You've come through a thousand times since I'm not bitching at you.
[01:59:01.000 --> 01:59:04.000]  I'm just simply telling you, we are in the thick of the battle now.
[01:59:04.000 --> 01:59:07.000]  The attacks on M4 Wars have become absolutely exponential.
[01:59:07.000 --> 01:59:10.000]  And down the road, we probably will get destroyed.
[01:59:10.000 --> 01:59:13.000]  But I know, and God has really put it on my heart,
[01:59:13.000 --> 01:59:16.000]  that we've got to maintain the fight as hard as possible
[01:59:16.000 --> 01:59:19.000]  and go through as much as we can to be an example to others
[01:59:19.000 --> 01:59:23.000]  and carry out critical operations ahead of whatever happens.
[01:59:23.000 --> 01:59:25.000]  But I want to be strong in this fight.
[01:59:25.000 --> 01:59:26.000]  I need to be provisioned.
[01:59:26.000 --> 01:59:29.000]  And I'm willing to stand against Hillary and Soros and the Rothschilds
[01:59:29.000 --> 01:59:31.000]  and all these devil worshipers.
[01:59:31.000 --> 01:59:32.000]  But I need your prayers.
[01:59:32.000 --> 01:59:34.000]  I need you to spread the articles and videos.
[01:59:34.000 --> 01:59:36.000]  I need you to give us financial support right now.
[01:59:36.000 --> 01:59:37.000]  We make it easy.
[01:59:37.000 --> 01:59:39.000]  Do your Christmas shopping with us, not with the globalists
[01:59:39.000 --> 01:59:42.000]  and not with Bezos and Amazon.
[01:59:42.000 --> 01:59:44.000]  And you'll help provision us.
[01:59:44.000 --> 01:59:46.000]  We've got a bunch of huge deals at M4Wars.com.
[01:59:46.000 --> 01:59:56.000]  So please take action right now.
