[00:00.000 --> 00:18.000]  Waging war on corruption. It's Alex Jones coming to you live from the front lines of the Info War.
[40:46.000 --> 40:58.000]  And we're just removing that last tentacle and it is in full panic mode and it's announcing that those of us trying to remove the parasite that we are the outside power.
[40:58.000 --> 41:18.000]  Trying to take care of our veterans trying to secure the Second Amendment trying to get rid of Obamacare trying to cut taxes trying to install the economy trying desperately at the wheel.
[41:18.000 --> 41:29.000]  Stop the wheel stopping and they're trying to turn us back in to the tempest, turn us back into the maelstrom, turn us back into the squall, turn us back into the typhoon.
[41:29.000 --> 41:35.000]  But everything they've got, it's ours now.
[41:35.000 --> 41:48.000]  All their pathetic minions who have no identity and only have bots that are friends on Facebook and Twitter live in this echo chamber that they're losing their power. They're losing their future. You never had power. You never had a future. You're given worthless degrees.
[41:48.000 --> 41:59.000]  You're part of a trendiness to be all alone with your fake facsimile and fake friends and the latest downloads of political correctness that you suck into your brain.
[41:59.000 --> 42:08.000]  Democrats, imagine if Republicans were saying that the Democrats were all Russian run, which they were partially. The Russians weren't 10% of what the Chinese did.
[42:08.000 --> 42:23.000]  Imagine trying to push this whole narrative and see when I reach out to you liberals, you think you're powerful and I'm doing this because your decisions matter now and because I need you to join me to win.
[42:23.000 --> 42:37.000]  We're going to beat you one way or another. I'm reaching out to you because you're in a cult. You're brainwashed. You're controlled. You're manipulated. You've been conditioned. Your friends aren't really your friends. You're all a bunch of followers.
[42:37.000 --> 42:49.000]  You're sad. Hillary calls you losers. She calls you basement dwelling baristas. She says we need to keep them in the dark and desperate and only believing in us, hoping for a future.
[42:49.000 --> 43:04.000]  I say believe in yourself. Believe in your ancestors. Believe in God. That'll deliver. Not Hillary Clinton. You believe that wicked witch stealing 97% of the money from all the Haitian charities, running the whole thing.
[43:04.000 --> 43:19.000]  You believe that monster that first represented pedophiles when she was first the lawyer. You think all the crimes she's committed. I came. I saw he died. Her Brian Williams lies about how she was in all this combat in Serbia and Croatia.
[43:19.000 --> 43:36.000]  You have to list the lies and the evil of this woman again, allied with the most radical forms of Islam, with Soros, a Nazi collaborator, with Linda Sarsur, Hamas family, with a bunch of her family in prison for terrorism, openly calling for jihad and getting women to put her jibs on at rallies.
[43:36.000 --> 43:46.000]  I mean, what type of fantastical, whacked out booby behavior is that?
[43:46.000 --> 43:54.000]  And if you're ignorant about the language, when I say booby, I don't mean breast. I mean dumb pirate, a booby, a boob.
[43:54.000 --> 44:10.000]  Do you understand you're in a simulation? The Democratic Party, globalism, all this is a screw job that they make you think you're in the end crowd when you adopt it. It's called being a sucker, a chump, a schmuck, a roub, an idiot, a mark.
[44:10.000 --> 44:21.000]  But I tell you this about millennials and older folks and Generation Z, all of them. There's the spirit of never admitting you're wrong and being delusional in your own head. When I'm wrong, I admit it.
[44:21.000 --> 44:29.000]  When I make a mistake, I admit it. When I fail at something that's my fault, I want to make it better. I want to get better.
[44:29.000 --> 44:41.000]  But I've noticed with trendies and folks, they're just delusional. And I can't tell you, I knew a talk show host on GCN, like 15 years ago, and I know several other people that would get the Nigerian emails.
[44:41.000 --> 44:50.000]  I've told this story many times. And they'd go, Prince of Boo Boo or a BB or Bomb Boo Boo or whatever the stupid name is at the time.
[44:50.000 --> 45:00.000]  It really likes me. It wants to give me $100,000. I just got to give them $5,000. They want to believe their ships come in. And you go, that's a con game. Once you give them that money, they're going to want double, but they're going to claim more money's coming.
[45:00.000 --> 45:11.000]  And once they know they've got you, they know you're going to keep wanting to invest, believing that finally you'll make good. And they'll just go, you're jealous that my ships come in.
[45:11.000 --> 45:22.000]  You go, okay. And then after they've had 10,000, 20,000, 30,000 sucked out of them. What do they do? They never talk to you again. And you're the bad guy.
[45:22.000 --> 45:34.000]  It was a talk show host on GCN. I heard him on air one day and was on a local station playing it. And I heard this talk show host in the afternoon going, I just got contacted by Nigerian Prince.
[45:34.000 --> 45:41.000]  And, you know, if I give him $10,000, he's going to give me $100,000 or whatever it was. And this is really great. He really likes the show.
[45:41.000 --> 45:50.000]  That's what they do back then before really social media is they also target public figures and other people because they can get intel on you and then tell you, oh, the Prince likes you.
[45:50.000 --> 45:57.000]  And I called him and I get on the board during a break. And I never really talked to the guy. I didn't know the host was obsessed with me and jealous.
[45:57.000 --> 46:07.000]  And I told the host, I said, listen, that's a con. That's not real. And I later heard about a week later, I went and found the archive.
[46:07.000 --> 46:15.000]  He said, oh, Alex Jones called me and told me not to do this. He's jealous. I am investing and the Prince does need more money, but I'm going to get even more later.
[46:15.000 --> 46:26.000]  And later I heard that he got like huge amounts of money from this guy and the guy had a nervous breakdown after it and was never heard of or seen again after he had his money sucked out of him.
[46:26.000 --> 46:31.000]  And man, it's the craziest thing. I can't get through to you.
[46:31.000 --> 46:36.000]  And so I just want to have people that are on the fence listening about this to realize how you've been conned.
[46:36.000 --> 46:53.000]  Because I mean, what Trump's doing is the exact economic plan of John Fitzgerald CUNY, which is a classic Americana reboot operation and they're not letting him execute but a small part of it.
[46:53.000 --> 47:00.000]  If he executed the whole thing, I mean, tax receipts would double at the IRS within one year.
[47:00.000 --> 47:09.000]  If they cut the taxes, that's what happens usually for about three years. It's got to be big though, create exuberance. Just Trump getting in created that effect.
[47:09.000 --> 47:23.000]  They're starting to push the effect back and the left will celebrate that as things fall apart more because they want to blow it all up so they can control it.
