[00:00.000 --> 00:02.000]  We've got it.
[01:39:01.260 --> 01:39:05.420]  They fired him after that, though.
[01:39:05.420 --> 01:39:07.420]  It's just crazy.
[01:39:07.420 --> 01:39:09.340]  Get out of my office, you nut.
[01:39:09.340 --> 01:39:13.020]  I said I'd talk to you, but that's crazy, that isn't going on.
[01:39:13.020 --> 01:39:16.460]  Cuz that was before the Internet, it was really big, and I couldn't show him the interview.
[01:39:16.460 --> 01:39:19.340]  And I said, no, I got an interview with the police chief, it's happening.
[01:39:19.340 --> 01:39:23.020]  Whatever, I got stuff to do.
[01:39:23.020 --> 01:39:29.140]  There's no Delta Force infiltrating Texas.
[01:39:29.140 --> 01:39:32.060]  Let's go to break with a clip of my son.
[01:39:32.060 --> 01:39:34.420]  People say, why is he wearing a Guy Fawkes mask for watching on TV?
[01:39:34.420 --> 01:39:35.420]  To cover his identity.
[01:39:35.420 --> 01:39:38.280]  And if he's gonna wear a Guy Fawkes mask, then he does a British accent.
[01:39:38.280 --> 01:39:39.280]  So that's why he does that.
[01:39:39.280 --> 01:39:43.020]  But here is my son, who wrote this on his own, listening to the show.
[01:39:43.020 --> 01:39:49.340]  My son on Terrorism 101, and then we'll come back with the top stories straight ahead.
[01:39:49.340 --> 01:39:50.340]  Here it is.
[01:39:50.340 --> 01:40:06.300]  Hello, your friendly neighborhood patriot here for an episode of How Terrorism Really Works.
[01:40:06.300 --> 01:40:11.980]  First off, our terrorist group needs a scary name, can you say El Cieda?
[01:40:11.980 --> 01:40:19.540]  Let's try again, El Cieda, it does roll off the tongue, El Cieda, it's a perfect name.
[01:40:19.540 --> 01:40:24.660]  Now let's say the green piece here represents the terrorists.
[01:40:24.660 --> 01:40:30.420]  The terrorists then move into Pakistan or Afghanistan, or whatever stand is not under
[01:40:30.420 --> 01:40:31.420]  banker control.
[01:40:31.420 --> 01:40:36.860]  The media then joins in to hype up the terror threat.
[01:40:36.860 --> 01:40:41.740]  Dry hand operates with impunity from safe havens inside Pakistan, and one deductive
[01:40:41.740 --> 01:40:46.180]  dollars will be raised to Afghanistan and drop into the cover.
[01:40:46.180 --> 01:40:51.060]  Once the terror threat is established, the banksters, puppets, send in the troops to
[01:40:51.060 --> 01:40:54.300]  take out the terrorist they put in there in the first place.
[01:40:54.300 --> 01:40:59.500]  Then the bankers install their own dictator to take control of the resources and oppress
[01:40:59.500 --> 01:41:00.500]  the people.
[01:41:00.500 --> 01:41:07.620]  As a bonus, the banks, via the black ops and intelligence agencies, will then ship the
[01:41:07.620 --> 01:41:12.260]  drugs back into the host country so they can imprison their own citizens for using the
[01:41:12.260 --> 01:41:17.940]  drugs, make huge profits selling the drugs which finance other terror operations around
[01:41:17.940 --> 01:41:24.620]  the globe, and the cherry on the top is billions upon billions made on money laundering operations
[01:41:24.620 --> 01:41:25.620]  for the bankers.
[01:41:25.620 --> 01:41:32.220]  In a sense, you're watching as this opium is being grown, I know it grinds at your gut,
[01:41:32.220 --> 01:41:34.540]  how do you deal with it, what are you doing about it?
[01:41:34.540 --> 01:41:39.300]  Well, frankly, this is a part of the culture, so while it might grind in my gut, it's what
[01:41:39.300 --> 01:41:40.300]  they do.
[01:41:40.300 --> 01:41:46.500]  If the citizens of the host country get wise to these schemes or get uppity, the banks
[01:41:46.500 --> 01:41:52.060]  via media will hype a nuclear terror threat, or an underwear bomber or a Christmas tree
[01:41:52.060 --> 01:41:53.060]  bomber.
[01:41:53.060 --> 01:41:56.420]  Any excuse to take the American people's rights?
[01:41:56.420 --> 01:42:02.820]  Well, that just about wraps it up for Terrorism 101, how terrorism really works.
[01:42:02.820 --> 01:42:09.180]  I'm your friendly neighborhood patriot, and now remember what Big Brother and other authoritarians
[01:42:09.180 --> 01:42:16.700]  say, whatever you do, don't visit Infowars.com, oh no, the control freaks don't like it.
[01:42:16.700 --> 01:42:23.300]  All right, there is my 10-year-old son, did that a couple months ago, airing that here
[01:42:23.300 --> 01:42:24.300]  for TV viewers.
[01:42:24.300 --> 01:42:28.300]  If you're a radio listener, it's a whole other dimension if you're watching on InfowarsNews.com
[01:42:28.300 --> 01:42:29.300]  or prisonplanet.tv.
[01:42:29.300 --> 01:42:34.020]  We're going to come back and just jam in all the news I haven't gotten to in the final
[01:42:34.020 --> 01:42:37.460]  segment and I'll be back tomorrow, 11 a.m. Central, and by the way, thank God I'm here
[01:42:37.460 --> 01:42:42.740]  on air, I am so blessed to be able to relay this information to you, and I'm so humbled.
[01:42:42.740 --> 01:42:47.620]  When a bunch of people showed up for a rally for the First Amendment yesterday with their
[01:42:47.620 --> 01:42:51.580]  children and things, it really humbles me, so I want to thank all our supporters and
[01:42:51.580 --> 01:42:52.580]  fellow Liberty Lovers.
[01:42:52.580 --> 01:42:58.340]  I salute you, we are brothers in arms, sisters in arms, God bless you, you're just amazing
[01:42:58.340 --> 01:43:00.500]  people.
[01:43:00.500 --> 01:43:06.420]  Introducing Pro One, all of your filtration in one system, portable, on the go, no more
[01:43:06.420 --> 01:43:10.620]  do you have two or three filters to just reduce sodium fluoride.
[01:43:10.620 --> 01:43:16.020]  You have a system that cuts out the sodium fluoride and up to 95% of hydrofluorosolicic
[01:43:16.020 --> 01:43:17.020]  acid.
[01:43:17.020 --> 01:43:21.700]  Advanced manufacturing technology combines silver impregnated white ceramic with new
[01:43:21.700 --> 01:43:26.620]  aqua medics advanced media for removal of fluoride and other heavy metals, all in one
[01:43:26.620 --> 01:43:27.620]  filter element.
[01:43:27.620 --> 01:43:32.680]  It is the only one that does it, and out of the gates, we have it discounted at 10% off
[01:43:32.680 --> 01:43:34.220]  with promo code water.
[01:43:34.220 --> 01:43:41.700]  This is the only system that in one unit helps reduce or remove pesticides, herbicides, chloramines,
[01:43:41.700 --> 01:43:47.060]  ammonia and chlorine, hydrofluorosolicic acid, the most common form of fluoride not
[01:43:47.060 --> 01:43:51.580]  covered by other fluoride filter brands, and sodium hexafluorosilicate.
[01:43:51.580 --> 01:44:02.380]  Get your Pro Pure with the new Pro One filters today at Infowarsstore.com or by calling 888-253-3139.
[01:44:02.380 --> 01:44:08.660]  If you want an American company with American products made by Americans, here is the Cal
[01:44:08.660 --> 01:44:10.300]  Bend Soap Company.
[01:44:10.300 --> 01:44:14.620]  Alex and his staff have used these pure soap products for years.
[01:44:14.620 --> 01:44:19.380]  These all natural soaps are made from the highest quality vegetable and coconut oils
[01:44:19.380 --> 01:44:21.880]  that are earth friendly and safe.
[01:44:21.880 --> 01:44:29.700]  See them on the web at 5starsoap.com or call 800-340-7091 for a free catalog.
[01:44:29.700 --> 01:44:34.500]  Buy the one to two month sample package and enjoy soaps that are twice as good as what
[01:44:34.500 --> 01:44:40.300]  you're using now or save big with a one to two year supply of soaps for all your cleaning
[01:44:40.300 --> 01:44:41.300]  needs.
[01:44:41.300 --> 01:44:43.100]  This is an amazing deal.
[01:44:43.100 --> 01:44:48.300]  You can save thousands of dollars and you will love the way real soap makes you feel.
[01:44:48.300 --> 01:45:00.420]  See them on the web at 5starsoap.com or call 800-340-7091 for a free catalog.
[01:45:00.420 --> 01:45:05.140]  You prepare by purchasing gold, food, and firearms, but if you don't have a home security
[01:45:05.140 --> 01:45:09.900]  system, then you're missing a critical weapon in your arsenal for home protection.
[01:45:09.900 --> 01:45:13.620]  When you're sleeping or away from home, who's watching out for intruders?
[01:45:13.620 --> 01:45:15.340]  Check out Simply Safe.
[01:45:15.340 --> 01:45:19.780]  It's a new do it yourself home security system that is completely wireless.
[01:45:19.780 --> 01:45:22.700]  Go to GetSimplySafe.com.
[01:45:22.700 --> 01:45:25.220]  Simply Safe is independent and off the grid.
[01:45:25.220 --> 01:45:29.620]  It runs on battery power so even if the grid goes down, you're protected.
[01:45:29.620 --> 01:45:34.420]  It's completely customizable so you can use it in your home, business, boat, trailer,
[01:45:34.420 --> 01:45:36.380]  storage unit, or shed.
[01:45:36.380 --> 01:45:38.780]  GetSimplySafe.com.
[01:45:38.780 --> 01:45:43.580]  Simply Safe is also ridiculously easy to install yourself in under 20 minutes so there's no
[01:45:43.580 --> 01:45:45.980]  need to let a stranger into your home.
[01:45:45.980 --> 01:45:50.060]  If you move or need to relocate, you can take the system with you wherever you go.
[01:45:50.060 --> 01:45:54.020]  You aren't always at home, but Simply Safe will stand guard, protecting your property
[01:45:54.020 --> 01:45:56.980]  24 hours a day, 7 days a week.
[01:45:56.980 --> 01:46:00.300]  Again, that's GetSimplySafe.com.
[01:46:00.300 --> 01:46:01.420]  I had tried everything.
[01:46:01.420 --> 01:46:03.780]  I'd cut back the amount of food I was eating.
[01:46:03.780 --> 01:46:06.980]  I was lifting weights and jogging, but nothing was working.
[01:46:06.980 --> 01:46:11.420]  My body was literally starving for minerals and trace elements as well as key vitamins.
[01:46:11.420 --> 01:46:17.340]  And as soon as I had that, I immediately could eat half of what I was eating previously and
[01:46:17.340 --> 01:46:18.340]  be satisfied.
[01:46:18.340 --> 01:46:22.420]  Now, there are hundreds of great products at InfoWarsTeam.com, but I want to point
[01:46:22.420 --> 01:46:30.260]  out the three that have helped me lose 37 pounds in just two months.
[01:46:30.260 --> 01:46:34.420]  Products like Beyond Tangy Tangerine, Holland Burst, and Rebound.
[01:46:34.420 --> 01:46:38.180]  When I started taking the Tangy Tangerine and other products every day, I lost more
[01:46:38.180 --> 01:46:40.540]  than 37 pounds in just two months.
[01:46:40.540 --> 01:46:42.020]  Now that's results.
[01:46:42.020 --> 01:46:47.580]  I want to challenge my listeners to go to InfoWarsTeam.com and to order just three
[01:46:47.580 --> 01:46:48.580]  of their products.
[01:46:48.580 --> 01:46:54.860]  And you will see the changes in the way you look, feel, and in your appetite almost immediately.
[01:46:54.860 --> 01:47:01.740]  Start your journey to health and wellness today, InfoWarsTeam.com.
[01:47:01.740 --> 01:47:05.180]  Coast to Coast, direct from Austin.
[01:47:05.180 --> 01:47:11.580]  You're listening to the Alex Jones Broadcasting Network.
[01:47:11.580 --> 01:47:20.820]  Defending the Republic from enemies foreign and domestic, it's Alex Jones.
[01:47:20.820 --> 01:47:27.780]  And a lot of people hear all this news and they say, well, what's the point?
[01:47:27.780 --> 01:47:31.020]  Well, the point is when you stand up, you have a free country.
[01:47:31.020 --> 01:47:33.020]  When you roll over, you're a slave.
[01:47:33.020 --> 01:47:35.140]  I mean, it's real simple.
[01:47:35.140 --> 01:47:38.740]  There are good people, there are bad people, there are different forces in the universe
[01:47:38.740 --> 01:47:41.740]  and so many people act like they have no power.
[01:47:41.740 --> 01:47:45.500]  You have incredible power.
[01:47:45.500 --> 01:47:49.980]  You know, I saw the article a few days ago, Japan mouse clone 26 generations and still
[01:47:49.980 --> 01:47:53.820]  going 500 plus mice clones total.
[01:47:53.820 --> 01:47:58.100]  I don't see how that's 26 generations, but whatever.
[01:47:58.100 --> 01:48:03.900]  And I mean, I remember reading about clones they had 30 years ago of humans.
[01:48:03.900 --> 01:48:08.780]  And then I see mainstream news articles going, Jones claims there's human clones already.
[01:48:08.780 --> 01:48:12.420]  He's insane.
[01:48:12.420 --> 01:48:17.100]  It just shows how the public has no idea what's even going on.
[01:48:17.100 --> 01:48:21.020]  They kill the clones in the test tubes.
[01:48:21.020 --> 01:48:26.140]  So they argue that's not a human, so it's not a clone, or so it hasn't been brought
[01:48:26.140 --> 01:48:27.140]  to term.
[01:48:27.140 --> 01:48:33.100]  Or they'll add cow genes, pig genes to it, they've been doing that for at least 20 years.
[01:48:33.100 --> 01:48:38.740]  And then say it's not human cuz it's 1% pig, so it has no rights.
[01:48:38.740 --> 01:48:42.420]  And reportedly in all those different underground bases and government facilities and corporate
[01:48:42.420 --> 01:48:45.580]  facilities, they have just got some hellish stuff.
[01:48:45.580 --> 01:48:49.780]  But it doesn't have rides cuz it's not human.
[01:48:49.780 --> 01:48:50.780]  It's 1% jellyfish.
[01:48:50.780 --> 01:48:55.340]  It's like little monkeys, I remember them reading like 15 years ago they were selling
[01:48:55.340 --> 01:49:00.180]  in South Korea that were part jellyfish that people can buy rhesus monkeys that glow in
[01:49:00.180 --> 01:49:01.180]  the dark.
[01:49:01.180 --> 01:49:04.620]  And every time I mentioned that, people send me emails going, you liar, there's no such
[01:49:04.620 --> 01:49:05.620]  thing.
[01:49:05.620 --> 01:49:07.140]  I mean, the public is like in the 1950s.
[01:49:07.140 --> 01:49:12.160]  I mean, I can't even get people to understand that they publicly run Al-Qaeda.
[01:49:12.160 --> 01:49:15.180]  The globalists want you bankrupt under Agenda 21.
[01:49:15.180 --> 01:49:18.820]  They want your guns.
[01:49:18.820 --> 01:49:22.860]  There's all these books written by the science czar John B. Aldrin and others about spiking
[01:49:22.860 --> 01:49:26.420]  food and water and vaccines to sterilize you.
[01:49:26.420 --> 01:49:28.160]  The UN's been caught doing it.
[01:49:28.160 --> 01:49:31.380]  And then people still are like, I trust the government, I'm gonna take the vaccines.
[01:49:31.380 --> 01:49:37.360]  Or there are too many people, like you're part of the establishment, but you got the
[01:49:37.360 --> 01:49:39.860]  memo not to drink the fluoride water.
[01:49:39.860 --> 01:49:43.820]  No, the people that think they're part of the establishment, they all go along with
[01:49:43.820 --> 01:49:49.500]  the diet drinks with the aspartame on record that they now admit in new studies, CBS News
[01:49:49.500 --> 01:49:52.180]  causing type 2 diabetes to skyrocket.
[01:49:52.180 --> 01:49:55.540]  I had scientists on ten years ago telling you that.
[01:49:55.540 --> 01:49:59.060]  I mean, this is life and death stuff here.
[01:49:59.060 --> 01:50:01.900]  This isn't like it's, that crazy guy Alex Jones.
[01:50:01.900 --> 01:50:06.700]  You're gonna find out how crazy.
[01:50:06.700 --> 01:50:12.100]  We're basically now in the basement of a society, of a technological system.
[01:50:12.100 --> 01:50:16.600]  And under national and corporate security, they're building the future.
[01:50:16.600 --> 01:50:18.700]  And we're not part of it.
[01:50:18.700 --> 01:50:23.460]  Why the future doesn't need us, as Bill Joy said, he went to that tech conference.
[01:50:23.460 --> 01:50:25.700]  This is now 13 years ago.
[01:50:25.700 --> 01:50:28.420]  He was worth $4 billion, and he's worth even more.
[01:50:28.420 --> 01:50:33.300]  Founder of Sun Microsystems, in the bald and Google, Apple, all of it.
[01:50:33.300 --> 01:50:40.060]  And he said, I met with several hundred top world owners of tech.
[01:50:40.060 --> 01:50:45.500]  And the consensus was, we're gonna just kill everybody.
[01:50:45.500 --> 01:50:50.280]  And they put it on screen, why the future doesn't need us.
[01:50:50.280 --> 01:50:55.660]  Our most powerful 21st century technologies, robotics, genetic engineering, and nanotech
[01:50:55.660 --> 01:50:58.260]  are threatening to make humans an endangered species.
[01:50:58.260 --> 01:51:00.740]  And then people will say, well, there are too many of us.
[01:51:00.740 --> 01:51:04.140]  Okay, are you ready to walk the plank?
[01:51:04.140 --> 01:51:09.340]  And the point is, we'll probably destroy ourselves even if we didn't try.
[01:51:09.340 --> 01:51:14.620]  The establishment is doing everything they can with thousands of companies with gene
[01:51:14.620 --> 01:51:26.660]  guns, randomly splicing human, animal, RNA, DNA, animals and humans, DNA, virus, RNA.
[01:51:26.660 --> 01:51:32.180]  Just splicing everything with plants, you name it, open air, horrible new diseases,
[01:51:32.180 --> 01:51:36.660]  allergies, life expectancy dropping, all these new problems.
[01:51:36.660 --> 01:51:40.140]  The government's building underground bunkers, emergency seed vaults, while telling us we're
[01:51:40.140 --> 01:51:44.420]  cooks if we dig in.
[01:51:44.420 --> 01:51:45.920]  It's crazy.
[01:51:45.920 --> 01:51:49.060]  And then I'm somebody who wants humanity to make it.
[01:51:49.060 --> 01:51:54.820]  I'm somebody who wants there to be a future, not cuz I'm some goody-two shoe, I wanna survive.
[01:51:54.820 --> 01:51:56.580]  I want my kids to have a future.
[01:51:56.580 --> 01:52:00.420]  I want your kids to have a future so they can be together in the future and their children.
[01:52:00.420 --> 01:52:04.300]  I mean, I just have goodwill, is that so bad?
[01:52:04.300 --> 01:52:07.620]  Is that so rare that I get upset by tyranny?
[01:52:07.620 --> 01:52:12.900]  I get upset by South by Southwest goons walking around guys going, you can't hand stuff out
[01:52:12.900 --> 01:52:13.900]  on the street.
[01:52:13.900 --> 01:52:15.740]  You can't say so, we got big muscles.
[01:52:15.740 --> 01:52:21.620]  I mean, I get fundamentally angry at that because I have instincts for survival.
[01:52:21.620 --> 01:52:27.140]  I have instincts for liberty.
[01:52:27.140 --> 01:52:31.660]  And I read all the top globalist publications of how they're building a world government
[01:52:31.660 --> 01:52:35.720]  to shut off the resources and then to release bioweapons plagues.
[01:52:35.720 --> 01:52:40.580]  And how they're gonna pose as the saviors while they release them, killing us off in
[01:52:40.580 --> 01:52:46.860]  concentric order and they write books on it and nobody cares?
[01:52:46.860 --> 01:52:50.860]  And then their argument is, cuz I've talked to globalist off record, as a journalist I
[01:52:50.860 --> 01:52:54.460]  wear that hat and I have a lot of contacts cuz I don't ever reveal sources.
[01:52:54.460 --> 01:52:57.820]  And they're like, Alex, the public would be ten times more evil than us.
[01:52:57.820 --> 01:52:59.360]  They would tear you limb from limb.
[01:52:59.360 --> 01:53:07.540]  They don't care, which is evidence of why what we're doing is right.
[01:53:07.540 --> 01:53:13.300]  And no, that's not correct because it is the great's responsibility to build up those that
[01:53:13.300 --> 01:53:14.300]  don't know what's happening.
[01:53:14.300 --> 01:53:17.300]  And then if somebody does something wrong, you deal with them.
[01:53:17.300 --> 01:53:21.380]  And you don't just sit there and put poison in the food and water and raise people on
[01:53:21.380 --> 01:53:25.560]  MSG and aspartame from birth so they're brain damaged, which is all on record.
[01:53:25.560 --> 01:53:29.900]  And then say, look, they're subhuman, they're dumb, let's kill them.
[01:53:29.900 --> 01:53:32.620]  And then I see you globalists are always killing each other.
[01:53:32.620 --> 01:53:37.020]  And then you're always going after the smartest and the most beautiful.
[01:53:37.020 --> 01:53:38.940]  Cuz you're ugly and evil.
[01:53:38.940 --> 01:53:46.740]  You're not elite, you are a cancer, and I've said this 100 times, a cancer is not dominant
[01:53:46.740 --> 01:53:54.860]  because it kills the tissue collective that is a homo sapien sapien, or it is our body
[01:53:54.860 --> 01:54:02.060]  suit, our soul suit, our spirit's earth suit.
[01:54:02.060 --> 01:54:07.060]  And if cancer had a consciousness, it would believe it was dominant and it was partying
[01:54:07.060 --> 01:54:09.020]  and it had total control.
[01:54:09.020 --> 01:54:13.020]  No, you're gonna kill the body, you're gonna kill yourself.
[01:54:13.020 --> 01:54:18.540]  But see, cancer is an eternal cell, they've got a cell lines you cannot kill, they just
[01:54:18.540 --> 01:54:20.380]  keep replicating and never die.
[01:54:20.380 --> 01:54:24.200]  And that's why they are coming out with the cancer vaccine, just like the flu vaccine
[01:54:24.200 --> 01:54:27.860]  gives you the flu just on record, just like the shingles vaccine gives you the shingles
[01:54:27.860 --> 01:54:29.220]  on record, look it up.
[01:54:29.220 --> 01:54:33.180]  See, but it's so evil and so over the top, people don't know how to respond to something
[01:54:33.180 --> 01:54:35.520]  like that, it's so open.
[01:54:35.520 --> 01:54:40.820]  The cancer vaccine is gonna give people cancer, but they believe within that they're going
[01:54:40.820 --> 01:54:45.280]  to find the eternal, look this up, if you don't believe me just type in eternal cell
[01:54:45.280 --> 01:54:47.900]  line, guys do it right now for TV viewers.
[01:54:47.900 --> 01:54:52.980]  The elite believe they're gonna find an eternal cell line and they actually call it, and this
[01:54:52.980 --> 01:54:57.240]  came from a classified source, the zombie virus.
[01:54:57.240 --> 01:54:58.700]  That's why they're hyping zombies.
[01:54:58.700 --> 01:55:04.440]  These people are gonna inject themselves after they've tested a cancer virus on us with an
[01:55:04.440 --> 01:55:09.700]  eternal cell line, man, they're gonna get really mad at this right now, alarms are going
[01:55:09.700 --> 01:55:12.200]  off in Washington, I just released this information.
[01:55:12.200 --> 01:55:23.060]  Down one road, they've got a technocratic merger computer, they've got that plan, and
[01:55:23.060 --> 01:55:27.540]  then they've got another one where they inject themselves with a super cancer virus that
[01:55:27.540 --> 01:55:29.420]  turns the whole body into a cancer.
[01:55:29.420 --> 01:55:32.460]  And you're like, well, that'll kill them, no, they're gonna test it on us, we're the
[01:55:32.460 --> 01:55:37.180]  patient in their practice, they practice on us, we're the human resource.
[01:55:37.180 --> 01:55:44.200]  Guys type in eternal cell line, it'll show Wikipedia, Webster's dictionary, eternal cell
[01:55:44.200 --> 01:55:46.540]  line.
[01:55:46.540 --> 01:55:51.180]  They're gonna ban most guns, register others, and then they'll ban those in Colorado, they're
[01:55:51.180 --> 01:55:53.740]  passing gun bans at the state level all over the country.
[01:55:53.740 --> 01:55:59.460]  And of course, but telling you there's no gun ban coming at the same time, that's all
[01:55:59.460 --> 01:56:00.460]  going on.
[01:56:00.460 --> 01:56:01.620]  Did you guys find my eternal cell line thing?
[01:56:01.620 --> 01:56:04.220]  Yeah, there it is, the eternal cell.
[01:56:04.220 --> 01:56:14.460]  Yeah, no, that's something else, it's eternal.
[01:56:14.460 --> 01:56:18.620]  I'll do it, here.
[01:56:18.620 --> 01:56:24.860]  Yeah, I'm not seeing it come up and I don't know why, yeah, you found it.
[01:56:24.860 --> 01:56:29.680]  New findings about how cells achieve eternal life, yeah, yeah, that's tied into it from
[01:56:29.680 --> 01:56:33.060]  Science News, Patala.
[01:56:33.060 --> 01:56:38.300]  The establishment calls it eternal cell, it's actually got another, it's typing cancer cell
[01:56:38.300 --> 01:56:41.100]  lines that do not die.
[01:56:41.100 --> 01:56:44.380]  And there's a bunch of famous, there's like people that died in the 50s from cancer, and
[01:56:44.380 --> 01:56:45.780]  they've still got those cells.
[01:56:45.780 --> 01:56:51.140]  And that's what they put in your vaccines, yeah, yeah, it's the Lazarus cell, yeah, that's
[01:56:51.140 --> 01:56:56.460]  a better way to call it, cuz it's a zombie cell, the Lazarus cell, that's it.
[01:56:56.460 --> 01:57:06.580]  Which is really a zombie cell, yeah, it's the Lazarus cell, see, I end up doing research
[01:57:06.580 --> 01:57:07.580]  here on air.
[01:57:07.580 --> 01:57:11.580]  The point is, I cover a lot of the news, I'll get to all the rest of it and all the latest
[01:57:11.580 --> 01:57:15.300]  news tomorrow, 11 AM Central, if you don't have your local AM or FM carrying it, they're
[01:57:15.300 --> 01:57:19.620]  just carrying the Sunday show, ask them to pick up the weekday show, 12 noon to 3 PM
[01:57:19.620 --> 01:57:29.260]  Eastern, 9 AM to 12 noon Pacific, 10 to 1 Mountain, and you can always get the free
[01:57:29.260 --> 01:57:35.060]  podcast, click on the listen link at infowars.com and find the free iPhone app right there on
[01:57:35.060 --> 01:57:36.060]  the site.
[01:57:36.060 --> 01:57:42.820]  Okay, that's it for this transmission, I'll cover more on the zombie cells tomorrow, stay
[01:57:42.820 --> 01:57:48.460]  with us, infowars.com
