[00:00.000 --> 00:02.000]  You
[1:45:41.120 --> 1:45:45.360]  know, be part of the second American revolution, be part of crushing the globalist, and get great
[1:45:45.360 --> 1:45:51.040]  products at the same time. M4warStore.com is the umbrella site, M4sLife.com is the supplements,
[1:45:51.040 --> 1:45:54.240]  take action now and fund the M4 for your own future.
[1:45:58.240 --> 1:46:03.360]  Almost all the other big storeable food companies are sold out of food, but I know for a fact from
[1:46:03.360 --> 1:46:08.240]  sources to telling people, oh, we've got it, get your order in two weeks for delivery. We follow
[1:46:08.240 --> 1:46:12.560]  this pattern over and over again. I've been on radio for 25 years, I've had storeable food for a
[1:46:12.560 --> 1:46:17.440]  long time, and I learned very quickly a lot of these companies, they're fine during normal times,
[1:46:17.440 --> 1:46:21.360]  but during a crisis, they don't keep a bunch of food on hand because of inventory, they'll still
[1:46:21.360 --> 1:46:26.160]  take your orders. That's why about 11 years ago, I found my Patriot Supply, now the biggest, most
[1:46:26.160 --> 1:46:30.320]  trusted company out there, and I became a private labeler for them, because they actually have it
[1:46:30.320 --> 1:46:33.680]  on hand, they actually give it delivered to you on time, they do what they're going to say they're
[1:46:33.680 --> 1:46:37.360]  going to do, because they want you as a customer over and over again, and they're good people. Now,
[1:46:37.360 --> 1:46:40.720]  they were saying seven to 10 days before shipping, because they've got the food, but they've got a
[1:46:40.720 --> 1:46:47.120]  package at record level orders. Now it's 10 to 14, because it's only intensifying with the coronavirus,
[1:46:47.120 --> 1:46:51.200]  so get your orders at an infowarstore.com, get the best deals, get it delivered first,
[1:46:51.200 --> 1:46:55.280]  they're in our system, it goes right to them, then it funds the info as well, so get prepared,
[1:46:55.280 --> 1:47:12.960]  infowarstore.com with Swarble Foods. You're listening to the Alex Jones show.
[1:47:25.280 --> 1:47:36.960]  Air raid sirens. Today is the beginning of the rest of your life,
[1:47:39.120 --> 1:47:42.800]  and it's that simple. We're taking your phone calls, this live Sunday show,
[1:47:42.800 --> 1:47:48.160]  in defiance of the globalist, no talking points. We don't screen your calls, we want to know what
[1:47:48.160 --> 1:47:52.320]  you're calling about and where you're calling from, because that's interesting, but you call and
[1:47:52.320 --> 1:47:58.240]  disagree right out of the line. You want to call in and say that Easter Bunny's real, you can.
[1:47:58.240 --> 1:48:02.800]  Want to say that Easter Bunny's not real, you can as well. Other shows don't do that,
[1:48:03.360 --> 1:48:08.640]  and anything this big certainly doesn't. We're not supposed to exist, we're that wild card.
[1:48:09.360 --> 1:48:16.240]  You're not supposed to exist, even though there's a reason the whole planet exists.
[1:48:17.440 --> 1:48:21.600]  You're supposed to just accept the corporates to let the control freaks meeting committees
[1:48:21.600 --> 1:48:28.560]  decide the future of your thought in your world. No. The globalists have hijacked civilization,
[1:48:28.560 --> 1:48:40.080]  they are not civilization. Let's go to Curtis in San Antonio, Texas, where they're flying
[1:48:40.080 --> 1:48:46.480]  infected members and have a quarantine center set up. Yes, that's now official. I'm not just
[1:48:46.480 --> 1:48:51.920]  saying that, that's confirmed. That's not just me saying from sources, like I told you two weeks
[1:48:51.920 --> 1:48:58.000]  ago, it's now official. Yes, we're right again. Yes, we didn't lie to you again. Yes, that's all
[1:48:58.000 --> 1:49:05.120]  I want to do is tell the truth again. So, Curtis, go ahead. Yeah, hey, yeah, we've seen Coletta
[1:49:05.120 --> 1:49:11.360]  bring them in here the other day, so it's not a problem. But I have a question. I was listening
[1:49:11.360 --> 1:49:18.560]  to you and Mike Adams the other day about the N95 filters not being effective. Can you kind of
[1:49:18.560 --> 1:49:23.280]  expound on that just a little bit? I don't know. He never did really say why it wouldn't.
[1:49:24.480 --> 1:49:30.000]  I'm not an engineer, but they're saying that you can get the virus through the eyes.
[1:49:32.320 --> 1:49:40.480]  And so a mask over your face is not going to be effective if it is communicable through the eyes
[1:49:40.480 --> 1:49:47.440]  or you touch services and then you eat food. So I think that's where, at least from what I've seen
[1:49:47.440 --> 1:49:52.960]  in the literature, that's the problem. Obviously, wearing a mask is more effective if you're an
[1:49:52.960 --> 1:49:59.760]  airport and you should do it. It's like saying, is battle armor, is body armor totally effective?
[1:49:59.760 --> 1:50:03.920]  Maybe they shoot you in the arm. Maybe they shoot you from the side that goes through or
[1:50:03.920 --> 1:50:08.720]  maybe they shoot you in the leg. But is it good to wear body armor if you're a police officer?
[1:50:08.720 --> 1:50:14.800]  Sure. It overall makes you safer. So I mean, I would, from what I've seen from the virus sizes,
[1:50:16.640 --> 1:50:21.760]  a lot of these masks are, here's an example, we sell water filters, though the highest rate of
[1:50:21.760 --> 1:50:26.240]  gravity fence. But if you look at the studies, it'll have thousands of things that cuts out
[1:50:27.280 --> 1:50:34.000]  or hundreds it cuts out, thousands it reduces, and it'll reduce something 9999. But it still,
[1:50:34.000 --> 1:50:40.320]  some gets through. Does that make sense? So you want to reduce everything. So maybe one virus
[1:50:40.320 --> 1:50:45.520]  gets in instead of 5000. Because somebody sneezes and a whole bunch go out, maybe one somehow gets
[1:50:45.520 --> 1:50:51.360]  in your eye or whatever. But if you cut out the main invasion force, that virus never replicates,
[1:50:51.360 --> 1:50:57.520]  it never hits pay dirt. Does that make sense? Yeah, it does actually. It does make sense.
[1:50:57.520 --> 1:51:04.400]  And I did buy your immune gargle and toothpaste and all this stuff this week, because I got to
[1:51:04.400 --> 1:51:11.760]  go back to Taiwan tomorrow. Oh, yeah. No, if I was, if I was going to Taiwan, I'd be guzzling
[1:51:12.560 --> 1:51:16.480]  the nano patented silver we've got that's been proven to be able to kill SARS. Now,
[1:51:16.480 --> 1:51:21.680]  does that mean just because you have it in your mouth? Because this is the same family of SARS
[1:51:21.680 --> 1:51:28.080]  that's going to stop it? No, but this is damn proven to be very effective. Well, I'm going to
[1:51:28.080 --> 1:51:34.880]  be guzzling, trust me. Well, drink a lot of water because a lot of silver is toxic as well. Sorry,
[1:51:34.880 --> 1:51:40.480]  go ahead. I've only got one more month to do there and I'm finished. I move back to San Antonio.
[1:51:42.400 --> 1:51:45.760]  Wow, you're a, you're a, you're a brave guy to go back to that area there. And this,
[1:51:45.760 --> 1:51:51.840]  what do you do over there? An engineer or something? I work for a shipping company over there.
[1:51:54.160 --> 1:51:58.000]  Well, here's the good news, the bad news, the good news is it's already spread all over the planet.
[1:51:59.920 --> 1:52:04.800]  Let me sarcastic. No, I mean, sir, the good news is, is there's no way to run from this,
[1:52:04.800 --> 1:52:08.960]  but the good news is we have better immunity over here. So hopefully you're going to be okay.
[1:52:08.960 --> 1:52:16.560]  Okay. That's why I bought your products. Well, God bless you, brother. Anything else, Chris?
[1:52:16.560 --> 1:52:21.600]  No, sir, you got, you have a good night. You too, Curtis. Thank you. Look,
[1:52:21.600 --> 1:52:29.600]  I don't think there's any silver bullet here. The bad news is it's a toxic virus and the bad
[1:52:29.600 --> 1:52:35.360]  news is it's spread all over the planet. And so my joke was the good news is it's already spread
[1:52:35.360 --> 1:52:39.120]  everywhere. So what does it matter if he goes back to the epicenter of it? I think that's what
[1:52:39.120 --> 1:52:46.160]  I was trying to say. Let's go to Joni in Ontario, Canada. Joni, thanks for holding, go ahead.
[1:52:46.160 --> 1:52:53.040]  Joni. You know, got me out. Yeah, yeah, my, my, my audio is breaking up. Say your name again.
[1:52:53.680 --> 1:52:59.120]  It's Joni. Yeah, maybe listeners can hear you, but I just got a really low audio.
[1:52:59.120 --> 1:53:05.280]  Oh, you don't hear me at all. I can hear you now. Just spell your name out phonetically.
[1:53:07.120 --> 1:53:15.040]  Joni in Ontario. Joni. Yeah, I thought it said Joni and they said, they said, go ahead. Okay.
[1:53:15.040 --> 1:53:24.560]  First off, Payette, a governor general, actually gave this Chinese researcher, they kicked out of
[1:53:24.560 --> 1:53:32.720]  the frigging country, a governor general's award. You got that? That's crazy. The other thing is
[1:53:32.720 --> 1:53:39.840]  there is no N95 mask available in my local area in Ontario. I live in small town
[1:53:40.640 --> 1:53:45.760]  a week after this outbreak. Tom Quiggan, you got to look into him. He's a good guy.
[1:53:45.760 --> 1:53:54.400]  A quick little shout out to Don Trump. Trump, you got to annex Alberta. Take over Alberta.
[1:53:54.400 --> 1:53:57.920]  They want you. They don't want anything to do with Canada anymore and I can't blame them.
[1:53:57.920 --> 1:54:03.600]  And you got to save stone. I hope you heard all that. Okay. All right, Joni, I appreciate your call.
[1:54:04.400 --> 1:54:09.760]  I appreciate that. It was, it was Joni on the, on the deal, not an insult, wasn't on purpose.
[1:54:10.640 --> 1:54:13.520]  Nicholas in Kentucky. Hopefully I got that name right. Is it Nicholas?
[1:54:13.520 --> 1:54:17.360]  Yeah. Can you hear me? Thank God. Nicholas, go ahead. Yes, sir.
[1:54:18.720 --> 1:54:23.760]  So first I just wanted to preface this by saying that you've done a great job by showing that the
[1:54:23.760 --> 1:54:31.760]  coronavirus has the same attack system as HIV. I oversee a portfolio and my specialty sector is
[1:54:31.760 --> 1:54:38.960]  a healthcare and I was doing some investigations and reading some financial reports on Johnson and
[1:54:38.960 --> 1:54:44.480]  Johnson and like the headline was Johnson and Johnson is developing the coronavirus vaccine.
[1:54:45.040 --> 1:54:48.720]  And what they were saying in the article is that what they're planning to do
[1:54:49.600 --> 1:54:54.880]  is mirror what they're doing for their already in the works HIV vaccine. And then if you read
[1:54:54.880 --> 1:55:00.560]  further on, it says that not only are they trying to do this HIV vaccine, that it was already in
[1:55:00.560 --> 1:55:07.840]  China. And in fact, 40% of the people that actually beat the coronavirus who haven't died
[1:55:07.840 --> 1:55:16.160]  were given this HIV vaccine. But I would think honestly that the case is that Johnson and Johnson
[1:55:16.160 --> 1:55:21.040]  has something to do with it and that they actually got it from the vaccine.
[1:55:22.400 --> 1:55:27.200]  That's what a lot of smart experts are saying is it's either an escape by a weapon or a vaccine
[1:55:27.200 --> 1:55:34.080]  gone wrong because it's definitely synthetic. Yeah. And it's just really strange how
[1:55:34.080 --> 1:55:38.640]  they just said, I guess they don't think people are going to read financial reports, but it just
[1:55:38.640 --> 1:55:44.080]  says how that they're pretty confident that it's close to HIV and we've already been doing these
[1:55:44.080 --> 1:55:47.600]  HIV vaccines in China in the area. So I think they're probably the connection.
[1:55:48.480 --> 1:55:52.560]  No, I agree. And they're going to come out and say, don't worry, the HIV vaccine covers this
[1:55:53.120 --> 1:55:57.440]  after they've created the hysteria, which it's a real virus. But the whole thing has
[1:55:57.440 --> 1:56:02.240]  been synthetically made released. And they don't want us to say it's synthetic, even though it
[1:56:02.240 --> 1:56:06.960]  shows it for major universities, because that exposes they did this whole thing as a plan.
[1:56:08.720 --> 1:56:12.960]  Oh, yes, I couldn't agree more. And I just wanted to thank you. I'm a first-time caller,
[1:56:12.960 --> 1:56:16.640]  but I've been a long time listener and keep on spreading the info, brother.
[1:56:17.200 --> 1:56:21.280]  I'm trying, Nicholas. Thank you so much. I've kind of exhausted the day. I've, you know,
[1:56:21.280 --> 1:56:26.880]  I was bragging. And I mean, I knocked on wood, but head out of cold over four years.
[1:56:26.880 --> 1:56:30.880]  And then I got one this week. So I'm kind of out of it today. I had a lot of family stuff going on.
[1:56:30.880 --> 1:56:35.440]  So I'm trying as best I can. I'm sorry to Pastor Sam and Teddy. Call me back tomorrow,
[1:56:35.440 --> 1:56:41.600]  11 a.m. I promise I'll get you back from the line on the show. But yeah, this is an incredible
[1:56:41.600 --> 1:56:46.960]  time to be alive right now. And something big is going on with this virus. Is it meant to crash the
[1:56:46.960 --> 1:56:53.120]  economy? Is it really as deadly as they say? I'm not sure, though it's leaning towards more deadly.
[1:56:53.760 --> 1:56:59.520]  I just know there's a big move behind it, and it is synthetic. And the fact that there's a synthetic
[1:56:59.520 --> 1:57:05.200]  manmade bio weapon out there, that's confirmed. Then it's just wild cards, everything. And I'm
[1:57:05.200 --> 1:57:10.640]  just in full battle mode, trying to figure this out. And let's figure it out together. And I'll
[1:57:10.640 --> 1:57:16.320]  be back David Knights on eight a.m. tomorrow, a band out video in full wars.com, four slash show.
[1:57:16.320 --> 1:57:20.960]  And then I'll be back 11 a.m. The war room after me at three p.m. And I appreciate this great crew
[1:57:20.960 --> 1:57:25.120]  coming tonight on Sunday doing a fantastic job. I want to thank all the affiliates.
[1:57:25.120 --> 1:57:32.320]  And that's an AMFM TV UHF VHF cable. I want to thank everybody and just encourage folks to stay
[1:57:32.320 --> 1:57:38.720]  frosty and stay focused because of the big stuff's coming down. Trump just defeated the
[1:57:38.720 --> 1:57:42.720]  deep states move, but they're going to strike back. We need to be looking for that attack and
[1:57:42.720 --> 1:57:45.440]  be ready to counter it. Thank you so much. And God bless you all.
[1:57:47.760 --> 1:57:53.440]  The demand for food has not let up. We are selling record amounts of it. Everybody else
[1:57:53.440 --> 1:57:59.600]  is basically already sold out or they have giant wait list. Our suppliers have an in-house
[1:57:59.600 --> 1:58:04.160]  mistaken seven to 10 days to deliver because again, they have to package it. They're running
[1:58:04.160 --> 1:58:09.200]  24 hours a day. But in a few days, they're telling me it may go to a longer way than you haven't
[1:58:09.200 --> 1:58:14.000]  gotten your order in. So I wouldn't crash tonight. We wanted this virus to be peering out. We wanted
[1:58:14.000 --> 1:58:19.040]  it to just be hype. Looks like it is really, really bad and is manmade. And so that's why
[1:58:19.040 --> 1:58:24.720]  we're seeing the huge freak out. So get your storable food at infowarsestore.com. That helps
[1:58:24.720 --> 1:58:29.520]  fund our operation. It's insurance. You can eat a total 360 win. Again, get your food and actually
[1:58:29.520 --> 1:58:35.440]  get it delivered at infowarsestore.com. Get your order in. It's locked in guaranteed seven to 10
[1:58:35.440 --> 1:58:40.960]  days infowarsestore.com. And regardless, it funds the operation. We also have the immune
[1:58:40.960 --> 1:58:45.280]  gargle at 40% off. We are going to sell out of that, but I'm just keeping it at that sales price
[1:58:45.280 --> 1:58:53.280]  infowarsestore.com. It's Friday evening when I'm cutting this one minute unscripted ad. I'm just
[1:58:53.280 --> 1:58:57.360]  telling you what's going on. Straight shooting. We've sold out of the 16 ounce immune gargle
[1:58:57.360 --> 1:59:01.760]  with the patented nano silver that's known to take out SARS, even Homeland Security reports
[1:59:01.760 --> 1:59:07.200]  and ANM reports. Now we've almost sold out of the one ounces. We've got three ounces for the next
[1:59:07.200 --> 1:59:11.840]  week and a half at current sales rates. This is just great to have regardless. And it's really
[1:59:11.840 --> 1:59:17.440]  good for you and it targets bacteria and viruses across the board and it funds the info war. But
[1:59:17.440 --> 1:59:24.800]  if you want to get prepared, get your immune gargle silver at infowarstore.com. It's also in
[1:59:24.800 --> 1:59:31.200]  our tooth whitening toothpaste and in our super blue toothpaste as well. We've got plenty of that
[1:59:31.200 --> 1:59:35.120]  still, but at current rates, it'll sell it about three weeks. So all these great silver products
[1:59:35.120 --> 1:59:40.160]  are the very best you're going to find or one place infowarstore.com and it funds the info war
[1:59:40.160 --> 1:59:42.160]  a 360 win.
[1:59:42.160 --> 2:00:02.160]  You're listening to the Alex Jones show.
