[00:00.000 --> 00:02.000]  We've got it
[1:29:26.500 --> 1:29:27.500]  I'm banned in Britain
[1:29:27.500 --> 1:29:30.500]  So what does that tell us about Rupert Murdoch's politics?
[1:29:30.500 --> 1:29:32.500]  What is MOLOC really doing here?
[1:29:32.500 --> 1:29:33.500]  Is MOLOC really supporting?
[1:29:33.500 --> 1:29:34.500]  Michael Savage, let me say
[1:29:34.500 --> 1:29:35.500]  BOTS here in the break
[1:29:35.500 --> 1:29:36.500]  Or see if you don't have another interview coming
[1:29:36.500 --> 1:29:37.500]  You probably got to go
[1:29:37.500 --> 1:29:38.500]  You're always a party
[1:29:38.500 --> 1:29:39.500]  No, no, let's stay
[1:29:39.500 --> 1:29:40.500]  Let's keep doing this
[1:29:40.500 --> 1:29:41.500]  Let's do it, stay there
[1:29:41.500 --> 1:29:42.500]  We'll be right back
[1:29:42.500 --> 1:29:43.500]  The Empires on the Run
[1:29:43.500 --> 1:29:46.500]  Alex Jones and the GCN Radio Network
[1:29:51.500 --> 1:29:53.500]  Are you concerned about your prostate?
[1:29:53.500 --> 1:29:55.500]  Do you pee more often than you do?
[1:29:55.500 --> 1:29:58.500]  Once again, the food of Americans
[1:29:58.500 --> 1:30:03.500]  One of the most basic staples, chicken, is under attack
[1:30:03.500 --> 1:30:06.500]  Alabama reports that they have found
[1:30:06.500 --> 1:30:10.500]  Three cases of bird flu in your paltry
[1:30:10.500 --> 1:30:13.500]  Ashley Beckford here for infowars.com
[1:30:13.500 --> 1:30:16.500]  Alabama has found three paltry facilities
[1:30:16.500 --> 1:30:18.500]  In the northern part of the state
[1:30:18.500 --> 1:30:20.500]  Its agricultural department is claiming
[1:30:20.500 --> 1:30:23.500]  That this happened near where two cases
[1:30:23.500 --> 1:30:26.500]  Were detected recently in nearby Tennessee
[1:30:26.500 --> 1:30:30.500]  Alabama has not received any definitive test results
[1:30:30.500 --> 1:30:33.500]  That confirm its cases are highly pathogenic
[1:30:33.500 --> 1:30:35.500]  Which is the more lethal form of the virus
[1:30:35.500 --> 1:30:37.500]  According to a spokeswoman
[1:30:37.500 --> 1:30:41.500]  For the Alabama Department of Agriculture and Industries
[1:30:41.500 --> 1:30:43.500]  Find out what's in your food
[1:30:43.500 --> 1:30:46.500]  Because your health is your most valuable resource
[1:30:46.500 --> 1:30:50.500]  If you want to stay in tune for more health news
[1:30:50.500 --> 1:30:53.500]  Go to our YouTube channel at youtube.com
[1:30:53.500 --> 1:31:21.500]  Over the years there have been a lot of powerful advancements
[1:31:21.500 --> 1:31:46.500]  For more information, visit www.infowars.com
[1:31:46.500 --> 1:31:56.500]  www.infowars.com
[1:32:16.500 --> 1:32:45.500]  www.infowars.com
[1:32:45.500 --> 1:32:55.500]  www.infowars.com
[1:32:55.500 --> 1:33:13.500]  www.infowars.com
[1:33:13.500 --> 1:33:33.500]  www.infowars.com
[1:33:33.500 --> 1:33:42.500]  www.infowars.com
[1:33:42.500 --> 1:34:04.500]  www.infowars.com
[1:34:04.500 --> 1:34:32.500]  www.infowars.com
[1:34:32.500 --> 1:34:52.500]  www.infowars.com
[1:34:52.500 --> 1:35:01.500]  www.infowars.com
[1:35:01.500 --> 1:35:21.500]  www.infowars.com
[1:35:21.500 --> 1:35:30.500]  www.infowars.com
[1:35:30.500 --> 1:35:50.500]  www.infowars.com
[1:35:50.500 --> 1:35:59.500]  www.infowars.com
[1:35:59.500 --> 1:36:28.500]  www.infowars.com
[1:36:28.500 --> 1:36:56.500]  www.infowars.com
[1:36:56.500 --> 1:37:24.500]  www.infowars.com
[1:37:24.500 --> 1:37:53.500]  www.infowars.com
[1:37:53.500 --> 1:38:22.500]  www.infowars.com
[1:38:22.500 --> 1:38:49.500]  www.infowars.com
[1:38:49.500 --> 1:39:18.500]  www.infowars.com
[1:39:19.500 --> 1:39:48.500]  www.infowars.com
[1:39:49.500 --> 1:40:18.500]  www.infowars.com
[1:40:19.500 --> 1:40:48.500]  www.infowars.com
[1:40:49.500 --> 1:41:18.500]  www.infowars.com
[1:41:19.500 --> 1:41:48.500]  www.infowars.com
[1:41:49.500 --> 1:42:18.500]  www.infowars.com
[1:42:19.500 --> 1:42:48.500]  www.infowars.com
[1:42:49.500 --> 1:43:18.500]  www.infowars.com
[1:43:19.500 --> 1:43:48.500]  www.infowars.com
[1:43:49.500 --> 1:44:18.500]  www.infowars.com
[1:44:19.500 --> 1:44:48.500]  www.infowars.com
[1:44:49.500 --> 1:45:18.500]  www.infowars.com
[1:45:19.500 --> 1:45:48.500]  www.infowars.com
[1:45:49.500 --> 1:46:18.500]  www.infowars.com
[1:46:19.500 --> 1:46:48.500]  www.infowars.com
[1:46:49.500 --> 1:47:18.500]  www.infowars.com
[1:47:19.500 --> 1:47:48.500]  www.infowars.com
[1:47:49.500 --> 1:48:18.500]  www.infowars.com
[1:48:19.500 --> 1:48:48.500]  www.infowars.com
[1:48:49.500 --> 1:49:18.500]  www.infowars.com
[1:49:18.500 --> 1:49:47.500]  www.infowars.com
[1:49:48.500 --> 1:50:17.500]  www.infowars.com
[1:50:18.500 --> 1:50:47.500]  www.infowars.com
[1:50:48.500 --> 1:51:17.500]  www.infowars.com
[1:51:18.500 --> 1:51:47.500]  www.infowars.com
[1:51:48.500 --> 1:52:17.500]  www.infowars.com
[1:52:18.500 --> 1:52:47.500]  www.infowars.com
[1:52:48.500 --> 1:53:17.500]  www.infowars.com
[1:53:18.500 --> 1:53:47.500]  www.infowars.com
[1:53:48.500 --> 1:54:17.500]  www.infowars.com
[1:54:18.500 --> 1:54:47.500]  www.infowars.com
[1:54:48.500 --> 1:55:17.500]  www.infowars.com
[1:55:18.500 --> 1:55:47.500]  www.infowars.com
[1:55:48.500 --> 1:56:17.500]  www.infowars.com
[1:56:18.500 --> 1:56:47.500]  www.infowars.com
[1:56:48.500 --> 1:57:17.500]  www.infowars.com
[1:57:18.500 --> 1:57:47.500]  www.infowars.com
[1:57:48.500 --> 1:58:17.500]  www.infowars.com
[1:58:18.500 --> 1:58:41.500]  www.infowars.com
[1:58:48.500 --> 1:59:17.500]  www.infowars.com
[1:59:18.500 --> 1:59:47.500]  www.infowars.com
[1:59:48.500 --> 2:00:17.500]  www.infowars.com
[2:00:18.500 --> 2:00:47.500]  www.infowars.com
[2:00:48.500 --> 2:01:17.500]  www.infowars.com
[2:01:18.500 --> 2:01:47.500]  www.infowars.com
[2:01:48.500 --> 2:02:17.500]  www.infowars.com
[2:02:18.500 --> 2:02:47.500]  www.infowars.com
[2:02:48.500 --> 2:03:17.500]  www.infowars.com
[2:03:18.500 --> 2:03:41.500]  www.infowars.com
[2:03:41.500 --> 2:04:10.500]  www.infowars.com
[2:04:11.500 --> 2:04:40.500]  www.infowars.com
[2:04:41.500 --> 2:05:10.500]  www.infowars.com
[2:05:11.500 --> 2:05:40.500]  www.infowars.com
[2:05:41.500 --> 2:06:10.500]  www.infowars.com
[2:06:11.500 --> 2:06:40.500]  www.infowars.com
[2:06:41.500 --> 2:07:10.500]  www.infowars.com
[2:07:11.500 --> 2:07:38.500]  www.infowars.com
[2:07:38.500 --> 2:08:00.500]  www.infowars.com
[2:08:00.500 --> 2:08:29.500]  www.infowars.com
[2:08:29.500 --> 2:08:58.500]  www.infowars.com
[2:08:59.500 --> 2:09:28.500]  www.infowars.com
[2:09:28.500 --> 2:09:57.500]  www.infowars.com
[2:09:57.500 --> 2:10:26.500]  www.infowars.com
[2:10:27.500 --> 2:10:56.500]  www.infowars.com
[2:10:57.500 --> 2:11:26.500]  www.infowars.com
[2:11:27.500 --> 2:11:56.500]  www.infowars.com
[2:11:57.500 --> 2:12:26.500]  www.infowars.com
[2:12:27.500 --> 2:12:56.500]  www.infowars.com
[2:12:57.500 --> 2:13:26.500]  www.infowars.com
[2:13:27.500 --> 2:13:56.500]  www.infowars.com
[2:13:57.500 --> 2:14:26.500]  www.infowars.com
[2:14:27.500 --> 2:14:56.500]  www.infowars.com
[2:14:57.500 --> 2:15:26.500]  www.infowars.com
[2:15:27.500 --> 2:15:56.500]  www.infowars.com
[2:15:57.500 --> 2:16:26.500]  www.infowars.com
[2:16:27.500 --> 2:16:56.500]  www.infowars.com
[2:16:57.500 --> 2:17:26.500]  www.infowars.com
[2:17:27.500 --> 2:17:56.500]  www.infowars.com
[2:17:57.500 --> 2:18:26.500]  www.infowars.com
[2:18:27.500 --> 2:18:55.500]  www.infowars.com
[2:18:55.500 --> 2:19:24.500]  www.infowars.com
[2:19:25.500 --> 2:19:48.500]  www.infowars.com
[2:19:48.500 --> 2:20:17.500]  www.infowars.com
[2:20:18.500 --> 2:20:47.500]  www.infowars.com
[2:20:48.500 --> 2:21:17.500]  www.infowars.com
[2:21:18.500 --> 2:21:47.500]  www.infowars.com
[2:21:48.500 --> 2:22:17.500]  www.infowars.com
[2:22:18.500 --> 2:22:47.500]  www.infowars.com
[2:22:48.500 --> 2:23:17.500]  www.infowars.com
[2:23:18.500 --> 2:23:47.500]  www.infowars.com
[2:23:48.500 --> 2:24:17.500]  www.infowars.com
[2:24:18.500 --> 2:24:47.500]  www.infowars.com
[2:24:48.500 --> 2:25:12.500]  www.infowars.com
[2:25:12.500 --> 2:25:41.500]  www.infowars.com
[2:25:42.500 --> 2:26:11.500]  www.infowars.com
[2:26:12.500 --> 2:26:41.500]  www.infowars.com
[2:26:42.500 --> 2:27:11.500]  www.infowars.com
[2:27:12.500 --> 2:27:41.500]  www.infowars.com
[2:27:42.500 --> 2:28:09.500]  www.infowars.com
[2:28:09.500 --> 2:28:38.500]  www.infowars.com
[2:28:39.500 --> 2:29:08.500]  www.infowars.com
[2:29:08.500 --> 2:29:37.500]  www.infowars.com
[2:29:38.500 --> 2:29:51.500]  www.infowars.com
[2:30:08.500 --> 2:30:37.500]  www.infowars.com
[2:30:38.500 --> 2:30:51.500]  www.infowars.com
[2:31:08.500 --> 2:31:37.500]  www.infowars.com
[2:31:38.500 --> 2:32:07.500]  www.infowars.com
[2:32:07.500 --> 2:32:36.500]  www.infowars.com
[2:32:37.500 --> 2:33:02.500]  www.infowars.com
[2:33:02.500 --> 2:33:17.500]  www.infowars.com
[2:33:17.500 --> 2:33:46.500]  www.infowars.com
[2:33:47.500 --> 2:34:16.500]  www.infowars.com
[2:34:17.500 --> 2:34:46.500]  www.infowars.com
[2:34:47.500 --> 2:35:16.500]  www.infowars.com
[2:35:17.500 --> 2:35:46.500]  www.infowars.com
[2:35:47.500 --> 2:36:09.500]  www.infowars.com
[2:36:09.500 --> 2:36:38.500]  www.infowars.com
[2:36:39.500 --> 2:37:08.500]  www.infowars.com
[2:37:09.500 --> 2:37:38.500]  www.infowars.com
[2:37:38.500 --> 2:38:07.500]  www.infowars.com
[2:38:08.500 --> 2:38:37.500]  www.infowars.com
[2:38:37.500 --> 2:39:06.500]  www.infowars.com
[2:39:06.500 --> 2:39:29.500]  www.infowars.com
[2:39:29.500 --> 2:39:58.500]  www.infowars.com
[2:39:59.500 --> 2:40:28.500]  www.infowars.com
[2:40:28.500 --> 2:40:57.500]  www.infowars.com
[2:40:57.500 --> 2:41:19.500]  www.infowars.com
[2:41:19.500 --> 2:41:48.500]  www.infowars.com
[2:41:49.500 --> 2:42:18.500]  www.infowars.com
[2:42:19.500 --> 2:42:48.500]  www.infowars.com
[2:42:49.500 --> 2:43:18.500]  www.infowars.com
[2:43:19.500 --> 2:43:48.500]  www.infowars.com
[2:43:49.500 --> 2:44:18.500]  www.infowars.com
[2:44:19.500 --> 2:44:48.500]  www.infowars.com
[2:44:49.500 --> 2:45:18.500]  www.infowars.com
[2:45:19.500 --> 2:45:48.500]  www.infowars.com
[2:45:48.500 --> 2:46:17.500]  www.infowars.com
[2:46:18.500 --> 2:46:47.500]  www.infowars.com
[2:46:48.500 --> 2:47:17.500]  www.infowars.com
[2:47:18.500 --> 2:47:46.500]  www.infowars.com
[2:47:46.500 --> 2:48:15.500]  www.infowars.com
[2:48:16.500 --> 2:48:43.500]  www.infowars.com
[2:48:43.500 --> 2:49:12.500]  www.infowars.com
[2:49:13.500 --> 2:49:42.500]  www.infowars.com
[2:49:43.500 --> 2:50:12.500]  www.infowars.com
[2:50:13.500 --> 2:50:42.500]  www.infowars.com
[2:50:43.500 --> 2:51:12.500]  www.infowars.com
[2:51:13.500 --> 2:51:42.500]  www.infowars.com
[2:51:43.500 --> 2:52:12.500]  www.infowars.com
[2:52:13.500 --> 2:52:42.500]  www.infowars.com
[2:52:43.500 --> 2:53:12.500]  www.infowars.com
[2:53:13.500 --> 2:53:42.500]  www.infowars.com
[2:53:43.500 --> 2:54:12.500]  www.infowars.com
[2:54:13.500 --> 2:54:42.500]  www.infowars.com
[2:54:43.500 --> 2:55:12.500]  www.infowars.com
[2:55:13.500 --> 2:55:42.500]  www.infowars.com
[2:55:43.500 --> 2:56:10.500]  www.infowars.com
[2:56:10.500 --> 2:56:35.500]  www.infowars.com
[2:56:35.500 --> 2:57:04.500]  www.infowars.com
[2:57:05.500 --> 2:57:34.500]  www.infowars.com
[2:57:34.500 --> 2:58:03.500]  www.infowars.com
[2:58:04.500 --> 2:58:33.500]  www.infowars.com
[2:58:33.500 --> 2:59:02.500]  www.infowars.com
[2:59:03.500 --> 2:59:32.500]  www.infowars.com
[2:59:33.500 --> 3:00:00.500]  www.infowars.com
[3:00:00.500 --> 3:00:29.500]  www.infowars.com
[3:00:30.500 --> 3:00:59.500]  www.infowars.com
[3:01:00.500 --> 3:01:23.500]  www.infowars.com
[3:01:23.500 --> 3:01:52.500]  www.infowars.com
[3:01:53.500 --> 3:02:22.500]  www.infowars.com
[3:02:23.500 --> 3:02:52.500]  www.infowars.com
[3:02:53.500 --> 3:03:22.500]  www.infowars.com
[3:03:23.500 --> 3:03:52.500]  www.infowars.com
[3:03:53.500 --> 3:04:22.500]  www.infowars.com
[3:04:23.500 --> 3:04:51.500]  www.infowars.com
[3:04:51.500 --> 3:05:20.500]  www.infowars.com
[3:05:21.500 --> 3:05:50.500]  www.infowars.com
[3:05:51.500 --> 3:06:20.500]  www.infowars.com
[3:06:21.500 --> 3:06:50.500]  www.infowars.com
[3:06:51.500 --> 3:07:18.500]  www.infowars.com
[3:07:18.500 --> 3:07:47.500]  www.infowars.com
[3:07:48.500 --> 3:08:03.500]  www.infowars.com
[3:08:03.500 --> 3:08:21.500]  www.infowars.com
[3:08:21.500 --> 3:08:49.500]  www.infowars.com
[3:08:49.500 --> 3:09:18.500]  www.infowars.com
[3:09:18.500 --> 3:09:47.500]  www.infowars.com
[3:09:48.500 --> 3:10:17.500]  www.infowars.com
[3:10:17.500 --> 3:10:46.500]  www.infowars.com
[3:10:47.500 --> 3:11:16.500]  www.infowars.com
[3:11:16.500 --> 3:11:45.500]  www.infowars.com
[3:11:46.500 --> 3:12:15.500]  www.infowars.com
[3:12:16.500 --> 3:12:45.500]  www.infowars.com
[3:12:46.500 --> 3:13:15.500]  www.infowars.com
[3:13:16.500 --> 3:13:45.500]  www.infowars.com
[3:13:46.500 --> 3:14:13.500]  www.infowars.com
[3:14:13.500 --> 3:14:42.500]  www.infowars.com
[3:14:43.500 --> 3:15:06.500]  www.infowars.com
[3:15:06.500 --> 3:15:35.500]  www.infowars.com
[3:15:36.500 --> 3:16:05.500]  www.infowars.com
[3:16:06.500 --> 3:16:35.500]  www.infowars.com
[3:16:36.500 --> 3:17:05.500]  www.infowars.com
[3:17:06.500 --> 3:17:35.500]  www.infowars.com
[3:17:36.500 --> 3:18:05.500]  www.infowars.com
[3:18:06.500 --> 3:18:35.500]  www.infowars.com
[3:18:36.500 --> 3:19:05.500]  www.infowars.com
[3:19:05.500 --> 3:19:34.500]  www.infowars.com
[3:19:35.500 --> 3:20:02.500]  www.infowars.com
[3:20:02.500 --> 3:20:31.500]  www.infowars.com
[3:20:32.500 --> 3:21:01.500]  www.infowars.com
[3:21:02.500 --> 3:21:31.500]  www.infowars.com
[3:21:32.500 --> 3:22:01.500]  www.infowars.com
[3:22:02.500 --> 3:22:31.500]  www.infowars.com
[3:22:32.500 --> 3:23:01.500]  www.infowars.com
[3:23:02.500 --> 3:23:29.500]  www.infowars.com
[3:23:29.500 --> 3:23:51.500]  www.infowars.com
[3:23:59.500 --> 3:24:28.500]  www.infowars.com
[3:24:29.500 --> 3:24:58.500]  www.infowars.com
[3:24:59.500 --> 3:25:28.500]  www.infowars.com
[3:25:29.500 --> 3:25:58.500]  www.infowars.com
[3:25:59.500 --> 3:26:28.500]  www.infowars.com
[3:26:29.500 --> 3:26:58.500]  www.infowars.com
[3:26:59.500 --> 3:27:28.500]  www.infowars.com
[3:27:29.500 --> 3:27:58.500]  www.infowars.com
[3:27:59.500 --> 3:28:28.500]  www.infowars.com
[3:28:29.500 --> 3:28:58.500]  www.infowars.com
[3:28:59.500 --> 3:29:28.500]  www.infowars.com
[3:29:29.500 --> 3:29:58.500]  www.infowars.com
[3:29:59.500 --> 3:30:26.500]  www.infowars.com
[3:30:26.500 --> 3:30:51.500]  www.infowars.com
[3:30:51.500 --> 3:31:20.500]  www.infowars.com
[3:31:21.500 --> 3:31:50.500]  www.infowars.com
[3:31:51.500 --> 3:32:20.500]  www.infowars.com
[3:32:21.500 --> 3:32:50.500]  www.infowars.com
[3:32:51.500 --> 3:33:16.500]  www.infowars.com
[3:33:16.500 --> 3:33:45.500]  www.infowars.com
[3:33:46.500 --> 3:34:15.500]  www.infowars.com
[3:34:16.500 --> 3:34:45.500]  www.infowars.com
[3:34:46.500 --> 3:35:15.500]  www.infowars.com
[3:35:16.500 --> 3:35:45.500]  www.infowars.com
[3:35:46.500 --> 3:36:15.500]  www.infowars.com
[3:36:16.500 --> 3:36:45.500]  www.infowars.com
[3:36:46.500 --> 3:37:15.500]  www.infowars.com
[3:37:16.500 --> 3:37:45.500]  www.infowars.com
[3:37:46.500 --> 3:38:15.500]  www.infowars.com
[3:38:15.500 --> 3:38:44.500]  www.infowars.com
[3:38:45.500 --> 3:39:14.500]  www.infowars.com
[3:39:15.500 --> 3:39:44.500]  www.infowars.com
[3:39:45.500 --> 3:40:14.500]  www.infowars.com
[3:40:15.500 --> 3:40:44.500]  www.infowars.com
[3:40:45.500 --> 3:41:14.500]  www.infowars.com
[3:41:15.500 --> 3:41:44.500]  www.infowars.com
[3:41:45.500 --> 3:42:14.500]  www.infowars.com
[3:42:15.500 --> 3:42:44.500]  www.infowars.com
[3:42:45.500 --> 3:43:14.500]  www.infowars.com
[3:43:15.500 --> 3:43:44.500]  www.infowars.com
[3:43:45.500 --> 3:44:14.500]  www.infowars.com
[3:44:15.500 --> 3:44:44.500]  www.infowars.com
[3:44:45.500 --> 3:45:14.500]  www.infowars.com
[3:45:15.500 --> 3:45:44.500]  www.infowars.com
[3:45:44.500 --> 3:46:13.500]  www.infowars.com
[3:46:14.500 --> 3:46:43.500]  www.infowars.com
[3:46:44.500 --> 3:47:13.500]  www.infowars.com
[3:47:14.500 --> 3:47:43.500]  www.infowars.com
[3:47:44.500 --> 3:48:13.500]  www.infowars.com
[3:48:14.500 --> 3:48:43.500]  www.infowars.com
[3:48:44.500 --> 3:49:13.500]  www.infowars.com
[3:49:14.500 --> 3:49:43.500]  www.infowars.com
[3:49:44.500 --> 3:50:13.500]  www.infowars.com
[3:50:14.500 --> 3:50:43.500]  www.infowars.com
[3:50:44.500 --> 3:51:13.500]  www.infowars.com
[3:51:14.500 --> 3:51:43.500]  www.infowars.com
[3:51:44.500 --> 3:52:13.500]  www.infowars.com
[3:52:14.500 --> 3:52:37.500]  www.infowars.com
[3:52:37.500 --> 3:52:50.500]  www.infowars.com
[3:53:07.500 --> 3:53:34.500]  www.infowars.com
[3:53:34.500 --> 3:54:02.500]  www.infowars.com
[3:54:02.500 --> 3:54:31.500]  www.infowars.com
[3:54:32.500 --> 3:55:01.500]  www.infowars.com
[3:55:02.500 --> 3:55:31.500]  www.infowars.com
[3:55:32.500 --> 3:55:55.500]  www.infowars.com
[3:55:55.500 --> 3:56:20.500]  www.infowars.com
[3:56:20.500 --> 3:56:47.500]  www.infowars.com
[3:56:47.500 --> 3:57:16.500]  www.infowars.com
[3:57:17.500 --> 3:57:46.500]  www.infowars.com
[3:57:47.500 --> 3:58:16.500]  www.infowars.com
[3:58:17.500 --> 3:58:40.500]  www.infowars.com
