[00:00.000 --> 00:25.900]  Infowars, tomorrow's news, today.
[30:03.920 --> 30:10.760]  citizens should be allowed to basically question that event in any way that they deemed fit
[30:10.760 --> 30:14.720]  the first amendment is unique in the world that's what they want to take away your ability
[30:14.720 --> 30:17.880]  to speak freely so they're going to go from Mike Lindell next or they're going to go
[30:17.880 --> 30:20.360]  for Steve Bannon or they're going to go for Tucker Carlson.
[30:20.360 --> 30:24.520]  I studied the globalist 30 years ago but on their 28 years and I knew they were planning
[30:24.520 --> 30:28.840]  all of this and I warned the public as a modern Paul Revere but I couldn't have done it without
[30:28.840 --> 30:32.240]  your support and now because we've been so successful warning the population of the
[30:32.240 --> 30:37.280]  planet not just America we're public enemy number one when it comes to the global agenda
[30:37.280 --> 30:41.080]  that's why it's more important than ever to realize how successful info wars has been
[30:41.080 --> 30:45.320]  because of your past support so I salute you and I thank you and I ask you now the critical
[30:45.320 --> 30:50.000]  juncture of the battle free double your efforts by visiting infowarstore.com and getting amazing
[30:50.000 --> 30:56.800]  products that keep us on air 1776 the promo code the destination is infowarstore.com and
[30:56.800 --> 31:05.800]  I thank you all for your support the biggest sale of 2022 is running right now at infowarstore.com
[31:05.800 --> 31:12.040]  incredible products like x3 and vitamin refusion DNA force plus if you want to boost your body's
[31:12.040 --> 31:17.160]  energy your stamina your libido particularly your immune system these are the products
[31:17.160 --> 31:26.000]  and they're all 40 to 50% off but when you use promo code 1776 1776 at checkout get an
[31:26.000 --> 31:33.000]  additional 10% off and double patriot points on your next order so please visit infowarstore.com
[31:33.000 --> 31:38.360]  today and experience x3 experience vitamin refusion experience DNA force plus and so
[31:38.360 --> 31:44.000]  many other great products and know you're keeping the spirit on air so again 1776 is
[31:44.000 --> 31:48.920]  the promo code and infowarstore.com for an additional 10% off I want to thank you all
[31:48.920 --> 31:53.480]  for your support because these products aren't just amazing they also find the info war a
[31:53.480 --> 31:59.480]  360 win again thanks for your support to critical fight visit infowarstore.com right now I don't
[31:59.480 --> 32:05.720]  promote things unless they really work when it comes to politics or culture economics
[32:05.720 --> 32:10.120]  we're always the cutting edge the tip of the spear and when we talk about the products
[32:10.120 --> 32:15.120]  infowarstore.com they all blow you away if you'll just take them and we'll just try them
[32:15.120 --> 32:19.480]  I know you'll be we'll be customers and finally one of our best selling products sold out
[32:19.480 --> 32:25.120]  for months back at stock it's x3 it's all three types of the very best atomic iodine
[32:25.120 --> 32:31.440]  out there it's supercharges your energy your stamina your libido and number one your immune
[32:31.440 --> 32:39.160]  system so x3 despite the fact was running iodine is still on sale at 50% off right now
[32:39.160 --> 32:45.560]  at infowarstore.com and it funds the info war which is a 360 win if you've not experienced
[32:45.560 --> 32:50.320]  the power of iodine takes two weeks to kick it on average you've got to go to infowarstore.com
[32:50.320 --> 33:04.120]  and get x3 50% off x3 50% off infowarstore.com leading a frontal assault on the lies of
[33:04.120 --> 33:20.600]  the new world order it's alex jones from the front lines of the information war it's alex
[33:20.600 --> 33:36.640]  jones he has been clear democracy is under assault and we cannot pretend otherwise the
[33:36.640 --> 33:42.240]  president will continue to call attention to the threat to democratic integrity and to
[33:42.240 --> 33:48.960]  public safety posed by those who deny the documented truth about election result and
[33:48.960 --> 33:55.040]  those who seek to undermine public faith in our system of government unfortunately we
[33:55.040 --> 34:01.920]  have seen mega mega republican officials who don't believe in the rule of law they refuse
[34:01.920 --> 34:08.240]  to accept the results of free and fair elections and they fan the flames of political violence
[34:08.240 --> 34:14.800]  through what they praise and what they refuse to condemn it remains important for the president
[34:14.800 --> 34:27.040]  to state strongly and unequivocally that violence has no place in our democracy everything they're
[34:27.040 --> 34:32.240]  saying is an inversion of what they're actually doing welcome back to alex jones show all right
[34:32.240 --> 34:35.160]  i want to open the phones up throughout the entire broadcast through her nana's pops
[34:35.160 --> 34:39.480]  a little bit the third hour with big breaking news but i just want to take a ton of calls
[34:39.480 --> 34:44.400]  five days out from the midterms we're going to be here next tuesday right through to probably
[34:44.400 --> 34:48.120]  two in the morning but they admit they're gonna try to steal the battleground states so we're
[34:48.120 --> 34:54.560]  going to be here uh tuesday wednesday thursday friday right through with what's happening
[34:54.560 --> 35:00.320]  i got to tell you all this talk about violence and imminent republican violence and republicans
[35:00.320 --> 35:06.760]  are going to pull something big that signals major false flag or provocateur operations
[35:06.760 --> 35:09.960]  which is a big staple that governments use all over the place they try to demonize me
[35:09.960 --> 35:14.000]  for popularizing the term false flag but now the state department has pressed conferences
[35:14.000 --> 35:21.440]  about russia they claim the staging false flags so it's beyond legitimate it's extremely
[35:21.440 --> 35:28.400]  essential to look at two benefits and ask the question kibono as the ancient romans
[35:28.400 --> 35:34.480]  did and ask who stands to gain blown up the north stream pipeline who stands again in
[35:34.480 --> 35:40.960]  a mass shooting that's almost always connected to dhs with some drugged up or focateur so
[35:40.960 --> 35:44.080]  that's what we're discussing here today and i want to give the toll free number out in
[35:44.080 --> 35:51.560]  a moment again for first time callers on the midterms on the spy networks that they now
[35:51.560 --> 35:56.640]  admit the government's running through big tech and the big banks and the adl illegally
[35:56.640 --> 36:03.760]  surveilling and censoring and debanking you i mean this is so dangerous and so evil i
[36:03.760 --> 36:07.920]  want to get your take on all of that i want to get your breakdown on the situation in
[36:07.920 --> 36:13.280]  ukraine there is a lot of huge subjects that we're going to be covering today more on carbon
[36:13.280 --> 36:18.720]  taxes spreading around the world and tips to big cows not just in the netherlands or the
[36:18.720 --> 36:26.880]  uk or canada but now in australia it's all coming up but again here's biden clip 8 says
[36:26.880 --> 36:34.080]  extreme manga republicans are trying to succeed where they failed in 2020 and instead of waiting
[36:34.080 --> 36:39.840]  until the election's over they're starting well before it they're starting now what
[36:42.640 --> 36:48.880]  meanwhile we have them dead to rights suppressing trying to overturn trumps election 2016
[36:48.880 --> 36:54.000]  stealing at 2020 suppressing the hunter biden laptop that's just one fbi operation they now
[36:54.000 --> 37:05.520]  admit it's everything the fbi of the dhs in their lifetime censoring the american people
[37:05.520 --> 37:11.200]  again if your neighbors censored you in some way it'd be it'd be a huge deal but when the
[37:11.200 --> 37:15.920]  government does it illegally and they admit it's illegal what do we do about this i'm
[37:15.920 --> 37:22.400]  going to turn the phone system on now and we're going to take your calls here the first round
[37:22.400 --> 37:28.080]  it'll be first time callers then after that after we've gone through about 15 calls or first timers
[37:28.080 --> 37:40.640]  blow up the phones up for everybody 877-789-2539 877-789-2539 and look to me that speech was
[37:41.520 --> 37:45.680]  i know you know i'm illegitimate i can't get a crowd of 50 people front gets crowds of 100
[37:45.680 --> 37:51.120]  thousand or more don't question it we're about to steal it again it's going to take days and days
[37:51.120 --> 37:55.760]  to count these ballots and battleground states just get used to it uh and the republicans are
[37:55.760 --> 38:00.480]  trying to steal it but if they say we stole it that doesn't exist as terrorists and we need to come
[38:00.480 --> 38:06.960]  together but half the american people are our enemy so it was divide and conquer and then on top
[38:06.960 --> 38:14.560]  of it saying let's all come together absolutely disgusting here's biden yet now extreme migrant
[38:14.560 --> 38:21.040]  republicans aim to question not only the legitimacy of past elections but elections being held
[38:21.040 --> 38:28.560]  now and into the future the extreme maga element of republican party which is a minority that party
[38:28.560 --> 38:36.240]  as i said earlier but it's this driving force is trying to succeed where they failed in 2020
