[00:00.000 --> 00:02.000]  We've got it.
[01:44:25.000 --> 01:44:30.000]  We've got the LifeStraw so you can turn fetid water into safe water anywhere you go.
[01:44:30.000 --> 01:44:35.000]  The Ktor Hand Crank Generator to charge up key equipment during power outages or out in the field.
[01:44:35.000 --> 01:44:38.000]  Strategic Relocation, third edition by Joel Skousen.
[01:44:38.000 --> 01:44:41.000]  When Disaster Strikes by Matthew Stein.
[01:44:41.000 --> 01:44:46.000]  TheraSafe used by Homeland Security to protect yourself during any radiological event.
[01:44:46.000 --> 01:44:49.000]  Hand Crank Shortwave AM-FM radios.
[01:44:49.000 --> 01:44:53.000]  Everything that we've researched and found to be the best is available at Infowarsshop.com.
[01:44:53.000 --> 01:44:56.000]  And your purchase makes our Infowars possible.
[01:44:56.000 --> 01:45:00.000]  We're getting prepared. Are you? Infowarsshop.com.
[01:45:00.000 --> 01:45:04.000]  Looking back on 2012, we ask ourselves, how did we ever survive?
[01:45:04.000 --> 01:45:08.000]  From natural disasters like Hurricane Sandy and the devastating summer drought,
[01:45:08.000 --> 01:45:11.000]  to the family hardships brought on by a disastrous economy.
[01:45:11.000 --> 01:45:14.000]  Our hearts go out to those that have lost everything.
[01:45:14.000 --> 01:45:21.000]  At eFoods Direct, we hear from customers every day that are fortunate enough to weather life's storm by having a supply of food on hand.
[01:45:21.000 --> 01:45:24.000]  After Hurricane Sandy, Danny from New York City wrote,
[01:45:24.000 --> 01:45:31.000]  Almost all the grocery stores are closed, but I managed to get my eFoods just in time to be able to help my sister and niece.
[01:45:31.000 --> 01:45:35.000]  It is better to be prepared ten years too early than one day too late.
[01:45:35.000 --> 01:45:37.000]  I can warn you, but I can't feed you.
[01:45:37.000 --> 01:45:39.000]  Heed the warnings and do what Alex has done.
[01:45:39.000 --> 01:45:47.000]  Call 800-409-5633 today or go to eFoodsDirect.com slash Alex and build your food supply.
[01:45:47.000 --> 01:45:51.000]  It's the best tasting, non-GMO, long-term, storable food on the planet.
[01:45:51.000 --> 01:45:56.000]  Call 800-409-5633 or eFoodsDirect.com slash Alex.
[01:45:56.000 --> 01:45:59.000]  You can bet your life on eFoods Direct.
[01:46:00.000 --> 01:46:06.000]  Now that we have moved into the winter season, there is an increased need to support our immunity and health.
[01:46:06.000 --> 01:46:13.000]  At Silver Lungs, we are committed to meeting your needs by providing a full selection of silver-based products.
[01:46:13.000 --> 01:46:18.000]  Our most popular silver-based products are the 32-ounce nano silver solutions,
[01:46:18.000 --> 01:46:24.000]  our 2-ounce nano silver nasal applicators, as well as our all-natural silver soaps.
[01:46:24.000 --> 01:46:28.000]  Just released is our 100% natural silver gel.
[01:46:28.000 --> 01:46:35.000]  Our new silver gel is not based on synthetic gelling agents, which quickly evaporate and leave the silver at the surface.
[01:46:35.000 --> 01:46:41.000]  But rather, we have formulated our silver gel using the natural skin nourishing chemistry of aloe vera
[01:46:41.000 --> 01:46:47.000]  to quickly penetrate and nourish the skin while delivering the silver more effectively.
[01:46:47.000 --> 01:46:55.000]  Visit www.SilverLungs.com and click on our store page to find what silver-based products are best for you.
[01:46:55.000 --> 01:47:10.000]  That's www.SilverLungs.com.
[01:47:25.000 --> 01:47:37.000]  If you're a new listener and you're like, is this for real? Yeah, if you study history and the news, it's for real and then some.
[01:47:37.000 --> 01:47:41.000]  I deeply wish this broadcast was not for real.
[01:47:41.000 --> 01:47:48.000]  I'm at the tip of the spear on this thing, and I've got a responsibility to defend this country and to defend the innocents.
[01:47:48.000 --> 01:47:53.000]  Because our enemies are so evil, I do.
[01:47:53.000 --> 01:47:56.000]  I want to be honest, and I've said this many times.
[01:47:56.000 --> 01:48:03.000]  If they were just corrupt boss hogs, I would be resisting them, but not putting my life on the line all the way.
[01:48:03.000 --> 01:48:10.000]  It's because our enemy is pure anti-human evil, the worst of the worst.
[01:48:10.000 --> 01:48:15.000]  And they have such horrible plans for us and are already doing so many terrible things to us,
[01:48:15.000 --> 01:48:24.000]  the vaccines and the GMOs and the fluoride, that my overall instincts just soothe me, almost like a painkiller.
[01:48:24.000 --> 01:48:27.000]  It's a fear killer.
[01:48:27.000 --> 01:48:29.000]  God puts me at ease.
[01:48:29.000 --> 01:48:35.000]  I mean, I get fresh death threats, you name it, stuff you wouldn't believe, stuff I don't even tell my wife about.
[01:48:35.000 --> 01:48:40.000]  I mean, my life is like a movie, like an action movie.
[01:48:40.000 --> 01:48:45.000]  But because that just makes me know I'm that much more right.
[01:48:45.000 --> 01:48:50.000]  And because of that, it's literally, I pray to God every day, so many times a day.
[01:48:50.000 --> 01:48:54.000]  And years ago, I prayed like once a day, I pray like ten times a day now.
[01:48:54.000 --> 01:48:56.000]  I do, I pray all the time.
[01:48:56.000 --> 01:49:03.000]  I pray with my little children four or five times a day, I pray with my wife.
[01:49:03.000 --> 01:49:06.000]  And we don't even really pray for protection, though we do sometimes.
[01:49:06.000 --> 01:49:11.000]  We mainly just pray that God's will be done and that we be strong people in this fight,
[01:49:11.000 --> 01:49:15.000]  because we're only flesh and blood and we know we're weak.
[01:49:15.000 --> 01:49:21.000]  But, man, you're in the middle of a science fiction movie, folks, and it's a dystopia.
[01:49:21.000 --> 01:49:22.000]  I hope you know that.
[01:49:22.000 --> 01:49:28.000]  I just feel sorry for folks that don't know what's happening worldwide, that don't know how crazy stuff is.
[01:49:28.000 --> 01:49:35.000]  The globalists have leveraged us as their cattle, as their human resources in a global takeover.
[01:49:35.000 --> 01:49:40.000]  And they're involved in every type of evil you can imagine worldwide in our name,
[01:49:40.000 --> 01:49:45.000]  while trying to shut down our country's development systems and trying to enslave us as well,
[01:49:45.000 --> 01:49:47.000]  and now trying to take our guns.
[01:49:47.000 --> 01:49:49.000]  And you're like, they'll never get the guns.
[01:49:49.000 --> 01:49:50.000]  Yeah, they'll never get Obamacare.
[01:49:50.000 --> 01:49:52.000]  They'll never get the carbon tax.
[01:49:52.000 --> 01:49:54.000]  They're just doing it. They don't care.
[01:49:54.000 --> 01:49:56.000]  And they want that physical resistance.
[01:49:56.000 --> 01:49:58.000]  They want to get a civil war going.
[01:49:58.000 --> 01:50:00.000]  They don't care if police and military die.
[01:50:00.000 --> 01:50:01.000]  They want that to happen.
[01:50:01.000 --> 01:50:03.000]  I don't want that to happen.
[01:50:03.000 --> 01:50:07.000]  I sure don't want it to go to that level on so many fronts.
[01:50:07.000 --> 01:50:11.000]  So gut check, ladies and gentlemen, gut check.
[01:50:11.000 --> 01:50:12.000]  This is it.
[01:50:12.000 --> 01:50:17.000]  If you don't want America to go the Lenin and Stalin and Hitler route and Mao route, you better get involved right now.
[01:50:17.000 --> 01:50:19.000]  CC in Oklahoma, you're on the air.
[01:50:19.000 --> 01:50:20.000]  Go ahead.
[01:50:20.000 --> 01:50:29.000]  Oh, Alex, over the top, out both sides and slithering in the nether darkness of the sewer of humanity,
[01:50:29.000 --> 01:50:36.000]  the genetically modified history, I guess that's GMH, instructors here on campus at Oklahoma.
[01:50:36.000 --> 01:50:38.000]  I won't name the college.
[01:50:38.000 --> 01:50:44.000]  Here, right here in FEMA's own six center sector, they're saying that because Hitler didn't impose a gun ban,
[01:50:44.000 --> 01:50:49.000]  that that proves that we shouldn't object to banning clips and magazines, as well as-
[01:50:49.000 --> 01:50:57.000]  By the way, Hitler did a selective 1938 ban on certain persons, and that's what Rahm Emanuel's calling for,
[01:50:57.000 --> 01:51:00.000]  is selective groups having our guns taken.
[01:51:00.000 --> 01:51:02.000]  So that's actually not true.
[01:51:02.000 --> 01:51:03.000]  I know.
[01:51:03.000 --> 01:51:10.000]  And then they isolate by saying that they should be able to do this and we shouldn't object to it because-
[01:51:10.000 --> 01:51:11.000]  Well, see, that's what's so scary.
[01:51:11.000 --> 01:51:15.000]  They've got all their operatives calling to take our guns right now.
[01:51:15.000 --> 01:51:16.000]  I've never seen such a push.
[01:51:16.000 --> 01:51:18.000]  Neither has Larry Pratt.
[01:51:18.000 --> 01:51:19.000]  Neither has the NRA.
[01:51:19.000 --> 01:51:22.000]  It has the insult to injury in the matter.
[01:51:22.000 --> 01:51:27.000]  To make it worse, I argued with them that our government reaped them aside on the Native American population.
[01:51:27.000 --> 01:51:29.000]  I'm Choctaw, by the way, voting member of the tribe.
[01:51:29.000 --> 01:51:35.000]  And they replied that most of the army officers and soldiers really didn't want to harm the American Indians to die
[01:51:35.000 --> 01:51:38.000]  and make them die, but they were just trying to relocate-
[01:51:38.000 --> 01:51:43.000]  And by the way, you know they tricked most of the natives to turn their weapons in
[01:51:43.000 --> 01:51:49.000]  and made the biggest crime selling guns to the natives, just like the Klan got laws passed against natives.
[01:51:49.000 --> 01:51:50.000]  It's incredible.
[01:51:50.000 --> 01:51:51.000]  God bless you, sir.
[01:51:51.000 --> 01:51:52.000]  Thanks for your points there.
[01:51:52.000 --> 01:51:54.000]  Yeah, no, there's a full court press to get our guns.
[01:51:54.000 --> 01:51:55.000]  I mean, this is it.
[01:51:55.000 --> 01:51:56.000]  This is it.
[01:51:56.000 --> 01:51:59.000]  Bill in Arizona, you're on the air.
[01:51:59.000 --> 01:52:01.000]  Awesome job on Piers Morgan, Alex.
[01:52:01.000 --> 01:52:03.000]  There was a lot of people out there critiquing you online.
[01:52:03.000 --> 01:52:06.000]  I was following all the internet chatter afterwards.
[01:52:06.000 --> 01:52:10.000]  I had some coworkers approaching me the next day who I've turned on to you over the years,
[01:52:10.000 --> 01:52:17.000]  and they were kind of looking at me like a deer in headlights, like asking me for an explanation of what happened.
[01:52:17.000 --> 01:52:25.000]  And what I had to explain to a few of them, and it finally resonated, was that was the most brilliant display of debate,
[01:52:25.000 --> 01:52:29.000]  if you want to call it that, that's ever been done on television.
[01:52:29.000 --> 01:52:31.000]  The bottom line is Larry Pratt's an awesome guy.
[01:52:31.000 --> 01:52:32.000]  I love Larry.
[01:52:32.000 --> 01:52:37.000]  Ben Shapiro did a good job on Piers when he was on there, but nobody's talking about Larry Pratt.
[01:52:37.000 --> 01:52:39.000]  Nobody's talking about Ben Shapiro.
[01:52:39.000 --> 01:52:41.000]  Alex Jones is everywhere.
[01:52:41.000 --> 01:52:43.000]  Everyone's coming to Infowars.
[01:52:43.000 --> 01:52:46.000]  Everyone's coming to the show, and they're getting debriefed.
[01:52:46.000 --> 01:52:47.000]  They're thinking, is this guy nuts?
[01:52:47.000 --> 01:52:48.000]  Is he crazy?
[01:52:48.000 --> 01:52:50.000]  Is he a historian?
[01:52:50.000 --> 01:52:51.000]  Who is this guy?
[01:52:51.000 --> 01:52:54.000]  Regardless of what their views are, they're coming to the show.
[01:52:54.000 --> 01:52:57.000]  You're debriefing them, and you're waking up people in droves.
[01:52:57.000 --> 01:53:04.000]  Well, I said two weeks ago, we're going to launch Operation Paul Revere soon, and it's an Infowar, and that's it.
[01:53:04.000 --> 01:53:11.000]  Paul Revere was screaming to arms to arms riding through the night, and that's what I intended to do.
[01:53:11.000 --> 01:53:16.000]  And again, if he was nice, I was going to be nice, but he came out of the gates.
[01:53:16.000 --> 01:53:18.000]  They lied to me.
[01:53:18.000 --> 01:53:21.000]  They did a bunch of other stuff, so I hit him with both barrels.
[01:53:21.000 --> 01:53:27.000]  Plus, I was under the weather, and I think God turned into something good just to get people out of their trance.
[01:53:27.000 --> 01:53:32.000]  And I talked to some top media people, multiple media people.
[01:53:32.000 --> 01:53:37.000]  High level contacted me and said, no, it was genius because it shook people out of their trance.
[01:53:37.000 --> 01:53:40.000]  And I said, it's about taking my guns.
[01:53:40.000 --> 01:53:42.000]  Don't lie. You want to take them.
[01:53:42.000 --> 01:53:46.000]  Instead of them going, we don't want your guns, knowing people aren't reading the bills.
[01:53:46.000 --> 01:53:52.000]  I mean, doesn't it make you mad that they keep saying nobody wants your guns when every one of the bills is a gun confiscation?
[01:53:52.000 --> 01:53:55.000]  They're not going to get them, Alex, and let me tell you something.
[01:53:55.000 --> 01:54:02.000]  Ever since Pelosi, Bush, and Paulson were sitting up and telling everybody that the sky was going to fall back in October of 08,
[01:54:02.000 --> 01:54:06.000]  which is when I woke up and when I started listening to your show, my dad turned me on.
[01:54:06.000 --> 01:54:10.000]  I've been spreading the word, and I'm a very straight-laced guy. I'm not in some rural area.
[01:54:10.000 --> 01:54:13.000]  I'm in Scottsdale, Arizona. I work at a university.
[01:54:13.000 --> 01:54:17.000]  I worked around a lot of professionals, a lot of liberals, and I've got to tell you, man,
[01:54:17.000 --> 01:54:25.000]  everything that's been going on these last few months, it's just unparalleled what's been happening.
[01:54:25.000 --> 01:54:29.000]  Are you signing the liberals? Are you saying everybody's waking up?
[01:54:29.000 --> 01:54:34.000]  They're waking up. Let me tell you something. I work with a woman who was a torch-bearer for Obama.
[01:54:34.000 --> 01:54:39.000]  I mean, like, the most absurd Obama-noid you would ever, ever encounter in your life.
[01:54:39.000 --> 01:54:45.000]  I mean, just ultra, ultra Obama head. Now, I was very respectful to her. I never was combative.
[01:54:45.000 --> 01:54:51.000]  She kind of was very perplexed at the fact that I wasn't a Bush worshiper,
[01:54:51.000 --> 01:54:54.000]  and I kind of explained the whole false left-right paradigm to her.
[01:54:54.000 --> 01:54:59.000]  What happened? I told her, I said, as soon as this guy gets back in office,
[01:54:59.000 --> 01:55:06.000]  well, not back in office, but back for round two, Obama 2.0, here in January, he's going to go for the guns.
[01:55:06.000 --> 01:55:12.000]  And when he does, it's going, and I said the same thing, if he tries to do it, same thing that you said,
[01:55:12.000 --> 01:55:16.000]  it's going to unleash 1776 all over again. And let me tell you something, Alex,
[01:55:16.000 --> 01:55:22.000]  this woman, if I keep track of her on Facebook, totally woke up. She is totally awake.
[01:55:22.000 --> 01:55:26.000]  No, no, that's it. When you explain to the leftists, hey, we don't like the Republicans either.
[01:55:26.000 --> 01:55:29.000]  It's over. They wake up because people know, they feel,
[01:55:29.000 --> 01:55:34.000]  especially with everybody's paychecks getting cut under Obamacare, they're like, wait, I'm not rich.
[01:55:34.000 --> 01:55:41.000]  Why did my taxes go up? I'm telling you, I'm telling you, they're either going to get everything or lose everything.
[01:55:41.000 --> 01:55:45.000]  This is a make it or break it for the globalists. That's why they're so dangerous.
[01:55:45.000 --> 01:55:50.000]  Thank you so much, Bill. Chris in Kentucky, you're on the air. Go ahead, Chris.
[01:55:50.000 --> 01:55:56.000]  Alex. Welcome, brother. Hey, yeah, I'm just really getting upset at this tyrannical public.
[01:55:56.000 --> 01:56:01.000]  The last caller's right. I've talked to people just in general who were anti-gun are now really changing their views
[01:56:01.000 --> 01:56:05.000]  and going to buying a gun because they don't, the crime in the communities have gone up.
[01:56:05.000 --> 01:56:09.000]  Exactly. The country's falling apart. We need guns to protect ourselves.
[01:56:09.000 --> 01:56:14.000]  We're good people. We deserve to be safe. We can't afford bodyguards.
[01:56:14.000 --> 01:56:18.000]  No, we can't, we can't do that. I mean, if you go out in a rural area and let's say your car broke down,
[01:56:18.000 --> 01:56:21.000]  you had a wife and kids in there and you got a bunch of thugs coming up, you know,
[01:56:21.000 --> 01:56:24.000]  who are going to rob you or something like that. You're not going to get on the cell phone.
[01:56:24.000 --> 01:56:27.000]  And by the way, the thugs are everywhere casing people.
[01:56:27.000 --> 01:56:30.000]  What you got to do. They're not the police are not going to be there right away.
[01:56:30.000 --> 01:56:35.000]  You better defend yourself for your men, for your women and children out there because it won't work.
[01:56:35.000 --> 01:56:39.000]  I know. Listen, I agree with you. They're going after the guns because they know they're losing.
[01:56:39.000 --> 01:56:43.000]  They're losing right now. This is a Hail Mary attack.
[01:56:43.000 --> 01:56:48.000]  The problem is they're going to go for it and they may get victory from the jaws of defeat.
[01:56:48.000 --> 01:56:52.000]  That's why we've got a turbo charge right now. Karen in Arizona real fast. Go ahead.
[01:56:52.000 --> 01:56:57.000]  Thanks for holding. I'm going to make a couple of comments and then I'll listen to what you have to say off the air.
[01:56:57.000 --> 01:57:05.000]  OK, go. OK. Number one, a friend of mine in Payson after Piers Morgan and those people made the death threat against you.
[01:57:05.000 --> 01:57:11.000]  She went to a convenience store and she said, boy, what you mean if you have a petition against someone, they make a death threat.
[01:57:11.000 --> 01:57:19.000]  It's OK. So that that message got out to him. Another thing in 1991, I think 90 or 91.
[01:57:19.000 --> 01:57:23.000]  I was in Irvine, California, at a pro.
[01:57:23.000 --> 01:57:31.000]  I was pro-life abortion rally and I personally met and saw Diane Feinstein and Gloria Allred.
[01:57:31.000 --> 01:57:36.000]  And they are exactly what you said. Hard as nails. You name it.
[01:57:36.000 --> 01:57:41.000]  No, no, they're demons. They're demons. They want us to be their slaves. I'm out of time.
[01:57:41.000 --> 01:57:46.000]  Tomorrow, 11 a.m. Central info wars dot com. Huge in-studio gas.
[01:57:46.000 --> 01:58:07.000]  That's all I'm going to say. You don't want to miss this.
