[00:00.000 --> 00:12.800]  Big Brother, mainstream media. Government cover-ups. You want answers? Well, so does he.
[30:31.800 --> 30:35.800]  Let's talk to the owner of 5-star soap, Marty Schachter, and see what he has to say.
[30:35.800 --> 30:40.800]  As founder and owner for over 63 years, people keep asking me,
[30:40.800 --> 30:52.800]  how's business? I'm happy to say our business is going down the drain. Call us at 1-800-340-7091.
[30:52.800 --> 30:59.800]  Visit our website, 5starsoap.com, for buying our one to two-month soap sampler. Thank you.
[30:59.800 --> 31:04.800]  You've heard Alex explain how the Silver Lungs Generator infuses the respiratory system
[31:04.800 --> 31:07.800]  with your self-produced colloidal silver solutions,
[31:07.800 --> 31:10.800]  yet many are unaware of the entire function of the Silver Lungs System
[31:10.800 --> 31:15.800]  and how it has been designed to deliver your silver solutions anywhere in or on the body.
[31:15.800 --> 31:20.800]  My name is Mario Safaldi, and I'm the developer of the Silver Lungs Generator.
[31:20.800 --> 31:24.800]  Not only does the Silver Lungs System produce endless colloidal and ionic silver solutions,
[31:24.800 --> 31:28.800]  it also comes equipped with the proper applicators and devices needed
[31:28.800 --> 31:32.800]  to deliver your silver solutions directly to key target areas.
[31:32.800 --> 31:40.800]  This includes the eyes, ears, nose, lungs, topically to the skin, and orally for the digestive system.
[31:40.800 --> 31:44.800]  Be sure to watch our new seven-minute video tour of the Silver Lungs System
[31:44.800 --> 31:50.800]  at www.silverlungs.com to learn more about how the Silver Lungs System works.
[31:50.800 --> 31:58.800]  As well, we are always ready to answer any questions you may have. That's www.silverlungs.com.
[31:58.800 --> 32:03.800]  This is Alex Jones with five good reasons you should consider buying a solar power generator.
[32:03.800 --> 32:07.800]  Number one, new climate legislation could easily double or triple your electric bill.
[32:07.800 --> 32:13.800]  Number two, our new energies are wants to control how much power your electric company allows you to have.
[32:13.800 --> 32:19.800]  It's true, total government control of electricity in the name of smart grid technology is coming.
[32:19.800 --> 32:23.800]  Number three, in some areas of the country, the power grid is dangerously overloaded.
[32:23.800 --> 32:27.800]  And now, new socialist legislation is only compounding the problem.
[32:27.800 --> 32:30.800]  Number four, dangerous weather is always a threat to local grids.
[32:30.800 --> 32:34.800]  Every year, thousands of families lose their power from weather-related onages.
[32:34.800 --> 32:39.800]  Number five, a solar power generator provides powerful backup insurance and peace of mind.
[32:39.800 --> 32:44.800]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[32:44.800 --> 32:50.800]  You can get more information at www.mysolarbackup.com. That's mysolarbackup.com.
[32:50.800 --> 32:59.800]  Remember, the government doesn't own the sun, so go to mysolarbackup.com or call 1-877-327-0365.
[32:59.800 --> 33:12.800]  Crashing through the lies and disinformation, it's Alex Jones on the GCN Radio Network.
[33:12.800 --> 33:18.800]  Next hour, we're going to have wide open phones on the election, the economy.
[33:18.800 --> 33:23.800]  What you think is going to come out of this Republican takeover of the House, maybe even the Senate?
[33:23.800 --> 33:30.800]  Will people go back to sleep? Or will the political realignment continue?
[33:30.800 --> 33:33.800]  We're going to be discussing all of that coming up today.
[33:33.800 --> 33:36.800]  And I've got a big stack of election news I'm going to cover here.
[33:36.800 --> 33:43.800]  Right after Bev Harris leaves us, of course, she made the documentary film that aired on HBO.
[33:43.800 --> 33:49.800]  The website is blackboxvoting.org, and she's one of the preeminent researchers out there
[33:49.800 --> 33:54.800]  exposing these electronic voting machines that have gone in all over the country.
[33:54.800 --> 33:58.800]  And we've seen the same old stories. Whatever parties in power, magically the voting machines,
[33:58.800 --> 34:03.800]  in the case of Nevada and other areas, are trying to only let you vote for Harry Reid.
[34:03.800 --> 34:08.800]  We've seen an election official arrested and indicted in Florida.
[34:08.800 --> 34:13.800]  We're seeing record amounts of reports of this happening yet again.
[34:13.800 --> 34:18.800]  And to go over some of these reports that Bev Harris is tracking down in the last week or so.
[34:18.800 --> 34:21.800]  And today, Bev Harris, good to have you with us.
[34:21.800 --> 34:23.800]  Oh, hi. It's always good to be with you, Alex.
[34:23.800 --> 34:27.800]  So where are you today out there doing your investigations?
[34:27.800 --> 34:33.800]  I'm in Kentucky. It looks like Kentucky is going to go for Rand Paul,
[34:33.800 --> 34:37.800]  but you never know nowadays some of the most implausible results happen.
[34:37.800 --> 34:39.800]  So I definitely wanted to be on the ground here.
[34:39.800 --> 34:43.800]  And I'm also checking into a local sheriff's race in Bullock County, Kentucky,
[34:43.800 --> 34:45.800]  the aptly named Bullock County.
[34:45.800 --> 34:53.800]  A very controversial race in a high crime county where a popular cop is pitted against an incumbent sheriff.
[34:53.800 --> 34:57.800]  But, you know, I'm also bouncing back and forth a little bit.
[34:57.800 --> 35:01.800]  I was down in Memphis, Tennessee for a good bit of the last couple months.
[35:01.800 --> 35:08.800]  And I'm also expecting to see some interesting things in Washington state and Colorado.
[35:08.800 --> 35:12.800]  But I tell you, this set of elections is going to be...
[35:12.800 --> 35:18.800]  I've never seen so many close races or purported to be closed. You never know.
[35:18.800 --> 35:21.800]  You don't know if the polls are right. You don't know if the machines are right.
[35:21.800 --> 35:24.800]  You know, everything is pretty much concealed from the public.
[35:24.800 --> 35:26.800]  So we're just sort of going on faith.
[35:26.800 --> 35:34.800]  What do we know so far dealing with bizarre activities with the voting machines?
[35:34.800 --> 35:41.800]  Well, you know, you really called it whoever is controlling the machines is ultimately in power.
[35:41.800 --> 35:51.800]  What I'm seeing now that is really quite creepy is that the election officials are just blatantly handing it over to the vendors.
[35:51.800 --> 35:57.800]  Private companies here in Kentucky, they actually have an administrative code now
[35:57.800 --> 36:02.800]  where the election official appoints an administrator of the election.
[36:02.800 --> 36:07.800]  And the person they're appointing is someone who works for a private company called Harp Enterprises,
[36:07.800 --> 36:12.800]  which controls 96 out of Kentucky's 120 counties.
[36:12.800 --> 36:14.800]  You know, how wrong is that?
[36:14.800 --> 36:21.800]  What they're doing is they're actually taking and programming each election in their private office in Lexington.
[36:21.800 --> 36:27.800]  Then they come in and you see the county clerks just deferring to this private company.
[36:27.800 --> 36:30.800]  Any question you want to ask, was that the machine you tested?
[36:30.800 --> 36:33.800]  Well, I'll have to defer to Harp Enterprises.
[36:33.800 --> 36:36.800]  You know, I even asked the guy here, I said, well, what is the name?
[36:36.800 --> 36:41.800]  Did you appoint a name of a person or did you appoint a company to run your election?
[36:41.800 --> 36:46.800]  And he said, well, I appointed a person, but I can't remember his name.
[36:46.800 --> 36:49.800]  I mean, how wrong is that?
[36:49.800 --> 36:55.800]  We have the public that can't even hold anyone accountable because it's some nameless person from a private company.
[36:55.800 --> 36:57.800]  Now, to have an office, same thing.
[36:57.800 --> 37:01.800]  A big, huge company out of Omaha, Nebraska called Election Systems and Software,
[37:01.800 --> 37:04.800]  which bought Diebold and then divested itself.
[37:04.800 --> 37:09.800]  Well, they are running most of the elections in the U.S., even though they sold Diebold.
[37:09.800 --> 37:11.800]  They're running about two-thirds of the election.
[37:11.800 --> 37:18.800]  ESNS, by in a deposition, the local administrators of the election admitted,
[37:18.800 --> 37:23.800]  remoted into their computer on election day to adjust something
[37:23.800 --> 37:29.800]  and also gave them the database that they used to configure their election.
[37:29.800 --> 37:34.800]  It was all done out of state by a private vendor and when candidates took them to court,
[37:34.800 --> 37:39.800]  they said they could not even subpoena the private vendor to answer any questions
[37:39.800 --> 37:41.800]  because they were out of state.
[37:41.800 --> 37:44.800]  Bev, recap for people just in a few minutes.
[37:44.800 --> 37:49.800]  Some of the big frauds that you yourself have discovered and caught them red-handed in
[37:49.800 --> 37:52.800]  and some of the others that have come out in the last few elections
[37:52.800 --> 37:56.800]  just to remind people of the fact that we've had executives quit the companies
[37:56.800 --> 37:58.800]  that admit they were hired to engage in fraud,
[37:58.800 --> 38:02.800]  that the computer programs are designed for them to be able to hack in
[38:02.800 --> 38:04.800]  and then cover their tracks.
[38:04.800 --> 38:06.800]  I mean, this is so brazen.
[38:06.800 --> 38:10.800]  Yeah, and again, what we're looking at, people think it's outside hackers,
[38:10.800 --> 38:11.800]  but it's not.
[38:11.800 --> 38:14.800]  It's the insiders, as has always been the case with election fraud.
[38:14.800 --> 38:19.800]  And so the real crime here is that we're concealing the process from the public,
[38:19.800 --> 38:25.800]  which actually transfers power to the insiders and removes our democratic process.
[38:25.800 --> 38:27.800]  It's really that serious.
[38:27.800 --> 38:34.800]  But some of the things that I've personally witnessed in Volusia County, Florida in 2004
[38:34.800 --> 38:39.800]  saw a group of election officials signing poll tapes.
