[00:00.000 --> 00:17.000]  Music
[27:45.000 --> 27:55.000]  We're trying to take it back. This is a war. That isn't rhetoric. This is a true war where they're now saying kill the president, assault the president, get the president, get his supporters.
[27:55.000 --> 28:04.000]  He's a racist. Go after him. Do whatever it takes and they'll use whatever false quotes they need.
[28:04.000 --> 28:12.000]  Ladies and gentlemen, over and over and over and over again to try to bring him down.
[28:12.000 --> 28:16.000]  And the word is they're going to start putting these quotes out, have him deny it.
[28:16.000 --> 28:28.000]  And they've got so many recordings of him, you could take one of his speeches, particularly a clean one, a broadcast, and they can sit there and they can have him say, I rape Haitians.
[28:28.000 --> 28:37.000]  I murder Haitians. I drink their blood. I, you know, I went to the moon and ate purple pop tarts with an Easter Bunny.
[28:37.000 --> 28:51.000]  And Santa Claus was there with the three dwarves and the seven Easter bunnies and the tabler elves and, and, and Gleek the space monkey from the Justice League and Aquaman and three giant whales.
[28:51.000 --> 28:57.000]  I mean, they can do anything, but we know they're a pack of criminal liars.
[28:57.000 --> 29:08.000]  Water is the single most important thing your body needs. So you want to be sure it's the best for you and your family.
[29:08.000 --> 29:14.000]  Since 2005, thousands have depended on Berkey purified water. The Berkey guy provides the lowest price filtration systems in every size.
[29:14.000 --> 29:39.000]  The answer to being in control of your own health care is freedom from insurance. Become part of a group of self-pay patients that come together to share in each other's medical expenses.
[29:39.000 --> 29:46.000]  You can also share amounts begin at $107 a month and 347 for families. Choose from three health sharing programs.
[29:46.000 --> 29:53.000]  Holistic treatments may be eligible for sharing. See guidelines. Discount programs available for dental, vision and pharmacy.
[29:53.000 --> 29:59.000]  Go to libertyoncall.org. That's libertyoncall.org.
[29:59.000 --> 30:09.000]  Please listen carefully because I'm about to point out three things that will save you a lot of money while you get high quality products and fund the info war. A 360 win.
[30:09.000 --> 30:15.000]  Number one, when you choose auto ship before checkout, we give you 10% off on your order at infowarsore.com.
[30:15.000 --> 30:23.000]  Number two, you're also able to get items that are out of stock when you sign up for auto ship because we hold back a surplus for auto ship customers.
[30:23.000 --> 30:34.000]  Number three, we're giving you free shipping on all orders above $50. Listeners have been requesting this for years because it's so easy to forget to reorder the products that you need each month.
[30:34.000 --> 30:42.000]  Just go to infowarsore.com. Select your favorite product or products. Click on auto ship and choose how often you want us to send you another order.
[30:42.000 --> 30:54.000]  As you know, I coined the term 360 win and with the new auto ship feature at infowarslife.com, this is a sure win. 10% off on auto ship. Win, win, win at infowarslife.com. Free shipping on orders above $50.
[30:54.000 --> 30:59.000]  And all out of stock items are never out of stock when you sign up for auto ship.
[30:59.000 --> 31:15.000]  You deserve a deep restful sleep with knockout by infowarslife. Our organic formula is made from high quality natural ingredients such as valerian root extract, L tryptophan, lemon balm leaf extract and melatonin.
[31:15.000 --> 31:28.000]  Knockout packs a powerful punch to get you through the night and achieve proper sleep. Millions of people around the world experience daytime drowsiness, but with the rapid speed of life, we need to be able to keep up the pace.
[31:28.000 --> 31:38.000]  Our natural mixture harnesses the power of 10 known ingredients to let your body relax and get the sleep you need. Wake up refreshed and take on the day.
[31:38.000 --> 31:50.000]  Infowarslife wants to bring you a sleep support formula that goes above and beyond other leading brands at an affordable price. Get the sleep you deserve and experience the power of knockout.
[31:50.000 --> 31:58.000]  Head on over to infowarslife.com and say goodbye to fatigue. That's infowarslife.com.
[32:20.000 --> 32:33.000]  This mineral, sourced of 99.99% ultra pure, deep earth iodine crystals, this essential mineral is necessary in order to produce thyroid hormones which influence every cell, tissue and organ in the body.
[32:33.000 --> 32:40.000]  With inadequate thyroid hormones, you may experience slow metabolism, lethargy, weight gain and overall brain fog.
[32:40.000 --> 32:50.000]  Survival Shield X2 and BioTrue Selenium work together to support the systems in your body. Take control of your chemistry today with this super combo.
[32:50.000 --> 33:10.000]  Discover the power of Survival Shield X2 and BioTrue Selenium at infowarslife.com.
[33:21.000 --> 33:30.000]  Because he's racing and racing and plotting the course, he's fighting and fighting and lighting on his horse, he's going the distance.
[33:30.000 --> 33:42.000]  Crashing through the lies and disinformation, it's Alex Jones.
[33:42.000 --> 33:51.000]  Make no mistake, ladies and gentlemen, the globalists are trying to create race war in this country. It came out in Soros documents earlier in the week that back in 2015 they wanted them.
[33:51.000 --> 34:00.000]  And so they misquote the president. He says it's fake just like weeks ago. They said he said that the Haitians all have AIDS. Totally fake. There's no proof.
[34:00.000 --> 34:19.000]  Another line. Well, now they've got Democrats, governors coming out saying we want to physically gate, as I'm dubbing it. Shit hole gate. Is there water? I think crap gate is going to bring down the president and bring down the free press and stop our reassurgents of the republic.
[34:19.000 --> 34:37.000]  But their attempts to keep putting out fake news and to censor anybody else that responds to them and all the proof that they're engaged in this authoritarian battle to stop the American recovery with fake news and disinformation to drive a wedge into this nation and to destabilize the country will end up being their water loop.
[34:37.000 --> 34:41.000]  It will end up bringing them down.
[34:41.000 --> 34:53.000]  Coming up next segment, I'm going to have the clip of F. Lee Bailey. He said it 41 times using the N word to a black jury, a white guy to act like Simpsons enemies had done it.
[34:53.000 --> 35:05.000]  The same way they're doing this, SH, you know what T whole comment and saying it over and over and over again on the news, but then saying everybody else, you can't say it only liberals can say it on TV.
[35:05.000 --> 35:11.000]  So video Democrat governor threatens to punch out President Trump.
[35:11.000 --> 35:14.000]  You would have to pick him off the floor.
[35:14.000 --> 35:23.000]  This from the party of the KKK. This from the party of the Clintons robbing 2 billion, almost all the money from Haiti and their associates being convicted of trying to smuggle children out of the country.
[35:23.000 --> 35:42.000]  This from these monstrous lying pigs who know you're aware of them who know that you're aware of them and are desperate to force you back in. They're engaged in bigger and bigger and bigger lies to try to force you back under their control and they've got to be stopped because what they're doing now is
[35:42.000 --> 35:53.000]  they're firing a theater. They're calling for violence everywhere. Hashtag hunt Republicans. You see the examples everywhere. And then we say, look out, you keep pushing a civil war. We'll have to defend ourselves.
[35:53.000 --> 36:00.000]  Then they edit clips of me together, making it sound like I'm saying launch attacks when I'm saying don't launch offensive attacks.
[36:00.000 --> 36:11.000]  So Democrat governor threatens to punch out President Trump. You would have to pick him off the floor. Terry McAuffel.
[36:11.000 --> 36:13.000]  Let's play that clip. Here it is.
[36:13.000 --> 36:18.000]  What would you do in a debate with him if he tried that? If he come over and leaned over back to you.
[36:18.000 --> 36:19.000]  What would you do?
[36:19.000 --> 36:27.000]  You'd have to pick him up off the floor.
[36:27.000 --> 36:28.000]  Okay, okay.
[36:28.000 --> 36:30.000]  Yeah, a lot of talk, punk. Shut him down.
[36:30.000 --> 36:33.000]  Oh, sorry. Keep going. Oh, you deck him. Keep going.
[36:33.000 --> 36:39.000]  Listen, this guy got my space. You want to get my space? I've always said, Chris, you punch me. I'm going to punch you back twice as hard.
[36:39.000 --> 36:41.000]  All right, let's stop right there.
[36:41.000 --> 36:44.000]  Total inversion of reality. Upside down world.
[36:44.000 --> 36:52.000]  They put out all the fake quotes, all the fake news. They're caught thousands of times per agency doing them. Just constant fake news every day on purpose. ABC News.
[36:52.000 --> 36:57.000]  Oh, Flynn's flipped. He admits he's a Russian agent. He met with them during the campaign. Total lie.
[36:57.000 --> 37:00.000]  You mean the list, the daily lies here?
[37:00.000 --> 37:05.000]  Trump gave away the location of our secret submarines. They were docked in Seol.
[37:05.000 --> 37:10.000]  Look at our three fine submarines. Or they were docked on the port outside South Korea.
[37:10.000 --> 37:21.000]  Well, it's tripped the soul. It's just constant lies, lies, lies, lies, lies, lies, lies, lies, lies, lies, lies, lies, lies, lies.
[37:21.000 --> 37:23.000]  Oh, he's going to betray you on docking and legalize everybody.
[37:23.000 --> 37:28.000]  Never said it, never did it, set a nice meeting. Then he doesn't do docking because they wouldn't give him a good deal.
[37:28.000 --> 37:34.000]  And they say, oh, look, he lied to us and he lied to you when he said he would do it, then he wouldn't do it and he did do it.
[37:34.000 --> 37:39.000]  All to just short circuit things so he can't cut our taxes down to China's level.
[37:39.000 --> 37:43.000]  He can't bring back the jobs. He can't turn down the electricity prices.
[37:43.000 --> 37:48.000]  Everything he's doing to deliver you a better way of life, that's how we win is prosperity.
[37:48.000 --> 37:52.000]  That's how we get out from under the globalist and he's in a race to do it.
[37:52.000 --> 37:57.000]  In 11 months and 20 something days, 22 days, he's done it. You've done it.
[37:57.000 --> 38:02.000]  And they are apoplectic. They don't know what to do.
[38:02.000 --> 38:09.000]  So they misrepresented and said, if he came over and leaned in and got on me and said, you know, how he hates black people, I'd deck him.
