[00:00.000 --> 00:30.000]  Infowars, tomorrow's news today.
[28:35.000 --> 28:43.000]  free speech systems to stay on air and continue to operate because they have federal laws where you're not supposed to just be able to sue somebody and shut them down.
[28:43.000 --> 28:47.000]  So we're very transparent about that. It's why we're doing it.
[28:48.000 --> 28:54.000]  And I'll just address this down here. I've never been in bankruptcy. We've never even taken loans here.
[28:55.000 --> 29:02.000]  And I looked at the big situation that was going on, the fact that we were on the verge of insolvency and all their lies,
[29:03.000 --> 29:06.000]  and I said, let's just put all the cards on the table and go into bankruptcy.
[29:07.000 --> 29:09.000]  And then most lawyers don't want to work with us. Most people don't want to work with us.
[29:09.000 --> 29:16.000]  But I got some good lawyers. But then the way the courts work is you have to have other separate lawyers that don't work for you that handle the actual bankruptcy part.
[29:17.000 --> 29:27.000]  And those lawyers, the judge ruled last week, Judge Lopez in Texas, had not been transparent about everything they'd done in the past.
[29:28.000 --> 29:33.000]  Not bad things, but the fact that they'd publicly done our last bankruptcy, but the Democrats kicked back.
[29:33.000 --> 29:39.000]  So we got InfoWars, the website back, and InfoWars Health, that's a successful company, and some other things.
[29:40.000 --> 29:44.000]  It was a very real bankruptcy that was tied to free speech systems to, like, quote, pay debtors.
[29:45.000 --> 29:51.000]  But they kicked that back because they wanted their show trials. They didn't want that bankruptcy to hold up all these show trials.
[29:52.000 --> 30:00.000]  And so the lawyers, not even the lawyers, the CRO that they appointed, did not disclose, even though it was public and all over the news,
[30:00.000 --> 30:04.000]  so why disclose that, that they'd done the previous bankruptcy just months before.
[30:05.000 --> 30:09.000]  So I guess if you've been in one bankruptcy and now there's another, you don't fill out a form or something, it's an issue.
[30:10.000 --> 30:18.000]  So the judge removed the CRO and those two separate, quote, independent lawyers, who were all, by the way, the lawyers are Democrats.
[30:19.000 --> 30:24.000]  I'm not saying they did anything. I'm just saying, we were like, here's all our books, here's all our stuff, and that happened.
[30:24.000 --> 30:30.000]  So people see that and they think, well, if I order at InfoWarsStore.com, will I get my products?
[30:31.000 --> 30:35.000]  Yes. Everything we sell, we have in the warehouse, ready to ship.
[30:36.000 --> 30:43.000]  And we've always been able to ship within a day or two of getting the order. Most people get their orders within three days of ordering at InfoWarsStore.com.
[30:44.000 --> 30:52.000]  But I talked about this a month ago. It wasn't the bankruptcy court, it was the CRO, budgeted a lower number than was needed to fulfill shipping every week.
[30:52.000 --> 30:56.000]  So they had to wait to get a court hearing in a few weeks to even allot the money to ship the product.
[30:57.000 --> 31:04.000]  Now, we get it, the judge said, of course, shouldn't even have been a hearing. Of course, you can ship, you know, items that come in and that's not held.
[31:05.000 --> 31:15.000]  So that two-week thing got us behind about three weeks. We had the books that were preordered, that got us behind a month because we couldn't ship it for a month after the order came in.
[31:15.000 --> 31:25.000]  But now as of last week, all the orders, because we never got more than three weeks behind, have been shipped and we are now shipping within less than a day unless you order on a Friday night.
[31:26.000 --> 31:33.000]  But if you order on a Monday or Tuesday, Wednesday, Thursday, we are with 90 plus percent of the orders shipping the next day like we were doing previously.
[31:34.000 --> 31:37.000]  So I just want to give all our great hardcore fans and supporters and boosters that news.
[31:37.000 --> 31:46.000]  Because when we got behind three weeks or some orders, people are like, whoa, what's going on? We got all these emails and calls. Is this the bankruptcy or am I going to get my stuff?
[31:47.000 --> 31:54.000]  We sent emails out and said no. It was just a bankruptcy issue, though, that they had to get a hearing to even get the money to ship it out.
[31:55.000 --> 32:02.000]  But all that's handled, all that's done. And I'm not against the folks we had hired to run things that got separately hired by the court.
[32:02.000 --> 32:18.000]  But it just wasn't gelling. It wasn't working. And so now we're clear sailing. And, you know, the judge came in, did not criticize me or free speech system for the lawyer we hired, who's a very well respected lawyer, the free speech system lawyer.
[32:19.000 --> 32:27.000]  He was not admonished. It was these other people. That's how bankruptcy works is they bring in third parties. And so they rearrange the deck chairs on a routine basis.
[32:27.000 --> 32:42.000]  And that's what happened. So Infowars is strong as long as we're solvent. And we were insolvent six months ago because for over a year we couldn't get in our products because supply chain breakdowns and other issues.
[32:43.000 --> 32:51.000]  Finally, they all came in a month and a half ago, or most of them came in, and suddenly, boom, we got all these orders and we were in the black and everything was going to be great.
[32:51.000 --> 33:00.000]  And then the orders got behind three weeks for about two months. They weren't behind two months. They got behind on average for three weeks for two months.
[33:01.000 --> 33:08.000]  You know, some orders there wasn't a book in it or whatever. They got out in a couple of days. But a lot of orders, as most orders had a book in it, that was another issue got held back.
[33:09.000 --> 33:19.000]  So we are now completely caught up. As of Friday, I saw the numbers. They were shipping half the orders that came in Friday were shipped by 5.30 Friday evening.
[33:19.000 --> 33:28.000]  That's as good as Amazon. And they still work on Saturday now. We're doing overtime. So they're shipping stuff today. Then there's Sunday.
[33:29.000 --> 33:36.000]  But I'm very, very proud of the crew. And again, that's just inside baseball for everybody and what's going on.
[33:37.000 --> 33:41.000]  We do our own shipping, have our own high tech facility because other people wouldn't work with us. We're blackballed.
[33:41.000 --> 33:48.000]  Five years ago, even before the deplatforming, most of these shipping companies wouldn't even work with us. And most of them are a ripoff and would still take a long time to ship it.
[33:49.000 --> 33:54.000]  So we used to ship a lot of our products before, but we'd also ship with some third party stuff, some of the items.
[33:55.000 --> 34:01.000]  We went and got our own big warehouse. It's right by Joe Rogan's studio. It's funny. It's like you can walk like a minute to Joe's studio.
[34:02.000 --> 34:09.000]  He moved in after we were already there. It's just funny. And people go over there thinking I'm over there. But we're not over by Joe's studio.
[34:09.000 --> 34:18.000]  And it's just a small world. And so it's there. We have the warehouse. We have the goods. We have them all.
[34:19.000 --> 34:28.000]  But it's just one challenge we beat. Finally, supply chain gets better. Finally, we get better manufacturers. Finally, it comes in. And then this fiasco.
[34:29.000 --> 34:36.000]  So if you want the great reset in the world for the world, it's shipping within a day of you ordering it. Want a signed copy? It costs more. That's a fundraiser.
[34:36.000 --> 34:43.000]  And I loved how in the Kangaroo trial this week, they're like, you sell a silver quarter for three or four times markup.
[34:44.000 --> 34:52.000]  And I go, it's not a silver quarter. It's a silver dollar. It's a high end one with the fanciest stamping there is. It costs like 30 something bucks a coin.
[34:53.000 --> 35:04.000]  Yes, I know we sell it for 130 retail, 99 discounted. It's a fundraiser. Like when NPR or PBS sell a coffee cup for 50 bucks or a t-shirt for 100 bucks, everybody knows a coffee cup costs $5.
[35:04.000 --> 35:13.000]  Everybody knows that the t-shirt costs $6, $7. They have way bigger, you know, markup in their fundraisers. That's the point of the fundraiser. You get something to know you were part of the fundraiser.
[35:14.000 --> 35:27.000]  This is a beautiful, made in America, 999 silver coin, Teddy Roosevelt, man in the arena, only 10,000 of them to get us out of the hole and know you were the man in the arena and put a donation in so you actually just don't make a donation.
[35:28.000 --> 35:32.000]  You actually buy a coin that's a donation and now you keep us on air. It's so simple.
[35:34.000 --> 35:43.000]  They had a heyday with that, ladies and gentlemen. You know, I've sat there with gold and silver dealers for decades and would only have the ones on that would actually sell stuff in their spot.
[35:44.000 --> 35:53.000]  So when I'm selling gold or silver, there's a 2, 3% markup. That's how those markets work. This is not a gold or silver investment. This is a memento, a piece of history.
[35:54.000 --> 36:04.000]  And already founding members got discounts on the new coin. There's a bunch of new stuff on us. There's World War 3. It's about to launch documentaries, special shows, special events for the members.
[36:05.000 --> 36:12.000]  But the members didn't buy it because they wanted those special perks. Those are coming if we don't get nuked, shut down. And I told folks we might get shut down.
[36:13.000 --> 36:21.000]  It's there to know you were in the arena, that you fought, that you were at a critical time, did this and made a critical donation.
[36:21.000 --> 36:28.000]  My goodness, it's so simple. So get the great reset War for the World signed. That's a donation as well. That's why it's $99.
[36:29.000 --> 36:34.000]  Or get the regular book for 20-something bucks, number one book in the world right now. And again, listeners also have sent us emails,
[36:35.000 --> 36:43.000]  well, if you got the number one book in the world, shouldn't that fund your operation? No. I haven't paid, I said $80,000, they said I was being paid $80,000.
[36:43.000 --> 36:51.000]  It was $76,000 came in two weeks ago. And I was going to put the whole thing in the free speech system, that's my money.
[36:52.000 --> 36:57.000]  But I'm so running out of money, I'm going to keep $20,000 and put the other end of the company to keep the crew hired.
[36:58.000 --> 37:02.000]  And yeah, they say at current sales rates in a couple of weeks, another $80,000, $90,000.
[37:03.000 --> 37:11.000]  But that's how books work with the publisher and the bookstores or Amazon. Amazon gets 65% of a book sale.
[37:13.000 --> 37:21.000]  So the publisher's making $10 on the book. And then after all their costs and all their stuff, I get like $2.
