[00:00:03.211 --> 00:00:04.712]  You have the power.
[00:27:11.766 --> 00:27:14.728]  We've got CNN and MSNBC video clips coming up.
[00:27:14.728 --> 00:27:17.571]  We're gonna find them.
[00:27:17.571 --> 00:27:19.052]  Just type it into YouTube yourself.
[00:27:19.052 --> 00:27:22.614]  CNN claims Trump's source on the wiretapping is Alex Jones.
[00:27:22.614 --> 00:27:25.797]  It's Anderson Cooper and Rachel Maddow, both.
[00:27:25.797 --> 00:27:37.146]  All immoralized, saying that the source that the president got was us because they're listening to him at the time and they had moles and knew he was hearing it from me and Roger Stone!
[00:27:39.701 --> 00:27:40.641]  But it wasn't.
[00:27:40.641 --> 00:27:42.121]  I wasn't the source.
[00:27:42.121 --> 00:27:43.802]  Reality was the source.
[00:27:43.802 --> 00:27:47.302]  Eric Prince was the source.
[00:27:47.302 --> 00:27:51.623]  Sitcom was the source.
[00:27:51.623 --> 00:27:54.244]  Why do you think Trump would hear stuff I'd say and just go with it?
[00:27:54.244 --> 00:27:57.484]  Because he's already been told that by the Pentagon!
[00:27:57.484 --> 00:27:58.245]  Go after them!
[00:27:58.245 --> 00:27:58.965]  Go after them!
[00:27:58.965 --> 00:27:59.625]  Go after them!
[00:27:59.625 --> 00:28:00.245]  Go after them!
[00:28:00.245 --> 00:28:01.025]  Go after them!
[00:28:01.025 --> 00:28:02.605]  They're illegally spying on you!
[00:28:02.605 --> 00:28:03.686]  The whole campaign!
[00:28:03.686 --> 00:28:05.166]  They're trying to sabotage everything!
[00:28:06.462 --> 00:28:10.363]  And then every time Trump would talk to me or Roger Stone, that's all we start telling him.
[00:28:10.363 --> 00:28:12.223]  Just don't worry about this, sir.
[00:28:12.223 --> 00:28:12.923]  Great, thank you.
[00:28:12.923 --> 00:28:13.624]  They're coming after you.
[00:28:13.624 --> 00:28:14.304]  They're coming after you.
[00:28:14.304 --> 00:28:19.045]  They're spying on you.
[00:28:19.045 --> 00:28:23.286]  So, they're in trouble, folks.
[00:28:23.286 --> 00:28:24.806]  This is way beyond Watergate.
[00:28:24.806 --> 00:28:27.767]  There is now a criminal investigation by the DOJ.
[00:28:30.655 --> 00:28:47.143]  The area not controlled by Rosenstein and the Attorney General, the Inspector General that's truly independent in the Justice Department, and all the Inspector General's doing is finding massive crimes and lies and fraud, and the whole stinking rat's nest is now being exposed, and it is going to get spectacular.
[00:28:47.143 --> 00:28:48.984]  But here's the problem.
[00:28:48.984 --> 00:28:51.185]  The globalists are going to false flag.
[00:28:51.185 --> 00:28:52.725]  They're going to pull big stuff.
[00:28:52.725 --> 00:28:54.026]  You know it.
[00:28:54.026 --> 00:28:56.427]  This is the time to be totally vigilant.
[00:28:56.427 --> 00:28:57.948]  Maximum vigilance right now.
[00:28:59.249 --> 00:29:01.851]  Hunters, anglers, campers and survivalists.
[00:29:01.851 --> 00:29:02.912]  Get back to nature.
[00:29:02.912 --> 00:29:10.078]  Expand your horizons with the highest quality, most versatile, unique slingshots and sling bows on the market at slingbow.com.
[00:29:10.078 --> 00:29:13.441]  Slingbow products are compact and models start from just $17.98.
[00:29:13.441 --> 00:29:16.944]  They're perfect for your bug out bag or storing in your vehicle.
[00:29:16.944 --> 00:29:21.027]  Give yourself and your loved ones the excitement and tradition of slingbow.
[00:29:21.027 --> 00:29:25.511]  A new frontier in archery and truly modern twist on this primitive survival tool.
[00:29:25.511 --> 00:29:28.133]  Feel the thrill only at slingbow.com.
[00:29:29.099 --> 00:29:31.341]  You have been lied to.
[00:29:31.341 --> 00:29:33.062]  My name is Kevin Shipp.
[00:29:33.062 --> 00:29:35.764]  I'm a former decorated CIA officer.
[00:29:35.764 --> 00:29:41.088]  Finally someone has come out and written what I think is the best ex-mose on the shadow government ever.
[00:29:41.088 --> 00:29:46.772]  We're in a constitutional crisis and our government is now being run and ruled by a shadow government.
[00:29:46.772 --> 00:29:50.214]  We gotta get this out because just because you're a white folks doesn't mean other people are.
[00:29:50.214 --> 00:29:53.337]  This is critical to get, to read, to give to the library, to give to the church.
[00:29:53.337 --> 00:29:57.500]  Get them right now at killingunclesambook.com Killingunclesambook.com
[00:30:00.489 --> 00:30:06.073]  You know, if I tried to sit here and tell you about the 60-plus products, we have it in four's life.
[00:30:06.073 --> 00:30:06.954]  It'd take hours.
[00:30:06.954 --> 00:30:09.396]  Michael's VX Plus, it now has a lower price.
[00:30:09.396 --> 00:30:10.577]  It's stronger.
[00:30:10.577 --> 00:30:12.178]  It's the other equation in probiotics.
[00:30:12.178 --> 00:30:15.401]  It knocks out the yeast, the mold, the candida.
[00:30:15.401 --> 00:30:16.522]  It's back in stock.
[00:30:16.522 --> 00:30:19.704]  The Real Red Pill, it's been sold out for months.
[00:30:19.704 --> 00:30:23.027]  It's got the preglanone that's the precursor to all the natural hormones in your body.
[00:30:23.427 --> 00:30:23.587]  I think?
[00:30:40.246 --> 00:30:41.447]  I don't know.
[00:30:59.964 --> 00:31:03.546]  InfoWars Life is bringing you a breakthrough in modern medicine.
[00:31:03.546 --> 00:31:05.326]  Introducing Pollen Block.
[00:31:05.326 --> 00:31:17.372]  We have found an extraordinary new, natural way to alleviate seasonal distress symptoms, including promoting clear nasal and sinus passageways, eye comfort, and respiratory function.
[00:31:17.372 --> 00:31:26.116]  In the 1960s, researchers in France noticed that people who ate certain quail eggs experienced less seasonal immune and inflammatory responses.
[00:31:26.576 --> 00:31:32.520]  They began studying this effect in published trials, and decades later, we now have the fruit of this research.
[00:31:32.520 --> 00:31:37.623]  A fast-acting, chewable tablet that helps alleviate seasonal distress symptoms.
[00:31:37.623 --> 00:31:40.244]  Pollen block is natural and effective.
[00:31:40.244 --> 00:31:41.945]  It is not an antihistamine.
[00:31:41.945 --> 00:31:46.768]  In fact, current research has found that it actually acts by blocking the activity of tryptase.
[00:31:46.988 --> 00:31:51.934]  Which is an enzyme that amplifies immune and inflammatory responses in the body.
[00:31:51.934 --> 00:31:54.597]  Go outside and enjoy the air you breathe.
[00:31:54.597 --> 00:32:00.123]  Head to Infowarslife.com and grab a pack of our Pollen Block chewable tablets.
[00:32:00.123 --> 00:32:01.805]  Fueling your body is hard work.
[00:32:02.426 --> 00:32:08.211]  That's why we've introduced the InfoWars Life Daily Digestive Pack to help you fuel it right.
[00:32:08.211 --> 00:32:16.639]  Combine FloraLife Everyday Maintenance and Carnivore to help you fuel your gut and body and take advantage of the powerful nutrients you receive.
[00:32:16.639 --> 00:32:18.861]  There's no better way to power your body.
[00:32:19.381 --> 00:32:26.284]  Floralife is a powerful probiotic supplement with 20 of the most potent clinically studied probiotic strains.
[00:32:26.284 --> 00:32:37.430]  When paired with Carnivore, our incredible enzyme formula that helps you break down nutrients, these formulas fuel your gut and your body to help you fight toxins and stay fueled all day.
[00:32:37.430 --> 00:32:44.353]  These incredible formulas can help keep your body in tip-top shape in the fight against stress, age, and outside toxins.
[00:32:44.873 --> 00:32:51.039]  There's no better time to try Floralife and Carnivore to see how well they can support your body.
[00:32:51.039 --> 00:32:54.863]  Don't miss out on the chance to fuel your body and support recovery.
[00:32:54.863 --> 00:33:02.811]  Try the InfoWars Life Daily Digestive Pack today!
[00:33:02.811 --> 00:33:05.434]  You're listening to the Alex Jones Show.
[00:33:28.642 --> 00:33:32.703]  Resistance to tyrants is obedience to God.
[00:33:32.703 --> 00:33:37.865]  It's Alex Jones.
[00:33:37.865 --> 00:33:42.587]  So, if you just joined us, praise God.
[00:33:42.587 --> 00:33:44.187]  Thank you, Lord.
[00:33:44.187 --> 00:33:45.328]  Thank you.
[00:33:45.328 --> 00:33:48.429]  Thank you, listeners, for praying.
[00:33:48.429 --> 00:33:49.869]  Thank you for being politically active.
[00:33:49.869 --> 00:33:51.750]  Thank you for spreading the word.
[00:33:51.750 --> 00:33:57.792]  A year and a half later, after President Trump got into office, everything is turning around.
[00:33:59.841 --> 00:34:15.035]  Directly from a White House meeting with Kudlow, they're looking at the beginning of the next quarter, when the numbers come in, currently, when they release the new quarterly numbers, what is that, like a month or so?
[00:34:15.035 --> 00:34:17.077]  Four percent!
[00:34:17.077 --> 00:34:24.464]  And it's surging so fast, they think it might be 4.2, but they're concerned about inflation now.
[00:34:25.728 --> 00:34:31.872]  What you see starting to rear its ugly head, because the economy was so stalled, now it's heating up.
[00:34:31.872 --> 00:34:34.553]  What are the Democrats going to do there?
[00:34:34.553 --> 00:34:35.174]  Remember Obama?
[00:34:35.174 --> 00:34:36.254]  What are you going to do, Trump?
[00:34:36.254 --> 00:34:40.217]  Wave a magic wand?
[00:34:40.217 --> 00:34:47.741]  No, I'm just going to take the bowling ball off our leg.
[00:34:47.741 --> 00:34:49.382]  I'm just going to tell companies that
[00:34:50.964 --> 00:34:53.288]  We're not going to let them have tax exemption if they're overseas.
[00:34:53.288 --> 00:34:56.294]  And then we're going to penalize them and they're going to start coming back.
[00:34:56.294 --> 00:34:57.116]  And Trump's reasonable.
[00:34:57.116 --> 00:35:01.684]  He just says, listen, bring 20% back or I'm going to break your legs.
[00:35:07.875 --> 00:35:11.457]  That's all he's been doing is saying, give us something!
[00:35:11.457 --> 00:35:13.158]  He's not anti-American.
[00:35:13.158 --> 00:35:13.958]  He's pragmatic.
[00:35:13.958 --> 00:35:17.500]  He's like, why are the globalists so against America?
[00:35:17.500 --> 00:35:21.742]  Because they're allied with the communist Chinese and authoritarians and they hate this country.
[00:35:21.742 --> 00:35:24.283]  And I'm going to get into that coming up.
[00:35:24.283 --> 00:35:27.644]  But what Giuliani says, you go ahead and file your fake report.
[00:35:27.644 --> 00:35:28.685]  We're going to tear you apart.
[00:35:30.441 --> 00:35:31.661]  You want to fix this peacefully?
[00:35:31.661 --> 00:35:32.362]  Stop now.
[00:35:32.362 --> 00:35:35.702]  But if you don't, he starts laughing and says, we're going to tear you apart.
[00:35:35.702 --> 00:35:37.903]  And that isn't an empty threat.
[00:35:37.903 --> 00:35:44.405]  They are loaded for bear.
[00:35:44.405 --> 00:35:47.846]  Now let me show you a document Kim shot for TV viewers, radio listeners.
[00:35:47.846 --> 00:35:49.846]  I'll read over this.
[00:35:49.846 --> 00:35:54.148]  Some articles going back to April and March of last year, 2017.
[00:35:54.148 --> 00:35:55.308]  And can you imagine
[00:36:00.080 --> 00:36:11.109]  The amount of pressure and heat we took and why they hate us so much, that we didn't just tell you how they were being illegally spied on.
[00:36:11.109 --> 00:36:12.810]  Where do you think our sources came from?
[00:36:12.810 --> 00:36:19.475]  I mean, this is known by the establishment, so I'll go ahead and tell you.
[00:36:19.475 --> 00:36:21.056]  It came from the U.S.
[00:36:21.056 --> 00:36:25.320]  Army, the Marine Corps, Defense Intelligence.
[00:36:27.517 --> 00:36:38.840]  Who have access to all the stuff that was going on because the military has even more access to everything than the mainline agencies do.
[00:36:38.840 --> 00:36:47.103]  And they're watching Obama and the globalists in live time with communist Chinese money trying to stop the recovery of the nation.
[00:36:47.103 --> 00:36:53.064]  And by the recovery, it's like the globalists fumbled and we got the ball back.
[00:36:53.064 --> 00:36:55.425]  We haven't won the game yet, but we've recovered the ball.
[00:36:58.447 --> 00:37:13.016]  And now, we've gone through the first quarter, we're halfway to the second quarter, and we're 43-7.
[00:37:13.016 --> 00:37:18.119]  But if they kill our quarterback, we're going to be in trouble.
