[00:00.000 --> 00:28.840]  Infowars, tomorrow's news, today.
[28:42.280 --> 28:47.360]  shots because they're both the same thing are put into the blood and it is unbelievable
[28:47.360 --> 28:52.280]  to watch the mad cow prions, it's what it is, form rapidly, we're going to show you
[28:52.280 --> 28:59.920]  that when we return on the other side, stay with us.
[28:59.920 --> 29:03.520]  I've taken a lot of supplements over the years since high school and they had great
[29:03.520 --> 29:08.440]  effects and the science has gotten better and better and better over the years and now
[29:08.440 --> 29:13.080]  with all the things we're bombarded with and the water and the food and the feminizing
[29:13.080 --> 29:17.560]  factors it is more important than ever to use the compounds God gave us to boost our
[29:17.560 --> 29:19.120]  natural male potential.
[29:19.120 --> 29:23.520]  These products work great for women as well, ladies and gentlemen we have Pain MD, it's
[29:23.520 --> 29:29.480]  the number one natural best seller under another name, we got it discounted for 40% off InfoWareStore.com
[29:29.480 --> 29:35.600]  under the label InfoWare Platinum, we've also got HGH Max Boost, read all about it, be very
[29:35.600 --> 29:39.240]  safe with it, I take only a fraction of what they say at first and take it before you go
[29:39.240 --> 29:42.480]  to bed at night, don't do it during the day.
[29:42.480 --> 29:47.640]  1776 testosterone boost, totally incredible, go read about them, learn more about them
[29:47.640 --> 29:55.040]  at InfoWareStore.com and the InfoWare Platinum section and you get 40% off on these already
[29:55.040 --> 29:59.520]  best selling products under the new name InfoWare Platinum.
[29:59.520 --> 30:03.880]  I have an extremely important message to all of my fellow InfoWarriors here in the United
[30:03.880 --> 30:10.680]  States and around the world, we are so excited to announce InfoWare's MD.
[30:10.680 --> 30:16.120]  It turns out the top company in the US for supplements is owned by a patriot and it turns
[30:16.120 --> 30:20.000]  out they're willing to give us deals that no one else is getting because they want to
[30:20.000 --> 30:22.560]  support InfoWare and keep us on the air.
[30:22.560 --> 30:25.440]  This deal has been a year in the making and finally the products are being brought to
[30:25.440 --> 30:31.560]  market, up to 50% off what you get on top national brands of the highest rated under
[30:31.560 --> 30:38.160]  the InfoWare label InfoWare MD exclusively at InfoWareStore.com, check out the first
[30:38.160 --> 30:44.600]  of 10 new products at InfoWareStore.com whether it's turmeric or whether it's joint care
[30:44.600 --> 30:52.040]  or whether it is super greens, we have them all at InfoWareStore.com under the banner
[30:52.040 --> 30:54.640]  of InfoWare's MD.
[30:54.640 --> 31:00.480]  This is the best deal out there and it keeps InfoWare's on the air, InfoWare's MD.
[31:00.480 --> 31:07.040]  Introducing InfoWare's super high end supplement line at up to 50% off what the same formulas
[31:07.040 --> 31:13.680]  are sold for in stores, it's InfoWare's MD exclusively available at InfoWareStore.com.
[31:13.680 --> 31:20.400]  We have a new line of super quality CBD oils that are incredibly good for your entire body
[31:20.400 --> 31:27.080]  at InfoWareStore.com, we have libido RX, better mood, nitric boost, mushroom max powerful
[31:27.080 --> 31:32.400]  neutropic, ageless vitality collagen, super food greens and more.
[31:32.400 --> 31:38.120]  Our turmeric formula is 95% of humanoid, the strongest and best on the market.
[31:38.120 --> 31:43.680]  These formulas and more under the InfoWare's MD banner are at InfoWareStore.com.
[31:43.680 --> 31:49.720]  They are private labeled clones of the top brands in the country for up to 50% off what
[31:49.720 --> 31:52.840]  you're going to find them in stores and other online stores.
[31:52.840 --> 32:00.240]  This is our new InfoWare's MD credible line.
[32:00.240 --> 32:06.000]  Why does the establishment spend so much time demonizing InfoWare's, attacking myself and
[32:06.000 --> 32:08.040]  the crew and our other hosts?
[32:08.040 --> 32:12.200]  Because they know we're pro-human, they know we're telling the truth, they know we've
[32:12.200 --> 32:17.920]  got their number, they know everything we do is about empowering humanity.
[32:17.920 --> 32:22.520]  And God gave us through Mother Nature incredible compounds that will supercharge our body's
[32:22.520 --> 32:25.760]  stamina, libido energy and immune systems.
[32:25.760 --> 32:31.800]  And we came out many years ago with Real Red Pill Plus that has all the documented compounds
[32:31.800 --> 32:40.520]  like preglonone and so much more to supercharge your body and to give your body the key elements
[32:40.520 --> 32:44.480]  and the key ingredients it needs to function at a proper level.
[32:44.480 --> 32:47.440]  This is the answer to the New World Order's tyranny.
[32:47.440 --> 32:55.720]  This is Real Red Pill Plus sold out for two years, 50% off at InfoWareStore.com.
[32:55.720 --> 33:00.480]  Get the Red Pill Plus exclusively, InfoWareStore.com.
[33:00.480 --> 33:26.480]  Meeting of frontal assault on the lies of the New World Order, it's Alex Jones.
[33:26.480 --> 33:56.160]  Welcome back ladies and gentlemen, I'm going to give the phone number out here in just
[33:56.160 --> 34:00.960]  a few minutes, but first I wanted to hit the latest poison injection news and give everybody
[34:00.960 --> 34:04.680]  news alerts on that front so we can save more lives and bring the criminals that did
[34:04.680 --> 34:07.840]  this to justice before they do it again.
[34:07.840 --> 34:13.480]  I've taken a little five minute clip or four minute and a half minute clip, the Dale Big
[34:13.480 --> 34:22.720]  Tree put together with pathologist Dr. Ryan Cole, who is a renowned, very respected medical
[34:22.720 --> 34:28.400]  doctor scientist that studies what affects the body, that's what pathologists do, that's
[34:28.400 --> 34:34.160]  what coroners are, that's what the FBI has in their crime lab, that's who runs their
[34:34.160 --> 34:39.720]  crime lab and they've built their own big lab and Dale Big Tree had him there to take
[34:39.720 --> 34:47.080]  fresh blood and put the mRNA Pfizer-Moderna shot in, it's the exact same shot, just the
[34:47.080 --> 34:54.320]  Moderna's four times stronger, into the blood and it instantly begins to do horrible things,
[34:54.320 --> 35:00.640]  including creating giant protein blobs under a microscope.
[35:00.640 --> 35:06.520]  Now they knew full well what they were doing, they did this at the University of Texas and
[35:06.520 --> 35:21.120]  at the University of Baylor in Waco in 2012, 13, 14, 15 under Obama funding, directed directly
[35:21.120 --> 35:32.120]  by Salici, his name is on the top of the five year study in rats of mRNA coronavirus vaccine
[35:32.120 --> 35:37.040]  that creates spike protein and you can look at the different studies they did but the
[35:37.040 --> 35:43.960]  majority of rats were dead very, very soon, with blood clots all over their bodies.
[35:43.960 --> 35:47.200]  Now a rat obviously doesn't live as long as a human but they're very physiologically
[35:47.200 --> 35:51.720]  similar to us, that's why they do it with rats and pigs, again rats and pigs have the
[35:51.720 --> 35:55.600]  most similar effects as humans, just look it up, you don't believe me, that's why they
[35:55.600 --> 36:01.920]  use them and many of them died in just a few days but almost all of them that survived
[36:01.920 --> 36:10.040]  had their life expectancy cut in half because protein crystals began growing in their tissues
[36:10.040 --> 36:17.640]  particularly in the cardiovascular area because that's where they began to form first.
[36:17.640 --> 36:22.040]  So we know and there's all these other studies out but here it is under a microscope and
[36:22.040 --> 36:26.160]  a bunch of other scientists into the same thing in Spain, they started the shots there
[36:26.160 --> 36:32.200]  two years ago, a few months before us, remember, and top scientists at a major university showed
[36:32.200 --> 36:37.400]  the exact same stuff under a microscope with human blood.
[36:37.400 --> 36:43.200]  They duplicated it with cow blood, pig blood, mice blood, it's all the same and it depends
[36:43.200 --> 36:50.800]  on how your blood reacts but everybody grows a bunch of spike protein, everybody gets implanted
[36:50.800 --> 36:56.480]  and in some people it grows so fast and causes a response and a viral type infection and
[36:56.480 --> 37:02.280]  the heart goes out, the heart goes crazy but not before it beats itself to death especially
[37:02.280 --> 37:07.720]  in young people, it can take up a week of horrible pain to die, they describe microcarditis
[37:07.720 --> 37:15.520]  at that level as like a week long heart attack, that would go in and burn the heart muscles
[37:15.520 --> 37:22.640]  called ablation to try to stop it, now they are knowingly now injecting six month olds
[37:22.640 --> 37:26.120]  and older, we're the only country that's legalized in the world and now they're trying to get
[37:26.120 --> 37:34.640]  the approval for newborn babies, let's go ahead and go to this report with a little
[37:34.640 --> 37:58.840]  intro with Bill Gates and from the movie The Thing, here it is.
[37:58.840 --> 38:02.840]  Is there something to worry about with medicines, that is might some of them have side effects,
[38:02.840 --> 38:09.600]  do we need safety testing, I mean we're taking things that are genetically modified organisms
[38:09.600 --> 38:17.040]  and we're injecting them in little kids arms, we just shoot them right into the vein.
[38:17.040 --> 38:22.920]  You watch the 1980's thing movie and it's actually what the spike protein even looks
[38:22.920 --> 38:27.600]  like that and it goes in and takes over your cell and then makes it start reproducing more
[38:27.600 --> 38:34.080]  of the poison, but it also has interaction with the protein in your blood and creates
[38:34.080 --> 38:42.280]  protein crystals, what causes spongiform encephalopathy or the cause of mad count disease, it's an
[38:42.280 --> 39:05.760]  assimilation of our bodies, in our face, now here's the doctor talking about it, the pathologist.
[39:05.760 --> 39:35.480]  Okay, so we'll first take the normal one, this is the regular without anything on it
[39:35.480 --> 39:41.240]  and you can see little platelet clumps up in here throughout and then a couple of white
[39:41.240 --> 39:46.000]  cells in the background, well that looks pretty decent, like you're going to live forever
[39:46.000 --> 40:07.440]  now, alright let's see what the dermal looks like, so again we'll start kind of out at
[40:07.440 --> 40:30.820]  the end of the Roz IT, again look and see what it looks like, is this is what we have
[40:30.820 --> 40:32.740]  to take it back to the스프续�表示 it to us, okay that looks good, so see you
[40:32.740 --> 40:39.460]  crinkled. But yeah, I mean that whole edge is like bleached. So this is the J&J.
[40:41.460 --> 40:46.820]  That's totally different. It's like a nuclear bomb went off. Yeah, it's disordered, isn't it? And
[40:46.820 --> 40:53.460]  then there's a little more of that stacking, that Roulot here. And again, look at all this clumping
