[00:00.000 --> 00:19.000]  Music
[33:33.880 --> 33:40.080]  radicalization and have found evidence of that in the Vegas massacre. All sub
[33:40.080 --> 33:45.640]  evidence is emerging of multiple shooters and I've talked to many military
[33:45.640 --> 33:49.320]  experts that are among some of the best in the world and they say clearly you
[33:49.320 --> 33:52.320]  can hear two different types of firearms being used sometimes
[33:52.320 --> 33:57.080]  simultaneously. Now I guess you could be holding two of them at the same time but
[33:57.080 --> 34:04.000]  this is serious. We also have all the telltale signs of a Patsy working for
[34:04.000 --> 34:08.080]  Lockheed Martin connected to the skunk works traveling all over the world
[34:08.080 --> 34:11.640]  millions of millions of dollars that he couldn't show for from shadowy
[34:11.640 --> 34:17.240]  investments. A wife or girlfriend married to two other men connected to
[34:17.240 --> 34:22.400]  Islamic groups connected to Antifa groups. This is all emerging and that's why
[34:22.400 --> 34:30.880]  day one they have been attacking so incredibly viciously anyone that even
[34:30.880 --> 34:38.040]  dared look at any of these areas. Then he's a degenerate gambler on men
[34:38.040 --> 34:44.160]  heads. You look at where this ends up happening in a hardcore Democratic Party
[34:44.160 --> 34:50.520]  Company stronghold involved giving massive amounts of money to the very
[34:50.520 --> 34:57.680]  suspect groups who had their hands in OKC and other events and it goes on and on
[34:57.680 --> 35:05.320]  and on and then the hostage rescue team is so upset by what they found that they
[35:05.320 --> 35:12.200]  felt like they had to reach out to info wars specifically and then they reach
[35:12.200 --> 35:17.040]  back out and said yes you you you said it perfectly what we relayed to you thank
[35:17.040 --> 35:25.600]  you. So I relayed to you what people that pull the trigger for the FBI told us
[35:25.600 --> 35:33.840]  word for word from conversations in the morning and text from other sources I
[35:33.840 --> 35:40.960]  had double check it. Now understand this is dangerous stuff folks this is real.
[35:40.960 --> 35:45.520]  These people are risking their lives. There's a civil war inside the government
[35:45.520 --> 35:49.720]  that's why you're seeing the type of information come out. Now they're gonna
[35:49.720 --> 35:55.440]  hit us with the disinfo that nobody died. These were all crisis actors they'll
[35:55.440 --> 36:00.360]  probably just edit that and say I said it I did not say that. I normally war game
[36:00.360 --> 36:05.240]  things and walk through scenarios even scenarios that disagree with. I'm not
[36:05.240 --> 36:08.880]  gonna do that here because they'll edit it and put it on the news and say that I
[36:08.880 --> 36:13.160]  said it didn't happen. I've been saying since Sunday night before it happened it
[36:13.160 --> 36:17.800]  was going to happen in October and that they were trying to kick off a civil war
[36:17.800 --> 36:23.000]  and then the morning because we've been so on top of this our sources told us
[36:23.000 --> 36:27.600]  that it was full of Antifa literature and traveling to the Middle East. That
[36:27.600 --> 36:33.640]  came out later in the afternoon about the traveling to the Middle East is live
[36:33.640 --> 36:43.680]  in common law wife Filipino wife. So on Friday and on Sunday I let it out.
[36:43.680 --> 36:48.120]  Obviously Info Wars is a big platform obviously Drudge is the biggest and our
[36:48.120 --> 36:51.880]  sources know our articles tend to get on Drudge that's why one reason we're
[36:51.880 --> 36:58.920]  giving the info. Where do you see it now on Drudge? So that's how this operates
[36:58.920 --> 37:07.440]  and they are really upset on both sides because the folks in the FBI they're not
[37:07.440 --> 37:11.720]  even sure what really happened here. Obviously they know the guy had massive
[37:11.720 --> 37:17.000]  help and then they hear the media immediately saying that A he killed
[37:17.000 --> 37:20.760]  himself which isn't true according to them and B he had radicalization material.
[37:20.760 --> 37:24.480]  Now you have the sheriff coming out and saying they're having to look at that
[37:24.480 --> 37:29.480]  which shows it means they found clues that make them quote look to see if he's
[37:29.480 --> 37:36.000]  a radical. When police spokespersons talk like that they did that day three of
[37:36.000 --> 37:41.120]  San Bernardino. They said we're looking at radicalization. By the next day they
[37:41.120 --> 37:44.920]  were Muslims. By the day after that we knew about them traveling to Pakistan
[37:44.920 --> 37:49.920]  and to Saudi Arabia and we knew the whole story. But remember the target is the
[37:49.920 --> 37:55.880]  motive. If a black church gets shot up by a white guy you can probably bet 99% of
[37:55.880 --> 38:02.040]  the time he's a white supremacist. Not bad. Scumbag. If a white church gets shot
[38:02.040 --> 38:06.040]  up by a black guy he turns out to be a Muslim you can bet he's a radical Muslim
[38:06.040 --> 38:09.720]  and his Facebook said he was and he was going to kill white people a week and a
[38:09.720 --> 38:18.080]  half ago. This is not rocket science. Here is the sheriff last night coming out
[38:18.080 --> 38:20.560]  saying they're looking to see if he was radicalized which means they found
[38:20.560 --> 38:24.880]  material so they now have to look in that direction. Here it is. I don't know if we
[38:24.880 --> 38:29.080]  have possible future prosecution. You know you've heard me say that we're
[38:29.080 --> 38:33.000]  comfortable that we have the suspect in the custody but something more may come
[38:33.000 --> 38:36.880]  of that investigation and I want to understand the motivation that you
[38:36.880 --> 38:41.880]  describe okay to prevent any future incidents and you know did this person
[38:41.880 --> 38:48.760]  get radicalized unbeknownst to us and we want to identify that source. And you see
[38:48.760 --> 38:53.880]  how upset he is because the new information I have
[38:57.640 --> 39:01.880]  I'm in way over my head and by the way the whole planet's in over its head with
[39:01.880 --> 39:06.200]  the nuclear weapons and all the craziness I mean I know why the sheriff
[39:06.200 --> 39:10.640]  right there is completely freaked out because to know there's groups this big
[39:10.640 --> 39:15.800]  and the Democratic Party and all of you people involved that there's no end to
[39:15.800 --> 39:18.600]  what they'll do I mean they said they're gonna overthrow the president and have a
[39:18.600 --> 39:22.400]  civil war this month they said they're gonna kill the Republicans they've had
[39:22.400 --> 39:26.520]  top Democratic strategist on TV say hashtag Republicans when the guy went
[39:26.520 --> 39:30.600]  shot Scalise they had his friend on to say he wasn't a bad guy he did the right
[39:30.600 --> 39:35.680]  thing because of politics and well Blitzer nodded his head they're getting
[39:35.680 --> 39:40.200]  ready for war and in full spectrum dominance they're going to carry out the
[39:40.200 --> 39:44.360]  attacks and then they're gonna turn around and blame us and say our rights
[39:44.360 --> 39:49.120]  and our freedoms are to blame get it that's 21st century warfare you carry
[39:49.120 --> 39:56.600]  out the attack and then you blame your enemy who you just killed but here's the
[39:56.600 --> 40:02.120]  deal smart people see through it so here's Colonel Schaefer then I'm gonna
[40:02.120 --> 40:06.120]  play the top forensic psychologist psychiatrist who by the way is getting
[40:06.120 --> 40:11.320]  all sorts of threats right now for daring to point out hey CNN's at fault
[40:11.320 --> 40:15.920]  here CNN's the one radicalized in calling for violence saying all white
[40:15.920 --> 40:19.200]  people are racist and they got all these white folks that say they got to go out
[40:19.200 --> 40:26.080]  and show they're not bad these guys have courage to be doing this because they're
[40:26.080 --> 40:29.360]  coming after everybody that stands up and points out what's really going on
[40:29.360 --> 40:33.960]  here is Colonel Schaefer last night I think it's shaping up to be a very
[40:33.960 --> 40:38.280]  deliberate act of terror this is beyond dispute dispute the question becomes
[40:38.280 --> 40:41.760]  motive everybody seems to be searching searching for a motive Martha I would
[40:41.760 --> 40:46.800]  argue most of the clues of the motive is right in front of us right this
[40:46.800 --> 40:51.360]  individual parallels in many ways by age and prior by predisposition of being
[40:51.360 --> 40:56.320]  unstable the shooter who attacked Congressman Scalise back in June they
[40:56.320 --> 41:02.000]  go Hodgkinson attack the very similar age they are both considered unstable and
[41:02.000 --> 41:06.040]  so in many ways after talking to both the psychological professional and some
[41:06.040 --> 41:09.480]  other folks in law enforcement there's a lot of parallels there let's look at the
[41:09.480 --> 41:13.800]  target as well it was a politically selected target I think the target being
[41:13.800 --> 41:17.280]  selected and let me say this is the perception based on available information
[41:17.280 --> 41:21.560]  the perception was there's going to be a lot of pro-gun folks there Trump
[41:21.560 --> 41:27.080]  supporters at this concert so therefore I believe the perception was by the
[41:27.080 --> 41:33.640]  shooter by the individual who did this by a paddock that this was a legitimate
[41:33.640 --> 41:38.120]  target of political expression Martha this may be something people don't like
[41:38.120 --> 41:42.800]  to understand but the very reason that Hodgkinson did what he did and I believe
[41:42.800 --> 41:46.720]  paddock did what he did is because the left is now encouraged the use of
