[00:00:00.555 --> 00:00:01.135]  You've got it.
[01:42:27.229 --> 01:42:32.171]  Let's go ahead and play this video where I break it down, then I play the band TV ad.
[01:42:32.171 --> 01:42:32.772]  Oh, we're going to break?
[01:42:32.772 --> 01:42:34.573]  Okay, we're going to come back and play that.
[01:42:34.573 --> 01:42:35.993]  Man, this show just goes by.
[01:42:35.993 --> 01:42:40.216]  I might have to go into overdrive here, because I've got to get to this, and I've got to get to your phone calls here.
[01:42:40.216 --> 01:42:42.337]  Now, there is just so much to cover, but...
[01:42:43.357 --> 01:42:47.582]  It's just amazing to see how they prey on the dumbest people.
[01:42:47.582 --> 01:42:57.593]  But see, that won't work because the people are waking up and thinking, and they learn how to see the disinfo, and so all the globalists have is dumb people who can't tie their shoelaces.
[01:43:00.811 --> 01:43:05.354]  This is Alex Jones with 5 good reasons you should consider buying a solar power generator.
[01:43:05.354 --> 01:43:06.275]  Number 1.
[01:43:06.275 --> 01:43:09.698]  New climate legislation could easily double or triple your electric bill.
[01:43:09.698 --> 01:43:10.558]  Number 2.
[01:43:10.558 --> 01:43:15.462]  Our new energy czar wants to control how much power your electric company allows you to have.
[01:43:15.462 --> 01:43:16.202]  It's true.
[01:43:16.202 --> 01:43:21.066]  Total government control of electricity in the name of smart grid technology is coming.
[01:43:21.066 --> 01:43:21.907]  Number 3.
[01:43:21.907 --> 01:43:25.489]  In some areas of the country, the power grid is dangerously overloaded.
[01:43:25.489 --> 01:43:29.192]  And now, new socialist legislation is only compounding the problem.
[01:43:29.392 --> 01:43:30.172]  Number 4.
[01:43:30.172 --> 01:43:32.933]  Dangerous weather is always a threat to local grids.
[01:43:32.933 --> 01:43:36.615]  Every year, thousands of families lose their power from weather-related outages.
[01:43:36.615 --> 01:43:37.415]  Number 5.
[01:43:37.415 --> 01:43:41.557]  A solar power generator provides powerful backup, insurance, and peace of mind.
[01:43:41.557 --> 01:43:46.599]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[01:43:46.599 --> 01:43:50.780]  You can get more information at www.mysolarbackup.com.
[01:43:50.780 --> 01:43:52.581]  That's mysolarbackup.com.
[01:43:52.581 --> 01:43:57.163]  Remember, the government doesn't own the sun, so go to mysolarbackup.com or call 1-866-422-9000.
[01:44:00.665 --> 01:44:01.845]  A very wealthy U.S.
[01:44:01.845 --> 01:44:08.789]  citizen is predicting that in 2011, we will witness the most important day in America in more than 50 years.
[01:44:08.789 --> 01:44:11.330]  He says it will change everything about our lives.
[01:44:11.330 --> 01:44:16.493]  The way you shop, travel, invest, educate your children, and even how you take care of your health and your own family.
[01:44:16.693 --> 01:44:19.734]  Now, this man has made some outrageous predictions over the years.
[01:44:19.734 --> 01:44:22.055]  The crazy part is, he's usually right.
[01:44:22.055 --> 01:44:28.318]  You see, he predicted the collapse of GM, Fannie Mae, Freddie Mac, and America's biggest mall owner, General Growth Properties.
[01:44:28.318 --> 01:44:31.699]  In fact, Barron's called his work a dire prophecy.
[01:44:31.699 --> 01:44:37.481]  Recently, he created a video, which you can watch online for free, detailing his biggest and most important prediction yet.
[01:44:37.481 --> 01:44:39.122]  And it's a real eye-opener.
[01:44:39.122 --> 01:44:40.402]  I can't stress this enough.
[01:44:40.402 --> 01:44:43.083]  You should at least watch this free video online today.
[01:44:43.083 --> 01:44:44.504]  He explains everything you need to know.
[01:44:44.764 --> 01:44:47.306]  Including simple steps you can take to protect yourself.
[01:44:47.306 --> 01:44:51.930]  You can find the video at www.EndOfAmerica3.com.
[01:44:51.930 --> 01:44:54.512]  That's End of America, the number 3.com.
[01:44:54.512 --> 01:44:58.395]  Watch the free video at www.EndOfAmerica3.com.
[01:44:58.395 --> 01:44:59.395]  That's EndOfAmerica3.com.
[01:45:01.610 --> 01:45:08.652]  Alex has told you that the Mideast uprisings over food prices and shortages caused by fuel costs are spreading worldwide.
[01:45:08.652 --> 01:45:11.312]  We're seeing the impact right here in the United States.
[01:45:11.312 --> 01:45:20.355]  Ethanol, that was supposed to reduce petroleum use and fuel prices, hit a 30-month high in February, and pump prices are expected to reach $5 a gallon.
[01:45:20.355 --> 01:45:28.617]  Because of shipping costs, food is being priced out of the reach of millions of Americans, with an expected 35% jump in the next 60 days.
[01:45:28.617 --> 01:45:29.237]  Move quickly,
[01:45:29.377 --> 01:45:33.538]  Well, you can still afford it, and eFoods Direct will pay your shipping costs for you.
[01:45:33.538 --> 01:45:40.699]  For the best tasting, long-term, storable food, you pay nothing for shipping, and can put every dollar into food at today's prices.
[01:45:40.699 --> 01:45:45.400]  eFoods Direct, food so delicious you can serve it tonight, or save it for the future.
[01:45:45.400 --> 01:45:47.400]  Take advantage of free shipping by calling 800-409-5633.
[01:45:47.400 --> 01:45:50.561]  On the web, eFoodsDirect.com slash Alex.
[01:45:50.561 --> 01:45:53.141]  800-409-5633, or eFoodsDirect.com slash Alex.
[01:46:04.173 --> 01:46:05.433]  Tyranny is here.
[01:46:05.433 --> 01:46:09.295]  The grim future foretold in 1984 has become reality.
[01:46:09.295 --> 01:46:11.595]  It really says that the state is God.
[01:46:11.595 --> 01:46:17.457]  The United States is now recognized globally as one of the most oppressive police states on Earth.
[01:46:17.457 --> 01:46:23.699]  This film conclusively proves the existence of a secret network of FEMA camps, now being expanded nationwide.
[01:46:24.119 --> 01:46:30.102]  This documentary exposes how the continuity of government program has established an all-powerful shadow state.
[01:46:30.102 --> 01:46:34.263]  Police State 4 chronicles the sickening depth to which our republic has fallen.
[01:46:34.263 --> 01:46:38.565]  Prepare to enter the secretive world of emergency dictatorship.
[01:46:38.565 --> 01:46:44.507]  Body scanners, sound cannons, citizen spies, stage terror, and cameras on every street corner.
[01:46:44.507 --> 01:46:48.069]  It's only the beginning of the New World Order's hellish plan.
[01:46:48.069 --> 01:46:50.050]  The police state isn't coming.
[01:46:50.050 --> 01:46:50.490]  It's here.
[01:46:51.130 --> 01:46:57.475]  Secure your copy today at InfoWars.com or see it online in the highest quality at PrisonPlanet.tv.
[01:47:13.479 --> 01:47:23.226]  Crashing through the lies and disinformation, it's Alex Jones on the GCN Radio Network.
[01:47:23.226 --> 01:47:25.408]  So the system is discredited.
[01:47:25.408 --> 01:47:33.494]  It tries to get us to stay within the left-right paradigm and fight with each other when the globalists own both wings of this system.
[01:47:35.066 --> 01:47:36.727]  And you know about seminar callers.
[01:47:36.727 --> 01:47:39.288]  Rush Limbaugh exposed those decades ago.
[01:47:39.288 --> 01:47:41.029]  That's a Democratic arm.
[01:47:41.029 --> 01:47:43.070]  But it's not just the Democrats that have that.
[01:47:43.070 --> 01:47:44.251]  The Republicans have it.
[01:47:44.251 --> 01:47:45.451]  And corporations have it.
[01:47:45.451 --> 01:47:47.172]  And the Pentagon has it.
[01:47:47.172 --> 01:47:53.896]  And that's my whole point is this is going on and we are the ongoing target of it 24-7.
[01:47:53.896 --> 01:47:55.276]  And it's intensifying.
[01:47:55.276 --> 01:48:00.319]  And it's on record that it's going on because they want us to all infight with each other
[01:48:01.562 --> 01:48:14.293]  Imagine a TV ad sending you to a video so you learn about dollar devaluation, you learn about Goldman Sachs, the fellow reserve, you get a newsletter so they can finance the whole thing, and they make it like that's dirty.
[01:48:14.293 --> 01:48:19.057]  Oh my gosh, this ad's too scary, even though it's admittedly going on, you can't air it.
[01:48:19.912 --> 01:48:22.494]  And then they put out this info that we said it won't air anywhere.
[01:48:22.494 --> 01:48:24.655]  No, it's been banned.
[01:48:24.655 --> 01:48:28.798]  It went on some networks, I'm about to list them, and then they got pressure and pulled it.
[01:48:28.798 --> 01:48:33.540]  I've seen Jesse Ventura's show through Homeland Security, at least one episode deep-sexed.
[01:48:33.540 --> 01:48:37.103]  We're experiencing censorship, but that isn't the issue.
[01:48:37.103 --> 01:48:41.105]  The issue, how, is I'm bad because it's an advertisement.
[01:48:41.105 --> 01:48:41.866]  That's the whole point.
[01:48:42.666 --> 01:48:53.818]  That in America, you can't make an ad and go buy time on TV, or even if it gets on TV, the system gets scared and puts pressure on it, and the guy that made the ad is getting death threats.
[01:48:53.818 --> 01:48:55.119]  That's the issue.
[01:48:55.119 --> 01:48:56.140]  Not that it's an ad.
[01:48:56.140 --> 01:48:57.101]  Of course it's an ad!
[01:48:57.902 --> 01:48:58.622]  Okay.
[01:48:58.622 --> 01:49:00.703]  And then they say, oh, Alex didn't say it was an ad!
[01:49:00.703 --> 01:49:01.783]  I say it's an ad!
[01:49:01.783 --> 01:49:10.206]  See, this is the mental illness, how they get us to get distracted on little things that don't matter, instead of the big New World Order coming down on us.
[01:49:10.206 --> 01:49:13.748]  Here's the video, and then the ad that's been banned from many networks.
[01:49:13.748 --> 01:49:14.068]  Here it is.
[01:49:15.652 --> 01:49:18.594]  I have a very important message for you, my friends.
[01:49:18.594 --> 01:49:21.917]  Censorship is increasing, not just in this country, but worldwide.
[01:49:21.917 --> 01:49:24.238]  You've heard about Obama's kill switch.
[01:49:24.238 --> 01:49:32.585]  You've heard about calls to start censoring the internet and big telecoms are openly admitting that they may restrict what websites you can visit.
[01:49:32.585 --> 01:49:38.309]  The old dinosaur media and the corrupt government system are afraid of you getting real information.
[01:49:38.309 --> 01:49:41.992]  They can't engage in the open free market of ideas.
[01:49:41.992 --> 01:49:44.333]  They want to censor information.
[01:49:44.333 --> 01:49:44.474]  Now,
[01:49:45.254 --> 01:49:58.143]  I was the voice of a national TV ad because I believe in the information they're putting out dealing with the death of the dollar, QE2 and 3, the rise of a new global digital currency being pushed by the IMF and World Bank.
[01:49:58.143 --> 01:50:02.225]  I came out and voiced the ad because I believed in what they were doing.
[01:50:02.225 --> 01:50:07.209]  NBC, Fox, ABC, and others refused to run the ad.
[01:50:07.209 --> 01:50:14.614]  DirecTV agreed, and after it had huge success and over 10 million views, they recently pulled it.
[01:50:15.554 --> 01:50:19.797]  The only networks carrying it are Dish Network and Time Warner.
[01:50:19.797 --> 01:50:36.349]  In America, an organization creates a free video breaking down what's happening in the major news headlines, dollar devaluation, even the Wall Street Journal admits that the end of the dollar is nigh because of what the Federal Reserve is doing, and they censor it.
[01:50:36.349 --> 01:50:38.350]  This is outrageous.
[01:50:38.350 --> 01:50:39.691]  If you want to see the censored ad,
[01:50:41.454 --> 01:50:49.159]  That they're afraid of you seeing, because they don't want you to see the full hour-long video that breaks it down.
[01:50:49.159 --> 01:50:52.421]  Go to endofamericavideo.com.
[01:50:52.421 --> 01:50:55.883]  That's endofamericavideo.com.
[01:50:55.883 --> 01:51:03.047]  And see the ad that leads you to the film that the establishment is so scared of, they don't want you to see.
[01:51:03.047 --> 01:51:05.049]  Porter Stansbury that put the information together.
[01:51:05.569 --> 01:51:13.415]  He's gotten threats, all sorts of things that are being done to him because the system does not want you to know what they're doing.
[01:51:13.415 --> 01:51:15.276]  The banksters know they're killing the dollar.
[01:51:15.276 --> 01:51:16.477]  They've always planned it.
[01:51:16.477 --> 01:51:19.420]  George Soros and the rest of these people are setting up the new system now.
[01:51:20.459 --> 01:51:22.802]  All Porter Stansbury is doing.
[01:51:22.802 --> 01:51:35.394]  All the End of America Video is doing is trying to warn the American people so we have a chance to protect ourselves and to respond to the people that have done this so they can restore our country, restore our republic.
[01:51:35.394 --> 01:51:36.916]  Endofamericavideo.com
[01:51:37.276 --> 01:51:39.758]  The video they don't want you to see.
[01:51:39.758 --> 01:51:47.242]  A very wealthy US citizen is predicting that in 2011 we will witness the most important day in America in more than 50 years.
[01:51:47.242 --> 01:51:49.724]  He says it will change everything about our lives.
[01:51:49.724 --> 01:51:55.207]  The way you shop, travel, invest, educate your children, and even how you take care of your health and your own family.
[01:51:55.347 --> 01:51:59.093]  Now this man has made some outrageous predictions over the years, but here's the thing.
[01:51:59.093 --> 01:52:00.054]  He's usually right.
[01:52:00.054 --> 01:52:07.806]  You see, he predicted the collapse of GM, Fannie Mae, Freddie Mac, and America's biggest mall owner, in fact, Barron's, called his work a dire prophecy.
[01:52:13.357 --> 01:52:18.759]  Recently, he created a video which you can watch online for free, detailing his biggest and most important prediction yet.
[01:52:18.759 --> 01:52:20.179]  And it's a real eye-opener.
[01:52:20.179 --> 01:52:21.420]  I can't stress this enough.
[01:52:21.420 --> 01:52:23.940]  You should at least watch this free video online today.
[01:52:23.940 --> 01:52:32.623]  He explains everything you need to know, including simple steps you can take to protect yourself.
[01:52:32.623 --> 01:52:36.884]  You can watch it for free right now by going to endofamericavideo.com.
[01:52:36.884 --> 01:52:41.366]  Again, that's endofamericavideo.com.
[01:52:41.366 --> 01:52:41.546]  Now,
[01:52:43.390 --> 01:52:44.531]  Think about that.
[01:52:44.531 --> 01:52:51.834]  Here in America, they put it on some of the networks and then pull it because of pressure.
[01:52:51.834 --> 01:53:05.100]  And then the government spammers, and that's clearly what most of them are, then some useful idiots follow along with it, sit there spamming 24 hours a day, the same people, that, well, this video's on YouTube!
[01:53:05.100 --> 01:53:06.180]  It's not banned!
[01:53:06.180 --> 01:53:08.841]  I just said where it was banned.
[01:53:08.841 --> 01:53:10.242]  I just said where they wouldn't air it.
[01:53:10.242 --> 01:53:12.263]  They're preying on complete ignorance.
[01:53:13.814 --> 01:53:15.254]  Then they go, well, what was banned?
[01:53:15.254 --> 01:53:16.695]  The TV ad or the video?
[01:53:16.695 --> 01:53:17.835]  Which one's he saying?
[01:53:17.835 --> 01:53:20.736]  The point is the ad pushing into the video's banned.
[01:53:20.736 --> 01:53:22.416]  They just prey on the dumbest people.
[01:53:22.416 --> 01:53:27.318]  But these dumbed-down idiots don't even matter, folks, because they can't even tie their shoelaces.
[01:53:27.318 --> 01:53:29.458]  They can't even wipe their own noses.
[01:53:29.458 --> 01:53:31.919]  They can't even zip up their own pants.
[01:53:31.919 --> 01:53:37.020]  It's up to us that can think and have any critical thinking to try to wake up these zombies.
[01:53:37.020 --> 01:53:38.461]  But if we can't, move on to others.
[01:53:39.386 --> 01:53:44.110]  The issue is the system doesn't want to talk about dollar devaluation.
[01:53:44.110 --> 01:53:48.573]  They didn't like it during the 2008 campaign when Ron Paul was bringing it up.
[01:53:48.573 --> 01:53:53.117]  They don't want to discuss this information.
[01:53:53.117 --> 01:53:53.777]  Why?
[01:53:53.777 --> 01:53:56.079]  They don't want you to know about it.
[01:53:56.079 --> 01:54:00.923]  They don't want you to understand that they've announced a world government and a new global currency they're trying to push.
[01:54:00.923 --> 01:54:04.226]  And George Soros is having a big meeting next week pushing it.
[01:54:04.226 --> 01:54:05.607]  They don't want this discussed.
[01:54:05.607 --> 01:54:06.768]  That's why they're attacking.
[01:54:07.864 --> 01:54:10.646]  You can find the article that has the video at Infoworks.com.
[01:54:10.646 --> 01:54:14.689]  Just search the term censored TV ad banned from airwaves.
[01:54:14.689 --> 01:54:17.571]  Censored TV ad banned from airwaves.
[01:54:17.571 --> 01:54:21.754]  If you want to find out more and watch the video that you just heard that points out what's happening.
[01:54:21.754 --> 01:54:23.275]  John in Wisconsin, you're on the air.
[01:54:23.275 --> 01:54:25.477]  Thanks for holding.
[01:54:25.477 --> 01:54:28.019]  Hey Alex, it's great to be with you.
[01:54:28.019 --> 01:54:31.241]  Do me a favor, turn your radio off because I want to be able to hear you.
[01:54:31.241 --> 01:54:31.922]  Hold on one second.
[01:54:36.045 --> 01:54:39.969]  Okay, a number of things I'd like to say and you've got to cut me off when you have to.
[01:54:39.969 --> 01:54:41.530]  That's fine, go ahead.
[01:54:41.530 --> 01:54:45.334]  But anyway, you are second to none when it comes to getting the word out.
[01:54:47.483 --> 01:54:48.945]  I don't know what's being discussed.
[01:54:48.945 --> 01:55:01.076]  I listen to your radio program as often as I can, but it seems to me that there's no other solution than to follow one of our founding documents, which is the Declaration of Independence.
[01:55:01.076 --> 01:55:02.738]  We need to institute new government.
[01:55:02.738 --> 01:55:07.582]  These tyrants that are running our government in Congress and in the White House are not going...
[01:55:08.243 --> 01:55:11.566]  Well, we're trying to do that through the states, and there's big moves.
[01:55:11.566 --> 01:55:17.310]  Texas, Alaska, a whole bunch of other states are moving to ban the TSA and the state borders.
[01:55:17.310 --> 01:55:21.614]  Then their bosses will stage terror attacks so their mafia can roll in and take over.
[01:55:21.614 --> 01:55:23.155]  We'll expose that.
[01:55:23.155 --> 01:55:33.143]  I mean, look, the Sons of Liberty for 15 years tried to fix things peacefully before the feds came of that day, the British government, to confiscate the guns.
[01:55:33.143 --> 01:55:34.544]  That's when it began.
[01:55:34.544 --> 01:55:36.646]  But I mean, how do we institute new government?
[01:55:38.308 --> 01:55:46.070]  Well, like, you know, again, it's almost as if we gotta be careful what we say and be politically correct, but what did our founding fathers do?
[01:55:48.696 --> 01:55:52.679]  Well, when the British came to confiscate guns, they fought back.
[01:55:52.679 --> 01:55:56.462]  And I mean, I don't think Americans should turn... They start mass gun confiscation.
[01:55:56.462 --> 01:55:57.022]  It's illegal.
[01:55:57.022 --> 01:55:58.043]  It's unconstitutional.
[01:55:58.043 --> 01:55:59.004]  It's tyrannical.
[01:55:59.004 --> 01:56:01.125]  We have a right to defend ourselves.
[01:56:01.125 --> 01:56:02.666]  But I mean, that isn't going on.
[01:56:02.666 --> 01:56:05.869]  They're trying to slowly pass laws to do it.
[01:56:05.869 --> 01:56:06.949]  We've got to fight back.
[01:56:06.949 --> 01:56:08.591]  We've got right on our sides.
[01:56:08.591 --> 01:56:12.573]  The globalists have to stage terror attacks to then blame it on us to take our liberties.
[01:56:12.573 --> 01:56:14.415]  They want things to get violent.
[01:56:14.415 --> 01:56:17.297]  Because then they can start shutting the media down with their internet kill switch.
[01:56:18.143 --> 01:56:18.843]  Correct.
[01:56:18.843 --> 01:56:21.464]  Yeah, and I agree with that, and I appreciate your time.
[01:56:21.464 --> 01:56:22.545]  A couple other things real quick.
[01:56:22.545 --> 01:56:24.986]  Well, John, let me just comment on this big subject you raised.
[01:56:24.986 --> 01:56:27.667]  We've got to first reach out to the military and police.
[01:56:27.667 --> 01:56:30.769]  The number one donators to Ron Paul in the last campaign were the military.
[01:56:30.769 --> 01:56:32.629]  The military's full of great people.
[01:56:32.629 --> 01:56:34.490]  Just an evil system runs it.
[01:56:34.490 --> 01:56:36.751]  The average cop, I mean, I don't deserve it.
[01:56:36.751 --> 01:56:39.773]  I get pulled over maybe once a year speeding all over Texas.
[01:56:39.773 --> 01:56:40.993]  They almost always let me go.
[01:56:40.993 --> 01:56:41.733]  They're listeners.
[01:56:41.733 --> 01:56:42.634]  They probably shouldn't do that.
[01:56:43.342 --> 01:56:49.891]  You know, the point is, is that the average cop's good, the average military's good, the average government, the average corporate person's good.
[01:56:49.891 --> 01:56:51.933]  It's the globalists.
[01:56:51.933 --> 01:56:55.137]  Rothkopf, three years ago, wrote the best-selling book, Superclass.
[01:56:55.137 --> 01:56:56.139]  The head of the Kissinger Group.
[01:56:56.139 --> 01:56:57.180]  We had him on the show.
[01:56:57.180 --> 01:56:58.742]  You know, called up his publisher, got him on.
[01:56:58.742 --> 01:56:59.984]  He admitted world government.
[01:56:59.984 --> 01:57:01.726]  He admitted 6,000 people run the world.
[01:57:02.046 --> 01:57:03.007]  It's undemocratic.
[01:57:03.007 --> 01:57:04.187]  It's anti-freedom.
[01:57:04.187 --> 01:57:05.248]  I'm tired of them.
[01:57:05.248 --> 01:57:07.590]  They use government as their tool to control us.
[01:57:07.590 --> 01:57:09.411]  It's time to cut back the government.
[01:57:09.411 --> 01:57:12.593]  And if we're going to cut unions and things, first let's cut the bankers.
[01:57:12.593 --> 01:57:14.334]  First let's go after the fellow reserve.
[01:57:14.334 --> 01:57:16.656]  Let's go after the 1.5 quadrillion.
[01:57:16.656 --> 01:57:21.699]  We've got to get rid of that fraudulent debt we don't owe or all these other cuts won't do anything.
[01:57:23.069 --> 01:57:23.849]  I'm out of time, John.
[01:57:23.849 --> 01:57:24.669]  I'm out of time.
[01:57:24.669 --> 01:57:27.910]  I'm sorry to James, Elliot, Kevin, Brooke, Richard, Francis.
[01:57:27.910 --> 01:57:29.210]  Call me back tomorrow, 11 a.m.
[01:57:29.210 --> 01:57:29.870]  Central.
[01:57:29.870 --> 01:57:30.990]  We'll keep those names.
[01:57:30.990 --> 01:57:32.351]  You'll go to the front of the line.
[01:57:32.351 --> 01:57:33.091]  First-time callers.
[01:57:33.091 --> 01:57:33.831]  We'll do it again tomorrow.
[01:57:33.831 --> 01:57:35.811]  We'll do first-time callers tomorrow, 11 a.m.
[01:57:35.811 --> 01:57:37.552]  Central, 12 noon, Eastern.
[01:57:37.552 --> 01:57:38.892]  Great job with the crew.
[01:57:38.892 --> 01:57:39.872]  Look, we know history.
[01:57:39.872 --> 01:57:41.312]  We know what tyranny is.
[01:57:41.312 --> 01:57:42.553]  Let's wake up to it.
[01:57:42.553 --> 01:57:44.473]  Stand up and say, we're free human beings.
[01:57:44.473 --> 01:57:45.793]  We're not your slaves.
[01:57:45.793 --> 01:57:47.133]  Get off my back.
[01:57:47.133 --> 01:57:48.134]  Leave me alone.
[01:57:48.134 --> 01:57:49.094]  Infowars.com!
[01:57:51.482 --> 01:57:58.144]  When you're out on the road, the last place you want to be is on the road.
[01:57:58.144 --> 01:58:03.286]  But if the unfortunate happens, you'll be glad you were wearing diamond gussets.
[01:58:03.286 --> 01:58:18.032]  There's a place down in Tennessee Where they make blue diamond gusset jeans They sew pride in every stitch Guarantee you love the way they fit
[01:58:20.370 --> 01:58:25.093]  They put a Diamond Gusset in the crotch where you need it most.
[01:58:25.093 --> 01:58:28.936]  Blue Diamond Gussets got it.
[01:58:28.936 --> 01:58:30.157]  Others don't.
[01:58:30.157 --> 01:58:32.318]  We turn jeans inside out.
[01:58:32.318 --> 01:58:34.100]  Diamond Gusset Jeans.
[01:58:34.100 --> 01:58:36.982]  Made in the USA with unparalleled quality.
[01:58:36.982 --> 01:58:43.606]  Our Defender Motorcycle Jeans combine Gusset comfort with Kevlar protection so you can ride all day with confidence.
[01:58:43.606 --> 01:58:46.308]  Order yours at gusset.com.
[01:58:46.308 --> 01:58:48.690]  Diamond Gusset Jeans got it.
[01:58:48.690 --> 01:58:49.551]  Others don't.
[01:58:50.694 --> 01:58:55.237]  This is Alex Jones with 5 good reasons you should consider buying a solar power generator.
[01:58:55.237 --> 01:58:56.158]  Number 1.
[01:58:56.158 --> 01:58:59.581]  New climate legislation could easily double or triple your electric bill.
[01:58:59.581 --> 01:59:00.441]  Number 2.
[01:59:00.441 --> 01:59:05.325]  Our new energy czar wants to control how much power your electric company allows you to have.
[01:59:05.325 --> 01:59:06.085]  It's true.
[01:59:06.085 --> 01:59:10.949]  Total government control of electricity in the name of smart grid technology is coming.
[01:59:10.949 --> 01:59:11.770]  Number 3.
[01:59:11.770 --> 01:59:15.352]  In some areas of the country, the power grid is dangerously overloaded.
[01:59:15.352 --> 01:59:19.035]  And now, new socialist legislation is only compounding the problem.
[01:59:19.255 --> 01:59:20.056]  Number 4.
[01:59:20.056 --> 01:59:22.818]  Dangerous weather is always a threat to local grids.
[01:59:22.818 --> 01:59:26.502]  Every year, thousands of families lose their power from weather-related outages.
[01:59:26.502 --> 01:59:27.283]  Number 5.
[01:59:27.283 --> 01:59:31.446]  A solar power generator provides powerful backup, insurance, and peace of mind.
[01:59:31.446 --> 01:59:36.211]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[01:59:36.491 --> 01:59:40.654]  You can get more information at www.mysolarbackup.com.
[01:59:40.654 --> 01:59:42.455]  That's mysolarbackup.com.
[01:59:42.455 --> 01:59:44.696]  Remember, the government doesn't own the sun.
[01:59:44.696 --> 01:59:47.298]  So go to mysolarbackup.com or call 1-877-327-0365.
[01:59:47.298 --> 01:59:53.401]  Coast to Coast.
[01:59:53.401 --> 01:59:55.463]  Direct from Austin.
[01:59:55.463 --> 01:59:58.665]  You're listening to the Alex Jones Broadcasting Network.
