whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[01:25:57.360 --> 01:25:59.360]   That's the plan in total.
[01:25:59.360 --> 01:26:02.360]   So the next two segments, let me give the number out.
[01:26:04.360 --> 01:26:09.360]   The network of cities funding immigration lawyers expanding because they skim off the money.
[01:26:09.360 --> 01:26:17.360]   877-789-ALEX, 877-789-2539.
[01:26:17.360 --> 01:26:24.360]   We'll probably have time for six, seven calls, and I'll just go to you and get you off because I know you're busy.
[01:26:24.360 --> 01:26:28.360]   But I want to hear from law enforcement that's on the border, Border Patrol, ICE.
[01:26:28.360 --> 01:26:33.360]   I want to hear from people in Mexico that have witnessed all this, people in San Diego are witnessing it.
[01:26:33.360 --> 01:26:38.360]   877-789-ALEX, 877-789-2539.
[01:26:38.360 --> 01:26:40.360]   And we will get your calls.
[01:26:40.360 --> 01:26:52.360]   But in case you just tuned in, the U.S. just got hit by the imaginary migrant illegal alien caravan funded by the U.N. with taxpayer money that just climbed over the border and slammed into police and military.
[01:26:52.360 --> 01:26:54.360]   And Trump isn't going to put this out.
[01:26:54.360 --> 01:26:56.360]   He's smart not to, but I can do it at a limited level so you know.
[01:26:56.360 --> 01:27:00.360]   From the law reports we got, it looks like hundreds got in.
[01:27:01.360 --> 01:27:05.360]   They'll then be sent to immigration judges that let them out for on average two plus years.
[01:27:05.360 --> 01:27:07.360]   They just say, "We'll see you in a couple years."
[01:27:07.360 --> 01:27:11.360]   They never show, I think, what's the number I've seen, like 90 plus percent never show back up to the hearings.
[01:27:11.360 --> 01:27:15.360]   Well, they've already been given a new identity.
[01:27:15.360 --> 01:27:16.360]   They're already working with the Democrats.
[01:27:16.360 --> 01:27:20.360]   They're already getting a large part of their livelihood skimmed off the top.
[01:27:20.360 --> 01:27:24.360]   We're going to go to break and come back and take some of your calls.
[01:27:25.360 --> 01:27:33.360]   Again, that's only calls from people with direct knowledge of this, Border Patrol, ICE, military on the border, people in Mexico that have witnessed the caravan.
[01:27:33.360 --> 01:27:36.360]   Please, other callers, let them get a chance to get through.
[01:27:36.360 --> 01:27:39.360]   877-789-2539.
[01:27:39.360 --> 01:27:41.360]   All right.
[01:27:41.360 --> 01:27:45.360]   I've done an hour and a half of broadcast, haven't plugged yet, and we won't be here if I don't plug.
[01:27:45.360 --> 01:27:52.360]   We had Black Friday week, and it is the biggest sale we've ever had because we've just escalated everything.
[01:27:52.360 --> 01:27:55.360]   50% off all InfoWars Live supplements.
[01:27:55.360 --> 01:27:57.360]   That's Brain Force, X3, all of it.
[01:27:57.360 --> 01:28:07.360]   50% off all InfoWars Live products, 50% off, and store-wide free shipping, and this is the biggest part, double Patriot points on your next order.
[01:28:07.360 --> 01:28:12.360]   When you check out in our high-tech shopping cart, you can magically get Patriot points, 5% on each dollar.
[01:28:12.360 --> 01:28:15.360]   It's 10% on each dollar.
[01:28:15.360 --> 01:28:17.360]   That makes a lot of these lost leaders now.
[01:28:17.360 --> 01:28:21.360]   So I am, at end of year, getting rid of all of our great inventory.
[01:28:21.360 --> 01:28:23.360]   High-quality, storable food, 50% off.
[01:28:23.360 --> 01:28:28.360]   Alexa Pure, very best gravity-fed stainless steel filter, leading competitors, 400 bucks.
[01:28:28.360 --> 01:28:30.360]   This is normally 240.
[01:28:30.360 --> 01:28:31.360]   It's at 127.
[01:28:31.360 --> 01:28:36.360]   That's a clearance price from the factory at year-end, so they don't have to pay inventory tax to get it all out.
[01:28:36.360 --> 01:28:43.360]   This is the best deal I've ever seen on stainless steel gravity filtration systems, Alexa Pure Pro 127.
[01:28:43.360 --> 01:28:45.360]   All of it at InfoWarsStore.com.
[01:28:45.360 --> 01:28:50.360]   Free shipping, store-wide, 50% off to 75% off, and double Patriot points.
[01:28:50.360 --> 01:28:53.360]   And you support the InfoWars, a total 360 wins.
[01:28:53.360 --> 01:28:55.360]   So take action today at InfoWarsStore.com.
[01:28:55.360 --> 01:29:06.360]   Years ago, InfoWars Life created the powerful MycoZx formula to help you combat internal yeast.
[01:29:06.360 --> 01:29:10.360]   As the years went on, and more toxins were pumped into the environment,
[01:29:10.360 --> 01:29:14.360]   our team knew we had to create a bigger and better formula to help support your gut health.
[01:29:14.360 --> 01:29:17.360]   MycoZx Plus is the result of the search for that formula.
[01:29:17.360 --> 01:29:23.360]   A unique natural formula designed to support the body's natural cleansing of yeast and fungal organisms.
[01:29:23.360 --> 01:29:25.360]   There's no better product to help your body fight back.
[01:29:25.360 --> 01:29:29.360]   MycoZx Plus helps support a healthy microbial balance in the body,
[01:29:29.360 --> 01:29:35.360]   supports your digestive tract, and addresses the intestinal yeast that can cause you problems if it goes unchecked.
[01:29:35.360 --> 01:29:38.360]   Powered by an impressive list of ingredients, including grapefruit seed extract,
[01:29:38.360 --> 01:29:41.360]   Paldarco bark, and grape seed extract,
[01:29:41.360 --> 01:29:46.360]   our formula is fueled by ingredients that stood the test of time as powerful micro-balancing properties.
[01:29:46.360 --> 01:29:51.360]   Pick up a bottle of the new and improved MycoZx Plus today at InfoWarsLife.com.
[01:29:51.360 --> 01:29:53.360]   That's InfoWarsLife.com.
[01:29:53.360 --> 01:30:00.360]   We all know the importance of fish oils.
[01:30:00.360 --> 01:30:02.360]   While we are sure to provide them for ourselves,
[01:30:02.360 --> 01:30:06.360]   it's just as important to make sure your kids get their EPA and DHA too.
[01:30:06.360 --> 01:30:11.360]   Honor Roll is a powerful DHA fish oil formula for your child.
[01:30:11.360 --> 01:30:14.360]   Built from the ground up to support your child's development,
[01:30:14.360 --> 01:30:17.360]   this formula uses wild anchovy fish oil,
[01:30:17.360 --> 01:30:19.360]   ultra-purified krill oil,
[01:30:19.360 --> 01:30:24.360]   and wild salmon fish oil with vitamins to boost your child's mind and body.
[01:30:24.360 --> 01:30:28.360]   With this fish oil formula, you can support your child's optimal heart,
[01:30:28.360 --> 01:30:32.360]   joint, cognitive, and brain health while providing DHA,
[01:30:32.360 --> 01:30:36.360]   which has been shown to be essential for your child's brain growth spurts.
[01:30:36.360 --> 01:30:41.360]   Built on powerful ingredients with 580 mg of high DHA omega-3s,
[01:30:41.360 --> 01:30:46.360]   this formula is highly refined to eliminate nearly all heavy metals.
[01:30:46.360 --> 01:30:50.360]   If you're looking for a formula to help your child grow, look no further.
[01:30:50.360 --> 01:30:55.360]   Try Honor Roll from InfoWarsLife at InfoWarsStore.com.
[01:30:55.360 --> 01:31:00.360]   We've taken thousands of years of known research
[01:31:00.360 --> 01:31:04.360]   and put it together with our own four years of seeking and testing
[01:31:04.360 --> 01:31:08.360]   to find the very best systems that God gave us through Mother Nature to detoxify the body.
[01:31:08.360 --> 01:31:13.360]   That's why I'm introducing Z-Shield, Toxic Metal and Chemical Defense Support.
[01:31:13.360 --> 01:31:14.360]   It's made in the USA.
[01:31:14.360 --> 01:31:17.360]   It's filled with known compounds from nature
[01:31:17.360 --> 01:31:20.360]   that are absolutely associated with detoxifying the body,
[01:31:20.360 --> 01:31:21.360]   and it supports the InfoWars.
[01:31:21.360 --> 01:31:23.360]   It is a classical 360 win.
[01:31:23.360 --> 01:31:27.360]   This is the formula that I personally have been taking for over a year,
[01:31:27.360 --> 01:31:30.360]   and now we believe we have come as close to perfection
[01:31:30.360 --> 01:31:33.360]   when it comes to a detoxifier as you can possibly get.
[01:31:33.360 --> 01:31:35.360]   You owe it to yourself, you owe it to your family,
[01:31:35.360 --> 01:31:38.360]   and you owe it to the future of this country and the world
[01:31:38.360 --> 01:31:42.360]   that patriots stay as healthy and as clean and as focused as you can be,
[01:31:42.360 --> 01:31:45.360]   because we need you, the remnant of America,
[01:31:45.360 --> 01:31:48.360]   to reignite those brush fires to the next level
[01:31:48.360 --> 01:31:50.360]   and to be healthy and as focused as you can be.
[01:31:50.360 --> 01:31:53.360]   Thanks to your support and your prayers, together, we're changing the world.
[01:31:53.360 --> 01:31:57.360]   Now it's time to change our bodies with Z-Shield at InfoWarsLife.com.
[01:31:57.360 --> 01:32:02.360]   One of the most incredible cups of coffee
[01:32:02.360 --> 01:32:05.360]   can be found in the high mountains of southern Mexico,
[01:32:05.360 --> 01:32:09.360]   where the Chiapas farmers have spent years perfecting their techniques.
[01:32:09.360 --> 01:32:14.360]   Based on hundreds of years of traditional techniques and perfect conditions,
[01:32:14.360 --> 01:32:18.360]   we've sourced only the best to provide you with our immune support
[01:32:18.360 --> 01:32:20.360]   and Wake Up America Patriot Blend coffee.
[01:32:20.360 --> 01:32:24.360]   Ancient Mayan knowledge is paired with the natural fertility of the land
[01:32:24.360 --> 01:32:26.360]   to generate the world's finest coffee beans.
[01:32:26.360 --> 01:32:29.360]   Carefully harvested and free of toxic chemicals
[01:32:29.360 --> 01:32:31.360]   used in big agricultural productions,
[01:32:31.360 --> 01:32:36.360]   Patriot Blend coffees have a smooth, bold flavor with great depth
[01:32:36.360 --> 01:32:38.360]   to give you just what you need in the morning.
[01:32:38.360 --> 01:32:40.360]   You can even choose to start your morning healthier
[01:32:40.360 --> 01:32:42.360]   with the Immune Support Blend,
[01:32:42.360 --> 01:32:46.360]   infused with a powerful blend to support your immune response and stamina.
[01:32:46.360 --> 01:32:48.360]   It's time to take care of your morning routine.
[01:32:48.360 --> 01:32:51.360]   Get a bag of Patriot Blend coffee to support the show
[01:32:51.360 --> 01:32:55.360]   while enhancing your morning routine at InfoWarsStore.com.
[01:32:57.360 --> 01:33:00.360]   [music]
[01:33:00.360 --> 01:33:04.360]   You're listening to The Alex Jones Show.
[01:33:04.360 --> 01:33:14.360]   [music]
[01:33:14.360 --> 01:33:16.360]   Big Brother
[01:33:16.360 --> 01:33:19.360]   Mainstream Media
[01:33:19.360 --> 01:33:22.360]   Government Cover-Ups
[01:33:22.360 --> 01:33:24.360]   You want answers?
[01:33:24.360 --> 01:33:26.360]   Well, so does he.
[01:33:26.360 --> 01:33:30.360]   Live from Austin, Texas, broadcasting worldwide,
[01:33:30.360 --> 01:33:33.360]   it's Alex Jones.
[01:33:33.360 --> 01:33:37.360]   The UN has public battle plans.
[01:33:37.360 --> 01:33:40.360]   They're allied with the Chai Koms and the Fortune 100.
[01:33:40.360 --> 01:33:44.360]   Collapse Latin America, collapse Africa, collapse the Middle East,
[01:33:44.360 --> 01:33:49.360]   and then flood Western Europe, Russia, the United States
[01:33:49.360 --> 01:33:53.360]   with brainwashed political operatives who've been in UN camps.
[01:33:53.360 --> 01:33:57.360]   The very dumbest, the very poorest,
[01:33:57.360 --> 01:34:01.360]   the most hungry to then be pushed into our nations.
[01:34:01.360 --> 01:34:07.360]   And so the plan to kill America starts with the collapse of Latin America.
[01:34:07.360 --> 01:34:11.360]   That's future war, ladies and gentlemen, and we're witnessing it.
[01:34:11.360 --> 01:34:15.360]   And in a war, when you're being invaded,
[01:34:15.360 --> 01:34:21.360]   there are a lot of doctrinal systems, especially when a war starts,
[01:34:21.360 --> 01:34:25.360]   you tell them, "No one hit your border. No one is attacking."
[01:34:25.360 --> 01:34:27.360]   Again, the Germans at the beginning of World War II,
[01:34:27.360 --> 01:34:29.360]   when they would invade Czechoslovakia and Poland,
[01:34:29.360 --> 01:34:32.360]   for up to a week, they would say, "We have not invaded.
[01:34:32.360 --> 01:34:34.360]   We have not invaded. We have not invaded."
[01:34:34.360 --> 01:34:38.360]   Now, Hitler would be on the radio and on newsreels to Germans saying,
[01:34:38.360 --> 01:34:45.360]   "We have stood up and we are fighting back after the Poles attacked our base at Gleiwitz."
[01:34:45.360 --> 01:34:49.360]   The truth is, he'd had German troops attack their own base
[01:34:49.360 --> 01:34:55.360]   and then shoot film of it in Operation Hemler, which is declassified, to blame the Poles.
[01:34:55.360 --> 01:35:00.360]   So he was telling Germans, "We have smashed into them because they attacked us.
[01:35:00.360 --> 01:35:02.360]   Poland has attacked us."
[01:35:02.360 --> 01:35:05.360]   But they were broadcasting into Poland, "You are not under assault.
[01:35:05.360 --> 01:35:07.360]   No one is attacking you."
[01:35:07.360 --> 01:35:11.360]   Same thing, "There is no caravan. There is no world government.
[01:35:11.360 --> 01:35:14.360]   Islam is peaceful. Lay down your firearms.
[01:35:14.360 --> 01:35:16.360]   No one wants your guns, but we're going to ban them."
[01:35:16.360 --> 01:35:19.360]   This is a tactic.
[01:35:19.360 --> 01:35:21.360]   That doesn't make sense.
[01:35:21.360 --> 01:35:25.360]   It would discredit those that are telling the lie, that they say there is no caravan,
[01:35:25.360 --> 01:35:28.360]   but it smashes through Mexico, smashes through here.
[01:35:28.360 --> 01:35:30.360]   It's child smuggling on record.
[01:35:30.360 --> 01:35:32.360]   That's because you're informed.
[01:35:32.360 --> 01:35:34.360]   They're targeting people that don't pay attention.
[01:35:34.360 --> 01:35:37.360]   I was reading some of the writings of Joseph Goebbels,
[01:35:37.360 --> 01:35:40.360]   the Nazi propaganda minister to understand evil.
[01:35:40.360 --> 01:35:43.360]   He was telling German propagandists, he said,
[01:35:43.360 --> 01:35:47.360]   "Stop giving them big complex reasons.
[01:35:47.360 --> 01:35:50.360]   People just want to be lazy.
[01:35:50.360 --> 01:35:53.360]   Give them an excuse not to believe.
[01:35:53.360 --> 01:35:56.360]   It doesn't matter if it can be disproven.
[01:35:56.360 --> 01:35:59.360]   Appeal to authority. Just have it everywhere."
[01:35:59.360 --> 01:36:02.360]   So when bombs were dropping all over Germany,
[01:36:02.360 --> 01:36:04.360]   and they were starting to lose the war,
[01:36:04.360 --> 01:36:08.360]   they would go on air, and if, say, 10,000 homes got burned up in a night,
[01:36:08.360 --> 01:36:11.360]   they'd say two bombs fell and burned five houses.
[01:36:11.360 --> 01:36:15.360]   And you go, "That doesn't make sense.
[01:36:15.360 --> 01:36:18.360]   If you're in a town and a third of the city just burned down overnight
[01:36:18.360 --> 01:36:26.360]   because 1,000 Lancaster British bombers and US B-17s
[01:36:26.360 --> 01:36:31.360]   just dropped 100,000, 200,000 firebombs on your ass,
[01:36:31.360 --> 01:36:36.360]   why would the Nazis go on radio and they had newsreels every day?
[01:36:36.360 --> 01:36:38.360]   It was free. You'd go into theaters everywhere.
[01:36:38.360 --> 01:36:40.360]   They didn't have TV, and they'd have a newsreel.
[01:36:40.360 --> 01:36:43.360]   You'd just step in and watch it.
[01:36:43.360 --> 01:36:46.360]   They didn't have TV yet, but they had that.
[01:36:46.360 --> 01:36:50.360]   Limited homes had TV, but I'm digressing off into history.
[01:36:50.360 --> 01:36:51.360]   It doesn't make sense.
[01:36:51.360 --> 01:36:53.360]   Whole cities are getting burned down.
[01:36:53.360 --> 01:36:56.360]   Why would you say it didn't happen?
[01:36:56.360 --> 01:37:00.360]   Because then it would make the debate about people arguing that the city was burned down
[01:37:00.360 --> 01:37:03.360]   instead of the city was burned down.
[01:37:03.360 --> 01:37:04.360]   You see?
[01:37:04.360 --> 01:37:09.360]   It would make the debate about, okay, Acosta chops her hand,
[01:37:09.360 --> 01:37:11.360]   grabs the mic, pulls it back.
[01:37:11.360 --> 01:37:12.360]   We just zoom in on the video.
[01:37:12.360 --> 01:37:14.360]   Everybody sees the video.
[01:37:14.360 --> 01:37:16.360]   Everybody sees it's not edited.
[01:37:16.360 --> 01:37:18.360]   But say we edited it.
[01:37:18.360 --> 01:37:22.360]   Say we sped it up, which we didn't, even though the video is the same length,
[01:37:22.360 --> 01:37:27.360]   and make the debate about did we edit it.
[01:37:27.360 --> 01:37:30.360]   See, now you're not talking about Acosta asking three, four questions,
[01:37:30.360 --> 01:37:32.360]   not shutting up after the third,
[01:37:32.360 --> 01:37:35.360]   pushing her hand down, grabbing the mic back, saying he didn't touch her.
[01:37:35.360 --> 01:37:39.360]   What do you do when he's done that?
[01:37:39.360 --> 01:37:45.360]   You simply say Alex Jones and Donald Trump are liars.
[01:37:45.360 --> 01:37:47.360]   Acosta didn't touch her.
[01:37:47.360 --> 01:37:49.360]   That's a fake video.
[01:37:49.360 --> 01:37:56.360]   And everybody has a national debate for five days about whether it happened or not.
[01:37:56.360 --> 01:37:58.360]   And you're like, that doesn't make sense.
[01:37:58.360 --> 01:37:59.360]   Yes, it does.
[01:37:59.360 --> 01:38:07.360]   If you're trying to deceive people, think about how smart that is.
[01:38:07.360 --> 01:38:09.360]   Think about how smart that is.
[01:38:09.360 --> 01:38:13.360]   Instead of having a debate about Acosta not shutting up, always heckling,
[01:38:13.360 --> 01:38:15.360]   always asking three, four more questions,
[01:38:15.360 --> 01:38:17.360]   you just change it and say it didn't happen,
[01:38:17.360 --> 01:38:20.360]   and the debate happens about whether it happened or not.
[01:38:20.360 --> 01:38:23.360]   By the way, I love our audience.
[01:38:23.360 --> 01:38:27.360]   But we've got 20-something phone lines,
[01:38:27.360 --> 01:38:29.360]   and we've got one person that's answering the phones.
[01:38:29.360 --> 01:38:35.360]   And I said, "Military or ICE, to give us your take on the border,"
[01:38:35.360 --> 01:38:38.360]   and the phone's all loaded up, and it's all regular listeners.
[01:38:38.360 --> 01:38:39.360]   We won't give their opinion.
[01:38:39.360 --> 01:38:41.360]   So we're not going to have any calls, and that's okay.
[01:38:41.360 --> 01:38:44.360]   But I wanted to hear from ICE.
[01:38:44.360 --> 01:38:45.360]   I wanted to hear from the military.
[01:38:45.360 --> 01:38:49.360]   I wanted to hear specifically on people what you think of the invasion
[01:38:49.360 --> 01:38:51.360]   and the fact that they said this caravan wasn't coming,
[01:38:51.360 --> 01:38:53.360]   and now it just slammed over the U.S. border.
[01:38:53.360 --> 01:38:56.360]   I don't know why they're not talking about the fact that a couple hundred got over
[01:38:56.360 --> 01:38:59.360]   because they don't want to encourage people to know they're going to now get asylum,
[01:38:59.360 --> 01:39:00.360]   basically, because of the liberal judges.
[01:39:00.360 --> 01:39:03.360]   But they've already run over the Mexican police.
[01:39:03.360 --> 01:39:08.360]   They've run over everybody else, and more are coming, and this is a national crisis.
[01:39:08.360 --> 01:39:14.360]   So let me just, in general, give the number out only for police or military
[01:39:14.360 --> 01:39:17.360]   to give your take on this and how serious this is
[01:39:17.360 --> 01:39:19.360]   and how existential it is to the nation's future.
[01:39:19.360 --> 01:39:21.360]   Or am I wrong?
[01:39:21.360 --> 01:39:23.360]   Maybe the footage we're showing is fake if you're a TV viewer.
[01:39:23.360 --> 01:39:28.360]   Maybe it's not over local news that this all just happened, people waving foreign flags.
[01:39:28.360 --> 01:39:34.360]   No, it did happen, and I can't believe that we still have CNN saying nothing happened.
[01:39:34.360 --> 01:39:38.360]   How insulting is this?
[01:39:38.360 --> 01:39:44.360]   So the number again is 877-789-ALEX, 877-789-2539.
[01:39:44.360 --> 01:39:47.360]   We'll take a few calls on the other side if they're able to get through.
[01:39:47.360 --> 01:39:54.360]   But 877-789-ALEX, I specifically want to get military view on this,
[01:39:54.360 --> 01:39:59.360]   or even if you're not on the border, that's a very limited group working right now, ICE, or former ICE.
[01:39:59.360 --> 01:40:02.360]   Just your take on--you saw Europe overrun by the globalists.
[01:40:02.360 --> 01:40:06.360]   You saw them six years ago break down the borders.
[01:40:06.360 --> 01:40:08.360]   In fact, roll for TV viewers.
[01:40:08.360 --> 01:40:13.360]   You know, some of the B-roll the last six years of just fences being climbed over and rammed down,
[01:40:13.360 --> 01:40:15.360]   the same stuff we just saw.
[01:40:15.360 --> 01:40:22.360]   And then once that happens, then they build the U.N. center in your country, and then it's all over.
[01:40:22.360 --> 01:40:24.360]   This is footage three weeks ago in Mexico.
[01:40:24.360 --> 01:40:25.360]   We told you they were coming.
[01:40:25.360 --> 01:40:27.360]   The media said it didn't exist.
[01:40:27.360 --> 01:40:28.360]   How crazy is that?
[01:40:28.360 --> 01:40:33.360]   Now it's here, and now 50-plus thousand more are massing.
[01:40:33.360 --> 01:40:36.360]   And now you know kids are going to get hurt in this, and they're going to blame America.
[01:40:36.360 --> 01:40:37.360]   They're going to blame Trump.
[01:40:37.360 --> 01:40:39.360]   And there they are waving foreign flags.
[01:40:39.360 --> 01:40:44.360]   There they are burning American flags.
[01:40:44.360 --> 01:40:48.360]   The same playbook for Europe is now being played against us right now.
[01:40:48.360 --> 01:40:51.360]   877-789-2539.
[01:40:51.360 --> 01:40:55.360]   And tomorrow I'll be on from 11 a.m. to 3 p.m. covering this.
[01:40:55.360 --> 01:40:59.360]   You better believe David Knight with the David Knight Show, 8 a.m. tomorrow with his syndicated radio TV show,
[01:40:59.360 --> 01:41:01.360]   is going to be knocking out of the park.
[01:41:01.360 --> 01:41:03.360]   And why are they trying to censor us?
[01:41:03.360 --> 01:41:06.360]   Why are they trying to block us?
[01:41:06.360 --> 01:41:09.360]   Because we're loyal Americans.
[01:41:09.360 --> 01:41:11.360]   Because we know the program.
[01:41:11.360 --> 01:41:14.360]   We know the operation.
[01:41:14.360 --> 01:41:22.360]   And it's insulting to us to see Soros, Ed Devo, saying, "I'm funding Zodiac boats out of North Africa, 100-plus a day.
[01:41:22.360 --> 01:41:24.360]   I'm funding the collapse of the world.
[01:41:24.360 --> 01:41:25.360]   I'm bringing in the third world.
[01:41:25.360 --> 01:41:26.360]   We're going to control these people.
[01:41:26.360 --> 01:41:27.360]   They won't be able to get jobs.
[01:41:27.360 --> 01:41:29.360]   We'll run them."
[01:41:29.360 --> 01:41:32.360]   America or Europe gets out of line, they'll burn down every city.
[01:41:32.360 --> 01:41:36.360]   And now he's in a hostile takeover of Facebook that could bring down the whole damn stock market.
[01:41:36.360 --> 01:41:42.360]   George Soros is now shorting the U.S. stock market to try to destroy it like Bill Maher said.
[01:41:42.360 --> 01:41:44.360]   Let's crash the stock market to kick Trump out.
[01:41:44.360 --> 01:41:46.360]   And then he's the bad guy.
[01:41:46.360 --> 01:41:48.360]   Trump's the bad guy.
[01:41:48.360 --> 01:41:54.360]   For being a good person that actually is being pragmatic and standing up for everybody.
[01:41:54.360 --> 01:41:56.360]   This is so sick.
[01:41:56.360 --> 01:41:58.360]   I'm going to go to Brett and come back with your calls.
[01:41:58.360 --> 01:42:02.360]   Please don't forget that we've had the biggest sale in our history.
[01:42:02.360 --> 01:42:04.360]   You notice we've just escalated the sales towards the end of the year.
[01:42:04.360 --> 01:42:06.360]   Because they're trying to take our payment process, they're trying to shut us down.
[01:42:06.360 --> 01:42:09.360]   We need to fund ourselves into the new year regardless of what happens.
[01:42:09.360 --> 01:42:12.360]   So we're selling many products at cost.
[01:42:12.360 --> 01:42:16.360]   We're also helping out other partners like Alexa Pure Breeze, Alexa Pure Pro,
[01:42:16.360 --> 01:42:19.360]   the very best air and water filtration systems out there.
[01:42:19.360 --> 01:42:21.360]   Gravity Fed, Stainless Steel, amazing.
[01:42:21.360 --> 01:42:24.360]   The water filtration, $127.
[01:42:24.360 --> 01:42:27.360]   They're selling it to us at cost for like 90-something bucks.
[01:42:27.360 --> 01:42:29.360]   We make like 30-something bucks.
[01:42:29.360 --> 01:42:30.360]   No one's ever had a deal like this.
[01:42:30.360 --> 01:42:31.360]   It's so amazing.
[01:42:31.360 --> 01:42:32.360]   Get it today.
[01:42:32.360 --> 01:42:36.360]   We've got to end this sale in the next few days because they only had a few thousand at that price.
[01:42:36.360 --> 01:42:41.360]   And whether it's high quality, non-GMO, organic coffee, Wake Up America coffee,
[01:42:41.360 --> 01:42:45.360]   whether it's apparel, whether it's books, videos, double Patriot points,
[01:42:45.360 --> 01:42:48.360]   10% on each order towards your next order, free shipping storewide,
[01:42:48.360 --> 01:42:51.360]   and 50% to 75% off at infowarsstore.com.
[01:42:51.360 --> 01:42:52.360]   Our biggest sale ever.
[01:42:52.360 --> 01:42:53.360]   Please support us.
[01:42:53.360 --> 01:42:54.360]   We need your support.
[01:42:54.360 --> 01:42:59.360]   The globalists know that if they suppress the good halogen
[01:42:59.360 --> 01:43:02.360]   and pump the environment full of the bad halogens,
[01:43:02.360 --> 01:43:04.360]   fluoride, chlorine, bromine, you name it,
[01:43:04.360 --> 01:43:06.360]   that it lowers IQ.
[01:43:06.360 --> 01:43:08.360]   It literally dumbs the population down.
[01:43:08.360 --> 01:43:12.360]   And on our quest to bring our listeners and viewers the best iodine in the world,
[01:43:12.360 --> 01:43:15.360]   we've gone through two permutations.
[01:43:15.360 --> 01:43:19.360]   First, seaweed-based iodine that was pretty good but hard to source,
[01:43:19.360 --> 01:43:21.360]   and the globalists tried to block us getting a supply of it.
[01:43:21.360 --> 01:43:25.360]   So we discovered deep earth crystals of pure nascent iodine
[01:43:25.360 --> 01:43:27.360]   and brought you X2 that's been incredible.
[01:43:27.360 --> 01:43:30.360]   Now, due to the establishment trying to block that,
[01:43:30.360 --> 01:43:35.360]   we did more research and secured more of the deep earth crystals of nascent iodine.
[01:43:35.360 --> 01:43:38.360]   But chemists, scientists, and others showed us the research
[01:43:38.360 --> 01:43:41.360]   that by combining it with three other compounds,
[01:43:41.360 --> 01:43:43.360]   two forms of iodine and vitamin C,
[01:43:43.360 --> 01:43:49.360]   it supercharges it and makes it even more bioavailable.
[01:43:49.360 --> 01:43:51.360]   Ladies and gentlemen, you want to research it, you want to see it,
[01:43:51.360 --> 01:43:53.360]   it's an incredible discovery.
[01:43:53.360 --> 01:43:56.360]   X3, now available at infowarslife.com.
[01:43:56.360 --> 01:44:00.360]   We all know that the outside toxins in the water is a serious health issue.
[01:44:00.360 --> 01:44:03.360]   Infowars is proud to sell incredible filters,
[01:44:03.360 --> 01:44:07.360]   but it's almost impossible to keep up with every faucet, shower, and sink in your home.
[01:44:07.360 --> 01:44:12.360]   That's why we're bringing you something to provide clean water for your whole house with one system.
[01:44:12.360 --> 01:44:16.360]   The ProPure Whole House Water Filtration System is an advanced,
[01:44:16.360 --> 01:44:22.360]   four-stage, compact filtration system that will provide water filtration for your entire home,
[01:44:22.360 --> 01:44:25.360]   removing 220-plus contaminants from your water.
[01:44:25.360 --> 01:44:29.360]   It's compact in size, easy to install and maintain,
[01:44:29.360 --> 01:44:33.360]   and keeps fluoride and other dangerous toxins out of your water supply
[01:44:33.360 --> 01:44:35.360]   and away from you and your family.
[01:44:35.360 --> 01:44:38.360]   With its broad-spectrum contaminant reduction,
[01:44:38.360 --> 01:44:43.360]   you'll only need this one filter for clean and refreshing water all over your home.
[01:44:43.360 --> 01:44:45.360]   Head to infowarsstore.com,
[01:44:45.360 --> 01:44:48.360]   and whether it's your first water filtration purchase
[01:44:48.360 --> 01:44:50.360]   or you're looking to replace your current rundown systems,
[01:44:50.360 --> 01:44:56.360]   it's time to go big and go home with the ProPure Whole House Filtration System today.
[01:44:56.360 --> 01:45:01.360]   Infowars Life is bringing you a breakthrough in modern medicine.
[01:45:01.360 --> 01:45:03.360]   Introducing Pollen Block.
[01:45:03.360 --> 01:45:08.360]   We have found an extraordinary new, natural way to alleviate seasonal distress symptoms,
[01:45:08.360 --> 01:45:15.360]   including promoting clear nasal and sinus passageways, eye comfort, and respiratory function.
[01:45:15.360 --> 01:45:20.360]   In the 1960s, researchers in France noticed that people who ate certain quail eggs
[01:45:20.360 --> 01:45:24.360]   experienced less seasonal immune and inflammatory responses.
[01:45:24.360 --> 01:45:27.360]   They began studying this effect in published trials,
[01:45:27.360 --> 01:45:30.360]   and decades later, we now have the fruit of this research,
[01:45:30.360 --> 01:45:35.360]   a fast-acting, chewable tablet that helps alleviate seasonal distress symptoms.
[01:45:35.360 --> 01:45:38.360]   Pollen Block is natural and effective.
[01:45:38.360 --> 01:45:40.360]   It is not an antihistamine.
[01:45:40.360 --> 01:45:44.360]   In fact, current research has found that it actually acts by blocking the activity of tryptase,
[01:45:44.360 --> 01:45:49.360]   which is an enzyme that amplifies immune and inflammatory responses in the body.
[01:45:49.360 --> 01:45:52.360]   Go outside and enjoy the air you breathe.
[01:45:52.360 --> 01:45:57.360]   Head to infowarslife.com and grab a pack of our Pollen Block chewable tablets.
[01:45:57.360 --> 01:46:05.360]   Monday through next Sunday, we are bringing back the biggest sales in our history.
[01:46:05.360 --> 01:46:09.360]   Black Friday Infowars store sale, free shipping and double Patriot points.
