[00:00.000 --> 00:11.000]  Waging War on Corruption. It's Alex Jones coming to you live from the front lines of the Info War.
[32:39.000 --> 32:43.000]  Info Wars Life wants to bring you a sleep support formula
[32:43.000 --> 32:47.000]  that goes above and beyond other leading brands at an affordable price.
[32:47.000 --> 32:51.000]  Get the sleep you deserve and experience the power of knockout.
[32:51.000 --> 32:55.000]  Head on over to infowarslife.com and say goodbye to fatigue.
[32:55.000 --> 33:10.000]  That's infowarslife.com.
[33:10.000 --> 33:29.000]  From the front lines of the Information War, it's Alex Jones.
[33:29.000 --> 33:51.000]  What we are looking at is good and evil, right and wrong.
[33:51.000 --> 33:53.000]  All Watson is serious.
[33:53.000 --> 33:56.000]  You'll hear him here, you'll see him here, you'll see him.
[33:56.000 --> 34:03.000]  I guess when we post videos to Facebook, but he is leaving YouTube
[34:03.000 --> 34:07.000]  because they have blocked or removed most of his videos.
[34:07.000 --> 34:13.000]  So YouTube is censoring 90 plus percent of the conservatives,
[34:13.000 --> 34:17.000]  of the libertarians, not just demonetizing diamonds and silt.
[34:17.000 --> 34:23.000]  Really sweet, smart, great ladies, funny, really positive, bubbly.
[34:23.000 --> 34:26.000]  They've been banned, they've been demonetized.
[34:26.000 --> 34:28.000]  People say we'll leave YouTube.
[34:28.000 --> 34:31.000]  It's a monopoly, it's a monopolistic practice.
[34:31.000 --> 34:34.000]  It advertises as a free town square.
[34:34.000 --> 34:38.000]  You bring the YouTube and then they selectively enforce it.
[34:38.000 --> 34:41.000]  They let leftists say kill us, that's okay.
[34:41.000 --> 34:43.000]  They're now taking down conservative sites.
[34:43.000 --> 34:47.000]  If you show a Hitler clip and say we've seen the dangers of big government before,
[34:47.000 --> 34:50.000]  then they say you're a Nazi and remove.
[34:50.000 --> 34:53.000]  This has happened, Paul gives examples.
[34:53.000 --> 34:56.000]  This is happening to professors and people.
[34:56.000 --> 35:02.000]  They go oh you're a Nazi and you go the clip is of us saying we shouldn't repeat what the Nazis did.
[35:02.000 --> 35:04.000]  But even if you were, you should have that free speech.
[35:04.000 --> 35:07.000]  But see, that's how that works, it's everybody.
[35:07.000 --> 35:11.000]  So we're going to be talking to Paul Watson in a moment, but he wrote the story.
[35:11.000 --> 35:16.000]  It's up on infowars.com.
[35:16.000 --> 35:20.000]  Thanks to YouTube, we're able to see without watching CNN on a regular basis,
[35:20.000 --> 35:25.000]  we're able to have the viewers, human intelligence, flag it, post it, bring it to us.
[35:25.000 --> 35:33.000]  But don't worry, CNN won't take down the high level CIA official who also works for CNN.
[35:33.000 --> 35:38.000]  This isn't some CIA guy like Anderson Cooper that just does it because it impresses his friends.
[35:38.000 --> 35:42.000]  CIA analysts on Trump, the government's going to kill this guy.
[35:42.000 --> 35:53.000]  Well, who is that analyst? It's Philip Mudd, who ran the CIA's torture operations.
[35:53.000 --> 35:59.000]  They call it enhanced interrogation, rough interrogations.
[35:59.000 --> 36:09.000]  I guess next time I shoot an elk right in the head, that's an intense interrogation.
[36:09.000 --> 36:16.000]  And the whole point is, is that this is the killing end, the torturing end of the CIA.
[36:16.000 --> 36:21.000]  This isn't the Anderson Cooper wing of it.
[36:21.000 --> 36:29.000]  And it's the Democrat-controlled operative who was brought in by the Democrats,
[36:29.000 --> 36:33.000]  his appointments by Democrats, and then Mueller, the globalist operative,
[36:33.000 --> 36:37.000]  put him in over a new department at the FBI under Obama,
[36:37.000 --> 36:40.000]  basically having the CIA begin to take control of the FBI.
[36:40.000 --> 36:49.000]  This is incredible under the guise of creating a counterterrorism information center.
[36:49.000 --> 36:54.000]  And he is the one in this context, and we're going to Paul,
[36:54.000 --> 36:59.000]  as they build towards this coup, the censorship is hundreds of times what it's ever been conservatively.
[36:59.000 --> 37:02.000]  It's massive. Google, Facebook, Twitter are admitting censoring.
[37:02.000 --> 37:04.000]  They're censoring the president's tweets.
[37:04.000 --> 37:10.000]  They're blocking his son's tweets. They're blocking Drudge sending out jobs numbers from CNBC.
[37:10.000 --> 37:12.000]  Saying this is improper content.
[37:12.000 --> 37:17.000]  I mean, you know when they're moving that they go to levels of censorship
[37:17.000 --> 37:20.000]  that totally discredit them and makes the public turn against them
[37:20.000 --> 37:27.000]  because they don't have a choice because they've decided to try to have an authoritarian takeover.
[37:27.000 --> 37:30.000]  And they're going to try to sell that to the military and sell it to the police.
[37:30.000 --> 37:34.000]  But the good news is the military and police have woken up to a lot of this.
[37:34.000 --> 37:38.000]  And so this is amazing time to be alive, but they don't care.
[37:38.000 --> 37:42.000]  Just like they had Madam President stuff already printed up that she was going to be the president.
[37:42.000 --> 37:46.000]  And they had fake photos. Here she is winning that night. All fake.
[37:46.000 --> 37:49.000]  Because they're that confident.
[37:49.000 --> 37:51.000]  You analyze this thing.
[37:51.000 --> 37:56.000]  And I talk to people that have overthrown governments, been involved in analyzing coups.
[37:56.000 --> 38:02.000]  This is not a good prospect for these people.
[38:02.000 --> 38:08.000]  I mean, what are they going to do when they've all been saying kill the president and then they killed him?
[38:08.000 --> 38:13.000]  They got imams saying kill gay people, cut women's genitals off, literally.
[38:13.000 --> 38:16.000]  They've got imams on YouTube praising the Pulse nightclub massacre,
[38:16.000 --> 38:22.000]  but Paul Watson is having his videos removed and blocked on modern art.
[38:22.000 --> 38:28.000]  Being funded by the CIA and he shows the CIA admitting that they want ugly art and ugly culture.
[38:28.000 --> 38:31.000]  That's why they're mad. Because who do you think runs Google?
[38:31.000 --> 38:35.000]  When I say CIA, I mean the big foundations that control it.
[38:35.000 --> 38:40.000]  The leftist, globalist, anti-human people that are at the top.
[38:40.000 --> 38:43.000]  We're going to Paul Watson, but here's the clips.
[38:43.000 --> 38:50.000]  Here's Trump making a joke about Russia closing some of the embassies to the U.S. as a retaliation.
[38:50.000 --> 38:52.000]  He goes, oh, well, I guess we've got some layoffs.
[38:52.000 --> 38:56.000]  You know, we've cut some costs here because Trump's been cutting government everywhere.
[38:56.000 --> 39:05.000]  They turn that into some insult to the people of the State Department and the CIA people that are obviously there, as the people don't know that.
[39:05.000 --> 39:14.000]  And it's this little temper tantruming baby that wants to be more popular with his colleagues like Brennan and others that are on TV saying,
[39:14.000 --> 39:20.000]  we're going to have a coup the next few months outside of the Constitution, outside of impeachment.
[39:20.000 --> 39:26.000]  He's going to be gone soon.
[39:26.000 --> 39:28.000]  I've never heard of something this crazy.
[39:28.000 --> 39:35.000]  I mean, hell, they might just have Trump on a podium and just have somebody,
[39:35.000 --> 39:42.000]  maybe Hillary walks up and just shoots him right in the head and we just put a crown on her head right there and everybody falls down and calls her Madam President.
[39:42.000 --> 39:47.000]  That's absurdist, sounds like Monty Python, but they're doing this.
[39:47.000 --> 39:53.000]  And then Trump is sitting there surrounded by a bunch of cowards, most of them that are having drinks with the deep state going,
[39:53.000 --> 39:55.000]  we'll keep you around once we take over.
[39:55.000 --> 39:56.000]  Hey, how's that deal going?
[39:56.000 --> 40:05.000]  People that just want money and position they've stolen and who want to squat over America and squat over flyover country that they've been parasitically feeding on and that they hate.
[40:05.000 --> 40:10.000]  Like Lloyd Blankfein put out tweets going, China's got better infrastructure and I'm moving everything over there.
[40:10.000 --> 40:12.000]  And America's a joke.
[40:12.000 --> 40:13.000]  That's Goldman Sachs.
[40:13.000 --> 40:18.000]  It's used American power to take over the world, literally crapping on us and rubbing it in.
[40:18.000 --> 40:21.000]  So we're going to talk to Paul Watson about this in a moment.
[40:21.000 --> 40:24.000]  Here, ladies and gentlemen, is what Trump actually said.
[40:24.000 --> 40:28.000]  And then the response saying the government is going to kill this guy.
[40:28.000 --> 40:30.000]  Here it is.
[40:30.000 --> 40:39.000]  Do you have any response to the Russian president spelling 755 workers from our entity?
[40:39.000 --> 40:43.000]  No, I want to thank him because we're trying to cut down on payroll.
[40:43.000 --> 40:51.000]  And as far as I'm concerned, I'm very thankful that he let go of a large number of people because now we have a smaller payroll.
[40:51.000 --> 40:54.000]  There's no real reason for them to go back.
[40:54.000 --> 41:01.000]  So I greatly appreciate the fact that they've been able to cut our payroll for the United States. We'll save a lot of money.
