[00:00.000 --> 00:04.000]  You're listening to the Alex Jones show.
[31:33.000 --> 31:41.000]  The elite are masters at poisoning our environment, while themselves doing things that mitigate or avoid most toxic effects to themselves.
[31:41.000 --> 31:43.000]  The general public doesn't.
[31:43.000 --> 31:47.000]  The Alexa Pure Breeze would be a steal at $300, $400, $500.
[31:47.000 --> 31:57.000]  One of these systems can keep 800 square feet incredibly clean. This is a system I'm personally putting in throughout my house, replacing older, more expensive filters that didn't do as good a job.
[31:57.000 --> 32:21.000]  Find out why this system is so revolutionary today in M4WareStore.com.
[32:27.000 --> 32:36.000]  The DNA Force is its powerful lineup of patented ingredients like CoQ-10, systematic enzymes, NAR-lipoic acid, BioPQQ and many others.
[32:36.000 --> 32:44.000]  BioPQQ alone is backed by an unprecedented 175 clinical studies and just one batch of this stuff costs us more than $30,000.
[32:44.000 --> 32:47.000]  Visit M4WareStore.com and read the reviews for yourself.
[32:47.000 --> 32:55.000]  Over 700 reviews have given DNA Force an unheard of 4.8 out of 5 stars through our third party certified review agency Power Review.
[32:55.000 --> 33:01.000]  Take advantage of this new limited shipment and get DNA Force today at M4WareStore.com before it sells out again.
[33:01.000 --> 33:29.000]  M4WareStore.com
[33:32.000 --> 33:36.000]  If you just joined us, I played it in the second segment.
[33:36.000 --> 33:46.000]  Donald Trump back in July of last year saying if there's evidence of Hillary with the Russians that the Russians have or there's evidence of where the missing emails are, I don't care who's got it, release them.
[33:46.000 --> 33:51.000]  They've committed the crimes. Russia, if you have the emails, release them.
[33:51.000 --> 33:55.000]  China, a guy in your bedroom, whoever's got them, release them.
[33:55.000 --> 34:01.000]  The issue is she committed the crime. She had the server illegally. She had the classified information illegally.
[34:01.000 --> 34:05.000]  She deleted it illegally. Let's not let them change the subject.
[34:05.000 --> 34:08.000]  That's the fact. That's the issue.
[34:08.000 --> 34:12.000]  Donald Trump Jr. deserves a medal.
[34:12.000 --> 34:18.000]  We have to stop being intimidated by MSM because they're the big glitzy establishment media.
[34:18.000 --> 34:27.000]  I swear it's only people that are quasi-establishment, like old Republicans and Democrats and people that still think they have any power.
[34:27.000 --> 34:33.000]  All Megan Kelly did attacking us was make people love us more and give us more support.
[34:33.000 --> 34:36.000]  People are like patting me on the back saying, man, you're taking a lot of heat.
[34:36.000 --> 34:43.000]  Taking a lot of heat from disgraced scum. It's wonderful to have felt.
[34:43.000 --> 34:49.000]  Imagine in 1944 if I was alive and Hitler came out and said, Alex Jones is horrible and evil.
[34:49.000 --> 34:53.000]  You think people be buying me lunch?
[34:53.000 --> 35:00.000]  These people are a joke. And Megan Kelly's nosedive continues.
[35:00.000 --> 35:03.000]  And it wasn't because they didn't want to see M4s. Our ratings just go up and up.
[35:03.000 --> 35:08.000]  It's that they identified themselves as going after the populist.
[35:08.000 --> 35:13.000]  And I may stumble and I may sometimes be a train wreck, but folks know I'm swinging for the fences.
[35:13.000 --> 35:17.000]  I'm going all in. I'm so committed. I just love it.
[35:17.000 --> 35:29.000]  The animating contest of liberty is incredible. I got so much energy. I'm as high as a kite on history, on will, on courage, on not being a slave, on commitment.
[35:29.000 --> 35:34.000]  Stop thinking me, folks. Wild horses couldn't drag me away from taking on these people.
[35:34.000 --> 35:39.000]  A bunch of pedophiles, a bunch of pedophile apologists, a bunch of radical Islamist pushers,
[35:39.000 --> 35:46.000]  a bunch of scum that loves misery and wants to pull us down with them, and it ain't happening.
[35:46.000 --> 35:50.000]  They absolutely hate it when Trump says they want to overthrow the West. They're going to fail.
[35:50.000 --> 35:52.000]  They're the ones saying overthrow the West.
[35:52.000 --> 36:00.000]  And folks, the thing is it's not people from Mexico or people from Brazil or people from South Africa that want to overthrow the West.
[36:00.000 --> 36:08.000]  It's the intellectual elites who want to overthrow the idea of the middle class and the renaissance.
[36:08.000 --> 36:14.000]  They want to overthrow the ladders up for everybody. They're greedy. They're hateful.
[36:14.000 --> 36:19.000]  It's not people in the third world that want to overthrow the West until they get here and get brainwashed.
[36:19.000 --> 36:28.000]  They want to get here. And they wouldn't be a problem getting here if they don't have disease, if they're not criminals,
[36:28.000 --> 36:31.000]  and if they're not indoctrinated by George Soros and the globalist.
[36:31.000 --> 36:34.000]  The problem is they've been victims of globalism.
[36:34.000 --> 36:40.000]  Then they bring the victims in and blame the average person for what happened to them under globalism
[36:40.000 --> 36:46.000]  when the globalists are trying to exploit everyone and trying to get rid of the final checks and balances
[36:46.000 --> 36:49.000]  that have made us the best house in a bad neighborhood.
[36:49.000 --> 36:53.000]  We're not perfect, but believe me, we're heads above the rest.
[36:53.000 --> 36:59.000]  Now, here's a piece that is, in a way, an ode to the Dana Loche piece in the NRA.
[36:59.000 --> 37:03.000]  I'm going to put out a lot of these style ads I've done in the past. I'm going to do it in the future.
[37:03.000 --> 37:10.000]  Just an ad for freedom. Nobody's paying for this ad except I want my children to have a second amendment.
[37:10.000 --> 37:13.000]  They've had Black Lives Matter come out and say to the NRA,
[37:13.000 --> 37:19.000]  you better take that video down that Dana Loche put out that is mild.
[37:19.000 --> 37:23.000]  She says, the clenched fist of truth, meaning information warfare, they said that means violence.
[37:23.000 --> 37:27.000]  It's BLM and all those groups funded by the globalists that are calling for violence.
[37:27.000 --> 37:32.000]  We're winning the Info War. We're not putting out hashtag, hunt Democrats like you are.
[37:32.000 --> 37:38.000]  We know the Republican establishments, the enemy as well, and we're going to politically expose them.
[37:38.000 --> 37:46.000]  They're desperate to stop Trump's agenda of revival of the economy because it will sell the idea of Americana again.
[37:46.000 --> 37:51.000]  We're going to try to make people so successful they turn their backs on collectivism.
[37:51.000 --> 37:55.000]  See, Americans have never experienced true collectivism, so they think Venezuela.
[37:55.000 --> 38:04.000]  They think Cuba. They think North Korea. They think places that are under that scourge are wonderful.
[38:04.000 --> 38:07.000]  So many left to say, I want to be like England, free healthcare.
[38:07.000 --> 38:14.000]  Paul Watson had a strep like five years ago for months and they wouldn't let him see a doctor.
[38:14.000 --> 38:19.000]  They give him a little pack of aspirin and stuff and say, go home.
[38:19.000 --> 38:26.000]  And then he had to get government approval because the government clinics wouldn't give him service, but then see a private doctor.
[38:26.000 --> 38:31.000]  You have to get approval with your money to go pay for a private doctor.
[38:31.000 --> 38:39.000]  Talk about a classic system, but you have bitching and complaining idiots and the lap of choice and the lap of luxury.
[38:39.000 --> 38:45.000]  Thousands of restaurants per town, thousands of choices, entertainment everywhere, food overflowing.
[38:45.000 --> 38:56.000]  But stupid shows like the Kardashians where people see yachts and closets the size of your house and then you feel guilty that you don't have that.
[38:56.000 --> 39:03.000]  Those people are miserable. Hollywood is miserable.
[39:03.000 --> 39:12.000]  But folks out of some little cow pond fishing drinking shoddy pop and frying chicken, they're happy.
[39:12.000 --> 39:17.000]  Now, why does the left hate America?
[39:17.000 --> 39:23.000]  Because they're funded by very, very evil groups that want to bring down the idea of prosperity.
[39:23.000 --> 39:25.000]  They want feudalism. They won't serve them again.
[39:25.000 --> 39:33.000]  Here is the special report. It's redlinked. It's redlinkedoninfowars.com.
[39:33.000 --> 39:38.000]  And I'm asking everyone to post this video on your Facebook, on the Twitter to retweet it.
[39:38.000 --> 39:43.000]  I'm asking everyone, Paul Watson, Mike Cernovich, Roger Stone, everybody out there.
[39:43.000 --> 39:51.000]  Matt Drudge, if he wants to get it out, everybody to get this video out because it goes further than the Dana Loesch video.
[39:51.000 --> 39:56.000]  It identifies what they're doing, but then explains it's globalists that want to overthrow the country.
[39:56.000 --> 40:06.000]  The why. Why are they doing it? The final equation. Why the left hates America.
[40:06.000 --> 40:15.000]  A discussion on rising anti-American rhetoric and what's behind it. Learn what's behind it.
[40:15.000 --> 40:22.000]  Get this video out. It's posted on infowars.com. Right now, here it is.
[40:22.000 --> 40:28.000]  Ruthless offshore elites use their corporate liberal media to attack and demonize any Americans
[40:28.000 --> 40:32.000]  or any independent news that dare challenge their lives.
[40:32.000 --> 40:35.000]  Five companies own over 90% of the media.
[40:35.000 --> 40:42.000]  And that's why whether it's comedy shows, awards shows, Hollywood, TV entertainment, the news, it doesn't matter.
