whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[00:23:08.280 --> 00:23:16.480]   it. So now the media gives itself a facelift, goes after the king of Jell-O, Bill Cosby,
[00:23:16.480 --> 00:23:20.600]   goes after some of these other people, goes after other low-level Hollywood people, finally
[00:23:20.600 --> 00:23:24.800]   goes after Weinstein because they knew that fruit was about to fall off the tree to begin
[00:23:24.800 --> 00:23:25.800]   with.
[00:23:25.800 --> 00:23:30.040]   This was a desperate move to give themselves a facelift, to look credible, to go, it's
[00:23:30.040 --> 00:23:36.400]   not political, it's just the season of comeuppance. Going after the evil Hollywood elite that
[00:23:36.400 --> 00:23:41.400]   they know we all hate, and then equating that with populism and Trump with no proof.
[00:23:41.400 --> 00:23:43.440]   Here is an excerpt of her testimony.
[00:23:43.440 --> 00:23:50.800]   >> I was standing in the entryway. To my left was a bedroom, and I saw Mr. Trump's clothes
[00:23:50.800 --> 00:23:57.920]   on the bed. I did not see him, but he greeted me with hello in a sing-song voice. It sounded
[00:23:57.920 --> 00:24:04.360]   like hello. I thought the mistake had been made, and Mr. Trump thought he was speaking
[00:24:04.360 --> 00:24:06.960]   to someone he was more familiar with.
[00:24:06.960 --> 00:24:12.560]   I walked further into the living room, away from the bedroom, and sat down. I waited for
[00:24:12.560 --> 00:24:19.560]   about 15 minutes until Mr. Trump emerged. He had his suit on.
[00:24:19.560 --> 00:24:24.120]   >> Really bad acting in my view. >> I stood up, and he came to me and started
[00:24:24.120 --> 00:24:29.960]   kissing me open-mouthed as he was pulling me towards him. I walked away and I sat down
[00:24:29.960 --> 00:24:36.320]   in a chair. He was on a left seat across from me, and I made an attempt at conversation.
[00:24:36.320 --> 00:24:39.320]   He then asked me to sit next to him. I complied.
[00:24:39.320 --> 00:24:45.280]   >> He then grabbed my shoulder and began to kiss me again very aggressively, and placed
[00:24:45.280 --> 00:24:51.080]   his hand on my breast. I pulled back and walked to another part of the room. He then walked
[00:24:51.080 --> 00:24:55.080]   up, grabbed my hand, and walked me into the bedroom.
[00:24:55.080 --> 00:24:59.840]   >> Okay, so in my view, that's bad acting. She couldn't get a job working for a soap
[00:24:59.840 --> 00:25:05.200]   opera. She's reading off a piece of paper, looking down. And she tried to get Trump to
[00:25:05.200 --> 00:25:10.160]   come to her restaurant, and tried to get Trump to have her involved in his programs and things
[00:25:10.160 --> 00:25:12.920]   just a year ago.
[00:25:12.920 --> 00:25:23.280]   So she's been pursuing him, and now she's up here, this what washed up wannabe reality
[00:25:23.280 --> 00:25:29.000]   TV show contestant. And she's saying the President of the United States did this to her, but
[00:25:29.000 --> 00:25:34.040]   she didn't say anything back at the time it happened when he was the host of The Apprentice.
[00:25:34.040 --> 00:25:39.600]   So Trump campaign subpoenaed over sexual assault allegations. Lawyers for one of the women
[00:25:39.600 --> 00:25:43.000]   who have accused Donald Trump of sexual assault subpoenaed the campaign for all documents
[00:25:43.000 --> 00:25:44.240]   relating to her.
[00:25:44.240 --> 00:25:48.800]   All communications with or about her and all documents concerning any women who asserted
[00:25:48.800 --> 00:25:52.960]   that Donald J. Trump touched her inappropriately. This comes in the case of Summer Zervos, a
[00:25:52.960 --> 00:25:58.080]   former contestant on The Apprentice who accused Trump of sexual assault. In 2007, the accusations
[00:25:58.080 --> 00:26:00.720]   were made in October of last year at a news conference.
[00:26:00.720 --> 00:26:06.280]   Zervos claims Trump kissed her twice on the lips during a lunch meeting. Isn't that disinteresting?
[00:26:06.280 --> 00:26:11.860]   But to be clear, quote, Trump says, I never met her at a hotel or greeted her inappropriately
[00:26:11.860 --> 00:26:13.080]   a decade ago.
[00:26:13.080 --> 00:26:18.720]   That is not who I am as a person, and it is not how I've conducted my life. In fact, Mrs.
[00:26:18.720 --> 00:26:24.880]   Zervos continued to contact me for help, emailing my office on April 14th of this year, asking
[00:26:24.880 --> 00:26:30.320]   that I visit her restaurant in California, Trump said. And they've got all that information,
[00:26:30.320 --> 00:26:34.240]   Trump goes on to say it's a total fiction, all false stuff, and said there is a concerted
[00:26:34.240 --> 00:26:36.160]   effort to take down his campaign.
[00:26:36.160 --> 00:26:41.760]   That was back at the time. Now there's a concerted effort to stop the rally of the stock market
[00:26:41.760 --> 00:26:46.960]   at any cost. But here's the good news. They've weaponized the NFL against America. They've
[00:26:46.960 --> 00:26:51.080]   weaponized Hollywood against America for a long time. They've weaponized mainstream news.
[00:26:51.080 --> 00:26:58.160]   They've weaponized, and anybody doing it is seeing 10 to 15 point drops per year consecutively,
[00:26:58.160 --> 00:27:03.360]   where the NFL is down 35 points this year.
[00:27:03.360 --> 00:27:08.920]   They are the most unpopular sports group in America. And now the NBA and everybody else
[00:27:08.920 --> 00:27:13.200]   that wanted to be political and globalist and force feed garbage, people are walking
[00:27:13.200 --> 00:27:19.020]   with their feet. They are voting with their feet. They are saying no, it's their right.
[00:27:19.020 --> 00:27:23.060]   You have your free speech, we have ours. And now the owners that own your little entertainment
[00:27:23.060 --> 00:27:27.920]   franchises are saying, listen, we can tell you don't spike a ball in the end zone.
[00:27:27.920 --> 00:27:32.520]   Don't get in a fight. We can fine you for wearing the wrong shoes that we want. You
[00:27:32.520 --> 00:27:35.880]   are gonna follow the old rule to stand for the anthem. Don't put your hand over your
[00:27:35.880 --> 00:27:40.120]   chest, but you're gonna stand up. You're paid. You got free speech out of here to do whatever
[00:27:40.120 --> 00:27:41.800]   you want, but not here.
[00:27:41.800 --> 00:27:47.960]   Well, Colin Kaepernick, the little spoiled rotten SJW Soros minion, who only made $200
[00:27:47.960 --> 00:27:53.160]   plus million in his career, who had the last two seasons were terrible. No team wants to
[00:27:53.160 --> 00:28:00.360]   sign you because you are horrible at football and because you're a spoiled brat. There's
[00:28:00.360 --> 00:28:05.560]   photos I've seen of him years ago, standing around with a huge $20 million house, Lamborghinis,
[00:28:05.560 --> 00:28:06.920]   Ferraris in front of him.
[00:28:06.920 --> 00:28:12.480]   I just wanna ask, is this the America that treated you so bad and you hate your fans
[00:28:12.480 --> 00:28:16.960]   so much and everybody's out to get you? Well, here's the good news. We're rejecting you.
[00:28:16.960 --> 00:28:22.640]   So he's filed a lawsuit, agreements with the NFL, saying they're discriminating against
[00:28:22.640 --> 00:28:25.680]   him because basically of his politics and because he's black.
[00:28:25.680 --> 00:28:30.200]   Yeah, that's why 90 plus percent of the starters are black. That's why you're making hundreds
[00:28:30.200 --> 00:28:34.080]   of millions of dollars. And now the owners of the teams don't want you to bankrupt them
[00:28:34.080 --> 00:28:39.240]   further. Hey, I hope they put you back on. I hope they put you on the Cowboys or something
[00:28:39.240 --> 00:28:42.080]   and you help bring down the whole stinking thing.
[00:28:42.080 --> 00:28:45.760]   Because it's a diversion for men. They just spend time with their families. It's been
[00:28:45.760 --> 00:28:51.480]   corrupt forever. It's a sick, filthy joke, and it all needs to collapse along with Hollywood
[00:28:51.480 --> 00:28:55.920]   and the rest of it. And it is collapsing. We're watching their death rows. We'll be
[00:28:55.920 --> 00:28:57.240]   back. Stay with us.
[00:28:57.240 --> 00:29:01.080]   Hey, Daniel Brinkman, why NuMana, storable foods?
[00:29:01.080 --> 00:29:05.840]   We believe in freedom. America needs strong, independent families to endure what's ahead.
[00:29:05.840 --> 00:29:11.080]   And we take this charge seriously. We got options, organic, no gluten, without the chemicals,
[00:29:11.080 --> 00:29:16.680]   great taste and value. NuMana is a no-lose investment for your family's food independence.
[00:29:16.680 --> 00:29:24.760]   Get your NuMana today. Call 888-597-0775, 888-597-0775. Online discounts available at
[00:29:24.760 --> 00:29:27.840]   powerprepper.com, powerprepper.com.
[00:29:27.840 --> 00:29:32.680]   With nearly 70 years of history engineering bunkers, today Atlas Survival Shelters is
[00:29:32.680 --> 00:29:37.520]   still the authority. Atlas offers 18 different choices from commercial tornado shelters to
[00:29:37.520 --> 00:29:43.880]   underground nuclear fallout shelters. Starting at just $99.99 with 100% financing available.
[00:29:43.880 --> 00:29:48.320]   Comfortable interiors and state-of-the-art air filtration systems, Atlas Survival Shelters
[00:29:48.320 --> 00:29:54.560]   are the most popular private survival shelters in the world. Call 1-855-4BUNKER now or visit
[00:29:54.560 --> 00:30:00.800]   atlassurvivalshelters.com.
[00:30:00.800 --> 00:30:06.600]   Protect your skin with SPF 30 sunscreen lotion by Emrix Essentials. Perfect for face and
[00:30:06.600 --> 00:30:11.640]   body, this natural unscented sunscreen can be worn at all times of the day whenever you
[00:30:11.640 --> 00:30:16.880]   need sun protection. We source ingredients from nature, producing a product free of harmful
[00:30:16.880 --> 00:30:23.240]   chemicals and toxins. This natural lotion contains 21% zinc oxide, which is the largest
[00:30:23.240 --> 00:30:29.320]   particle size used, and we do not use nanoparticles. The larger the particle, the safer it is for
[00:30:29.320 --> 00:30:35.160]   your body. The organic oils help hydrate the skin, leaving it nice and smooth. The truly
[00:30:35.160 --> 00:30:40.400]   natural fragrance-free sunscreen for the most sensitive skin. Emrix Essentials wants you
[00:30:40.400 --> 00:30:45.760]   to enjoy the sun and strives to bring you organic products to enhance your life. Naturally
[00:30:45.760 --> 00:30:51.560]   protect your skin with SPF 30 sunscreen lotion by Emrix Essentials. Stop exposing yourself
[00:30:51.560 --> 00:30:56.840]   and your family to toxic ingredients. Visit infowarsstore.com and learn more about the
[00:30:56.840 --> 00:30:59.720]   new SPF 30 sunscreen lotion.
[00:30:59.720 --> 00:31:04.720]   As most of you already know, I am a voracious consumer of news and information. And in the
[00:31:04.720 --> 00:31:09.320]   last four or five years doing more and more research, I came across the fact that the
[00:31:09.320 --> 00:31:14.840]   elite establishment is fully aware of the fact that our ancient ancestors in many cases
[00:31:14.840 --> 00:31:20.640]   had much better nutrition than we do today. And our ancient ancestors sought out the bones
[00:31:20.640 --> 00:31:25.920]   of the animals that they were hunting, killing, and then processing. And so I set out to develop
[00:31:25.920 --> 00:31:32.480]   caveman, but to not just have concentrated bone broth from chicken, but seven other superfood
[00:31:32.480 --> 00:31:39.120]   ingredients known for cleansing and supercharging the body at the same time. Infowars isn't
[00:31:39.120 --> 00:31:44.080]   just fighting the globalist, we're getting results and we're expanding in the face of
[00:31:44.080 --> 00:31:50.320]   the complete media assault and winning because of your support. Caveman is back in stock.
[00:31:50.320 --> 00:31:55.520]   People absolutely love it. So please secure your caveman today at infowarslife.com or
[00:31:55.520 --> 00:31:59.120]   by calling toll free, triple A two five three, three, one three nine.
[00:31:59.120 --> 00:32:05.280]   Hey, did you know that you can now preserve your own food for up to 25 years and still
[00:32:05.280 --> 00:32:10.840]   maintain its nutrition and flavor? That's right. Now's the time to build your own food
[00:32:10.840 --> 00:32:16.280]   storage with harvest rights freeze dryers. Go to infowarsstore.com to learn more and
[00:32:16.280 --> 00:32:21.480]   check out this innovative and smart technology that's easy to use. And let me tell you something,
[00:32:21.480 --> 00:32:27.280]   it is perfect for freeze drying fruits, vegetables, meats, dairy products, desserts, and entire
