[00:00.000 --> 00:08.000]  From his Central Texas Command Center deep behind enemy lines, the information war continues.
[1:44:27.160 --> 1:44:31.600]  Try their new evacuation pack, a two-week supply of delicious, easy-to-fix food.
[1:44:31.600 --> 1:44:35.520]  It comes with all the equipment you need to prepare it, with open talk of a strike on
[1:44:35.520 --> 1:44:40.200]  Iran the next three months, the crisis in the Gulf, and possible evacuations.
[1:44:40.200 --> 1:44:42.320]  Get yourself and your family ready today.
[1:44:42.320 --> 1:44:44.720]  The place to go is eFoodsDirect.com.
[1:44:44.720 --> 1:44:52.520]  Go to their website online right now, eFoodsDirect.com forward slash Alex, or call 800-409-5633.
[1:44:52.520 --> 1:45:00.840]  Again on the web, eFoodsDirect.com forward slash Alex, or give them a call at 800-409-5633.
[1:45:00.840 --> 1:45:07.520]  When you're out on the road, the last place you want to be is on the road.
[1:45:07.520 --> 1:45:12.720]  But if the unfortunate happens, you'll be glad you were wearing diamond gussets.
[1:45:12.720 --> 1:45:21.280]  There's a place down in Tennessee where they make blue diamond gusset jeans.
[1:45:21.280 --> 1:45:31.000]  They so pride in every stitch guarantee you love the way they fit and put a diamond gusset
[1:45:31.000 --> 1:45:34.480]  in the crotch where you need it most.
[1:45:34.480 --> 1:45:39.440]  Blue diamond gussets got it, others don't.
[1:45:39.440 --> 1:45:46.240]  We turn jeans inside out, diamond gusset jeans made in the USA with unparalleled quality.
[1:45:46.240 --> 1:45:50.800]  Our Defender motorcycle jeans combine gusset comfort with Kevlar protection so you can
[1:45:50.800 --> 1:45:52.960]  ride all day with confidence.
[1:45:52.960 --> 1:45:55.880]  Order yours at gusset.com.
[1:45:55.880 --> 1:46:00.360]  Diamond gusset jeans got it, others don't.
[1:46:00.360 --> 1:46:04.440]  Let me tell you a little bit about one of our great sponsors, HomeGain.com.
[1:46:04.440 --> 1:46:08.440]  This is the place to get you started buying or selling a home, finding a realtor, and
[1:46:08.440 --> 1:46:10.400]  getting any real estate questions answered.
[1:46:10.400 --> 1:46:14.600]  Go to HomeGain.com and see what I'm talking about.
[1:46:14.600 --> 1:46:19.400]  All you need to do is type in your home address and you will get an instant free estimate of
[1:46:19.400 --> 1:46:21.320]  your home's value online.
[1:46:21.320 --> 1:46:25.960]  This is a great way to be able to monitor the value of your home and again, it's absolutely
[1:46:25.960 --> 1:46:26.960]  free.
[1:46:26.960 --> 1:46:28.760]  There are tons of tools to help you.
[1:46:28.760 --> 1:46:32.520]  For instance, if you want to remodel your home, go to HomeGain.com.
[1:46:32.520 --> 1:46:36.520]  Use their home sale maximizer to help you determine which home improvements can most
[1:46:36.520 --> 1:46:39.400]  increase your home's value before you put it on the market.
[1:46:39.400 --> 1:46:43.080]  For 10 years, these folks have been helping home sellers and buyers.
[1:46:43.080 --> 1:46:45.320]  Visit their link at infowars.com.
[1:46:45.320 --> 1:46:49.760]  Look for Max, the Orange HomeGain Gorilla to help you with any real estate needs you
[1:46:49.760 --> 1:46:50.760]  might have.
[1:46:50.760 --> 1:46:56.520]  You'll love this site, it's homegain.com, H-O-M-E-G-A-I-N.com.
[1:46:56.520 --> 1:47:01.520]  Check them out today.
[1:47:01.520 --> 1:47:05.280]  Coast to coast, direct from Austin.
[1:47:05.280 --> 1:47:18.920]  We're listening to the Alex Jones Broadcasting Network.
[1:47:18.920 --> 1:47:25.040]  Leading up frontal assault on the lies of the New World Order, it's Alex Jones on the
[1:47:25.040 --> 1:47:27.040]  GCN radio network.
[1:47:27.040 --> 1:47:31.720]  All right, I've got one more news item I want to hit at the very end of the broadcast here
[1:47:31.720 --> 1:47:33.520]  in about 12 minutes.
[1:47:33.520 --> 1:47:39.200]  It's 47 after right now, but I want to get to all these calls so I can give each caller
[1:47:39.200 --> 1:47:41.560]  about a minute and a half, Joe and others.
[1:47:41.560 --> 1:47:43.360]  Let's talk to Liz in Illinois.
[1:47:43.360 --> 1:47:44.360]  Liz, you're on the air.
[1:47:44.360 --> 1:47:45.360]  Hi, Alex.
[1:47:45.360 --> 1:47:49.800]  Thanks for taking my call.
[1:47:49.800 --> 1:47:55.520]  I'm really glad that you brought up Stage Terror, and I don't know if you actually mentioned
[1:47:55.520 --> 1:47:59.840]  Obama saying that we can absorb another terror attack.
[1:47:59.840 --> 1:48:00.840]  I know you've mentioned it before.
[1:48:00.840 --> 1:48:02.840]  No, I did talk about it last hour, yeah.
[1:48:02.840 --> 1:48:03.840]  Right.
[1:48:03.840 --> 1:48:12.280]  Because I wanted to bring to your attention either a predictive programming type show
[1:48:12.280 --> 1:48:13.840]  or major sign-up.
[1:48:13.840 --> 1:48:14.840]  It's on NBC.
[1:48:14.840 --> 1:48:15.840]  It's called The Event.
[1:48:15.840 --> 1:48:18.240]  I don't know if you've heard of it.
[1:48:18.240 --> 1:48:23.520]  Yeah, they have constant shows about aliens invading or nuclear attacks, or they had that
[1:48:23.520 --> 1:48:28.560]  show Jericho where private contractor staged the attack to set up martial law.
[1:48:28.560 --> 1:48:33.120]  They had the show six months before on Fox, the lone gunman with the government hijacks
[1:48:33.120 --> 1:48:36.000]  a jet to fly at the World Trade Center to attack Afghanistan.
[1:48:36.000 --> 1:48:40.560]  I mean, it's called predictive programming, yes.
[1:48:40.560 --> 1:48:41.560]  Yes.
[1:48:41.560 --> 1:48:52.320]  Well, you have to see the first episode because they literally show a plane about to fly into
[1:48:52.320 --> 1:48:54.240]  the president.
[1:48:54.240 --> 1:48:59.880]  And if that's not predictive programming, it is a major sign-up because it's in the
[1:48:59.880 --> 1:49:00.880]  capital law.
[1:49:00.880 --> 1:49:04.240]  Well, yeah, the subconscious mind takes all these images of terrorism as real that we
[1:49:04.240 --> 1:49:09.040]  see in all these simulated shows like 24 and others that they had on previously.
[1:49:09.040 --> 1:49:12.960]  And so it creates this mental image that, you know, it's like telling kids monsters
[1:49:12.960 --> 1:49:13.960]  are real.
[1:49:13.960 --> 1:49:17.320]  They aren't really, you know, goblins, but if you tell a little kid that, they're going
[1:49:17.320 --> 1:49:20.640]  to be scared of goblins, and they just hype, hype, hype, hype, hype.
[1:49:20.640 --> 1:49:23.640]  Liz, I'll look the clip up online, okay?
[1:49:23.640 --> 1:49:24.640]  Thank you so much.
[1:49:24.640 --> 1:49:25.640]  We'll check into that.
[1:49:25.640 --> 1:49:29.360]  But, I mean, we've got the White House saying, I think terrorists are about to hit Europe.
[1:49:29.360 --> 1:49:31.560]  That's your October surprise right there.
[1:49:31.560 --> 1:49:36.560]  We've got White House advisors saying two months before this that they needed to do this.
[1:49:36.560 --> 1:49:39.240]  You got Governor Ridge before them admitting they put out fake terror alerts.
[1:49:39.240 --> 1:49:40.840]  I mean, you can't make this stuff up.
[1:49:40.840 --> 1:49:42.520]  Tim in Kentucky, you're on the air.
[1:49:42.520 --> 1:49:43.520]  Hi, Alex.
[1:49:43.520 --> 1:49:44.520]  Hey, buddy.
[1:49:44.520 --> 1:49:48.400]  I just wanted to tell you a personal experience I had when I was in the military.
[1:49:48.400 --> 1:49:53.520]  I'm 55 years old, and I used to work on the C-5s when I was stationed in Dover, Delaware.
[1:49:53.520 --> 1:49:58.200]  There was a time right at the very end of the Vietnam War, where they were airlifting
[1:49:58.200 --> 1:49:59.200]  babies out of Vietnam.
[1:49:59.200 --> 1:50:02.640]  I guess it's a big PR thing.
[1:50:02.640 --> 1:50:08.360]  One of them, they said, had a rear cargo door failure, and it crashed.
[1:50:08.360 --> 1:50:12.000]  We were all mechanics on the play line, and everyone on the play line said there's no
[1:50:12.000 --> 1:50:15.000]  way that it happened, even if the doors opened.
[1:50:15.000 --> 1:50:21.200]  They were designed to fly low and stuff go out of the back with parachutes and everything.
[1:50:21.200 --> 1:50:26.200]  That was the first time I really personally experienced the crap that they hand out and
[1:50:26.200 --> 1:50:28.040]  expected to believe it.
[1:50:28.040 --> 1:50:33.320]  My theory was that it was shot down, but being that was so close to the end of the
[1:50:33.320 --> 1:50:37.160]  war, they didn't want to say it was shot down because they would have had to retaliate
[1:50:37.160 --> 1:50:38.160]  or do something.
[1:50:38.160 --> 1:50:39.160]  They just wanted to get out.
[1:50:39.160 --> 1:50:40.160]  Well, no.
[1:50:40.160 --> 1:50:44.800]  We know that at the end of World War II, at least 21,000 U.S. troops that had been in
[1:50:44.800 --> 1:50:49.800]  German prisoner war camps, the Russians took over half of Germany or more and took them
[1:50:49.800 --> 1:50:53.640]  and put them in slave camps, and our own government just said, keep them.
[1:50:53.640 --> 1:50:57.840]  We want to be your ally, and that's what made General Patton so angry.
[1:50:57.840 --> 1:51:01.800]  And the same thing happened in Korea, and the same thing happened in Vietnam.
[1:51:01.800 --> 1:51:05.960]  And they've now even had congressional reports, and others come out and say, yes, we left
[1:51:05.960 --> 1:51:08.480]  people there, and it's totally evil.
[1:51:08.480 --> 1:51:10.000]  Tim, good points.
[1:51:10.000 --> 1:51:13.320]  Let's go ahead and talk to Luke in Vermont.
[1:51:13.320 --> 1:51:15.320]  Luke, you're on the air.
[1:51:15.320 --> 1:51:16.320]  Alex.
[1:51:16.320 --> 1:51:17.320]  Excuse me, Alex.
[1:51:17.320 --> 1:51:18.320]  Yes, sir.
[1:51:18.320 --> 1:51:19.320]  Nice to hear you.
[1:51:19.320 --> 1:51:22.800]  I'm up here in Vermont, and I just want to let you know what I've been doing.
[1:51:22.800 --> 1:51:27.320]  I've been trying to get my parents to think about what you've been talking about.
[1:51:27.320 --> 1:51:33.240]  And my dad has been saying stuff like, oh, well, take Bob Woodward.
[1:51:33.240 --> 1:51:34.960]  How does he not pick up on 9-11-Truth?
[1:51:34.960 --> 1:51:39.480]  Well, Bob Woodward was naval intelligence, and it's now been declassified that basically
[1:51:39.480 --> 1:51:42.200]  the government set up Nixon to weaken the presidency.
[1:51:42.200 --> 1:51:46.400]  It doesn't mean Nixon was a good guy, but that was basically a way to blame him for
[1:51:46.400 --> 1:51:47.960]  all the stuff they've done.
[1:51:47.960 --> 1:51:52.600]  I mean, that's even in Jesse Ventura's new book, by the way, that we carry at infowars.com.
[1:51:52.600 --> 1:51:53.600]  They have a chapter.
[1:51:53.600 --> 1:51:54.600]  In fact, let me grab it.
[1:51:54.600 --> 1:51:58.560]  But I mean, keep going, so your dad's in denial about it.
[1:51:58.560 --> 1:52:04.760]  Well, yeah, I've talked to him about Moneymasters recently, and he says, there's no problem
[1:52:04.760 --> 1:52:07.920]  having a private central bank that's the way it should be.
[1:52:07.920 --> 1:52:13.800]  And again, I'd really like to clarify that I realize how kind of vastly and educated I
[1:52:13.800 --> 1:52:14.800]  am.
[1:52:14.800 --> 1:52:15.800]  I'm only 18.
[1:52:15.800 --> 1:52:19.520]  I'm like, who am I to educate people in the first place?
[1:52:19.520 --> 1:52:23.800]  But some of these things are, you know, I've been listening for the past three months,
[1:52:23.800 --> 1:52:24.800]  so I'm with you.
[1:52:24.800 --> 1:52:26.880]  Well, I mean, I hear this a lot.
[1:52:26.880 --> 1:52:29.080]  You know, how could the government keep something secret?
[1:52:29.080 --> 1:52:31.560]  They kept the Gulf of Tonkin secret for 40 years.
[1:52:31.560 --> 1:52:35.080]  They kept the Manhattan Project secret for five till they released it.
[1:52:35.080 --> 1:52:38.320]  I mean, they keep all sorts of stuff secret.
[1:52:38.320 --> 1:52:47.600]  But here's the section, Watergate Revisited, the CIA's War Against Nixon, page 77, and it
[1:52:47.600 --> 1:52:50.760]  very accurately shows how that happened.
[1:52:50.760 --> 1:52:55.040]  Bob Woodward is a government mouthpiece, and that's come out over and over again.
[1:52:55.040 --> 1:52:57.640]  He was getting leaked stuff from Kissinger.
[1:52:57.640 --> 1:52:59.840]  Let's talk to Kit in Georgia.
[1:52:59.840 --> 1:53:00.840]  Kit, you're on the air.
[1:53:00.840 --> 1:53:02.840]  Hey, Alex, it's actually Kit.
[1:53:02.840 --> 1:53:06.320]  Thanks for waking me up, bro.
[1:53:06.320 --> 1:53:07.320]  You bet.
[1:53:07.320 --> 1:53:08.320]  What's on your mind?
[1:53:08.320 --> 1:53:16.800]  I, there was a crime committed in Georgia on September 9th.
[1:53:16.800 --> 1:53:21.640]  Three men were caught trying to break into a nuclear power plant.
[1:53:21.640 --> 1:53:24.840]  It's actually on savannahnow.com.
[1:53:24.840 --> 1:53:26.340]  They reported it.
[1:53:26.340 --> 1:53:29.720]  These guys were caught with ski masks.
[1:53:29.720 --> 1:53:36.120]  They were caught with a shovel, with wire cutters, numerous other implements.
[1:53:36.120 --> 1:53:40.680]  They were caught too for a couple minutes and then released.
[1:53:40.680 --> 1:53:45.280]  Well, we know four years ago Dick Cheney was involved.
[1:53:45.280 --> 1:53:52.200]  This came out mainstream news from Minot down to Louisiana with the disappearance of two
[1:53:52.200 --> 1:53:54.000]  cruise missiles.
[1:53:54.000 --> 1:53:56.960]  And why would the government try to steal cruise missiles from themselves?
[1:53:56.960 --> 1:54:01.040]  Well, you can put two and two together if they want to stage some type of event.
[1:54:01.040 --> 1:54:09.840]  And I searched that, what's the headline, a men caught trying to sneak into two, it's
[1:54:09.840 --> 1:54:16.720]  Effingham deputies, call feds after arresting Russians with shovel, wire cutters outside
[1:54:16.720 --> 1:54:20.600]  Georgia power plant, Russians, and then they let them go.
[1:54:20.600 --> 1:54:21.600]  That sounds very suspicious.
[1:54:21.600 --> 1:54:28.080]  That said, the men were all charged with possession of tools during the commission of a crime.
[1:54:28.080 --> 1:54:31.440]  The three were released after being interviewed by a tax force.
[1:54:31.440 --> 1:54:34.080]  The persona force said, okay, okay, let me stop you.
[1:54:34.080 --> 1:54:36.000]  That sounds very suspicious.
[1:54:36.000 --> 1:54:37.000]  Give us the headline one more time.
[1:54:37.000 --> 1:54:41.880]  We're going to pull it up before the show ends for prisonplanet.tv viewers Effingham
[1:54:41.880 --> 1:54:50.680]  police deputies, call feds after arresting Russians with shovel, wire cutters outside
[1:54:50.680 --> 1:54:51.680]  there.
[1:54:51.680 --> 1:54:57.800]  It's savannahnow.com Effingham deputies call feds after arresting Russians with shovel,
[1:54:57.800 --> 1:54:59.900]  wire cutters outside Georgia power plant.
[1:54:59.900 --> 1:55:01.300]  This is big.
[1:55:01.300 --> 1:55:05.600]  This is very suspicious because the fact that they were ordered released, this may be some
[1:55:05.600 --> 1:55:11.080]  type of false flag where they're trying to, I mean, from past research, having a team
[1:55:11.080 --> 1:55:17.360]  be caught and then released so they can scare internal intelligence agencies about them
[1:55:17.360 --> 1:55:22.360]  or later stage an event and claim the Russians did it like Operation Northwoods or real Russians
[1:55:22.360 --> 1:55:29.440]  could be trying to break in to steal US nuclear isotopes because those will have signatures
[1:55:29.440 --> 1:55:31.840]  that they were produced in the US.
[1:55:31.840 --> 1:55:37.400]  Every country has its own recipe and they can also tell where it was mined from to then
[1:55:37.400 --> 1:55:42.080]  build a weapon or a dirty bomb to detonate it somewhere and blame the US.
[1:55:42.080 --> 1:55:45.720]  So this, and this guy looks like a special ops operator.
[1:55:45.720 --> 1:55:47.640]  It just showed the mugshot photo.
[1:55:47.640 --> 1:55:49.440]  This needs to be, this is huge.
[1:55:49.440 --> 1:55:51.920]  Why were they released?
[1:55:51.920 --> 1:55:54.520]  That stink, oh, this is incredible.
[1:55:54.520 --> 1:55:57.080]  Believe me, folks, I'll be covering it tomorrow, 11 a.m.
[1:55:57.080 --> 1:55:58.720]  That's why I love taking calls, sir.
[1:55:58.720 --> 1:55:59.720]  Thank you for calling.
[1:55:59.720 --> 1:56:01.080]  I wouldn't have known about that.
[1:56:01.080 --> 1:56:04.560]  That's why they hate shows like this one because we're all over the country on AMFM
[1:56:04.560 --> 1:56:07.000]  shortwave satellite internet.
[1:56:07.000 --> 1:56:11.120]  We get millions of visitors to the websites every day, the radio show every day.
[1:56:11.120 --> 1:56:14.520]  And a lot of this type of news would only be regional.
[1:56:14.520 --> 1:56:19.720]  It would never make it outside Georgia, but a show like this will cover it and I'm getting
[1:56:19.720 --> 1:56:24.840]  constant intel on this, I'm sorry to other callers, I'm out of time here, but call me
[1:56:24.840 --> 1:56:28.200]  back tomorrow, Dustin, Ronnie, and Joe.
[1:56:28.200 --> 1:56:33.240]  But I get constant reports like this one, and we had a lot of this chatter before 9-11.
[1:56:33.240 --> 1:56:36.880]  You can make of it what you want, but this is out of raw story.
[1:56:36.880 --> 1:56:41.840]  It was covered by ABC affiliate in Salt Lake City, they have ABC 4, Utah residents fear
[1:56:41.840 --> 1:56:46.720]  Israeli art students prying into NSA data center or local ABC affiliate in Salt Lake
[1:56:46.720 --> 1:56:51.480]  City, Utah has caused a stir online with a report suggesting Shelper claimed Israeli
[1:56:51.480 --> 1:56:55.560]  art students peddling their artwork from door to door have been asking disturbing questions
[1:56:55.560 --> 1:56:58.200]  about plans to build an NSA data center in the area.
[1:56:58.200 --> 1:57:00.480]  These salespeople say they're Israeli students.
[1:57:00.480 --> 1:57:05.120]  See, they want to find people that'll then say, yeah, I work there, then they can get
[1:57:05.120 --> 1:57:09.000]  intel from them or offer them money to then spy.
[1:57:09.000 --> 1:57:12.000]  And Israel's been caught spying on us a lot, and that's in the news.
[1:57:12.000 --> 1:57:17.480]  ABC 4 reporter Brent Hunsucker explained they even produce Israeli passports, they say they're
[1:57:17.480 --> 1:57:21.540]  selling their own artwork, and that was the same story before 9-11, to raise money to
[1:57:21.540 --> 1:57:23.040]  open a gallery.
[1:57:23.040 --> 1:57:27.440]  So why would an Israeli art student want to know about the NSA agency?
[1:57:27.440 --> 1:57:33.480]  And it goes on to say the suspicions go back to 2001-2002, Salon described how drug enforcement
[1:57:33.480 --> 1:57:37.640]  agency field offices were reporting that young Israelis claiming to be art students and
[1:57:37.640 --> 1:57:41.600]  offering artwork for sale have been attempting to penetrate DEA offices for a year.
[1:57:41.600 --> 1:57:45.040]  The Israelis had also attempted to penetrate the offices of law enforcement and the Defense
[1:57:45.040 --> 1:57:47.280]  Department agencies.
[1:57:47.280 --> 1:57:48.280]  This is incredible.
[1:57:48.280 --> 1:58:14.960]  Thank you very much for your time, and I'll see you in the next video.
