[00:00.000 --> 00:08.000]  From his Central Texas Command Center deep behind enemy lines, the information war continues.
[01:41:11.040 --> 01:41:15.320]  Yeah, and also let us not forget as well, it is a predictive programming to train the
[01:41:15.320 --> 01:41:20.600]  public in urban areas to comply, to allow arbitrary searches of your bags, to go through
[01:41:20.600 --> 01:41:25.560]  check points, to have police radio you in and have to give your details, Dan was actually
[01:41:25.560 --> 01:41:30.760]  very good today, a female police officer said can we search your bag and Dan said no, you
[01:41:30.760 --> 01:41:35.200]  have no right to search my bag, I have not broken the law, but then 5 minutes later another
[01:41:35.200 --> 01:41:39.160]  police officer said yeah you have to comply or you both be arrested and so we both had
[01:41:39.160 --> 01:41:41.200]  our bags searched 3 times.
[01:41:41.200 --> 01:41:47.040]  My whole crew is actually being targeted this weekend, anytime we go out they see us with
[01:41:47.040 --> 01:41:53.000]  our cameras, they approach us and basically harass us and no matter where we are in the
[01:41:53.000 --> 01:41:57.200]  city, a lot of things are going on, nothing is really centralized in any one area, there
[01:41:57.200 --> 01:42:03.840]  is little pockets of activity all over Toronto, yeah the G20 criminals are everywhere, absolutely
[01:42:03.840 --> 01:42:09.600]  and you know they keep coming right up to us, as soon as we walk out of my apartment
[01:42:09.600 --> 01:42:12.760]  we get surrounded by a gaggle of 4 or 5 people.
[01:42:12.760 --> 01:42:18.120]  And this is the secret police system, again it's all about no one is allowed to protest
[01:42:18.120 --> 01:42:23.720]  the made offs that are in there robbing you blind and the police have been internationalized
[01:42:23.720 --> 01:42:28.800]  and again we have the footage at the G20 of private security people grabbing people off
[01:42:28.800 --> 01:42:33.000]  the streets and snatching and grabbing them into vehicles and old women coming out of
[01:42:33.000 --> 01:42:38.760]  grocery stores with bread and lettuce going officer they just let dogs go and go no one
[01:42:38.760 --> 01:42:44.160]  in the city no one on the street and the news said hey we now attack old women with dogs
[01:42:44.160 --> 01:42:48.080]  well hey don't worry cops your family is going to be run over by the globalist too, you get
[01:42:48.080 --> 01:42:52.600]  to drink out of the same devilish system as we do, men good job we'll talk to you again
[01:42:52.600 --> 01:42:56.920]  coming up tomorrow, popping in on the weekday show to get a report on the aftermath great
[01:42:56.920 --> 01:43:00.560]  job phone calls and more news straight ahead.
[01:43:00.560 --> 01:43:05.200]  This is Alex Jones with 5 good reasons you should consider buying a solar power generator.
[01:43:05.200 --> 01:43:09.560]  Number one new climate legislation could easily double or triple your electric bill.
[01:43:09.560 --> 01:43:14.200]  Number two our new energy czar wants to control how much power your electric company allows
[01:43:14.200 --> 01:43:15.200]  you to have.
[01:43:15.200 --> 01:43:20.880]  It's true total government control of electricity in the name of smart grid technology is coming.
[01:43:20.880 --> 01:43:25.200]  Number three in some areas of the country the power grid is dangerously overloaded and
[01:43:25.200 --> 01:43:29.200]  now new socialist legislation is only compounding the problem.
[01:43:29.200 --> 01:43:33.560]  Number four dangerous weather is always a threat to local grids every year thousands
[01:43:33.560 --> 01:43:36.440]  of families lose their power from weather related onages.
[01:43:36.440 --> 01:43:41.200]  Number five a solar power generator provides powerful backup insurance and peace of mind
[01:43:41.200 --> 01:43:44.840]  folks I really believe in the solar power generators offered by solutions from science
[01:43:44.840 --> 01:43:46.360]  one of my old sponsors.
[01:43:46.360 --> 01:43:53.280]  You can get more information at www.mysolarbackup.com that's mysolarbackup.com remember the government
[01:43:53.280 --> 01:44:00.960]  doesn't own the sun so go to mysolarbackup.com or call 1-877-327-0365.
[01:44:00.960 --> 01:44:05.520]  Hello this is Alex Jones with some important questions if you're going into a battle and
[01:44:05.520 --> 01:44:09.960]  they give you a rifle and a sidearm how much ammunition do you want my answer would be
[01:44:09.960 --> 01:44:15.120]  all I can get in the battle for freedom and the lives of your loved ones food is your
[01:44:15.120 --> 01:44:20.400]  only ammunition how much do you want when do you want it now or after the battle starts
[01:44:20.400 --> 01:44:25.000]  when will you need it can you buy it without proper identification will there be any food
[01:44:25.000 --> 01:44:29.120]  will it make your children sick if there's a quarantine and you can't feed yourself
[01:44:29.120 --> 01:44:33.680]  will you go to the gathering center and be immunized you wipe out all these problems if
[01:44:33.680 --> 01:44:39.320]  you have a good food supply food is your ammunition to fight for your freedom and your life how
[01:44:39.320 --> 01:44:44.440]  much will you need we don't know how much do you want all you can get I'm Alex Jones
[01:44:44.440 --> 01:44:52.240]  I want all of you good guys to live to fight another day call 1-800-409-5633 or check it
[01:44:52.240 --> 01:45:01.240]  out on the web at eFoodsDirect.com again that number 1-800-409-5633.
[01:45:01.240 --> 01:45:05.800]  The fall of America and the western world is an all new 10 hour documentary and survival
[01:45:05.800 --> 01:45:10.840]  guide rolled into one in this film you will see the reasons why our government is failing
[01:45:10.840 --> 01:45:16.680]  and what you can do to prepare featuring Dr. Paul Craig Roberts Joseph Farah David Ike
[01:45:16.680 --> 01:45:23.960]  Naomi Wolf G. Edward Griffin Doug McIntyre Mark Crispin Miller Mickey Z Doug Casey David
[01:45:23.960 --> 01:45:29.480]  Macklevaney and myself Alex Jones protect yourself and get the tools you need to protect
[01:45:29.480 --> 01:45:38.680]  your family from these difficult times the fall of America and the western world at www.thefallofamerica.net
[01:45:38.680 --> 01:45:46.520]  or click on the banners at infowars.com and prisonplanet.com again that websites www.thefallofamerica.net
[01:45:46.520 --> 01:45:55.680]  or call 800-655-1577 prepare yourself and the ones you love today fallofamerica.net
[01:45:55.680 --> 01:46:05.360]  Hi folks this is Alex Jones and I want to tell you about the Silver Lungs Generator
[01:46:05.360 --> 01:46:10.320]  now you can produce pure and endless colloidal silver and deliver the solution directly into
[01:46:10.320 --> 01:46:15.360]  the bloodstream by breathing the solution through the lungs the respiratory system is
[01:46:15.360 --> 01:46:20.880]  the first line of defense for airborne pathogens and viruses the silver lungs generator infuses
[01:46:20.880 --> 01:46:26.800]  the respiratory system with yourself produced nano silver solutions and also delivers the
[01:46:26.800 --> 01:46:32.280]  silver nanoparticles instantly into the bloodstream with continued legislation threatening the
[01:46:32.280 --> 01:46:38.160]  sale of nano silver products you can now produce pure and endless colloidal silver with the
[01:46:38.160 --> 01:46:43.440]  silver lungs generator very easy to follow step by step instructions are provided making
[01:46:43.440 --> 01:46:50.560]  production fast and simple go to www.silverlungs.com today and learn more about the breakthrough
[01:46:50.560 --> 01:47:01.440]  technology of the silver lungs generator that's www.silverlungs.com
[01:47:01.440 --> 01:47:08.200]  coast to coast direct from Austin you're listening to the Alex Jones Broadcasting Network
[01:47:08.200 --> 01:47:16.880]  Network folks we have to stop being mr. nice guy we have to realize the government's trying
[01:47:16.880 --> 01:47:20.880]  to intimidate us worldwide trying to break our backs psychologically so we'll put up
[01:47:20.880 --> 01:47:28.960]  with anything I mean look at this headline out of Reuters now this is MSNBC excuse me
[01:47:28.960 --> 01:47:34.920]  recovery means no undue edge for nations Obama that's globalism but they don't raise the
[01:47:34.920 --> 01:47:39.320]  third world and lower the west they lower everyone that's why they had the Copenhagen
[01:47:39.320 --> 01:47:43.200]  Treaty last year in the third world got the treaty and said this has almost double the
[01:47:43.200 --> 01:47:47.320]  taxes on us of the west we were going to vote for because we were supposed to rob the rich
[01:47:47.320 --> 01:47:52.240]  nations no no no this is the bankers robbing everyone this is everyone being third world
[01:47:52.240 --> 01:47:58.400]  slaves US president Barack Obama said Sunday at the G20 that countries must not have any
[01:47:58.400 --> 01:48:01.840]  undue advantage if the world is to build a strong and durable economic recovery that's
[01:48:01.840 --> 01:48:06.520]  world government a strong and durable recovery also requires countries not having an undue
[01:48:06.520 --> 01:48:10.840]  advantage that means America gave up its industry because we had an advantage remember
[01:48:10.840 --> 01:48:14.720]  a strong and durable recovery also requires countries not having an undue advantage Obama
[01:48:14.720 --> 01:48:18.800]  told journalists at the end of the G20 talks in Canada this is a political correctness folks
[01:48:18.800 --> 01:48:24.280]  this is mercantilism research it so we also discussed the need for currencies that are
[01:48:24.280 --> 01:48:27.720]  market driven he added yeah they're about to get rid of our currency we're still going
[01:48:27.720 --> 01:48:32.880]  to have it but it's going to be and I meant to get to this but the guys just gave it to
[01:48:32.880 --> 01:48:40.080]  me again to remind me this is AP CIA's Panetta Iran has enough Iranian for two bombs and
[01:48:40.080 --> 01:48:45.200]  they've got the weapons systems all mass getting ready to go into Iran that'll be a nice political
[01:48:45.200 --> 01:48:49.160]  diversion while the banks openly set up world government okay I said I was going to go to
[01:48:49.160 --> 01:48:53.640]  your calls next Sunday I may just do a whole show with nothing but calls that's the fourth
[01:48:53.640 --> 01:48:57.760]  that you lie I may have something special for that day I'm not sure but regardless let's
[01:48:57.760 --> 01:49:03.520]  try to get to your calls one minute a piece Jonathan in Kansas go you're on the air yes
[01:49:03.520 --> 01:49:11.800]  Alex I have several good videos for you that you can look up on YouTube and a pen and paper
[01:49:11.800 --> 01:49:22.640]  might be good for you go ahead while you get that type in six year old girl on no fly
[01:49:22.640 --> 01:49:29.040]  list and this is a new one for Fox News I mean that's up on that's up on prisonplanet.com
[01:49:29.040 --> 01:49:34.120]  we've okay yeah we've got that the evil six year old mm-hmm and they're also now harassing
[01:49:34.120 --> 01:49:38.960]  people with fake artificial limbs even though they know and they're making people in wheelchairs
[01:49:38.960 --> 01:49:43.200]  that can't walk they're making them get up and walk without help or they can't fly it's
[01:49:43.200 --> 01:49:47.920]  all about humiliation it's all about pushing us to set the precedent where we'll do whatever
[01:49:47.920 --> 01:49:52.800]  they say and now they admit they record our naked bodies they save the images it's all
[01:49:52.800 --> 01:50:00.600]  funny to them they laugh at our genitals this is your criminal government go ahead so they
[01:50:00.600 --> 01:50:04.880]  could turn us into slaves it's so simple so they can invade other countries we have the
[01:50:04.880 --> 01:50:09.200]  internal homeland security documents we are the terrorist according to them because they
[01:50:09.200 --> 01:50:15.000]  are the real terrorist what's the other one Jonathan I gotta move here I another one is
[01:50:15.000 --> 01:50:21.800]  about the corruption of the police department in New Orleans you type in culture of police
[01:50:21.800 --> 01:50:26.400]  corruption into YouTube they were the main ones robbing everything in liquor stores
[01:50:26.400 --> 01:50:30.960]  and jewelry stores it's crazy Jonathan good points I'll look into that and again if you
[01:50:30.960 --> 01:50:35.240]  can't admit police and history tend to become corrupt they will then take over and become
[01:50:35.240 --> 01:50:40.440]  corrupt but here it's like cops never did anything wrong and you're for the criminals
[01:50:40.440 --> 01:50:46.240]  yeah I'm against all criminals let's talk to Jeff in Canada you're on the air go ahead
[01:50:46.240 --> 01:50:52.200]  Jeff hi Alex thanks for taking my call welcome sir first of all I got a couple of points
[01:50:52.200 --> 01:50:56.120]  that I want to make I'm just back from the G20 in Toronto I met up with some other guys
[01:50:56.120 --> 01:51:00.480]  from I'm from with we are change Windsor what did you witness tell us guys well first
[01:51:00.480 --> 01:51:04.840]  of all I wanted to go over an article that I read about the secret you know the G20 with
[01:51:04.840 --> 01:51:10.400]  the Canadian finance minister Jim Flaherty he met in what they called the B20 that's
[01:51:10.400 --> 01:51:15.760]  a secret meeting of the CEOs of the G20 country yeah that's another headline Obama slipped
[01:51:15.760 --> 01:51:21.800]  off for a secret meeting like he did with Hillary when we were at Bilderberg in 2008
[01:51:21.800 --> 01:51:28.160]  we were there the rest of the media was like where are they go ahead yeah I also wanted
[01:51:28.160 --> 01:51:32.800]  to go over I also noticed one of the things that scared me just as much as the as the
[01:51:32.800 --> 01:51:37.200]  police state was was the number of communists on the street I just want to confirm everything
[01:51:37.200 --> 01:51:41.280]  that you're saying today there were communist everywhere and they were well funded they
[01:51:41.280 --> 01:51:46.000]  had these big giant banners up and they were on every street corner with with printed newspaper
[01:51:46.000 --> 01:51:51.200]  published and the police left them alone because I've been at other events and our sources
[01:51:51.200 --> 01:51:56.600]  say they were just they were wonderful it was only we are change and and patriot groups
[01:51:56.600 --> 01:52:02.280]  that that they were after my last point is I also wanted to make the point that one of
[01:52:02.280 --> 01:52:05.840]  the reasons why I think they're doing these G20s and they're putting so much funding in
[01:52:05.840 --> 01:52:10.440]  it is because they're cashing all of their weapons all of their all their armor for when
[01:52:10.440 --> 01:52:14.320]  they do implement martial law somebody had mentioned that to me and I thought I know these
[01:52:14.320 --> 01:52:18.160]  are laboratory takeover drills so they're visiting all the major cities are meeting
[01:52:18.160 --> 01:52:22.720]  every month all over the world way more money is spent than should and and and they admit
[01:52:22.720 --> 01:52:27.880]  their training to have local police go under foreign bank control that's like the city
[01:52:27.880 --> 01:52:35.360]  of Austin 2.6 billion in taxes on energy to pay the banks it's just the banks are coming
[01:52:35.360 --> 01:52:41.240]  into our cities and raping us financially go ahead our last point I wanted to make was
[01:52:41.240 --> 01:52:45.800]  about these agents provocateurs I've seen them there there was a couple of people there
[01:52:45.800 --> 01:52:50.360]  with info war shirts on and he had a video camera and we were trying to get their faces
[01:52:50.360 --> 01:52:56.160]  on video camera I met up with some 9 11 truth guys from Toronto that had the 9 11 was an
[01:52:56.160 --> 01:53:00.800]  inside job and the info wars dot com on the back of it and we were shouting resist the
[01:53:00.800 --> 01:53:05.200]  new world order 9 11 was an inside job so we were really pushing the message and trying
[01:53:05.200 --> 01:53:10.040]  to get the message out I was handing out DVDs with your film that had seven DVDs seven films
[01:53:10.040 --> 01:53:15.000]  of your films on one DVD good people coming up asking me for more DVDs because they gave
[01:53:15.000 --> 01:53:19.720]  it away so I was just trying to get that information over the provocateurs doing even a great job
[01:53:19.720 --> 01:53:24.560]  Jeff well basically they were all huddled up together and then all of a sudden they
[01:53:24.560 --> 01:53:29.240]  dispersed and there was one here one over there one over there but they did have a combat
[01:53:29.240 --> 01:53:33.320]  style boots on like we've seen in the past that the security and prosperity parts of
[01:53:33.320 --> 01:53:37.880]  our partnership in Montreal but they had a walkie talkies in their hand they look like
[01:53:37.880 --> 01:53:41.240]  they were working on that's when we caught the cops attacking their own cops get that
[01:53:41.240 --> 01:53:47.520]  video up on YouTube great job Jeff Adam in Canada you're on the air at two things first
[01:53:47.520 --> 01:53:53.320]  of all I'm here to the half state or broke and but then who would vote again with the
[01:53:53.320 --> 01:53:58.400]  comprehensive annual financial reports from Walter Burian is this all fake that the states
[01:53:58.400 --> 01:54:04.600]  are broke well number one you notice they say the states are broke that's on budget
[01:54:04.600 --> 01:54:09.120]  so they want to raise the taxes because most of the money now goes to interest on the debt
[01:54:09.120 --> 01:54:14.480]  but depending on the state it varies but yes the states were not broke a few years ago
[01:54:14.480 --> 01:54:20.160]  but they were invested in the 600 trillion as the Washington Post now admits derivatives
[01:54:20.160 --> 01:54:26.240]  so the banks sold them that got money now the states have had their assets devalued
[01:54:26.240 --> 01:54:33.920]  by about half so they're overextended and so they're trying to now raise more money and
[01:54:33.920 --> 01:54:37.760]  they've lost their credit ratings many of them so they're paying higher interest to
[01:54:37.760 --> 01:54:44.560]  the same private banks so it's a state by state issue okay and the other point is on
[01:54:44.560 --> 01:54:50.360]  vaccines and viral theory there's a British investigative journalist named Jeanine Roberts
[01:54:50.360 --> 01:54:56.280]  she's got an excellent book and a website called fear of the invisible.com is the website
[01:54:56.280 --> 01:55:02.080]  and what the field of molecular biology is apparently finding out is that a lot of these
[01:55:02.080 --> 01:55:08.400]  particles that are being sort of called viruses are they're emitted by cells in the normal
[01:55:08.400 --> 01:55:13.520]  cell function the process of communication and repair and things and they may in fact
[01:55:13.520 --> 01:55:20.160]  be a response to cell stress and disease not the cause of it and in that book she also
[01:55:20.160 --> 01:55:25.240]  outlines how Robert Gallo the supposed discoverer of AIDS all of his work his four main papers
[01:55:25.240 --> 01:55:31.200]  on which all the HIV theory and all the funding is based were found to be completely fraudulent
[01:55:31.200 --> 01:55:37.920]  in here with HIV HIV is a cover for other soft kill weapons introduced the Navy developed
[01:55:37.920 --> 01:55:42.320]  the bio weapon I appreciate your call man this is all declassified just the general public
[01:55:42.320 --> 01:55:47.400]  doesn't know it great point caller man I wish I had time to look we're gonna have four hours
[01:55:47.400 --> 01:55:52.360]  tomorrow to take calls in fact how many guests do I have tomorrow I had just good so we're
[01:55:52.360 --> 01:55:56.600]  wide open tomorrow let's leave it wide open except for G 20 people in the last hour because
[01:55:56.600 --> 01:56:01.840]  I want to take calls calls calls almost out of time but let's jam in a couple more Adam
[01:56:01.840 --> 01:56:07.000]  and Canada we just talked to Adam Mark and Florida you're on the air go ahead yeah a
[01:56:07.000 --> 01:56:14.000]  quick comment here Alex about the sad state of affairs and in the southern states where
[01:56:14.000 --> 01:56:22.600]  they would turn people into refugees because of the fumes yes the CIA in 1950s by the Saigon
[01:56:22.600 --> 01:56:31.160]  military mission caused a lot of unrest in North Vietnam and they brought they the U.S.
[01:56:31.160 --> 01:56:37.920]  Navy and Air Force then brought a million North Vietnamese into the sub into South Vietnam
[01:56:37.920 --> 01:56:41.400]  where everything was settled and it been that way for thousands of years they brought all
[01:56:41.400 --> 01:56:46.880]  these these new folks in there and caused major unrest in that country and that contributed
[01:56:46.880 --> 01:56:50.880]  to the war well they wanted to find it how she man they staged the whole thing Fletcher
[01:56:50.880 --> 01:56:57.840]  Brownie had a black ops exposed it our government funds all the communists all the fascist Saddam
[01:56:57.840 --> 01:57:02.480]  bin Laden I mean it's all been declassified that McCarthy was right that the Pentagon
[01:57:02.480 --> 01:57:08.920]  was running the Soviet Union basically I mean that's why Bob Chapman who was in intelligence
[01:57:08.920 --> 01:57:13.600]  said Friday he believes if they do go with this martial law in the Gulf that the Pentagon
[01:57:13.600 --> 01:57:19.280]  is going to spray stuff down there as a pretext that it won't really be the fumes and because
[01:57:19.280 --> 01:57:22.240]  we know they've done things like that in the past I mean these people don't play games
[01:57:22.240 --> 01:57:30.400]  folks great point what I was thinking about she happens comment great job mark call me
[01:57:30.400 --> 01:57:34.880]  back tomorrow I'm sorry to land smart for us Moses Jeff you call me tomorrow we'll keep
[01:57:34.880 --> 01:57:41.240]  those names you go to front of the line tomorrow wide open phones God bless you got some other
[01:57:41.240 --> 01:57:44.880]  important guests coming up this week great job crew folks all I'm doing is telling you
[01:57:44.880 --> 01:57:52.520]  the truth it's up to you to go check out what I'm saying and see for yourself it's true.
