[00:00.000 --> 00:21.000]  Infowars, the most banned network in the world.
[27:11.000 --> 27:14.000]  We're still a few minutes out from break.
[27:14.000 --> 27:20.000]  But I don't want to start now on Brazil that is so huge until we come back,
[27:20.000 --> 27:23.000]  because I've got to really knock this out of the park and cover every facet,
[27:23.000 --> 27:25.000]  and I will in the next 10-minute segment.
[27:25.000 --> 27:31.000]  Because this affects us and the same globalist that have hijacked our Congress to a great extent
[27:31.000 --> 27:35.000]  and have stolen the presidency, have done the same thing around the world,
[27:35.000 --> 27:39.000]  and they're running their same playbook they ran against America two years ago,
[27:39.000 --> 27:43.000]  two years and two months ago, against Bolsonaro.
[27:43.000 --> 27:49.000]  And it looks like it's backfiring, and this ball is up in the air right now.
[27:49.000 --> 27:52.000]  So this is a big, big deal.
[27:52.000 --> 27:57.000]  We're going to nail that, and then we're going to tie it in next segment
[27:57.000 --> 28:01.000]  on what really happened last week in Congress and the inside baseball there,
[28:01.000 --> 28:04.000]  and then I'm going to stop talking about that until Roger Stone joins us
[28:04.000 --> 28:07.000]  to get into it more depth in the third hour.
[28:07.000 --> 28:13.000]  Then when I start the second hour, we're going to get into the Russian situation,
[28:13.000 --> 28:17.000]  and NATO basically officially going to war and escalating up that threat ladder
[28:17.000 --> 28:19.000]  with the armored vehicles and tanks.
[28:19.000 --> 28:26.000]  Now they're talking about heavy tanks, and then we're also going to look at the Potemkin Village visit.
[28:26.000 --> 28:28.000]  We don't know what that is, we're going to break it down,
[28:28.000 --> 28:32.000]  but it was a Potemkin Village visit to the border by Joe Biden,
[28:32.000 --> 28:35.000]  who basically did a touch and go in his aircraft
[28:35.000 --> 28:38.000]  and then took off down to Mexico to get them to sign on to the carbon taxes
[28:38.000 --> 28:40.000]  and the New World Order.
[28:40.000 --> 28:43.000]  So that's all coming up as well, and then again, as I mentioned,
[28:43.000 --> 28:48.000]  we got to spend some time on the emails released from the White House,
[28:48.000 --> 28:53.000]  from the White House, via the Attorney General that sued Facebook and Big Tech
[28:53.000 --> 29:01.000]  and got the documents that the White House was and is running the censorship.
[29:01.000 --> 29:06.000]  Ladies and gentlemen, a very exciting development has just taken place.
[29:06.000 --> 29:10.000]  I want to encourage you all to go to infowarstore.com and check it out for yourself
[29:10.000 --> 29:14.000]  because it is a very strong, high-quality formula.
[29:14.000 --> 29:19.000]  Down and out sleep support, liquid, is very fast-acting, taken out of the tongue.
[29:19.000 --> 29:25.000]  It's got a very good dose of melatonin, passionflower, valerian root extract,
[29:25.000 --> 29:27.000]  lemon balm, and German chamomile.
[29:27.000 --> 29:34.000]  All of these compounds are documented on record to help give you deeper, cleaner, healthier sleep.
[29:34.000 --> 29:38.000]  And that is one of the biggest game changers out there with all the stress we have in this world.
[29:38.000 --> 29:41.000]  And we've got some other great sleep eggs as well, and they're excellent.
[29:41.000 --> 29:42.000]  They're all different formulas.
[29:42.000 --> 29:46.000]  But this one is particularly the strongest one we have.
[29:46.000 --> 29:49.000]  So down and out, sold out for more than five months.
[29:49.000 --> 29:52.000]  It's now back available at infowarstore.com.
[29:52.000 --> 29:57.000]  Get a better, deeper rest, boost your immune system, and support the infowar,
[29:57.000 --> 30:26.000]  with down and out sleep support at infowarstore.
[30:27.000 --> 30:29.000]  You'll never put anything out as powerful.
[30:29.000 --> 30:35.000]  It's InfoWars Platinum, now exclusively available at 40% off at infowarstore.com.
[30:35.000 --> 30:39.000]  This is private labeled, three of the top best sellers in the country right now.
[30:39.000 --> 30:43.000]  But it's exclusively available under the brand name and private label
[30:43.000 --> 30:47.000]  of InfoWars Platinum at infowarstore.com.
[30:47.000 --> 30:49.000]  It's HGH Boost Max.
[30:49.000 --> 30:51.000]  It's Pain MD.
[30:51.000 --> 30:54.000]  And it's 1776 testosterone boost.
[30:54.000 --> 30:58.000]  Give it to yourself and your way of life and your well-being to try these out
[30:58.000 --> 31:00.000]  and fund the InfoWars.
[31:00.000 --> 31:04.000]  Ladies and gentlemen, we are now launching the most powerful supplements
[31:04.000 --> 31:10.000]  in the history of InfoWars under a new brand name, InfoWars Platinum.
[31:10.000 --> 31:13.000]  Now all three of these revolutionary products you see in front of you
[31:13.000 --> 31:18.000]  are already number one best sellers in the market for the last few years
[31:18.000 --> 31:20.000]  because they work so well.
[31:20.000 --> 31:23.000]  We've gone right to the manufacturer, who are listeners, the owners of fan,
[31:23.000 --> 31:26.000]  and they've given us this huge deal off of retail,
[31:26.000 --> 31:31.000]  40% off what these products are found for under other names.
[31:31.000 --> 31:35.000]  And not just under one name, they sell these under three or four other brands
[31:35.000 --> 31:38.000]  that other major distributors and suppliers have put out.
[31:38.000 --> 31:43.000]  The difference is we have it for 40% off what it is in stores.
[31:43.000 --> 31:45.000]  We're talking about Pain MD.
[31:45.000 --> 31:47.000]  We're talking about HGH Max Boost.
[31:47.000 --> 31:50.000]  We're talking about 1776 testosterone boost.
[31:50.000 --> 31:52.000]  These things are incredible.
[31:52.000 --> 31:55.000]  I would suggest you take half a dose or less what you first do
[31:55.000 --> 31:58.000]  and consult your healthcare provider because they're so powerful.
[31:58.000 --> 32:00.000]  Get them at InfoWarsStore.com.
[32:00.000 --> 32:04.000]  I have an extremely important message to all of my fellow InfoWarriors
[32:04.000 --> 32:06.000]  here in the United States and around the world.
[32:06.000 --> 32:11.000]  We are so excited to announce InfoWars MD.
[32:11.000 --> 32:16.000]  It turns out the top company in the US for supplements is owned by a patriot.
[32:16.000 --> 32:20.000]  And it turns out they're willing to give us deals that no one else is getting
[32:20.000 --> 32:23.000]  because they want to support InfoWars and keep us on the air.
[32:23.000 --> 32:27.000]  This deal has been a year in the making and finally the products are being brought to market.
[32:27.000 --> 32:32.000]  Up to 50% off what you get on top national brands are the highest rated
[32:32.000 --> 32:38.000]  under the InfoWars label InfoWars MD exclusively at InfoWarsStore.com.
[32:38.000 --> 32:43.000]  Check out the first of 10 new products at InfoWarsStore.com
[32:43.000 --> 32:47.000]  whether it's turmeric or whether it's joint care or whether it is super greens.
[32:47.000 --> 32:55.000]  We have them all at InfoWarsStore.com under the banner of InfoWars MD.
[32:55.000 --> 32:58.000]  This is the best deal out there and it keeps InfoWars on the air.
[32:58.000 --> 33:21.000]  InfoWars MD.
[33:28.000 --> 33:46.000]  There it is, no doubt.
[33:46.000 --> 33:51.000]  The evidence is overwhelming and it's on record that we have a global corporate criminal coup
[33:51.000 --> 33:58.000]  taking place against populist free peoples across the world.
[33:58.000 --> 34:03.000]  From Europe to the UK to Canada to the United States to South America
[34:03.000 --> 34:11.000]  and places like Brazil to places all over Africa to the Caribbean and Haiti.
[34:11.000 --> 34:23.000]  We have in our face the big tech intelligence agency think tank PR firm combines
[34:23.000 --> 34:31.000]  working feverishly around the clock to manipulate elections
[34:31.000 --> 34:35.000]  and to put out false information and to censor populist candidates
[34:35.000 --> 34:38.000]  and to promote riots at key points.
[34:38.000 --> 34:43.000]  In the news that big tech allowed people to promote violence in Brazil
[34:43.000 --> 34:48.000]  but we have footage and photos of the peaceful protestors stopping the violent protestors
[34:48.000 --> 34:50.000]  and handing them over to the police.
[34:50.000 --> 34:53.000]  But despite that it's being blamed just like January 6th,
[34:53.000 --> 35:01.000]  Ray Epps 2.0 on Bolsonaro who was president up until three days ago,
[35:01.000 --> 35:05.000]  four days ago and who told people to not be violent
[35:05.000 --> 35:08.000]  and the whole time he was president they were not violent.
[35:08.000 --> 35:16.000]  But as soon as Lula gets in they have only a few police guarding the Capitol
[35:16.000 --> 35:20.000]  and then provocateurs break in.
[35:20.000 --> 35:24.000]  If you're a TV viewer they were just showing some footage of Bolsonaro
[35:24.000 --> 35:33.000]  at a public's grocery store casually shopping with his family outside Orlando.
[35:33.000 --> 35:41.000]  And we have the Democratic Party leadership right down to AOC
[35:41.000 --> 35:47.000]  saying that they want him extradited even though he's not been charged with crimes
[35:47.000 --> 35:54.000]  for the riots that are ongoing in the capital city of Brazil.
[35:54.000 --> 35:58.000]  And just like January 6th they're calling it an insurrection,
[35:58.000 --> 36:00.000]  they're calling it criminal.
[36:00.000 --> 36:08.000]  And it began when the million or so protestors showed up to the flimsy barricades
[36:08.000 --> 36:14.000]  and you see a few police like a dozen.
[36:14.000 --> 36:18.000]  Just like January 6th,
[36:18.000 --> 36:21.000]  spray the crowd with pepper spray enraging them
[36:21.000 --> 36:25.000]  and then an angry crowd some of the provocateurs has now been confirmed
[36:25.000 --> 36:32.000]  begin to break through and then once the Capitol and the presidential palace as it's called
[36:32.000 --> 36:35.000]  have been broken into by a few thousand people,
[36:35.000 --> 36:42.000]  hundreds of thousands then poured in to the complex.
[36:42.000 --> 36:46.000]  And again if you're a radio listener we're showing you all of this
[36:46.000 --> 36:49.000]  at infowars.com for its last show.
[36:49.000 --> 36:54.000]  The broadcast is a somalcast of radio on television.
[36:54.000 --> 36:57.000]  So we can document everything we're saying and breaking down.
[36:57.000 --> 37:02.000]  I was not the first to somalcast radio on TV, I was the second.
[37:02.000 --> 37:07.000]  It was Don Imus that first did it and I've been doing it since 1997.
[37:07.000 --> 37:10.000]  Other people would have webcams or occasionally go live
[37:10.000 --> 37:14.000]  but we've been doing it since 97 because I like to document
[37:14.000 --> 37:17.000]  everything we're talking about and have it on record
[37:17.000 --> 37:23.000]  instead of me just being a talk show host telling you that this or that happened.
[37:23.000 --> 37:29.000]  Now, let's look at the angles of this.
[37:29.000 --> 37:37.000]  I don't know if this was purely provocateur.
[37:37.000 --> 37:42.000]  But I know the State Department is on record with big tech manipulating that election
[37:42.000 --> 37:45.000]  and there was the same telltale signs of election fraud in Brazil
[37:45.000 --> 37:51.000]  where he won every other town and city and jurisdiction, county, region,
[37:51.000 --> 37:59.000]  except the one most populous city that the communists control.
[37:59.000 --> 38:03.000]  And we know they control the Supreme Court, the communists do,
[38:03.000 --> 38:07.000]  and the State Department admits they were down there with big tech
