[00:00.000 --> 00:14.200]  Certainly, for some, Alex Jones can be scary and abrasive, but if you can get through all
[31:17.240 --> 31:22.240]  It's filled with known compounds from nature that are absolutely associated with detoxifying the body
[31:22.240 --> 31:24.240]  and it supports the info war.
[31:24.240 --> 31:26.240]  It is a classical 360-win.
[31:26.240 --> 31:29.240]  This is the formula that I personally have been taking for over a year,
[31:29.240 --> 31:35.240]  and now we believe we have come as close to perfection when it comes to a detoxifier as you can possibly get.
[31:35.240 --> 31:37.240]  You owe it to yourself, you owe it to your family,
[31:37.240 --> 31:40.240]  and you owe it to the future of this country and the world
[31:40.240 --> 31:45.240]  that patriots stay as healthy and as clean and as focused as you can be
[31:45.240 --> 31:50.240]  because we need you, the remnant of America, to reignite those brush fires to the next level
[31:50.240 --> 31:52.240]  and to be healthy and as focused as you can be.
[31:52.240 --> 31:55.240]  Thanks to your support and your prayers together, we're changing the world.
[31:55.240 --> 31:57.240]  Now it's time to change our bodies.
[31:57.240 --> 32:26.240]  With Z-Shield, infowarslife.com.
[32:27.240 --> 32:49.240]  It's also critical to go to infowars.com.
[32:49.240 --> 33:17.240]  It's also critical to go to infowars.com.
[33:17.240 --> 33:45.240]  It's also critical to go to infowars.com.
[33:45.240 --> 34:13.240]  It's also critical to go to infowars.com.
[34:13.240 --> 34:41.240]  It's also critical to go to infowars.com.
[34:41.240 --> 35:09.240]  It's also critical to go to infowars.com.
[35:09.240 --> 35:37.240]  It's also critical to go to infowars.com.
[35:37.240 --> 35:47.240]  You on the campaign trail, the listeners, all of you, we've been able to get key intel to the president.
[35:47.240 --> 35:51.240]  And we got the Mike Adams report that I commissioned out to him.
[35:51.240 --> 35:57.240]  We've got another information to him and you now see him everywhere saying the main thing is the censorship.
[35:57.240 --> 36:07.240]  The big issue is the suppression of millions of Americans in his new tweets just yesterday and today.
[36:07.240 --> 36:14.240]  And so yes, we are talking to the president through different systems and I'll leave it at that.
[36:14.240 --> 36:17.240]  And by the way, we're talking to other folks.
[36:17.240 --> 36:34.240]  And there are a lot of people right now who the establishment thinks have been scared who don't operate through kangaroo courts and corrupt Clinton, you know, FBI people who are really looking very, very closely at the globalists and the Democrats and all the rest of it.
[36:34.240 --> 36:47.240]  Because there was that gamble that we could bring back prosperity and really turn on the engine of America and the bet of real equality and a unification president.
[36:47.240 --> 36:53.240]  That's what patriots in our government and in our some of our corporations thought.
[36:53.240 --> 37:04.240]  The argument five years ago when the Pentagon after Benghazi and after creation of ISIS by Obama.
[37:04.240 --> 37:11.240]  And after it was discovered that Obama was funding the whole Arab Spring out of Kenya and out of Cairo.
[37:11.240 --> 37:14.240]  Egypt.
[37:14.240 --> 37:22.240]  The decision had been made to move on the globalist and their Chikon funders and some other folks said no.
[37:22.240 --> 37:29.240]  If we just draft somebody, we got an idea, Donald Trump, and this is documented.
[37:29.240 --> 37:51.240]  And if we can just get the country back and even negotiate with the Chinese and not have a total shutdown and just get some basic concessions, we can turn the country back on bring the country together instead of this nightmare race war plan that Hollywood and the Democrats and all the movies and all the propaganda had ready to go with.
[37:51.240 --> 38:05.240]  So they went and found the extremely smart, extremely bullheaded, very stubborn Donald John Trump and briefed him on what he already knew from his father and everything else.
[38:05.240 --> 38:10.240]  His own experiences in Trump said no.
[38:10.240 --> 38:21.240]  And then Melania Trump came to him while he was cogitating for three, four months in Scotland and said, you know, what you told me is true. I see it. I think you should do this. And he said, well, they're going to bring up everything.
[38:21.240 --> 38:26.240]  They're going to attack you. They're going to do it all. And she said, you need to do it.
[38:26.240 --> 38:40.240]  Now, I was told that from people in the Pentagon. I was told that from Roger Stone. I was told that from others before it ever ended up in a political article right after Trump that elected was article. I think how he did it or why he did it.
[38:40.240 --> 38:51.240]  And like most of what was in the article, it's crazy to read mainstream news and finally see truth because I read that.
[38:51.240 --> 38:59.240]  And it was what I knew was true. And from conversations I'd had with Trump, it's things he'd said to me, whether it is how he did it.
[38:59.240 --> 39:08.240]  And so he just decided to go with destiny. It's the ultimate gamble. And it's very fatalistic. He's going to go all the way. He's not going to stop. He's not going to plea bargain.
[39:08.240 --> 39:15.240]  He's not going to back down. They've got news articles everywhere saying you should step down. You know, you should resign now. We'll destroy your family.
[39:15.240 --> 39:23.240]  Trump is being told now in national news, you resigned now or we'll put your son in prison. We broke that three days ago. Now it's mainstream news.
[39:23.240 --> 39:26.240]  Tomorrow's news today.
[39:26.240 --> 39:41.240]  Well, Trump already canvassed his family and Donald Trump Jr. was for it. Eric Trump was for it. His wife was for it. They were all for it.
[39:41.240 --> 39:50.240]  Now there's no turning back. So just like there's evil in the world, there's good in the world.
[39:50.240 --> 39:59.240]  And you know Trump's real by the way they're attacking him. And you know he's real by the way things are getting better when he's in office.
[39:59.240 --> 40:07.240]  And I can look four, five, six, seven, 10, 20 moves ahead. And if the globalists do this to Trump, I mean the moves only get worse.
[40:07.240 --> 40:16.240]  It's like the globalists I've noticed only think of step one or two and they always lie to themselves. They can fix it, but they go down this road.
[40:16.240 --> 40:26.240]  I mean, Katie bar the door, you know, I was going to name the segment when we put it out on the internet for live right now on radio and TV on stations.
[40:26.240 --> 40:34.240]  I was going to name it Democrats, you know, Big Tech caught meeting in secret to steal the election.
[40:34.240 --> 40:45.240]  I'm going to do that next next segment. I guess if you call this segment something, you know, the takeaway.
[40:45.240 --> 40:55.240]  It would be Democrats openly tell Trump, Rizan will destroy your family.
[40:55.240 --> 41:03.240]  I mean, that's that's in the Hill that's in the Associated Press. That's everywhere. I mean, here are the headlines.
[41:03.240 --> 41:07.240]  Spiro Agnew lawyer Trump should resign to keep Mueller from prosecuting his family.
[41:07.240 --> 41:10.240]  Shouldn't America be angry about that?
[41:10.240 --> 41:17.240]  Prosecute the family about a lie to the FBI, which isn't even proven about a meeting to get dirt on Hillary.
[41:17.240 --> 41:20.240]  When they're in bed with the Russians and the chai cons, everybody else.
[41:20.240 --> 41:30.240]  I mean, oh my God, you know, take care of your family, sell out to us, but that sells your whole family out and the human family out doing that.
[41:30.240 --> 41:36.240]  National Enquirer Boss is immunity and Cohen probe. That means they're going to charge them unless they make stuff about Trump.
[41:36.240 --> 41:42.240]  Trump Organization could face criminal charges from Manhattan DA.
[41:42.240 --> 41:45.240]  They're now giving immunity to the head of the Trump Organization.
[41:45.240 --> 41:52.240]  This is the mafia. I don't mean the Italian mafia. The Italian mafia got destroyed because it kind of challenged the real mafia.
[41:52.240 --> 42:00.240]  This is the real white shoe boy mafia, the standard oil. I mean, you look at Mueller.
[42:00.240 --> 42:04.240]  You understand, Mueller is so rich that his wealth isn't even known.
[42:04.240 --> 42:13.240]  I mean, the heads of standard oil, the heads of giant railroads, all of them, it's all he is, is a fusion of all the robber barons into him.
[42:13.240 --> 42:22.240]  That Robert Mueller is them. I mean, I went into the genealogy, I knew about this, but I spent an hour on his known genealogy yesterday.
[42:22.240 --> 42:34.240]  He literally is related to five directly heads of five railroads who would just out west mow down whole towns if they didn't give them what they wanted.
[42:34.240 --> 42:46.240]  He is a genetic psychopath. Money laundering, everything. Every crime you can imagine, it's him. Good God help us.
[42:46.240 --> 42:52.240]  Anyways, the threat to the Trump family right now, as we first told you, it's all confirmed. How mafioso is that?
[42:52.240 --> 42:58.240]  Will America put up with this? The secret meeting is straight ahead. Infowars.com. Spread that link.
[42:58.240 --> 43:07.240]  Fueling your body is hard work. That's why we've introduced the Infowars Life Daily Digestive Pack to help you fuel it right.
[43:07.240 --> 43:15.240]  Combine fluorolife everyday maintenance and carnivore to help you fuel your gut and body and take advantage of the powerful nutrients you receive.
[43:15.240 --> 43:18.240]  There's no better way to power your body.
[43:18.240 --> 43:30.240]  Fluorolife is a powerful probiotic supplement with 20 of the most potent clinically studied probiotic strains. When paired with carnivore, our incredible enzyme formula that helps you break down nutrients.
[43:30.240 --> 43:36.240]  These formulas fuel your gut and your body to help you fight toxins and stay fueled all day.
[43:36.240 --> 43:44.240]  These incredible formulas can help keep your body in tip-top shape in the fight against stress, age, and outside toxins.
[43:44.240 --> 43:50.240]  There's no better time to try fluorolife and carnivore to see how well they can support your body.
[43:50.240 --> 44:16.240]  Don't miss out on the chance to fuel your body and support recovery. Try the Infowars Life Daily Digestive Pack today.
[44:20.240 --> 44:26.240]  Thank you so much for watching this video.
[44:50.240 --> 45:10.240]  We are kept afloat only by your loyal patronage and that's why we need you to go to the site now if you're not in the market for one of our greatest nutraceuticals.
[45:10.240 --> 45:29.240]  Please consider a contribution. 25, 50, 100, 250, or even $500 would be a godsend to our important work here to beat back the globalists and to destroy their campaign of censorship in which they want to strangle our first amendment rights.
[45:40.240 --> 45:51.240]  It is absolutely free at the Apple Store and Google Play. You can join the Infowar today. Check it out right now at infowars.com forward slash app.
[45:51.240 --> 46:15.240]  We're bringing back one of the biggest fan favorite formulas we've ever offered with even better ingredients, ultimate bone broth. Infowars Life is proud to bring you a powerhouse bone broth formula to help push you to your limits.
[46:15.240 --> 46:25.240]  This incredible formula will help you get the most out of your workout with the power of ultra high quality bone broth, one of the most popular health trends on the planet.
[46:25.240 --> 46:37.240]  Built with more than seven different superfoods and crucial compounds, ultimate bone broth will help support your healthy muscles, digestion, tendons and ligaments while also supporting your body's fight against free radicals.
[46:37.240 --> 46:49.240]  This incredible chicken bone broth formula contains time tested ingredients such as turmeric root, chaga mushroom, goji berry powder, bee pollen, and alfalfa herb powder to support your body.
[46:49.240 --> 47:03.240]  It's time to experience what ultimate bone broth can do for you. Get a bottle of the all new version of a fan favorite product today at InfowarsStore.com.
[47:03.240 --> 47:10.240]  You're listening to the Alex Jones show.
[47:10.240 --> 47:20.240]  From the front lines of the information war, it's Alex Jones.
[47:20.240 --> 47:43.240]  Ladies and gentlemen, thank you for joining us. We have some just incredibly important news. It's so transparent. It's so tyrannical. It's so over the top.
[47:43.240 --> 47:56.240]  I don't have words described right now. And it's why they silenced us and kicked us off almost every major platform just two weeks ago is because they're getting ready to steal the 2018 election.
[47:56.240 --> 48:09.240]  Now, I've known it's even come out in New York Times that Tim Cook has Sunday meetings with the other heads of big tech companies over the phone to try to coordinate their monopolistic cartel.
[48:09.240 --> 48:19.240]  And back in the old days, they broke up oil companies for being cartels. That's illegal in this country.
