[00:00.000 --> 00:25.000]  The
[34:31.000 --> 34:38.000]  You can upgrade the virus any time you want, where it's not very deadly now, but you can make a few switches and make it super deadly.
[34:38.000 --> 34:41.000]  So this is a training wheels virus.
[34:41.000 --> 34:47.000]  You're being introduced to just the test to see if you'll lock down, to see if you'll do it, they say.
[34:47.000 --> 34:52.000]  So I'll get into why they did it right now.
[34:52.000 --> 34:54.000]  And you don't need me to tell you this.
[34:54.000 --> 34:58.000]  Once you shift your perspective, it's still a third-dimensional system they're launching.
[34:58.000 --> 35:02.000]  But it's from a different perspective, not of being good, not of trying to help, not of being nice.
[35:02.000 --> 35:07.000]  But if you're the manager of the system, the UN, the big banks, the big corporations, the government leaders,
[35:07.000 --> 35:12.000]  and you want to lock people up in their houses, you want to track and trace them, you want to bankrupt them, get them in more debt,
[35:12.000 --> 35:17.000]  you want to get rid of cash, you want to make them take apps on their phones, you want to tell them they're non-essential,
[35:17.000 --> 35:24.000]  you want to make yourself a hero, you want to shut down all the other medical procedures and call them non-essential and cause massive death,
[35:24.000 --> 35:29.000]  you want to get rid of old people, you want to lock families out of hospitals and set it up where hospitals are present,
[35:29.000 --> 35:35.000]  you want a big, fat, giant power grab, you want control because you're a psycho?
[35:35.000 --> 35:42.000]  Well, obviously, you see this consortium of authoritarian corporations led by Big Pharma with China and the UN
[35:42.000 --> 35:47.000]  with their history of tyranny at the UN and their history of tyranny in China,
[35:47.000 --> 35:54.000]  and the history of America hating and big tech and Hollywood and all of it, and then there you see it.
[35:54.000 --> 36:03.000]  And then they're always so arrogant that they hide it in plain view that they created the virus,
[36:03.000 --> 36:09.000]  that they handed the virus out, that they proliferated it all over the world, they handed out these viruses,
[36:09.000 --> 36:14.000]  so that when it got released, they had plausible deniability.
[36:14.000 --> 36:21.000]  And then Hong Kong's revolting, Taiwan's revolting, there's huge revolts, there's up to 7,000 every month documented revolts in China,
[36:21.000 --> 36:27.000]  the people demanding freedom, 3 million Muslims in death camps in China,
[36:27.000 --> 36:33.000]  millions of Christians and Buddhists in them saying no, so what do you do?
[36:33.000 --> 36:40.000]  You release the virus and then you hype up every normal flu death, every normal pneumonia death,
[36:40.000 --> 36:46.000]  in the world you show the person dying and you've got a virus that's been released that matches anybody that's had the flu
[36:46.000 --> 36:53.000]  or a regular cold or a bacterial infection shows the same detritus.
[36:53.000 --> 37:02.000]  You set the test to be over 90% false positives are now confirming, not 30, not 60, and then everyone becomes suspect.
[37:02.000 --> 37:07.000]  And then China is the model through the UN of going and taking families, breaking them up,
[37:07.000 --> 37:10.000]  taking political dissidents, killing them, saying COVID killed them,
[37:10.000 --> 37:15.000]  and then you have the UN say we've got to break up families and suddenly Quebec City starts doing it.
[37:15.000 --> 37:20.000]  Under a Republican traitor, Ohio starts doing it, Australia starts doing it, Spain starts doing it,
[37:20.000 --> 37:28.000]  and now today, infowars.com, Houston, they're doing door-to-door blood draws at random homes
[37:28.000 --> 37:33.000]  and he says we're going to pressure people to do it, says the Democrat mayor.
[37:33.000 --> 37:40.000]  I told you, it started two weeks ago in Hawaii, checkpoints demanding swabs
[37:40.000 --> 37:45.000]  and if they think they can intimidate you, it's medical workers with police, blood.
[37:45.000 --> 37:47.000]  And the cops go along with it, they think it's good.
[37:47.000 --> 37:49.000]  And then almost all of these are false positives.
[37:49.000 --> 37:53.000]  Now they have the contact tracers phase two and they come and take you and disappear you.
[37:53.000 --> 37:55.000]  That's the politic we'll cover for disappearing you.
[37:55.000 --> 37:59.000]  And soon as I saw this this morning, my wife showed it to me at like 7 a.m. we're eating breakfast.
[37:59.000 --> 38:04.000]  I went to search engines and found out in California, in Michigan, in New York,
[38:04.000 --> 38:09.000]  and in Democrat controlled cities like Miami, hundreds of hits came up.
[38:09.000 --> 38:12.000]  They're already coming door-to-door with police.
[38:12.000 --> 38:19.000]  Cheng, we're here for your blood test and people are so intimidated they're giving the blood.
[38:19.000 --> 38:23.000]  I told you two weeks ago the blood testing would start by fall.
[38:23.000 --> 38:25.000]  We're not even there yet.
[38:25.000 --> 38:30.000]  It's a program, it's a beta-tested system in countries that are more authoritarian
[38:30.000 --> 38:32.000]  where the public has already submitted.
[38:32.000 --> 38:37.000]  And so Thomas Jefferson was once asked, what is the limit of tyranny we will accept?
[38:37.000 --> 38:40.000]  What is the limit of tyranny that tyrants will bring us?
[38:40.000 --> 38:44.000]  And he said, whatever you'll put up with is the limit.
[38:44.000 --> 38:53.000]  That's where we are, that's what's going on, that's what's unfolding right now.
[38:53.000 --> 38:56.000]  So I've talked about the motive, just part of it.
[38:56.000 --> 38:59.000]  I've talked about who's behind it, I've talked about why they did it,
[38:59.000 --> 39:01.000]  and I've talked about where this is going.
[39:01.000 --> 39:08.000]  When we come back though, I have two stacks here that are conservatively 100 articles.
[39:08.000 --> 39:15.000]  And you understand, these are AP, these are Reuters, these are Newsweek, these are new scientists,
[39:15.000 --> 39:20.000]  these are the Journal of Nature, these are the CDC.
[39:20.000 --> 39:23.000]  Now, you're like, well why are they telling the truth?
[39:23.000 --> 39:27.000]  This is five years ago when there was still some freedom of press
[39:27.000 --> 39:33.000]  and scientists were morally upset and concerned about what was going on.
[39:33.000 --> 39:36.000]  And then we've got the new articles about what's happening, but it's all admitted.
[39:36.000 --> 39:39.000]  So when Tucker asked her, well why aren't other scientists saying this,
[39:39.000 --> 39:41.000]  they've got the science to know.
[39:41.000 --> 39:45.000]  She goes, oh well, because they're afraid, they actually went public.
[39:45.000 --> 39:50.000]  Everyone picked it up, and Facebook, and Twitter, and all, and Google blocked it
[39:50.000 --> 39:52.000]  because they're in league with the chai comms.
[39:52.000 --> 40:21.000]  I'll give you the key when we come back.
[40:22.000 --> 40:24.000]  I'm not signing on with a bunch of devil worshiping child molesters.
[40:24.000 --> 40:25.000]  It's not going to happen.
[40:25.000 --> 40:27.000]  So they are moving now to destroy me.
[40:27.000 --> 40:30.000]  I used to say support info wars, rescue info wars.
[40:30.000 --> 40:32.000]  Save yourself, save the world.
[40:32.000 --> 40:34.000]  We're in this together, because let me tell you something.
[40:34.000 --> 40:37.000]  Communism's up here, info wars is the damn blocking it,
[40:37.000 --> 40:41.000]  which is all of us together supporting, and you and I are all down here with our families.
[40:41.000 --> 40:45.000]  My children are right here, but I need money to fight a war,
[40:45.000 --> 40:49.000]  and I need word of mouth, and I need prayer, and I need action,
[40:49.000 --> 40:52.000]  because that damn's going to come down.
[40:52.000 --> 40:55.000]  Crops told you, hell's coming.
[40:55.000 --> 41:00.000]  Big tech is the global straight jacket of the new world order.
[41:00.000 --> 41:03.000]  It is the enforcement system, the surveillance system.
