[00:00:00.069 --> 00:00:01.591]  I don't think so.
[00:23:26.459 --> 00:23:41.873]  In Vietnam, one reason they say they chose the smaller 5.56 round, you could say it's a live scale, but it's true, is because it would hit people and tumble, it wouldn't kill them a lot of times, but would really maim them really bad, it was also easy to carry a lot of, and so you had a soft kill.
[00:23:42.645 --> 00:23:46.867]  Now, whether that was true or not, this soft-shell idea today is absolutely true.
[00:23:46.867 --> 00:24:02.576]  If they can hurt people in your family, and then have you have to take care of them forever, and weigh them down, and make them, quote, not productive, at a certain point when there's enough people that they say aren't productive, the socialists then say, we've got to get rid of the non-productive.
[00:24:02.576 --> 00:24:04.137]  So, that's the larger plan.
[00:24:04.137 --> 00:24:05.717]  What's going on, Rom?
[00:24:05.717 --> 00:24:06.978]  Oh, five minutes, Mark, great.
[00:24:06.978 --> 00:24:08.799]  Yeah, I've got a clock, thank you, I appreciate it.
[00:24:08.799 --> 00:24:10.400]  I just thought something else might be happening.
[00:24:11.547 --> 00:24:12.928]  Cruz is doing a great job, by the way.
[00:24:12.928 --> 00:24:15.789]  So let me play something else for the Washington Post.
[00:24:15.789 --> 00:24:18.010]  Because this is a real lady that died.
[00:24:18.010 --> 00:24:22.092]  And you know, Stalin said one man dies, it's a tragedy, 10,000 dies is a statistic.
[00:24:22.092 --> 00:24:28.434]  Every day I probably see 50 articles of young people dying right after the vaccine.
[00:24:28.434 --> 00:24:30.915]  So here's this nice lady, she's having a great life.
[00:24:30.915 --> 00:24:32.276]  Young, beautiful lady.
[00:24:32.276 --> 00:24:33.657]  And she's dead.
[00:24:33.657 --> 00:24:35.738]  And the coroner is now investigating what's going on.
[00:24:35.738 --> 00:24:37.418]  And you know, there's going to be major pressure.
[00:24:37.418 --> 00:24:38.659]  It's going to come to bear.
[00:24:38.659 --> 00:24:41.020]  And this is a whole bunch of people in one area of Utah dying.
[00:24:41.556 --> 00:24:53.887]  We only know about the hospitals and the nursing homes, where so many die in the hospital or nursing home, they go ahead and file a report with the federal body, that since the 80s, makes it all secret what came in the reports.
[00:24:53.887 --> 00:25:06.998]  So it's secret, they have liability protection, multinational corporations are doing it, a lot of the vaccines are made in China, Bill Gates says he wants to kill you and your family, wants to depopulate you, but he also wants to put stuff in your body, what could go wrong?
[00:25:06.998 --> 00:25:09.360]  And now it is going wrong, we know what's happening.
[00:25:10.205 --> 00:25:17.210]  So let's go ahead, ladies and gentlemen, and play a clip of the modern form of human sacrifice on the altar of medical tyranny.
[00:25:17.210 --> 00:25:18.030]  Here it is.
[00:25:18.030 --> 00:25:18.290]  Okay.
[00:25:18.290 --> 00:25:23.654]  Last week, we brought you an investigation in the COVID vaccine side effects and where to report them.
[00:25:24.423 --> 00:25:30.807]  During that investigation, we found four reported deaths filed by Utah families and their caregivers.
[00:25:30.807 --> 00:25:37.070]  One particular case stood out to us, a 39-year-old single mom from Ogden with no known pre-existing conditions.
[00:25:37.070 --> 00:25:41.133]  Her family sat down with me this weekend as they were saying their final goodbyes.
[00:25:41.133 --> 00:25:46.796]  And while they're not against vaccines, they do believe information is power as we all make our own medical decisions.
[00:25:50.479 --> 00:25:52.640]  I really didn't cry when my dad died.
[00:25:52.640 --> 00:25:59.381]  I cry a lot for her and I'm at a stage in my life where I'm okay with that.
[00:25:59.381 --> 00:26:07.883]  Alfred Hawley is a retired fighter pilot, a military man who's known risk and loss and taken it all in stride until now.
[00:26:07.883 --> 00:26:10.903]  She's the one that had promised to take care of me when I was old.
[00:26:10.903 --> 00:26:17.845]  The death of his youngest daughter, Cassidy, came out of nowhere four days after her second dose of the COVID vaccine.
[00:26:17.845 --> 00:26:19.065]  She came in early and
[00:26:19.984 --> 00:26:22.206]  said that her heart was racing.
[00:26:22.206 --> 00:26:25.930]  Cassidy and her nine-year-old daughter lived with her parents.
[00:26:25.930 --> 00:26:29.693]  She got sick right away.
[00:26:29.693 --> 00:26:34.898]  Soreness at the shot location, then she started getting sick, then
[00:26:37.196 --> 00:26:43.120]  She started complaining that she was drinking lots of fluids, but she couldn't pee.
[00:26:43.120 --> 00:26:46.582]  And then she felt a little bit better the next day.
[00:26:46.582 --> 00:26:53.027]  Cassidy was a surgical tech for a plastic surgeon and stepped up to get the shot without hesitation.
[00:26:53.027 --> 00:26:56.829]  It was absolutely fine with getting it.
[00:26:56.829 --> 00:26:59.151]  In fact, she told all of us, it's fine.
[00:27:00.448 --> 00:27:01.990]  Notice they had to supervise those.
[00:27:01.990 --> 00:27:03.472]  Oh, we're not saying we're against it.
[00:27:03.472 --> 00:27:04.814]  She stepped up.
[00:27:04.814 --> 00:27:05.795]  And that's how they're going to get us.
[00:27:05.795 --> 00:27:08.078]  I was told this by a top globalist off-record.
[00:27:08.078 --> 00:27:10.021]  As you know, I've told you a thousand times.
[00:27:10.021 --> 00:27:14.767]  Who he is is off-record, but he said, listen, you're going to adapt to us killing you.
[00:27:14.767 --> 00:27:15.928]  You're not going to adapt and resist us.
[00:27:15.928 --> 00:27:17.010]  You're going to say, step up.
[00:27:17.631 --> 00:27:19.593]  Like, why do half the kids have cancer now?
[00:27:19.593 --> 00:27:20.914]  Let's just step up.
[00:27:20.914 --> 00:27:22.995]  Why does everybody have neurological disorders?
[00:27:22.995 --> 00:27:24.536]  Let's just step up.
[00:27:24.536 --> 00:27:26.158]  Why are so many dying after the shot?
[00:27:26.158 --> 00:27:28.920]  Let's just, hey, let's be tough like the military.
[00:27:28.920 --> 00:27:38.768]  Hey guys, I mean, I've got so many people I know in the military where 10% of their platoon would be in the hospital after they got experimental shots and one or two would die.
[00:27:38.768 --> 00:27:45.133]  My grandmother was told she got polio from the polio vaccine from her doctor.
[00:27:45.133 --> 00:27:46.554]  There are two people in our office
[00:27:47.279 --> 00:27:49.941]  Right now they get mad if I say even too much about it.
[00:27:49.941 --> 00:27:52.703]  Whose children died from the vaccines.
[00:27:52.703 --> 00:27:54.584]  They were both in the military.
[00:27:54.584 --> 00:27:58.146]  Took vaccines at the military base.
[00:27:58.146 --> 00:28:06.232]  I have family that had convulsions and got narcolepsy after they took a tetanus shot in the 1970s.
[00:28:06.232 --> 00:28:08.213]  On medications for the rest of their life.
[00:28:08.213 --> 00:28:14.197]  I can't swing a stick in my office and not hit somebody who had somebody die from it!
[00:28:15.299 --> 00:28:20.763]  And you sit here, and you tell me that it's raining when you're pissing in my face.
[00:28:20.763 --> 00:28:24.425]  So, yeah, Craig Timberg!
[00:28:24.425 --> 00:28:28.288]  It's gonna be a time when your kid's gotta take it, or you gotta take it, and you're paralyzed.
[00:28:28.288 --> 00:28:30.729]  And nobody's gonna care about you when it's happening.
[00:28:30.729 --> 00:28:31.370]  You understand?
[00:28:31.370 --> 00:28:38.114]  This isn't like the old-fashioned vaccines they could put cancer viruses in, or they could give you polio with it.
[00:28:38.114 --> 00:28:41.777]  This is a full takeover of society.
[00:28:41.777 --> 00:28:43.278]  So his baby daughter's dead now.
[00:28:44.815 --> 00:28:50.756]  And her nine-year-old daughter doesn't have a mommy now, after she took that second shot just like Hank Aaron.
[00:28:50.756 --> 00:28:52.497]  So yeah, you're assaulting us.
[00:28:52.497 --> 00:28:53.557]  Big Tex is assaulting us.
[00:28:53.557 --> 00:28:55.138]  The Washington Post is assaulting us.
[00:28:55.138 --> 00:28:56.838]  And we're sick and tired of it!
[00:28:56.838 --> 00:28:57.998]  Stop hurting us!
[00:28:57.998 --> 00:29:05.300]  I'm not gonna sit here and waste your time or my time and rattle off the successes and put worse at that.
[00:29:05.300 --> 00:29:08.601]  If you're paying attention, you know we've done together.
[00:29:08.601 --> 00:29:09.361]  But I'll tell you this.
[00:29:10.902 --> 00:29:18.584]  The technocrats are really upping their game and they are trying to destroy all independent forms of media.
[00:29:18.584 --> 00:29:20.965]  They're trying to shudder and silence the human resistance.
[00:29:20.965 --> 00:29:26.566]  So, now is the time to understand that everything we've talked about has been proven accurate.
[00:29:26.566 --> 00:29:29.727]  Everything you warned your friends and family about is going to be true.
[00:29:29.727 --> 00:29:32.508]  So it's now that your credibility is way up.
[00:29:32.508 --> 00:29:35.769]  The power structures are going to silence those of us that they can.
[00:29:36.898 --> 00:29:41.481]  But it's up to all of us to not let them silence any of us.
[00:29:41.481 --> 00:29:43.202]  We have the power.
[00:29:43.202 --> 00:29:47.524]  But the sun is setting on humanity and setting on free speech.
[00:29:47.524 --> 00:29:53.107]  We have to make sure that we fight hard right now to make sure that a long, dark night doesn't come.
[00:29:53.107 --> 00:29:54.228]  So be the polar bears you are.
[00:29:58.897 --> 00:30:02.518]  Humanity has been domesticated by and large.
[00:30:02.518 --> 00:30:07.079]  The population has been trained to submit, do what you're told, and it's all going to pass.
[00:30:07.079 --> 00:30:16.282]  But if you study authoritarians, if you study the globalists, you understand that they reach a point where all the training is just beta, and you go into the point of being culled, being totally enslaved.
[00:30:16.282 --> 00:30:20.743]  And because the globalists see us as weak and see us as stupid, they are now making that move.
[00:30:20.743 --> 00:30:28.025]  And they are collapsing the third world with their economic weapons to then flood us with a third world that the UN will use as a weapon
[00:30:28.445 --> 00:30:44.303]  To then have us under such a crisis, under such a load, capitulate to the UN, whatever agreements they want us to sign, hoping that they will stop the flood of tens of millions of refugees, not fleeing COVID or climate change, as the UN and Klaus Schwab are saying, and Bill Gates
[00:30:44.343 --> 00:30:48.144]  The general public has finally figured out why I'm upset.
[00:31:02.651 --> 00:31:05.615]  They figured out that the globalists are literally trying to kill us.
[00:31:05.615 --> 00:31:08.279]  They're trying to take over civilization and society.
[00:31:08.279 --> 00:31:11.263]  And they depend on the public being ignorant.
[00:31:11.263 --> 00:31:14.887]  That's why Jesus said, My people perish for lack of knowledge.
[00:31:14.887 --> 00:31:17.191]  Knowledge is power, like our bodies.
[00:31:17.811 --> 00:31:24.073]  Are made up of all these tissues and all these systems that die without essential vitamins and minerals.
[00:31:24.073 --> 00:31:27.214]  And that's why they don't want you to know about essential vitamins and minerals.
[00:31:27.214 --> 00:31:28.174]  Because it's so simple.
[00:31:28.174 --> 00:31:30.315]  Because you won't be under their control anymore.
[00:31:30.315 --> 00:31:39.198]  Well, the Vitamin Mineral Fusion, the highest quality Vitamin Mineral Fusion system out there in a liquid vitamin form, is now back in stock at InfoWarsTore.com.
[00:31:39.198 --> 00:31:41.518]  And it's not just an incredible formula at a great price.
[00:31:41.518 --> 00:31:44.659]  It funds the Info War at the same time.
[00:31:44.659 --> 00:31:46.540]  No other product you can buy does that.
[00:31:46.840 --> 00:31:47.900]  You know, it's crazy to get to this point.
[00:31:47.900 --> 00:31:49.001]  It's very bittersweet.
[00:31:49.001 --> 00:31:51.401]  Everything we've talked about has happened just like we said it would.
[00:31:51.401 --> 00:31:52.822]  And now we have a lot of credibility.
[00:31:52.822 --> 00:31:54.562]  But I don't care about that.
[00:31:54.562 --> 00:31:55.802]  I care about beating the new world order.
