[00:00.000 --> 00:29.000]  Live from the InfoWars.com Studios, it's Alex Jones.
[36:22.000 --> 36:37.000]  He would just ignore hurricanes, not even show up at them. But now, with Trump on the campaign trail last year, during the hurricane season, last fall, and again, this time, massive response, the minute Abbott requested it.
[36:37.000 --> 37:03.000]  But you've got to ask yourself, why did the Democrat mayor of Houston order a stand down? Is it complete ineptness? Is it absolute low IQ? Is it arrogance? Total negligence?
[37:03.000 --> 37:18.000]  Or is it such a culture of hate where Democratic constituents go out and shoot congressmen at baseball games and shoot their neighbor that moves in because they're a Republican city council member, and then the news doesn't even report on it?
[37:18.000 --> 37:41.000]  Where all the other attacks on conservatives are white people being stabbed because they have short haircuts and must be Nazis? Is it because there's such hysteria, like we've seen on Twitter, like we covered over the weekend, where there's thousands of tweets saying, kill Texas, hope God erases with a flood, all those rednecks, hope Houston goes into the sea?
[37:41.000 --> 37:50.000]  But I guess in fairness, we've made the joke, hopefully California falls off in the ocean, and what if it ever happens? I don't hope California falls off in the ocean.
[37:50.000 --> 38:00.000]  Even if it was all Democrats, I wouldn't hope that. But there's the ignorance of people actually cheering when the hurricane hits and the people are getting drowned, they're getting killed.
[38:00.000 --> 38:15.000]  They're cheering while it's happening. You know people wouldn't joke around if California actually fell off in the ocean and killed 30-something million people, why you know folks wouldn't be saying, yeah, great, California fell off.
[38:15.000 --> 38:24.000]  But see, careful what you joke about. I don't think I'm ever going to make that joke again. I didn't originate the joke, but I think we've all made the joke, haven't we, that California is so screwed up.
[38:24.000 --> 38:30.000]  But it's a beautiful state, a lot of great people, a very diverse crowd of folks, and they're going to wake up one day to their brainwashing.
[38:30.000 --> 38:37.000]  And so I pray there isn't ever a mega earthquake and that pieces or parts or all of California doesn't fall off in the Pacific Ocean.
[38:37.000 --> 38:44.000]  But Houston is basically an Atlantean city now, sinking into the Gulf of Mexico.
[38:44.000 --> 38:55.000]  Satellite photos that are on infowars.com and dredgereport.com show it from satellite that you can see it looks like there's an inland bay now, basically.
[38:55.000 --> 38:58.000]  We've got radar on screen right now.
[38:58.000 --> 39:11.000]  Flood of a lifetime, 50 plus inches, Harvey dumps, 15 trillion gallons of water. It was 11 trillion. Landmark event, Army Corps opens dams.
[39:11.000 --> 39:22.000]  Dramatic before and after photos. We've shown you that FEMA expects 550,000 victims, 30,000 in shelters.
[39:22.000 --> 39:25.000]  Why wasn't the city evacuated? That's a good question.
[39:25.000 --> 39:32.000]  First orders given days after told people to stay.
[39:32.000 --> 39:36.000]  Leaders defend themselves.
[39:36.000 --> 39:48.000]  12,000 Texas National Guard deployed. Cajun Navy mass mobilization. It's like Dunkirk. It's the average citizens taking charge that the police admit are doing 90% of the work because the cops can't handle something this big.
[39:48.000 --> 39:53.000]  The firefighters can handle something. It's about the citizens working together just like old civil defense.
[39:53.000 --> 40:01.000]  Island of fire ants. Oh yeah, that's powerful. Fire ants are an aquatic ant that live in the marshes of the Amazon.
[40:01.000 --> 40:05.000]  And they got up here to Houston. It's reported back in the 40s.
[40:05.000 --> 40:13.000]  And they're battling looters, everything else, but there's huge balls of the ants get together to the ones on bottom die, the ones on top live.
[40:13.000 --> 40:18.000]  And you'll see a huge ball the size of a basketball or bigger.
[40:18.000 --> 40:23.000]  Look at that photo. That's way bigger than the basketball. That's like five basketballs.
[40:23.000 --> 40:28.000]  And notice the Queens get on top while the males sit on bottom and die.
[40:28.000 --> 40:36.000]  Talk about a survival instinct. Talk about science fiction. I tell folks that aren't from the south or areas of that fire. That's what they're like. They don't believe me.
[40:36.000 --> 40:41.000]  That's why stuff's flooding. Some of the worst fire ants bites I ever got when I was a kid. It'd be raining out for days.
[40:41.000 --> 40:47.000]  I'd go down to the creek or the local streams or the lake to play with my friends.
[40:47.000 --> 40:55.000]  It's always great on a rain day. When school would be out because of flooding, I'd go out and a few times I'd be going through a creek or something and boom, all the fire ants hit you.
[40:55.000 --> 41:04.000]  It is unbelievable. Look at that. That is exactly what it's like. Well, that's it.
[41:04.000 --> 41:12.000]  So you've got this hell going on. This makes Katrina look tame in the number of people affected. Houston's 10 million.
[41:12.000 --> 41:21.000]  What's New Orleans? A million or something? But you're not going to see as much death because you've got the Cajun Navy,
[41:21.000 --> 41:28.000]  which is just citizens from all over the state, but particularly Louisiana, where they've got those type of boats and know how to navigate swamps,
[41:28.000 --> 41:38.000]  pouring in right now and saving people out of their houses who were told, don't worry, stay in your home or go up in your attic.
[41:38.000 --> 41:47.000]  But as the storm hit, firefighters warned, you better take an axe with you because if the water starts rising, you're going to have to hack your way out.
[41:47.000 --> 41:58.000]  So what do we learn from this? The citizens working together is the answer, not a nanny state telling everybody to stand down.
[41:58.000 --> 42:06.000]  And boy, they're going to have trouble now blaming Trump for this.
[42:06.000 --> 42:13.000]  And they really got a problem of all these images of whites, Hispanics, blacks, you name it, working together, saving each other,
[42:13.000 --> 42:21.000]  and particularly images of evil white Texans and Louisiana's out saving black folks, Hispanics and others.
[42:21.000 --> 42:27.000]  That image of people hauling each other into the boats or that image about a month ago of the truck flipping and the families in it,
[42:27.000 --> 42:33.000]  and the black guys and the white guys pull over together and swim down in there and get the family out, get them out to safety, that image.
[42:33.000 --> 42:41.000]  The globalists hate that image because everybody's being affected together by these storms and by earthquakes and by volcanoes and by disease
[42:41.000 --> 42:44.000]  and by war and by crime and by bad economies.
[42:44.000 --> 42:51.000]  And Trump understands that and is really trying to give the globalists a run for their money, but he's surrounded by all these cowards
[42:51.000 --> 42:59.000]  who all want to hedge their bets and protect themselves and act like their establishment and run up the little white flag.
[42:59.000 --> 43:03.000]  Rex Tillerson is bad more than Trump everywhere.
[43:03.000 --> 43:11.000]  McMaster's running them down in public. They're all doing it. I've got video clips today because they're cowards.
[43:11.000 --> 43:19.000]  They see the wall of demonization, the wall of peer pressure, the attacks, and they don't want somebody yelling at them at the grocery store.
[43:19.000 --> 43:26.000]  The Democrats have put the order out, yell at people, get in their face, spit at them, throw urine on them, throw coffee on them, attack them.
[43:26.000 --> 43:29.000]  And the average coward just wants to be in power.
[43:29.000 --> 43:38.000]  They don't actually want to fight for the people or stand up for something. So they're all rolling over except for Trump's wife and Trump's sons.
[43:38.000 --> 43:44.000]  But everybody else is rolling over with their big yellow bellies.
[43:44.000 --> 43:46.000]  They like walking the red carpet.
[43:46.000 --> 43:51.000]  By the way, Trump's a rock star all over Asia. They respect him in the Middle East.
[43:51.000 --> 43:56.000]  They respect him in Eastern Europe, in Russia, in Latin America. They like him. They see what he's up against.
[43:56.000 --> 44:08.000]  They know our media is corporate. They know it's run by the bad guys. And they know that whole systems, the corrupt pope, everything, the Chinese communists are pointed at our president.
[44:08.000 --> 44:19.000]  How could I not want to fully support him? Because this is everything I've ever wanted to do is stand up against peer pressure and do what's right.
[44:19.000 --> 44:25.000]  Trump reportedly called Gary Cohen the poor baby a globalist to his face.
[44:25.000 --> 44:30.000]  He thinks Rex Tillerson is too establishment. The Weak Magazine is reporting that.
