[00:00.000 --> 00:08.000]  From his Central Texas Command Center deep behind enemy lines, the information war continues.
[01:37:35.080 --> 01:37:40.480]  and co-host of the show, John Lefler, at the end of the queue questions on the following
[01:37:40.480 --> 01:37:45.240]  week said, if there's anybody out there who would like to defend Eric, would you please
[01:37:45.240 --> 01:37:46.240]  call in?
[01:37:46.240 --> 01:37:49.360]  Listen, I appreciate your call, John.
[01:37:49.360 --> 01:37:53.040]  Again, I don't know what that site is and there's a lot of big financial sites out there,
[01:37:53.040 --> 01:37:56.520]  a lot of big radio shows and things.
[01:37:56.520 --> 01:37:58.320]  I try to do them all, but I can't.
[01:37:58.320 --> 01:38:02.480]  I mean, I physically can't do my own show and all my other work and I hate turning down
[01:38:02.480 --> 01:38:04.200]  interviews.
[01:38:04.200 --> 01:38:10.880]  I would like to do those interviews and just tell them, you know, just send it to, send
[01:38:10.880 --> 01:38:18.560]  the email to, what's the email for media, what is it, media at InfoWars?
[01:38:18.560 --> 01:38:19.920]  We got a whole bunch of web addresses.
[01:38:19.920 --> 01:38:23.200]  I mean, it's like we got 3,000, 4,000 emails a day, but we'll try to go through it.
[01:38:23.200 --> 01:38:26.280]  All right, let's talk to Mark in Texas, Mark, you're on the air.
[01:38:26.280 --> 01:38:31.480]  Hey, Alex, you are the host of this show and I'm glad for that.
[01:38:31.480 --> 01:38:36.040]  And I want to share a little something I've been on a couple of times and I want to share
[01:38:36.040 --> 01:38:40.120]  a little something about myself, but keep it brief relating to you.
[01:38:40.120 --> 01:38:44.720]  When I came to Austin the first time, and actually, I was so pumped up to actually meet
[01:38:44.720 --> 01:38:48.560]  what I'd been studying about the JF, I spent about a year or so studying about the JFK
[01:38:48.560 --> 01:38:51.880]  thing, and you had all the research on it, which is unbelievable that that's never come
[01:38:51.880 --> 01:38:52.880]  down.
[01:38:52.880 --> 01:38:56.200]  I'm glad that this free speech is able to be out there.
[01:38:56.200 --> 01:38:59.560]  And I saw that people were kind of, you know, well, he doesn't do this, doesn't do that.
[01:38:59.560 --> 01:39:03.560]  And I was like, boy, I wondered if they realized, I mean, how much you're an example of how
[01:39:03.560 --> 01:39:06.560]  serious we all are, despite everybody's challenges and everything.
[01:39:06.560 --> 01:39:10.200]  Well, that's the loser society that anybody taking action is going to be criticized by
[01:39:10.200 --> 01:39:12.480]  people in the peanut gallery.
[01:39:12.480 --> 01:39:15.160]  But you know, Mark, again, I'm not perfect.
[01:39:15.160 --> 01:39:17.840]  That's why we need everybody else to be a leader and get the word out.
[01:39:17.840 --> 01:39:21.240]  It's just that we have to face the fact that my show and what we do is the biggest thing
[01:39:21.240 --> 01:39:27.120]  we've got, and it's got a rocket tied to its back, and we're being censored and attacked
[01:39:27.120 --> 01:39:29.720]  right now because we're effective.
[01:39:29.720 --> 01:39:32.960]  Yeah, that's a good analogy of it.
[01:39:32.960 --> 01:39:39.920]  I don't think people realize or may have a hard time grabbing ahold of it that they don't
[01:39:39.920 --> 01:39:44.480]  realize that you're laying down your life so that the life for your kids can be enjoyed,
[01:39:44.480 --> 01:39:46.240]  et cetera, et cetera.
[01:39:46.240 --> 01:39:50.880]  That's why I'm always saying so much about the Hebrews 9 thing, if that's kind of like
[01:39:50.880 --> 01:39:56.320]  a constitution or kind of like a good for us in 2010, like the leaders of our country
[01:39:56.320 --> 01:39:58.080]  made some that would have us good here.
[01:39:58.080 --> 01:39:59.080]  Exactly.
[01:39:59.080 --> 01:40:02.320]  We've got to come together as a people against evil or all going to be destroyed.
[01:40:02.320 --> 01:40:04.240]  I mean, we know what history has shown us.
[01:40:04.240 --> 01:40:05.440]  We know what's happening.
[01:40:05.440 --> 01:40:09.000]  We know it's bad for everybody, and we've had it so good that a lot of people can't
[01:40:09.000 --> 01:40:10.640]  believe it's happening here, but it is.
[01:40:10.640 --> 01:40:11.640]  Let's go to more calls.
[01:40:11.640 --> 01:40:15.000]  Doug in Chicago, you're on the air, Doug.
[01:40:15.000 --> 01:40:16.000]  Hi, Alex.
[01:40:16.000 --> 01:40:17.000]  Doug in Chicago.
[01:40:17.000 --> 01:40:20.120]  Listen, I remember about four years ago.
[01:40:20.120 --> 01:40:22.000]  Turn your radio off for me, buddy.
[01:40:22.000 --> 01:40:23.000]  I'm sorry.
[01:40:23.000 --> 01:40:28.360]  About four years ago, there was a, not four years ago, right after 9-11, I don't know
[01:40:28.360 --> 01:40:34.000]  if you remember, there was a huge government sweep of the internet, an anti-terrorist
[01:40:34.000 --> 01:40:35.000]  action.
[01:40:35.000 --> 01:40:38.720]  Yeah, thousands of websites got shut down.
[01:40:38.720 --> 01:40:42.000]  It was actually right before 9-11.
[01:40:42.000 --> 01:40:43.000]  Yeah.
[01:40:43.000 --> 01:40:49.520]  It was before, okay, a little mixed up on that, but anyway, I do remember it, and I
[01:40:49.520 --> 01:40:56.400]  remember the impact, and then this is no joke, like I was actually following your advice
[01:40:56.400 --> 01:41:02.200]  and typing in the Obama deception the last couple of days, and I think I made about maybe
[01:41:02.200 --> 01:41:10.000]  a hundred hits on the internet on Google, and to have this happen overnight is really
[01:41:10.000 --> 01:41:11.000]  scary.
[01:41:11.000 --> 01:41:12.760]  I mean, it just doesn't wake people up.
[01:41:12.760 --> 01:41:17.840]  They removed that number one video that had the $6.5 million, again, of hundreds of versions,
[01:41:17.840 --> 01:41:22.600]  because when you typed Obama in, that was the top link in the world, and it was working,
[01:41:22.600 --> 01:41:28.200]  it was gaining steam, it had 100,000 views in less than 24 hours on top of the $6.5 million,
[01:41:28.200 --> 01:41:29.880]  they panicked and just took it down.
[01:41:29.880 --> 01:41:34.920]  They went into our account and deleted it, and when they deleted an account, you can't
[01:41:34.920 --> 01:41:40.440]  put the video back up under YouTube rules with the original hits and the links working.
[01:41:40.440 --> 01:41:42.880]  We are working on re-uploading it, though.
[01:41:42.880 --> 01:41:47.240]  Like you said, somebody having a 14-foot passcode, that just doesn't happen.
[01:41:47.240 --> 01:41:52.640]  They don't just figure that out, that had to be an inside job on Google's part, which
[01:41:52.640 --> 01:41:53.640]  is really scary.
[01:41:53.640 --> 01:41:56.400]  Well, they've censored us selling this DVD.
[01:41:56.400 --> 01:41:59.960]  We got a Google shopping cart, and they said, you cannot criticize the President.
[01:41:59.960 --> 01:42:04.360]  We have an article, we have it linked in our article, Censorship Alert, Obama Deception
[01:42:04.360 --> 01:42:06.440]  Illegally Removed from YouTube.
[01:42:06.440 --> 01:42:08.800]  It's up on infowars.com by Aaron Dykes.
[01:42:08.800 --> 01:42:12.840]  When you read that article, it has a link to their information they gave us, saying,
[01:42:12.840 --> 01:42:14.640]  you can't criticize our Lord and Savior.
[01:42:14.640 --> 01:42:16.320]  I appreciate your call.
[01:42:16.320 --> 01:42:19.600]  Our Lord and Savior, Barry Cetero, aka Barack Obama.
[01:42:19.600 --> 01:42:21.160]  Let's talk to Jared in Texas.
[01:42:21.160 --> 01:42:22.160]  Jared, you're on the air.
[01:42:22.160 --> 01:42:23.160]  How are you doing, Alex?
[01:42:23.160 --> 01:42:24.160]  Thank you for taking my call.
[01:42:24.160 --> 01:42:25.160]  Thank you for calling.
[01:42:25.160 --> 01:42:26.160]  What's on your mind?
[01:42:26.160 --> 01:42:27.160]  I think it definitely, actually speak louder than words whenever they censor this, because
[01:42:27.160 --> 01:42:39.520]  that's basically what it is, which is un-American in the first place, but it's definitely saying
[01:42:39.520 --> 01:42:44.120]  that they feel threatened, I think, from what I know about the stories.
[01:42:44.120 --> 01:42:45.760]  Yeah, they're not invincible.
[01:42:45.760 --> 01:42:46.760]  They're not all powerful.
[01:42:46.760 --> 01:42:47.760]  Stay there, Jared.
[01:42:47.760 --> 01:42:48.760]  I'm going to come back to you.
[01:42:48.760 --> 01:42:53.360]  The Patricia, Taylor, Adam, Duke, John, Chris, Gary, many others, final segment, few key
[01:42:53.360 --> 01:42:54.920]  news articles I'm going to head on as well.
[01:42:54.920 --> 01:43:00.840]  I'll be back tomorrow at 11 a.m. infowars.com while it's still there.
[01:43:00.840 --> 01:43:05.760]  The question is, where should the American people draw their line in the sand?
[01:43:05.760 --> 01:43:06.760]  What have we got?
[01:43:06.760 --> 01:43:09.120]  A republic or a monarchy?
[01:43:09.120 --> 01:43:13.040]  A republic is based on a constitution which protects minority rights.
[01:43:13.040 --> 01:43:17.240]  Not democracy, not mob rule, two wolves and a sheep voting on what's for dinner.
[01:43:17.240 --> 01:43:18.920]  So they think they own our land.
[01:43:18.920 --> 01:43:22.800]  They think they own our water, children, our education, our money.
[01:43:22.800 --> 01:43:27.040]  We have to define who we are and what we will tolerate.
[01:43:27.040 --> 01:43:30.600]  Somebody's going to ask you what you did during the Patriot uprising.
[01:43:30.600 --> 01:43:31.600]  You'll be warned.
[01:43:31.600 --> 01:43:32.800]  We have the facts.
[01:43:32.800 --> 01:43:33.960]  We have the constitution.
[01:43:33.960 --> 01:43:34.960]  We have the Bill of Rights.
[01:43:34.960 --> 01:43:36.080]  We have common law.
[01:43:36.080 --> 01:43:40.320]  Knowledge is power, ladies and gentlemen, and I'm so excited to be able to offer you.
[01:43:40.320 --> 01:43:41.320]  Don't tread on me.
[01:43:41.320 --> 01:43:42.320]  Rise the Republic.
[01:43:42.320 --> 01:43:46.160]  Your tyranny is upon us, but liberty and the sleeping giant that is the American people
[01:43:46.160 --> 01:43:47.160]  is rising.
[01:43:47.160 --> 01:43:48.800]  A new tool in the Info War.
[01:43:48.800 --> 01:43:49.800]  Don't tread on me.
[01:43:49.800 --> 01:43:57.920]  Order it at infowars.com or prisonplanet.com or call toll-free 888-253-3139 and support
[01:43:57.920 --> 01:44:00.800]  independent patriotic liberty films.
[01:44:00.800 --> 01:44:05.440]  This is Alex Jones with five good reasons you should consider buying a solar power generator.
[01:44:05.440 --> 01:44:09.760]  Number one, new climate legislation could easily double or triple your electric bill.
[01:44:09.760 --> 01:44:14.080]  Number two, our new energies are wants to control how much power your electric company
[01:44:14.080 --> 01:44:15.400]  allows you to have.
[01:44:15.400 --> 01:44:16.400]  It's true.
[01:44:16.400 --> 01:44:21.120]  Total government control of electricity in the name of smart grid technology is coming.
[01:44:21.120 --> 01:44:25.440]  Number three, in some areas of the country, the power grid is dangerously overloaded.
[01:44:25.440 --> 01:44:29.440]  And now, new socialist legislation is only compounding the problem.
[01:44:29.440 --> 01:44:32.920]  Number four, dangerous weather is always a threat to local grids.
[01:44:32.920 --> 01:44:36.640]  Every year, thousands of families lose their power from weather-related onages.
[01:44:36.640 --> 01:44:41.320]  Number five, a solar power generator provides powerful backup insurance and peace of mind.
[01:44:41.320 --> 01:44:45.160]  Folks, I really believe in the solar power generators offered by Solutions from Science,
[01:44:45.160 --> 01:44:46.560]  one of my oldest sponsors.
[01:44:46.560 --> 01:44:50.800]  You can get more information at www.mysolarbackup.com.
[01:44:50.800 --> 01:44:52.360]  That's mysolarbackup.com.
[01:44:52.360 --> 01:45:00.640]  Remember, the government doesn't own the sun, so go to mysolarbackup.com or call 1-877-327-0365.
[01:45:00.640 --> 01:45:02.080]  Hello friends, this is Alex Jones.
[01:45:02.080 --> 01:45:05.720]  You've heard me talk about Calben five-star soaps for years.
[01:45:05.720 --> 01:45:10.000]  This is an American-made product of the highest quality and compares to nothing you will find
[01:45:10.000 --> 01:45:11.000]  in stores.
[01:45:11.000 --> 01:45:14.440]  You can buy factory direct, shipped via UPS right to your door.
[01:45:14.440 --> 01:45:20.960]  Check them out on the web at five-star soap.com or call 800-340-7091.
[01:45:20.960 --> 01:45:24.720]  Take my word for it, once you've used pure soap, you won't buy anything else.
[01:45:24.720 --> 01:45:29.720]  Since 1947, Calben Soap Company has been showing consumers that soap can be tough on dirt and
[01:45:29.720 --> 01:45:31.160]  gentle on the environment.
[01:45:31.160 --> 01:45:35.920]  Buy American and stay clean, as well as support InfoWars, visit five-star soap.com today or
[01:45:35.920 --> 01:45:39.080]  call 1-800-340-7091.
[01:45:39.080 --> 01:45:41.080]  Well Marty, what do you have to say?
[01:45:41.080 --> 01:45:48.840]  As founder and owner for over 63 years, satisfaction is guaranteed on W-Dirtback.
[01:45:48.840 --> 01:45:58.880]  Call us at 1-800-340-7091 for a free catalog or visit our website five-starsoap.com.
[01:45:58.880 --> 01:45:59.880]  Thank you.
[01:45:59.880 --> 01:46:02.400]  Hi, folks, it's time to play.
[01:46:02.400 --> 01:46:04.620]  Good Food makes everything you do fun.
[01:46:04.620 --> 01:46:09.040]  On eFoodsDirect.com, you're going to find a summer outdoor special that gets you the
[01:46:09.040 --> 01:46:14.120]  most delicious, easy to fix, most portable, best food on the planet for your exciting
[01:46:14.120 --> 01:46:15.280]  fun in the sun.
[01:46:15.280 --> 01:46:19.800]  With each order of a three-month responder pack, you'll get a free grab-and-go accessory
[01:46:19.800 --> 01:46:23.440]  kit, with the backpacker's water purifier, stove, and carry bag.
[01:46:23.440 --> 01:46:28.960]  You'll also get a free camper's bakery pack with pancakes, biscuits, and cornbread muffins.
[01:46:28.960 --> 01:46:34.720]  All this delicious food can be easily prepared stove top at home or in a pan over a campfire.
[01:46:34.720 --> 01:46:42.640]  Go to eFoodsDirect.com slash summer or call 800-409-5633 for information and ordering.
[01:46:42.640 --> 01:46:46.200]  Summer fun with food just doesn't get any better than this, folks.
[01:46:46.200 --> 01:46:47.200]  You need it.
[01:46:47.200 --> 01:46:48.200]  They've got it.
[01:46:48.200 --> 01:46:49.200]  Just get it.
[01:46:49.200 --> 01:47:01.760]  Go to eFoodsDirect.com slash summer or 800-409-5633, eFoodsDirect.com slash summer or 800-409-5633.
[01:47:01.760 --> 01:47:05.480]  Coast to coast, direct from Austin.
[01:47:05.480 --> 01:47:25.320]  We're listening to the Alex Jones Broadcasting Network.
[01:47:25.320 --> 01:47:30.160]  When the history books are written, folks, people will remember those that stood for
[01:47:30.160 --> 01:47:36.520]  liberty and freedom and those that promoted tyranny and those that sat there on the fence
[01:47:36.520 --> 01:47:41.000]  and went along with the destruction of our republic and this planetary tyranny if the
[01:47:41.000 --> 01:47:43.000]  enemy succeeds.
[01:47:43.000 --> 01:47:48.920]  If we are victorious against these enemies, it will be an example for all of how to stand
[01:47:48.920 --> 01:47:53.800]  up against corruption and evil for future generations, just as our founding fathers stand as an
[01:47:53.800 --> 01:47:55.880]  example of freedom today.
[01:47:55.880 --> 01:48:00.160]  There's a lot of other news here, and I promise to go to your phone calls.
[01:48:00.160 --> 01:48:04.720]  It says Elena Kagan to be confirmed, the most unpopular Supreme Court justice in history,
[01:48:04.720 --> 01:48:05.720]  anti-free speech.
[01:48:05.720 --> 01:48:07.720]  She said they could disappear free speech.
[01:48:07.720 --> 01:48:09.600]  They could ban guns.
[01:48:09.600 --> 01:48:15.720]  They're now admitting that here's the New York Times, changing stance, administration
[01:48:15.720 --> 01:48:21.160]  now defends insurance mandate as a tax, and admits it's in tax on all Americans.
[01:48:21.160 --> 01:48:24.520]  There's also a Wall Street Journal article that gets into the same thing.
[01:48:24.520 --> 01:48:27.640]  I mean, it's just incredible the evil we're facing.
[01:48:27.640 --> 01:48:32.280]  We're being robbed here, but let's rampage through your calls one minute per person.
[01:48:32.280 --> 01:48:34.520]  Jared in Texas, finish up your point.
[01:48:34.520 --> 01:48:39.360]  Okay, and yeah, I just wanted to say there's so much we can do to keep trying to get the
[01:48:39.360 --> 01:48:40.360]  message out there.
[01:48:40.360 --> 01:48:45.000]  You know, I wore a shirt last year on December 12th to an airport that said 9-11 was an inside
[01:48:45.000 --> 01:48:49.560]  job, and only one person talked to me the whole time, but a lot of people were looking.
[01:48:49.560 --> 01:48:53.400]  So I think people are waking up, and you know, I think we need to have Congressmen take the
[01:48:53.400 --> 01:48:58.880]  same measures as out at the Fed and get rid of it, get rid of executive orders, and get
[01:48:58.880 --> 01:48:59.880]  rid of it.
[01:48:59.880 --> 01:49:03.880]  Instead of them getting more power, instead of them getting more what?
[01:49:03.880 --> 01:49:04.880]  More power.
[01:49:04.880 --> 01:49:06.160]  Yeah, we've got to reverse their power.
[01:49:06.160 --> 01:49:07.160]  Right.
[01:49:07.160 --> 01:49:12.120]  And I had a friend in the Army, I was in the Navy, and 9-11 woke me up that day, but they
[01:49:12.120 --> 01:49:13.120]  are asking questions.
[01:49:13.120 --> 01:49:16.320]  They were asking, this was years ago, but they were, he said they asked him if he would
[01:49:16.320 --> 01:49:21.160]  shoot American citizens, and his brother joined, and they asked him if he would shoot his mother.
[01:49:21.160 --> 01:49:24.480]  Yeah, one last thing, Alex, I just got a lot of money, so I'm about to buy a lot of DVDs
[01:49:24.480 --> 01:49:28.240]  to support you, man, and do a great job out there, and God bless.
[01:49:28.240 --> 01:49:33.080]  Garrett, I appreciate your call, and again, because they're censoring the Obama deception
[01:49:33.080 --> 01:49:41.080]  online, you can buy the DVD at infowars.com and get, what is it, four copies for $19.95.
[01:49:41.080 --> 01:49:42.080]  So that's $5 a piece.
[01:49:42.080 --> 01:49:47.440]  We've got another deal where you can get 10 copies for $39.95, so that's basically $4
[01:49:47.440 --> 01:49:48.440]  a piece.
[01:49:48.440 --> 01:49:49.440]  Get them.
[01:49:49.440 --> 01:49:50.440]  Make copies.
[01:49:50.440 --> 01:49:55.200]  They're available at infowars.com, it's the top special on both of our shopping cards,
[01:49:55.200 --> 01:50:01.240]  and this film is still online, Fall of the Republic, you can still get that and send
[01:50:01.240 --> 01:50:02.240]  it out virally.
[01:50:02.240 --> 01:50:07.200]  Okay, let's talk to Patricia in California, you're on the air, Patricia.
[01:50:07.200 --> 01:50:11.120]  Mr. Jones, my Patriots son, how are you today?
[01:50:11.120 --> 01:50:12.120]  I'm doing alright.
[01:50:12.120 --> 01:50:13.120]  What's on your mind?
[01:50:13.120 --> 01:50:20.280]  I am a 65-year-old grandmother and a descendant of the three percenters.
[01:50:20.280 --> 01:50:23.480]  I carry my history proudly.
[01:50:23.480 --> 01:50:31.400]  I thank you on your AM show some years ago for awakening me to the trouble that our dear
[01:50:31.400 --> 01:50:34.040]  Republic is in.
[01:50:34.040 --> 01:50:43.080]  The way I started to help my own personal family, I developed a website, Password Protected,
[01:50:43.080 --> 01:50:49.600]  and it has everything on it, and my grandchildren read it regularly.
[01:50:49.600 --> 01:50:59.560]  Now, I think it is incumbent on all grandparents to teach that generation the truth about what's
[01:50:59.560 --> 01:51:00.560]  going on.
[01:51:00.560 --> 01:51:03.160]  That's right, this is a long war, this is a long war.
[01:51:03.160 --> 01:51:07.680]  We may not defeat this in a year or even 10 years, it's like the people fight the Soviets
[01:51:07.680 --> 01:51:08.680]  from within.
[01:51:08.680 --> 01:51:13.000]  This is a long fight, and we better not think the web is going to be there forever and
[01:51:13.000 --> 01:51:14.000]  it's free form.
[01:51:14.000 --> 01:51:17.760]  We've got to save all this information as a brain trust.
[01:51:17.760 --> 01:51:26.640]  That is correct, and I print so much, Alex, that you have provided, and I have made copies
[01:51:26.640 --> 01:51:30.720]  of the films, I pass them out everywhere.
[01:51:30.720 --> 01:51:38.240]  Now, I wanted to ask you something, as I said, my site is Password Protected, and friends
[01:51:38.240 --> 01:51:44.760]  that see it say, oh, God, Patricia, release it to everybody, release it, and I as a grand
[01:51:44.760 --> 01:51:51.920]  parent am very paranoid of the new world order not hurting me, but hurting my grandchildren,
[01:51:51.920 --> 01:51:54.680]  so I haven't done it.
[01:51:54.680 --> 01:52:03.520]  Now, if they're going after websites, bloggers, on copyright infringement, that's all right.
[01:52:03.520 --> 01:52:04.840]  Well, that's not even what they're doing.
[01:52:04.840 --> 01:52:07.480]  Patricia, I appreciate your call.
[01:52:07.480 --> 01:52:12.520]  This wasn't copyright infringement, they hacked it, and they shut it down, and they're also
[01:52:12.520 --> 01:52:16.400]  outside of due process shutting people down for copyright infringement, they're using
[01:52:16.400 --> 01:52:18.360]  a lot of different excuses.
[01:52:18.360 --> 01:52:23.440]  The answer to this tyranny is not to hide the information, it's for everybody to come
[01:52:23.440 --> 01:52:28.120]  out and start speaking, and for everybody to duplicate the info, so it's like whack-a-mole
[01:52:28.120 --> 01:52:31.440]  so they can't stop it, but great points, I appreciate your call, I want to try to get
[01:52:31.440 --> 01:52:32.440]  to everybody here.
[01:52:32.440 --> 01:52:34.440]  Taylor in Texas, you're on the air.
[01:52:34.440 --> 01:52:37.560]  Alex, man, it's nice to hear from you.
[01:52:37.560 --> 01:52:41.360]  We've been here in Houston for two years, listening to you, standing strong against
[01:52:41.360 --> 01:52:47.360]  the new world order, and we are not going to let them take our speech away.
[01:52:47.360 --> 01:52:52.920]  I call into all the morning and all the afternoon radio shows as often as I can, and all your
[01:52:52.920 --> 01:52:57.720]  fellow Info Warriors here in Texas, I know one of our common grounds is the border security,
[01:52:57.720 --> 01:52:59.920]  and what's going on with our border.
[01:52:59.920 --> 01:53:04.920]  Don't let them sit there and put out all these little namby-pamby racist talking points
[01:53:04.920 --> 01:53:08.800]  and argue for, you know, the 30 minutes that you got to drive into work and listening to
[01:53:08.800 --> 01:53:13.920]  their sludge, call in, put in the real info, tell them where you got to, tell them the
[01:53:13.920 --> 01:53:20.800]  Info Warriors sent you, and we're not standing back, and we have the info, and we, the orders
[01:53:20.800 --> 01:53:23.920]  of information shall reign over the radio.
[01:53:23.920 --> 01:53:26.200]  Awesome brother, keep it up, yes.
[01:53:26.200 --> 01:53:29.240]  It's all about putting you on the defensive, I don't want government run healthcare, you're
[01:53:29.240 --> 01:53:33.920]  a racist, I want to defend our sovereignty, we're going bankrupt, shut up racist, you've
[01:53:33.920 --> 01:53:37.960]  got to call in to talk radio, that's another key point that you just raised.
[01:53:37.960 --> 01:53:41.000]  Let's talk to Adam in California, Adam you're on the air.
[01:53:41.000 --> 01:53:46.800]  Hi Alex, this is Adam, I'm one of the founding members of We Are Change LA, I sent you the
[01:53:46.800 --> 01:53:51.280]  footage for Martin Sheen talking about World Trade Center 7.
[01:53:51.280 --> 01:53:52.760]  Yes sir, good to hear from you.
[01:53:52.760 --> 01:53:58.520]  And I'll tell you what, I'm fired up like you are Alex, and if they do manage to successfully
[01:53:58.520 --> 01:54:02.520]  shut down the net, here's what I'm going to do, I'm going to go in to overdrive right
[01:54:02.520 --> 01:54:07.400]  away burning DVDs, I'm going to be passing them out to everybody, I got a couple hundred
[01:54:07.400 --> 01:54:11.080]  of them in my hand right now, and I'll go in to overdrive.
[01:54:11.080 --> 01:54:16.120]  Well they're incrementally testing and seeing what they can get away with right now, with
[01:54:16.120 --> 01:54:18.720]  the censorship of the Obama deception.
[01:54:18.720 --> 01:54:26.720]  Right, and they're also doing it on truth sites, they're doing mass purges on 9-11 blogger,
[01:54:26.720 --> 01:54:30.320]  and the Randy Rhodes message board, they're purging people off there that are talking
[01:54:30.320 --> 01:54:32.880]  about 9-11 in the new world order.
[01:54:32.880 --> 01:54:38.720]  Well, we're in trouble and we're damaging the globalist, we're exposing them right
[01:54:38.720 --> 01:54:42.280]  now, we have power and that's why they're doing this, they were real arrogant before
[01:54:42.280 --> 01:54:45.240]  and thought they could just ignore us, Adam I appreciate your call, we're going to continue.
[01:54:45.240 --> 01:54:50.320]  By the way there was a big bombing, a car bombing in Juarez, I mean it's a total war,
[01:54:50.320 --> 01:54:54.200]  Mexico's collapsed and we're not supposed to even protect our border, and over 80 miles
[01:54:54.200 --> 01:54:57.640]  of Arizona is now controlled by Mexico, I mean this is insane.
[01:54:57.640 --> 01:55:01.280]  Let's talk to Duke in Texas, Duke you're on the air.
[01:55:01.280 --> 01:55:03.840]  Alex, thanks for taking my call.
[01:55:03.840 --> 01:55:05.640]  I appreciate your calling.
[01:55:05.640 --> 01:55:11.240]  I first heard you about 15 years ago, sitting on a campfire at Canyon Lake, and since then
[01:55:11.240 --> 01:55:16.920]  I had to have a shortwave radio and upgraded to high speed internet so I could hear you.
[01:55:16.920 --> 01:55:20.440]  Well God bless you, that's why we still do shortwave, because they do shut down the web,
[01:55:20.440 --> 01:55:21.440]  go ahead.
[01:55:21.440 --> 01:55:28.840]  Well, the censorship goes further than this, I have sent you a lot of articles, news articles,
[01:55:28.840 --> 01:55:32.160]  and for the last couple of months I'm not able to get through it all.
[01:55:32.160 --> 01:55:38.120]  Well the major virus software makers are now listing info wars in prison planet, even though
[01:55:38.120 --> 01:55:43.680]  we don't even have cookies, they're now listing us in there all over the world to block people
[01:55:43.680 --> 01:55:48.400]  for being able to get to the websites, so again this censorship is coming in from many
[01:55:48.400 --> 01:55:51.400]  different angles.
[01:55:51.400 --> 01:55:55.200]  Next time that you cover something on the oil spill, bring up the point that they captive
[01:55:55.200 --> 01:56:00.560]  oil wells instead of pumping the oil out and showing there's plenty of oil in the world.
[01:56:00.560 --> 01:56:06.120]  Well you're right, there's too much oil, that's why the global oil oligopoly wants to bring
[01:56:06.120 --> 01:56:09.680]  in the carbon tax to shut down their competition so others can't drill.
[01:56:09.680 --> 01:56:14.400]  I appreciate your call, we're almost out of time here, but let's talk to Joe in Texas,
[01:56:14.400 --> 01:56:16.400]  real fast Joe, go ahead.
[01:56:16.400 --> 01:56:21.760]  Alex, I'm a web warrior too, you hosted my first article, Hokes of the Century last
[01:56:21.760 --> 01:56:27.040]  April, I've got 50 articles on the false science of global warming, I have a unique
[01:56:27.040 --> 01:56:35.120]  byline and have 50 titles up and I try to have unique titles, I had 295 links to my
[01:56:35.120 --> 01:56:40.600]  name the first day of May and when the guy from Google walked out of the White House
[01:56:40.600 --> 01:56:46.120]  it dropped to 5,000, I've got 10 articles with my name on it as author that has more
[01:56:46.120 --> 01:56:47.120]  than 5,000 links.
[01:56:47.120 --> 01:56:51.760]  Yeah, yeah, you're a guy out there, you're a guy out there having a big effect and they're
[01:56:51.760 --> 01:56:57.680]  starting to censor you, they're creeping in, quietly closing the news, quietly purging,
[01:56:57.680 --> 01:57:05.320]  quietly manipulating, I mean the White House technologies are, regulations are, the technologies
[01:57:05.320 --> 01:57:11.520]  are says he wants to forcibly sterilize you, John P. Holdren, but the Cass Sunstein regulations
[01:57:11.520 --> 01:57:17.560]  are says ban criticizing man-made global warming, these crooks aren't going to back
[01:57:17.560 --> 01:57:21.280]  off without a fight and we're starting to kick their hind end and they know it, I appreciate
[01:57:21.280 --> 01:57:25.520]  your call, I'm sorry to Christy, Gary, others, great job to the crew, I'll be back tomorrow
[01:57:25.520 --> 01:57:29.880]  live 11 a.m. central at infowars.com on your local AM and FM station, we're getting a lot
[01:57:29.880 --> 01:57:34.640]  of new stations, so we're on AM, shortwave, satellite and the internet, they're not going
[01:57:34.640 --> 01:57:39.080]  to shut us down easily, we've got to stand up against these censors, they're testing
[01:57:39.080 --> 01:57:44.720]  us right now, seeing that they can get away with what they're doing, let's counter them
[01:57:44.720 --> 01:57:49.080]  by getting the Obama deception out to everyone and infowars.com out to everyone, God bless
[01:57:49.080 --> 01:58:11.080]  you all.
