[00:00:01.000 --> 00:00:16.000]  Intro
[00:22:53.060 --> 00:22:55.060]  Like you let me do on your show
[00:22:55.060 --> 00:22:56.060]  Because you've got a lot of knowledge
[00:22:56.060 --> 00:22:57.060]  Thank you so much for folks
[00:22:57.060 --> 00:22:58.060]  We appreciate you
[00:22:58.060 --> 00:22:59.060]  Alex, thanks
[00:22:59.060 --> 00:23:00.060]  And thanks for the kind words
[00:23:00.060 --> 00:23:02.060]  Look, think about what's happened
[00:23:02.060 --> 00:23:04.060]  Just in the last couple of days
[00:23:04.060 --> 00:23:06.060]  You've got the, you know
[00:23:06.060 --> 00:23:08.060]  And Alex, you've always been portrayed
[00:23:08.060 --> 00:23:09.060]  By the mainstream media
[00:23:09.060 --> 00:23:10.060]  New York Times
[00:23:10.060 --> 00:23:11.060]  This conspiracy theory guy
[00:23:11.060 --> 00:23:12.060]  A wild man
[00:23:12.060 --> 00:23:13.060]  Tinfoil hat
[00:23:13.060 --> 00:23:15.060]  But if you take
[00:23:15.060 --> 00:23:17.060]  President Trump's responses
[00:23:17.060 --> 00:23:18.060]  To Tucker Carlson
[00:23:18.060 --> 00:23:19.060]  That great interview
[00:23:19.060 --> 00:23:21.060]  That was done at Mar-a-Lago
[00:23:21.060 --> 00:23:23.060]  Yesterday, played last night on Tucker's show
[00:23:23.060 --> 00:23:25.060]  And particularly President Trump
[00:23:26.060 --> 00:23:27.060]  Who are the greatest enemies
[00:23:27.060 --> 00:23:29.060]  Now that you've got the CCP
[00:23:29.060 --> 00:23:31.060]  You know, this Legion of Doom
[00:23:31.060 --> 00:23:33.060]  With the Mullahs in Iran
[00:23:33.060 --> 00:23:34.060]  With Erdogan in Turkey
[00:23:34.060 --> 00:23:37.060]  With the KGB and Putin in Russia
[00:23:37.060 --> 00:23:38.060]  And he says
[00:23:38.060 --> 00:23:39.060]  The administrative state
[00:23:39.060 --> 00:23:40.060]  The deep state
[00:23:40.060 --> 00:23:41.060]  It's people inside our government
[00:23:41.060 --> 00:23:42.060]  They're against us
[00:23:42.060 --> 00:23:44.060]  You couple that with Bobby Kennedy Jr.
[00:23:44.060 --> 00:23:46.060]  Robert F. Kennedy Jr.'s speech
[00:23:46.060 --> 00:23:47.060]  At Hillsdale
[00:23:47.060 --> 00:23:49.060]  Which I think is historic
[00:23:49.060 --> 00:23:51.060]  In fact, we're going to break it down later tonight
[00:23:51.060 --> 00:23:53.060]  On our 6 o'clock show
[00:23:54.060 --> 00:23:56.060]  If you take those two
[00:23:56.060 --> 00:23:57.060]  That's what Alec Jones
[00:23:57.060 --> 00:23:59.060]  Has been talking about for a decade
[00:23:59.060 --> 00:24:00.060]  I mean, it's like
[00:24:00.060 --> 00:24:02.060]  They went back and looked at your show notes
[00:24:02.060 --> 00:24:03.060]  So I tell people
[00:24:03.060 --> 00:24:04.060]  And this is when you came on
[00:24:04.060 --> 00:24:05.060]  With the great book about
[00:24:05.060 --> 00:24:06.060]  The Great Reset
[00:24:06.060 --> 00:24:07.060]  Which was
[00:24:07.060 --> 00:24:08.060]  Had all the links to it
[00:24:08.060 --> 00:24:10.060]  Had all the research done to it
[00:24:10.060 --> 00:24:12.060]  That this has been very obvious
[00:24:12.060 --> 00:24:14.060]  To people that have studied this for a while
[00:24:14.060 --> 00:24:15.060]  And now it's come up
[00:24:15.060 --> 00:24:16.060]  That you have
[00:24:16.060 --> 00:24:17.060]  A guy who's been
[00:24:17.060 --> 00:24:18.060]  President of the United States
[00:24:18.060 --> 00:24:19.060]  And Commander-in-Chief
[00:24:19.060 --> 00:24:21.060]  Gave us four years of peace and prosperity
[00:24:21.060 --> 00:24:23.060]  He's leading all the polls in the primary
[00:24:23.060 --> 00:24:25.060]  He's leading head-to-head matchups with Biden
[00:24:25.060 --> 00:24:27.060]  In all likelihood, he'll be back
[00:24:27.060 --> 00:24:29.060]  Into the White House
[00:24:29.060 --> 00:24:31.060]  In January of 2025
[00:24:31.060 --> 00:24:33.060]  I had Matt Gaetz on the show today
[00:24:33.060 --> 00:24:35.060]  That said, hey, Trump realizes now
[00:24:35.060 --> 00:24:36.060]  Personnel's policy
[00:24:36.060 --> 00:24:38.060]  He made some mistakes in personnel
[00:24:38.060 --> 00:24:40.060]  He understands that
[00:24:40.060 --> 00:24:41.060]  They're going to come at him hard
[00:24:41.060 --> 00:24:43.060]  You combine what Trump said
[00:24:43.060 --> 00:24:45.060]  What Matt Gaetz said today
[00:24:45.060 --> 00:24:46.060]  On the Deep State
[00:24:46.060 --> 00:24:47.060]  Bobby Kennedy
[00:24:47.060 --> 00:24:49.060]  And everything that's happening
[00:24:49.060 --> 00:24:50.060]  With his intelligence leaks
[00:24:50.060 --> 00:24:51.060]  Right now
[00:24:51.060 --> 00:24:52.060]  Coming out of the Pentagon
[00:24:52.060 --> 00:24:54.060]  Or the Joint Chiefs of Staff
[00:24:54.060 --> 00:24:55.060]  I don't think you sound like
[00:24:55.060 --> 00:24:57.060]  A conspiracy theorist anymore
[00:24:57.060 --> 00:24:58.060]  I think you sound like
[00:24:58.060 --> 00:24:59.060]  Somebody that understood
[00:24:59.060 --> 00:25:00.060]  And could break down
[00:25:00.060 --> 00:25:01.060]  The system
[00:25:01.060 --> 00:25:03.060]  And see how the system works
[00:25:03.060 --> 00:25:04.060]  And right now
[00:25:04.060 --> 00:25:05.060]  People have to understand
[00:25:05.060 --> 00:25:06.060]  We're in a dogfight
[00:25:06.060 --> 00:25:07.060]  There's
[00:25:07.060 --> 00:25:08.060]  There's
[00:25:08.060 --> 00:25:09.060]  One side's going to win this
[00:25:09.060 --> 00:25:11.060]  And one side's going to lose
[00:25:11.060 --> 00:25:12.060]  And it is
[00:25:12.060 --> 00:25:14.060]  Not a foregone conclusion
[00:25:14.060 --> 00:25:15.060]  By a long shot
[00:25:15.060 --> 00:25:16.060]  That we're going to win
[00:25:16.060 --> 00:25:17.060]  But right now
[00:25:17.060 --> 00:25:18.060]  I feel
[00:25:18.060 --> 00:25:19.060]  The best I've ever felt
[00:25:19.060 --> 00:25:20.060]  In this fight
[00:25:20.060 --> 00:25:21.060]  Because we have
[00:25:21.060 --> 00:25:22.060]  Think about it
[00:25:22.060 --> 00:25:23.060]  Bobby Kennedy
[00:25:23.060 --> 00:25:24.060]  They came out
[00:25:24.060 --> 00:25:25.060]  Yesterday
[00:25:25.060 --> 00:25:26.060]  One of the
[00:25:26.060 --> 00:25:27.060]  The first poll that was taken
[00:25:27.060 --> 00:25:28.060]  With Kennedy in the race
[00:25:28.060 --> 00:25:29.060]  Has got Kennedy at 10%
[00:25:29.060 --> 00:25:30.060]  In the Democratic primary
[00:25:30.060 --> 00:25:31.060]  Biden at 7%
[00:25:31.060 --> 00:25:32.060]  Kennedy at 10%
[00:25:32.060 --> 00:25:33.060]  And remember
[00:25:33.060 --> 00:25:34.060]  There are no Democrats
[00:25:34.060 --> 00:25:35.060]  That support
[00:25:35.060 --> 00:25:36.060]  His
[00:25:36.060 --> 00:25:37.060]  His
[00:25:37.060 --> 00:25:38.060]  His take on big pharma
[00:25:38.060 --> 00:25:40.060]  And the pharmaceutical industrial complex
[00:25:40.060 --> 00:25:41.060]  The
[00:25:41.060 --> 00:25:43.060]  The left has totally been bought off
[00:25:43.060 --> 00:25:44.060]  Maybe some
[00:25:44.060 --> 00:25:45.060]  A small
[00:25:45.060 --> 00:25:46.060]  Amount of voters
[00:25:46.060 --> 00:25:47.060]  But MSNBC
[00:25:47.060 --> 00:25:48.060]  New York Times
[00:25:48.060 --> 00:25:49.060]  CNN
[00:25:49.060 --> 00:25:50.060]  Are owned by Pfizer
[00:25:50.060 --> 00:25:51.060]  Owned by big pharma
[00:25:51.060 --> 00:25:52.060]  So
[00:25:52.060 --> 00:25:53.060]  I think it's amazing
[00:25:53.060 --> 00:25:54.060]  What's happened
[00:25:54.060 --> 00:25:55.060]  Over the last couple of days
[00:25:55.060 --> 00:25:56.060]  And I would just tell people
[00:25:56.060 --> 00:25:57.060]  Hey
[00:25:57.060 --> 00:25:58.060]  We're in the fight right now
[00:25:58.060 --> 00:25:59.060]  You got a global conflict
[00:25:59.060 --> 00:26:00.060]  You got a global financial conflict
[00:26:00.060 --> 00:26:01.060]  But
[00:26:01.060 --> 00:26:02.060]  It's all
[00:26:02.060 --> 00:26:03.060]  The populist nationalist
[00:26:03.060 --> 00:26:04.060]  Versus the globalist
[00:26:04.060 --> 00:26:05.060]  The globalist elite
[00:26:05.060 --> 00:26:06.060]  And it's game on
[00:26:06.060 --> 00:26:07.060]  Well that's why
[00:26:07.060 --> 00:26:08.060]  I got so mad
[00:26:08.060 --> 00:26:09.060]  At the few people
[00:26:09.060 --> 00:26:10.060]  I don't want to just start fights
[00:26:10.060 --> 00:26:11.060]  But
[00:26:11.060 --> 00:26:12.060]  You were a top advisor to Trump
[00:26:12.060 --> 00:26:13.060]  You were there
[00:26:13.060 --> 00:26:14.060]  You knew you were surrounded
[00:26:14.060 --> 00:26:15.060]  He was surrounded
[00:26:15.060 --> 00:26:16.060]  You knew he was literally
[00:26:17.060 --> 00:26:18.060]  In the arena
[00:26:18.060 --> 00:26:19.060]  And then they're like
[00:26:19.060 --> 00:26:20.060]  No
[00:26:20.060 --> 00:26:21.060]  The government's all captured
[00:26:21.060 --> 00:26:22.060]  By good people
[00:26:22.060 --> 00:26:23.060]  We're winning
[00:26:23.060 --> 00:26:24.060]  We're invincible
[00:26:24.060 --> 00:26:25.060]  No
[00:26:25.060 --> 00:26:26.060]  You gotta be honest with people
[00:26:26.060 --> 00:26:27.060]  This is like a Muhammad Ali
[00:26:27.060 --> 00:26:28.060]  You know
[00:26:28.060 --> 00:26:29.060]  Match
[00:26:29.060 --> 00:26:30.060]  With George Foreman
[00:26:30.060 --> 00:26:31.060]  This is battling
[00:26:31.060 --> 00:26:32.060]  Right into the 12th round
[00:26:32.060 --> 00:26:33.060]  Folks
[00:26:33.060 --> 00:26:34.060]  We have a chance to win
[00:26:34.060 --> 00:26:35.060]  We have an edge
[00:26:35.060 --> 00:26:37.060]  And as soon as people realize
[00:26:37.060 --> 00:26:38.060]  That we're in a real war
[00:26:38.060 --> 00:26:39.060]  We'll have way more than an edge
[00:26:39.060 --> 00:26:40.060]  But this
[00:26:40.060 --> 00:26:41.060]  Lackadaisical
[00:26:41.060 --> 00:26:42.060]  Attitude
[00:26:42.060 --> 00:26:43.060]  That everything's gonna be fine
[00:26:43.060 --> 00:26:44.060]  Is delusional
[00:26:44.060 --> 00:26:45.060]  And is extremely dangerous
[00:26:46.060 --> 00:26:47.060]  And that's why you
[00:26:47.060 --> 00:26:48.060]  Hammer the point
[00:26:48.060 --> 00:26:49.060]  And maybe you can speak to that
[00:26:49.060 --> 00:26:50.060]  That people need to get
[00:26:50.060 --> 00:26:51.060]  Their game face on
[00:26:51.060 --> 00:26:52.060]  And realize
[00:26:52.060 --> 00:26:53.060]  This is historic
[00:26:53.060 --> 00:26:54.060]  This is the future
[00:26:54.060 --> 00:26:55.060]  And the tyranny they're bringing in
[00:26:55.060 --> 00:26:56.060]  With the central bank
[00:26:56.060 --> 00:26:57.060]  Digital currencies
[00:26:57.060 --> 00:26:58.060]  And the new world order
[00:26:58.060 --> 00:26:59.060]  And the social credit score
[00:26:59.060 --> 00:27:00.060]  Will make us like communist China
[00:27:00.060 --> 00:27:01.060]  This is not a game
[00:27:01.060 --> 00:27:02.060]  They are
[00:27:02.060 --> 00:27:03.060]  Closing the gate on us
[00:27:03.060 --> 00:27:04.060]  They are locking our asses up
[00:27:04.060 --> 00:27:05.060]  Yeah
[00:27:05.060 --> 00:27:06.060]  I don't think
[00:27:06.060 --> 00:27:07.060]  The one thing
[00:27:07.060 --> 00:27:08.060]  About that
[00:27:08.060 --> 00:27:09.060]  Is that I've never
[00:27:09.060 --> 00:27:10.060]  Agreed with
[00:27:10.060 --> 00:27:11.060]  Although I think
[00:27:11.060 --> 00:27:12.060]  There's some very interesting
[00:27:12.060 --> 00:27:13.060]  Elements that come out
[00:27:13.060 --> 00:27:14.060]  That you see as true over time
[00:27:14.060 --> 00:27:15.060]  But the one thing
[00:27:15.060 --> 00:27:16.060]  I've never gotten
[00:27:16.060 --> 00:27:17.060]  Is this whole thing
[00:27:17.060 --> 00:27:18.060]  About these white hats
[00:27:18.060 --> 00:27:19.060]  And these white hats
[00:27:19.060 --> 00:27:20.060]  Versus black hats
[00:27:20.060 --> 00:27:21.060]  And the white hats
[00:27:21.060 --> 00:27:22.060]  Hey, that's all a fantasy
[00:27:22.060 --> 00:27:23.060]  That's just
[00:27:23.060 --> 00:27:24.060]  I can tell you
[00:27:24.060 --> 00:27:25.060]  From being on the inside
[00:27:25.060 --> 00:27:27.060]  And being his right-hand man
[00:27:27.060 --> 00:27:28.060]  Or one of his right-hand men
[00:27:28.060 --> 00:27:29.060]  For the first
[00:27:29.060 --> 00:27:30.060]  At least first year
[00:27:30.060 --> 00:27:31.060]  Or first nine months
[00:27:31.060 --> 00:27:32.060]  In fighting fights
[00:27:32.060 --> 00:27:33.060]  In the National Security Council
[00:27:33.060 --> 00:27:34.060]  And others
[00:27:34.060 --> 00:27:35.060]  This
[00:27:35.060 --> 00:27:36.060]  The government
[00:27:36.060 --> 00:27:37.060]  Is very much
[00:27:37.060 --> 00:27:38.060]  And they've done this
[00:27:38.060 --> 00:27:39.060]  Remember
[00:27:39.060 --> 00:27:40.060]  This whole thing
[00:27:40.060 --> 00:27:41.060]  Of an administrative state
[00:27:41.060 --> 00:27:42.060]  What the progressive left
[00:27:42.060 --> 00:27:43.060]  Thought through
[00:27:43.060 --> 00:27:44.060]  And they wanted to be
[00:27:44.060 --> 00:27:45.060]  Impervious to elections
[00:27:45.060 --> 00:27:46.060]  So they basically
[00:27:46.060 --> 00:27:47.060]  Created a fourth branch
[00:27:47.060 --> 00:27:48.060]  Of government
[00:27:48.060 --> 00:27:49.060]  That's totally
[00:27:49.060 --> 00:27:50.060]  Outside the Constitution
[00:27:50.060 --> 00:27:51.060]  That fourth branch
[00:27:51.060 --> 00:27:52.060]  Of government
[00:27:52.060 --> 00:27:53.060]  Not just the alphabet
[00:27:53.060 --> 00:27:54.060]  Agencies
[00:27:54.060 --> 00:27:55.060]  But also weaponizing
[00:27:55.060 --> 00:27:56.060]  The cabinet positions
[00:27:56.060 --> 00:27:57.060]  To form an administrative
[00:27:57.060 --> 00:27:58.060]  State that has
[00:27:58.060 --> 00:27:59.060]  Their own courts
