whisper_model_load: loading model from 'whisper.cpp/models/ggml-large.bin'
whisper_model_load: n_vocab       = 51865
[00:23:18.000 --> 00:23:22.000]   Call 844-USE-SILVER for your free catalog.
[00:23:22.000 --> 00:23:24.000]   Or go to Onesilversolution.com.
[00:23:24.000 --> 00:23:26.000]   Onesilversolution.com.
[00:23:26.000 --> 00:23:29.000]   There is only one silver solution.
[00:23:29.000 --> 00:23:34.000]   A revolution in body protection has arrived, only at FortressSurvivalLLC.com.
[00:23:34.000 --> 00:23:37.000]   Introducing the revolutionary patented Level 3 Bulletproof Vest.
[00:23:37.000 --> 00:23:40.000]   100% Kevlar, 100% American-made.
[00:23:40.000 --> 00:23:43.000]   Concealable, fully adjustable, and the lowest price on the market.
[00:23:43.000 --> 00:23:46.000]   Adult size normally $289.99, now just $250.
[00:23:46.000 --> 00:23:49.000]   Kid size normally $239.99, now just $200.
[00:23:49.000 --> 00:23:54.000]   Get affordable protection with the Level 3A Bulletproof Vest from FortressSurvivalLLC.com.
[00:23:54.000 --> 00:23:56.000]   For thou art my rock and my fortress.
[00:23:56.000 --> 00:23:58.000]   Psalm 31.3
[00:24:00.000 --> 00:24:04.000]   [Music]
[00:24:04.000 --> 00:24:10.000]   Every move you make, every breath you take, it will be given to select loveless corporations illegally.
[00:24:10.000 --> 00:24:16.000]   Private companies and government will put up fake cell towers everywhere and steal your data live time.
[00:24:16.000 --> 00:24:22.000]   Committing felonies every time they do it, thousands of times a minute, per machine.
[00:24:22.000 --> 00:24:25.000]   And no one will get in trouble.
[00:24:25.000 --> 00:24:28.000]   But then the government will lecture us all day about law and order,
[00:24:28.000 --> 00:24:35.000]   and how they need to take our teenagers to jail if they catch them at a beer party.
[00:24:35.000 --> 00:24:43.000]   Or how the IRS, outside of judges or juries, should be able to take our bank accounts because they said so.
[00:24:43.000 --> 00:24:46.000]   Even though they have a long history of criminal activity.
[00:24:46.000 --> 00:24:50.000]   This government at the top is illegitimate.
[00:24:50.000 --> 00:24:54.000]   It's seeking to now federalize all local governments.
[00:24:54.000 --> 00:25:01.000]   And is using a push to supposedly clean up local governments as the pretext.
[00:25:01.000 --> 00:25:04.000]   Senate passes CISA.
[00:25:04.000 --> 00:25:08.000]   The surveillance bill masquerading as a cyber security bill.
[00:25:08.000 --> 00:25:12.000]   Paul Ryan has been elected to the House Speaker.
[00:25:12.000 --> 00:25:18.000]   Some will say, "Well where's our victory? We got rid of Boehner and now we have Ryan."
[00:25:18.000 --> 00:25:25.000]   Well Ryan will be more short-lived as Speaker if he doesn't try to actually repair the country.
[00:25:25.000 --> 00:25:27.000]   It doesn't matter he's pushed for open borders.
[00:25:27.000 --> 00:25:30.000]   It doesn't matter that he's been an anti-Gunner.
[00:25:30.000 --> 00:25:35.000]   It doesn't matter if he gets an F when it comes to conservatism.
[00:25:35.000 --> 00:25:38.000]   People are now aware of him.
[00:25:38.000 --> 00:25:40.000]   The climate has changed.
[00:25:40.000 --> 00:25:47.000]   Folks know the Democratic and Republican leadership are working together to suppress the Liberty Movement.
[00:25:47.000 --> 00:25:53.000]   And so the demonization of Hollywood and CNBC moderators and all the rest of it.
[00:25:53.000 --> 00:25:59.000]   Only causes the public to support Patriot candidates that much more.
[00:25:59.000 --> 00:26:02.000]   So don't run from their demonization.
[00:26:02.000 --> 00:26:03.000]   Embrace it.
[00:26:03.000 --> 00:26:09.000]   And as the hoax that they're the moral authority and that they're truthful dissipates.
[00:26:09.000 --> 00:26:12.000]   It's the beginning of the end for these people.
[00:26:12.000 --> 00:26:18.000]   Continuing after the break we're going to get into some of the clips from the debate and the highlights.
[00:26:18.000 --> 00:26:21.000]   But now I wanted to break down some of the other news.
[00:26:21.000 --> 00:26:24.000]   Look at this news in political correctness areas.
[00:26:24.000 --> 00:26:32.000]   University tells students making kissing sounds is sexual harassment.
[00:26:32.000 --> 00:26:34.000]   The police will be called.
[00:26:34.000 --> 00:26:38.000]   That's at the University of Wisconsin at Milwaukee.
[00:26:38.000 --> 00:26:43.000]   We have the official student handouts where they break it all down.
[00:26:43.000 --> 00:26:48.000]   Sleeping comfortably while white, now racist, scientists claim.
[00:26:48.000 --> 00:26:53.000]   Remember Melissa Harris Perry, and if you're a new listener I'm not kidding, just search engine this term, you can pull it up.
[00:26:53.000 --> 00:26:59.000]   Says working hard, that term, is meant to demean black slaves.
[00:26:59.000 --> 00:27:01.000]   All language is hateful.
[00:27:01.000 --> 00:27:05.000]   Unless it's approved by the cult leaders.
[00:27:05.000 --> 00:27:10.000]   California considers adding meat to cancer alert list.
[00:27:10.000 --> 00:27:14.000]   The state is setting the stage for potential battle with meat industry.
[00:27:14.000 --> 00:27:17.000]   Remember they said all fats were bad too, now they admit that's not the case.
[00:27:17.000 --> 00:27:21.000]   This is just a way to tax meat.
[00:27:21.000 --> 00:27:33.000]   There's a report out today where the EPA is smashing pumpkins in a new video advertisement saying plants are bad because they increase the carbon footprint.
[00:27:33.000 --> 00:27:39.000]   That's right, plants don't just release oxygen, they release carbon dioxide as part of the carbon cycle.
[00:27:39.000 --> 00:27:48.000]   That's why we have life on the planet is the animal plant symbiotic cycle with water and the sun combined.
[00:27:48.000 --> 00:27:51.000]   Now they're smashing pumpkins.
[00:27:51.000 --> 00:27:54.000]   We're not talking about Billy Corgan, this is not a pun.
[00:27:54.000 --> 00:28:01.000]   They are now smashing pumpkins.
[00:28:01.000 --> 00:28:05.000]   And they're coming out and saying that sunlight is bad for the earth.
[00:28:05.000 --> 00:28:07.000]   I'm not joking.
[00:28:07.000 --> 00:28:10.000]   If you're a new listener, this is not satire.
[00:28:10.000 --> 00:28:12.000]   This is not Saturday Night Live.
[00:28:12.000 --> 00:28:15.000]   Kissing sounds illegal.
[00:28:15.000 --> 00:28:19.000]   Having a Halloween party, racist.
[00:28:19.000 --> 00:28:22.000]   Sleeping comfortably, racist.
[00:28:22.000 --> 00:28:29.000]   Now setting up Planned Parenthoods in every black neighborhood and the charter saying it's to kill black people because they're subhuman, that's okay.
[00:28:29.000 --> 00:28:42.000]   But they're going to have to divert us off and everything that doesn't matter to create total infighting and just total mental illness and total, oh my gosh, a Japanese woman that doesn't speak English.
[00:28:42.000 --> 00:28:48.000]   Black people walk over to her and say, do you think we're N-words?
[00:28:48.000 --> 00:28:54.000]   Knowing full well a Japanese woman that doesn't speak English only knows about hip-hop and goes, yes, yes, yes.
[00:28:54.000 --> 00:28:56.000]   Me want to party.
[00:28:56.000 --> 00:28:59.000]   What are you doing, racist?
[00:28:59.000 --> 00:29:01.000]   Get out of here before we beat you up.
[00:29:01.000 --> 00:29:08.000]   I mean, this is the craziness that we've reached.
[00:29:08.000 --> 00:29:14.000]   Where the great priest, the high priest of political control, they get to label whatever they want as evil.
[00:29:14.000 --> 00:29:16.000]   They get to label it as bad.
[00:29:16.000 --> 00:29:17.000]   They get to demonize it.
[00:29:17.000 --> 00:29:21.000]   But then all the real threats, they get ignored.
[00:29:21.000 --> 00:29:26.000]   Then coming up, mentally unstable Barack Obama wants to start war with China.
[00:29:26.000 --> 00:29:29.000]   Runaway blimp that the government isn't telling you about.
[00:29:29.000 --> 00:29:31.000]   I got a call from the Daily Beast last night.
[00:29:31.000 --> 00:29:33.000]   What do I think about the blimp?
[00:29:33.000 --> 00:29:42.000]   And I didn't know about the blimp, so I went to Infowars and sure enough, there was a report up there by Joe Biggs that one of these giant surveillance blimps that we talked about 15 years ago crashed.
[00:29:42.000 --> 00:29:47.000]   And so now the media wants to know what I have to say about that because another thing we told you about comes true because it was already there.
[00:29:47.000 --> 00:29:48.000]   It didn't come true.
[00:29:48.000 --> 00:29:49.000]   It was already there.
[00:29:49.000 --> 00:29:51.000]   We're on the march.
[00:29:51.000 --> 00:29:53.000]   The empire's on the run.
[00:29:53.000 --> 00:29:56.000]   Alex Jones and the GCN Radio Network.
[00:29:56.000 --> 00:30:11.000]   FBI Director James Comey believes citizens recording police with cell phones and viral videos of police misconduct posted to the web are to blame for an increase in violent crime.
[00:30:11.000 --> 00:30:18.000]   Police believe citizens are taunting them with cell phones and because of this, they're not addressing crime, Comey says.
[00:30:18.000 --> 00:30:24.000]   They told me we feel like we're under siege and we don't much feel like getting out of our cars, he said.
[00:30:24.000 --> 00:30:32.000]   Police have responded to widespread video recording of their activity by arresting people for obstruction, resisting arrest and other charges.
[00:30:32.000 --> 00:30:37.000]   Several high profile cases of police brutality have been exposed by cell phones.
[00:30:37.000 --> 00:30:43.000]   Civil liberty experts argue citizens have the right to record police in public under the First Amendment.
[00:30:43.000 --> 00:30:53.000]   Some states are even using wiretapping laws implemented before the advent of cell phone technology to prosecute citizens who record police and post videos on the Internet.
[00:30:53.000 --> 00:30:57.000]   You can find more reports on InfoWars.com.
[00:30:57.000 --> 00:31:01.000]   Clean, pure drinking water.
[00:31:01.000 --> 00:31:03.000]   You can't survive without it.
[00:31:03.000 --> 00:31:04.000]   But where do you get it?
[00:31:04.000 --> 00:31:10.000]   Alexa Pure Pro is a brand new, groundbreaking gravity-fed water filtration system that is like no other.
[00:31:10.000 --> 00:31:16.000]   The Alexa Pure Pro transforms water from virtually any fresh source into clean, healthy drinking water.
[00:31:16.000 --> 00:31:26.000]   Pairing the unprecedented super filtration power of an all new gravity block core with a hybrid chromatic shell, it removes up to 99.999% of impurities.
[00:31:26.000 --> 00:31:33.000]   Including bacteria, viruses, fluoride, disinfectants, volatile organic contaminants and hormones.
[00:31:33.000 --> 00:31:41.000]   Filter capacity up to 5,000 gallons. Stainless steel construction. Easy assembly. Low maintenance. Replacement filters are simple to install.
[00:31:41.000 --> 00:31:48.000]   And now, as part of an exclusive limited time introductory offer, you can save $20 off the retail price and get free shipping.
[00:31:48.000 --> 00:31:54.000]   This is a limited time offer, so order your unit today and receive free shipping and $20 off.
[00:31:54.000 --> 00:31:59.000]   Go to InfoWarsStore.com or call 888-253-3139.
[00:31:59.000 --> 00:32:09.000]   Most of the InfoWars radio listening audience is aware of the high quality, affordable firearms available that are made right here in America at HDFirearms.com.
[00:32:09.000 --> 00:32:16.000]   One of the most exciting things about HDFirearms.com is the ability to upgrade your AR-15 platform today.
[00:32:16.000 --> 00:32:18.000]   They call it their low profile platform.
[00:32:18.000 --> 00:32:29.000]   PVX muzzle brakes, proven to help control muzzle rise. 6061 billet material with type 3 hard coating. Bolt carrier group for .308 and .556 ARs.
[00:32:29.000 --> 00:32:35.000]   Custom Kydex holsters, ideal for concealed carry with .080 thick Kydex to ensure durability.
[00:32:35.000 --> 00:32:41.000]   Most competitors' material use .060. Configure yours today at HDFirearms.com.
[00:32:41.000 --> 00:32:47.000]   And my favorite, single stage trigger, a home run upgrade for your AR-15 and AR-10 platforms.
[00:32:47.000 --> 00:32:54.000]   Find out more at HDFirearms.com today or call 770-485-7015.
[00:32:54.000 --> 00:32:59.000]   That's HDFirearms.com or call 770-485-7015.
[00:32:59.000 --> 00:33:10.000]   [Laughter]
[00:33:10.000 --> 00:33:14.000]   [Music]
[00:33:14.000 --> 00:33:18.000]   Big Brother, mainstream media, government cover-ups.
[00:33:18.000 --> 00:33:22.000]   You want to stop tyranny? Well, so does he.
[00:33:22.000 --> 00:33:27.000]   Live from the InfoWars.com studios, it's Alex Jones.
[00:33:27.000 --> 00:33:50.000]   [Music]
[00:33:50.000 --> 00:33:57.000]   Monday through Friday from 11 a.m. to 2 p.m. Central Time, I host the original Alex Jones Show or InfoWars Live as I call it.
[00:33:57.000 --> 00:34:01.000]   I'm an egomaniac to say it's the Alex Jones Show, but there's a reason for that.
[00:34:01.000 --> 00:34:09.000]   And then the fourth hour is still the Alex Jones Show. We've added a fourth hour and that's hosted by Anthony Gucciardi today.
