[00:00.000 --> 00:18.400]  Infowars, tomorrow's news, today.
[24:41.240 --> 24:44.200]  So they're taking for prevention not to get COVID.
[24:44.200 --> 24:47.800]  They're not taking the vaccine.
[24:47.800 --> 24:54.880]  The White House, the CDC, the FDA, they're not mandating for their employees the vaccine.
[24:54.880 --> 24:57.840]  So the hypocrisy is that there's a double standard.
[24:57.840 --> 25:03.080]  It's the people that are empowered that know the truth, that are doing it for themselves
[25:03.080 --> 25:08.560]  and their families, but for the rest of us mindless sheep, they're advising to stay away
[25:08.560 --> 25:10.560]  from life-saving measures.
[25:10.560 --> 25:13.600]  I'm sorry, but the data is clear.
[25:13.600 --> 25:19.280]  Dozens of studies have shown an 85% reduction in hospitalization and death if you treat
[25:19.280 --> 25:22.360]  this thing early within the first few days of symptoms.
[25:22.360 --> 25:29.560]  That means out of 600,000 dead Americans, for example, 510,000 could have not even gone
[25:29.560 --> 25:32.560]  to the hospital.
[25:32.560 --> 25:41.960]  You see, the crimes here are so massive that the human mind cannot accept or comprehend
[25:41.960 --> 25:48.400]  the scale of the malfeasance and the malevolence.
[25:48.400 --> 25:56.640]  Now, you see, Dr. Vladimir Zelinko comes to the exact conclusions I do, because you
[25:56.640 --> 26:00.600]  actually have Bill Gates and Ted Turner and Prince Philip and Prince Charles and all of
[26:00.600 --> 26:04.240]  them saying it years ago in the Rockefeller plan, and now you see it.
[26:04.240 --> 26:05.240]  But that's the key.
[26:05.240 --> 26:20.200]  What he just said, too evil to fail, too big the man in charge of rolling out HIV and suppressing
[26:20.200 --> 26:23.960]  the good treatment and running depopulation operations all over the world, the man that
[26:23.960 --> 26:30.080]  goes to the depopulation private meetings at the Rockefeller facilities.
[26:30.080 --> 26:31.080]  That's been in the news.
[26:31.080 --> 26:34.440]  Fauci, one of the few scientists allowed in, maybe three or four.
[26:34.440 --> 26:38.720]  Maybe 50 people go to these Bill Gates meetings held by David Rockefeller.
[26:38.720 --> 26:39.720]  It's been in the news.
[26:39.720 --> 26:43.360]  To quote, set up world government, to quote, carry out depopulation.
[26:43.360 --> 26:46.560]  That guy's print me a few of those Wall Street Journal, you name it, billionaires meeting
[26:46.560 --> 26:48.960]  secret to curve over population.
[26:48.960 --> 26:50.160]  He's the guy.
[26:50.160 --> 26:53.480]  He's above Gates when it comes to actually running things.
[26:53.480 --> 26:57.560]  Gates is the globalist that sits in control of the Rockefeller Foundation, the Bill
[26:57.560 --> 27:01.760]  Emelina Gates Foundation, the Ford Foundation, the Annenberg and all the rest of them that
[27:01.760 --> 27:04.320]  are carrying this out.
[27:04.320 --> 27:07.240]  They're robber barons.
[27:07.240 --> 27:12.520]  And so the mind, the lawyers and the doctors and the media people sign on, they go take
[27:12.520 --> 27:15.680]  the shots and they say, I just want to go to the ball game.
[27:15.680 --> 27:16.920]  I just want to go back to the mall.
[27:16.920 --> 27:18.160]  I want to go to the restaurant.
[27:18.160 --> 27:21.880]  But notice there's always more and it doesn't work and it gets rid of your immune system
[27:21.880 --> 27:25.800]  and it turns you into a factory creating escape mutants.
[27:25.800 --> 27:27.400]  That's the name for it.
[27:27.400 --> 27:28.400]  Super viruses.
[27:28.400 --> 27:31.760]  It creates the Merrick effect.
[27:31.760 --> 27:35.120]  They don't call it that in humans and pigs, but it's no when you give them shots, it does
[27:35.120 --> 27:39.000]  the same thing in chickens where it makes more and more deadly viruses that spread easier
[27:39.000 --> 27:40.000]  and easier.
[27:40.000 --> 27:46.480]  Instead of naturally getting stuff, viruses get less powerful, but when you artificially
[27:46.480 --> 27:48.120]  do it, they get more powerful.
[27:48.120 --> 27:49.360]  This is all known science.
[27:49.360 --> 27:56.600]  That's why you never used to give people that scenes during a pandemic because it would
[27:56.600 --> 27:58.960]  create mutants that were worse.
[27:58.960 --> 28:01.080]  That's 101.
[28:01.080 --> 28:04.200]  You know, my wife's a smart lady, but she doesn't read all the literature like I do.
[28:04.200 --> 28:10.440]  She was at lunch yesterday with a female medical doctor from her tennis group.
[28:10.440 --> 28:14.680]  The woman was telling her all the stuff, didn't even know who I was, medical doctor, about
[28:14.680 --> 28:16.640]  how they're creating super viruses.
[28:16.640 --> 28:17.640]  This is what's happening.
[28:17.640 --> 28:20.600]  They're going to create one that basically kills massive numbers of people that's going
[28:20.600 --> 28:21.840]  to be hundreds of times worse.
[28:21.840 --> 28:22.840]  They've got to stop.
[28:22.840 --> 28:23.840]  It's out of control.
[28:23.840 --> 28:26.280]  I'm thinking about quitting my practice and moving to the countryside.
[28:26.280 --> 28:27.520]  My wife came home yesterday.
[28:27.520 --> 28:30.600]  She said, oh my God, this doctor was saying everything you said.
[28:30.600 --> 28:32.280]  Because it's science.
[28:32.280 --> 28:34.480]  It's the, and then they go, oh, just trust the science.
[28:34.480 --> 28:35.480]  Do this.
[28:35.480 --> 28:41.480]  When they're launching it all, a world government forcing these medical controls on you.
[28:41.480 --> 28:43.040]  That's the new world order.
[28:43.040 --> 28:47.520]  And when we come back, I'll show you the Australian health minister saying, get used to it, contact
[28:47.520 --> 28:49.960]  racers, come into your house, you'll be locked in your home.
[28:49.960 --> 28:52.520]  If you don't take the vaccine, you'll be on permanent lockdown.
[28:52.520 --> 28:56.640]  It's a new world order, a new world order, a new world order.
[28:56.640 --> 29:00.920]  Hey, everybody, confused about staying healthy in a crazy COVID culture?
[29:00.920 --> 29:01.920]  Me too.
[29:01.920 --> 29:06.040]  But listen, after all the research, all the conflicting studies, after all the squabbling,
[29:06.040 --> 29:08.760]  there's one thing almost everyone agrees on.
[29:08.760 --> 29:13.120]  It's that immune system health can literally be the difference between life and death.
[29:13.120 --> 29:14.840]  You probably already believe that.
[29:14.840 --> 29:16.020]  I certainly do.
[29:16.020 --> 29:17.020]  So here's the thing.
[29:17.020 --> 29:21.400]  I wanted to get past the craziness and find out which plant based substances actually
[29:21.400 --> 29:25.480]  have studies that demonstrate some efficacy in immune support.
[29:25.480 --> 29:31.280]  Now, you'll have to sign a waiver, but you can check out what I've discovered at StrongerDefense.com.
[29:31.280 --> 29:32.840]  No cures or treatments there.
[29:32.840 --> 29:37.800]  Instead, little known but shocking immune system research and a breakthrough immune support
[29:37.800 --> 29:41.840]  product based on that research called Immune 10X.
[29:41.840 --> 29:42.840]  And the best part?
[29:42.840 --> 29:46.640]  You can go to the StrongerDefense website right now and claim your own supply of Immune
[29:46.640 --> 29:49.400]  10X without paying anything today.
[29:49.400 --> 29:50.400]  Crazy, right?
[29:50.400 --> 29:55.400]  Learn more about this unusual limited time offer at StrongerDefense.com, that's StrongerDefense.com.
[29:55.400 --> 30:02.240]  I've been fighting as hard as I can for almost 28 years against the globalist.
[30:02.240 --> 30:04.280]  I wanted to stop their agenda.
[30:04.280 --> 30:10.000]  I wanted to wake up the world and stop them dead in their tracks before they went operational.
[30:10.000 --> 30:11.000]  But we failed.
[30:11.000 --> 30:12.440]  Yes, a lot of people are awake.
[30:12.440 --> 30:18.240]  Yes, we're not getting caught flat footed, but they are going ahead with their full operational
[30:18.240 --> 30:20.600]  deindustrialization great reset.
[30:20.600 --> 30:24.880]  And that's why it's more important than ever that all viewers and all listeners tell everybody
[30:24.880 --> 30:29.480]  they know about the show because people are ready to wake up and ready to hear the truth.
[30:29.480 --> 30:32.400]  So we've got an information warfare of the enemy and trying to stop their agenda.
[30:32.400 --> 30:34.520]  And we've also got to get personally prepared.
[30:34.520 --> 30:37.280]  And one of the number one things to do is high quality, storeable food.
[30:37.280 --> 30:42.280]  We've got the best food, ready to ship at very affordable prices at infowarstore.com.
[30:42.280 --> 30:46.320]  So whether it's a month or a six month or a year supply or specialty diets, it's ready
[30:46.320 --> 30:47.880]  to ship right now.
[30:47.880 --> 30:52.840]  Lock your orders in before food prices go up and before there are long lines and waits.
[30:52.840 --> 30:55.120]  Believe me, serious times are coming.
[30:55.120 --> 30:57.600]  Get ready at infowarstore.com.
[30:57.600 --> 31:02.080]  Just a week ago, we got a new shipment of vitamin and mineral fusion back in stock.
[31:02.080 --> 31:04.840]  And it was only half of the order we wanted to get.
[31:04.840 --> 31:09.440]  But because we won't cut corners on the quality of what goes into it, the factory can only
[31:09.440 --> 31:10.520]  get limited supply.
[31:10.520 --> 31:12.680]  So again, it was half the order we wanted.
[31:12.680 --> 31:16.080]  But despite that, I'm still offering it for 33% off.
[31:16.080 --> 31:18.160]  So everybody on the fence will get it.
[31:18.160 --> 31:21.680]  It's critical for your immune system and your whole body, all the essential vitamins, all
[31:21.680 --> 31:25.640]  the essential minerals, and a bunch of key amino acids at infowarstore.com.
[31:25.640 --> 31:31.020]  So while supplies last until it runs out, we're selling it for 33% off and it'll be
[31:31.020 --> 31:32.920]  months until more comes in.
[31:32.920 --> 31:36.080]  So get yours today at infowarstore.com.
[31:36.080 --> 31:39.680]  Because it's not just a great product, we need those funds to keep operating as well.
[31:39.680 --> 31:41.080]  We're all in a catch-22.
[31:41.080 --> 31:45.760]  But we have another great product, hair and beard formula, that's really a great multivitamin
[31:45.760 --> 31:49.560]  mineral system that's one of the best multivitamin mineral systems out there.
[31:49.560 --> 31:51.520]  It's just called hair and beard.
[31:51.520 --> 31:53.300]  So get that as well for your immune system.
[31:53.300 --> 31:57.240]  It's great for women, great for children, but it's designed for men in infowarstore.com.
[31:57.240 --> 32:02.000]  The scientific dictatorship that I've been warning you about for 27 years has now gone
[32:02.000 --> 32:04.760]  from beta testing to operational.
[32:04.760 --> 32:09.480]  The globalists are out in the open with their planetary depopulation takeover, their robot
[32:09.480 --> 32:10.480]  takeover.
[32:10.480 --> 32:13.640]  But the good news is we've been working and you've been working, and others have been
[32:13.640 --> 32:18.520]  working across the planet for decades to get ready for this, to be able to find it off.
[32:18.520 --> 32:19.640]  Humanity is strong.
[32:19.640 --> 32:20.640]  We're incredible.
[32:20.640 --> 32:24.320]  If we're aware of the attack that's happening, we have a real chance of defeating it.
[32:24.320 --> 32:26.800]  If we ask God for guidance, we will defeat it.
[32:26.800 --> 32:31.040]  So prayer is essential, research is essential, getting prepared is essential, and warning
[32:31.040 --> 32:32.720]  others is absolutely essential.
[32:32.720 --> 32:37.240]  And at the same time, supporting info wars by buying high-quality products to keep us
[32:37.240 --> 32:40.880]  on air is essential because they're great products for you and your family, and they're
[32:40.880 --> 32:43.320]  also funding our operation.
[32:43.320 --> 32:47.600]  infowarstore.com, infowarstore.com is incredible.
[32:47.600 --> 32:50.560]  A lot of our products that have been sold out because the supply chain breakdowns are
[32:50.560 --> 32:52.960]  back in like bodies, vaso beats and others.
[32:52.960 --> 33:00.400]  So get them today at infowarstore.com and I thank you for being part of the resistance.
[33:00.400 --> 33:10.960]  You're listening to the Alex Jones show.
[33:10.960 --> 33:16.000]  Rallying Patriots worldwide in defense of human liberty.
