[00:00.000 --> 00:10.000]  Crashing through the lies and disinformation, it's Alex Jones on the GCN Radio Network.
[35:16.000 --> 35:22.000]  That's a good idea. Post that on presidentplanet.com and infowars.com because most of that is scrolled off the site.
[35:22.000 --> 35:28.000]  I've told my writers and my infowars nightly news reporters, we need in the last three weeks, especially,
[35:28.000 --> 35:34.000]  to really focus on Obama, the dictator, because finally people are really going,
[35:34.000 --> 35:41.000]  man, it's not like he's just signing executive orders over what type of China they have in the White House.
[35:41.000 --> 35:51.000]  The first executive orders by George Washington were his funding given to him by Congress to run the New York White House at the time.
[35:51.000 --> 35:58.000]  Back when the White House was there before the British attacked it and blew it up in another subsequent war later after Washington's time.
[35:58.000 --> 36:08.000]  But the point is, is that then executive orders became how the president wanted different agencies to implement already standing law.
[36:08.000 --> 36:12.000]  And now it's everything. Yeah, there's real clear politics headline.
[36:12.000 --> 36:21.000]  Currently, Obama's become the very danger that the Constitution that the Constitution was designed to avoid.
[36:21.000 --> 36:30.000]  So again, and dredge report linked to that other than dredge report.com linking the video on this stuff and infowars.com.
[36:30.000 --> 36:33.000]  Literally, no one is picking this up.
[36:33.000 --> 36:42.000]  So finally, the fact that Congress is having hearings on what to do about Obama, who has become a dictator by every yardstick.
[36:42.000 --> 36:46.000]  On a scale of one to ten, he's about a six or a seven.
[36:46.000 --> 36:51.000]  Do we allow basically the end of our republic and just set the precedent that presidents can do whatever they want now?
[36:51.000 --> 37:01.000]  Because I think Obama will probably leave the power structure just wants to be able to have the precedent set where they can do whatever they want with future presidents.
[37:01.000 --> 37:06.000]  And that's what all the constitutional lawyers are freaking out about because now it's so brazen.
[37:06.000 --> 37:11.000]  It's so naked. It's so obvious that there's no rule of law.
[37:11.000 --> 37:18.000]  And Obama is doing things that are illegal takings, shutting down whole industries.
[37:18.000 --> 37:22.000]  Or only shutting down parts of industry not controlled by his cohorts.
[37:22.000 --> 37:29.000]  This is the very heart and blood of oppression and discrimination.
[37:29.000 --> 37:33.000]  It is the essence, the spirit of tyranny.
[37:33.000 --> 37:38.000]  Remember, Obama is a constitutional lawyer. He knows exactly what he's doing.
[37:38.000 --> 37:41.000]  Now, let's continue here, reading this article.
[37:41.000 --> 37:44.000]  Oh, the House Republicans tell campaign to blind Obama's executive orders.
[37:44.000 --> 37:53.000]  The House Republicans say they're proud of the 2013 campaign, the Stony President Obama's regulatory agenda, even as Congress comes under fire for one of its least productive years.
[37:53.000 --> 37:58.000]  Democrats lobbied for carbon taxes. They voted it down. Obama did it anyways.
[37:58.000 --> 38:04.000]  They passed Obamacare. Now he says he will selectively enforce it.
[38:04.000 --> 38:07.000]  So he'll now go against the law as well the way he wants.
[38:07.000 --> 38:11.000]  See, if they don't pass a law, he does what he wants. If they do pass a law, he does what he wants.
[38:11.000 --> 38:20.000]  His own law that his lawyers help write with Ezekiel Emanuel who admits it's meant to bankrupt America and bring us under total control.
[38:20.000 --> 38:24.000]  And by the way, he said that a month ago on Fox News Sunday.
[38:24.000 --> 38:30.000]  He said it again today. We have a new clip on infowars.com.
[38:30.000 --> 38:32.000]  And we're going to get to that if we have time in the next hour.
[38:32.000 --> 38:39.000]  The point is, he's saying, it's good that you're getting kicked off your insurance. You don't need an individual.
[38:39.000 --> 38:45.000]  It's good it makes your price go up. Again, this is the flaunting it to normalize it now.
[38:45.000 --> 38:49.000]  Well, of course, we're training to take on gun owners and take your guns.
[38:49.000 --> 38:55.000]  Of course, there's the death panels.
[38:55.000 --> 38:58.000]  Art-Typle Evil.
[38:58.000 --> 39:03.000]  The bitterly divided Congress will pass fewer laws in 2013 than any year in modern history.
[39:03.000 --> 39:10.000]  As a result of the red lock, President Obama has turned to his administration regulatory authority the pursuit of key policy goals.
[39:10.000 --> 39:21.000]  Well, if he has goals, then it doesn't matter if the House Republicans are barely blocking total gunmans, total open borders, total shutdown,
[39:21.000 --> 39:28.000]  52% of our power producing coal power plants, totally shutting, putting our military into foreign command.
[39:28.000 --> 39:33.000]  But he doesn't care. He still does it.
[39:33.000 --> 39:36.000]  And so this article just goes on to say how dare them.
[39:36.000 --> 39:40.000]  Did you hear about the dirty rats that thought the president shouldn't be a dictator?
[39:40.000 --> 39:42.000]  Yeah, they would have just got behind the fur.
[39:42.000 --> 39:46.000]  You know, the fur is smart. He knows how to fix things.
[39:46.000 --> 39:50.000]  I mean, the dear leader, Kim Jong-un, and his dad, Kim Jong-il.
[39:50.000 --> 39:56.000]  And Congress had hearings on Monday about though Obama's moving to just suspend election laws, basically.
[39:56.000 --> 40:01.000]  They're already doing it with the illegal aliens, letting them vote, giving them driver's license, giving them free tuition,
[40:01.000 --> 40:09.000]  literally buying mercenary armies to come in and vote to enslave everyone for 20 pieces of silver.
[40:09.000 --> 40:13.000]  Now, that's one article I've been ranting about, and it just goes on and on and on.
[40:13.000 --> 40:17.000]  Oh, it's inevitable Obama becomes the tutorial to save us.
[40:17.000 --> 40:22.000]  And he's been saying the last few years, listen, if they won't do what I need on this, I'll just have to act.
[40:22.000 --> 40:27.000]  At first, he tells crowds, I've got to follow the Constitution. I can't act on my own.
[40:27.000 --> 40:31.000]  I'm not a dictator. Now he's like, I'm not going to let Congress block me.
[40:31.000 --> 40:38.000]  And if they fail to act, I'll have to. And now he's like, you bet, I'll fix Obamacare. I'll fix everything.
[40:38.000 --> 40:46.000]  And now we're under a dictatorship, and they have hearings on it and not one controlled media outlet, CNN, ABC, NBC.
[40:46.000 --> 40:51.000]  I've seen none of them cover it. None of them have covered it.
[40:51.000 --> 40:58.000]  None of them have covered it. But now the Hill, can you believe those dirty meanies?
[40:58.000 --> 41:02.000]  All he wanted to do was give you free health care. And now you have it.
[41:02.000 --> 41:10.000]  But to get it, he has to be a dictator and in no parts of his own law, which he's going to do, but then won't fix it either.
[41:10.000 --> 41:17.000]  It's all part of just suckering you that someday you'll get the lottery ticket numbers someday, someday.
[41:17.000 --> 41:23.000]  This is what you always hear an authoritarian, collectivist, socialist or fascist system.
[41:23.000 --> 41:26.000]  Now let's get to some other Obamacare news here.
[41:26.000 --> 41:31.000]  Police state, county censors government employee who dares criticize Obamacare.
[41:31.000 --> 41:37.000]  They say that they preach about Obama. They have Obama literature and paraphernalia everywhere.
[41:37.000 --> 41:45.000]  But a woman who's been there 20 years, a senior member of the city government there in the Silicon Valley area,
[41:45.000 --> 41:50.000]  dared to lightly criticize that her rates have gone up.
[41:50.000 --> 41:53.000]  And she was told, you say that outside the building or you'll be fired.
[41:53.000 --> 41:58.000]  And she said, but you're allowed to talk about all great Obamas. And they said, listen, it doesn't matter. He is our king.
[41:58.000 --> 42:02.000]  So there you go. It's very authoritarian. But so what? It's for a good cause.
[42:02.000 --> 42:07.000]  I mean, we got to get behind Obama and he'll deliver us all the free goodies.
[42:07.000 --> 42:13.000]  It's like Nelson Mandela promised to deliver everybody socialism and communism in South Africa.
[42:13.000 --> 42:17.000]  I'm not for apartheid, but it's like saying I'm not for being hit by a truck.
[42:17.000 --> 42:21.000]  So it doesn't mean I'm for being thrown into a incinerator either.
[42:21.000 --> 42:32.000]  It's like, it's like, which latrine do I want to bathe in apartheid or or Winnie Mandela murdering small children with tires around their necks and bragging about it?
