[00:00.000 --> 00:25.000]  Infowars, tomorrow's news, today.
[29:05.000 --> 29:11.000]  But as folks tried Vitamin Mineral Fusion and experienced the way it made them feel and how healthy it made them,
[29:11.000 --> 29:17.000]  it has become our number one overall best seller. And it's been sold out for a while, but it's finally back in stock.
[29:17.000 --> 29:24.000]  Vitamin Mineral Fusion doesn't just supercharge your immune system, but it helps every cellular function of the body.
[29:24.000 --> 29:31.000]  It has all the minerals, all the key amino acids, all of the essential vitamins that you need to live and be healthy.
[29:31.000 --> 29:37.000]  Essential means, without these things, you die. And so much of the food is debased. There's so many chemicals in the environment.
[29:37.000 --> 29:42.000]  It is critical to bolster our body defenses with a product like this.
[29:42.000 --> 29:49.000]  Now, there are other great Vitamin Mineral products out there, but this is amongst the very best, and it's a low price, and it funds the Infowar.
[29:49.000 --> 29:57.000]  So the only way you lose is not taking action today, getting Vitamin Mineral Fusion finally back in stock at InfowarsStore.com for 50% off.
[29:57.000 --> 30:12.000]  The biggest sale of 2022 is running right now at InfowarsStore.com. Incredible products like X3 and Vitamin Mineral Fusion, DNA Force Plus.
[30:12.000 --> 30:18.000]  If you want to boost your body's energy, your stamina, your libido, particularly your immune system, these are the products.
[30:18.000 --> 30:31.000]  Again, they're all 40 to 50% off, but when you use promo code 17761776 at checkout, you get an additional 10% off and double Patriot points on your next order.
[30:31.000 --> 30:42.000]  So please visit InfowarsStore.com today and experience X3, experience Vitamin Mineral Fusion, experience DNA Force Plus, and so many other great products, and know you're keeping the spirit on air.
[30:42.000 --> 30:49.000]  So again, 1776 is the promo code at InfowarsStore.com for an additional 10% off.
[30:49.000 --> 30:55.000]  I want to thank you all for your support because these products aren't just amazing, they also fund the Infowar, a 360 win.
[30:55.000 --> 31:00.000]  Again, thanks for your support. It's a critical fight. Visit InfowarsStore.com right now.
[31:00.000 --> 31:06.000]  Everybody says they want people to stand up and fight tyranny, but when you fight tyranny, the new world order comes after you.
[31:06.000 --> 31:12.000]  Now, I knew that and for 28 years, I've been on air, exposed these people, and together we've had a great effect.
[31:12.000 --> 31:19.000]  But listen, they're coming after us right now. They're trying to shut us down, but they can't beat the power of we, the people of you and I together.
[31:19.000 --> 31:27.000]  So please visit InfowarsStore.com and get incredible, game-changing products while at the same time keeping us on air.
[31:27.000 --> 31:31.000]  We have the biggest sell of the year running right now at InfowarsStore.com.
[31:31.000 --> 31:41.000]  If you get an additional 10% off on the deals that are at least 40% off, many are 50% off on Vitamin Refusion X3 DNA Force Plus, you name it.
[31:41.000 --> 31:50.000]  So on top of 50% off, check out with promo code 1776 or 1776 on additional 10% off and don't pay for your points.
[31:50.000 --> 31:59.000]  This is by far the biggest sell of the year. Keeps us on air plus their great products. Check them out at InfowarsStore.com with promo code 1776.
[31:59.000 --> 32:12.000]  We've all heard of interventions with a family member or a friend or a co-worker that's on drugs or alcohol and is in a bad place and they need family and friends to come to their aid and talk to them and get them into rehab.
[32:12.000 --> 32:15.000]  Well, it's the same thing for America and the rest of the world.
[32:15.000 --> 32:24.000]  When it comes to critical vitamins and minerals that your body must have to live and people don't listen and they don't supplement, it's literally an intervention.
[32:24.000 --> 32:36.000]  I lead an incredibly stressful life. I don't plan to eat Mr. Health, but if I wasn't taking products like X3 from InfowarsStore.com, I could not continue to do what I'm doing today.
[32:36.000 --> 32:47.000]  The energy, the stamina, the libido, the immune system boost is incredible. And despite the fact that selling out X3 is 50% off right now exclusively at InfowarsStore.com.
[32:47.000 --> 32:55.000]  There's a run on iodine happening right now because of the war. We're not selling it for that. We're selling it for what it does for your immune system and your focus and clarity.
[32:55.000 --> 33:18.000]  Get X3 today, 50% off at InfowarsStore.com all supplies last.
[33:26.000 --> 33:51.000]  So the enemies of free speech, freedom and humanity altogether are angry because we're on air today and you're tuned in.
[33:51.000 --> 34:05.000]  And the crew is here and that angers, that angers the American left wing that angers the globalists and the deep state.
[34:05.000 --> 34:14.000]  And they really don't get it. They thought, how could we sue Alex Jones into oblivion and then he's still there and Infowars is still there.
[34:14.000 --> 34:24.000]  How could this be? Well, they don't understand how the world works at all. Generally speaking, that's why they don't understand how Alex Jones is ahead of his time as a talk show host.
[34:24.000 --> 34:33.000]  But this story was in Vox yesterday. Alex Jones lost a billion dollar trial. Why is Infowars still streaming?
[34:33.000 --> 34:45.000]  And of course, they lie about Alex Jones in this story. They lie about Roger Stone in the story. They can defame. They can libel and defame all day long.
[34:45.000 --> 34:54.000]  We're not allowed to question major events though. So they can lie into fame and libel Alex Jones and Roger Stone and anyone else they want.
[34:54.000 --> 35:08.000]  But you can't question events. See how that works? But they say in the story here, their mission is to shut me up and take me off the air quoting Alex Jones.
[35:08.000 --> 35:16.000]  As he told his followers via a video after the verdict, that's not going to happen in the near future and it's possible it may never happen.
[35:16.000 --> 35:25.000]  Oh, there it is. Vox preparing their audience for the worst news. They haven't destroyed Alex Jones.
[35:25.000 --> 35:34.000]  That billion dollar lawsuit you thought would finally silence Alex Jones is not going to work.
[35:34.000 --> 35:42.000]  And they're sad. They're sad about this because that's what it's all about.
[35:42.000 --> 35:47.000]  It was never about the Sandy Hook families. It was not even about what Alex Jones said about Sandy Hook.
[35:47.000 --> 35:53.000]  It was always about getting Alex Jones off the air. That's what it was always about.
[35:53.000 --> 35:57.000]  And that's why we're still on air and so then they write stories like this one you see on the screen.
[35:57.000 --> 36:04.000]  Only proper online regulation can stop poisonous conspiracists like Alex Jones.
[36:04.000 --> 36:14.000]  The billion dollar fine wasn't enough. We need government to crack down on the Internet and silence free speech.
[36:14.000 --> 36:26.000]  Wow, you sound like a fascist. You sound like an authoritarian. You sound like a totalitarian. You sound like a criminal.
[36:26.000 --> 36:33.000]  We must silence that man. Why do you want Alex Jones silence so much because he tells the truth about you?
[36:33.000 --> 36:44.000]  But see, the problem is, and this is just, I mean, we're getting into just the lowest common denominator of dumbass Americans
[36:44.000 --> 36:50.000]  that really believe everything they see on TV, really believe all the mainstream media propaganda.
[36:50.000 --> 36:55.000]  And so they really thought, oh, finally, we've got Alex. Finally, Alex is off the air. Yay, we did it.
[36:55.000 --> 37:01.000]  Billion dollars. Yay, we've destroyed Alex Jones. We've destroyed our own future in free speech, but we got Alex.
[37:01.000 --> 37:10.000]  So it's all good. And then they wake up and Alex is still on air and they say, what? How can this be? I thought we destroyed him.
[37:10.000 --> 37:16.000]  Because they really buy all the BS that they see. They really buy all the propaganda that they see.
[37:16.000 --> 37:21.000]  And I've got other examples of that coming up. But see, okay, what did we say?
[37:21.000 --> 37:27.000]  When they censored Alex Jones off all the big tech platforms, that was going to be the precedent, and then they were going to go after everybody else.
[37:27.000 --> 37:31.000]  That's exactly what's happened over the last five years.
[37:31.000 --> 37:40.000]  So now the legal precedent that they got in the Jones-Sandy Hook case, they're now using that to go after all their other opposition as well.
[37:40.000 --> 37:49.000]  And Kanye West is the latest example. George Floyd family lawyer says he plans to use Alex Jones precedent to sue Yay.
[37:49.000 --> 37:56.000]  Well, what is the Alex Jones precedent? What does he mean? What does that mean, the Alex Jones precedent?
[37:56.000 --> 38:17.000]  That means if there is an individual, in this particular case, in media, a journalist, a reporter, a talk show host, that you don't like, that is your political opposition, you can sue them for saying stuff that you don't like.
[38:17.000 --> 38:36.000]  And the process of that goes as follows. You find a district where you know you'll get a favorable jury, and you find a judge that you know is going to be on your side wearing your jersey and your hat the entire time,
[38:36.000 --> 38:50.000]  so that you actually don't have to go to trial. The whole thing is a kangaroo court, a rigged court where you just get a judgment against you, you don't get a day in court, you don't get to cross-examine,
[38:50.000 --> 38:57.000]  you don't get to present evidence, and you get completely gagged in the process, and then they just say, oh, billion dollar fine, you can't defend yourself.
[38:57.000 --> 39:04.000]  So the lawyers can go up there and lie about you the entire case, and then you can't show the evidence that proves their lying.
[39:04.000 --> 39:10.000]  That's the Alex Jones precedent. That's what the George Floyd family is talking about with Kanye West.
[39:10.000 --> 39:17.000]  Now, I don't know how much money Kanye West has. He claims to be the richest black man in the world, worth billions of dollars.
[39:17.000 --> 39:29.000]  Okay, maybe that's the case. Well, it's funny because Kanye West is getting sued for a quarter billion dollars, that wouldn't even break his bank accounts if you believe he's worth over a billion.
